capital,faixa_remuneracao_media_sm,sexo,Produção de lavouras temporárias,Horticultura e floricultura,Produção de lavouras permanentes,Produção de sementes e mudas certificadas,Pecuária,Atividades de apoio à agricultura e à pecuária,Caça e serviços relacionados,Produção florestal - florestas plantadas,Produção florestal - florestas nativas,Atividades de apoio à produção florestal,Pesca,Aqüicultura,Extração de carvão mineral,Extração de petróleo e gás natural,Extração de minério de ferro,Extração de minerais metálicos não-ferrosos,"Extração de pedra, areia e argila",Extração de outros minerais não-metálicos,Atividades de apoio à extração de petróleo e gás natural,"Atividades de apoio à extração de minerais, exceto petróleo e gás natural",Abate e fabricação de produtos de carne,Preservação do pescado e fabricação de produtos do pescado,"Fabricação de conservas de frutas, legumes e outros vegetais",Fabricação de óleos e gorduras vegetais e animais,Laticínios,"Moagem, fabricação de produtos amiláceos e de alimentos para animais",Fabricação e refino de açúcar,Torrefação e moagem de café,Fabricação de outros produtos alimentícios,Fabricação de bebidas alcoólicas,Fabricação de bebidas não-alcoólicas,Processamento industrial do fumo,Fabricação de produtos do fumo,Preparação e fiação de fibras têxteis,"Tecelagem, exceto malha",Fabricação de tecidos de malha,"Acabamentos em fios, tecidos e artefatos têxteis","Fabricação de artefatos têxteis, exceto vestuário",Confecção de artigos do vestuário e acessórios,Fabricação de artigos de malharia e tricotagem,Curtimento e outras preparações de couro,Fabricação de artigos para viagem e de artefatos diversos de couro,Fabricação de calçados,"Fabricação de partes para calçados, de qualquer material",Desdobramento de madeira,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",Fabricação de celulose e outras pastas para a fabricação de papel,"Fabricação de papel, cartolina e papel-cartão","Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",Atividade de impressão,Serviços de pré-impressão e acabamentos gráficos,Reprodução de materiais gravados em qualquer suporte,Coquerias,Fabricação de produtos derivados do petróleo,Fabricação de biocombustíveis,Fabricação de produtos químicos inorgânicos,Fabricação de produtos químicos orgânicos,Fabricação de resinas e elastômeros,Fabricação de fibras artificiais e sintéticas,Fabricação de defensivos agrícolas e desinfestantes domissanitários,"Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal","Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins",Fabricação de produtos e preparados químicos diversos,Fabricação de produtos farmoquímicos,Fabricação de produtos farmacêuticos,Fabricação de produtos de borracha,Fabricação de produtos de material plástico,Fabricação de vidro e de produtos do vidro,Fabricação de cimento,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",Fabricação de produtos cerâmicos,Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos,Produção de ferro-gusa e de ferroligas,Siderurgia,"Produção de tubos de aço, exceto tubos sem costura",Metalurgia dos metais não-ferrosos,Fundição,Fabricação de estruturas metálicas e obras de caldeiraria pesada,"Fabricação de tanques, reservatórios metálicos e caldeiras","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","Fabricação de artigos de cutelaria, de serralheria e ferramentas","Fabricação de equipamento bélico pesado, armas de fogo e munições",Fabricação de produtos de metal não especificados anteriormente,Fabricação de componentes eletrônicos,Fabricação de equipamentos de informática e periféricos,Fabricação de equipamentos de comunicação,"Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo","Fabricação de aparelhos e instrumentos de medida, teste e controle",Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,"Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos","Fabricação de mídias virgens, magnéticas e ópticas","Fabricação de geradores, transformadores e motores elétricos","Fabricação de pilhas, baterias e acumuladores elétricos",Fabricação de equipamentos para distribuição e controle de energia elétrica,Fabricação de lâmpadas e outros equipamentos de iluminação,Fabricação de eletrodomésticos,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",Fabricação de máquinas e equipamentos de uso geral,Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária,Fabricação de máquinas-ferramenta,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,Fabricação de máquinas e equipamentos de uso industrial específico,"Fabricação de automóveis, camionetas e utilitários",Fabricação de caminhões e ônibus,"Fabricação de cabines, carrocerias e reboques para veículos automotores",Fabricação de peças e acessórios para veículos automotores,Recondicionamento e recuperação de motores para veículos automotores,Construção de embarcações,Fabricação de veículos ferroviários,Fabricação de aeronaves,Fabricação de equipamentos de transporte não especificados anteriormente,Fabricação de móveis,"Fabricação de artigos de joalheria, bijuteria e semelhantes",Fabricação de instrumentos musicais,Fabricação de artefatos para pesca e esporte,Fabricação de brinquedos e jogos recreativos,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,Fabricação de produtos diversos,Manutenção e reparação de máquinas e equipamentos,Instalação de máquinas e equipamentos,"Geração, transmissão e distribuição de energia elétrica",Produção e distribuição de combustíveis gasosos por redes urbanas,"Produção e distribuição de vapor, água quente e ar condicionado","Captação, tratamento e distribuição de água",Esgoto e atividades relacionadas,Coleta de resíduos,Tratamento e disposição de resíduos,Recuperação de materiais,Descontaminação e outros serviços de gestão de resíduos,Incorporação de empreendimentos imobiliários,Construção de edifícios,"Construção de rodovias, ferrovias, obras urbanas e obras de arte especiais","Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",Construção de outras obras de infra-estrutura,Demolição e preparação do terreno,"Instalações elétricas, hidráulicas e outras instalações em construções",Obras de acabamento,Outros serviços especializados para construção,Comércio de veículos automotores,Manutenção e reparação de veículos automotores,Comércio de peças e acessórios para veículos automotores,"Comércio, manutenção e reparação de motocicletas, peças e acessórios","Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas",Comércio atacadista de matérias-primas agrícolas e animais vivos,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo",Comércio atacadista de produtos de consumo não-alimentar,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção",Comércio atacadista especializado em outros produtos,Comércio atacadista não-especializado,Comércio varejista não-especializado,"Comércio varejista de produtos alimentícios, bebidas e fumo",Comércio varejista de combustíveis para veículos automotores,Comércio varejista de material de construção,Comércio varejista de equipamentos de informática e comunicação,"Comércio varejista de artigos culturais, recreativos e esportivos","Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,Transporte ferroviário e metroferroviário,Transporte rodoviário de passageiros,Transporte rodoviário de carga,Transporte dutoviário,"Trens turísticos, teleféricos e similares",Transporte marítimo de cabotagem e longo curso,Transporte por navegação interior,Navegação de apoio,Outros transportes aquaviários,Transporte aéreo de passageiros,Transporte aéreo de carga,Transporte espacial,"Armazenamento, carga e descarga",Atividades auxiliares dos transportes terrestres,Atividades auxiliares dos transportes aquaviários,Atividades auxiliares dos transportes aéreos,Atividades relacionadas à organização do transporte de carga,Atividades de Correio,Atividades de malote e de entrega,Hotéis e similares,Outros tipos de alojamento não especificados anteriormente,Restaurantes e outros serviços de alimentação e bebidas,"Serviços de catering, bufê e outros serviços de comida preparada","Edição de livros, jornais, revistas e outras atividades de edição","Edição integrada à impressão de livros, jornais, revistas e outras publicações","Atividades cinematográficas, produção de vídeos e de programas de televisão",Atividades de gravação de som e de edição de música,Atividades de rádio,Atividades de televisão,Telecomunicações por fio,Telecomunicações sem fio,Telecomunicações por satélite,Operadoras de televisão por assinatura,Outras atividades de telecomunicações,Atividades dos serviços de tecnologia da informação,"Tratamento de dados, hospedagem na internet e outras atividades relacionadas",Outras atividades de prestação de serviços de informação,Banco Central,Intermediação monetária - depósitos à vista,Intermediação não-monetária - outros instrumentos de captação,Arrendamento mercantil,Sociedades de capitalização,Atividades de sociedades de participação,Fundos de investimento,Atividades de serviços financeiros não especificadas anteriormente,Seguros de vida e não-vida,Seguros-saúde,Resseguros,Previdência complementar,Planos de saúde,Atividades auxiliares dos serviços financeiros,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde",Atividades de administração de fundos por contrato ou comissão,Atividades imobiliárias de imóveis próprios,Atividades imobiliárias por contrato ou comissão,Atividades jurídicas,"Atividades de contabilidade, consultoria e auditoria contábil e tributária",Atividades de consultoria em gestão empresarial,Serviços de arquitetura e engenharia e atividades técnicas relacionadas,Testes e análises técnicas,Pesquisa e desenvolvimento experimental em ciências físicas e naturais,Pesquisa e desenvolvimento experimental em ciências sociais e humanas,Publicidade,Pesquisas de mercado e de opinião pública,Design e decoração de interiores,Atividades fotográficas e similares,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",Atividades veterinárias,Locação de meios de transporte sem condutor,Aluguel de objetos pessoais e domésticos,Aluguel de máquinas e equipamentos sem operador,Gestão de ativos intangíveis não-financeiros,Seleção e agenciamento de mão-de-obra,Locação de mão-de-obra temporária,Fornecimento e gestão de recursos humanos para terceiros,Agências de viagens e operadores turísticos,Serviços de reservas e outros serviços de turismo não especificados anteriormente,"Atividades de vigilância, segurança privada e transporte de valores",Atividades de monitoramento de sistemas de segurança,Atividades de investigação particular,Serviços combinados para apoio a edifícios,Atividades de limpeza,Atividades paisagísticas,Serviços de escritório e apoio administrativo,Atividades de teleatendimento,"Atividades de organização de eventos, exceto culturais e esportivos",Outras atividades de serviços prestados principalmente às empresas,Administração do estado e da política econômica e social,Serviços coletivos prestados pela administração pública,Seguridade social obrigatória,Educação infantil e ensino fundamental,Ensino médio,Educação superior,Educação profissional de nível técnico e tecnológico,Atividades de apoio à educação,Outras atividades de ensino,Atividades de atendimento hospitalar,Serviços móveis de atendimento a urgências e de remoção de pacientes,Atividades de atenção ambulatorial executadas por médicos e odontólogos,Atividades de serviços de complementação diagnóstica e terapêutica,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",Atividades de apoio à gestão de saúde,Atividades de atenção à saúde humana não especificadas anteriormente,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-est e apoio a pac prest em res col e part","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química",Atividades de assistência social prestadas em residências coletivas e particulares,Serviços de assistência social sem alojamento,"Atividades artísticas, criativas e de espetáculos",Atividades ligadas ao patrimônio cultural e ambiental,Atividades de exploração de jogos de azar e apostas,Atividades esportivas,Atividades de recreação e lazer,"Atividades de organizações associativas patronais, empresariais e profissionais",Atividades de organizações sindicais,Atividades de associações de defesa de direitos sociais,Atividades de organizações associativas não especificadas anteriormente,Reparação e manutenção de equipamentos de informática e comunicação,Reparação e manutenção de objetos e equipamentos pessoais e domésticos,Outras atividades de serviços pessoais,Serviços domésticos,Organismos internacionais e outras instituições extraterritoriais,Fabricação de veículos militares de combate,Sedes de empresas e unidades administrativas locais,Extrativa Mineral,Prod. Mineral Não Metálico,Indústria Metalúrgica,Indústria Mecânica,Elétrico e Comunic,Material de Transporte,Madeira e Mobiliário,Papel e Gráf,"Borracha, Fumo, Couros",Indústria Química,Indústria Têxtil,Indústria Calçados,Alimentos e Bebidas,Serviço Utilidade Pública,Construção Civil,Comércio Varejista,Comércio Atacadista,Instituição Financeira,Adm Técnica Profissional,Transporte e Comunicações,Aloj Comunic,Médicos Odontológicos Vet,Ensino,Administração Pública,Agricultura,CLT U/ PJ Ind,CLT U/ PF Ind,CLT R/ PJ Ind,CLT R/ PF Ind,Estatutário,Estatutário RGPS,Estatutário não Efetivo,Avulso,Temporário,Aprendiz,CLT U/ PJ Determinado,CLT U/ PF Determinado,CLT R/ PJ Determinado,CLT R/ PF Determinado,Diretor,Contrat Prazo Determinado,Contrat TMP Determinado,Contrat Lei Estadual,Contrat Lei Municipal,Analfabeto,Até 5ª Incompleto,5ª Completo Fundamental,6ª a 9ª Fundamental,Fundamental Completo,Médio Incompleto,Médio Completo,Superior Incompleto,Superior Completo,Mestrado,Doutorado,10 A 14,15 A 17,18 A 24,25 A 29,30 A 39,40 A 49,50 A 64,65 OU MAIS,total_pessoas
cuiaba___mt,"09:10,01_a_15,00",M,18,0,0,0,1,208,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,0,3,0,5,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,1,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,118,0,0,14,0,0,0,1,0,2,23,9,10,9,1,3,0,1,44,0,11,2,1,34,11,4,0,12,1,30,2,5,0,1,9,11,0,2,21,1,4,8,0,0,0,0,0,0,3,0,0,1,9,0,0,0,4,0,1,0,0,0,0,1,0,0,1,6,16,7,0,0,4,61,3,0,0,198,5,0,0,3,0,3,4,0,0,1,14,3,1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0,10,0,0,4,2,3,14,8,8,396,0,0,23,5,0,0,2,0,0,12,0,0,0,5,0,0,0,0,0,9,3,18,18,2,0,0,0,0,0,0,13,6,19,4,0,1,4,1,8,5,0,0,21,139,77,105,116,239,112,63,94,29,462,3,228,1,1,1,0,4,73,168,0,0,0,3,0,0,0,5,0,0,3,0,0,7,7,22,40,28,728,150,4,126,80,0,0,54,358,2,1,2,143,5
cuiaba___mt,"10:15,01_a_20,00",F,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,6,0,0,0,49,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,244,399,7,0,2,188,0,0,5,2,0,0,1,0,0,13,0,0,0,2,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,8,5,54,26,6,12,19,200,2,30,178,1,0,0,2,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,92,17,2,56,12,0,0,1,38,310,522,643,20,2
cuiaba___mt,"10:15,01_a_20,00",M,13,0,0,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0,0,2,0,0,0,0,0,1,6,2,3,2,0,0,0,0,16,0,2,1,1,19,3,1,0,4,0,20,1,2,0,0,2,3,0,0,8,0,0,3,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,24,1,0,0,79,3,0,0,2,0,1,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,473,586,2,1,1,212,0,0,6,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,2,1,3,7,0,0,0,0,0,0,0,4,3,1,3,0,1,1,0,1,1,0,0,8,47,22,36,47,89,35,20,24,4,224,2,82,447,1,1,0,2,6,27,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,10,11,270,43,2,31,14,0,0,5,91,559,665,480,68,2
cuiaba___mt,"11:mais_de_20,00",F,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,668,534,0,0,0,101,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,3,26,36,2,11,5,106,1,4,103,3,0,0,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,77,14,1,33,16,0,0,1,27,292,504,556,28,1
cuiaba___mt,"11:mais_de_20,00",M,19,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,7,2,1,0,0,1,0,0,22,0,2,0,0,44,2,1,0,2,0,21,0,1,0,0,1,2,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,45,0,0,0,80,2,0,0,3,0,1,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,158,0,0,4,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,3,7,0,0,1,0,0,0,0,3,1,1,2,0,1,1,0,0,1,0,0,4,68,17,36,74,92,71,12,24,2,163,2,31,436,2,1,0,3,0,27,0,0,0,1,0,0,0,5,0,0,0,0,0,2,2,1,14,11,168,53,3,68,22,0,0,3,63,710,780,1,115,3
curitiba___pr,"00:ate_0,50",F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,1,0,1,0,38,10,0,3,4,13,9,16,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,41,5,1,1,1,0,0,0,1,0,0,0,0,10,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,5,6,2,2,0,1,0,1,0,0,0,1,0,0,1,0,0,5,36,7,0,0,1,0,0,57,158,0,12,3,0,13,51,0,0,53,7,40,3,0,51,5,0,6,1,3,0,0,0,0,0,2,0,0,0,54,2,1,6,20,81,0,0,4,0,0,0,0,0,0,1,1,1,0,1,4,2,1,1,0,7,1,6,97,11,4,213,16,390,15,147,51,1,718,4,0,0,18,0,22,0,9,34,10,0,0,0,0,4,0,14,0,3,31,35,89,173,94,265,31,253,11,3,1,60,169,155,304,248,207,17,2
curitiba___pr,"00:ate_0,50",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,13,3,1,2,0,3,5,2,0,1,2,0,0,0,2,3,0,1,0,1,0,26,8,1,3,3,8,2,7,0,12,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,4,1,0,85,7,0,0,0,0,2,0,1,0,0,0,0,13,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,2,0,0,9,0,0,16,11,0,7,1,0,3,27,0,0,37,9,44,3,0,53,2,0,2,1,1,0,0,0,0,0,0,0,0,0,74,0,0,26,10,20,2,0,1,0,0,0,0,0,0,2,5,2,1,3,4,0,2,1,0,10,5,40,62,8,1,104,25,249,8,148,27,0,571,1,0,0,12,0,8,23,6,47,9,0,0,0,4,2,0,0,0,1,23,15,60,66,73,193,33,224,12,5,2,62,139,111,185,125,96,17,630
curitiba___pr,"01:0,51_a_1,00",F,1,0,0,1,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,6,0,0,117,1,5,0,0,0,1,0,1,4,27,3,0,11,0,0,1,5,0,0,5,19,12,4,0,0,1,0,6,0,0,0,0,9,1,7,0,1,2,29,1,0,7,3,1,0,0,0,0,0,4,0,5,3,0,11,2,8,3,0,2,0,0,0,2,0,9,0,16,0,2,9,2,1,0,6,0,8,0,13,0,0,0,0,0,10,0,0,0,0,8,6,24,4,5,0,0,3,1,9,1,2,0,12,38,17,9,6,6,22,11,8,83,29,54,6,15,1,24,79,9,19,14,34,16,490,101,7,87,199,106,185,335,5,46,56,0,0,0,0,0,0,0,0,0,10,13,0,0,7,9,10,44,5,534,125,14,39,54,0,6,10,61,8,1,1,5,76,27,14,0,20,2,0,0,11,0,14,7,0,0,1,60,3,17,0,8,40,82,94,22,47,1,3,1,21,2,1,8,9,4,22,12,10,1,58,247,169,20,0,19,13,0,558,2,5,154,351,9,258,252,3,1,452,63,289,21,5,285,175,0,85,26,24,10,11,6,1,6,423,7,6,0,172,16,11,44,282,312,14,13,61,2,0,0,0,0,12,26,74,21,24,16,102,30,57,43,0,242,37,126,2,230,120,3,344,4,322,1,255,21,9,72,13,3,71,0,75,2,85,3,86,1,0,0,36,12,0,73,0,28,291,451,1,2,3,4,256,2,57,15,28,2,2,1,2,2,2,112,12
curitiba___pr,"01:0,51_a_1,00",M,3,0,1,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,77,2,6,0,0,0,1,0,1,5,7,0,0,3,2,0,1,11,0,0,6,16,12,4,0,0,1,0,6,0,0,0,1,3,2,5,0,1,2,17,4,0,8,3,1,0,0,1,0,1,6,0,5,5,0,19,3,2,7,0,2,0,0,0,4,0,9,0,23,1,8,21,4,2,0,7,0,6,1,26,0,0,0,0,0,12,0,0,0,0,7,4,19,4,6,0,0,3,2,19,1,1,0,14,128,32,20,26,15,47,69,32,131,43,80,10,13,1,40,46,8,23,19,28,28,552,81,7,141,120,80,156,156,12,94,86,0,0,0,0,0,0,0,0,0,16,35,0,1,5,16,35,30,2,652,57,10,42,34,0,8,10,40,7,1,1,5,56,21,3,0,12,2,0,0,13,0,7,6,0,0,1,29,3,7,0,7,22,45,70,23,48,1,4,1,12,1,0,4,7,1,18,7,12,0,15,102,42,6,0,131,7,0,153,170,3,82,214,8,103,165,99,0,166,56,267,19,4,208,83,0,16,6,7,7,2,4,0,2,314,4,2,0,182,14,4,113,200,137,12,19,29,0,0,0,0,1,19,42,90,29,36,21,95,17,45,17,2,157,81,344,2,212,72,1,364,2,139,738,248,19,5,19,7,3,59,0,108,100,35,3,55,0,0,0,63,14,0,3,0,10,136,128,675,632,2,2,199,725,82,30,47,2,2,617,4,631,484,88,8
curitiba___pr,"02:1,01_a_1,50",F,16,2,1,3,15,11,0,8,0,3,0,0,0,0,0,1,2,1,0,0,42,0,4,0,32,33,0,5,1,8,8,0,0,4,2,6,11,115,654,46,2,225,8,2,10,73,0,0,65,107,169,119,4,0,1,0,17,1,3,0,3,181,11,84,3,20,12,437,16,0,20,19,10,0,0,0,1,1,13,0,35,14,0,34,29,39,24,0,8,3,1,0,4,1,90,2,5,33,1,21,20,3,1,11,3,20,3,48,4,0,0,1,3,101,11,3,1,14,82,103,126,32,15,0,0,1,13,60,5,30,7,134,227,48,57,41,22,184,84,43,386,337,533,65,177,37,350,642,68,159,139,330,166,7,3,39,750,2,1,2,6,28,378,424,0,0,1,0,0,0,5,0,0,105,269,3,4,53,57,155,807,124,9,2,125,212,104,7,21,19,659,34,2,4,60,465,240,94,0,13,3,0,0,41,0,84,15,0,0,2,316,87,269,1,72,544,1,683,346,212,33,6,8,464,51,9,95,118,34,49,155,113,9,236,2,4,264,16,84,111,0,3,8,92,2,4,128,3,5,37,1,3,273,653,82,89,1,2,0,2,509,304,34,145,215,38,141,550,38,69,3,686,119,130,187,4,1,108,156,877,13,1,0,0,6,65,128,209,215,93,202,711,444,564,667,9,4,141,787,25,2,782,24,3,25,5,5,5,161,91,588,94,27,142,1,58,3,2,464,2,5,2,1,15,92,105,7,0,234,2,3,7,15,10,58,3,5,97,28,2,3,26,16,25,21,14,629,105
