CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;09:10,01 a 15,00;0;0;6;17;45;67;45;4;0;184;0;0;0;7;25;40;24;2;0;98;0;0;6;24;70;107;69;6;0;282
;10:15,01 a 20,00;0;0;1;8;32;38;23;0;0;102;0;0;1;3;8;23;10;0;0;45;0;0;2;11;40;61;33;0;0;147
;11:Mais de 20,00;0;0;1;13;75;134;85;5;0;313;0;0;0;17;45;54;45;2;0;163;0;0;1;30;120;188;130;7;0;476
;{ñ class};0;0;0;1;3;6;13;0;0;23;0;0;0;0;2;8;8;0;0;18;0;0;0;1;5;14;21;0;0;41
120040:Rio Branco - AC;Total;1;0;86;210;530;334;186;14;0;1.361;0;0;84;201;425;307;121;6;0;1.144;1;0;170;411;955;641;307;20;0;2.505
;01:0,51 a 1,00;0;0;2;0;0;1;1;0;0;4;0;0;1;2;2;0;0;0;0;5;0;0;3;2;2;1;1;0;0;9
;02:1,01 a 1,50;0;0;34;45;55;20;5;0;0;159;0;0;25;30;33;11;5;0;0;104;0;0;59;75;88;31;10;0;0;263
;03:1,51 a 2,00;1;0;6;16;27;12;11;0;0;73;0;0;8;13;19;9;3;0;0;52;1;0;14;29;46;21;14;0;0;125
;04:2,01 a 3,00;0;0;16;28;70;27;10;0;0;151;0;0;11;31;40;10;4;0;0;96;0;0;27;59;110;37;14;0;0;247
;05:3,01 a 4,00;0;0;4;14;45;23;10;0;0;96;0;0;8;16;28;10;6;0;0;68;0;0;12;30;73;33;16;0;0;164
;06:4,01 a 5,00;0;0;12;31;66;29;22;2;0;162;0;0;16;34;60;34;12;0;0;156;0;0;28;65;126;63;34;2;0;318
;07:5,01 a 7,00;0;0;3;30;62;49;26;2;0;172;0;0;11;29;58;37;15;1;0;151;0;0;14;59;120;86;41;3;0;323
;08:7,01 a 10,00;0;0;4;26;63;52;26;2;0;173;0;0;4;27;65;63;22;0;0;181;0;0;8;53;128;115;48;2;0;354
;09:10,01 a 15,00;0;0;5;15;85;63;33;4;0;205;0;0;0;14;94;105;32;2;0;247;0;0;5;29;179;168;65;6;0;452
;10:15,01 a 20,00;0;0;0;1;9;7;5;0;0;22;0;0;0;2;8;3;7;0;0;20;0;0;0;3;17;10;12;0;0;42
;11:Mais de 20,00;0;0;0;4;48;49;37;4;0;142;0;0;0;3;17;25;15;3;0;63;0;0;0;7;65;74;52;7;0;205
;{ñ class};0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;0;0;0;3
130260:Manaus - AM;Total;0;5;696;1.165;2.650;2.134;1.493;167;0;8.310;0;3;890;1.451;2.584;1.613;877;62;0;7.480;0;8;1.586;2.616;5.234;3.747;2.370;229;0;15.790
;00:Até 0,50;0;3;1;0;0;1;0;0;0;5;0;2;3;0;1;0;0;0;0;6;0;5;4;0;1;1;0;0;0;11
;01:0,51 a 1,00;0;0;30;24;41;35;34;5;0;169;0;0;20;12;53;71;29;2;0;187;0;0;50;36;94;106;63;7;0;356
;02:1,01 a 1,50;0;0;342;225;226;92;32;6;0;923;0;0;396;275;236;95;47;3;0;1.052;0;0;738;500;462;187;79;9;0;1.975
;03:1,51 a 2,00;0;0;63;98;183;98;44;5;0;491;0;0;62;111;180;79;33;0;0;465;0;0;125;209;363;177;77;5;0;956
;04:2,01 a 3,00;0;1;81;171;336;217;115;11;0;932;0;0;97;189;307;186;106;10;0;895;0;1;178;360;643;403;221;21;0;1.827
;05:3,01 a 4,00;0;0;45;129;207;153;90;11;0;635;0;0;87;147;252;134;55;7;0;682;0;0;132;276;459;287;145;18;0;1.317
;06:4,01 a 5,00;0;1;47;110;219;136;93;8;0;614;0;0;94;206;278;146;71;4;0;799;0;1;141;316;497;282;164;12;0;1.413
;07:5,01 a 7,00;0;0;43;132;322;227;165;18;0;907;0;1;78;209;340;201;128;11;0;968;0;1;121;341;662;428;293;29;0;1.875
;08:7,01 a 10,00;0;0;30;115;316;266;214;18;0;959;0;0;36;147;393;250;119;7;0;952;0;0;66;262;709;516;333;25;0;1.911
;09:10,01 a 15,00;0;0;9;76;249;218;166;27;0;745;0;0;10;76;250;187;103;7;0;633;0;0;19;152;499;405;269;34;0;1.378
;10:15,01 a 20,00;0;0;2;39;177;139;114;8;0;479;0;0;2;35;130;76;43;4;0;290;0;0;4;74;307;215;157;12;0;769
;11:Mais de 20,00;0;0;3;46;367;542;420;49;0;1.427;0;0;4;43;163;184;141;7;0;542;0;0;7;89;530;726;561;56;0;1.969
;{ñ class};0;0;0;0;7;10;6;1;0;24;0;0;1;1;1;4;2;0;0;9;0;0;1;1;8;14;8;1;0;33
140010:Boa Vista - RR;Total;0;4;233;349;774;589;392;59;0;2.400;0;5;296;361;774;549;259;33;0;2.277;0;9;529;710;1.548;1.138;651;92;0;4.677
;00:Até 0,50;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
;01:0,51 a 1,00;0;2;22;9;23;14;18;4;0;92;0;4;34;25;42;47;28;2;0;182;0;6;56;34;65;61;46;6;0;274
;02:1,01 a 1,50;0;0;78;83;113;74;57;15;0;420;0;1;84;79;159;94;47;6;0;470;0;1;162;162;272;168;104;21;0;890
;03:1,51 a 2,00;0;0;35;54;113;46;39;7;0;294;0;0;45;42;79;43;18;1;0;228;0;0;80;96;192;89;57;8;0;522
;04:2,01 a 3,00;0;0;50;101;204;129;57;9;0;550;0;0;64;98;155;102;38;6;0;463;0;0;114;199;359;231;95;15;0;1.013
;05:3,01 a 4,00;0;0;22;44;88;87;57;3;0;301;0;0;33;42;112;73;33;8;0;301;0;0;55;86;200;160;90;11;0;602
;06:4,01 a 5,00;0;1;14;19;58;44;32;2;0;170;0;0;16;27;76;44;23;4;0;190;0;1;30;46;134;88;55;6;0;360
;07:5,01 a 7,00;0;0;7;16;40;47;22;4;0;136;0;0;9;28;57;50;18;1;0;163;0;0;16;44;97;97;40;5;0;299
;08:7,01 a 10,00;0;0;5;14;62;61;43;2;0;187;0;0;10;15;62;46;20;0;0;153;0;0;15;29;124;107;63;2;0;340
;09:10,01 a 15,00;0;0;0;2;27;20;12;3;0;64;0;0;1;3;22;25;14;3;0;68;0;0;1;5;49;45;26;6;0;132
;10:15,01 a 20,00;0;0;0;3;11;16;15;2;0;47;0;0;0;0;5;6;5;2;0;18;0;0;0;3;16;22;20;4;0;65
;11:Mais de 20,00;0;0;0;4;35;51;40;7;0;137;0;0;0;2;5;16;13;0;0;36;0;0;0;6;40;67;53;7;0;173
;{ñ class};0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;2;0;0;5;0;0;0;0;0;3;2;1;0;6
150140:Belém - PA;Total;0;1;394;1.273;3.074;2.587;1.811;190;0;9.330;0;2;324;1.144;2.667;2.501;1.486;113;0;8.237;0;3;718;2.417;5.741;5.088;3.297;303;0;17.567
;00:Até 0,50;0;1;1;1;1;1;0;0;0;5;0;0;3;1;0;0;0;0;0;4;0;1;4;2;1;1;0;0;0;9
;01:0,51 a 1,00;0;0;6;14;10;10;12;2;0;54;0;1;3;10;16;4;3;0;0;37;0;1;9;24;26;14;15;2;0;91
;02:1,01 a 1,50;0;0;86;149;229;131;60;5;0;660;0;0;58;107;177;115;64;7;0;528;0;0;144;256;406;246;124;12;0;1.188
;03:1,51 a 2,00;0;0;68;138;211;115;73;7;0;612;0;1;41;109;209;120;32;6;0;518;0;1;109;247;420;235;105;13;0;1.130
;04:2,01 a 3,00;0;0;67;169;420;310;181;15;0;1.162;0;0;78;211;427;265;104;9;0;1.094;0;0;145;380;847;575;285;24;0;2.256
;05:3,01 a 4,00;0;0;52;147;299;187;146;7;0;838;0;0;33;101;238;196;106;4;0;678;0;0;85;248;537;383;252;11;0;1.516
;06:4,01 a 5,00;0;0;54;216;433;280;178;18;0;1.179;0;0;54;201;393;339;165;14;0;1.166;0;0;108;417;826;619;343;32;0;2.345
;07:5,01 a 7,00;0;0;32;183;484;362;282;26;0;1.369;0;0;34;157;425;389;248;21;0;1.274;0;0;66;340;909;751;530;47;0;2.643
;08:7,01 a 10,00;0;0;20;122;400;461;316;35;0;1.354;0;0;8;111;340;411;269;15;0;1.154;0;0;28;233;740;872;585;50;0;2.508
;09:10,01 a 15,00;0;0;4;60;223;278;236;29;0;830;0;0;8;65;198;290;185;6;0;752;0;0;12;125;421;568;421;35;0;1.582
;10:15,01 a 20,00;0;0;1;23;98;118;80;20;0;340;0;0;2;21;60;116;89;7;0;295;0;0;3;44;158;234;169;27;0;635
;11:Mais de 20,00;0;0;3;50;262;332;240;26;0;913;0;0;2;50;182;250;217;23;0;724;0;0;5;100;444;582;457;49;0;1.637
;{ñ class};0;0;0;1;4;2;7;0;0;14;0;0;0;0;2;6;4;1;0;13;0;0;0;1;6;8;11;1;0;27
160030:Macapá - AP;Total;0;1;83;144;330;226;147;16;0;947;0;1;55;148;285;168;64;2;0;723;0;2;138;292;615;394;211;18;0;1.670
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
;01:0,51 a 1,00;0;0;1;0;4;0;1;0;0;6;0;0;4;5;6;2;0;0;0;17;0;0;5;5;10;2;1;0;0;23
;02:1,01 a 1,50;0;1;27;30;35;12;5;2;0;112;0;0;14;24;29;22;4;0;0;93;0;1;41;54;64;34;9;2;0;205
;03:1,51 a 2,00;0;0;16;14;21;21;13;0;0;85;0;0;10;19;31;18;8;0;0;86;0;0;26;33;52;39;21;0;0;171
;04:2,01 a 3,00;0;0;15;34;60;29;17;1;0;156;0;0;13;30;60;25;12;0;0;140;0;0;28;64;120;54;29;1;0;296
;05:3,01 a 4,00;0;0;9;16;41;33;19;0;0;118;0;0;6;21;36;21;8;0;0;92;0;0;15;37;77;54;27;0;0;210
;06:4,01 a 5,00;0;0;5;8;24;17;12;3;0;69;0;0;1;14;21;10;8;0;0;54;0;0;6;22;45;27;20;3;0;123
;07:5,01 a 7,00;0;0;6;12;56;19;19;0;0;112;0;0;4;11;45;23;5;1;0;89;0;0;10;23;101;42;24;1;0;201
;08:7,01 a 10,00;0;0;4;12;35;17;17;0;0;85;0;0;3;11;20;14;4;1;0;53;0;0;7;23;55;31;21;1;0;138
;09:10,01 a 15,00;0;0;0;4;16;12;9;0;0;41;0;0;0;4;11;10;4;0;0;29;0;0;0;8;27;22;13;0;0;70
;10:15,01 a 20,00;0;0;0;6;9;5;8;0;0;28;0;0;0;5;5;4;0;0;0;14;0;0;0;11;14;9;8;0;0;42
;11:Mais de 20,00;0;0;0;8;27;60;27;8;0;130;0;0;0;4;20;19;11;0;0;54;0;0;0;12;47;79;38;8;0;184
;{ñ class};0;0;0;0;2;1;0;2;0;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1;0;2;0;6
172100:Palmas - TO;Total;0;5;95;160;356;229;131;13;0;989;0;0;102;190;248;130;52;3;0;725;0;5;197;350;604;359;183;16;0;1.714
;00:Até 0,50;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4
;01:0,51 a 1,00;0;0;3;2;4;1;1;0;0;11;0;0;3;2;3;1;2;0;0;11;0;0;6;4;7;2;3;0;0;22
;02:1,01 a 1,50;0;1;21;19;26;7;2;0;0;76;0;0;21;16;26;6;3;3;0;75;0;1;42;35;52;13;5;3;0;151
;03:1,51 a 2,00;0;0;16;19;23;12;4;0;0;74;0;0;10;25;24;6;0;0;0;65;0;0;26;44;47;18;4;0;0;139
;04:2,01 a 3,00;0;0;24;33;57;28;15;3;0;160;0;0;12;32;42;10;3;0;0;99;0;0;36;65;99;38;18;3;0;259
;05:3,01 a 4,00;0;0;14;20;47;27;15;1;0;124;0;0;19;23;45;12;5;0;0;104;0;0;33;43;92;39;20;1;0;228
;06:4,01 a 5,00;0;0;15;20;34;15;14;0;0;98;0;0;30;53;33;13;3;0;0;132;0;0;45;73;67;28;17;0;0;230
;07:5,01 a 7,00;0;0;1;17;37;25;15;1;0;96;0;0;4;18;22;15;9;0;0;68;0;0;5;35;59;40;24;1;0;164
;08:7,01 a 10,00;0;0;0;11;30;24;10;1;0;76;0;0;2;5;14;22;8;0;0;51;0;0;2;16;44;46;18;1;0;127
;09:10,01 a 15,00;0;0;1;6;29;21;8;2;0;67;0;0;1;6;11;8;2;0;0;28;0;0;2;12;40;29;10;2;0;95
;10:15,01 a 20,00;0;0;0;6;22;19;8;1;0;56;0;0;0;7;12;13;4;0;0;36;0;0;0;13;34;32;12;1;0;92
;11:Mais de 20,00;0;0;0;7;47;50;39;4;0;147;0;0;0;3;16;24;12;0;0;55;0;0;0;10;63;74;51;4;0;202
;{ñ class};0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
211130:São Luiz - MA;Total;0;0;186;425;978;839;519;47;0;2.994;0;1;172;375;840;493;221;12;0;2.114;0;1;358;800;1.818;1.332;740;59;0;5.108
;01:0,51 a 1,00;0;0;7;7;16;3;6;1;0;40;0;0;13;4;14;7;6;0;0;44;0;0;20;11;30;10;12;1;0;84
;02:1,01 a 1,50;0;0;72;113;153;111;52;5;0;506;0;1;68;103;164;85;21;2;0;444;0;1;140;216;317;196;73;7;0;950
;03:1,51 a 2,00;0;0;36;52;100;58;42;3;0;291;0;0;36;62;130;48;14;1;0;291;0;0;72;114;230;106;56;4;0;582
;04:2,01 a 3,00;0;0;34;68;131;116;64;6;0;419;0;0;25;77;180;87;37;0;0;406;0;0;59;145;311;203;101;6;0;825
;05:3,01 a 4,00;0;0;14;49;109;80;41;2;0;295;0;0;11;38;70;59;25;1;0;204;0;0;25;87;179;139;66;3;0;499
;06:4,01 a 5,00;0;0;7;15;56;41;23;0;0;142;0;0;6;19;44;30;13;0;0;112;0;0;13;34;100;71;36;0;0;254
;07:5,01 a 7,00;0;0;8;37;81;85;43;0;0;254;0;0;4;25;69;45;18;3;0;164;0;0;12;62;150;130;61;3;0;418
;08:7,01 a 10,00;0;0;4;31;73;75;49;2;0;234;0;0;5;21;45;34;21;1;0;127;0;0;9;52;118;109;70;3;0;361
;09:10,01 a 15,00;0;0;3;18;86;66;36;8;0;217;0;0;3;11;40;32;19;1;0;106;0;0;6;29;126;98;55;9;0;323
;10:15,01 a 20,00;0;0;1;20;47;28;34;3;0;133;0;0;1;7;16;7;12;0;0;43;0;0;2;27;63;35;46;3;0;176
;11:Mais de 20,00;0;0;0;15;125;171;125;17;0;453;0;0;0;8;63;58;33;3;0;165;0;0;0;23;188;229;158;20;0;618
;{ñ class};0;0;0;0;1;5;4;0;0;10;0;0;0;0;5;1;2;0;0;8;0;0;0;0;6;6;6;0;0;18
221100:Terezina - PI;Total;1;3;238;455;1.145;1.340;791;163;0;4.136;2;6;193;417;978;1.015;583;82;0;3.276;3;9;431;872;2.123;2.355;1.374;245;0;7.412
;00:Até 0,50;0;0;0;0;7;3;1;0;0;11;0;0;0;0;1;1;1;0;0;3;0;0;0;0;8;4;2;0;0;14
;01:0,51 a 1,00;1;2;5;6;47;53;20;1;0;135;2;6;5;5;20;20;6;1;0;65;3;8;10;11;67;73;26;2;0;200
;02:1,01 a 1,50;0;0;84;96;147;128;45;2;0;502;0;0;52;87;143;95;32;3;0;412;0;0;136;183;290;223;77;5;0;914
;03:1,51 a 2,00;0;0;44;85;166;100;45;3;0;443;0;0;47;83;150;74;34;3;0;391;0;0;91;168;316;174;79;6;0;834
;04:2,01 a 3,00;0;1;57;111;222;158;68;8;0;625;0;0;50;88;156;97;43;3;0;437;0;1;107;199;378;255;111;11;0;1.062
;05:3,01 a 4,00;0;0;15;51;98;106;70;9;0;349;0;0;9;49;102;58;52;3;0;273;0;0;24;100;200;164;122;12;0;622
;06:4,01 a 5,00;0;0;9;25;83;101;57;8;0;283;0;0;11;32;79;67;42;3;0;234;0;0;20;57;162;168;99;11;0;517
;07:5,01 a 7,00;0;0;14;31;85;188;96;14;0;428;0;0;5;28;98;173;50;8;0;362;0;0;19;59;183;361;146;22;0;790
;08:7,01 a 10,00;0;0;7;17;87;199;129;37;0;476;0;0;6;18;67;161;74;13;0;339;0;0;13;35;154;360;203;50;0;815
;09:10,01 a 15,00;0;0;3;20;92;132;89;16;0;352;0;0;7;19;63;157;98;16;0;360;0;0;10;39;155;289;187;32;0;712
;10:15,01 a 20,00;0;0;0;7;41;55;56;13;0;172;0;0;0;3;43;42;59;6;0;153;0;0;0;10;84;97;115;19;0;325
;11:Mais de 20,00;0;0;0;6;68;112;114;52;0;352;0;0;1;5;55;69;91;23;0;244;0;0;1;11;123;181;205;75;0;596
;{ñ class};0;0;0;0;2;5;1;0;0;8;0;0;0;0;1;1;1;0;0;3;0;0;0;0;3;6;2;0;0;11
230440:Fortaleza - CE;Total;0;9;1.074;1.650;3.445;3.534;2.032;239;0;11.983;0;9;1.003;1.634;3.358;3.011;1.577;182;1;10.775;0;18;2.077;3.284;6.803;6.545;3.609;421;1;22.758
;00:Até 0,50;0;1;0;1;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;2;0;1;0;1;1;0;1;0;0;4
;01:0,51 a 1,00;0;4;107;49;69;55;26;2;0;312;0;7;103;58;81;54;23;1;0;327;0;11;210;107;150;109;49;3;0;639
;02:1,01 a 1,50;0;4;467;485;641;470;198;18;0;2.283;0;1;420;452;686;381;130;7;0;2.077;0;5;887;937;1.327;851;328;25;0;4.360
;03:1,51 a 2,00;0;0;122;219;369;304;173;14;0;1.201;0;0;138;198;348;243;79;10;0;1.016;0;0;260;417;717;547;252;24;0;2.217
;04:2,01 a 3,00;0;0;144;265;503;448;276;20;0;1.656;0;1;130;272;527;340;198;26;0;1.494;0;1;274;537;1.030;788;474;46;0;3.150
;05:3,01 a 4,00;0;0;113;205;389;334;217;28;0;1.286;0;0;102;223;418;311;162;27;0;1.243;0;0;215;428;807;645;379;55;0;2.529
;06:4,01 a 5,00;0;0;35;115;281;243;140;18;0;832;0;0;43;119;253;218;138;19;0;790;0;0;78;234;534;461;278;37;0;1.622
;07:5,01 a 7,00;0;0;48;150;368;438;199;23;0;1.226;0;0;42;165;412;412;216;11;1;1.259;0;0;90;315;780;850;415;34;1;2.485
;08:7,01 a 10,00;0;0;25;83;303;429;245;31;0;1.116;0;0;18;90;297;470;222;24;0;1.121;0;0;43;173;600;899;467;55;0;2.237
;09:10,01 a 15,00;0;0;6;37;182;296;159;20;0;700;0;0;5;34;180;335;206;30;0;790;0;0;11;71;362;631;365;50;0;1.490
;10:15,01 a 20,00;0;0;3;17;121;155;108;11;0;415;0;0;1;9;64;110;92;7;0;283;0;0;4;26;185;265;200;18;0;698
;11:Mais de 20,00;0;0;3;22;213;356;276;50;0;920;0;0;1;13;88;129;103;19;0;353;0;0;4;35;301;485;379;69;0;1.273
;{ñ class};0;0;1;2;6;6;15;4;0;34;0;0;0;1;3;8;7;1;0;20;0;0;1;3;9;14;22;5;0;54
240810:Natal - RN;Total;0;14;337;600;1.137;888;588;45;0;3.609;0;13;314;554;1.018;574;285;18;0;2.776;0;27;651;1.154;2.155;1.462;873;63;0;6.385
;00:Até 0,50;0;1;0;0;2;0;0;0;0;3;0;1;1;1;1;0;0;0;0;4;0;2;1;1;3;0;0;0;0;7
;01:0,51 a 1,00;0;10;17;10;17;20;5;2;0;81;0;9;38;18;16;5;8;1;0;95;0;19;55;28;33;25;13;3;0;176
;02:1,01 a 1,50;0;2;220;194;226;110;34;4;0;790;0;3;189;208;234;110;24;0;0;768;0;5;409;402;460;220;58;4;0;1.558
;03:1,51 a 2,00;0;1;32;90;156;110;43;0;0;432;0;0;41;74;134;65;22;1;0;337;0;1;73;164;290;175;65;1;0;769
;04:2,01 a 3,00;0;0;37;104;187;134;77;3;0;542;0;0;26;100;193;113;32;2;0;466;0;0;63;204;380;247;109;5;0;1.008
;05:3,01 a 4,00;0;0;18;36;92;64;54;5;0;269;0;0;11;39;99;58;22;2;0;231;0;0;29;75;191;122;76;7;0;500
;06:4,01 a 5,00;0;0;4;37;69;51;41;1;0;203;0;0;1;25;56;37;17;0;0;136;0;0;5;62;125;88;58;1;0;339
;07:5,01 a 7,00;0;0;5;46;92;83;44;0;0;270;0;0;6;27;66;34;27;1;0;161;0;0;11;73;158;117;71;1;0;431
;08:7,01 a 10,00;0;0;3;24;74;80;67;6;0;254;0;0;0;11;51;34;19;0;0;115;0;0;3;35;125;114;86;6;0;369
;09:10,01 a 15,00;0;0;1;12;49;57;51;7;0;177;0;0;1;7;44;43;29;4;0;128;0;0;2;19;93;100;80;11;0;305
;10:15,01 a 20,00;0;0;0;26;56;33;51;6;0;172;0;0;0;25;18;15;32;3;0;93;0;0;0;51;74;48;83;9;0;265
;11:Mais de 20,00;0;0;0;20;113;140;117;11;0;401;0;0;0;19;102;57;51;4;0;233;0;0;0;39;215;197;168;15;0;634
;{ñ class};0;0;0;1;4;6;4;0;0;15;0;0;0;0;4;3;2;0;0;9;0;0;0;1;8;9;6;0;0;24
250750:João Pessoa - PB;Total;0;2;1.078;2.213;4.824;6.256;5.277;533;0;20.183;0;0;1.347;2.811;6.464;10.270;8.703;576;0;30.171;0;2;2.425;5.024;11.288;16.526;13.980;1.109;0;50.354
;00:Até 0,50;0;0;1;7;24;33;28;1;0;94;0;0;0;4;1;4;2;0;0;11;0;0;1;11;25;37;30;1;0;105
;01:0,51 a 1,00;0;0;423;634;1.234;1.467;1.015;117;0;4.890;0;0;615;1.032;2.366;3.162;2.227;140;0;9.542;0;0;1.038;1.666;3.600;4.629;3.242;257;0;14.432
;02:1,01 a 1,50;0;2;258;418;963;1.029;661;78;0;3.409;0;0;388;802;1.753;2.086;1.421;93;0;6.543;0;2;646;1.220;2.716;3.115;2.082;171;0;9.952
;03:1,51 a 2,00;0;0;124;315;641;617;412;56;0;2.165;0;0;117;275;716;928;763;62;0;2.861;0;0;241;590;1.357;1.545;1.175;118;0;5.026
;04:2,01 a 3,00;0;0;127;287;511;796;828;75;0;2.624;0;0;94;271;465;1.679;1.701;127;0;4.337;0;0;221;558;976;2.475;2.529;202;0;6.961
;05:3,01 a 4,00;0;0;50;119;258;551;722;54;0;1.754;0;0;53;112;242;1.104;1.331;67;0;2.909;0;0;103;231;500;1.655;2.053;121;0;4.663
;06:4,01 a 5,00;0;0;39;78;144;296;231;30;0;818;0;0;27;63;107;237;323;24;0;781;0;0;66;141;251;533;554;54;0;1.599
;07:5,01 a 7,00;0;0;24;140;276;359;272;23;0;1.094;0;0;27;105;241;316;221;16;0;926;0;0;51;245;517;675;493;39;0;2.020
;08:7,01 a 10,00;0;0;19;107;483;579;487;50;0;1.725;0;0;15;82;380;462;393;26;0;1.358;0;0;34;189;863;1.041;880;76;0;3.083
;09:10,01 a 15,00;0;0;12;41;92;128;210;21;0;504;0;0;7;32;56;117;150;10;0;372;0;0;19;73;148;245;360;31;0;876
;10:15,01 a 20,00;0;0;1;31;75;94;80;15;0;296;0;0;4;13;56;44;63;3;0;183;0;0;5;44;131;138;143;18;0;479
;11:Mais de 20,00;0;0;0;14;88;183;166;8;0;459;0;0;0;12;65;109;85;6;0;277;0;0;0;26;153;292;251;14;0;736
;{ñ class};0;0;0;22;35;124;165;5;0;351;0;0;0;8;16;22;23;2;0;71;0;0;0;30;51;146;188;7;0;422
261160:Recife - PE;Total;0;10;697;1.493;3.892;4.447;4.072;447;0;15.058;1;17;602;1.468;3.651;4.099;4.253;375;0;14.466;1;27;1.299;2.961;7.543;8.546;8.325;822;0;29.524
;00:Até 0,50;0;0;1;0;2;10;17;4;0;34;0;0;0;1;1;6;9;1;0;18;0;0;1;1;3;16;26;5;0;52
;01:0,51 a 1,00;0;10;40;22;32;114;155;13;0;386;1;14;58;13;19;73;135;12;0;325;1;24;98;35;51;187;290;25;0;711
;02:1,01 a 1,50;0;0;284;288;410;516;545;79;0;2.122;0;2;254;269;410;446;887;123;0;2.391;0;2;538;557;820;962;1.432;202;0;4.513
;03:1,51 a 2,00;0;0;111;157;375;422;414;58;0;1.537;0;0;106;279;708;817;790;77;0;2.777;0;0;217;436;1.083;1.239;1.204;135;0;4.314
;04:2,01 a 3,00;0;0;76;199;494;483;402;43;0;1.697;0;1;54;200;431;521;586;33;0;1.826;0;1;130;399;925;1.004;988;76;0;3.523
;05:3,01 a 4,00;0;0;49;167;325;365;317;20;0;1.243;0;0;38;164;304;344;325;23;0;1.198;0;0;87;331;629;709;642;43;0;2.441
;06:4,01 a 5,00;0;0;68;211;352;234;208;21;0;1.094;0;0;27;159;329;237;189;13;0;954;0;0;95;370;681;471;397;34;0;2.048
;07:5,01 a 7,00;0;0;41;145;464;577;563;40;0;1.830;0;0;29;127;489;591;419;30;0;1.685;0;0;70;272;953;1.168;982;70;0;3.515
