CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;10:15,01 a 20,00;0;0;0;0;16;17;21;3;0;57;0;0;0;0;4;8;15;2;0;29;0;0;0;0;20;25;36;5;0;86
;11:Mais de 20,00;0;0;1;2;55;85;156;19;0;318;0;0;0;1;36;52;70;7;0;166;0;0;1;3;91;137;226;26;0;484
;{ñ class};0;0;0;1;6;5;7;1;0;20;0;0;1;3;7;6;5;1;0;23;0;0;1;4;13;11;12;2;0;43
120040:Rio Branco - AC;Total;0;1;170;356;1.013;759;515;86;0;2.900;0;0;160;352;940;696;483;43;0;2.674;0;1;330;708;1.953;1.455;998;129;0;5.574
;01:0,51 a 1,00;0;0;5;7;14;7;2;0;0;35;0;0;9;6;16;6;3;0;0;40;0;0;14;13;30;13;5;0;0;75
;02:1,01 a 1,50;0;1;53;44;106;47;21;4;0;276;0;0;31;58;88;38;16;1;0;232;0;1;84;102;194;85;37;5;0;508
;03:1,51 a 2,00;0;0;11;36;74;36;28;2;0;187;0;0;25;26;63;28;12;0;0;154;0;0;36;62;137;64;40;2;0;341
;04:2,01 a 3,00;0;0;64;135;280;203;102;21;0;805;0;0;60;133;281;143;51;3;0;671;0;0;124;268;561;346;153;24;0;1.476
;05:3,01 a 4,00;0;0;13;35;109;41;22;2;0;222;0;0;10;33;81;51;21;2;0;198;0;0;23;68;190;92;43;4;0;420
;06:4,01 a 5,00;0;0;13;34;108;79;62;7;0;303;0;0;13;36;124;85;45;6;0;309;0;0;26;70;232;164;107;13;0;612
;07:5,01 a 7,00;0;0;8;36;118;110;75;10;0;357;0;0;10;40;130;134;127;12;0;453;0;0;18;76;248;244;202;22;0;810
;08:7,01 a 10,00;0;0;2;15;115;106;89;18;0;345;0;0;1;17;103;133;104;8;0;366;0;0;3;32;218;239;193;26;0;711
;09:10,01 a 15,00;0;0;1;9;53;60;32;11;0;166;0;0;1;1;31;45;60;3;0;141;0;0;2;10;84;105;92;14;0;307
;10:15,01 a 20,00;0;0;0;3;17;29;24;6;0;79;0;0;0;1;10;16;25;4;0;56;0;0;0;4;27;45;49;10;0;135
;11:Mais de 20,00;0;0;0;2;17;40;54;5;0;118;0;0;0;1;11;13;19;4;0;48;0;0;0;3;28;53;73;9;0;166
;{ñ class};0;0;0;0;2;1;4;0;0;7;0;0;0;0;2;4;0;0;0;6;0;0;0;0;4;5;4;0;0;13
130260:Manaus - AM;Total;0;1;326;898;2.921;2.403;1.899;234;0;8.682;0;0;388;988;3.047;2.267;1.281;112;0;8.083;0;1;714;1.886;5.968;4.670;3.180;346;0;16.765
;00:Até 0,50;0;0;1;0;5;8;5;0;0;19;0;0;2;4;2;6;2;0;0;16;0;0;3;4;7;14;7;0;0;35
;01:0,51 a 1,00;0;0;4;3;18;9;12;9;0;55;0;0;8;6;14;15;6;1;0;50;0;0;12;9;32;24;18;10;0;105
;02:1,01 a 1,50;0;0;93;151;226;122;101;16;0;709;0;0;157;147;274;153;102;2;0;835;0;0;250;298;500;275;203;18;0;1.544
;03:1,51 a 2,00;0;0;74;132;258;193;100;8;0;765;0;0;64;152;369;198;88;3;0;874;0;0;138;284;627;391;188;11;0;1.639
;04:2,01 a 3,00;0;1;65;168;424;333;219;19;0;1.229;0;0;72;225;555;319;139;8;0;1.318;0;1;137;393;979;652;358;27;0;2.547
;05:3,01 a 4,00;0;0;37;116;361;242;191;14;0;961;0;0;46;157;442;330;144;15;0;1.134;0;0;83;273;803;572;335;29;0;2.095
;06:4,01 a 5,00;0;0;21;86;230;162;119;9;0;627;0;0;19;98;304;193;98;12;0;724;0;0;40;184;534;355;217;21;0;1.351
;07:5,01 a 7,00;0;0;16;96;353;226;198;37;0;926;0;0;12;89;399;276;152;9;0;937;0;0;28;185;752;502;350;46;0;1.863
;08:7,01 a 10,00;0;0;6;66;314;194;160;34;0;774;0;0;5;55;263;235;132;14;0;704;0;0;11;121;577;429;292;48;0;1.478
;09:10,01 a 15,00;0;0;7;55;366;347;214;27;0;1.016;0;0;3;43;232;231;121;14;0;644;0;0;10;98;598;578;335;41;0;1.660
;10:15,01 a 20,00;0;0;0;17;192;265;227;24;0;725;0;0;0;8;101;184;142;11;0;446;0;0;0;25;293;449;369;35;0;1.171
;11:Mais de 20,00;0;0;1;7;156;285;331;32;0;812;0;0;0;1;69;117;138;23;0;348;0;0;1;8;225;402;469;55;0;1.160
;{ñ class};0;0;1;1;18;17;22;5;0;64;0;0;0;3;23;10;17;0;0;53;0;0;1;4;41;27;39;5;0;117
140010:Boa Vista - RR;Total;0;11;262;377;1.025;765;573;77;0;3.090;0;2;274;472;1.149;736;414;34;0;3.081;0;13;536;849;2.174;1.501;987;111;0;6.171
;00:Até 0,50;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2
;01:0,51 a 1,00;0;10;8;0;11;8;2;1;0;40;0;1;3;0;3;3;5;1;0;16;0;11;11;0;14;11;7;2;0;56
;02:1,01 a 1,50;0;1;70;64;143;63;64;7;0;412;0;1;88;69;159;77;45;3;0;442;0;2;158;133;302;140;109;10;0;854
;03:1,51 a 2,00;0;0;29;58;91;48;30;3;0;259;0;0;28;62;92;56;16;2;0;256;0;0;57;120;183;104;46;5;0;515
;04:2,01 a 3,00;0;0;55;69;201;162;117;17;0;621;0;0;55;119;255;140;101;4;0;674;0;0;110;188;456;302;218;21;0;1.295
;05:3,01 a 4,00;0;0;35;46;147;131;87;9;0;455;0;0;31;75;197;144;41;5;0;493;0;0;66;121;344;275;128;14;0;948
;06:4,01 a 5,00;0;0;27;51;126;103;66;9;0;382;0;0;35;62;166;96;53;6;0;418;0;0;62;113;292;199;119;15;0;800
;07:5,01 a 7,00;0;0;26;46;123;84;74;9;0;362;0;0;20;58;111;100;64;4;0;357;0;0;46;104;234;184;138;13;0;719
;08:7,01 a 10,00;0;0;11;30;77;55;52;7;0;232;0;0;14;18;96;50;40;3;0;221;0;0;25;48;173;105;92;10;0;453
;09:10,01 a 15,00;0;0;0;6;54;34;23;4;0;121;0;0;0;8;48;33;21;1;0;111;0;0;0;14;102;67;44;5;0;232
;10:15,01 a 20,00;0;0;1;5;20;24;13;2;0;65;0;0;0;1;15;16;9;1;0;42;0;0;1;6;35;40;22;3;0;107
;11:Mais de 20,00;0;0;0;2;32;50;44;9;0;137;0;0;0;0;7;20;19;3;0;49;0;0;0;2;39;70;63;12;0;186
;{ñ class};0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;2;1;1;0;4
150140:Belém - PA;Total;0;0;259;860;3.422;3.440;2.633;482;0;11.096;0;0;292;974;3.567;2.954;2.658;331;0;10.776;0;0;551;1.834;6.989;6.394;5.291;813;0;21.872
;00:Até 0,50;0;0;0;1;2;2;0;1;0;6;0;0;0;0;2;0;1;0;0;3;0;0;0;1;4;2;1;1;0;9
;01:0,51 a 1,00;0;0;23;28;76;50;47;7;0;231;0;0;37;28;67;39;44;5;0;220;0;0;60;56;143;89;91;12;0;451
;02:1,01 a 1,50;0;0;76;136;241;258;193;27;0;931;0;0;80;139;340;213;181;23;0;976;0;0;156;275;581;471;374;50;0;1.907
;03:1,51 a 2,00;0;0;58;117;260;236;186;31;0;888;0;0;54;118;311;212;114;11;0;820;0;0;112;235;571;448;300;42;0;1.708
;04:2,01 a 3,00;0;0;50;192;578;436;299;41;0;1.596;0;0;57;226;650;431;295;28;0;1.687;0;0;107;418;1.228;867;594;69;0;3.283
;05:3,01 a 4,00;0;0;22;130;602;455;285;39;0;1.533;0;0;20;174;672;546;320;22;0;1.754;0;0;42;304;1.274;1.001;605;61;0;3.287
;06:4,01 a 5,00;0;0;7;68;447;434;287;45;0;1.288;0;0;14;82;462;378;324;37;0;1.297;0;0;21;150;909;812;611;82;0;2.585
;07:5,01 a 7,00;0;0;15;111;396;511;351;81;0;1.465;0;0;28;116;507;446;392;58;0;1.547;0;0;43;227;903;957;743;139;0;3.012
;08:7,01 a 10,00;0;0;3;41;339;258;274;51;0;966;0;0;1;44;258;253;312;39;0;907;0;0;4;85;597;511;586;90;0;1.873
;09:10,01 a 15,00;0;0;1;18;213;344;273;59;0;908;0;0;1;24;110;160;297;36;0;628;0;0;2;42;323;504;570;95;0;1.536
;10:15,01 a 20,00;0;0;1;3;86;178;146;42;0;456;0;0;0;8;56;69;132;22;0;287;0;0;1;11;142;247;278;64;0;743
;11:Mais de 20,00;0;0;0;4;96;157;194;37;0;488;0;0;0;3;54;101;163;27;0;348;0;0;0;7;150;258;357;64;0;836
;{ñ class};0;0;3;11;86;121;98;21;0;340;0;0;0;12;78;106;83;23;0;302;0;0;3;23;164;227;181;44;0;642
160030:Macapá - AP;Total;2;0;205;337;895;672;481;43;0;2.635;0;5;195;364;974;665;309;17;0;2.529;2;5;400;701;1.869;1.337;790;60;0;5.164
;00:Até 0,50;2;0;0;0;0;0;0;0;0;2;0;5;0;0;0;0;0;1;0;6;2;5;0;0;0;0;0;1;0;8
;01:0,51 a 1,00;0;0;15;12;37;18;13;0;0;95;0;0;22;12;29;21;20;3;0;107;0;0;37;24;66;39;33;3;0;202
;02:1,01 a 1,50;0;0;66;84;174;115;80;7;0;526;0;0;55;86;184;137;63;4;0;529;0;0;121;170;358;252;143;11;0;1.055
;03:1,51 a 2,00;0;0;64;86;227;174;85;8;0;644;0;0;58;102;309;163;80;2;0;714;0;0;122;188;536;337;165;10;0;1.358
;04:2,01 a 3,00;0;0;31;73;178;144;112;7;0;545;0;0;27;93;209;159;55;2;0;545;0;0;58;166;387;303;167;9;0;1.090
;05:3,01 a 4,00;0;0;14;29;94;55;41;1;0;234;0;0;14;22;89;39;26;2;0;192;0;0;28;51;183;94;67;3;0;426
;06:4,01 a 5,00;0;0;7;24;48;41;27;2;0;149;0;0;6;23;45;41;13;1;0;129;0;0;13;47;93;82;40;3;0;278
;07:5,01 a 7,00;0;0;4;11;45;36;35;3;0;134;0;0;5;12;37;29;12;0;0;95;0;0;9;23;82;65;47;3;0;229
;08:7,01 a 10,00;0;0;4;12;41;36;24;6;0;123;0;0;7;10;39;32;16;0;0;104;0;0;11;22;80;68;40;6;0;227
;09:10,01 a 15,00;0;0;0;3;17;17;12;1;0;50;0;0;1;1;13;13;10;1;0;39;0;0;1;4;30;30;22;2;0;89
;10:15,01 a 20,00;0;0;0;2;5;8;6;0;0;21;0;0;0;0;6;3;5;0;0;14;0;0;0;2;11;11;11;0;0;35
;11:Mais de 20,00;0;0;0;0;21;26;44;8;0;99;0;0;0;0;10;23;9;1;0;43;0;0;0;0;31;49;53;9;0;142
;{ñ class};0;0;0;1;8;2;2;0;0;13;0;0;0;3;4;5;0;0;0;12;0;0;0;4;12;7;2;0;0;25
172100:Palmas - TO;Total;0;0;123;285;808;499;370;38;0;2.123;0;0;118;308;727;387;243;4;0;1.787;0;0;241;593;1.535;886;613;42;0;3.910
;00:Até 0,50;0;0;0;2;4;2;2;0;0;10;0;0;0;0;4;2;2;0;0;8;0;0;0;2;8;4;4;0;0;18
;01:0,51 a 1,00;0;0;1;0;3;0;1;1;0;6;0;0;0;0;2;3;0;0;0;5;0;0;1;0;5;3;1;1;0;11
;02:1,01 a 1,50;0;0;43;33;48;26;11;1;0;162;0;0;28;34;38;15;11;0;0;126;0;0;71;67;86;41;22;1;0;288
;03:1,51 a 2,00;0;0;40;38;82;25;12;1;0;198;0;0;29;43;72;29;16;3;0;192;0;0;69;81;154;54;28;4;0;390
;04:2,01 a 3,00;0;0;26;69;151;81;41;2;0;370;0;0;29;66;142;63;19;0;0;319;0;0;55;135;293;144;60;2;0;689
;05:3,01 a 4,00;0;0;4;32;100;61;30;4;0;231;0;0;10;24;92;44;13;0;0;183;0;0;14;56;192;105;43;4;0;414
;06:4,01 a 5,00;0;0;1;35;90;46;26;3;0;201;0;0;4;33;92;59;44;0;0;232;0;0;5;68;182;105;70;3;0;433
;07:5,01 a 7,00;0;0;2;23;112;54;34;4;0;229;0;0;5;38;91;40;38;0;0;212;0;0;7;61;203;94;72;4;0;441
;08:7,01 a 10,00;0;0;5;34;94;54;32;3;0;222;0;0;11;61;122;43;26;0;0;263;0;0;16;95;216;97;58;3;0;485
;09:10,01 a 15,00;0;0;0;7;62;78;62;5;0;214;0;0;0;2;30;43;24;0;0;99;0;0;0;9;92;121;86;5;0;313
;10:15,01 a 20,00;0;0;1;8;35;35;43;8;0;130;0;0;1;3;31;25;17;0;0;77;0;0;2;11;66;60;60;8;0;207
;11:Mais de 20,00;0;0;0;0;17;33;64;6;0;120;0;0;0;0;7;19;27;0;0;53;0;0;0;0;24;52;91;6;0;173
;{ñ class};0;0;0;4;10;4;12;0;0;30;0;0;1;4;4;2;6;1;0;18;0;0;1;8;14;6;18;1;0;48
211130:São Luiz - MA;Total;0;0;284;630;1.982;1.460;1.078;163;1;5.598;0;0;208;722;2.306;1.541;1.118;114;0;6.009;0;0;492;1.352;4.288;3.001;2.196;277;1;11.607
;00:Até 0,50;0;0;2;1;1;0;0;0;0;4;0;0;0;0;0;3;1;0;0;4;0;0;2;1;1;3;1;0;0;8
;01:0,51 a 1,00;0;0;8;5;16;23;30;9;0;91;0;0;5;8;53;50;47;8;0;171;0;0;13;13;69;73;77;17;0;262
;02:1,01 a 1,50;0;0;124;102;239;181;124;14;0;784;0;0;86;160;375;230;154;15;0;1.020;0;0;210;262;614;411;278;29;0;1.804
;03:1,51 a 2,00;0;0;56;121;274;172;119;11;0;753;0;0;42;153;443;259;191;16;0;1.104;0;0;98;274;717;431;310;27;0;1.857
;04:2,01 a 3,00;0;0;42;121;306;211;132;19;0;831;0;0;31;151;364;220;147;8;0;921;0;0;73;272;670;431;279;27;0;1.752
;05:3,01 a 4,00;0;0;24;72;269;177;143;28;0;713;0;0;18;80;341;262;195;28;0;924;0;0;42;152;610;439;338;56;0;1.637
;06:4,01 a 5,00;0;0;17;83;158;75;49;3;0;385;0;0;16;100;211;72;62;0;0;461;0;0;33;183;369;147;111;3;0;846
;07:5,01 a 7,00;0;0;5;54;221;160;114;20;0;574;0;0;4;38;225;149;101;14;0;531;0;0;9;92;446;309;215;34;0;1.105
;08:7,01 a 10,00;0;0;5;39;184;106;103;22;0;459;0;0;5;21;166;118;85;12;0;407;0;0;10;60;350;224;188;34;0;866
;09:10,01 a 15,00;0;0;0;25;165;126;76;12;1;405;0;0;0;7;76;90;52;8;0;233;0;0;0;32;241;216;128;20;1;638
;10:15,01 a 20,00;0;0;0;5;60;60;42;4;0;171;0;0;0;2;12;31;25;3;0;73;0;0;0;7;72;91;67;7;0;244
;11:Mais de 20,00;0;0;0;1;82;161;130;17;0;391;0;0;0;0;28;50;46;2;0;126;0;0;0;1;110;211;176;19;0;517
;{ñ class};0;0;1;1;7;8;16;4;0;37;0;0;1;2;12;7;12;0;0;34;0;0;2;3;19;15;28;4;0;71
221100:Terezina - PI;Total;0;0;393;895;2.320;1.635;2.139;280;0;7.662;0;0;413;969;2.606;1.898;2.014;235;0;8.135;0;0;806;1.864;4.926;3.533;4.153;515;0;15.797
;00:Até 0,50;0;0;4;4;8;11;10;0;0;37;0;0;6;4;12;8;10;3;0;43;0;0;10;8;20;19;20;3;0;80
;01:0,51 a 1,00;0;0;41;60;121;81;93;26;0;422;0;0;50;81;188;130;124;20;0;593;0;0;91;141;309;211;217;46;0;1.015
;02:1,01 a 1,50;0;0;134;194;395;264;197;26;0;1.210;0;0;166;250;528;374;225;16;0;1.559;0;0;300;444;923;638;422;42;0;2.769
;03:1,51 a 2,00;0;0;56;141;307;214;172;21;0;911;0;0;62;147;347;266;134;22;0;978;0;0;118;288;654;480;306;43;0;1.889
;04:2,01 a 3,00;0;0;71;178;413;275;274;30;0;1.241;0;0;55;195;479;344;232;24;0;1.329;0;0;126;373;892;619;506;54;0;2.570
;05:3,01 a 4,00;0;0;32;110;258;148;203;28;0;779;0;0;25;124;310;173;150;24;0;806;0;0;57;234;568;321;353;52;0;1.585
;06:4,01 a 5,00;0;0;36;53;154;110;147;17;0;517;0;0;33;60;193;134;193;20;0;633;0;0;69;113;347;244;340;37;0;1.150
;07:5,01 a 7,00;0;0;13;84;215;142;221;26;0;701;0;0;10;63;165;142;208;23;0;611;0;0;23;147;380;284;429;49;0;1.312
;08:7,01 a 10,00;0;0;4;42;223;119;223;24;0;635;0;0;4;23;261;130;191;27;0;636;0;0;8;65;484;249;414;51;0;1.271
;09:10,01 a 15,00;0;0;1;25;115;126;331;29;0;627;0;0;0;17;70;85;307;34;0;513;0;0;1;42;185;211;638;63;0;1.140
;10:15,01 a 20,00;0;0;0;4;41;59;126;18;0;248;0;0;0;0;28;55;155;14;0;252;0;0;0;4;69;114;281;32;0;500
;11:Mais de 20,00;0;0;1;0;64;83;134;33;0;315;0;0;0;4;23;57;84;7;0;175;0;0;1;4;87;140;218;40;0;490
;{ñ class};0;0;0;0;6;3;8;2;0;19;0;0;2;1;2;0;1;1;0;7;0;0;2;1;8;3;9;3;0;26
230440:Fortaleza - CE;Total;0;6;2.406;8.875;23.940;17.350;15.630;2.928;1;71.136;0;1;1.800;6.672;18.542;14.767;22.645;6.011;0;70.438;0;7;4.206;15.547;42.482;32.117;38.275;8.939;1;141.574
;00:Até 0,50;0;0;122;392;794;307;122;7;0;1.744;0;0;89;381;889;362;228;5;0;1.954;0;0;211;773;1.683;669;350;12;0;3.698
;01:0,51 a 1,00;0;6;260;790;1.637;635;308;28;0;3.664;0;0;242;872;1.816;845;439;18;0;4.232;0;6;502;1.662;3.453;1.480;747;46;0;7.896
;02:1,01 a 1,50;0;0;487;1.082;2.360;1.362;1.822;585;1;7.699;0;1;564;1.356;3.577;4.263;5.347;1.513;0;16.621;0;1;1.051;2.438;5.937;5.625;7.169;2.098;1;24.320
;03:1,51 a 2,00;0;0;276;648;1.656;890;1.292;259;0;5.021;0;0;244;781;2.009;1.180;2.052;820;0;7.086;0;0;520;1.429;3.665;2.070;3.344;1.079;0;12.107
;04:2,01 a 3,00;0;0;288;1.014;2.136;1.231;1.696;349;0;6.714;0;0;291;1.129;2.786;1.946;4.074;1.509;0;11.735;0;0;579;2.143;4.922;3.177;5.770;1.858;0;18.449
;05:3,01 a 4,00;0;0;796;3.558;8.071;1.942;1.093;196;0;15.656;0;0;179;1.014;2.315;999;1.657;454;0;6.618;0;0;975;4.572;10.386;2.941;2.750;650;0;22.274
;06:4,01 a 5,00;0;0;52;440;2.635;4.881;1.720;165;0;9.893;0;0;40;285;1.288;807;1.465;522;0;4.407;0;0;92;725;3.923;5.688;3.185;687;0;14.300
;07:5,01 a 7,00;0;0;20;258;1.310;2.591;3.035;372;0;7.586;0;0;25;210;1.248;1.651;3.486;614;0;7.234;0;0;45;468;2.558;4.242;6.521;986;0;14.820
;08:7,01 a 10,00;0;0;5;156;846;1.016;1.304;351;0;3.678;0;0;2;76;623;942;1.575;216;0;3.434;0;0;7;232;1.469;1.958;2.879;567;0;7.112
;09:10,01 a 15,00;0;0;2;88;798;840;844;262;0;2.834;0;0;1;33;547;520;742;161;0;2.004;0;0;3;121;1.345;1.360;1.586;423;0;4.838
;10:15,01 a 20,00;0;0;1;43;370;557;647;159;0;1.777;0;0;1;15;186;348;498;80;0;1.128;0;0;2;58;556;905;1.145;239;0;2.905
;11:Mais de 20,00;0;0;0;21;489;756;1.532;180;0;2.978;0;0;2;15;262;481;803;80;0;1.643;0;0;2;36;751;1.237;2.335;260;0;4.621
;{ñ class};0;0;97;385;838;342;215;15;0;1.892;0;0;120;505;996;423;279;19;0;2.342;0;0;217;890;1.834;765;494;34;0;4.234
240810:Natal - RN;Total;0;0;232;756;2.836;2.568;3.535;414;0;10.341;0;1;257;949;4.069;3.924;4.252;456;0;13.908;0;1;489;1.705;6.905;6.492;7.787;870;0;24.249
;00:Até 0,50;0;0;1;1;3;1;51;11;0;68;0;0;0;0;2;8;66;22;0;98;0;0;1;1;5;9;117;33;0;166
;01:0,51 a 1,00;0;0;7;8;38;27;92;16;0;188;0;0;9;16;30;41;81;21;0;198;0;0;16;24;68;68;173;37;0;386
;02:1,01 a 1,50;0;0;125;256;522;294;317;25;0;1.539;0;1;145;330;806;593;465;60;0;2.400;0;1;270;586;1.328;887;782;85;0;3.939
;03:1,51 a 2,00;0;0;36;118;426;387;389;37;0;1.393;0;0;42;131;437;529;521;48;0;1.708;0;0;78;249;863;916;910;85;0;3.101
;04:2,01 a 3,00;0;0;41;216;778;741;855;89;0;2.720;0;0;41;309;1.262;941;866;71;0;3.490;0;0;82;525;2.040;1.682;1.721;160;0;6.210
;05:3,01 a 4,00;0;0;17;69;344;395;516;64;0;1.405;0;0;11;93;812;862;725;63;0;2.566;0;0;28;162;1.156;1.257;1.241;127;0;3.971
;06:4,01 a 5,00;0;0;0;38;175;174;300;27;0;714;0;0;1;31;265;359;503;33;0;1.192;0;0;1;69;440;533;803;60;0;1.906
;07:5,01 a 7,00;0;0;4;30;197;184;360;38;0;813;0;0;7;19;224;258;534;56;0;1.098;0;0;11;49;421;442;894;94;0;1.911
;08:7,01 a 10,00;0;0;0;13;120;108;220;32;0;493;0;0;1;12;103;145;257;36;0;554;0;0;1;25;223;253;477;68;0;1.047
;09:10,01 a 15,00;0;0;0;3;85;70;156;22;0;336;0;0;0;5;43;61;115;21;0;245;0;0;0;8;128;131;271;43;0;581
;10:15,01 a 20,00;0;0;0;3;47;54;77;22;0;203;0;0;0;1;30;22;47;12;0;112;0;0;0;4;77;76;124;34;0;315
;11:Mais de 20,00;0;0;0;0;95;127;182;30;0;434;0;0;0;0;52;96;60;12;0;220;0;0;0;0;147;223;242;42;0;654
;{ñ class};0;0;1;1;6;6;20;1;0;35;0;0;0;2;3;9;12;1;0;27;0;0;1;3;9;15;32;2;0;62
250750:João Pessoa - PB;Total;0;3;852;2.199;6.934;5.037;6.293;879;0;22.197;0;0;790;2.508;8.210;6.318;7.735;779;2;26.342;0;3;1.642;4.707;15.144;11.355;14.028;1.658;2;48.539
;00:Até 0,50;0;0;0;0;0;2;8;0;0;10;0;0;0;0;0;2;1;0;0;3;0;0;0;0;0;4;9;0;0;13
;01:0,51 a 1,00;0;0;263;512;994;634;714;87;0;3.204;0;0;253;573;1.373;1.046;1.094;72;1;4.412;0;0;516;1.085;2.367;1.680;1.808;159;1;7.616
;02:1,01 a 1,50;0;2;356;694;1.402;890;1.162;112;0;4.618;0;0;338;1.000;2.542;2.140;1.947;145;1;8.113;0;2;694;1.694;3.944;3.030;3.109;257;1;12.731
;03:1,51 a 2,00;0;0;83;213;660;395;427;66;0;1.844;0;0;71;217;984;676;742;93;0;2.783;0;0;154;430;1.644;1.071;1.169;159;0;4.627
;04:2,01 a 3,00;0;0;84;415;2.052;1.263;1.289;158;0;5.261;0;0;80;484;1.760;982;1.705;196;0;5.207;0;0;164;899;3.812;2.245;2.994;354;0;10.468
;05:3,01 a 4,00;0;1;14;83;366;319;527;61;0;1.371;0;0;15;61;368;244;762;73;0;1.523;0;1;29;144;734;563;1.289;134;0;2.894
;06:4,01 a 5,00;0;0;26;95;280;233;197;30;0;861;0;0;3;54;285;152;175;26;0;695;0;0;29;149;565;385;372;56;0;1.556
;07:5,01 a 7,00;0;0;9;114;509;437;441;67;0;1.577;0;0;8;70;415;444;421;32;0;1.390;0;0;17;184;924;881;862;99;0;2.967
;08:7,01 a 10,00;0;0;7;42;232;326;544;102;0;1.253;0;0;15;22;170;261;403;48;0;919;0;0;22;64;402;587;947;150;0;2.172
;09:10,01 a 15,00;0;0;7;21;228;191;308;76;0;831;0;0;6;21;181;116;235;62;0;621;0;0;13;42;409;307;543;138;0;1.452
;10:15,01 a 20,00;0;0;3;3;133;172;303;33;0;647;0;0;0;0;81;124;115;9;0;329;0;0;3;3;214;296;418;42;0;976
;11:Mais de 20,00;0;0;0;6;75;170;366;84;0;701;0;0;1;5;48;125;129;21;0;329;0;0;1;11;123;295;495;105;0;1.030
;{ñ class};0;0;0;1;3;5;7;3;0;19;0;0;0;1;3;6;6;2;0;18;0;0;0;2;6;11;13;5;0;37
261160:Recife - PE;Total;0;1;394;1.125;5.320;4.590;4.536;733;0;16.699;0;0;403;1.387;5.919;4.497;4.013;508;0;16.727;0;1;797;2.512;11.239;9.087;8.549;1.241;0;33.426
;00:Até 0,50;0;0;0;0;6;7;125;34;0;172;0;0;0;1;5;8;54;18;0;86;0;0;0;1;11;15;179;52;0;258
;01:0,51 a 1,00;0;0;5;5;52;103;329;78;0;572;0;0;6;7;72;165;424;76;0;750;0;0;11;12;124;268;753;154;0;1.322
;02:1,01 a 1,50;0;1;123;175;435;376;401;59;0;1.570;0;0;125;212;502;364;397;61;0;1.661;0;1;248;387;937;740;798;120;0;3.231
