CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;02:1,01 a 1,50;0;0;71;106;161;109;60;7;0;514;0;0;57;88;184;100;57;9;0;495;0;0;128;194;345;209;117;16;0;1.009
;03:1,51 a 2,00;0;0;72;188;345;219;144;15;0;983;0;0;70;207;356;252;117;4;0;1.006;0;0;142;395;701;471;261;19;0;1.989
;04:2,01 a 3,00;0;0;78;243;660;427;231;31;0;1.670;0;0;100;436;1.292;657;232;14;0;2.731;0;0;178;679;1.952;1.084;463;45;0;4.401
;05:3,01 a 4,00;0;0;56;160;432;331;219;21;0;1.219;0;0;64;203;552;421;233;8;0;1.481;0;0;120;363;984;752;452;29;0;2.700
;06:4,01 a 5,00;0;0;21;97;293;194;152;20;0;777;0;0;21;120;333;227;149;7;0;857;0;0;42;217;626;421;301;27;0;1.634
;07:5,01 a 7,00;0;0;37;183;563;426;340;43;0;1.592;0;0;28;160;505;429;301;22;0;1.445;0;0;65;343;1.068;855;641;65;0;3.037
;08:7,01 a 10,00;0;0;12;74;284;341;268;40;0;1.019;0;0;7;51;265;338;263;15;0;939;0;0;19;125;549;679;531;55;0;1.958
;09:10,01 a 15,00;0;0;0;26;139;194;218;21;0;598;0;0;3;16;71;170;189;11;0;460;0;0;3;42;210;364;407;32;0;1.058
;10:15,01 a 20,00;0;0;1;6;88;83;94;19;0;291;0;0;0;11;58;71;75;5;0;220;0;0;1;17;146;154;169;24;0;511
;11:Mais de 20,00;0;0;0;30;255;302;268;28;0;883;0;0;0;43;172;204;203;35;0;657;0;0;0;73;427;506;471;63;0;1.540
;{ñ class};0;0;0;1;2;7;10;3;0;23;0;0;0;2;6;11;5;3;0;27;0;0;0;3;8;18;15;6;0;50
160030:Macapá - AP;Total;0;4;128;215;469;296;177;16;0;1.305;0;6;88;230;407;235;103;3;0;1.072;0;10;216;445;876;531;280;19;0;2.377
;00:Até 0,50;0;4;5;1;0;0;0;0;0;10;0;5;5;1;0;0;0;0;0;11;0;9;10;2;0;0;0;0;0;21
;01:0,51 a 1,00;0;0;5;5;7;1;2;1;0;21;0;1;3;5;3;4;2;0;0;18;0;1;8;10;10;5;4;1;0;39
;02:1,01 a 1,50;0;0;35;42;47;22;7;2;0;155;0;0;17;20;33;18;4;1;0;93;0;0;52;62;80;40;11;3;0;248
;03:1,51 a 2,00;0;0;16;37;49;19;17;0;0;138;0;0;16;43;50;26;11;0;0;146;0;0;32;80;99;45;28;0;0;284
;04:2,01 a 3,00;0;0;16;46;100;45;21;2;0;230;0;0;25;55;92;39;20;0;0;231;0;0;41;101;192;84;41;2;0;461
;05:3,01 a 4,00;0;0;26;34;100;58;32;0;0;250;0;0;13;55;98;44;17;1;0;228;0;0;39;89;198;102;49;1;0;478
;06:4,01 a 5,00;0;0;16;16;58;39;13;3;0;145;0;0;6;25;42;33;7;1;0;114;0;0;22;41;100;72;20;4;0;259
;07:5,01 a 7,00;0;0;3;16;38;27;26;3;0;113;0;0;1;14;34;24;11;0;0;84;0;0;4;30;72;51;37;3;0;197
;08:7,01 a 10,00;0;0;0;10;35;29;16;1;0;91;0;0;0;4;24;22;9;0;0;59;0;0;0;14;59;51;25;1;0;150
;09:10,01 a 15,00;0;0;1;3;7;15;14;0;0;40;0;0;0;4;11;11;7;0;0;33;0;0;1;7;18;26;21;0;0;73
;10:15,01 a 20,00;0;0;2;2;13;13;10;2;0;42;0;0;0;1;6;5;2;0;0;14;0;0;2;3;19;18;12;2;0;56
;11:Mais de 20,00;0;0;3;3;14;28;19;2;0;69;0;0;1;3;14;9;13;0;0;40;0;0;4;6;28;37;32;2;0;109
;{ñ class};0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;2
172100:Palmas - TO;Total;0;1;130;255;527;362;217;18;0;1.510;0;1;81;194;440;272;108;5;0;1.101;0;2;211;449;967;634;325;23;0;2.611
;00:Até 0,50;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;1;2;0;0;3
;01:0,51 a 1,00;0;0;1;0;5;2;0;0;0;8;0;0;0;3;3;0;0;1;0;7;0;0;1;3;8;2;0;1;0;15
;02:1,01 a 1,50;0;0;37;28;42;10;4;2;0;123;0;0;17;19;39;16;5;0;0;96;0;0;54;47;81;26;9;2;0;219
;03:1,51 a 2,00;0;1;30;41;66;26;16;0;0;180;0;0;12;30;47;31;2;0;0;122;0;1;42;71;113;57;18;0;0;302
;04:2,01 a 3,00;0;0;28;56;107;45;32;3;0;271;0;0;23;47;93;30;10;0;0;203;0;0;51;103;200;75;42;3;0;474
;05:3,01 a 4,00;0;0;20;36;68;51;32;2;0;209;0;1;16;30;59;38;20;2;0;166;0;1;36;66;127;89;52;4;0;375
;06:4,01 a 5,00;0;0;7;26;49;33;17;1;0;133;0;0;6;24;42;25;9;0;0;106;0;0;13;50;91;58;26;1;0;239
;07:5,01 a 7,00;0;0;4;25;65;56;18;2;0;170;0;0;5;20;82;46;19;1;0;173;0;0;9;45;147;102;37;3;0;343
;08:7,01 a 10,00;0;0;2;32;57;45;25;2;0;163;0;0;1;15;38;27;11;0;0;92;0;0;3;47;95;72;36;2;0;255
;09:10,01 a 15,00;0;0;1;7;35;33;16;1;0;93;0;0;1;1;15;23;6;0;0;46;0;0;2;8;50;56;22;1;0;139
;10:15,01 a 20,00;0;0;0;3;20;34;35;4;0;96;0;0;0;4;13;22;18;1;0;58;0;0;0;7;33;56;53;5;0;154
;11:Mais de 20,00;0;0;0;0;13;27;20;1;0;61;0;0;0;1;9;12;6;0;0;28;0;0;0;1;22;39;26;1;0;89
;{ñ class};0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;1;1;0;0;2;0;0;0;1;0;1;2;0;0;4
211130:São Luiz - MA;Total;0;0;249;516;1.204;986;671;53;0;3.679;0;1;251;539;1.083;633;329;21;0;2.857;0;1;500;1.055;2.287;1.619;1.000;74;0;6.536
;01:0,51 a 1,00;0;0;0;5;9;11;4;1;0;30;0;0;5;12;12;7;4;0;0;40;0;0;5;17;21;18;8;1;0;70
;02:1,01 a 1,50;0;0;91;83;139;94;48;9;0;464;0;1;101;119;200;117;36;3;0;577;0;1;192;202;339;211;84;12;0;1.041
;03:1,51 a 2,00;0;0;46;86;156;89;45;0;0;422;0;0;52;121;201;89;31;1;0;495;0;0;98;207;357;178;76;1;0;917
;04:2,01 a 3,00;0;0;46;120;201;134;90;4;0;595;0;0;43;104;222;109;48;1;0;527;0;0;89;224;423;243;138;5;0;1.122
;05:3,01 a 4,00;0;0;28;54;129;76;67;3;0;357;0;0;19;58;89;63;19;1;0;249;0;0;47;112;218;139;86;4;0;606
;06:4,01 a 5,00;0;0;20;59;77;57;35;4;0;252;0;0;20;49;73;42;19;1;0;204;0;0;40;108;150;99;54;5;0;456
;07:5,01 a 7,00;0;0;11;28;115;109;58;3;0;324;0;0;4;29;84;50;32;2;0;201;0;0;15;57;199;159;90;5;0;525
;08:7,01 a 10,00;0;0;5;27;85;93;74;4;0;288;0;0;6;26;56;58;31;4;0;181;0;0;11;53;141;151;105;8;0;469
;09:10,01 a 15,00;0;0;2;34;104;79;52;7;0;278;0;0;1;11;69;38;36;1;0;156;0;0;3;45;173;117;88;8;0;434
;10:15,01 a 20,00;0;0;0;4;64;53;37;3;0;161;0;0;0;4;12;12;19;1;0;48;0;0;0;8;76;65;56;4;0;209
;11:Mais de 20,00;0;0;0;14;120;181;153;15;0;483;0;0;0;6;64;43;48;6;0;167;0;0;0;20;184;224;201;21;0;650
;{ñ class};0;0;0;2;5;10;8;0;0;25;0;0;0;0;1;5;6;0;0;12;0;0;0;2;6;15;14;0;0;37
221100:Terezina - PI;Total;0;0;284;621;1.338;1.441;1.123;168;1;4.976;0;0;231;615;1.130;1.136;733;96;0;3.941;0;0;515;1.236;2.468;2.577;1.856;264;1;8.917
;00:Até 0,50;0;0;0;0;14;13;2;0;1;30;0;0;0;0;3;2;0;0;0;5;0;0;0;0;17;15;2;0;1;35
;01:0,51 a 1,00;0;0;8;12;41;94;27;3;0;185;0;0;8;13;34;29;15;0;0;99;0;0;16;25;75;123;42;3;0;284
;02:1,01 a 1,50;0;0;88;115;185;132;60;4;0;584;0;0;78;139;192;115;39;3;0;566;0;0;166;254;377;247;99;7;0;1.150
;03:1,51 a 2,00;0;0;62;105;224;136;55;2;0;584;0;0;58;109;161;86;35;2;0;451;0;0;120;214;385;222;90;4;0;1.035
;04:2,01 a 3,00;0;0;50;109;209;166;101;9;0;644;0;0;36;100;197;122;58;4;0;517;0;0;86;209;406;288;159;13;0;1.161
;05:3,01 a 4,00;0;0;32;79;158;119;73;8;0;469;0;0;21;90;125;93;48;9;0;386;0;0;53;169;283;212;121;17;0;855
;06:4,01 a 5,00;0;0;12;38;81;82;62;5;0;280;0;0;5;40;79;57;34;5;0;220;0;0;17;78;160;139;96;10;0;500
;07:5,01 a 7,00;0;0;11;76;140;172;142;19;0;560;0;0;13;66;101;153;80;15;0;428;0;0;24;142;241;325;222;34;0;988
;08:7,01 a 10,00;0;0;9;48;75;209;201;28;0;570;0;0;11;37;101;212;125;11;0;497;0;0;20;85;176;421;326;39;0;1.067
;09:10,01 a 15,00;0;0;8;21;79;151;151;24;0;434;0;0;1;11;39;162;155;16;0;384;0;0;9;32;118;313;306;40;0;818
;10:15,01 a 20,00;0;0;3;13;42;50;88;13;0;209;0;0;0;6;45;49;48;15;0;163;0;0;3;19;87;99;136;28;0;372
;11:Mais de 20,00;0;0;0;5;85;112;156;53;0;411;0;0;0;3;50;55;93;16;0;217;0;0;0;8;135;167;249;69;0;628
;{ñ class};0;0;1;0;5;5;5;0;0;16;0;0;0;1;3;1;3;0;0;8;0;0;1;1;8;6;8;0;0;24
230440:Fortaleza - CE;Total;1;2;3.231;6.953;16.123;14.586;13.645;2.609;0;57.150;0;3;2.099;5.342;12.753;17.247;28.915;5.319;1;71.679;1;5;5.330;12.295;28.876;31.833;42.560;7.928;1;128.829
;00:Até 0,50;0;1;24;24;50;29;14;2;0;144;0;0;19;46;92;40;22;4;0;223;0;1;43;70;142;69;36;6;0;367
;01:0,51 a 1,00;0;0;228;228;300;170;105;18;0;1.049;0;2;261;248;381;257;131;37;0;1.317;0;2;489;476;681;427;236;55;0;2.366
;02:1,01 a 1,50;1;0;582;947;1.635;1.577;2.383;925;0;8.050;0;1;660;1.416;4.141;5.741;9.153;2.691;0;23.803;1;1;1.242;2.363;5.776;7.318;11.536;3.616;0;31.853
;03:1,51 a 2,00;0;0;301;631;1.129;963;1.117;216;0;4.357;0;0;345;835;1.610;1.557;2.448;444;0;7.239;0;0;646;1.466;2.739;2.520;3.565;660;0;11.596
;04:2,01 a 3,00;0;0;478;1.396;2.377;1.463;1.633;338;0;7.685;0;0;465;1.550;2.382;2.502;5.019;895;0;12.813;0;0;943;2.946;4.759;3.965;6.652;1.233;0;20.498
;05:3,01 a 4,00;0;0;1.124;2.214;4.573;2.623;1.309;171;0;12.014;0;0;179;495;929;1.031;2.450;378;0;5.462;0;0;1.303;2.709;5.502;3.654;3.759;549;0;17.476
;06:4,01 a 5,00;0;0;394;858;3.000;2.855;1.443;118;0;8.668;0;0;56;216;875;919;1.447;195;0;3.708;0;0;450;1.074;3.875;3.774;2.890;313;0;12.376
;07:5,01 a 7,00;0;0;47;224;1.115;1.996;1.919;191;0;5.492;0;0;62;215;937;2.516;4.624;351;1;8.706;0;0;109;439;2.052;4.512;6.543;542;1;14.198
;08:7,01 a 10,00;0;0;21;154;828;991;1.211;174;0;3.379;0;0;19;139;649;1.331;1.525;113;0;3.776;0;0;40;293;1.477;2.322;2.736;287;0;7.155
;09:10,01 a 15,00;0;0;7;85;433;684;1.034;182;0;2.425;0;0;9;51;334;559;1.040;113;0;2.106;0;0;16;136;767;1.243;2.074;295;0;4.531
;10:15,01 a 20,00;0;0;4;32;220;311;451;75;0;1.093;0;0;0;18;133;212;391;36;0;790;0;0;4;50;353;523;842;111;0;1.883
;11:Mais de 20,00;0;0;1;106;371;870;997;196;0;2.541;0;0;2;56;185;507;641;59;0;1.450;0;0;3;162;556;1.377;1.638;255;0;3.991
;{ñ class};0;1;20;54;92;54;29;3;0;253;0;0;22;57;105;75;24;3;0;286;0;1;42;111;197;129;53;6;0;539
240810:Natal - RN;Total;0;2;271;559;1.316;1.040;836;66;0;4.090;0;2;253;521;1.143;694;424;30;0;3.067;0;4;524;1.080;2.459;1.734;1.260;96;0;7.157
;00:Até 0,50;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
;01:0,51 a 1,00;0;1;6;9;17;16;4;2;0;55;0;0;14;5;12;8;7;1;0;47;0;1;20;14;29;24;11;3;0;102
;02:1,01 a 1,50;0;1;134;146;202;139;64;5;0;691;0;1;109;150;213;114;35;3;0;625;0;2;243;296;415;253;99;8;0;1.316
;03:1,51 a 2,00;0;0;43;98;189;115;56;4;0;505;0;0;54;118;164;81;26;1;0;444;0;0;97;216;353;196;82;5;0;949
;04:2,01 a 3,00;0;0;49;112;232;170;84;2;0;649;0;1;51;109;231;108;45;5;0;550;0;1;100;221;463;278;129;7;0;1.199
;05:3,01 a 4,00;0;0;18;60;134;80;54;7;0;353;0;0;16;49;122;70;18;0;0;275;0;0;34;109;256;150;72;7;0;628
;06:4,01 a 5,00;0;0;4;27;68;61;46;0;0;206;0;0;3;23;78;33;23;1;0;161;0;0;7;50;146;94;69;1;0;367
;07:5,01 a 7,00;0;0;8;32;108;84;96;2;0;330;0;0;3;26;78;47;29;2;0;185;0;0;11;58;186;131;125;4;0;515
;08:7,01 a 10,00;0;0;5;25;90;100;89;8;0;317;0;0;1;13;56;54;64;1;0;189;0;0;6;38;146;154;153;9;0;506
;09:10,01 a 15,00;0;0;4;22;70;60;74;11;0;241;0;0;1;11;55;67;43;4;0;181;0;0;5;33;125;127;117;15;0;422
;10:15,01 a 20,00;0;0;0;11;71;48;85;6;0;221;0;0;0;9;37;28;51;4;0;129;0;0;0;20;108;76;136;10;0;350
;11:Mais de 20,00;0;0;0;16;127;164;175;19;0;501;0;0;1;7;92;80;81;8;0;269;0;0;1;23;219;244;256;27;0;770
;{ñ class};0;0;0;1;7;3;8;0;0;19;0;0;0;1;5;4;2;0;0;12;0;0;0;2;12;7;10;0;0;31
250750:João Pessoa - PB;Total;0;2;1.427;2.119;4.171;3.651;2.588;209;0;14.167;0;0;1.986;3.046;6.985;5.965;3.134;170;0;21.286;0;2;3.413;5.165;11.156;9.616;5.722;379;0;35.453
;00:Até 0,50;0;0;0;3;1;5;2;0;0;11;0;0;0;2;5;4;3;0;0;14;0;0;0;5;6;9;5;0;0;25
;01:0,51 a 1,00;0;0;761;857;1.567;1.484;907;55;0;5.631;0;0;1.085;1.352;3.019;2.804;1.463;65;0;9.788;0;0;1.846;2.209;4.586;4.288;2.370;120;0;15.419
;02:1,01 a 1,50;0;2;475;668;1.168;663;227;12;0;3.215;0;0;720;1.168;2.529;1.765;579;12;0;6.773;0;2;1.195;1.836;3.697;2.428;806;24;0;9.988
;03:1,51 a 2,00;0;0;78;169;335;219;115;12;0;928;0;0;81;190;436;272;98;5;0;1.082;0;0;159;359;771;491;213;17;0;2.010
;04:2,01 a 3,00;0;0;39;95;203;145;91;6;0;579;0;0;35;72;135;118;52;11;0;423;0;0;74;167;338;263;143;17;0;1.002
;05:3,01 a 4,00;0;0;19;56;111;94;71;15;0;366;0;0;18;46;95;66;64;7;0;296;0;0;37;102;206;160;135;22;0;662
;06:4,01 a 5,00;0;0;24;61;128;90;93;7;0;403;0;0;20;50;86;65;68;6;0;295;0;0;44;111;214;155;161;13;0;698
;07:5,01 a 7,00;0;0;26;98;210;294;255;23;0;906;0;0;23;89;275;421;282;29;0;1.119;0;0;49;187;485;715;537;52;0;2.025
;08:7,01 a 10,00;0;0;2;44;126;128;207;18;0;525;0;0;2;41;101;132;162;11;0;449;0;0;4;85;227;260;369;29;0;974
;09:10,01 a 15,00;0;0;3;40;119;121;182;14;0;479;0;0;2;21;88;101;114;2;0;328;0;0;5;61;207;222;296;16;0;807
;10:15,01 a 20,00;0;0;0;19;81;97;91;9;0;297;0;0;0;9;64;48;47;5;0;173;0;0;0;28;145;145;138;14;0;470
;11:Mais de 20,00;0;0;0;8;120;304;344;37;0;813;0;0;0;6;151;166;200;16;0;539;0;0;0;14;271;470;544;53;0;1.352
;{ñ class};0;0;0;1;2;7;3;1;0;14;0;0;0;0;1;3;2;1;0;7;0;0;0;1;3;10;5;2;0;21
261160:Recife - PE;Total;0;2;587;1.803;4.390;4.583;4.392;496;0;16.253;0;1;548;1.795;4.125;3.605;3.874;411;0;14.359;0;3;1.135;3.598;8.515;8.188;8.266;907;0;30.612
;00:Até 0,50;0;0;1;0;1;6;28;3;0;39;0;0;0;1;2;9;10;0;0;22;0;0;1;1;3;15;38;3;0;61
;01:0,51 a 1,00;0;0;12;13;34;142;304;29;0;534;0;0;11;21;43;104;278;18;0;475;0;0;23;34;77;246;582;47;0;1.009
;02:1,01 a 1,50;0;1;141;203;381;324;335;38;0;1.423;0;1;115;215;426;437;475;55;0;1.724;0;2;256;418;807;761;810;93;0;3.147
;03:1,51 a 2,00;0;0;140;213;394;408;430;62;0;1.647;0;0;123;241;460;382;565;103;0;1.874;0;0;263;454;854;790;995;165;0;3.521
;04:2,01 a 3,00;0;0;94;262;604;637;551;71;0;2.219;0;0;126;291;630;479;604;85;0;2.215;0;0;220;553;1.234;1.116;1.155;156;0;4.434
;05:3,01 a 4,00;0;1;46;180;365;337;304;32;0;1.265;0;0;42;126;344;286;387;25;0;1.210;0;1;88;306;709;623;691;57;0;2.475
