CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;08:7,01 a 10,00;0;0;10;24;61;51;47;9;0;202;0;0;8;29;75;66;37;3;0;218;0;0;18;53;136;117;84;12;0;420
;09:10,01 a 15,00;0;0;0;12;32;29;19;6;0;98;0;0;1;6;27;20;15;1;0;70;0;0;1;18;59;49;34;7;0;168
;10:15,01 a 20,00;0;0;0;1;17;10;7;0;0;35;0;0;0;3;8;6;10;0;0;27;0;0;0;4;25;16;17;0;0;62
;11:Mais de 20,00;0;0;0;1;21;37;48;4;0;111;0;0;0;1;7;14;15;1;0;38;0;0;0;2;28;51;63;5;0;149
;{ñ class};0;0;0;0;1;2;4;1;0;8;0;0;0;0;3;4;2;1;0;10;0;0;0;0;4;6;6;2;0;18
150140:Belém - PA;Total;0;2;352;1.014;3.726;3.325;2.601;375;0;11.395;0;0;309;1.196;3.755;2.972;2.434;218;0;10.884;0;2;661;2.210;7.481;6.297;5.035;593;0;22.279
;00:Até 0,50;0;0;2;5;0;1;2;0;0;10;0;0;0;1;3;1;0;0;0;5;0;0;2;6;3;2;2;0;0;15
;01:0,51 a 1,00;0;1;25;20;23;33;15;2;0;119;0;0;22;21;41;26;24;0;0;134;0;1;47;41;64;59;39;2;0;253
;02:1,01 a 1,50;0;0;86;144;280;276;156;14;0;956;0;0;92;162;372;248;149;18;0;1.041;0;0;178;306;652;524;305;32;0;1.997
;03:1,51 a 2,00;0;1;55;88;256;187;154;16;0;757;0;0;40;106;262;144;99;9;0;660;0;1;95;194;518;331;253;25;0;1.417
;04:2,01 a 3,00;0;0;80;222;523;363;268;40;0;1.496;0;0;78;255;549;354;231;15;0;1.482;0;0;158;477;1.072;717;499;55;0;2.978
;05:3,01 a 4,00;0;0;38;159;541;343;218;20;0;1.319;0;0;23;182;547;406;191;10;0;1.359;0;0;61;341;1.088;749;409;30;0;2.678
;06:4,01 a 5,00;0;0;43;144;624;444;268;40;0;1.563;0;0;40;224;695;529;279;15;0;1.782;0;0;83;368;1.319;973;547;55;0;3.345
;07:5,01 a 7,00;0;0;12;99;530;570;403;59;0;1.673;0;0;5;124;617;431;429;54;0;1.660;0;0;17;223;1.147;1.001;832;113;0;3.333
;08:7,01 a 10,00;0;0;5;89;419;299;325;59;0;1.196;0;0;8;90;329;317;316;27;0;1.087;0;0;13;179;748;616;641;86;0;2.283
;09:10,01 a 15,00;0;0;1;25;225;331;294;40;0;916;0;0;1;13;106;220;319;27;0;686;0;0;2;38;331;551;613;67;0;1.602
;10:15,01 a 20,00;0;0;3;6;84;170;151;29;0;443;0;0;0;7;63;83;151;11;0;315;0;0;3;13;147;253;302;40;0;758
;11:Mais de 20,00;0;0;0;12;218;300;322;52;0;904;0;0;0;10;167;201;225;32;0;635;0;0;0;22;385;501;547;84;0;1.539
;{ñ class};0;0;2;1;3;8;25;4;0;43;0;0;0;1;4;12;21;0;0;38;0;0;2;2;7;20;46;4;0;81
160030:Macapá - AP;Total;0;0;183;335;894;662;343;39;0;2.456;0;0;229;456;947;578;271;20;0;2.501;0;0;412;791;1.841;1.240;614;59;0;4.957
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;2
;01:0,51 a 1,00;0;0;16;16;54;48;20;2;0;156;0;0;21;24;55;62;23;1;0;186;0;0;37;40;109;110;43;3;0;342
;02:1,01 a 1,50;0;0;57;51;151;98;42;8;0;407;0;0;59;85;176;94;46;5;0;465;0;0;116;136;327;192;88;13;0;872
;03:1,51 a 2,00;0;0;27;55;125;59;30;1;0;297;0;0;38;88;122;73;31;3;0;355;0;0;65;143;247;132;61;4;0;652
;04:2,01 a 3,00;0;0;42;113;236;166;74;9;0;640;0;0;62;147;262;132;69;4;0;676;0;0;104;260;498;298;143;13;0;1.316
;05:3,01 a 4,00;0;0;22;38;120;88;41;9;0;318;0;0;13;53;137;76;37;6;0;322;0;0;35;91;257;164;78;15;0;640
;06:4,01 a 5,00;0;0;7;22;64;43;21;3;0;160;0;0;16;26;68;32;14;0;0;156;0;0;23;48;132;75;35;3;0;316
;07:5,01 a 7,00;0;0;8;26;44;49;45;1;0;173;0;0;11;22;65;48;13;0;0;159;0;0;19;48;109;97;58;1;0;332
;08:7,01 a 10,00;0;0;2;4;41;30;18;0;0;95;0;0;1;7;24;25;13;1;0;71;0;0;3;11;65;55;31;1;0;166
;09:10,01 a 15,00;0;0;2;7;29;33;12;1;0;84;0;0;5;4;15;17;12;0;0;53;0;0;7;11;44;50;24;1;0;137
;10:15,01 a 20,00;0;0;0;1;8;10;3;0;0;22;0;0;0;0;4;2;3;0;0;9;0;0;0;1;12;12;6;0;0;31
;11:Mais de 20,00;0;0;0;1;22;38;34;5;0;100;0;0;0;0;17;17;10;0;0;44;0;0;0;1;39;55;44;5;0;144
;{ñ class};0;0;0;1;0;0;3;0;0;4;0;0;1;0;2;0;0;0;0;3;0;0;1;1;2;0;3;0;0;7
172100:Palmas - TO;Total;0;0;181;349;760;456;331;38;0;2.115;0;0;166;353;641;332;197;4;0;1.693;0;0;347;702;1.401;788;528;42;0;3.808
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
;01:0,51 a 1,00;0;0;2;0;0;2;3;0;0;7;0;0;0;1;1;1;0;0;0;3;0;0;2;1;1;3;3;0;0;10
;02:1,01 a 1,50;0;0;39;28;43;30;5;2;0;147;0;0;25;32;27;20;6;0;0;110;0;0;64;60;70;50;11;2;0;257
;03:1,51 a 2,00;0;0;37;37;67;26;14;1;0;182;0;0;33;37;53;15;10;1;0;149;0;0;70;74;120;41;24;2;0;331
;04:2,01 a 3,00;0;0;43;67;133;69;35;5;0;352;0;0;40;71;122;37;12;1;0;283;0;0;83;138;255;106;47;6;0;635
;05:3,01 a 4,00;0;0;26;59;91;38;21;3;0;238;0;0;28;54;97;35;16;1;0;231;0;0;54;113;188;73;37;4;0;469
;06:4,01 a 5,00;0;0;17;38;79;34;18;0;0;186;0;0;13;34;78;34;20;0;0;179;0;0;30;72;157;68;38;0;0;365
;07:5,01 a 7,00;0;0;9;61;122;54;34;3;0;283;0;0;16;51;90;47;27;0;0;231;0;0;25;112;212;101;61;3;0;514
;08:7,01 a 10,00;0;0;6;41;80;45;40;5;0;217;0;0;11;63;103;54;19;0;0;250;0;0;17;104;183;99;59;5;0;467
;09:10,01 a 15,00;0;0;1;11;61;61;44;4;0;182;0;0;0;6;35;28;29;0;0;98;0;0;1;17;96;89;73;4;0;280
;10:15,01 a 20,00;0;0;0;6;30;34;25;1;0;96;0;0;0;4;19;17;15;0;0;55;0;0;0;10;49;51;40;1;0;151
;11:Mais de 20,00;0;0;1;1;54;63;90;14;0;223;0;0;0;0;16;42;43;1;0;102;0;0;1;1;70;105;133;15;0;325
;{ñ class};0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;2;0;0;3
211130:São Luiz - MA;Total;0;0;316;807;2.019;1.384;1.136;130;0;5.792;0;1;305;974;2.232;1.416;985;88;0;6.001;0;1;621;1.781;4.251;2.800;2.121;218;0;11.793
;00:Até 0,50;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;2
;01:0,51 a 1,00;0;0;7;4;25;12;24;2;0;74;0;0;8;13;28;31;19;2;0;101;0;0;15;17;53;43;43;4;0;175
;02:1,01 a 1,50;0;0;93;114;188;116;90;11;0;612;0;1;93;151;308;201;88;10;0;852;0;1;186;265;496;317;178;21;0;1.464
;03:1,51 a 2,00;0;0;53;123;210;153;94;5;0;638;0;0;54;163;331;195;103;4;0;850;0;0;107;286;541;348;197;9;0;1.488
;04:2,01 a 3,00;0;0;97;198;413;237;175;16;0;1.136;0;0;79;223;507;285;191;12;0;1.297;0;0;176;421;920;522;366;28;0;2.433
;05:3,01 a 4,00;0;0;31;119;175;128;100;14;0;567;0;0;33;174;240;117;92;9;0;665;0;0;64;293;415;245;192;23;0;1.232
;06:4,01 a 5,00;0;0;13;81;208;111;102;13;0;528;0;0;19;114;276;196;135;16;0;756;0;0;32;195;484;307;237;29;0;1.284
;07:5,01 a 7,00;0;0;11;49;158;131;121;9;0;479;0;0;7;65;207;98;78;9;0;464;0;0;18;114;365;229;199;18;0;943
;08:7,01 a 10,00;0;0;10;57;206;121;105;16;0;515;0;0;5;38;152;104;112;11;0;422;0;0;15;95;358;225;217;27;0;937
;09:10,01 a 15,00;0;0;0;45;187;108;104;19;0;463;0;0;5;22;109;73;65;10;0;284;0;0;5;67;296;181;169;29;0;747
;10:15,01 a 20,00;0;0;0;11;90;74;41;9;0;225;0;0;2;1;36;36;40;2;0;117;0;0;2;12;126;110;81;11;0;342
;11:Mais de 20,00;0;0;0;4;154;184;162;15;0;519;0;0;0;7;32;73;56;3;0;171;0;0;0;11;186;257;218;18;0;690
;{ñ class};0;0;1;2;4;9;18;1;0;35;0;0;0;3;6;6;6;0;0;21;0;0;1;5;10;15;24;1;0;56
221100:Terezina - PI;Total;0;2;391;933;1.950;1.612;1.859;257;0;7.004;0;0;404;1.063;2.166;1.801;1.744;205;0;7.383;0;2;795;1.996;4.116;3.413;3.603;462;0;14.387
;00:Até 0,50;0;0;0;0;0;2;2;1;0;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;2;1;0;6
;01:0,51 a 1,00;0;0;15;25;40;25;23;5;0;133;0;0;23;38;64;42;53;7;0;227;0;0;38;63;104;67;76;12;0;360
;02:1,01 a 1,50;0;2;141;186;295;239;122;16;0;1.001;0;0;150;244;445;254;150;23;0;1.266;0;2;291;430;740;493;272;39;0;2.267
;03:1,51 a 2,00;0;0;58;151;292;155;143;15;0;814;0;0;52;153;321;200;89;12;0;827;0;0;110;304;613;355;232;27;0;1.641
;04:2,01 a 3,00;0;0;73;199;406;300;254;29;0;1.261;0;0;94;233;454;319;209;32;0;1.341;0;0;167;432;860;619;463;61;0;2.602
;05:3,01 a 4,00;0;0;34;114;195;150;153;32;0;678;0;0;14;112;207;194;142;22;0;691;0;0;48;226;402;344;295;54;0;1.369
;06:4,01 a 5,00;0;0;27;53;129;132;150;28;0;519;0;0;34;72;126;149;147;21;0;549;0;0;61;125;255;281;297;49;0;1.068
;07:5,01 a 7,00;0;0;19;93;222;212;297;31;0;874;0;0;18;102;277;222;298;28;0;945;0;0;37;195;499;434;595;59;0;1.819
;08:7,01 a 10,00;0;0;17;72;192;107;168;21;0;577;0;0;10;82;173;139;175;16;0;595;0;0;27;154;365;246;343;37;0;1.172
;09:10,01 a 15,00;0;0;5;20;86;164;365;38;0;678;0;0;6;17;47;202;331;29;0;632;0;0;11;37;133;366;696;67;0;1.310
;10:15,01 a 20,00;0;0;2;9;30;49;47;12;0;149;0;0;2;9;21;30;61;6;0;129;0;0;4;18;51;79;108;18;0;278
;11:Mais de 20,00;0;0;0;10;62;73;125;25;0;295;0;0;1;1;29;49;87;8;0;175;0;0;1;11;91;122;212;33;0;470
;{ñ class};0;0;0;1;1;4;10;4;0;20;0;0;0;0;1;1;2;1;0;5;0;0;0;1;2;5;12;5;0;25
230440:Fortaleza - CE;Total;0;8;2.818;8.706;19.122;16.009;14.305;2.610;0;63.578;0;7;2.333;6.205;14.805;14.851;25.070;5.339;1;68.611;0;15;5.151;14.911;33.927;30.860;39.375;7.949;1;132.189
;00:Até 0,50;0;0;86;149;228;95;49;2;0;609;0;0;90;163;199;118;56;5;0;631;0;0;176;312;427;213;105;7;0;1.240
;01:0,51 a 1,00;0;3;240;374;616;304;198;24;0;1.759;0;0;229;403;712;437;224;14;0;2.019;0;3;469;777;1.328;741;422;38;0;3.778
;02:1,01 a 1,50;0;3;723;966;1.845;1.277;2.239;694;0;7.747;0;7;840;1.271;3.617;4.603;6.362;1.716;0;18.416;0;10;1.563;2.237;5.462;5.880;8.601;2.410;0;26.163
;03:1,51 a 2,00;0;2;360;847;1.591;862;1.117;186;0;4.965;0;0;372;1.061;1.966;1.324;2.106;702;0;7.531;0;2;732;1.908;3.557;2.186;3.223;888;0;12.496
;04:2,01 a 3,00;0;0;358;981;1.857;1.275;1.600;295;0;6.366;0;0;362;1.245;2.318;1.925;4.310;1.082;1;11.243;0;0;720;2.226;4.175;3.200;5.910;1.377;1;17.609
;05:3,01 a 4,00;0;0;176;698;1.388;685;992;166;0;4.105;0;0;229;796;1.553;1.018;2.130;395;0;6.121;0;0;405;1.494;2.941;1.703;3.122;561;0;10.226
;06:4,01 a 5,00;0;0;766;3.900;7.317;4.652;1.095;125;0;17.855;0;0;120;663;1.232;734;1.226;235;0;4.210;0;0;886;4.563;8.549;5.386;2.321;360;0;22.065
;07:5,01 a 7,00;0;0;35;300;1.342;3.317;2.692;284;0;7.970;0;0;34;283;1.160;1.946;4.501;664;0;8.588;0;0;69;583;2.502;5.263;7.193;948;0;16.558
;08:7,01 a 10,00;0;0;30;192;1.013;1.122;1.227;254;0;3.838;0;0;11;113;832;1.151;1.716;195;0;4.018;0;0;41;305;1.845;2.273;2.943;449;0;7.856
;09:10,01 a 15,00;0;0;8;110;715;862;1.058;259;0;3.012;0;0;5;43;469;595;1.006;158;0;2.276;0;0;13;153;1.184;1.457;2.064;417;0;5.288
;10:15,01 a 20,00;0;0;1;39;371;475;488;98;0;1.472;0;0;0;22;237;298;416;67;0;1.040;0;0;1;61;608;773;904;165;0;2.512
;11:Mais de 20,00;0;0;0;32;667;1.025;1.490;217;0;3.431;0;0;0;20;357;608;962;104;0;2.051;0;0;0;52;1.024;1.633;2.452;321;0;5.482
;{ñ class};0;0;35;118;172;58;60;6;0;449;0;0;41;122;153;94;55;2;0;467;0;0;76;240;325;152;115;8;0;916
240810:Natal - RN;Total;0;3;295;936;2.931;3.011;3.435;384;0;10.995;0;0;335;1.065;3.978;4.104;4.304;361;0;14.147;0;3;630;2.001;6.909;7.115;7.739;745;0;25.142
;00:Até 0,50;0;0;0;1;4;6;40;5;0;56;0;0;1;1;0;15;74;8;0;99;0;0;1;2;4;21;114;13;0;155
;01:0,51 a 1,00;0;1;11;26;34;52;130;16;0;270;0;0;15;11;50;83;162;22;0;343;0;1;26;37;84;135;292;38;0;613
;02:1,01 a 1,50;0;2;144;197;343;267;199;18;0;1.170;0;0;162;232;446;302;321;20;0;1.483;0;2;306;429;789;569;520;38;0;2.653
;03:1,51 a 2,00;0;0;56;168;621;485;356;23;0;1.709;0;0;66;173;601;658;583;51;0;2.132;0;0;122;341;1.222;1.143;939;74;0;3.841
;04:2,01 a 3,00;0;0;53;282;698;639;586;61;0;2.319;0;0;57;385;1.316;1.108;911;72;0;3.849;0;0;110;667;2.014;1.747;1.497;133;0;6.168
;05:3,01 a 4,00;0;0;12;95;395;662;698;84;0;1.946;0;0;16;124;659;898;718;45;0;2.460;0;0;28;219;1.054;1.560;1.416;129;0;4.406
;06:4,01 a 5,00;0;0;9;80;202;200;291;39;0;821;0;0;8;65;289;330;385;28;0;1.105;0;0;17;145;491;530;676;67;0;1.926
;07:5,01 a 7,00;0;0;7;37;200;243;396;38;0;921;0;0;7;47;239;307;498;46;0;1.144;0;0;14;84;439;550;894;84;0;2.065
;08:7,01 a 10,00;0;0;2;26;145;151;267;32;0;623;0;0;3;14;192;198;296;37;0;740;0;0;5;40;337;349;563;69;0;1.363
;09:10,01 a 15,00;0;0;1;13;114;96;180;20;0;424;0;0;0;8;68;97;225;17;0;415;0;0;1;21;182;193;405;37;0;839
;10:15,01 a 20,00;0;0;0;3;58;51;70;15;0;197;0;0;0;2;45;22;50;6;0;125;0;0;0;5;103;73;120;21;0;322
;11:Mais de 20,00;0;0;0;5;106;148;208;31;0;498;0;0;0;3;69;75;67;9;0;223;0;0;0;8;175;223;275;40;0;721
;{ñ class};0;0;0;3;11;11;14;2;0;41;0;0;0;0;4;11;14;0;0;29;0;0;0;3;15;22;28;2;0;70
250750:João Pessoa - PB;Total;0;2;862;2.147;5.148;3.855;5.030;507;0;17.551;0;4;685;2.119;4.894;3.904;5.602;521;1;17.730;0;6;1.547;4.266;10.042;7.759;10.632;1.028;1;35.281
;00:Até 0,50;0;0;0;0;2;1;3;1;0;7;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;1;3;1;0;8
;01:0,51 a 1,00;0;0;24;22;82;67;71;23;0;289;0;0;67;94;217;137;103;8;0;626;0;0;91;116;299;204;174;31;0;915
;02:1,01 a 1,50;0;2;499;603;772;399;589;62;0;2.926;0;4;375;607;873;572;656;65;1;3.153;0;6;874;1.210;1.645;971;1.245;127;1;6.079
;03:1,51 a 2,00;0;0;92;224;407;310;400;44;0;1.477;0;0;74;316;803;443;553;56;0;2.245;0;0;166;540;1.210;753;953;100;0;3.722
;04:2,01 a 3,00;0;0;153;767;1.984;1.035;932;68;0;4.939;0;0;89;651;1.464;963;1.409;128;0;4.704;0;0;242;1.418;3.448;1.998;2.341;196;0;9.643
;05:3,01 a 4,00;0;0;24;151;448;310;891;72;0;1.896;0;0;23;166;389;540;1.412;115;0;2.645;0;0;47;317;837;850;2.303;187;0;4.541
;06:4,01 a 5,00;0;0;20;106;263;192;225;28;0;834;0;0;10;85;244;126;240;20;0;725;0;0;30;191;507;318;465;48;0;1.559
;07:5,01 a 7,00;0;0;32;143;422;468;426;38;0;1.529;0;0;29;93;360;401;351;33;0;1.267;0;0;61;236;782;869;777;71;0;2.796
;08:7,01 a 10,00;0;0;13;96;333;500;544;66;0;1.552;0;0;13;81;282;384;379;28;0;1.167;0;0;26;177;615;884;923;94;0;2.719
;09:10,01 a 15,00;0;0;4;24;184;179;283;48;0;722;0;0;2;21;128;115;267;41;0;574;0;0;6;45;312;294;550;89;0;1.296
;10:15,01 a 20,00;0;0;0;4;142;128;178;13;0;465;0;0;1;2;80;81;62;9;0;235;0;0;1;6;222;209;240;22;0;700
;11:Mais de 20,00;0;0;0;5;105;260;479;44;0;893;0;0;2;1;48;134;163;17;0;365;0;0;2;6;153;394;642;61;0;1.258
;{ñ class};0;0;1;2;4;6;9;0;0;22;0;0;0;1;6;8;7;1;0;23;0;0;1;3;10;14;16;1;0;45
261160:Recife - PE;Total;0;1;582;1.747;5.985;5.259;6.251;721;0;20.546;0;3;613;1.956;6.279;4.604;4.732;608;0;18.795;0;4;1.195;3.703;12.264;9.863;10.983;1.329;0;39.341
;00:Até 0,50;0;0;0;0;0;9;32;7;0;48;0;0;0;0;2;6;21;2;0;31;0;0;0;0;2;15;53;9;0;79
;01:0,51 a 1,00;0;0;7;7;32;54;264;34;0;398;0;1;5;13;25;39;205;37;0;325;0;1;12;20;57;93;469;71;0;723
;02:1,01 a 1,50;0;0;147;171;389;344;456;56;0;1.563;0;1;167;217;450;472;499;54;0;1.860;0;1;314;388;839;816;955;110;0;3.423
