CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;{ñ class};0;0;1;0;2;0;1;1;0;5;0;0;0;1;2;5;0;0;0;8;0;0;1;1;4;5;1;1;0;13
130260:Manaus - AM;Total;0;10;404;981;2.978;2.380;1.977;241;0;8.971;0;1;445;1.184;3.039;2.021;1.176;82;0;7.948;0;11;849;2.165;6.017;4.401;3.153;323;0;16.919
;00:Até 0,50;0;9;0;0;2;3;0;6;0;20;0;1;1;0;2;4;8;0;0;16;0;10;1;0;4;7;8;6;0;36
;01:0,51 a 1,00;0;0;0;3;10;11;14;16;0;54;0;0;4;3;9;9;10;8;0;43;0;0;4;6;19;20;24;24;0;97
;02:1,01 a 1,50;0;1;90;93;144;93;67;6;0;494;0;0;101;134;215;117;53;5;0;625;0;1;191;227;359;210;120;11;0;1.119
;03:1,51 a 2,00;0;0;62;104;241;151;97;5;0;660;0;0;75;145;275;146;66;2;0;709;0;0;137;249;516;297;163;7;0;1.369
;04:2,01 a 3,00;0;0;76;204;400;264;160;16;0;1.120;0;0;99;250;496;228;100;4;0;1.177;0;0;175;454;896;492;260;20;0;2.297
;05:3,01 a 4,00;0;0;68;145;333;236;147;15;0;944;0;0;57;173;402;229;107;6;0;974;0;0;125;318;735;465;254;21;0;1.918
;06:4,01 a 5,00;0;0;39;97;236;172;130;18;0;692;0;0;57;137;322;185;95;14;0;810;0;0;96;234;558;357;225;32;0;1.502
;07:5,01 a 7,00;0;0;37;113;413;284;227;39;0;1.113;0;0;24;154;419;256;143;3;0;999;0;0;61;267;832;540;370;42;0;2.112
;08:7,01 a 10,00;0;0;23;103;367;251;237;28;0;1.009;0;0;20;108;360;279;166;6;0;939;0;0;43;211;727;530;403;34;0;1.948
;09:10,01 a 15,00;0;0;6;66;375;270;213;28;0;958;0;0;4;62;290;198;117;14;0;685;0;0;10;128;665;468;330;42;0;1.643
;10:15,01 a 20,00;0;0;2;31;190;201;168;16;0;608;0;0;1;11;132;145;82;3;0;374;0;0;3;42;322;346;250;19;0;982
;11:Mais de 20,00;0;0;1;19;257;436;496;44;0;1.253;0;0;0;4;113;218;225;16;0;576;0;0;1;23;370;654;721;60;0;1.829
;{ñ class};0;0;0;3;10;8;21;4;0;46;0;0;2;3;4;7;4;1;0;21;0;0;2;6;14;15;25;5;0;67
140010:Boa Vista - RR;Total;0;2;253;367;874;709;512;65;2;2.784;0;1;293;477;956;575;357;34;1;2.694;0;3;546;844;1.830;1.284;869;99;3;5.478
;00:Até 0,50;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
;01:0,51 a 1,00;0;0;20;21;47;49;31;1;0;169;0;0;31;32;75;53;31;5;0;227;0;0;51;53;122;102;62;6;0;396
;02:1,01 a 1,50;0;1;108;103;168;111;84;16;0;591;0;0;111;135;231;118;87;5;0;687;0;1;219;238;399;229;171;21;0;1.278
;03:1,51 a 2,00;0;0;42;53;122;91;52;7;1;368;0;0;47;85;139;70;39;4;1;385;0;0;89;138;261;161;91;11;2;753
;04:2,01 a 3,00;0;0;22;60;145;88;50;4;0;369;0;0;34;77;155;70;53;6;0;395;0;0;56;137;300;158;103;10;0;764
;05:3,01 a 4,00;0;0;26;40;117;102;66;4;0;355;0;0;23;57;104;56;36;2;0;278;0;0;49;97;221;158;102;6;0;633
;06:4,01 a 5,00;0;0;16;27;92;54;39;6;1;235;0;0;25;38;86;55;20;5;0;229;0;0;41;65;178;109;59;11;1;464
;07:5,01 a 7,00;0;0;14;35;82;83;70;6;0;290;0;0;19;42;90;54;31;4;0;240;0;0;33;77;172;137;101;10;0;530
;08:7,01 a 10,00;0;0;5;14;46;51;40;5;0;161;0;1;2;8;40;59;24;0;0;134;0;1;7;22;86;110;64;5;0;295
;09:10,01 a 15,00;0;0;0;13;21;29;22;8;0;93;0;0;1;3;21;23;18;1;0;67;0;0;1;16;42;52;40;9;0;160
;10:15,01 a 20,00;0;0;0;1;11;10;5;0;0;27;0;0;0;0;2;6;4;0;0;12;0;0;0;1;13;16;9;0;0;39
;11:Mais de 20,00;0;0;0;0;22;39;49;7;0;117;0;0;0;0;13;10;14;0;0;37;0;0;0;0;35;49;63;7;0;154
;{ñ class};0;0;0;0;1;2;4;1;0;8;0;0;0;0;0;1;0;2;0;3;0;0;0;0;1;3;4;3;0;11
150140:Belém - PA;Total;0;1;427;1.211;3.923;3.483;2.511;343;0;11.899;0;2;405;1.310;3.795;2.916;2.229;186;0;10.843;0;3;832;2.521;7.718;6.399;4.740;529;0;22.742
;00:Até 0,50;0;0;5;0;0;0;1;0;0;6;0;0;2;0;1;1;1;0;0;5;0;0;7;0;1;1;2;0;0;11
;01:0,51 a 1,00;0;0;18;17;28;22;26;1;0;112;0;0;28;22;40;27;13;2;0;132;0;0;46;39;68;49;39;3;0;244
;02:1,01 a 1,50;0;0;125;169;307;265;140;15;0;1.021;0;1;114;170;338;225;137;10;0;995;0;1;239;339;645;490;277;25;0;2.016
;03:1,51 a 2,00;0;1;65;131;286;229;125;12;0;849;0;0;64;130;277;158;93;9;0;731;0;1;129;261;563;387;218;21;0;1.580
;04:2,01 a 3,00;0;0;81;250;644;410;277;36;0;1.698;0;1;83;270;610;358;230;12;0;1.564;0;1;164;520;1.254;768;507;48;0;3.262
;05:3,01 a 4,00;0;0;50;194;620;395;236;20;0;1.515;0;0;42;228;587;410;190;9;0;1.466;0;0;92;422;1.207;805;426;29;0;2.981
;06:4,01 a 5,00;0;0;45;172;552;446;276;41;0;1.532;0;0;47;231;710;498;266;22;0;1.774;0;0;92;403;1.262;944;542;63;0;3.306
;07:5,01 a 7,00;0;0;17;127;549;548;385;54;0;1.680;0;0;10;137;578;444;368;40;0;1.577;0;0;27;264;1.127;992;753;94;0;3.257
;08:7,01 a 10,00;0;0;17;98;427;312;307;53;0;1.214;0;0;11;83;302;314;315;23;0;1.048;0;0;28;181;729;626;622;76;0;2.262
;09:10,01 a 15,00;0;0;4;32;188;365;261;34;0;884;0;0;1;22;116;210;260;18;0;627;0;0;5;54;304;575;521;52;0;1.511
;10:15,01 a 20,00;0;0;0;5;92;185;140;25;0;447;0;0;1;6;64;70;123;11;0;275;0;0;1;11;156;255;263;36;0;722
;11:Mais de 20,00;0;0;0;16;225;304;312;50;0;907;0;0;1;11;168;196;218;30;0;624;0;0;1;27;393;500;530;80;0;1.531
;{ñ class};0;0;0;0;5;2;25;2;0;34;0;0;1;0;4;5;15;0;0;25;0;0;1;0;9;7;40;2;0;59
160030:Macapá - AP;Total;0;11;205;363;923;694;367;35;0;2.598;0;6;252;429;978;535;262;26;0;2.488;0;17;457;792;1.901;1.229;629;61;0;5.086
;00:Até 0,50;0;11;1;0;0;0;0;0;0;12;0;6;10;0;0;0;0;0;0;16;0;17;11;0;0;0;0;0;0;28
;01:0,51 a 1,00;0;0;24;22;83;59;31;4;0;223;0;0;25;45;95;62;29;1;0;257;0;0;49;67;178;121;60;5;0;480
;02:1,01 a 1,50;0;0;68;75;177;128;57;10;0;515;0;0;66;94;209;106;56;7;0;538;0;0;134;169;386;234;113;17;0;1.053
;03:1,51 a 2,00;0;0;38;52;110;69;43;3;0;315;0;0;40;68;136;55;26;3;0;328;0;0;78;120;246;124;69;6;0;643
;04:2,01 a 3,00;0;0;42;104;203;149;66;5;0;569;0;0;65;105;228;117;57;5;0;577;0;0;107;209;431;266;123;10;0;1.146
;05:3,01 a 4,00;0;0;14;38;111;89;36;2;0;290;0;0;16;49;113;53;28;5;0;264;0;0;30;87;224;142;64;7;0;554
;06:4,01 a 5,00;0;0;10;25;82;47;25;4;0;193;0;0;18;34;80;34;16;1;0;183;0;0;28;59;162;81;41;5;0;376
;07:5,01 a 7,00;0;0;4;24;67;41;39;2;0;177;0;0;7;21;60;50;18;3;0;159;0;0;11;45;127;91;57;5;0;336
;08:7,01 a 10,00;0;0;4;9;27;32;20;0;0;92;0;0;0;5;24;20;14;1;0;64;0;0;4;14;51;52;34;1;0;156
;09:10,01 a 15,00;0;0;0;11;30;33;16;1;0;91;0;0;4;8;14;20;4;0;0;50;0;0;4;19;44;53;20;1;0;141
;10:15,01 a 20,00;0;0;0;1;10;11;1;0;0;23;0;0;0;0;4;4;5;0;0;13;0;0;0;1;14;15;6;0;0;36
;11:Mais de 20,00;0;0;0;1;22;36;31;4;0;94;0;0;1;0;15;14;9;0;0;39;0;0;1;1;37;50;40;4;0;133
;{ñ class};0;0;0;1;1;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;4
172100:Palmas - TO;Total;0;0;170;292;679;420;303;29;0;1.893;0;1;126;262;516;296;144;4;0;1.349;0;1;296;554;1.195;716;447;33;0;3.242
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
;01:0,51 a 1,00;0;0;1;1;2;0;2;0;0;6;0;1;3;0;1;1;0;0;0;6;0;1;4;1;3;1;2;0;0;12
;02:1,01 a 1,50;0;0;34;28;50;23;4;2;0;141;0;0;18;21;34;14;4;0;0;91;0;0;52;49;84;37;8;2;0;232
;03:1,51 a 2,00;0;0;51;45;64;34;15;0;0;209;0;0;34;41;62;11;7;1;0;156;0;0;85;86;126;45;22;1;0;365
;04:2,01 a 3,00;0;0;45;61;109;55;24;3;0;297;0;0;33;69;94;27;12;1;0;236;0;0;78;130;203;82;36;4;0;533
;05:3,01 a 4,00;0;0;18;47;87;49;26;4;0;231;0;0;16;45;100;41;9;0;0;211;0;0;34;92;187;90;35;4;0;442
;06:4,01 a 5,00;0;0;9;23;59;26;12;0;0;129;0;0;14;41;50;25;9;0;0;139;0;0;23;64;109;51;21;0;0;268
;07:5,01 a 7,00;0;0;8;52;102;51;35;1;0;249;0;0;6;31;81;49;17;0;0;184;0;0;14;83;183;100;52;1;0;433
;08:7,01 a 10,00;0;0;2;17;71;37;32;1;0;160;0;0;2;8;43;43;20;0;0;116;0;0;4;25;114;80;52;1;0;276
;09:10,01 a 15,00;0;0;0;11;64;46;39;4;0;164;0;0;0;5;27;30;15;1;0;78;0;0;0;16;91;76;54;5;0;242
;10:15,01 a 20,00;0;0;2;3;27;32;41;4;0;109;0;0;0;1;7;19;23;1;0;51;0;0;2;4;34;51;64;5;0;160
;11:Mais de 20,00;0;0;0;4;44;67;69;10;0;194;0;0;0;0;17;35;28;0;0;80;0;0;0;4;61;102;97;10;0;274
;{ñ class};0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4
211130:São Luiz - MA;Total;0;0;315;827;1.904;1.225;919;98;0;5.288;0;0;384;1.014;2.043;1.208;636;63;0;5.348;0;0;699;1.841;3.947;2.433;1.555;161;0;10.636
;00:Até 0,50;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;2
;01:0,51 a 1,00;0;0;5;5;18;11;15;1;0;55;0;0;7;10;16;15;7;2;0;57;0;0;12;15;34;26;22;3;0;112
;02:1,01 a 1,50;0;0;97;140;227;124;100;14;0;702;0;0;135;226;313;214;90;9;0;987;0;0;232;366;540;338;190;23;0;1.689
;03:1,51 a 2,00;0;0;52;109;220;146;76;7;0;610;0;0;66;140;316;193;70;3;0;788;0;0;118;249;536;339;146;10;0;1.398
;04:2,01 a 3,00;0;0;92;188;400;229;137;12;0;1.058;0;0;85;239;484;249;138;7;0;1.202;0;0;177;427;884;478;275;19;0;2.260
;05:3,01 a 4,00;0;0;20;74;135;96;56;4;0;385;0;0;24;88;164;97;36;3;0;412;0;0;44;162;299;193;92;7;0;797
;06:4,01 a 5,00;0;0;29;147;235;104;103;7;0;625;0;0;48;181;273;156;95;14;0;767;0;0;77;328;508;260;198;21;0;1.392
;07:5,01 a 7,00;0;0;11;62;146;107;98;9;0;433;0;0;10;64;190;89;50;9;0;412;0;0;21;126;336;196;148;18;0;845
;08:7,01 a 10,00;0;0;7;42;159;123;87;12;0;430;0;0;3;37;141;85;62;6;0;334;0;0;10;79;300;208;149;18;0;764
;09:10,01 a 15,00;0;0;2;42;165;91;104;15;0;419;0;0;3;18;100;52;45;6;0;224;0;0;5;60;265;143;149;21;0;643
;10:15,01 a 20,00;0;0;0;8;92;67;36;9;0;212;0;0;0;5;20;24;19;3;0;71;0;0;0;13;112;91;55;12;0;283
;11:Mais de 20,00;0;0;0;8;102;118;96;7;0;331;0;0;0;3;21;28;17;0;0;69;0;0;0;11;123;146;113;7;0;400
;{ñ class};0;0;0;2;5;9;10;1;0;27;0;0;2;3;5;6;7;1;0;24;0;0;2;5;10;15;17;2;0;51
221100:Terezina - PI;Total;0;0;277;789;1.604;1.468;1.500;203;0;5.841;0;1;258;772;1.581;1.426;1.288;127;0;5.453;0;1;535;1.561;3.185;2.894;2.788;330;0;11.294
;00:Até 0,50;0;0;0;0;0;3;2;0;0;5;0;0;0;1;1;2;1;0;0;5;0;0;0;1;1;5;3;0;0;10
;01:0,51 a 1,00;0;0;3;10;19;12;9;1;0;54;0;0;4;4;9;17;17;2;0;53;0;0;7;14;28;29;26;3;0;107
;02:1,01 a 1,50;0;0;104;171;262;183;94;11;0;825;0;0;112;192;320;169;87;11;0;891;0;0;216;363;582;352;181;22;0;1.716
;03:1,51 a 2,00;0;0;60;125;257;158;105;10;0;715;0;1;52;118;257;159;58;7;0;652;0;1;112;243;514;317;163;17;0;1.367
;04:2,01 a 3,00;0;0;65;156;293;246;182;24;0;966;0;0;58;166;310;228;151;25;0;938;0;0;123;322;603;474;333;49;0;1.904
;05:3,01 a 4,00;0;0;20;102;165;139;153;29;0;608;0;0;10;81;168;146;122;15;0;542;0;0;30;183;333;285;275;44;0;1.150
;06:4,01 a 5,00;0;0;11;40;104;102;104;16;0;377;0;0;5;42;99;94;110;13;0;363;0;0;16;82;203;196;214;29;0;740
;07:5,01 a 7,00;0;0;5;105;193;197;223;34;0;757;0;0;11;115;203;189;207;12;0;737;0;0;16;220;396;386;430;46;0;1.494
;08:7,01 a 10,00;0;0;6;41;129;121;136;15;0;448;0;0;3;31;97;114;116;9;0;370;0;0;9;72;226;235;252;24;0;818
;09:10,01 a 15,00;0;0;2;24;54;167;298;26;0;571;0;0;3;11;42;203;281;22;0;562;0;0;5;35;96;370;579;48;0;1.133
;10:15,01 a 20,00;0;0;0;2;53;50;56;14;0;175;0;0;0;7;36;39;61;5;0;148;0;0;0;9;89;89;117;19;0;323
;11:Mais de 20,00;0;0;0;12;71;87;134;23;0;327;0;0;0;3;38;63;76;5;0;185;0;0;0;15;109;150;210;28;0;512
;{ñ class};0;0;1;1;4;3;4;0;0;13;0;0;0;1;1;3;1;1;0;7;0;0;1;2;5;6;5;1;0;20
230440:Fortaleza - CE;Total;0;9;3.356;8.474;19.016;15.855;14.319;2.699;0;63.728;0;9;2.612;6.236;15.204;15.847;26.568;5.394;1;71.871;0;18;5.968;14.710;34.220;31.702;40.887;8.093;1;135.599
;00:Até 0,50;0;0;92;148;204;79;39;2;0;564;0;1;85;125;192;76;50;5;0;534;0;1;177;273;396;155;89;7;0;1.098
;01:0,51 a 1,00;0;3;277;414;691;270;154;19;0;1.828;0;1;254;432;678;354;171;17;0;1.907;0;4;531;846;1.369;624;325;36;0;3.735
;02:1,01 a 1,50;0;3;776;1.055;2.104;1.367;2.383;780;0;8.468;0;3;854;1.357;4.019;4.970;7.143;2.178;0;20.524;0;6;1.630;2.412;6.123;6.337;9.526;2.958;0;28.992
;03:1,51 a 2,00;0;0;321;759;1.488;876;1.101;191;0;4.736;0;1;355;945;1.792;1.353;2.005;435;0;6.886;0;1;676;1.704;3.280;2.229;3.106;626;0;11.622
;04:2,01 a 3,00;0;2;540;1.136;2.078;1.336;1.618;317;0;7.027;0;2;576;1.468;2.747;2.157;4.559;982;0;12.491;0;4;1.116;2.604;4.825;3.493;6.177;1.299;0;19.518
;05:3,01 a 4,00;0;1;127;606;1.310;803;1.166;172;0;4.185;0;0;168;697;1.495;1.277;2.550;473;0;6.660;0;1;295;1.303;2.805;2.080;3.716;645;0;10.845
;06:4,01 a 5,00;0;0;1.011;3.335;6.209;3.884;909;126;0;15.474;0;0;162;570;1.105;746;1.326;239;0;4.148;0;0;1.173;3.905;7.314;4.630;2.235;365;0;19.622
;07:5,01 a 7,00;0;0;61;457;2.022;3.486;2.618;280;0;8.924;0;0;33;238;1.152;2.094;4.580;583;1;8.681;0;0;94;695;3.174;5.580;7.198;863;1;17.605
;08:7,01 a 10,00;0;0;81;258;1.090;1.380;1.348;270;0;4.427;0;1;88;199;894;1.304;1.871;192;0;4.549;0;1;169;457;1.984;2.684;3.219;462;0;8.976
;09:10,01 a 15,00;0;0;10;129;783;862;1.084;229;0;3.097;0;0;3;64;492;578;1.000;141;0;2.278;0;0;13;193;1.275;1.440;2.084;370;0;5.375
;10:15,01 a 20,00;0;0;4;49;320;449;504;99;0;1.425;0;0;2;23;218;287;409;68;0;1.007;0;0;6;72;538;736;913;167;0;2.432
;11:Mais de 20,00;0;0;0;33;606;1.015;1.348;209;0;3.211;0;0;0;25;296;583;863;81;0;1.848;0;0;0;58;902;1.598;2.211;290;0;5.059
;{ñ class};0;0;56;95;111;48;47;5;0;362;0;0;32;93;124;68;41;0;0;358;0;0;88;188;235;116;88;5;0;720
240810:Natal - RN;Total;0;5;244;628;1.584;1.095;899;68;0;4.523;0;1;265;654;1.496;805;505;38;0;3.764;0;6;509;1.282;3.080;1.900;1.404;106;0;8.287
;00:Até 0,50;0;0;2;0;0;2;0;0;0;4;0;0;3;0;0;2;0;0;0;5;0;0;5;0;0;4;0;0;0;9
;01:0,51 a 1,00;0;3;6;5;13;11;6;1;0;45;0;0;11;6;10;14;6;0;0;47;0;3;17;11;23;25;12;1;0;92
;02:1,01 a 1,50;0;1;113;128;224;156;82;4;0;708;0;0;130;192;286;156;51;4;0;819;0;1;243;320;510;312;133;8;0;1.527
;03:1,51 a 2,00;0;1;44;136;245;136;88;3;0;653;0;1;56;124;223;94;52;2;0;552;0;2;100;260;468;230;140;5;0;1.205
;04:2,01 a 3,00;0;0;46;150;299;200;126;3;0;824;0;0;38;164;300;159;72;2;0;735;0;0;84;314;599;359;198;5;0;1.559
;05:3,01 a 4,00;0;0;12;58;149;88;55;4;0;366;0;0;13;56;154;79;41;0;0;343;0;0;25;114;303;167;96;4;0;709
;06:4,01 a 5,00;0;0;10;51;108;94;62;1;0;326;0;0;8;40;126;46;28;4;0;252;0;0;18;91;234;140;90;5;0;578
;07:5,01 a 7,00;0;0;9;48;127;101;117;7;0;409;0;0;3;39;132;70;49;5;0;298;0;0;12;87;259;171;166;12;0;707
;08:7,01 a 10,00;0;0;2;31;121;72;69;10;0;305;0;0;3;22;83;53;51;3;0;215;0;0;5;53;204;125;120;13;0;520
;09:10,01 a 15,00;0;0;0;13;110;64;91;9;0;287;0;0;0;7;57;45;63;5;0;177;0;0;0;20;167;109;154;14;0;464
;10:15,01 a 20,00;0;0;0;2;65;45;49;7;0;168;0;0;0;1;36;20;25;5;0;87;0;0;0;3;101;65;74;12;0;255
;11:Mais de 20,00;0;0;0;3;121;120;148;19;0;411;0;0;0;1;88;60;63;8;0;220;0;0;0;4;209;180;211;27;0;631
;{ñ class};0;0;0;3;2;6;6;0;0;17;0;0;0;2;1;7;4;0;0;14;0;0;0;5;3;13;10;0;0;31
250750:João Pessoa - PB;Total;0;4;1.033;2.316;4.682;3.778;4.680;422;0;16.915;0;3;794;2.171;4.423;3.912;5.404;457;0;17.164;0;7;1.827;4.487;9.105;7.690;10.084;879;0;34.079
;00:Até 0,50;0;0;1;1;2;0;4;1;0;9;0;0;2;0;1;1;1;0;0;5;0;0;3;1;3;1;5;1;0;14
;01:0,51 a 1,00;0;0;30;32;70;68;48;12;0;260;0;0;61;112;228;158;69;7;0;635;0;0;91;144;298;226;117;19;0;895
;02:1,01 a 1,50;0;4;611;677;776;444;567;66;0;3.145;0;3;466;666;837;570;705;60;0;3.307;0;7;1.077;1.343;1.613;1.014;1.272;126;0;6.452
;03:1,51 a 2,00;0;0;127;268;446;333;386;41;0;1.601;0;0;79;364;801;469;587;60;0;2.360;0;0;206;632;1.247;802;973;101;0;3.961
;04:2,01 a 3,00;0;0;178;825;1.798;960;982;66;0;4.809;0;0;139;637;1.241;1.072;1.669;130;0;4.888;0;0;317;1.462;3.039;2.032;2.651;196;0;9.697
;05:3,01 a 4,00;0;0;28;152;331;272;783;44;0;1.610;0;0;14;124;299;508;1.125;87;0;2.157;0;0;42;276;630;780;1.908;131;0;3.767
;06:4,01 a 5,00;0;0;22;99;212;195;197;19;0;744;0;0;9;100;220;125;203;16;0;673;0;0;31;199;432;320;400;35;0;1.417
;07:5,01 a 7,00;0;0;22;132;428;540;399;34;0;1.555;0;0;16;85;344;425;331;24;0;1.225;0;0;38;217;772;965;730;58;0;2.780
;08:7,01 a 10,00;0;0;12;89;251;420;457;49;0;1.278;0;0;3;46;208;280;315;25;0;877;0;0;15;135;459;700;772;74;0;2.155
;09:10,01 a 15,00;0;0;2;26;164;176;293;45;0;706;0;0;1;28;124;110;228;30;0;521;0;0;3;54;288;286;521;75;0;1.227
;10:15,01 a 20,00;0;0;0;10;97;121;178;14;0;420;0;0;3;2;74;71;61;7;0;218;0;0;3;12;171;192;239;21;0;638
;11:Mais de 20,00;0;0;0;4;106;244;379;31;0;764;0;0;1;6;42;117;106;10;0;282;0;0;1;10;148;361;485;41;0;1.046
;{ñ class};0;0;0;1;1;5;7;0;0;14;0;0;0;1;4;6;4;1;0;16;0;0;0;2;5;11;11;1;0;30
261160:Recife - PE;Total;1;1;706;1.907;6.010;5.458;6.203;705;0;20.991;1;3;701;2.034;6.111;4.593;4.835;576;0;18.854;2;4;1.407;3.941;12.121;10.051;11.038;1.281;0;39.845
;00:Até 0,50;0;0;1;0;1;8;23;7;0;40;0;0;0;0;0;5;17;1;0;23;0;0;1;0;1;13;40;8;0;63
;01:0,51 a 1,00;0;1;10;7;34;77;265;32;0;426;0;0;2;6;17;49;225;31;0;330;0;1;12;13;51;126;490;63;0;756
;02:1,01 a 1,50;0;0;183;205;423;391;459;65;0;1.726;0;1;191;278;531;541;565;54;0;2.161;0;1;374;483;954;932;1.024;119;0;3.887
;03:1,51 a 2,00;0;0;136;258;537;467;550;97;0;2.045;0;2;141;263;568;413;635;114;0;2.136;0;2;277;521;1.105;880;1.185;211;0;4.181
