CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;10:15,01 a 20,00;0;0;0;3;23;17;16;1;0;60;0;0;0;2;5;9;15;0;0;31;0;0;0;5;28;26;31;1;0;91
;11:Mais de 20,00;0;0;3;4;64;91;136;10;0;308;0;0;0;1;39;50;52;1;0;143;0;0;3;5;103;141;188;11;0;451
;{ñ class};0;0;0;0;4;3;9;0;0;16;0;0;0;0;1;3;0;1;0;5;0;0;0;0;5;6;9;1;0;21
120040:Rio Branco - AC;Total;0;1;185;372;1.015;701;486;72;0;2.832;0;1;176;399;929;640;405;31;0;2.581;0;2;361;771;1.944;1.341;891;103;0;5.413
;00:Até 0,50;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;3
;01:0,51 a 1,00;0;0;1;1;4;0;2;0;0;8;0;0;0;1;2;1;0;0;0;4;0;0;1;2;6;1;2;0;0;12
;02:1,01 a 1,50;0;0;35;30;59;22;20;0;0;166;0;0;29;28;59;27;11;0;0;154;0;0;64;58;118;49;31;0;0;320
;03:1,51 a 2,00;0;0;28;39;94;39;27;6;0;233;0;0;38;45;81;31;19;0;0;214;0;0;66;84;175;70;46;6;0;447
;04:2,01 a 3,00;0;0;58;93;196;113;57;8;0;525;0;0;50;107;164;62;19;3;0;405;0;0;108;200;360;175;76;11;0;930
;05:3,01 a 4,00;0;0;35;87;172;91;62;9;0;456;0;0;28;87;186;70;39;4;0;414;0;0;63;174;358;161;101;13;0;870
;06:4,01 a 5,00;0;0;16;38;106;65;54;3;0;282;0;0;14;46;118;62;31;2;0;273;0;0;30;84;224;127;85;5;0;555
;07:5,01 a 7,00;0;0;9;41;136;99;59;7;0;351;0;0;11;48;149;136;88;4;0;436;0;0;20;89;285;235;147;11;0;787
;08:7,01 a 10,00;0;0;0;29;127;116;74;17;0;363;0;0;2;23;83;124;85;9;0;326;0;0;2;52;210;240;159;26;0;689
;09:10,01 a 15,00;0;0;2;8;50;64;37;6;0;167;0;0;1;11;40;63;56;3;0;174;0;0;3;19;90;127;93;9;0;341
;10:15,01 a 20,00;0;0;0;2;15;26;28;7;0;78;0;0;2;2;13;16;23;3;0;59;0;0;2;4;28;42;51;10;0;137
;11:Mais de 20,00;0;0;1;4;47;66;64;9;0;191;0;0;0;1;31;39;33;3;0;107;0;0;1;5;78;105;97;12;0;298
;{ñ class};0;0;0;0;9;0;2;0;0;11;0;0;0;0;3;9;1;0;0;13;0;0;0;0;12;9;3;0;0;24
130260:Manaus - AM;Total;0;2;399;1.001;3.143;2.451;2.094;232;0;9.322;0;2;430;1.206;3.236;2.236;1.316;122;0;8.548;0;4;829;2.207;6.379;4.687;3.410;354;0;17.870
;00:Até 0,50;0;2;0;1;3;0;5;3;0;14;0;1;1;1;0;1;1;4;0;9;0;3;1;2;3;1;6;7;0;23
;01:0,51 a 1,00;0;0;3;4;15;8;11;7;0;48;0;1;12;9;6;8;4;4;0;44;0;1;15;13;21;16;15;11;0;92
;02:1,01 a 1,50;0;0;116;101;160;108;73;13;0;571;0;0;98;127;222;140;64;4;0;655;0;0;214;228;382;248;137;17;0;1.226
;03:1,51 a 2,00;0;0;99;137;275;161;101;8;0;781;0;0;90;204;358;186;80;2;0;920;0;0;189;341;633;347;181;10;0;1.701
;04:2,01 a 3,00;0;0;70;214;459;323;226;22;0;1.314;0;0;97;231;596;295;145;13;0;1.377;0;0;167;445;1.055;618;371;35;0;2.691
;05:3,01 a 4,00;0;0;44;118;362;249;179;16;0;968;0;0;51;191;459;272;134;13;0;1.120;0;0;95;309;821;521;313;29;0;2.088
;06:4,01 a 5,00;0;0;28;112;237;164;146;8;0;695;0;0;39;147;366;174;98;8;0;832;0;0;67;259;603;338;244;16;0;1.527
;07:5,01 a 7,00;0;0;24;114;430;298;257;41;0;1.164;0;0;29;144;423;304;181;16;0;1.097;0;0;53;258;853;602;438;57;0;2.261
;08:7,01 a 10,00;0;0;12;84;379;230;206;26;0;937;0;0;5;71;312;249;152;8;0;797;0;0;17;155;691;479;358;34;0;1.734
;09:10,01 a 15,00;0;0;3;75;393;267;188;24;0;950;0;0;8;56;251;230;116;20;0;681;0;0;11;131;644;497;304;44;0;1.631
;10:15,01 a 20,00;0;0;0;28;220;262;183;19;0;712;0;0;0;16;150;196;113;4;0;479;0;0;0;44;370;458;296;23;0;1.191
;11:Mais de 20,00;0;0;0;11;197;369;499;38;0;1.114;0;0;0;3;78;176;223;21;0;501;0;0;0;14;275;545;722;59;0;1.615
;{ñ class};0;0;0;2;13;12;20;7;0;54;0;0;0;6;15;5;5;5;0;36;0;0;0;8;28;17;25;12;0;90
140010:Boa Vista - RR;Total;0;4;252;424;882;615;429;42;0;2.648;0;6;272;485;1.084;627;380;21;0;2.875;0;10;524;909;1.966;1.242;809;63;0;5.523
;00:Até 0,50;0;3;0;0;0;0;0;0;0;3;0;6;0;0;0;0;1;0;0;7;0;9;0;0;0;0;1;0;0;10
;01:0,51 a 1,00;0;0;10;13;19;8;10;3;0;63;0;0;17;11;31;18;8;1;0;86;0;0;27;24;50;26;18;4;0;149
;02:1,01 a 1,50;0;1;93;85;141;98;56;3;0;477;0;0;89;100;292;195;96;3;0;775;0;1;182;185;433;293;152;6;0;1.252
;03:1,51 a 2,00;0;0;42;59;112;63;31;3;0;310;0;0;37;54;101;42;35;0;0;269;0;0;79;113;213;105;66;3;0;579
;04:2,01 a 3,00;0;0;48;90;191;122;79;3;0;533;0;0;58;101;213;99;66;3;0;540;0;0;106;191;404;221;145;6;0;1.073
;05:3,01 a 4,00;0;0;21;58;108;72;41;3;0;303;0;0;30;83;140;68;35;1;0;357;0;0;51;141;248;140;76;4;0;660
;06:4,01 a 5,00;0;0;13;30;85;57;45;2;0;232;0;0;14;47;89;63;30;4;0;247;0;0;27;77;174;120;75;6;0;479
;07:5,01 a 7,00;0;0;18;53;93;70;71;5;0;310;0;0;21;59;120;66;48;4;0;318;0;0;39;112;213;136;119;9;0;628
;08:7,01 a 10,00;0;0;7;22;53;45;34;12;0;173;0;0;5;26;62;43;26;1;0;163;0;0;12;48;115;88;60;13;0;336
;09:10,01 a 15,00;0;0;0;10;31;22;14;2;0;79;0;0;1;3;20;13;12;1;0;50;0;0;1;13;51;35;26;3;0;129
;10:15,01 a 20,00;0;0;0;2;18;11;4;0;0;35;0;0;0;0;7;6;4;0;0;17;0;0;0;2;25;17;8;0;0;52
;11:Mais de 20,00;0;0;0;2;29;44;43;6;0;124;0;0;0;1;9;13;19;1;0;43;0;0;0;3;38;57;62;7;0;167
;{ñ class};0;0;0;0;2;3;1;0;0;6;0;0;0;0;0;1;0;2;0;3;0;0;0;0;2;4;1;2;0;9
150140:Belém - PA;Total;0;1;320;924;3.761;3.453;2.622;446;0;11.527;0;0;327;1.076;3.715;3.023;2.619;279;0;11.039;0;1;647;2.000;7.476;6.476;5.241;725;0;22.566
;00:Até 0,50;0;0;0;1;1;2;1;0;0;5;0;0;1;2;6;0;1;1;0;11;0;0;1;3;7;2;2;1;0;16
;01:0,51 a 1,00;0;0;27;20;40;37;24;1;0;149;0;0;18;20;46;38;25;2;0;149;0;0;45;40;86;75;49;3;0;298
;02:1,01 a 1,50;0;0;85;137;287;293;168;14;0;984;0;0;87;155;374;224;173;22;0;1.035;0;0;172;292;661;517;341;36;0;2.019
;03:1,51 a 2,00;0;1;56;99;238;175;160;21;0;750;0;0;39;95;279;175;114;10;0;712;0;1;95;194;517;350;274;31;0;1.462
;04:2,01 a 3,00;0;0;70;175;518;372;297;44;0;1.476;0;0;71;205;543;395;250;26;0;1.490;0;0;141;380;1.061;767;547;70;0;2.966
;05:3,01 a 4,00;0;0;27;141;541;368;217;29;0;1.323;0;0;30;137;540;381;206;17;0;1.311;0;0;57;278;1.081;749;423;46;0;2.634
;06:4,01 a 5,00;0;0;33;136;620;446;286;39;0;1.560;0;0;46;216;656;540;323;22;0;1.803;0;0;79;352;1.276;986;609;61;0;3.363
;07:5,01 a 7,00;0;0;13;94;554;635;384;96;0;1.776;0;0;24;127;636;508;463;58;0;1.816;0;0;37;221;1.190;1.143;847;154;0;3.592
;08:7,01 a 10,00;0;0;8;75;361;317;305;58;0;1.124;0;0;10;92;324;304;327;42;0;1.099;0;0;18;167;685;621;632;100;0;2.223
;09:10,01 a 15,00;0;0;0;24;323;349;304;52;0;1.052;0;0;0;11;129;199;341;33;0;713;0;0;0;35;452;548;645;85;0;1.765
;10:15,01 a 20,00;0;0;1;6;99;183;161;38;0;488;0;0;0;5;76;81;165;16;0;343;0;0;1;11;175;264;326;54;0;831
;11:Mais de 20,00;0;0;0;14;176;264;288;51;0;793;0;0;1;8;96;166;208;29;0;508;0;0;1;22;272;430;496;80;0;1.301
;{ñ class};0;0;0;2;3;12;27;3;0;47;0;0;0;3;10;12;23;1;0;49;0;0;0;5;13;24;50;4;0;96
160030:Macapá - AP;Total;0;0;167;337;905;623;400;32;0;2.464;0;0;205;393;947;578;286;21;0;2.430;0;0;372;730;1.852;1.201;686;53;0;4.894
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
;01:0,51 a 1,00;0;0;27;21;67;50;34;2;0;201;0;0;33;40;71;66;33;2;0;245;0;0;60;61;138;116;67;4;0;446
;02:1,01 a 1,50;0;0;52;72;165;84;56;3;0;432;0;0;54;62;158;93;48;7;0;422;0;0;106;134;323;177;104;10;0;854
;03:1,51 a 2,00;0;0;37;78;190;99;62;5;0;471;0;0;47;81;214;123;60;3;0;528;0;0;84;159;404;222;122;8;0;999
;04:2,01 a 3,00;0;0;34;83;200;143;74;5;0;539;0;0;47;109;242;123;63;6;0;590;0;0;81;192;442;266;137;11;0;1.129
;05:3,01 a 4,00;0;0;11;35;91;63;29;5;0;234;0;0;7;42;112;55;31;1;0;248;0;0;18;77;203;118;60;6;0;482
;06:4,01 a 5,00;0;0;4;11;47;44;26;1;0;133;0;0;11;30;52;22;13;0;0;128;0;0;15;41;99;66;39;1;0;261
;07:5,01 a 7,00;0;0;1;20;48;38;39;2;0;148;0;0;2;14;42;34;13;0;0;105;0;0;3;34;90;72;52;2;0;253
;08:7,01 a 10,00;0;0;0;11;39;30;23;2;0;105;0;0;3;13;29;24;9;1;0;79;0;0;3;24;68;54;32;3;0;184
;09:10,01 a 15,00;0;0;0;4;21;26;14;0;0;65;0;0;0;2;9;14;8;0;0;33;0;0;0;6;30;40;22;0;0;98
;10:15,01 a 20,00;0;0;1;0;13;10;5;1;0;30;0;0;0;0;5;6;1;0;0;12;0;0;1;0;18;16;6;1;0;42
;11:Mais de 20,00;0;0;0;2;24;36;37;6;0;105;0;0;0;0;13;18;7;1;0;39;0;0;0;2;37;54;44;7;0;144
;{ñ class};0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
172100:Palmas - TO;Total;0;0;154;337;799;485;346;41;0;2.162;0;0;163;340;717;364;229;4;0;1.817;0;0;317;677;1.516;849;575;45;0;3.979
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;1;0;1;0;0;0;2
;01:0,51 a 1,00;0;0;1;3;2;1;4;0;0;11;0;0;0;1;1;1;0;0;0;3;0;0;1;4;3;2;4;0;0;14
;02:1,01 a 1,50;0;0;44;20;35;18;8;4;0;129;0;0;40;20;37;14;8;1;0;120;0;0;84;40;72;32;16;5;0;249
;03:1,51 a 2,00;0;0;44;53;79;30;19;1;0;226;0;0;36;53;86;29;10;1;0;215;0;0;80;106;165;59;29;2;0;441
;04:2,01 a 3,00;0;0;36;81;136;96;32;4;0;385;0;0;44;87;135;60;23;1;0;350;0;0;80;168;271;156;55;5;0;735
;05:3,01 a 4,00;0;0;10;48;103;38;18;2;0;219;0;0;21;54;90;30;9;0;0;204;0;0;31;102;193;68;27;2;0;423
;06:4,01 a 5,00;0;0;10;37;84;35;23;0;0;189;0;0;11;35;67;36;20;0;0;169;0;0;21;72;151;71;43;0;0;358
;07:5,01 a 7,00;0;0;5;41;120;58;32;4;0;260;0;0;5;38;93;42;33;0;0;211;0;0;10;79;213;100;65;4;0;471
;08:7,01 a 10,00;0;0;3;33;93;42;41;4;0;216;0;0;3;45;116;54;29;0;0;247;0;0;6;78;209;96;70;4;0;463
;09:10,01 a 15,00;0;0;1;8;67;76;49;2;0;203;0;0;2;3;51;38;29;0;0;123;0;0;3;11;118;114;78;2;0;326
;10:15,01 a 20,00;0;0;0;9;33;28;17;5;0;92;0;0;1;1;27;16;25;0;0;70;0;0;1;10;60;44;42;5;0;162
;11:Mais de 20,00;0;0;0;4;47;62;102;14;0;229;0;0;0;1;14;42;43;1;0;101;0;0;0;5;61;104;145;15;0;330
;{ñ class};0;0;0;0;0;1;1;1;0;3;0;0;0;1;0;1;0;0;0;2;0;0;0;1;0;2;1;1;0;5
211130:São Luiz - MA;Total;0;0;311;756;2.044;1.433;1.092;130;0;5.766;0;0;268;856;2.216;1.430;1.055;102;0;5.927;0;0;579;1.612;4.260;2.863;2.147;232;0;11.693
;00:Até 0,50;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;3
;01:0,51 a 1,00;0;0;8;5;17;20;19;1;0;70;0;0;7;16;36;50;36;1;0;146;0;0;15;21;53;70;55;2;0;216
;02:1,01 a 1,50;0;0;102;110;183;129;89;11;0;624;0;0;80;145;335;196;93;13;0;862;0;0;182;255;518;325;182;24;0;1.486
;03:1,51 a 2,00;0;0;64;157;299;204;113;12;0;849;0;0;68;189;460;288;158;14;0;1.177;0;0;132;346;759;492;271;26;0;2.026
;04:2,01 a 3,00;0;0;78;155;356;205;137;12;0;943;0;0;55;167;373;198;141;11;0;945;0;0;133;322;729;403;278;23;0;1.888
;05:3,01 a 4,00;0;0;25;82;243;168;145;22;0;685;0;0;27;94;286;209;176;23;0;815;0;0;52;176;529;377;321;45;0;1.500
;06:4,01 a 5,00;0;0;20;98;171;83;68;7;0;447;0;0;19;146;222;95;94;5;0;581;0;0;39;244;393;178;162;12;0;1.028
;07:5,01 a 7,00;0;0;7;57;170;129;113;6;0;482;0;0;4;43;186;106;80;4;0;423;0;0;11;100;356;235;193;10;0;905
;08:7,01 a 10,00;0;0;4;53;202;123;114;18;0;514;0;0;4;33;153;107;110;16;0;423;0;0;8;86;355;230;224;34;0;937
;09:10,01 a 15,00;0;0;3;33;180;122;88;11;0;437;0;0;3;18;100;65;59;7;0;252;0;0;6;51;280;187;147;18;0;689
;10:15,01 a 20,00;0;0;0;5;87;69;45;7;0;213;0;0;0;3;28;42;33;5;0;111;0;0;0;8;115;111;78;12;0;324
;11:Mais de 20,00;0;0;0;1;131;171;149;20;0;472;0;0;0;2;33;67;66;3;0;171;0;0;0;3;164;238;215;23;0;643
;{ñ class};0;0;0;0;4;10;11;3;0;28;0;0;1;0;4;6;9;0;0;20;0;0;1;0;8;16;20;3;0;48
221100:Terezina - PI;Total;1;2;411;862;2.134;1.653;1.964;278;0;7.305;0;1;419;1.005;2.335;1.817;1.787;225;0;7.589;1;3;830;1.867;4.469;3.470;3.751;503;0;14.894
;00:Até 0,50;0;0;0;0;1;2;2;0;0;5;0;0;0;1;2;0;2;0;0;5;0;0;0;1;3;2;4;0;0;10
;01:0,51 a 1,00;0;2;13;26;33;29;17;9;0;129;0;0;12;27;62;29;37;5;0;172;0;2;25;53;95;58;54;14;0;301
;02:1,01 a 1,50;1;0;151;175;294;214;150;19;0;1.004;0;0;152;213;431;268;165;23;0;1.252;1;0;303;388;725;482;315;42;0;2.256
;03:1,51 a 2,00;0;0;70;156;315;221;158;18;0;938;0;0;61;173;360;218;108;15;0;935;0;0;131;329;675;439;266;33;0;1.873
;04:2,01 a 3,00;0;0;71;203;420;276;232;29;0;1.231;0;0;89;225;457;299;187;29;0;1.286;0;0;160;428;877;575;419;58;0;2.517
;05:3,01 a 4,00;0;0;29;85;203;160;162;39;0;678;0;0;38;114;247;195;150;34;0;778;0;0;67;199;450;355;312;73;0;1.456
;06:4,01 a 5,00;0;0;29;58;189;118;189;23;0;606;0;0;19;78;179;150;157;26;0;609;0;0;48;136;368;268;346;49;0;1.215
;07:5,01 a 7,00;0;0;21;58;191;180;286;30;0;766;0;0;26;69;195;199;276;24;0;789;0;0;47;127;386;379;562;54;0;1.555
;08:7,01 a 10,00;0;0;25;64;264;156;177;33;0;719;0;1;21;78;275;159;203;18;0;755;0;1;46;142;539;315;380;51;0;1.474
;09:10,01 a 15,00;0;0;0;19;99;155;375;32;0;680;0;0;1;19;52;188;344;34;0;638;0;0;1;38;151;343;719;66;0;1.318
;10:15,01 a 20,00;0;0;0;12;45;59;61;14;0;191;0;0;0;5;40;55;63;11;0;174;0;0;0;17;85;114;124;25;0;365
;11:Mais de 20,00;0;0;2;6;74;78;144;27;0;331;0;0;0;1;32;56;95;6;0;190;0;0;2;7;106;134;239;33;0;521
;{ñ class};0;0;0;0;6;5;11;5;0;27;0;0;0;2;3;1;0;0;0;6;0;0;0;2;9;6;11;5;0;33
230440:Fortaleza - CE;Total;0;5;2.887;9.804;22.526;16.977;14.920;2.724;0;69.843;0;6;2.582;7.520;18.154;15.879;25.001;5.779;0;74.921;0;11;5.469;17.324;40.680;32.856;39.921;8.503;0;144.764
;00:Até 0,50;0;1;97;239;466;213;99;5;0;1.120;0;0;102;272;549;334;140;6;0;1.403;0;1;199;511;1.015;547;239;11;0;2.523
;01:0,51 a 1,00;0;1;276;661;1.253;525;244;26;0;2.986;0;1;321;685;1.457;841;368;27;0;3.700;0;2;597;1.346;2.710;1.366;612;53;0;6.686
;02:1,01 a 1,50;0;3;673;1.056;2.113;1.261;2.079;667;0;7.852;0;4;778;1.418;3.614;4.501;5.994;2.017;0;18.326;0;7;1.451;2.474;5.727;5.762;8.073;2.684;0;26.178
;03:1,51 a 2,00;0;0;387;938;1.849;1.063;1.141;195;0;5.573;0;0;427;1.267;2.515;1.440;1.987;431;0;8.067;0;0;814;2.205;4.364;2.503;3.128;626;0;13.640
;04:2,01 a 3,00;0;0;427;1.118;2.308;1.227;1.586;307;0;6.973;0;0;449;1.384;2.908;2.024;4.326;1.224;0;12.315;0;0;876;2.502;5.216;3.251;5.912;1.531;0;19.288
;05:3,01 a 4,00;0;0;268;1.082;1.959;909;1.146;185;0;5.549;0;1;227;961;1.929;1.183;2.307;470;0;7.078;0;1;495;2.043;3.888;2.092;3.453;655;0;12.627
;06:4,01 a 5,00;0;0;575;3.727;7.893;5.166;1.505;125;0;18.991;0;0;92;647;1.484;835;1.249;276;0;4.583;0;0;667;4.374;9.377;6.001;2.754;401;0;23.574
;07:5,01 a 7,00;0;0;24;247;1.271;3.029;2.725;330;0;7.626;0;0;25;258;1.210;1.852;4.447;761;0;8.553;0;0;49;505;2.481;4.881;7.172;1.091;0;16.179
;08:7,01 a 10,00;0;0;16;192;995;1.090;1.248;299;0;3.840;0;0;17;124;751;1.058;1.700;214;0;3.864;0;0;33;316;1.746;2.148;2.948;513;0;7.704
;09:10,01 a 15,00;0;0;16;124;724;789;989;259;0;2.901;0;0;4;56;453;543;965;170;0;2.191;0;0;20;180;1.177;1.332;1.954;429;0;5.092
;10:15,01 a 20,00;0;0;2;21;348;480;470;107;0;1.428;0;0;4;10;230;310;384;57;0;995;0;0;6;31;578;790;854;164;0;2.423
;11:Mais de 20,00;0;0;1;24;627;957;1.531;211;0;3.351;0;0;0;25;339;586;958;119;0;2.027;0;0;1;49;966;1.543;2.489;330;0;5.378
;{ñ class};0;0;125;375;720;268;157;8;0;1.653;0;0;136;413;715;372;176;7;0;1.819;0;0;261;788;1.435;640;333;15;0;3.472
240810:Natal - RN;Total;0;2;235;563;1.655;1.406;1.506;157;0;5.524;0;1;208;574;1.589;943;634;44;0;3.993;0;3;443;1.137;3.244;2.349;2.140;201;0;9.517
;00:Até 0,50;0;0;0;0;3;3;4;0;0;10;0;0;1;0;1;0;4;0;0;6;0;0;1;0;4;3;8;0;0;16
;01:0,51 a 1,00;0;0;4;7;13;11;5;0;0;40;0;1;11;5;14;9;6;0;0;46;0;1;15;12;27;20;11;0;0;86
;02:1,01 a 1,50;0;2;100;110;220;160;109;11;0;712;0;0;87;143;287;156;85;6;0;764;0;2;187;253;507;316;194;17;0;1.476
;03:1,51 a 2,00;0;0;57;113;322;255;133;10;0;890;0;0;56;126;289;149;70;4;0;694;0;0;113;239;611;404;203;14;0;1.584
;04:2,01 a 3,00;0;0;55;156;371;282;202;15;0;1.081;0;0;37;159;354;172;85;2;0;809;0;0;92;315;725;454;287;17;0;1.890
;05:3,01 a 4,00;0;0;9;56;164;150;200;23;0;602;0;0;7;51;176;100;60;4;0;398;0;0;16;107;340;250;260;27;0;1.000
;06:4,01 a 5,00;0;0;6;49;91;92;152;14;0;404;0;0;6;38;109;58;39;1;0;251;0;0;12;87;200;150;191;15;0;655
;07:5,01 a 7,00;0;0;2;38;142;126;157;19;0;484;0;0;2;30;126;78;50;4;0;290;0;0;4;68;268;204;207;23;0;774
;08:7,01 a 10,00;0;0;1;15;101;97;196;16;0;426;0;0;0;12;94;68;66;9;0;249;0;0;1;27;195;165;262;25;0;675
;09:10,01 a 15,00;0;0;0;14;90;58;140;16;0;318;0;0;0;4;45;47;74;4;0;174;0;0;0;18;135;105;214;20;0;492
;10:15,01 a 20,00;0;0;1;3;58;52;58;10;0;182;0;0;1;1;45;22;40;3;0;112;0;0;2;4;103;74;98;13;0;294
;11:Mais de 20,00;0;0;0;2;72;114;142;23;0;353;0;0;0;3;44;79;50;7;0;183;0;0;0;5;116;193;192;30;0;536
;{ñ class};0;0;0;0;8;6;8;0;0;22;0;0;0;2;5;5;5;0;0;17;0;0;0;2;13;11;13;0;0;39
250750:João Pessoa - PB;Total;0;0;678;1.918;5.372;3.774;5.144;564;0;17.450;0;1;543;1.854;5.034;3.700;5.531;553;1;17.217;0;1;1.221;3.772;10.406;7.474;10.675;1.117;1;34.667
;00:Até 0,50;0;0;0;0;0;1;5;0;0;6;0;0;1;0;2;0;3;0;0;6;0;0;1;0;2;1;8;0;0;12
;01:0,51 a 1,00;0;0;252;363;447;140;101;26;0;1.329;0;0;198;384;556;215;135;7;1;1.496;0;0;450;747;1.003;355;236;33;1;2.825
;02:1,01 a 1,50;0;0;129;213;418;299;575;57;0;1.691;0;1;128;257;503;475;641;75;0;2.080;0;1;257;470;921;774;1.216;132;0;3.771
;03:1,51 a 2,00;0;0;114;236;477;304;444;56;0;1.631;0;0;70;313;904;490;595;62;0;2.434;0;0;184;549;1.381;794;1.039;118;0;4.065
;04:2,01 a 3,00;0;0;93;619;2.090;1.078;991;90;0;4.961;0;0;65;540;1.474;927;1.405;139;0;4.550;0;0;158;1.159;3.564;2.005;2.396;229;0;9.511
;05:3,01 a 4,00;0;0;24;140;411;282;861;73;0;1.791;0;0;23;148;424;389;1.311;105;0;2.400;0;0;47;288;835;671;2.172;178;0;4.191
;06:4,01 a 5,00;0;0;12;86;274;242;203;21;0;838;0;0;13;66;244;138;187;16;0;664;0;0;25;152;518;380;390;37;0;1.502
;07:5,01 a 7,00;0;0;35;166;501;440;443;53;0;1.638;0;0;25;78;393;392;343;37;0;1.268;0;0;60;244;894;832;786;90;0;2.906
;08:7,01 a 10,00;0;0;5;57;273;429;538;72;0;1.374;0;0;9;38;231;343;397;36;0;1.054;0;0;14;95;504;772;935;108;0;2.428
;09:10,01 a 15,00;0;0;13;30;234;207;252;34;0;770;0;0;10;23;179;121;227;29;0;589;0;0;23;53;413;328;479;63;0;1.359
;10:15,01 a 20,00;0;0;0;4;159;126;313;38;0;640;0;0;0;4;89;96;115;29;0;333;0;0;0;8;248;222;428;67;0;973
;11:Mais de 20,00;0;0;0;1;84;220;407;43;0;755;0;0;0;1;27;112;167;17;0;324;0;0;0;2;111;332;574;60;0;1.079
;{ñ class};0;0;1;3;4;6;11;1;0;26;0;0;1;2;8;2;5;1;0;19;0;0;2;5;12;8;16;2;0;45
261160:Recife - PE;Total;0;0;484;1.524;5.692;5.035;6.349;749;0;19.833;0;0;542;1.665;6.024;4.532;4.782;621;0;18.166;0;0;1.026;3.189;11.716;9.567;11.131;1.370;0;37.999
;00:Até 0,50;0;0;0;0;1;5;48;10;0;64;0;0;0;0;4;5;29;4;0;42;0;0;0;0;5;10;77;14;0;106
;01:0,51 a 1,00;0;0;6;7;32;59;305;54;0;463;0;0;10;7;24;57;275;37;0;410;0;0;16;14;56;116;580;91;0;873
