CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;{ñ class};0;0;1;1;1;1;4;1;0;9;0;0;0;0;2;3;1;1;0;7;0;0;1;1;3;4;5;2;0;16
120040:Rio Branco - AC;Total;0;1;120;294;690;496;290;16;0;1.907;0;0;117;277;598;473;220;14;0;1.699;0;1;237;571;1.288;969;510;30;0;3.606
;01:0,51 a 1,00;0;0;1;1;1;1;1;0;0;5;0;0;0;0;1;0;0;0;0;1;0;0;1;1;2;1;1;0;0;6
;02:1,01 a 1,50;0;0;37;31;52;16;1;0;0;137;0;0;26;19;39;11;2;0;0;97;0;0;63;50;91;27;3;0;0;234
;03:1,51 a 2,00;0;1;14;20;37;20;10;1;0;103;0;0;8;28;32;11;4;0;0;83;0;1;22;48;69;31;14;1;0;186
;04:2,01 a 3,00;0;0;17;46;83;36;18;0;0;200;0;0;12;37;52;18;9;0;0;128;0;0;29;83;135;54;27;0;0;328
;05:3,01 a 4,00;0;0;24;54;99;60;33;2;0;272;0;0;33;48;80;45;20;0;0;226;0;0;57;102;179;105;53;2;0;498
;06:4,01 a 5,00;0;0;12;36;75;50;30;3;0;206;0;0;19;45;77;51;30;1;0;223;0;0;31;81;152;101;60;4;0;429
;07:5,01 a 7,00;0;0;5;26;68;53;26;0;0;178;0;0;6;39;68;79;20;3;0;215;0;0;11;65;136;132;46;3;0;393
;08:7,01 a 10,00;0;0;5;47;130;115;66;3;0;366;0;0;9;46;171;148;66;6;0;446;0;0;14;93;301;263;132;9;0;812
;09:10,01 a 15,00;0;0;4;18;70;75;46;3;0;216;0;0;4;10;42;73;32;1;0;162;0;0;8;28;112;148;78;4;0;378
;10:15,01 a 20,00;0;0;1;3;17;10;16;0;0;47;0;0;0;3;9;18;14;1;0;45;0;0;1;6;26;28;30;1;0;92
;11:Mais de 20,00;0;0;0;12;58;59;42;4;0;175;0;0;0;2;26;19;23;2;0;72;0;0;0;14;84;78;65;6;0;247
;{ñ class};0;0;0;0;0;1;1;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;3
130260:Manaus - AM;Total;0;6;401;893;2.471;2.093;1.554;161;0;7.579;0;7;396;1.043;2.306;1.459;764;59;0;6.034;0;13;797;1.936;4.777;3.552;2.318;220;0;13.613
;00:Até 0,50;0;3;2;0;0;0;0;1;0;6;0;6;6;0;1;1;0;1;0;15;0;9;8;0;1;1;0;2;0;21
;01:0,51 a 1,00;0;0;5;6;20;20;35;7;0;93;0;1;3;8;13;16;26;3;0;70;0;1;8;14;33;36;61;10;0;163
;02:1,01 a 1,50;0;2;115;101;155;63;40;5;0;481;0;0;75;68;158;75;21;1;0;398;0;2;190;169;313;138;61;6;0;879
;03:1,51 a 2,00;0;0;39;67;174;98;30;1;0;409;0;0;42;99;168;68;31;0;0;408;0;0;81;166;342;166;61;1;0;817
;04:2,01 a 3,00;0;0;78;124;260;156;72;10;0;700;0;0;79;169;298;136;61;3;0;746;0;0;157;293;558;292;133;13;0;1.446
;05:3,01 a 4,00;0;1;43;115;228;182;94;8;0;671;0;0;57;139;238;134;48;2;0;618;0;1;100;254;466;316;142;10;0;1.289
;06:4,01 a 5,00;0;0;23;78;175;141;79;10;0;506;0;0;47;99;188;88;52;2;0;476;0;0;70;177;363;229;131;12;0;982
;07:5,01 a 7,00;0;0;48;115;275;239;150;12;0;839;0;0;33;158;288;164;78;12;0;733;0;0;81;273;563;403;228;24;0;1.572
;08:7,01 a 10,00;0;0;26;112;295;240;189;15;0;877;0;0;27;147;295;193;88;5;0;755;0;0;53;259;590;433;277;20;0;1.632
;09:10,01 a 15,00;0;0;19;95;330;259;204;23;0;930;0;0;18;86;297;216;105;12;0;734;0;0;37;181;627;475;309;35;0;1.664
;10:15,01 a 20,00;0;0;2;40;196;201;169;14;0;622;0;0;1;42;159;121;65;4;0;392;0;0;3;82;355;322;234;18;0;1.014
;11:Mais de 20,00;0;0;1;37;357;483;483;53;0;1.414;0;0;5;25;195;241;185;13;0;664;0;0;6;62;552;724;668;66;0;2.078
;{ñ class};0;0;0;3;6;11;9;2;0;31;0;0;3;3;8;6;4;1;0;25;0;0;3;6;14;17;13;3;0;56
140010:Boa Vista - RR;Total;0;2;256;388;844;653;449;67;0;2.659;0;0;355;473;844;630;343;42;0;2.687;0;2;611;861;1.688;1.283;792;109;0;5.346
;00:Até 0,50;0;0;0;1;1;1;0;0;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;1;2;1;0;0;0;4
;01:0,51 a 1,00;0;0;23;14;22;20;25;8;0;112;0;0;25;34;66;49;31;4;0;209;0;0;48;48;88;69;56;12;0;321
;02:1,01 a 1,50;0;1;81;85;119;77;61;17;0;441;0;0;103;110;173;118;67;9;0;580;0;1;184;195;292;195;128;26;0;1.021
;03:1,51 a 2,00;0;0;51;86;180;85;46;9;0;457;0;0;62;63;95;50;31;2;0;303;0;0;113;149;275;135;77;11;0;760
;04:2,01 a 3,00;0;0;52;77;179;167;106;10;0;591;0;0;82;123;170;134;61;11;0;581;0;0;134;200;349;301;167;21;0;1.172
;05:3,01 a 4,00;0;0;22;44;79;54;34;4;0;237;0;0;31;38;83;62;25;5;0;244;0;0;53;82;162;116;59;9;0;481
;06:4,01 a 5,00;0;1;15;34;78;62;31;3;0;224;0;0;33;56;94;58;35;5;0;281;0;1;48;90;172;120;66;8;0;505
;07:5,01 a 7,00;0;0;8;22;86;76;48;2;0;242;0;0;15;34;78;73;26;3;0;229;0;0;23;56;164;149;74;5;0;471
;08:7,01 a 10,00;0;0;3;17;44;42;39;2;0;147;0;0;2;12;48;43;26;1;0;132;0;0;5;29;92;85;65;3;0;279
;09:10,01 a 15,00;0;0;0;3;27;24;18;3;0;75;0;0;1;3;28;23;22;2;0;79;0;0;1;6;55;47;40;5;0;154
;10:15,01 a 20,00;0;0;0;2;10;14;9;6;0;41;0;0;1;0;3;8;5;0;0;17;0;0;1;2;13;22;14;6;0;58
;11:Mais de 20,00;0;0;0;3;17;30;30;3;0;83;0;0;0;0;4;10;11;0;0;25;0;0;0;3;21;40;41;3;0;108
;{ñ class};0;0;1;0;2;1;2;0;0;6;0;0;0;0;1;2;3;0;0;6;0;0;1;0;3;3;5;0;0;12
150140:Belém - PA;Total;0;2;414;1.197;3.058;2.420;1.769;187;0;9.047;0;0;376;1.344;3.401;2.517;1.453;96;0;9.187;0;2;790;2.541;6.459;4.937;3.222;283;0;18.234
;00:Até 0,50;0;0;4;0;1;1;0;0;0;6;0;0;2;0;1;0;1;0;0;4;0;0;6;0;2;1;1;0;0;10
;01:0,51 a 1,00;0;1;18;10;51;24;9;2;0;115;0;0;8;5;32;14;8;0;0;67;0;1;26;15;83;38;17;2;0;182
;02:1,01 a 1,50;0;0;95;139;191;130;58;7;0;620;0;0;67;98;185;112;75;9;0;546;0;0;162;237;376;242;133;16;0;1.166
;03:1,51 a 2,00;0;0;84;204;325;213;126;9;0;961;0;0;65;184;342;218;73;1;0;883;0;0;149;388;667;431;199;10;0;1.844
;04:2,01 a 3,00;0;1;80;258;630;347;211;21;0;1.548;0;0;106;491;1.256;642;201;11;0;2.707;0;1;186;749;1.886;989;412;32;0;4.255
;05:3,01 a 4,00;0;0;56;149;379;274;190;20;0;1.068;0;0;48;172;381;335;163;9;0;1.108;0;0;104;321;760;609;353;29;0;2.176
;06:4,01 a 5,00;0;0;25;106;249;180;137;14;0;711;0;0;29;98;204;173;117;7;0;628;0;0;54;204;453;353;254;21;0;1.339
;07:5,01 a 7,00;0;0;34;150;486;351;274;26;0;1.321;0;0;35;157;444;353;235;20;0;1.244;0;0;69;307;930;704;509;46;0;2.565
;08:7,01 a 10,00;0;0;13;96;305;305;244;37;0;1.000;0;0;10;56;231;244;190;9;0;740;0;0;23;152;536;549;434;46;0;1.740
;09:10,01 a 15,00;0;0;3;28;135;186;157;20;0;529;0;0;1;24;97;159;135;2;0;418;0;0;4;52;232;345;292;22;0;947
;10:15,01 a 20,00;0;0;1;18;86;88;81;9;0;283;0;0;2;19;45;64;61;4;0;195;0;0;3;37;131;152;142;13;0;478
;11:Mais de 20,00;0;0;1;38;220;314;274;22;0;869;0;0;3;38;179;197;185;24;0;626;0;0;4;76;399;511;459;46;0;1.495
;{ñ class};0;0;0;1;0;7;8;0;0;16;0;0;0;2;4;6;9;0;0;21;0;0;0;3;4;13;17;0;0;37
160030:Macapá - AP;Total;0;1;121;214;503;321;209;20;0;1.389;0;0;133;240;422;274;120;5;0;1.194;0;1;254;454;925;595;329;25;0;2.583
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;2
;01:0,51 a 1,00;0;0;5;2;4;1;2;0;0;14;0;0;4;2;6;7;1;0;0;20;0;0;9;4;10;8;3;0;0;34
;02:1,01 a 1,50;0;0;22;45;53;14;7;2;0;143;0;0;25;30;37;20;7;1;0;120;0;0;47;75;90;34;14;3;0;263
;03:1,51 a 2,00;0;1;18;17;44;21;15;0;0;116;0;0;16;24;39;19;10;0;0;108;0;1;34;41;83;40;25;0;0;224
;04:2,01 a 3,00;0;0;23;35;70;36;24;0;0;188;0;0;25;40;77;34;16;1;0;193;0;0;48;75;147;70;40;1;0;381
;05:3,01 a 4,00;0;0;39;58;131;61;40;3;0;332;0;0;42;89;107;68;27;0;0;333;0;0;81;147;238;129;67;3;0;665
;06:4,01 a 5,00;0;0;7;19;53;42;16;1;0;138;0;0;11;25;44;23;8;0;0;111;0;0;18;44;97;65;24;1;0;249
;07:5,01 a 7,00;0;0;2;21;63;37;38;2;0;163;0;0;7;20;56;38;14;0;0;135;0;0;9;41;119;75;52;2;0;298
;08:7,01 a 10,00;0;0;5;5;40;34;10;1;0;95;0;0;1;4;22;25;14;2;0;68;0;0;6;9;62;59;24;3;0;163
;09:10,01 a 15,00;0;0;0;4;13;13;14;2;0;46;0;0;0;3;13;17;9;1;0;43;0;0;0;7;26;30;23;3;0;89
;10:15,01 a 20,00;0;0;0;2;14;14;11;1;0;42;0;0;0;2;7;6;3;0;0;18;0;0;0;4;21;20;14;1;0;60
;11:Mais de 20,00;0;0;0;6;16;48;32;7;0;109;0;0;0;1;14;15;11;0;0;41;0;0;0;7;30;63;43;7;0;150
;{ñ class};0;0;0;0;2;0;0;1;0;3;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;2;0;1;0;5
172100:Palmas - TO;Total;0;1;102;205;390;313;171;22;0;1.204;0;1;97;170;263;171;74;5;0;781;0;2;199;375;653;484;245;27;0;1.985
;01:0,51 a 1,00;0;0;2;1;1;5;1;1;0;11;0;0;3;3;3;3;4;2;0;18;0;0;5;4;4;8;5;3;0;29
;02:1,01 a 1,50;0;1;19;27;23;13;0;0;0;83;0;0;16;17;23;7;1;0;0;64;0;1;35;44;46;20;1;0;0;147
;03:1,51 a 2,00;0;0;16;24;32;8;5;1;0;86;0;0;15;30;27;11;4;0;0;87;0;0;31;54;59;19;9;1;0;173
;04:2,01 a 3,00;0;0;18;42;56;30;18;2;0;166;0;0;11;32;43;17;3;0;0;106;0;0;29;74;99;47;21;2;0;272
;05:3,01 a 4,00;0;0;21;28;60;44;27;3;0;183;0;1;22;27;50;31;12;1;0;144;0;1;43;55;110;75;39;4;0;327
;06:4,01 a 5,00;0;0;13;29;51;25;14;1;0;133;0;0;15;21;32;21;5;1;0;95;0;0;28;50;83;46;19;2;0;228
;07:5,01 a 7,00;0;0;8;21;44;40;32;2;0;147;0;0;8;22;30;23;11;1;0;95;0;0;16;43;74;63;43;3;0;242
;08:7,01 a 10,00;0;0;3;16;41;37;21;2;0;120;0;0;5;8;23;22;12;0;0;70;0;0;8;24;64;59;33;2;0;190
;09:10,01 a 15,00;0;0;2;11;30;41;13;2;0;99;0;0;2;7;12;10;3;0;0;34;0;0;4;18;42;51;16;2;0;133
;10:15,01 a 20,00;0;0;0;2;10;20;3;1;0;36;0;0;0;1;5;9;5;0;0;20;0;0;0;3;15;29;8;1;0;56
;11:Mais de 20,00;0;0;0;4;42;50;36;7;0;139;0;0;0;2;15;17;13;0;0;47;0;0;0;6;57;67;49;7;0;186
;{ñ class};0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;2
211130:São Luiz - MA;Total;0;0;229;449;1.070;874;593;45;0;3.260;0;3;191;433;964;577;249;20;0;2.437;0;3;420;882;2.034;1.451;842;65;0;5.697
;01:0,51 a 1,00;0;0;7;3;4;7;7;1;0;29;0;1;9;8;6;7;3;0;0;34;0;1;16;11;10;14;10;1;0;63
;02:1,01 a 1,50;0;0;71;68;132;81;43;2;0;397;0;2;82;113;185;106;22;3;0;513;0;2;153;181;317;187;65;5;0;910
;03:1,51 a 2,00;0;0;42;80;141;87;42;1;0;393;0;0;38;81;159;67;26;0;0;371;0;0;80;161;300;154;68;1;0;764
;04:2,01 a 3,00;0;0;53;78;167;127;71;3;0;499;0;0;32;92;206;109;43;1;0;483;0;0;85;170;373;236;114;4;0;982
;05:3,01 a 4,00;0;0;24;64;119;96;56;4;0;363;0;0;16;41;86;55;21;0;0;219;0;0;40;105;205;151;77;4;0;582
;06:4,01 a 5,00;0;0;15;34;65;38;34;2;0;188;0;0;5;28;58;38;15;2;0;146;0;0;20;62;123;76;49;4;0;334
;07:5,01 a 7,00;0;0;9;32;108;92;64;3;0;308;0;0;4;33;83;40;20;3;0;183;0;0;13;65;191;132;84;6;0;491
;08:7,01 a 10,00;0;0;3;21;76;66;44;2;0;212;0;0;2;7;60;41;23;1;0;134;0;0;5;28;136;107;67;3;0;346
;09:10,01 a 15,00;0;0;2;33;84;66;43;9;0;237;0;0;2;14;43;34;27;4;0;124;0;0;4;47;127;100;70;13;0;361
;10:15,01 a 20,00;0;0;2;15;56;46;40;5;0;164;0;0;1;7;21;12;9;1;0;51;0;0;3;22;77;58;49;6;0;215
;11:Mais de 20,00;0;0;0;19;114;165;144;13;0;455;0;0;0;8;55;63;40;5;0;171;0;0;0;27;169;228;184;18;0;626
;{ñ class};0;0;1;2;4;3;5;0;0;15;0;0;0;1;2;5;0;0;0;8;0;0;1;3;6;8;5;0;0;23
221100:Terezina - PI;Total;2;6;265;487;1.249;1.387;1.021;145;0;4.562;1;9;204;457;1.023;1.092;699;81;0;3.566;3;15;469;944;2.272;2.479;1.720;226;0;8.128
;00:Até 0,50;0;0;0;0;12;3;1;0;0;16;0;0;0;0;1;2;0;0;0;3;0;0;0;0;13;5;1;0;0;19
;01:0,51 a 1,00;2;5;8;3;48;67;22;2;0;157;1;9;6;4;20;14;5;1;0;60;3;14;14;7;68;81;27;3;0;217
;02:1,01 a 1,50;0;1;84;105;186;123;53;3;0;555;0;0;66;92;168;105;44;5;0;480;0;1;150;197;354;228;97;8;0;1.035
;03:1,51 a 2,00;0;0;70;103;202;126;44;4;0;549;0;0;56;106;159;84;27;2;0;434;0;0;126;209;361;210;71;6;0;983
;04:2,01 a 3,00;0;0;49;98;219;164;86;9;0;625;0;0;34;84;174;113;53;2;0;460;0;0;83;182;393;277;139;11;0;1.085
;05:3,01 a 4,00;0;0;20;49;123;111;71;6;0;380;0;0;18;64;125;84;53;4;0;348;0;0;38;113;248;195;124;10;0;728
;06:4,01 a 5,00;0;0;12;29;67;80;58;4;0;250;0;0;3;24;56;51;36;2;0;172;0;0;15;53;123;131;94;6;0;422
;07:5,01 a 7,00;0;0;14;44;101;128;102;10;0;399;0;0;9;47;95;98;58;5;0;312;0;0;23;91;196;226;160;15;0;711
;08:7,01 a 10,00;0;0;2;20;79;238;191;29;0;559;0;0;9;15;77;240;126;17;0;484;0;0;11;35;156;478;317;46;0;1.043
;09:10,01 a 15,00;0;0;5;20;99;174;141;19;0;458;0;0;3;15;60;178;139;15;0;410;0;0;8;35;159;352;280;34;0;868
;10:15,01 a 20,00;0;0;1;6;38;55;100;11;0;211;0;0;0;1;39;60;75;10;0;185;0;0;1;7;77;115;175;21;0;396
;11:Mais de 20,00;0;0;0;10;73;113;147;48;0;391;0;0;0;5;48;62;83;18;0;216;0;0;0;15;121;175;230;66;0;607
;{ñ class};0;0;0;0;2;5;5;0;0;12;0;0;0;0;1;1;0;0;0;2;0;0;0;0;3;6;5;0;0;14
230440:Fortaleza - CE;Total;0;9;2.766;5.755;14.975;14.342;12.814;2.473;1;53.135;0;10;1.931;4.749;12.123;17.954;27.887;4.779;2;69.435;0;19;4.697;10.504;27.098;32.296;40.701;7.252;3;122.570
;00:Até 0,50;0;1;9;19;17;15;3;2;0;66;0;0;13;24;28;20;16;3;0;104;0;1;22;43;45;35;19;5;0;170
;01:0,51 a 1,00;0;7;199;183;196;117;68;18;0;788;0;8;233;215;310;150;74;28;0;1.018;0;15;432;398;506;267;142;46;0;1.806
;02:1,01 a 1,50;0;1;568;884;1.469;1.597;2.114;866;0;7.499;0;1;579;1.283;3.977;5.611;8.368;2.444;0;22.263;0;2;1.147;2.167;5.446;7.208;10.482;3.310;0;29.762
;03:1,51 a 2,00;0;0;239;523;926;909;1.111;209;0;3.917;0;1;294;682;1.384;1.675;2.758;426;0;7.220;0;1;533;1.205;2.310;2.584;3.869;635;0;11.137
;04:2,01 a 3,00;0;0;371;1.075;1.702;1.423;1.458;335;0;6.364;0;0;383;1.157;2.127;2.605;4.600;816;0;11.688;0;0;754;2.232;3.829;4.028;6.058;1.151;0;18.052
;05:3,01 a 4,00;0;0;450;1.061;4.523;2.498;1.273;182;0;9.987;0;0;194;520;1.148;1.461;2.823;336;0;6.482;0;0;644;1.581;5.671;3.959;4.096;518;0;16.469
;06:4,01 a 5,00;0;0;717;1.216;3.118;2.569;1.301;104;0;9.025;0;0;136;326;840;913;1.368;169;1;3.753;0;0;853;1.542;3.958;3.482;2.669;273;1;12.778
;07:5,01 a 7,00;0;0;175;393;1.309;2.356;1.906;194;0;6.333;0;0;59;265;1.097;2.896;4.377;291;1;8.986;0;0;234;658;2.406;5.252;6.283;485;1;15.319
;08:7,01 a 10,00;0;0;19;167;777;1.024;1.195;155;0;3.337;0;0;23;144;624;1.416;1.604;102;0;3.913;0;0;42;311;1.401;2.440;2.799;257;0;7.250
;09:10,01 a 15,00;0;0;9;88;404;664;1.004;160;0;2.329;0;0;9;58;293;545;1.008;93;0;2.006;0;0;18;146;697;1.209;2.012;253;0;4.335
;10:15,01 a 20,00;0;0;3;61;200;344;490;67;0;1.165;0;0;2;29;117;214;397;35;0;794;0;0;5;90;317;558;887;102;0;1.959
;11:Mais de 20,00;0;0;2;82;322;817;868;179;1;2.271;0;0;2;42;172;434;482;34;0;1.166;0;0;4;124;494;1.251;1.350;213;1;3.437
;{ñ class};0;0;5;3;12;9;23;2;0;54;0;0;4;4;6;14;12;2;0;42;0;0;9;7;18;23;35;4;0;96
240810:Natal - RN;Total;0;13;227;520;1.213;981;781;57;0;3.792;0;16;216;520;1.020;682;416;24;0;2.894;0;29;443;1.040;2.233;1.663;1.197;81;0;6.686
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;1;0;0;0;1;0;0;2
;01:0,51 a 1,00;0;13;10;5;14;16;3;2;0;63;0;15;11;10;5;10;5;1;0;57;0;28;21;15;19;26;8;3;0;120
;02:1,01 a 1,50;0;0;109;128;214;126;46;3;0;626;0;1;105;169;201;110;28;1;0;615;0;1;214;297;415;236;74;4;0;1.241
;03:1,51 a 2,00;0;0;32;83;169;99;49;4;0;436;0;0;44;81;135;66;26;1;0;353;0;0;76;164;304;165;75;5;0;789
;04:2,01 a 3,00;0;0;46;109;209;153;86;3;0;606;0;0;36;94;207;116;41;3;0;497;0;0;82;203;416;269;127;6;0;1.103
;05:3,01 a 4,00;0;0;14;58;104;70;55;7;0;308;0;0;11;46;88;66;25;0;0;236;0;0;25;104;192;136;80;7;0;544
;06:4,01 a 5,00;0;0;8;34;75;62;40;0;0;219;0;0;5;36;79;35;17;1;0;173;0;0;13;70;154;97;57;1;0;392
;07:5,01 a 7,00;0;0;4;43;96;89;73;1;0;306;0;0;2;32;79;48;45;2;0;208;0;0;6;75;175;137;118;3;0;514
;08:7,01 a 10,00;0;0;3;18;82;92;84;9;0;288;0;0;1;17;55;64;48;2;0;187;0;0;4;35;137;156;132;11;0;475
;09:10,01 a 15,00;0;0;1;9;70;51;103;9;0;243;0;0;0;5;41;59;68;6;0;179;0;0;1;14;111;110;171;15;0;422
;10:15,01 a 20,00;0;0;0;18;66;51;64;5;0;204;0;0;0;17;39;31;30;2;0;119;0;0;0;35;105;82;94;7;0;323
;11:Mais de 20,00;0;0;0;14;111;167;173;14;0;479;0;0;0;12;89;75;79;5;0;260;0;0;0;26;200;242;252;19;0;739
;{ñ class};0;0;0;1;3;5;5;0;0;14;0;0;0;1;2;2;3;0;0;8;0;0;0;2;5;7;8;0;0;22
250750:João Pessoa - PB;Total;1;2;1.663;2.822;5.512;6.596;5.810;550;0;22.956;0;1;2.246;3.798;8.103;10.839;9.145;643;0;34.775;1;3;3.909;6.620;13.615;17.435;14.955;1.193;0;57.731
;00:Até 0,50;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;1;3;0;0;4;0;0;0;0;0;4;3;0;0;7
;01:0,51 a 1,00;0;1;664;779;1.422;1.559;1.026;87;0;5.538;0;0;1.058;1.342;2.859;3.184;2.068;132;0;10.643;0;1;1.722;2.121;4.281;4.743;3.094;219;0;16.181
;02:1,01 a 1,50;0;1;443;593;1.166;1.082;720;84;0;4.089;0;0;683;1.085;2.463;2.312;1.310;93;0;7.946;0;1;1.126;1.678;3.629;3.394;2.030;177;0;12.035
;03:1,51 a 2,00;0;0;196;324;618;621;340;52;0;2.151;0;0;200;433;884;1.063;844;65;0;3.489;0;0;396;757;1.502;1.684;1.184;117;0;5.640
;04:2,01 a 3,00;1;0;223;501;841;742;763;65;0;3.136;0;1;149;409;678;1.344;1.396;117;0;4.094;1;1;372;910;1.519;2.086;2.159;182;0;7.230
;05:3,01 a 4,00;0;0;41;165;324;685;835;50;0;2.100;0;0;62;180;228;1.311;1.722;107;0;3.610;0;0;103;345;552;1.996;2.557;157;0;5.710
;06:4,01 a 5,00;0;0;35;78;136;284;372;36;0;941;0;0;25;71;99;417;605;44;0;1.261;0;0;60;149;235;701;977;80;0;2.202
;07:5,01 a 7,00;0;0;39;173;266;303;323;33;0;1.137;0;0;49;145;279;361;284;20;0;1.138;0;0;88;318;545;664;607;53;0;2.275
;08:7,01 a 10,00;0;0;14;97;423;584;473;50;0;1.641;0;0;12;80;374;463;388;22;0;1.339;0;0;26;177;797;1.047;861;72;0;2.980
;09:10,01 a 15,00;0;0;6;39;87;143;382;45;0;702;0;0;5;25;76;136;286;25;0;553;0;0;11;64;163;279;668;70;0;1.255
;10:15,01 a 20,00;0;0;1;30;80;173;163;16;0;463;0;0;3;12;68;64;74;6;0;227;0;0;4;42;148;237;237;22;0;690
;11:Mais de 20,00;0;0;0;43;146;412;411;31;0;1.043;0;0;0;16;93;180;162;10;0;461;0;0;0;59;239;592;573;41;0;1.504
;{ñ class};0;0;1;0;3;5;2;1;0;12;0;0;0;0;2;3;3;2;0;10;0;0;1;0;5;8;5;3;0;22
261160:Recife - PE;Total;1;12;530;1.460;4.046;4.746;4.685;493;0;15.973;0;10;528;1.558;4.099;4.515;4.947;422;0;16.079;1;22;1.058;3.018;8.145;9.261;9.632;915;0;32.052
;00:Até 0,50;0;0;0;1;3;16;19;4;0;43;0;0;1;1;2;6;10;0;0;20;0;0;1;2;5;22;29;4;0;63
;01:0,51 a 1,00;0;11;28;17;34;106;162;16;0;374;0;10;28;16;21;49;157;11;0;292;0;21;56;33;55;155;319;27;0;666
;02:1,01 a 1,50;0;0;151;176;322;311;366;47;0;1.373;0;0;146;207;371;369;481;52;0;1.626;0;0;297;383;693;680;847;99;0;2.999
;03:1,51 a 2,00;0;1;129;197;457;583;524;72;0;1.963;0;0;125;388;944;1.094;1.121;113;0;3.785;0;1;254;585;1.401;1.677;1.645;185;0;5.748
;04:2,01 a 3,00;1;0;57;196;516;533;562;72;0;1.937;0;0;78;195;462;487;732;79;0;2.033;1;0;135;391;978;1.020;1.294;151;0;3.970
;05:3,01 a 4,00;0;0;59;223;412;356;392;22;0;1.464;0;0;57;194;411;390;468;27;0;1.547;0;0;116;417;823;746;860;49;0;3.011
