CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;0;2;3;0;0;0;0;0;0;5;0;5;4;1;0;0;2;0;0;12;0;7;7;1;0;0;2;0;0;17
;01:0,51 a 1,00;0;2;8;147;261;66;21;5;0;510;0;0;2;55;125;40;14;0;0;236;0;2;10;202;386;106;35;5;0;746
;02:1,01 a 1,50;0;1;152;123;156;59;35;4;0;530;0;2;89;106;198;119;37;2;0;553;0;3;241;229;354;178;72;6;0;1.083
;03:1,51 a 2,00;0;0;39;95;147;75;21;1;0;378;0;0;44;68;133;43;25;0;0;313;0;0;83;163;280;118;46;1;0;691
;04:2,01 a 3,00;0;0;58;110;235;136;74;8;0;621;0;0;54;115;219;118;85;11;0;602;0;0;112;225;454;254;159;19;0;1.223
;05:3,01 a 4,00;0;0;50;113;177;156;88;9;0;593;0;0;79;135;244;118;69;6;0;651;0;0;129;248;421;274;157;15;0;1.244
;06:4,01 a 5,00;0;0;25;80;177;126;82;8;0;498;0;0;40;93;149;99;55;1;0;437;0;0;65;173;326;225;137;9;0;935
;07:5,01 a 7,00;0;0;35;89;257;202;135;13;0;731;0;0;43;170;279;171;120;6;0;789;0;0;78;259;536;373;255;19;0;1.520
;08:7,01 a 10,00;0;0;27;105;287;253;183;22;0;877;0;0;32;119;338;234;135;3;0;861;0;0;59;224;625;487;318;25;0;1.738
;09:10,01 a 15,00;0;0;11;69;212;182;140;20;0;634;0;0;8;58;196;136;74;9;0;481;0;0;19;127;408;318;214;29;0;1.115
;10:15,01 a 20,00;0;0;0;32;155;131;97;9;0;424;0;0;4;39;93;51;35;2;0;224;0;0;4;71;248;182;132;11;0;648
;11:Mais de 20,00;0;0;2;41;320;496;379;42;0;1.280;0;0;2;35;123;183;122;7;0;472;0;0;4;76;443;679;501;49;0;1.752
;{ñ class};0;0;1;1;7;5;6;1;0;21;0;0;0;0;1;4;3;0;0;8;0;0;1;1;8;9;9;1;0;29
140010:Boa Vista - RR;Total;0;1;144;178;388;327;192;25;0;1.255;0;1;167;204;379;263;119;19;0;1.152;0;2;311;382;767;590;311;44;0;2.407
;00:Até 0,50;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
;01:0,51 a 1,00;0;1;7;11;14;11;10;0;0;54;0;1;17;14;12;25;7;1;0;77;0;2;24;25;26;36;17;1;0;131
;02:1,01 a 1,50;0;0;34;38;64;47;30;6;0;219;0;0;46;47;77;53;28;2;0;253;0;0;80;85;141;100;58;8;0;472
;03:1,51 a 2,00;0;0;22;23;36;26;18;2;0;127;0;0;23;33;49;19;9;1;0;134;0;0;45;56;85;45;27;3;0;261
;04:2,01 a 3,00;0;0;35;41;86;64;31;7;0;264;0;0;47;36;76;48;20;2;0;229;0;0;82;77;162;112;51;9;0;493
;05:3,01 a 4,00;0;0;18;20;34;23;11;1;0;107;0;0;12;20;30;27;6;4;0;99;0;0;30;40;64;50;17;5;0;206
;06:4,01 a 5,00;0;0;10;11;28;22;9;1;0;81;0;0;5;20;32;19;10;4;0;90;0;0;15;31;60;41;19;5;0;171
;07:5,01 a 7,00;0;0;10;17;44;35;17;0;0;123;0;0;13;17;46;23;15;5;0;119;0;0;23;34;90;58;32;5;0;242
;08:7,01 a 10,00;0;0;7;7;34;36;16;0;0;100;0;0;4;9;28;20;8;0;0;69;0;0;11;16;62;56;24;0;0;169
;09:10,01 a 15,00;0;0;0;6;15;17;12;0;0;50;0;0;0;6;18;12;8;0;0;44;0;0;0;12;33;29;20;0;0;94
;10:15,01 a 20,00;0;0;0;3;7;5;5;1;0;21;0;0;0;0;8;8;2;0;0;18;0;0;0;3;15;13;7;1;0;39
;11:Mais de 20,00;0;0;0;1;26;40;33;6;0;106;0;0;0;2;3;7;6;0;0;18;0;0;0;3;29;47;39;6;0;124
;{ñ class};0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;3;0;1;0;4
150140:Belém - PA;Total;0;18;465;1.146;2.802;2.400;1.669;169;0;8.669;0;6;352;1.017;2.363;2.324;1.329;89;0;7.480;0;24;817;2.163;5.165;4.724;2.998;258;0;16.149
;00:Até 0,50;0;11;8;0;2;0;2;1;0;24;0;5;2;1;1;0;1;0;0;10;0;16;10;1;3;0;3;1;0;34
;01:0,51 a 1,00;0;6;22;14;16;5;7;1;0;71;0;1;21;9;22;7;7;0;0;67;0;7;43;23;38;12;14;1;0;138
;02:1,01 a 1,50;0;1;127;144;219;114;54;7;0;666;0;0;74;108;172;90;50;2;0;496;0;1;201;252;391;204;104;9;0;1.162
;03:1,51 a 2,00;0;0;60;112;181;101;78;7;0;539;0;0;42;104;189;96;27;6;0;464;0;0;102;216;370;197;105;13;0;1.003
;04:2,01 a 3,00;0;0;74;182;357;235;185;15;0;1.048;0;0;69;183;351;238;95;6;0;942;0;0;143;365;708;473;280;21;0;1.990
;05:3,01 a 4,00;0;0;63;111;266;202;111;7;0;760;0;0;32;84;200;168;100;1;0;585;0;0;95;195;466;370;211;8;0;1.345
;06:4,01 a 5,00;0;0;59;201;443;270;172;19;0;1.164;0;0;61;182;383;328;156;10;0;1.120;0;0;120;383;826;598;328;29;0;2.284
;07:5,01 a 7,00;0;0;22;138;412;351;265;22;0;1.210;0;0;23;139;364;360;223;18;0;1.127;0;0;45;277;776;711;488;40;0;2.337
;08:7,01 a 10,00;0;0;16;116;328;403;273;29;0;1.165;0;0;13;88;270;375;216;12;0;974;0;0;29;204;598;778;489;41;0;2.139
;09:10,01 a 15,00;0;0;10;57;240;273;199;22;0;801;0;0;10;64;184;306;166;8;0;738;0;0;20;121;424;579;365;30;0;1.539
;10:15,01 a 20,00;0;0;2;34;96;116;99;15;0;362;0;0;2;27;57;118;81;7;0;292;0;0;4;61;153;234;180;22;0;654
;11:Mais de 20,00;0;0;2;37;241;322;218;24;0;844;0;0;3;28;166;233;200;19;0;649;0;0;5;65;407;555;418;43;0;1.493
;{ñ class};0;0;0;0;1;8;6;0;0;15;0;0;0;0;4;5;7;0;0;16;0;0;0;0;5;13;13;0;0;31
160030:Macapá - AP;Total;0;0;52;111;291;182;126;8;0;770;0;0;50;120;210;164;48;0;0;592;0;0;102;231;501;346;174;8;0;1.362
;01:0,51 a 1,00;0;0;4;1;5;1;1;0;0;12;0;0;2;4;4;6;2;0;0;18;0;0;6;5;9;7;3;0;0;30
;02:1,01 a 1,50;0;0;14;21;21;8;3;3;0;70;0;0;14;25;17;16;1;0;0;73;0;0;28;46;38;24;4;3;0;143
;03:1,51 a 2,00;0;0;13;18;31;17;10;0;0;89;0;0;11;21;28;11;4;0;0;75;0;0;24;39;59;28;14;0;0;164
;04:2,01 a 3,00;0;0;8;20;44;32;13;1;0;118;0;0;9;20;41;28;6;0;0;104;0;0;17;40;85;60;19;1;0;222
;05:3,01 a 4,00;0;0;5;7;36;20;16;0;0;84;0;0;3;15;29;25;3;0;0;75;0;0;8;22;65;45;19;0;0;159
;06:4,01 a 5,00;0;0;2;3;23;15;12;0;0;55;0;0;1;6;24;9;9;0;0;49;0;0;3;9;47;24;21;0;0;104
;07:5,01 a 7,00;0;0;4;20;46;22;18;0;0;110;0;0;5;13;20;16;5;0;0;59;0;0;9;33;66;38;23;0;0;169
;08:7,01 a 10,00;0;0;1;8;34;17;19;0;0;79;0;0;4;5;13;29;6;0;0;57;0;0;5;13;47;46;25;0;0;136
;09:10,01 a 15,00;0;0;1;3;17;13;11;1;0;46;0;0;0;2;13;12;3;0;0;30;0;0;1;5;30;25;14;1;0;76
;10:15,01 a 20,00;0;0;0;8;12;6;7;0;0;33;0;0;1;7;9;6;2;0;0;25;0;0;1;15;21;12;9;0;0;58
;11:Mais de 20,00;0;0;0;2;18;30;14;3;0;67;0;0;0;2;11;6;7;0;0;26;0;0;0;4;29;36;21;3;0;93
;{ñ class};0;0;0;0;4;1;2;0;0;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0;5;1;2;0;0;8
172100:Palmas - TO;Total;0;1;87;179;455;294;171;15;0;1.202;0;1;121;229;442;298;96;5;0;1.192;0;2;208;408;897;592;267;20;0;2.394
;01:0,51 a 1,00;0;0;1;2;5;1;3;0;0;12;0;0;4;3;2;2;1;0;0;12;0;0;5;5;7;3;4;0;0;24
;02:1,01 a 1,50;0;1;13;15;22;2;4;0;0;57;0;1;21;23;18;12;0;0;0;75;0;2;34;38;40;14;4;0;0;132
;03:1,51 a 2,00;0;0;7;15;29;17;16;0;0;84;0;0;9;16;26;23;16;0;0;90;0;0;16;31;55;40;32;0;0;174
;04:2,01 a 3,00;0;0;15;30;50;26;16;3;0;140;0;0;13;30;41;14;5;3;0;106;0;0;28;60;91;40;21;6;0;246
;05:3,01 a 4,00;0;0;20;18;47;19;8;1;0;113;0;0;25;22;27;9;3;1;0;87;0;0;45;40;74;28;11;2;0;200
;06:4,01 a 5,00;0;0;12;25;29;19;8;2;0;95;0;0;21;32;31;12;4;0;0;100;0;0;33;57;60;31;12;2;0;195
;07:5,01 a 7,00;0;0;12;30;73;38;19;0;0;172;0;0;25;57;150;90;27;0;0;349;0;0;37;87;223;128;46;0;0;521
;08:7,01 a 10,00;0;0;5;13;98;82;39;2;0;239;0;0;3;22;93;83;25;0;0;226;0;0;8;35;191;165;64;2;0;465
;09:10,01 a 15,00;0;0;1;14;35;23;18;1;0;92;0;0;0;14;18;9;3;0;0;44;0;0;1;28;53;32;21;1;0;136
;10:15,01 a 20,00;0;0;1;14;21;15;4;1;0;56;0;0;0;10;18;12;3;0;0;43;0;0;1;24;39;27;7;1;0;99
;11:Mais de 20,00;0;0;0;3;46;52;35;5;0;141;0;0;0;0;18;32;9;1;0;60;0;0;0;3;64;84;44;6;0;201
;{ñ class};0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
211130:São Luiz - MA;Total;0;0;356;554;1.593;2.056;1.871;192;0;6.622;0;0;307;844;2.536;3.547;3.231;172;0;10.637;0;0;663;1.398;4.129;5.603;5.102;364;0;17.259
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3;0;0;1;0;1;1;0;0;0;3
;01:0,51 a 1,00;0;0;13;2;11;6;8;1;0;41;0;0;6;3;22;16;9;1;0;57;0;0;19;5;33;22;17;2;0;98
;02:1,01 a 1,50;0;0;145;125;195;149;162;9;0;785;0;0;109;149;204;207;186;8;0;863;0;0;254;274;399;356;348;17;0;1.648
;03:1,51 a 2,00;0;0;132;124;191;241;243;22;0;953;0;0;87;120;182;319;411;20;0;1.139;0;0;219;244;373;560;654;42;0;2.092
;04:2,01 a 3,00;0;0;31;102;551;673;597;88;0;2.042;0;0;56;391;1.552;1.527;1.021;48;0;4.595;0;0;87;493;2.103;2.200;1.618;136;0;6.637
;05:3,01 a 4,00;0;0;13;46;131;288;191;12;0;681;0;0;19;55;168;657;583;40;0;1.522;0;0;32;101;299;945;774;52;0;2.203
;06:4,01 a 5,00;0;0;3;21;51;140;146;7;0;368;0;0;4;13;70;318;355;24;0;784;0;0;7;34;121;458;501;31;0;1.152
;07:5,01 a 7,00;0;0;16;55;124;139;167;17;0;518;0;0;17;63;154;214;364;17;0;829;0;0;33;118;278;353;531;34;0;1.347
;08:7,01 a 10,00;0;0;2;24;66;84;91;4;0;271;0;0;6;16;50;87;135;4;0;298;0;0;8;40;116;171;226;8;0;569
;09:10,01 a 15,00;0;0;0;21;84;98;76;11;0;290;0;0;1;13;49;117;100;3;0;283;0;0;1;34;133;215;176;14;0;573
;10:15,01 a 20,00;0;0;1;17;65;40;41;2;0;166;0;0;1;9;16;16;21;2;0;65;0;0;2;26;81;56;62;4;0;231
;11:Mais de 20,00;0;0;0;17;123;191;146;19;0;496;0;0;0;12;64;63;42;5;0;186;0;0;0;29;187;254;188;24;0;682
;{ñ class};0;0;0;0;1;7;3;0;0;11;0;0;0;0;4;5;4;0;0;13;0;0;0;0;5;12;7;0;0;24
221100:Terezina - PI;Total;1;1;170;385;807;684;391;37;0;2.476;0;4;140;337;664;469;227;12;1;1.854;1;5;310;722;1.471;1.153;618;49;1;4.330
;00:Até 0,50;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;3;0;0;0;4
;01:0,51 a 1,00;1;1;7;7;9;7;2;0;0;34;0;3;9;8;5;7;2;0;0;34;1;4;16;15;14;14;4;0;0;68
;02:1,01 a 1,50;0;0;73;75;113;76;29;3;0;369;0;0;47;74;129;56;11;2;0;319;0;0;120;149;242;132;40;5;0;688
;03:1,51 a 2,00;0;0;29;83;137;73;29;1;0;352;0;0;39;75;108;67;23;2;0;314;0;0;68;158;245;140;52;3;0;666
;04:2,01 a 3,00;0;0;34;92;165;105;53;0;0;449;0;1;24;69;111;71;23;0;0;299;0;1;58;161;276;176;76;0;0;748
;05:3,01 a 4,00;0;0;11;30;85;75;51;4;0;256;0;0;4;30;64;52;37;0;0;187;0;0;15;60;149;127;88;4;0;443
;06:4,01 a 5,00;0;0;4;34;72;71;55;5;0;241;0;0;10;35;55;51;30;2;0;183;0;0;14;69;127;122;85;7;0;424
;07:5,01 a 7,00;0;0;5;18;50;72;41;3;0;189;0;0;3;17;47;51;22;3;0;143;0;0;8;35;97;123;63;6;0;332
;08:7,01 a 10,00;0;0;6;18;41;53;36;6;0;160;0;0;2;7;37;39;15;1;0;101;0;0;8;25;78;92;51;7;0;261
;09:10,01 a 15,00;0;0;1;12;51;52;48;8;0;172;0;0;2;11;44;28;31;0;1;117;0;0;3;23;95;80;79;8;1;289
;10:15,01 a 20,00;0;0;0;9;44;26;15;2;0;96;0;0;0;7;33;14;11;2;0;67;0;0;0;16;77;40;26;4;0;163
;11:Mais de 20,00;0;0;0;7;36;68;31;5;0;147;0;0;0;4;30;31;22;0;0;87;0;0;0;11;66;99;53;5;0;234
;{ñ class};0;0;0;0;3;5;1;0;0;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;4;5;1;0;0;10
230440:Fortaleza - CE;Total;0;13;898;1.367;3.121;3.218;1.824;228;0;10.669;0;6;878;1.361;2.872;2.782;1.357;148;1;9.405;0;19;1.776;2.728;5.993;6.000;3.181;376;1;20.074
;00:Até 0,50;0;0;1;0;1;2;1;0;0;5;0;0;0;0;1;2;1;0;0;4;0;0;1;0;2;4;2;0;0;9
;01:0,51 a 1,00;0;10;95;50;60;55;23;4;0;297;0;3;103;38;63;42;16;1;0;266;0;13;198;88;123;97;39;5;0;563
;02:1,01 a 1,50;0;3;370;364;547;377;158;15;0;1.834;0;1;347;369;529;323;92;4;0;1.665;0;4;717;733;1.076;700;250;19;0;3.499
;03:1,51 a 2,00;0;0;132;187;351;250;157;13;0;1.090;0;2;119;192;316;227;88;9;0;953;0;2;251;379;667;477;245;22;0;2.043
;04:2,01 a 3,00;0;0;119;256;440;390;250;28;0;1.483;0;0;145;246;465;354;179;26;0;1.415;0;0;264;502;905;744;429;54;0;2.898
;05:3,01 a 4,00;0;0;79;143;379;384;207;31;0;1.223;0;0;72;150;375;324;159;18;0;1.098;0;0;151;293;754;708;366;49;0;2.321
;06:4,01 a 5,00;0;0;31;97;243;229;116;13;0;729;0;0;34;121;251;204;124;17;0;751;0;0;65;218;494;433;240;30;0;1.480
;07:5,01 a 7,00;0;0;51;127;324;409;194;22;0;1.127;0;0;47;134;338;388;202;13;0;1.122;0;0;98;261;662;797;396;35;0;2.249
;08:7,01 a 10,00;0;0;11;69;296;354;219;20;0;969;0;0;6;66;257;398;182;17;1;927;0;0;17;135;553;752;401;37;1;1.896
;09:10,01 a 15,00;0;0;6;40;167;284;137;22;0;656;0;0;4;27;141;277;150;21;0;620;0;0;10;67;308;561;287;43;0;1.276
;10:15,01 a 20,00;0;0;2;10;96;124;86;5;0;323;0;0;0;8;49;104;64;3;0;228;0;0;2;18;145;228;150;8;0;551
;11:Mais de 20,00;0;0;1;23;212;350;263;52;0;901;0;0;0;9;84;132;88;19;0;332;0;0;1;32;296;482;351;71;0;1.233
;{ñ class};0;0;0;1;5;10;13;3;0;32;0;0;1;1;3;7;12;0;0;24;0;0;1;2;8;17;25;3;0;56
240810:Natal - RN;Total;0;12;236;500;1.001;817;537;37;0;3.140;0;9;186;458;826;516;249;14;0;2.258;0;21;422;958;1.827;1.333;786;51;0;5.398
;00:Até 0,50;0;2;0;0;1;0;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0;0;4
;01:0,51 a 1,00;0;7;11;4;5;10;12;2;0;51;0;7;7;3;7;6;4;1;0;35;0;14;18;7;12;16;16;3;0;86
;02:1,01 a 1,50;0;2;133;139;197;96;36;3;0;606;0;1;87;122;161;82;20;0;0;473;0;3;220;261;358;178;56;3;0;1.079
;03:1,51 a 2,00;0;1;24;82;100;76;40;2;0;325;0;0;36;78;97;61;19;0;0;291;0;1;60;160;197;137;59;2;0;616
;04:2,01 a 3,00;0;0;38;88;172;110;65;1;0;474;0;0;32;87;162;100;20;4;0;405;0;0;70;175;334;210;85;5;0;879
;05:3,01 a 4,00;0;0;15;49;94;76;43;0;0;277;0;0;14;42;91;62;24;1;0;234;0;0;29;91;185;138;67;1;0;511
;06:4,01 a 5,00;0;0;7;16;65;47;34;3;0;172;0;0;3;16;54;32;17;0;0;122;0;0;10;32;119;79;51;3;0;294
;07:5,01 a 7,00;0;0;7;39;78;83;34;0;0;241;0;0;4;31;56;42;18;0;0;151;0;0;11;70;134;125;52;0;0;392
;08:7,01 a 10,00;0;0;1;17;81;57;68;8;0;232;0;0;1;11;42;32;18;1;0;105;0;0;2;28;123;89;86;9;0;337
;09:10,01 a 15,00;0;0;0;19;48;63;55;4;0;189;0;0;2;20;42;36;24;4;0;128;0;0;2;39;90;99;79;8;0;317
;10:15,01 a 20,00;0;0;0;22;52;29;39;4;0;146;0;0;0;22;22;11;27;1;0;83;0;0;0;44;74;40;66;5;0;229
;11:Mais de 20,00;0;0;0;25;107;163;109;10;0;414;0;0;0;24;88;51;54;2;0;219;0;0;0;49;195;214;163;12;0;633
;{ñ class};0;0;0;0;1;7;2;0;0;10;0;0;0;2;4;1;4;0;0;11;0;0;0;2;5;8;6;0;0;21
250750:João Pessoa - PB;Total;0;0;1.030;1.986;4.633;6.185;4.828;500;0;19.162;0;0;1.129;2.395;6.342;10.194;8.387;541;0;28.988;0;0;2.159;4.381;10.975;16.379;13.215;1.041;0;48.150
;00:Até 0,50;0;0;1;1;1;1;0;0;0;4;0;0;0;0;0;1;2;0;0;3;0;0;1;1;1;2;2;0;0;7
;01:0,51 a 1,00;0;0;392;583;1.282;1.381;925;119;0;4.682;0;0;529;949;2.246;2.938;2.048;141;0;8.851;0;0;921;1.532;3.528;4.319;2.973;260;0;13.533
;02:1,01 a 1,50;0;0;233;333;882;1.029;680;76;0;3.233;0;0;235;550;1.664;2.190;1.594;103;0;6.336;0;0;468;883;2.546;3.219;2.274;179;0;9.569
;03:1,51 a 2,00;0;0;131;312;619;626;395;40;0;2.123;0;0;114;295;769;934;633;51;0;2.796;0;0;245;607;1.388;1.560;1.028;91;0;4.919
;04:2,01 a 3,00;0;0;116;241;448;886;839;72;0;2.602;0;0;107;188;507;2.049;1.823;106;0;4.780;0;0;223;429;955;2.935;2.662;178;0;7.382
;05:3,01 a 4,00;0;0;52;110;241;531;660;54;0;1.648;0;0;63;110;228;890;1.259;58;0;2.608;0;0;115;220;469;1.421;1.919;112;0;4.256
;06:4,01 a 5,00;0;0;44;97;156;276;160;18;0;751;0;0;31;70;165;208;238;20;0;732;0;0;75;167;321;484;398;38;0;1.483
;07:5,01 a 7,00;0;0;43;175;538;652;346;39;0;1.793;0;0;35;137;426;442;244;17;0;1.301;0;0;78;312;964;1.094;590;56;0;3.094
;08:7,01 a 10,00;0;0;6;64;184;258;229;25;0;766;0;0;7;37;149;249;185;11;0;638;0;0;13;101;333;507;414;36;0;1.404
;09:10,01 a 15,00;0;0;8;25;91;151;251;27;0;553;0;0;0;13;52;130;216;18;0;429;0;0;8;38;143;281;467;45;0;982
;10:15,01 a 20,00;0;0;3;30;83;186;154;16;0;472;0;0;8;33;80;45;63;7;0;236;0;0;11;63;163;231;217;23;0;708
;11:Mais de 20,00;0;0;1;14;107;206;183;14;0;525;0;0;0;12;54;117;79;8;0;270;0;0;1;26;161;323;262;22;0;795
;{ñ class};0;0;0;1;1;2;6;0;0;10;0;0;0;1;2;1;3;1;0;8;0;0;0;2;3;3;9;1;0;18
261160:Recife - PE;Total;0;32;551;1.320;3.620;4.601;4.007;436;0;14.567;4;39;586;1.253;3.215;3.828;3.824;319;0;13.068;4;71;1.137;2.573;6.835;8.429;7.831;755;0;27.635
;00:Até 0,50;0;0;0;1;2;4;1;1;0;9;0;0;0;0;0;5;4;1;0;10;0;0;0;1;2;9;5;2;0;19
;01:0,51 a 1,00;0;31;30;10;38;120;172;12;0;413;4;38;57;12;29;117;144;7;0;408;4;69;87;22;67;237;316;19;0;821
;02:1,01 a 1,50;0;0;147;193;381;613;599;93;0;2.026;0;1;161;183;391;568;1.061;140;0;2.505;0;1;308;376;772;1.181;1.660;233;0;4.531
;03:1,51 a 2,00;0;0;97;147;324;389;399;55;0;1.411;0;0;74;154;300;355;431;43;0;1.357;0;0;171;301;624;744;830;98;0;2.768
;04:2,01 a 3,00;0;1;86;224;454;457;355;42;0;1.619;0;0;88;188;467;554;488;27;0;1.812;0;1;174;412;921;1.011;843;69;0;3.431
;05:3,01 a 4,00;0;0;35;142;318;332;261;23;0;1.111;0;0;48;137;302;338;277;17;0;1.119;0;0;83;279;620;670;538;40;0;2.230
;06:4,01 a 5,00;0;0;55;123;211;285;218;18;0;910;0;0;50;101;239;259;177;13;0;839;0;0;105;224;450;544;395;31;0;1.749
;07:5,01 a 7,00;0;0;54;159;495;708;612;29;0;2.057;0;0;49;176;472;563;350;20;0;1.630;0;0;103;335;967;1.271;962;49;0;3.687
;08:7,01 a 10,00;0;0;36;154;479;574;430;44;0;1.717;0;0;45;148;451;533;372;11;0;1.560;0;0;81;302;930;1.107;802;55;0;3.277
