CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;08:7,01 a 10,00;0;0;2;18;78;70;51;6;0;225;0;0;2;17;54;39;32;1;0;145;0;0;4;35;132;109;83;7;0;370
;09:10,01 a 15,00;0;0;1;8;54;39;43;2;0;147;0;0;0;2;21;29;34;0;0;86;0;0;1;10;75;68;77;2;0;233
;10:15,01 a 20,00;0;0;1;5;12;17;19;4;0;58;0;0;0;1;3;13;5;0;0;22;0;0;1;6;15;30;24;4;0;80
;11:Mais de 20,00;0;0;2;2;45;74;110;11;0;244;0;0;0;2;16;45;19;1;0;83;0;0;2;4;61;119;129;12;0;327
;{ñ class};0;0;0;1;3;6;5;2;0;17;0;0;0;1;4;3;4;1;0;13;0;0;0;2;7;9;9;3;0;30
120040:Rio Branco - AC;Total;0;3;80;167;646;527;333;42;0;1.798;0;0;59;163;603;517;383;40;0;1.765;0;3;139;330;1.249;1.044;716;82;0;3.563
;00:Até 0,50;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;1;0;0;3
;01:0,51 a 1,00;0;1;0;0;1;1;1;0;0;4;0;0;1;0;0;0;1;0;0;2;0;1;1;0;1;1;2;0;0;6
;02:1,01 a 1,50;0;0;22;29;57;31;19;0;0;158;0;0;11;27;51;18;6;0;0;113;0;0;33;56;108;49;25;0;0;271
;03:1,51 a 2,00;0;0;14;31;60;30;25;6;0;166;0;0;20;31;61;31;18;0;0;161;0;0;34;62;121;61;43;6;0;327
;04:2,01 a 3,00;0;0;25;45;141;74;29;6;0;320;0;0;20;53;119;59;21;1;0;273;0;0;45;98;260;133;50;7;0;593
;05:3,01 a 4,00;0;0;11;24;82;38;22;0;0;177;0;0;4;21;80;37;13;3;0;158;0;0;15;45;162;75;35;3;0;335
;06:4,01 a 5,00;0;0;6;12;51;37;27;1;0;134;0;0;1;8;38;35;30;2;0;114;0;0;7;20;89;72;57;3;0;248
;07:5,01 a 7,00;0;0;0;14;51;58;42;5;0;170;0;0;1;14;77;84;81;15;0;272;0;0;1;28;128;142;123;20;0;442
;08:7,01 a 10,00;0;0;0;6;97;116;72;7;0;298;0;0;1;6;103;158;108;10;0;386;0;0;1;12;200;274;180;17;0;684
;09:10,01 a 15,00;0;0;0;3;73;83;36;11;0;206;0;0;0;2;55;69;74;3;0;203;0;0;0;5;128;152;110;14;0;409
;10:15,01 a 20,00;0;0;0;2;15;21;18;4;0;60;0;0;0;0;6;11;11;3;0;31;0;0;0;2;21;32;29;7;0;91
;11:Mais de 20,00;0;0;0;1;13;38;40;2;0;94;0;0;0;1;10;11;19;3;0;44;0;0;0;2;23;49;59;5;0;138
;{ñ class};0;0;2;0;5;0;2;0;0;9;0;0;0;0;3;4;0;0;0;7;0;0;2;0;8;4;2;0;0;16
130260:Manaus - AM;Total;0;0;315;847;2.839;2.443;1.891;246;0;8.581;0;0;333;940;2.988;2.239;1.305;111;0;7.916;0;0;648;1.787;5.827;4.682;3.196;357;0;16.497
;00:Até 0,50;0;0;0;0;1;0;0;1;0;2;0;0;1;0;2;1;1;0;0;5;0;0;1;0;3;1;1;1;0;7
;01:0,51 a 1,00;0;0;4;4;16;10;7;10;0;51;0;0;3;2;11;10;18;3;0;47;0;0;7;6;27;20;25;13;0;98
;02:1,01 a 1,50;0;0;96;117;223;130;92;19;0;677;0;0;97;142;241;155;92;4;0;731;0;0;193;259;464;285;184;23;0;1.408
;03:1,51 a 2,00;0;0;69;130;262;189;120;9;0;779;0;0;72;141;350;202;94;5;0;864;0;0;141;271;612;391;214;14;0;1.643
;04:2,01 a 3,00;0;0;64;173;421;306;220;20;0;1.204;0;0;71;241;592;327;171;8;0;1.410;0;0;135;414;1.013;633;391;28;0;2.614
;05:3,01 a 4,00;0;0;36;126;371;217;189;22;0;961;0;0;42;137;452;285;147;12;0;1.075;0;0;78;263;823;502;336;34;0;2.036
;06:4,01 a 5,00;0;0;17;78;246;195;122;16;0;674;0;0;24;112;311;229;115;16;0;807;0;0;41;190;557;424;237;32;0;1.481
;07:5,01 a 7,00;0;0;16;91;298;231;174;29;0;839;0;0;21;62;321;247;109;8;0;768;0;0;37;153;619;478;283;37;0;1.607
;08:7,01 a 10,00;0;0;7;47;283;233;171;35;0;776;0;0;2;55;284;219;122;9;0;691;0;0;9;102;567;452;293;44;0;1.467
;09:10,01 a 15,00;0;0;4;49;300;298;192;20;0;863;0;0;0;32;204;198;119;13;0;566;0;0;4;81;504;496;311;33;0;1.429
;10:15,01 a 20,00;0;0;2;26;226;306;207;23;0;790;0;0;0;7;129;216;124;8;0;484;0;0;2;33;355;522;331;31;0;1.274
;11:Mais de 20,00;0;0;0;4;179;323;378;41;0;925;0;0;0;8;75;145;186;24;0;438;0;0;0;12;254;468;564;65;0;1.363
;{ñ class};0;0;0;2;13;5;19;1;0;40;0;0;0;1;16;5;7;1;0;30;0;0;0;3;29;10;26;2;0;70
140010:Boa Vista - RR;Total;0;1;190;368;981;645;466;47;0;2.698;0;0;214;377;1.157;674;379;28;0;2.829;0;1;404;745;2.138;1.319;845;75;0;5.527
;00:Até 0,50;0;0;0;0;0;0;2;0;0;2;0;0;1;0;1;1;0;0;0;3;0;0;1;0;1;1;2;0;0;5
;01:0,51 a 1,00;0;1;4;10;18;7;5;1;0;46;0;0;6;7;8;1;3;1;0;26;0;1;10;17;26;8;8;2;0;72
;02:1,01 a 1,50;0;0;55;71;115;61;43;5;0;350;0;0;77;69;130;52;39;2;0;369;0;0;132;140;245;113;82;7;0;719
;03:1,51 a 2,00;0;0;33;44;102;50;33;6;0;268;0;0;29;47;106;62;17;3;0;264;0;0;62;91;208;112;50;9;0;532
;04:2,01 a 3,00;0;0;47;83;204;132;83;7;0;556;0;0;40;94;275;143;81;6;0;639;0;0;87;177;479;275;164;13;0;1.195
;05:3,01 a 4,00;0;0;20;51;125;105;60;7;0;368;0;0;28;53;225;136;56;4;0;502;0;0;48;104;350;241;116;11;0;870
;06:4,01 a 5,00;0;0;21;38;117;60;50;2;0;288;0;0;20;46;157;89;53;1;0;366;0;0;41;84;274;149;103;3;0;654
;07:5,01 a 7,00;0;0;7;37;105;67;68;2;0;286;0;0;7;34;102;79;49;2;0;273;0;0;14;71;207;146;117;4;0;559
;08:7,01 a 10,00;0;0;2;24;74;50;32;6;0;188;0;0;5;15;80;39;37;1;0;177;0;0;7;39;154;89;69;7;0;365
;09:10,01 a 15,00;0;0;0;6;64;36;26;2;0;134;0;0;0;9;48;37;14;2;0;110;0;0;0;15;112;73;40;4;0;244
;10:15,01 a 20,00;0;0;1;2;21;25;19;0;0;68;0;0;0;2;14;13;7;1;0;37;0;0;1;4;35;38;26;1;0;105
;11:Mais de 20,00;0;0;0;2;34;52;43;8;0;139;0;0;0;1;10;20;23;4;0;58;0;0;0;3;44;72;66;12;0;197
;{ñ class};0;0;0;0;2;0;2;1;0;5;0;0;1;0;1;2;0;1;0;5;0;0;1;0;3;2;2;2;0;10
150140:Belém - PA;Total;0;0;258;740;3.297;3.427;2.644;519;0;10.885;0;0;259;899;3.418;2.942;2.668;375;0;10.561;0;0;517;1.639;6.715;6.369;5.312;894;0;21.446
;00:Até 0,50;0;0;0;0;2;1;0;0;0;3;0;0;0;0;2;1;1;1;0;5;0;0;0;0;4;2;1;1;0;8
;01:0,51 a 1,00;0;0;20;23;65;65;46;10;0;229;0;0;30;24;64;50;39;6;0;213;0;0;50;47;129;115;85;16;0;442
;02:1,01 a 1,50;0;0;82;119;216;198;175;21;0;811;0;0;61;122;309;187;176;26;0;881;0;0;143;241;525;385;351;47;0;1.692
;03:1,51 a 2,00;0;0;46;108;267;238;193;39;0;891;0;0;49;108;306;206;110;13;0;792;0;0;95;216;573;444;303;52;0;1.683
;04:2,01 a 3,00;0;0;59;146;552;449;292;56;0;1.554;0;0;46;207;618;436;317;30;0;1.654;0;0;105;353;1.170;885;609;86;0;3.208
;05:3,01 a 4,00;0;0;19;119;531;440;294;30;0;1.433;0;0;22;159;642;532;319;22;0;1.696;0;0;41;278;1.173;972;613;52;0;3.129
;06:4,01 a 5,00;0;0;10;70;447;453;277;41;0;1.298;0;0;8;105;448;376;316;36;0;1.289;0;0;18;175;895;829;593;77;0;2.587
;07:5,01 a 7,00;0;0;19;90;405;513;388;94;0;1.509;0;0;40;106;468;470;430;73;0;1.587;0;0;59;196;873;983;818;167;0;3.096
;08:7,01 a 10,00;0;0;2;32;272;276;274;60;0;916;0;0;2;31;264;249;303;41;0;890;0;0;4;63;536;525;577;101;0;1.806
;09:10,01 a 15,00;0;0;0;21;263;333;285;72;0;974;0;0;0;28;136;171;314;58;0;707;0;0;0;49;399;504;599;130;0;1.681
;10:15,01 a 20,00;0;0;0;8;95;192;156;48;0;499;0;0;0;7;58;69;134;26;0;294;0;0;0;15;153;261;290;74;0;793
;11:Mais de 20,00;0;0;0;3;180;264;249;46;0;742;0;0;0;2;98;190;202;41;0;533;0;0;0;5;278;454;451;87;0;1.275
;{ñ class};0;0;1;1;2;5;15;2;0;26;0;0;1;0;5;5;7;2;0;20;0;0;2;1;7;10;22;4;0;46
160030:Macapá - AP;Total;2;5;211;302;887;664;472;49;0;2.592;1;8;224;331;924;664;304;20;0;2.476;3;13;435;633;1.811;1.328;776;69;0;5.068
;00:Até 0,50;2;5;0;1;0;0;1;0;0;9;1;8;0;1;0;0;0;0;0;10;3;13;0;2;0;0;1;0;0;19
;01:0,51 a 1,00;0;0;13;7;29;19;17;1;0;86;0;0;15;20;26;21;19;4;0;105;0;0;28;27;55;40;36;5;0;191
;02:1,01 a 1,50;0;0;65;84;155;102;49;5;0;460;0;0;55;58;171;119;52;3;0;458;0;0;120;142;326;221;101;8;0;918
;03:1,51 a 2,00;0;0;66;75;229;163;96;12;0;641;0;0;62;111;263;154;77;1;0;668;0;0;128;186;492;317;173;13;0;1.309
;04:2,01 a 3,00;0;0;29;67;195;139;108;6;0;544;0;0;45;69;205;155;58;3;0;535;0;0;74;136;400;294;166;9;0;1.079
;05:3,01 a 4,00;0;0;19;29;86;71;47;9;0;261;0;0;21;32;96;67;28;2;0;246;0;0;40;61;182;138;75;11;0;507
;06:4,01 a 5,00;0;0;9;13;47;35;24;1;0;129;0;0;10;17;55;32;18;0;0;132;0;0;19;30;102;67;42;1;0;261
;07:5,01 a 7,00;0;0;4;14;47;40;38;2;0;145;0;0;6;13;35;34;14;1;0;103;0;0;10;27;82;74;52;3;0;248
;08:7,01 a 10,00;0;0;6;6;44;32;22;5;0;115;0;0;8;8;41;36;14;3;0;110;0;0;14;14;85;68;36;8;0;225
;09:10,01 a 15,00;0;0;0;3;17;26;16;3;0;65;0;0;1;2;14;19;9;1;0;46;0;0;1;5;31;45;25;4;0;111
;10:15,01 a 20,00;0;0;0;3;8;7;5;0;0;23;0;0;1;0;7;4;1;0;0;13;0;0;1;3;15;11;6;0;0;36
;11:Mais de 20,00;0;0;0;0;26;29;48;5;0;108;0;0;0;0;11;22;12;2;0;47;0;0;0;0;37;51;60;7;0;155
;{ñ class};0;0;0;0;4;1;1;0;0;6;0;0;0;0;0;1;2;0;0;3;0;0;0;0;4;2;3;0;0;9
172100:Palmas - TO;Total;0;1;113;253;828;530;392;39;0;2.156;0;0;96;314;763;474;297;12;0;1.956;0;1;209;567;1.591;1.004;689;51;0;4.112
;00:Até 0,50;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;1;1;0;0;2;0;0;0;0;1;2;1;0;0;4
;01:0,51 a 1,00;0;0;3;2;4;0;1;0;0;10;0;0;0;2;5;3;0;0;0;10;0;0;3;4;9;3;1;0;0;20
;02:1,01 a 1,50;0;1;34;25;43;34;10;1;0;148;0;0;19;29;43;21;12;0;0;124;0;1;53;54;86;55;22;1;0;272
;03:1,51 a 2,00;0;0;32;37;75;35;15;2;0;196;0;0;26;44;69;27;18;1;0;185;0;0;58;81;144;62;33;3;0;381
;04:2,01 a 3,00;0;0;33;63;144;76;38;4;0;358;0;0;35;71;143;67;23;2;0;341;0;0;68;134;287;143;61;6;0;699
;05:3,01 a 4,00;0;0;2;24;101;42;22;4;0;195;0;0;6;34;94;47;15;0;0;196;0;0;8;58;195;89;37;4;0;391
;06:4,01 a 5,00;0;0;3;25;89;46;25;2;0;190;0;0;6;32;90;54;37;3;0;222;0;0;9;57;179;100;62;5;0;412
;07:5,01 a 7,00;0;0;0;29;131;81;41;4;0;286;0;0;0;32;97;84;67;2;0;282;0;0;0;61;228;165;108;6;0;568
;08:7,01 a 10,00;0;0;4;36;103;56;26;2;0;227;0;0;4;64;142;53;25;0;0;288;0;0;8;100;245;109;51;2;0;515
;09:10,01 a 15,00;0;0;1;5;57;58;63;4;0;188;0;0;0;2;28;43;34;1;0;108;0;0;1;7;85;101;97;5;0;296
;10:15,01 a 20,00;0;0;1;7;51;54;72;6;0;191;0;0;0;2;41;51;32;2;0;128;0;0;1;9;92;105;104;8;0;319
;11:Mais de 20,00;0;0;0;0;22;37;71;6;0;136;0;0;0;0;9;18;29;0;0;56;0;0;0;0;31;55;100;6;0;192
;{ñ class};0;0;0;0;7;10;8;4;0;29;0;0;0;2;2;5;4;1;0;14;0;0;0;2;9;15;12;5;0;43
211130:São Luiz - MA;Total;0;0;501;2.035;7.978;8.931;9.665;1.954;1;31.065;0;0;321;1.343;5.922;8.158;14.674;2.553;0;32.971;0;0;822;3.378;13.900;17.089;24.339;4.507;1;64.036
;00:Até 0,50;0;0;2;0;0;0;2;0;0;4;0;0;0;0;0;0;1;1;0;2;0;0;2;0;0;0;3;1;0;6
;01:0,51 a 1,00;0;0;11;15;36;33;46;20;0;161;0;0;12;16;83;62;66;8;0;247;0;0;23;31;119;95;112;28;0;408
;02:1,01 a 1,50;0;0;145;165;383;299;334;77;0;1.403;0;0;124;224;555;396;389;57;0;1.745;0;0;269;389;938;695;723;134;0;3.148
;03:1,51 a 2,00;0;0;78;220;423;437;666;186;0;2.010;0;0;63;202;569;623;1.320;204;0;2.981;0;0;141;422;992;1.060;1.986;390;0;4.991
;04:2,01 a 3,00;0;0;58;178;453;478;1.453;374;0;2.994;0;0;48;188;550;658;2.104;415;0;3.963;0;0;106;366;1.003;1.136;3.557;789;0;6.957
;05:3,01 a 4,00;0;0;24;101;1.320;2.352;2.197;459;0;6.453;0;0;15;135;1.589;2.356;2.394;389;0;6.878;0;0;39;236;2.909;4.708;4.591;848;0;13.331
;06:4,01 a 5,00;0;0;116;696;1.254;697;1.450;260;0;4.473;0;0;27;181;492;1.778;5.290;989;0;8.757;0;0;143;877;1.746;2.475;6.740;1.249;0;13.230
;07:5,01 a 7,00;0;0;56;502;2.736;2.225;1.024;100;0;6.643;0;0;22;322;1.393;1.321;1.562;211;0;4.831;0;0;78;824;4.129;3.546;2.586;311;0;11.474
;08:7,01 a 10,00;0;0;7;65;559;1.389;1.356;175;0;3.551;0;0;8;47;403;591;863;111;0;2.023;0;0;15;112;962;1.980;2.219;286;0;5.574
;09:10,01 a 15,00;0;0;2;43;432;393;376;75;1;1.322;0;0;2;13;154;152;204;66;0;591;0;0;4;56;586;545;580;141;1;1.913
;10:15,01 a 20,00;0;0;0;16;121;240;369;113;0;859;0;0;0;3;32;94;321;74;0;524;0;0;0;19;153;334;690;187;0;1.383
;11:Mais de 20,00;0;0;0;32;255;374;375;112;0;1.148;0;0;0;12;95;120;148;28;0;403;0;0;0;44;350;494;523;140;0;1.551
;{ñ class};0;0;2;2;6;14;17;3;0;44;0;0;0;0;7;7;12;0;0;26;0;0;2;2;13;21;29;3;0;70
221100:Terezina - PI;Total;0;0;401;889;2.401;1.642;2.160;305;0;7.798;0;0;443;988;2.608;1.902;2.031;263;0;8.235;0;0;844;1.877;5.009;3.544;4.191;568;0;16.033
;00:Até 0,50;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
;01:0,51 a 1,00;0;0;33;42;75;63;64;13;0;290;0;0;47;58;129;99;93;14;0;440;0;0;80;100;204;162;157;27;0;730
;02:1,01 a 1,50;0;0;133;202;363;218;192;33;0;1.141;0;0;138;265;493;353;249;24;0;1.522;0;0;271;467;856;571;441;57;0;2.663
;03:1,51 a 2,00;0;0;66;138;332;208;163;23;0;930;0;0;66;155;364;271;179;27;0;1.062;0;0;132;293;696;479;342;50;0;1.992
;04:2,01 a 3,00;0;0;78;160;412;289;266;36;0;1.241;0;0;80;162;512;334;228;35;0;1.351;0;0;158;322;924;623;494;71;0;2.592
;05:3,01 a 4,00;0;0;50;103;263;189;215;31;0;851;0;0;56;125;309;241;179;31;0;941;0;0;106;228;572;430;394;62;0;1.792
;06:4,01 a 5,00;0;0;22;86;195;100;112;17;0;532;0;0;19;103;205;127;143;22;0;619;0;0;41;189;400;227;255;39;0;1.151
;07:5,01 a 7,00;0;0;13;70;191;153;273;33;0;733;0;0;33;66;196;137;229;31;0;692;0;0;46;136;387;290;502;64;0;1.425
;08:7,01 a 10,00;0;0;3;59;248;122;209;29;0;670;0;0;3;32;230;131;199;25;0;620;0;0;6;91;478;253;408;54;0;1.290
;09:10,01 a 15,00;0;0;3;20;187;125;364;32;0;731;0;0;0;15;108;84;302;34;0;543;0;0;3;35;295;209;666;66;0;1.274
;10:15,01 a 20,00;0;0;0;7;57;65;118;18;0;265;0;0;0;4;31;36;129;9;0;209;0;0;0;11;88;101;247;27;0;474
;11:Mais de 20,00;0;0;0;2;72;104;172;39;0;389;0;0;0;2;29;85;100;10;0;226;0;0;0;4;101;189;272;49;0;615
;{ñ class};0;0;0;0;5;6;12;1;0;24;0;0;1;1;2;4;1;1;0;10;0;0;1;1;7;10;13;2;0;34
230440:Fortaleza - CE;Total;1;4;2.652;8.283;22.593;16.691;14.747;2.844;0;67.815;0;0;1.426;5.175;15.803;13.483;20.711;6.110;1;62.709;1;4;4.078;13.458;38.396;30.174;35.458;8.954;1;130.524
;00:Até 0,50;1;2;58;154;293;117;60;4;0;689;0;0;42;135;313;150;94;9;0;743;1;2;100;289;606;267;154;13;0;1.432
;01:0,51 a 1,00;0;2;135;372;804;363;158;17;0;1.851;0;0;129;458;929;445;180;11;0;2.152;0;2;264;830;1.733;808;338;28;0;4.003
;02:1,01 a 1,50;0;0;428;655;1.665;1.170;1.485;519;0;5.922;0;0;503;943;2.622;3.680;4.933;1.462;0;14.143;0;0;931;1.598;4.287;4.850;6.418;1.981;0;20.065
;03:1,51 a 2,00;0;0;225;581;1.258;783;1.165;255;0;4.267;0;0;209;733;1.766;1.057;1.698;706;0;6.169;0;0;434;1.314;3.024;1.840;2.863;961;0;10.436
;04:2,01 a 3,00;0;0;312;1.097;2.393;1.371;1.576;379;0;7.128;0;0;278;1.120;2.772;1.857;3.280;1.495;0;10.802;0;0;590;2.217;5.165;3.228;4.856;1.874;0;17.930
;05:3,01 a 4,00;0;0;1.173;3.710;7.020;1.265;1.094;215;0;14.477;0;0;140;782;2.057;1.086;1.957;518;0;6.540;0;0;1.313;4.492;9.077;2.351;3.051;733;0;21.017
;06:4,01 a 5,00;0;0;262;1.056;4.574;3.314;1.085;165;0;10.456;0;0;69;499;1.881;821;1.060;331;0;4.661;0;0;331;1.555;6.455;4.135;2.145;496;0;15.117
;07:5,01 a 7,00;0;0;16;253;1.618;4.877;3.454;400;0;10.618;0;0;13;242;1.304;1.766;3.468;918;1;7.712;0;0;29;495;2.922;6.643;6.922;1.318;1;18.330
;08:7,01 a 10,00;0;0;14;166;980;1.030;1.378;318;0;3.886;0;0;4;92;733;988;1.668;272;0;3.757;0;0;18;258;1.713;2.018;3.046;590;0;7.643
;09:10,01 a 15,00;0;0;2;73;766;899;804;206;0;2.750;0;0;2;36;502;508;726;178;0;1.952;0;0;4;109;1.268;1.407;1.530;384;0;4.702
;10:15,01 a 20,00;0;0;1;56;500;537;664;137;0;1.895;0;0;1;13;290;371;516;86;0;1.277;0;0;2;69;790;908;1.180;223;0;3.172
;11:Mais de 20,00;0;0;0;12;498;851;1.759;221;0;3.341;0;0;0;9;283;541;975;115;0;1.923;0;0;0;21;781;1.392;2.734;336;0;5.264
;{ñ class};0;0;26;98;224;114;65;8;0;535;0;0;36;113;351;213;156;9;0;878;0;0;62;211;575;327;221;17;0;1.413
240810:Natal - RN;Total;0;0;243;692;2.746;2.587;3.552;465;0;10.285;0;1;237;799;3.917;3.920;4.276;458;0;13.608;0;1;480;1.491;6.663;6.507;7.828;923;0;23.893
;00:Até 0,50;0;0;0;1;2;3;48;10;0;64;0;1;0;0;1;3;51;27;0;83;0;1;0;1;3;6;99;37;0;147
;01:0,51 a 1,00;0;0;9;5;39;18;91;14;0;176;0;0;9;12;22;26;85;24;0;178;0;0;18;17;61;44;176;38;0;354
;02:1,01 a 1,50;0;0;134;265;542;338;317;24;0;1.620;0;0;134;278;802;625;521;48;0;2.408;0;0;268;543;1.344;963;838;72;0;4.028
;03:1,51 a 2,00;0;0;45;108;328;272;330;40;0;1.123;0;0;42;116;398;440;435;39;0;1.470;0;0;87;224;726;712;765;79;0;2.593
;04:2,01 a 3,00;0;0;39;178;693;598;840;96;0;2.444;0;0;35;261;1.153;911;818;66;0;3.244;0;0;74;439;1.846;1.509;1.658;162;0;5.688
;05:3,01 a 4,00;0;0;10;55;428;534;482;66;0;1.575;0;0;8;74;854;875;782;59;0;2.652;0;0;18;129;1.282;1.409;1.264;125;0;4.227
;06:4,01 a 5,00;0;0;3;30;176;224;346;38;0;817;0;0;1;25;222;415;555;37;0;1.255;0;0;4;55;398;639;901;75;0;2.072
;07:5,01 a 7,00;0;0;2;29;197;206;411;44;0;889;0;0;8;23;224;283;509;53;0;1.100;0;0;10;52;421;489;920;97;0;1.989
;08:7,01 a 10,00;0;0;0;14;103;110;199;36;0;462;0;0;0;7;108;149;253;39;0;556;0;0;0;21;211;259;452;75;0;1.018
;09:10,01 a 15,00;0;0;0;6;88;84;186;28;0;392;0;0;0;3;42;57;131;31;0;264;0;0;0;9;130;141;317;59;0;656
;10:15,01 a 20,00;0;0;0;0;48;36;93;31;0;208;0;0;0;0;27;30;46;18;0;121;0;0;0;0;75;66;139;49;0;329
;11:Mais de 20,00;0;0;0;0;96;151;194;36;0;477;0;0;0;0;58;98;80;12;0;248;0;0;0;0;154;249;274;48;0;725
;{ñ class};0;0;1;1;6;13;15;2;0;38;0;0;0;0;6;8;10;5;0;29;0;0;1;1;12;21;25;7;0;67
250750:João Pessoa - PB;Total;0;3;709;1.981;6.857;4.931;5.930;885;0;21.296;0;2;623;2.126;7.889;5.781;6.972;785;2;24.180;0;5;1.332;4.107;14.746;10.712;12.902;1.670;2;45.476
;00:Até 0,50;0;0;0;0;0;1;4;1;0;6;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;5;1;0;7
;01:0,51 a 1,00;0;0;129;343;713;421;441;70;0;2.117;0;1;128;362;922;580;549;39;1;2.582;0;1;257;705;1.635;1.001;990;109;1;4.699
;02:1,01 a 1,50;0;2;275;534;1.261;787;1.065;118;0;4.042;0;1;243;767;2.237;1.979;1.794;137;1;7.159;0;3;518;1.301;3.498;2.766;2.859;255;1;11.201
;03:1,51 a 2,00;0;0;81;220;624;388;414;72;0;1.799;0;0;76;195;870;552;665;89;0;2.447;0;0;157;415;1.494;940;1.079;161;0;4.246
;04:2,01 a 3,00;0;1;136;516;2.170;1.308;1.157;138;0;5.426;0;0;117;544;2.012;1.065;1.478;193;0;5.409;0;1;253;1.060;4.182;2.373;2.635;331;0;10.835
;05:3,01 a 4,00;0;0;16;75;546;439;648;82;0;1.806;0;0;15;73;537;335;887;125;0;1.972;0;0;31;148;1.083;774;1.535;207;0;3.778
;06:4,01 a 5,00;0;0;34;97;379;279;243;32;0;1.064;0;0;10;62;400;202;273;37;0;984;0;0;44;159;779;481;516;69;0;2.048
;07:5,01 a 7,00;0;0;18;132;504;429;431;76;0;1.590;0;0;14;79;439;405;430;41;0;1.408;0;0;32;211;943;834;861;117;0;2.998
;08:7,01 a 10,00;0;0;8;35;233;330;575;107;0;1.288;0;0;13;22;197;279;459;46;0;1.016;0;0;21;57;430;609;1.034;153;0;2.304
;09:10,01 a 15,00;0;0;11;20;203;211;267;53;0;765;0;0;7;14;148;132;162;33;0;496;0;0;18;34;351;343;429;86;0;1.261
;10:15,01 a 20,00;0;0;1;4;128;150;305;36;0;624;0;0;0;2;76;95;133;13;0;319;0;0;1;6;204;245;438;49;0;943
;11:Mais de 20,00;0;0;0;4;90;184;370;98;0;746;0;0;0;5;47;155;135;29;0;371;0;0;0;9;137;339;505;127;0;1.117
;{ñ class};0;0;0;1;6;4;10;2;0;23;0;0;0;1;4;2;6;3;0;16;0;0;0;2;10;6;16;5;0;39
261160:Recife - PE;Total;0;1;373;1.080;5.027;4.608;4.632;806;0;16.527;0;1;372;1.289;5.698;4.644;4.154;593;0;16.751;0;2;745;2.369;10.725;9.252;8.786;1.399;0;33.278
