CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;0;0;5;1;11;3;4;0;0;24;0;0;5;1;2;3;2;1;0;14;0;0;10;2;13;6;6;1;0;38
;02:1,01 a 1,50;0;0;38;51;84;58;34;2;0;267;0;0;51;71;89;56;27;2;0;296;0;0;89;122;173;114;61;4;0;563
;03:1,51 a 2,00;0;0;52;66;134;103;44;8;0;407;0;0;43;73;106;75;23;1;0;321;0;0;95;139;240;178;67;9;0;728
;04:2,01 a 3,00;0;0;37;87;166;125;53;10;0;478;0;0;37;87;188;122;47;3;0;484;0;0;74;174;354;247;100;13;0;962
;05:3,01 a 4,00;0;0;8;36;112;92;43;6;0;297;0;0;15;50;128;86;29;3;0;311;0;0;23;86;240;178;72;9;0;608
;06:4,01 a 5,00;0;0;9;35;103;78;48;10;0;283;0;0;6;31;90;75;54;4;0;260;0;0;15;66;193;153;102;14;0;543
;07:5,01 a 7,00;0;0;4;20;92;113;72;16;0;317;0;0;7;26;122;88;81;14;0;338;0;0;11;46;214;201;153;30;0;655
;08:7,01 a 10,00;0;0;1;12;100;162;90;12;0;377;0;0;1;12;106;170;167;17;0;473;0;0;2;24;206;332;257;29;0;850
;09:10,01 a 15,00;0;0;0;5;62;109;75;18;0;269;0;0;0;2;53;93;69;7;0;224;0;0;0;7;115;202;144;25;0;493
;10:15,01 a 20,00;0;0;0;1;23;27;21;1;0;73;0;0;0;0;6;15;10;2;0;33;0;0;0;1;29;42;31;3;0;106
;11:Mais de 20,00;0;0;0;0;4;22;39;3;0;68;0;0;0;0;1;5;18;4;0;28;0;0;0;0;5;27;57;7;0;96
;{ñ class};0;0;1;1;13;12;8;8;0;43;0;0;1;2;13;4;5;16;0;41;0;0;2;3;26;16;13;24;0;84
130260:Manaus - AM;Total;0;1;361;947;2.742;2.784;2.067;264;0;9.166;0;1;337;998;2.864;2.419;1.408;149;0;8.176;0;2;698;1.945;5.606;5.203;3.475;413;0;17.342
;00:Até 0,50;0;0;3;0;2;1;1;0;0;7;0;1;0;3;3;3;1;1;0;12;0;1;3;3;5;4;2;1;0;19
;01:0,51 a 1,00;0;0;22;21;34;26;20;5;0;128;0;0;15;16;28;23;12;2;0;96;0;0;37;37;62;49;32;7;0;224
;02:1,01 a 1,50;0;1;131;160;260;197;104;11;0;864;0;0;101;182;282;190;100;6;0;861;0;1;232;342;542;387;204;17;0;1.725
;03:1,51 a 2,00;0;0;56;146;245;203;157;14;0;821;0;0;69;144;336;244;100;10;0;903;0;0;125;290;581;447;257;24;0;1.724
;04:2,01 a 3,00;0;0;79;208;480;369;266;28;0;1.430;0;0;67;263;607;427;186;14;0;1.564;0;0;146;471;1.087;796;452;42;0;2.994
;05:3,01 a 4,00;0;0;31;128;327;272;160;21;0;939;0;0;35;132;376;286;137;11;0;977;0;0;66;260;703;558;297;32;0;1.916
;06:4,01 a 5,00;0;0;25;94;239;191;151;15;0;715;0;0;25;110;256;243;104;10;0;748;0;0;50;204;495;434;255;25;0;1.463
;07:5,01 a 7,00;0;0;7;73;281;266;168;25;0;820;0;0;13;52;335;264;141;14;0;819;0;0;20;125;616;530;309;39;0;1.639
;08:7,01 a 10,00;0;0;5;56;273;276;139;28;0;777;0;0;6;57;266;205;134;8;0;676;0;0;11;113;539;481;273;36;0;1.453
;09:10,01 a 15,00;0;0;0;31;296;332;229;33;0;921;0;0;3;16;183;203;155;18;0;578;0;0;3;47;479;535;384;51;0;1.499
;10:15,01 a 20,00;0;0;0;15;145;309;260;21;0;750;0;0;0;9;88;196;170;21;0;484;0;0;0;24;233;505;430;42;0;1.234
;11:Mais de 20,00;0;0;0;5;125;287;350;48;0;815;0;0;0;2;62;88;139;30;0;321;0;0;0;7;187;375;489;78;0;1.136
;{ñ class};0;0;2;10;35;55;62;15;0;179;0;0;3;12;42;47;29;4;0;137;0;0;5;22;77;102;91;19;0;316
140010:Boa Vista - RR;Total;0;1;311;420;1.137;807;514;59;0;3.249;0;0;396;549;1.246;886;472;45;0;3.594;0;1;707;969;2.383;1.693;986;104;0;6.843
;00:Até 0,50;0;0;2;0;0;0;3;0;0;5;0;0;0;0;1;0;0;0;0;1;0;0;2;0;1;0;3;0;0;6
;01:0,51 a 1,00;0;1;68;61;101;82;55;11;0;379;0;0;88;78;140;93;50;8;0;457;0;1;156;139;241;175;105;19;0;836
;02:1,01 a 1,50;0;0;118;95;240;144;86;12;0;695;0;0;145;169;261;187;99;13;0;874;0;0;263;264;501;331;185;25;0;1.569
;03:1,51 a 2,00;0;0;49;73;161;93;52;2;0;430;0;0;52;109;162;125;52;3;0;503;0;0;101;182;323;218;104;5;0;933
;04:2,01 a 3,00;0;0;35;69;179;119;76;6;0;484;0;0;55;78;237;115;55;8;0;548;0;0;90;147;416;234;131;14;0;1.032
;05:3,01 a 4,00;0;0;17;45;112;74;49;5;0;302;0;0;24;48;128;81;36;3;0;320;0;0;41;93;240;155;85;8;0;622
;06:4,01 a 5,00;0;0;12;28;90;72;37;3;0;242;0;0;21;29;109;84;42;2;0;287;0;0;33;57;199;156;79;5;0;529
;07:5,01 a 7,00;0;0;7;26;92;56;39;4;0;224;0;0;7;16;95;79;48;5;0;250;0;0;14;42;187;135;87;9;0;474
;08:7,01 a 10,00;0;0;0;15;65;43;21;3;0;147;0;0;1;16;53;49;34;2;0;155;0;0;1;31;118;92;55;5;0;302
;09:10,01 a 15,00;0;0;1;6;56;58;41;4;0;166;0;0;1;3;40;33;26;1;0;104;0;0;2;9;96;91;67;5;0;270
;10:15,01 a 20,00;0;0;0;0;14;25;11;1;0;51;0;0;0;0;11;17;14;0;0;42;0;0;0;0;25;42;25;1;0;93
;11:Mais de 20,00;0;0;0;2;18;35;38;5;0;98;0;0;0;0;5;16;14;0;0;35;0;0;0;2;23;51;52;5;0;133
;{ñ class};0;0;2;0;9;6;6;3;0;26;0;0;2;3;4;7;2;0;0;18;0;0;4;3;13;13;8;3;0;44
150140:Belém - PA;Total;0;1;342;999;3.315;3.774;3.113;581;0;12.125;0;0;320;1.214;3.662;3.527;2.839;505;0;12.067;0;1;662;2.213;6.977;7.301;5.952;1.086;0;24.192
;00:Até 0,50;0;0;5;0;2;0;3;0;0;10;0;0;1;3;2;2;1;0;0;9;0;0;6;3;4;2;4;0;0;19
;01:0,51 a 1,00;0;0;60;46;147;102;83;16;0;454;0;0;28;41;94;72;48;14;0;297;0;0;88;87;241;174;131;30;0;751
;02:1,01 a 1,50;0;0;69;129;205;204;178;20;0;805;0;0;91;143;279;195;123;22;0;853;0;0;160;272;484;399;301;42;0;1.658
;03:1,51 a 2,00;0;0;82;165;314;319;240;50;0;1.170;0;0;73;205;402;328;179;10;0;1.197;0;0;155;370;716;647;419;60;0;2.367
;04:2,01 a 3,00;0;1;60;214;523;482;366;48;0;1.694;0;0;64;279;692;553;354;37;0;1.979;0;1;124;493;1.215;1.035;720;85;0;3.673
;05:3,01 a 4,00;0;0;31;203;559;561;402;54;0;1.810;0;0;27;254;761;747;470;37;0;2.296;0;0;58;457;1.320;1.308;872;91;0;4.106
;06:4,01 a 5,00;0;0;15;76;362;471;317;66;0;1.307;0;0;11;113;444;431;311;58;0;1.368;0;0;26;189;806;902;628;124;0;2.675
;07:5,01 a 7,00;0;0;12;93;351;520;451;81;0;1.508;0;0;20;116;393;484;437;100;0;1.550;0;0;32;209;744;1.004;888;181;0;3.058
;08:7,01 a 10,00;0;0;2;28;257;243;284;69;0;883;0;0;3;28;208;249;283;68;0;839;0;0;5;56;465;492;567;137;0;1.722
;09:10,01 a 15,00;0;0;1;25;389;300;316;89;0;1.120;0;0;0;20;207;231;301;81;0;840;0;0;1;45;596;531;617;170;0;1.960
;10:15,01 a 20,00;0;0;0;4;109;249;152;27;0;541;0;0;0;1;91;84;120;31;0;327;0;0;0;5;200;333;272;58;0;868
;11:Mais de 20,00;0;0;0;0;57;269;266;45;0;637;0;0;0;1;29;110;170;40;0;350;0;0;0;1;86;379;436;85;0;987
;{ñ class};0;0;5;16;40;54;55;16;0;186;0;0;2;10;60;41;42;7;0;162;0;0;7;26;100;95;97;23;0;348
160030:Macapá - AP;Total;0;1;222;371;905;783;496;64;0;2.842;0;0;239;417;1.080;737;382;30;0;2.885;0;1;461;788;1.985;1.520;878;94;0;5.727
;00:Até 0,50;0;0;1;2;1;1;0;0;0;5;0;0;1;0;5;0;0;0;0;6;0;0;2;2;6;1;0;0;0;11
;01:0,51 a 1,00;0;0;9;10;32;43;14;1;0;109;0;0;9;10;22;12;15;1;0;69;0;0;18;20;54;55;29;2;0;178
;02:1,01 a 1,50;0;1;81;122;218;169;91;9;0;691;0;0;108;123;278;192;86;1;0;788;0;1;189;245;496;361;177;10;0;1.479
;03:1,51 a 2,00;0;0;42;68;160;109;75;8;0;462;0;0;36;78;190;107;54;0;0;465;0;0;78;146;350;216;129;8;0;927
;04:2,01 a 3,00;0;0;39;79;202;168;109;13;0;610;0;0;31;103;263;165;72;9;0;643;0;0;70;182;465;333;181;22;0;1.253
;05:3,01 a 4,00;0;0;13;24;69;65;32;6;0;209;0;0;14;19;72;50;25;1;0;181;0;0;27;43;141;115;57;7;0;390
;06:4,01 a 5,00;0;0;17;23;57;49;42;7;0;195;0;0;22;32;70;65;31;7;0;227;0;0;39;55;127;114;73;14;0;422
;07:5,01 a 7,00;0;0;17;19;68;70;40;2;0;216;0;0;9;29;80;65;29;1;0;213;0;0;26;48;148;135;69;3;0;429
;08:7,01 a 10,00;0;0;1;12;53;48;28;7;0;149;0;0;7;12;55;38;35;5;0;152;0;0;8;24;108;86;63;12;0;301
;09:10,01 a 15,00;0;0;1;5;20;15;11;3;0;55;0;0;1;6;23;16;8;0;0;54;0;0;2;11;43;31;19;3;0;109
;10:15,01 a 20,00;0;0;0;4;6;8;2;1;0;21;0;0;0;1;7;1;2;1;0;12;0;0;0;5;13;9;4;2;0;33
;11:Mais de 20,00;0;0;0;0;6;23;44;4;0;77;0;0;0;0;5;21;15;3;0;44;0;0;0;0;11;44;59;7;0;121
;{ñ class};0;0;1;3;13;15;8;3;0;43;0;0;1;4;10;5;10;1;0;31;0;0;2;7;23;20;18;4;0;74
172100:Palmas - TO;Total;0;0;137;313;856;666;439;66;0;2.477;0;0;143;326;858;651;365;21;0;2.364;0;0;280;639;1.714;1.317;804;87;0;4.841
;00:Até 0,50;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;2
;01:0,51 a 1,00;0;0;5;11;7;9;0;0;0;32;0;0;8;2;5;8;1;0;0;24;0;0;13;13;12;17;1;0;0;56
;02:1,01 a 1,50;0;0;33;45;61;43;10;2;0;194;0;0;44;50;68;40;9;2;0;213;0;0;77;95;129;83;19;4;0;407
;03:1,51 a 2,00;0;0;37;76;99;72;28;3;0;315;0;0;46;72;116;89;27;3;0;353;0;0;83;148;215;161;55;6;0;668
;04:2,01 a 3,00;0;0;25;60;127;74;44;12;0;342;0;0;22;72;135;71;30;2;0;332;0;0;47;132;262;145;74;14;0;674
;05:3,01 a 4,00;0;0;15;38;126;86;36;3;0;304;0;0;10;32;141;81;30;1;0;295;0;0;25;70;267;167;66;4;0;599
;06:4,01 a 5,00;0;0;6;30;69;46;24;2;0;177;0;0;4;14;68;51;35;2;0;174;0;0;10;44;137;97;59;4;0;351
;07:5,01 a 7,00;0;0;12;36;167;86;39;6;0;346;0;0;7;63;188;96;33;3;0;390;0;0;19;99;355;182;72;9;0;736
;08:7,01 a 10,00;0;0;3;6;83;70;35;3;0;200;0;0;1;10;66;63;33;1;0;174;0;0;4;16;149;133;68;4;0;374
;09:10,01 a 15,00;0;0;1;5;45;57;46;5;0;159;0;0;1;3;27;45;50;5;0;131;0;0;2;8;72;102;96;10;0;290
;10:15,01 a 20,00;0;0;0;5;54;47;63;7;0;176;0;0;0;6;31;37;36;0;0;110;0;0;0;11;85;84;99;7;0;286
;11:Mais de 20,00;0;0;0;0;13;65;109;19;0;206;0;0;0;0;4;61;79;2;0;146;0;0;0;0;17;126;188;21;0;352
;{ñ class};0;0;0;1;5;11;4;4;0;25;0;0;0;2;9;8;2;0;0;21;0;0;0;3;14;19;6;4;0;46
211130:São Luiz - MA;Total;0;0;261;1.037;5.786;6.105;8.461;2.168;0;23.818;0;0;217;793;4.145;5.940;12.404;3.166;0;26.665;0;0;478;1.830;9.931;12.045;20.865;5.334;0;50.483
;00:Até 0,50;0;0;3;3;1;3;3;0;0;13;0;0;2;0;0;2;0;1;0;5;0;0;5;3;1;5;3;1;0;18
;01:0,51 a 1,00;0;0;20;22;49;24;36;10;0;161;0;0;15;28;72;72;82;18;0;287;0;0;35;50;121;96;118;28;0;448
;02:1,01 a 1,50;0;0;106;181;383;315;439;108;0;1.532;0;0;93;184;539;492;680;150;0;2.138;0;0;199;365;922;807;1.119;258;0;3.670
;03:1,51 a 2,00;0;0;32;111;291;287;948;289;0;1.958;0;0;42;121;402;400;1.509;383;0;2.857;0;0;74;232;693;687;2.457;672;0;4.815
;04:2,01 a 3,00;0;0;46;172;484;572;1.547;480;0;3.301;0;0;40;149;558;662;1.867;539;0;3.815;0;0;86;321;1.042;1.234;3.414;1.019;0;7.116
;05:3,01 a 4,00;0;0;18;67;637;1.663;2.225;499;0;5.109;0;0;12;58;779;2.139;3.376;803;0;7.167;0;0;30;125;1.416;3.802;5.601;1.302;0;12.276
;06:4,01 a 5,00;0;0;13;334;1.862;649;745;202;0;3.805;0;0;4;128;506;565;2.755;749;0;4.707;0;0;17;462;2.368;1.214;3.500;951;0;8.512
;07:5,01 a 7,00;0;0;9;100;1.253;1.204;854;151;0;3.571;0;0;4;68;848;892;913;136;0;2.861;0;0;13;168;2.101;2.096;1.767;287;0;6.432
;08:7,01 a 10,00;0;0;4;31;333;623;846;266;0;2.103;0;0;1;38;220;365;845;271;0;1.740;0;0;5;69;553;988;1.691;537;0;3.843
;09:10,01 a 15,00;0;0;2;3;265;306;271;45;0;892;0;0;0;1;108;125;128;65;0;427;0;0;2;4;373;431;399;110;0;1.319
;10:15,01 a 20,00;0;0;0;2;86;142;130;19;0;379;0;0;0;2;45;58;54;20;0;179;0;0;0;4;131;200;184;39;0;558
;11:Mais de 20,00;0;0;0;6;121;296;373;89;0;885;0;0;1;5;40;144;177;28;0;395;0;0;1;11;161;440;550;117;0;1.280
;{ñ class};0;0;8;5;21;21;44;10;0;109;0;0;3;11;28;24;18;3;0;87;0;0;11;16;49;45;62;13;0;196
221100:Terezina - PI;Total;0;1;371;885;2.631;1.905;2.215;418;0;8.426;0;0;429;956;3.009;2.291;2.382;345;0;9.412;0;1;800;1.841;5.640;4.196;4.597;763;0;17.838
;00:Até 0,50;0;1;0;1;5;4;4;0;0;15;0;0;0;3;5;7;1;2;0;18;0;1;0;4;10;11;5;2;0;33
;01:0,51 a 1,00;0;0;46;71;165;122;122;25;0;551;0;0;55;67;182;155;163;29;0;651;0;0;101;138;347;277;285;54;0;1.202
;02:1,01 a 1,50;0;0;126;245;470;292;223;46;0;1.402;0;0;156;274;594;399;279;34;0;1.736;0;0;282;519;1.064;691;502;80;0;3.138
;03:1,51 a 2,00;0;0;71;120;393;272;197;35;0;1.088;0;0;58;156;394;275;216;27;0;1.126;0;0;129;276;787;547;413;62;0;2.214
;04:2,01 a 3,00;0;0;68;191;417;309;249;46;0;1.280;0;0;76;181;526;335;257;39;0;1.414;0;0;144;372;943;644;506;85;0;2.694
;05:3,01 a 4,00;0;0;18;116;252;175;200;44;0;805;0;0;35;134;335;218;190;29;0;941;0;0;53;250;587;393;390;73;0;1.746
;06:4,01 a 5,00;0;0;12;49;173;133;153;21;0;541;0;0;19;49;206;161;162;29;0;626;0;0;31;98;379;294;315;50;0;1.167
;07:5,01 a 7,00;0;0;24;49;292;216;299;59;0;939;0;0;25;67;384;341;330;58;0;1.205;0;0;49;116;676;557;629;117;0;2.144
;08:7,01 a 10,00;0;0;4;31;244;145;199;47;0;670;0;0;3;17;210;209;289;38;0;766;0;0;7;48;454;354;488;85;0;1.436
;09:10,01 a 15,00;0;0;0;5;120;97;291;25;0;538;0;0;0;2;111;94;225;20;0;452;0;0;0;7;231;191;516;45;0;990
;10:15,01 a 20,00;0;0;0;0;30;48;142;25;0;245;0;0;0;1;30;36;190;25;0;282;0;0;0;1;60;84;332;50;0;527
;11:Mais de 20,00;0;0;0;1;44;77;115;40;0;277;0;0;0;0;14;44;72;15;0;145;0;0;0;1;58;121;187;55;0;422
;{ñ class};0;0;2;6;26;15;21;5;0;75;0;0;2;5;18;17;8;0;0;50;0;0;4;11;44;32;29;5;0;125
230440:Fortaleza - CE;Total;0;2;1.298;5.933;21.617;16.948;14.375;3.568;1;63.742;0;5;1.069;3.798;13.221;12.470;18.118;7.769;1;56.451;0;7;2.367;9.731;34.838;29.418;32.493;11.337;2;120.193
;00:Até 0,50;0;1;23;56;156;93;35;3;0;367;0;0;16;45;133;96;43;3;0;336;0;1;39;101;289;189;78;6;0;703
;01:0,51 a 1,00;0;0;71;184;421;287;270;290;1;1.524;0;3;108;212;534;356;488;1.040;0;2.741;0;3;179;396;955;643;758;1.330;1;4.265
;02:1,01 a 1,50;0;1;320;612;1.201;801;1.163;352;0;4.450;0;2;340;756;1.728;1.157;1.314;582;1;5.880;0;3;660;1.368;2.929;1.958;2.477;934;1;10.330
;03:1,51 a 2,00;0;0;157;486;1.254;1.203;1.267;357;0;4.724;0;0;186;623;1.621;2.945;4.825;949;0;11.149;0;0;343;1.109;2.875;4.148;6.092;1.306;0;15.873
;04:2,01 a 3,00;0;0;179;764;2.188;1.481;1.540;483;0;6.635;0;0;161;785;2.486;1.779;2.882;1.932;0;10.025;0;0;340;1.549;4.674;3.260;4.422;2.415;0;16.660
;05:3,01 a 4,00;0;0;320;2.459;8.232;1.705;880;243;0;13.839;0;0;108;652;2.187;1.248;1.461;693;0;6.349;0;0;428;3.111;10.419;2.953;2.341;936;0;20.188
;06:4,01 a 5,00;0;0;158;979;4.531;3.581;1.085;254;0;10.588;0;0;71;368;1.885;1.235;1.197;906;0;5.662;0;0;229;1.347;6.416;4.816;2.282;1.160;0;16.250
;07:5,01 a 7,00;0;0;29;187;1.441;4.785;4.408;476;0;11.326;0;0;41;180;1.218;1.635;2.898;764;0;6.736;0;0;70;367;2.659;6.420;7.306;1.240;0;18.062
;08:7,01 a 10,00;0;0;5;96;817;980;1.372;402;0;3.672;0;0;3;63;589;823;1.415;393;0;3.286;0;0;8;159;1.406;1.803;2.787;795;0;6.958
;09:10,01 a 15,00;0;0;3;36;636;739;731;310;0;2.455;0;0;6;20;317;415;606;290;0;1.654;0;0;9;56;953;1.154;1.337;600;0;4.109
;10:15,01 a 20,00;0;0;0;10;306;485;424;117;0;1.342;0;0;0;2;151;256;274;78;0;761;0;0;0;12;457;741;698;195;0;2.103
;11:Mais de 20,00;0;0;1;3;259;661;1.077;249;0;2.250;0;0;0;1;156;355;595;116;0;1.223;0;0;1;4;415;1.016;1.672;365;0;3.473
;{ñ class};0;0;32;61;175;147;123;32;0;570;0;0;29;91;216;170;120;23;0;649;0;0;61;152;391;317;243;55;0;1.219
240810:Natal - RN;Total;0;0;205;733;2.529;2.557;3.047;572;0;9.643;0;2;249;978;3.876;4.227;4.017;545;0;13.894;0;2;454;1.711;6.405;6.784;7.064;1.117;0;23.537
;00:Até 0,50;0;0;1;0;2;1;20;8;0;32;0;0;1;3;3;0;17;7;0;31;0;0;2;3;5;1;37;15;0;63
;01:0,51 a 1,00;0;0;16;19;58;50;74;25;0;242;0;0;19;37;87;56;73;22;0;294;0;0;35;56;145;106;147;47;0;536
;02:1,01 a 1,50;0;0;98;184;350;221;228;28;0;1.109;0;2;102;266;636;421;310;42;0;1.779;0;2;200;450;986;642;538;70;0;2.888
;03:1,51 a 2,00;0;0;41;195;484;293;297;65;0;1.375;0;0;66;218;534;422;328;48;0;1.616;0;0;107;413;1.018;715;625;113;0;2.991
;04:2,01 a 3,00;0;0;32;184;622;661;882;147;0;2.528;0;0;40;227;1.173;1.272;1.085;123;0;3.920;0;0;72;411;1.795;1.933;1.967;270;0;6.448
;05:3,01 a 4,00;0;0;9;75;282;335;269;39;0;1.009;0;0;15;120;612;728;600;44;0;2.119;0;0;24;195;894;1.063;869;83;0;3.128
;06:4,01 a 5,00;0;0;2;28;205;284;307;42;0;868;0;0;3;30;261;473;588;67;0;1.422;0;0;5;58;466;757;895;109;0;2.290
;07:5,01 a 7,00;0;0;2;25;206;247;401;58;0;939;0;0;1;50;289;437;563;72;0;1.412;0;0;3;75;495;684;964;130;0;2.351
;08:7,01 a 10,00;0;0;0;12;99;116;145;33;0;405;0;0;0;12;122;144;212;35;0;525;0;0;0;24;221;260;357;68;0;930
;09:10,01 a 15,00;0;0;1;4;84;105;127;44;0;365;0;0;0;8;62;85;101;51;0;307;0;0;1;12;146;190;228;95;0;672
;10:15,01 a 20,00;0;0;0;0;49;82;100;29;0;260;0;0;0;0;38;58;47;13;0;156;0;0;0;0;87;140;147;42;0;416
;11:Mais de 20,00;0;0;0;0;53;134;167;41;0;395;0;0;0;0;30;103;75;17;0;225;0;0;0;0;83;237;242;58;0;620
;{ñ class};0;0;3;7;35;28;30;13;0;116;0;0;2;7;29;28;18;4;0;88;0;0;5;14;64;56;48;17;0;204
250750:João Pessoa - PB;Total;0;1;714;2.316;7.868;6.585;6.552;1.334;0;25.370;1;0;739;2.679;10.079;8.456;7.983;1.269;1;31.207;1;1;1.453;4.995;17.947;15.041;14.535;2.603;1;56.577
;00:Até 0,50;0;0;4;0;0;2;4;1;0;11;0;0;0;0;3;2;1;0;0;6;0;0;4;0;3;4;5;1;0;17
;01:0,51 a 1,00;0;1;108;318;837;657;624;107;0;2.652;1;0;140;332;1.086;931;789;89;1;3.369;1;1;248;650;1.923;1.588;1.413;196;1;6.021
;02:1,01 a 1,50;0;0;239;465;1.224;963;1.102;215;0;4.208;0;0;236;656;2.409;2.335;2.160;233;0;8.029;0;0;475;1.121;3.633;3.298;3.262;448;0;12.237
;03:1,51 a 2,00;0;0;133;301;878;696;556;88;0;2.652;0;0;131;420;1.537;1.228;958;139;0;4.413;0;0;264;721;2.415;1.924;1.514;227;0;7.065
;04:2,01 a 3,00;0;0;113;596;1.735;1.115;942;174;0;4.675;0;0;135;750;2.474;1.553;1.340;231;0;6.483;0;0;248;1.346;4.209;2.668;2.282;405;0;11.158
;05:3,01 a 4,00;0;0;43;188;1.193;1.198;879;147;0;3.648;0;0;32;206;1.051;883;919;227;0;3.318;0;0;75;394;2.244;2.081;1.798;374;0;6.966
;06:4,01 a 5,00;0;0;41;222;730;566;546;87;0;2.192;0;0;32;150;644;459;473;86;0;1.844;0;0;73;372;1.374;1.025;1.019;173;0;4.036
;07:5,01 a 7,00;0;0;12;104;509;500;551;113;0;1.789;0;0;13;65;399;467;663;105;0;1.712;0;0;25;169;908;967;1.214;218;0;3.501
;08:7,01 a 10,00;0;0;16;46;286;330;500;134;0;1.312;0;0;13;47;202;209;300;70;0;841;0;0;29;93;488;539;800;204;0;2.153
;09:10,01 a 15,00;0;0;2;23;200;192;253;81;0;751;0;0;2;16;120;139;118;31;0;426;0;0;4;39;320;331;371;112;0;1.177
;10:15,01 a 20,00;0;0;3;30;128;184;315;109;0;769;0;0;2;18;76;103;142;28;0;369;0;0;5;48;204;287;457;137;0;1.138
;11:Mais de 20,00;0;0;0;15;116;147;240;67;0;585;0;0;1;9;52;130;86;23;0;301;0;0;1;24;168;277;326;90;0;886
;{ñ class};0;0;0;8;32;35;40;11;0;126;0;0;2;10;26;17;34;7;0;96;0;0;2;18;58;52;74;18;0;222
261160:Recife - PE;Total;0;0;411;1.095;4.161;4.280;3.471;713;0;14.131;0;0;464;1.255;4.612;4.184;2.876;545;0;13.936;0;0;875;2.350;8.773;8.464;6.347;1.258;0;28.067
