CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;0;1;1;0;2;6;59;11;0;80;0;0;0;0;0;12;86;20;0;118;0;1;1;0;2;18;145;31;0;198
;01:0,51 a 1,00;0;0;11;9;29;22;94;17;0;182;0;1;8;13;21;30;70;15;0;158;0;1;19;22;50;52;164;32;0;340
;02:1,01 a 1,50;0;0;158;249;430;264;281;21;0;1.403;0;1;149;264;515;395;419;55;0;1.798;0;1;307;513;945;659;700;76;0;3.201
;03:1,51 a 2,00;0;1;46;160;586;496;411;36;0;1.736;0;0;57;190;737;732;558;46;0;2.320;0;1;103;350;1.323;1.228;969;82;0;4.056
;04:2,01 a 3,00;0;0;47;224;716;694;715;77;0;2.473;0;0;63;362;1.348;1.054;938;77;0;3.842;0;0;110;586;2.064;1.748;1.653;154;0;6.315
;05:3,01 a 4,00;0;0;10;65;372;506;677;73;0;1.703;0;0;16;124;808;888;804;62;0;2.702;0;0;26;189;1.180;1.394;1.481;135;0;4.405
;06:4,01 a 5,00;0;0;1;44;190;169;307;38;0;749;0;0;5;33;230;317;468;30;0;1.083;0;0;6;77;420;486;775;68;0;1.832
;07:5,01 a 7,00;0;0;4;28;212;193;383;46;0;866;0;0;2;33;241;233;492;46;0;1.047;0;0;6;61;453;426;875;92;0;1.913
;08:7,01 a 10,00;0;0;0;20;122;135;270;30;0;577;0;0;2;13;128;175;291;48;0;657;0;0;2;33;250;310;561;78;0;1.234
;09:10,01 a 15,00;0;0;0;5;83;80;181;27;0;376;0;0;0;4;39;63;131;27;0;264;0;0;0;9;122;143;312;54;0;640
;10:15,01 a 20,00;0;0;0;3;45;44;75;22;0;189;0;0;0;1;32;21;61;5;0;120;0;0;0;4;77;65;136;27;0;309
;11:Mais de 20,00;0;0;0;3;111;145;198;29;0;486;0;0;0;4;62;87;68;11;0;232;0;0;0;7;173;232;266;40;0;718
;{ñ class};0;0;1;0;6;7;16;2;0;32;0;0;0;2;0;18;9;0;0;29;0;0;1;2;6;25;25;2;0;61
250750:João Pessoa - PB;Total;0;1;1.159;2.653;7.481;5.602;6.946;786;0;24.628;0;0;1.152;3.219;9.194;7.666;8.919;773;2;30.925;0;1;2.311;5.872;16.675;13.268;15.865;1.559;2;55.553
;00:Até 0,50;0;0;0;0;0;1;6;0;0;7;0;0;0;0;1;1;3;0;0;5;0;0;0;0;1;2;9;0;0;12
;01:0,51 a 1,00;0;0;541;766;1.534;1.234;1.322;123;0;5.520;0;0;560;989;2.351;2.168;2.108;126;1;8.303;0;0;1.101;1.755;3.885;3.402;3.430;249;1;13.823
;02:1,01 a 1,50;0;0;382;730;1.350;883;1.098;85;0;4.528;0;0;395;1.109;2.655;2.348;1.931;132;1;8.571;0;0;777;1.839;4.005;3.231;3.029;217;1;13.099
;03:1,51 a 2,00;0;0;85;293;787;507;545;69;0;2.286;0;0;77;329;1.168;771;851;85;0;3.281;0;0;162;622;1.955;1.278;1.396;154;0;5.567
;04:2,01 a 3,00;0;0;74;470;1.969;1.137;1.274;137;0;5.061;0;0;59;524;1.467;950;1.876;182;0;5.058;0;0;133;994;3.436;2.087;3.150;319;0;10.119
;05:3,01 a 4,00;0;1;14;83;343;205;547;54;0;1.247;0;0;16;68;338;215;742;79;0;1.458;0;1;30;151;681;420;1.289;133;0;2.705
;06:4,01 a 5,00;0;0;19;97;263;226;173;24;0;802;0;0;10;74;255;117;135;16;0;607;0;0;29;171;518;343;308;40;0;1.409
;07:5,01 a 7,00;0;0;21;148;532;486;453;60;0;1.700;0;0;20;73;453;444;375;32;0;1.397;0;0;41;221;985;930;828;92;0;3.097
;08:7,01 a 10,00;0;0;8;29;223;340;502;84;0;1.186;0;0;5;22;148;275;381;40;0;871;0;0;13;51;371;615;883;124;0;2.057
;09:10,01 a 15,00;0;0;11;31;241;208;299;63;0;853;0;0;10;28;211;128;258;53;0;688;0;0;21;59;452;336;557;116;0;1.541
;10:15,01 a 20,00;0;0;1;3;161;158;282;26;0;631;0;0;0;0;87;116;86;4;0;293;0;0;1;3;248;274;368;30;0;924
;11:Mais de 20,00;0;0;1;2;73;212;432;61;0;781;0;0;0;3;55;131;165;23;0;377;0;0;1;5;128;343;597;84;0;1.158
;{ñ class};0;0;2;1;5;5;13;0;0;26;0;0;0;0;5;2;8;1;0;16;0;0;2;1;10;7;21;1;0;42
261160:Recife - PE;Total;0;1;452;1.306;5.792;4.995;6.200;845;0;19.591;0;1;458;1.534;6.212;4.539;4.705;653;0;18.102;0;2;910;2.840;12.004;9.534;10.905;1.498;0;37.693
;00:Até 0,50;0;0;0;0;5;12;115;29;0;161;0;0;0;1;2;4;58;14;0;79;0;0;0;1;7;16;173;43;0;240
;01:0,51 a 1,00;0;0;6;9;58;122;351;64;0;610;0;0;12;6;69;175;424;55;0;741;0;0;18;15;127;297;775;119;0;1.351
