;IBGE Subsetor;Faixa Remun Média (SM)
Sexo Trabalhador; 01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total
01:Masculino;572;2.550;17.031;23.287;41.247;29.116;16.195;14.465;10.984;11.336;8.873;15.008;4.611;195.275;753;14.439;99.918;77.047;73.004;26.048;11.438;10.304;5.496;3.051;991;1.191;9.809;333.489;1.495;8.253;74.531;112.511;144.209;72.419;39.281;35.952;18.543;9.858;3.107;3.210;14.746;538.115;1.305;4.842;39.645;71.713;112.815;66.545;35.905;33.239;20.598;14.398;4.714;5.128;9.272;420.119;700;1.740;18.472;32.619;39.634;18.308;10.101;10.863;7.557;6.675;2.554;2.254;2.726;154.203;1.024;3.320;20.210;43.508;90.781;59.776;38.549;48.208;32.922;22.719;8.674;6.254;10.383;386.328;755;8.981;99.195;95.488;70.580;20.469;8.016;5.884;2.449;1.216;360;478;8.686;322.557;829;5.920;41.675;47.929;56.862;28.795;17.629;18.656;11.722;7.234;2.312;2.640;5.118;247.321;848;4.065;38.550;47.811;49.165;23.001;13.780;13.300;6.719;3.741;1.417;1.495;5.111;209.003;1.396;7.428;80.873;119.696;142.979;74.883;39.362;39.238;29.897;25.354;14.247;21.407;12.109;608.869;1.263;11.907;123.018;65.369;62.127;21.826;9.520;7.898;3.203;1.657;592;720;6.823;315.923;1.087;5.162;74.246;29.739;15.309;4.560;2.354;1.996;992;473;167;172;2.709;138.966;5.176;29.151;307.364;305.214;280.175;113.909;50.347;39.478;20.081;11.003;3.917;5.253;33.858;1.204.926;768;3.377;35.253;50.791;72.260;43.882;26.286;34.361;31.319;22.951;9.151;10.676;7.186;348.261;6.828;40.224;403.300;514.565;436.519;151.167;61.069;50.683;28.943;15.208;5.213;5.049;69.934;1.788.702;16.243;161.763;1.685.061;1.076.793;684.413;208.557;85.669;66.318;29.795;16.325;5.679;6.284;58.953;4.101.853;4.686;20.545;300.262;255.625;240.066;93.750;46.234;45.184;30.140;21.616;9.507;13.899;17.499;1.099.013;599;3.487;17.893;16.746;32.330;48.567;42.637;62.995;54.627;50.405;25.082;28.849;5.261;389.478;7.556;75.068;758.800;707.485;776.169;237.001;110.377;117.235;87.020;63.490;26.354;34.761;58.620;3.059.936;7.049;34.834;347.801;431.738;620.754;286.000;101.631;79.880;46.742;30.998;12.924;15.790;66.049;2.082.190;20.552;108.121;721.965;416.903;265.394;88.209;40.948;41.567;30.040;20.884;7.294;6.731;37.855;1.806.463;2.179;9.788;91.232;94.956;98.800;55.213;26.996;28.242;21.615;17.875;7.248;7.150;6.485;467.779;16.029;54.371;124.535;83.673;108.080;66.041;49.227;61.691;56.005;55.766;25.261;18.754;15.036;734.469;7.432;180.501;505.171;436.795;559.733;418.604;332.777;437.282;306.054;206.984;89.466;116.750;18.977;3.616.526;2.148;90.071;462.459;279.991;236.756;72.014;25.013;17.607;7.786;4.061;1.311;1.377;27.227;1.227.821;109.272;889.908;6.488.460;5.437.992;5.310.161;2.328.660;1.241.341;1.322.526;901.249;645.278;276.415;331.280;515.043;25.797.585
02:Feminino;296;1.236;3.486;2.629;4.096;2.484;1.721;2.118;2.412;2.099;1.551;1.678;250;26.056;479;2.980;16.794;11.206;9.445;3.597;1.711;1.751;1.089;640;172;125;1.276;51.265;812;3.410;21.515;25.970;19.520;7.461;3.811;3.989;2.730;1.574;396;341;1.925;93.454;589;2.648;19.641;26.986;23.505;7.984;4.633;4.849;3.308;2.103;539;471;2.057;99.313;507;1.378;20.065;27.237;16.153;4.691;2.385;2.641;1.737;1.299;379;259;2.017;80.748;421;1.387;7.529;13.720;16.048;7.005;4.411;5.473;4.560;3.464;1.103;579;1.857;67.557;561;3.467;35.190;24.710;12.485;3.165;1.361;1.142;544;183;53;40;3.115;86.016;573;4.027;31.352;24.995;18.023;7.702;4.837;5.366;3.671;2.495;863;772;2.471;107.147;623;3.290;34.858;26.143;14.758;5.099;2.604;2.650;1.576;845;288;251;2.615;95.600;940;5.351;60.226;68.992;43.057;16.747;10.741;12.968;12.617;9.339;4.536;5.088;5.582;256.184;1.762;24.302;312.639;104.385;46.769;11.525;5.142;4.417;1.776;812;208;200;16.706;530.643;1.166;5.888;103.032;21.355;6.049;1.763;747;574;254;125;39;30;5.007;146.029;4.721;24.354;291.536;177.178;75.863;23.164;10.486;10.080;5.724;3.366;1.026;1.076;25.664;654.238;615;2.123;15.379;10.588;13.946;7.423;5.273;7.421;7.398;5.562;2.010;1.765;1.671;81.174;3.879;12.803;66.589;37.820;31.227;14.086;7.414;8.075;6.069;3.478;1.060;696;3.506;196.702;17.831;169.152;1.831.535;871.245;393.701;118.482;52.957;38.151;15.068;7.107;2.174;2.108;44.806;3.564.317;4.148;18.095;173.563;114.434;80.087;34.357;18.714;19.339;13.255;9.376;3.674;4.064;6.615;499.721;1.005;6.663;45.377;37.911;60.972;69.876;56.093;70.278;48.472;36.901;13.143;10.268;7.138;464.097;11.965;137.497;894.605;351.507;283.735;109.428;59.816;63.800;44.133;29.028;11.060;11.684;35.473;2.043.731;5.967;25.711;159.499;99.587;89.795;37.312;19.663;25.899;16.328;9.156;3.075;2.300;10.473;504.765;23.861;169.033;1.278.354;427.350;223.986;75.331;35.984;36.346;26.284;19.429;4.919;2.863;53.581;2.377.321;4.689;37.072;428.245;382.332;305.256;144.449;74.572;69.952;41.847;22.931;8.023;6.186;28.648;1.554.202;20.273;96.899;358.079;162.849;177.949;96.245;64.294;75.658;63.156;56.129;22.338;11.678;18.874;1.224.421;14.852;223.935;1.033.679;706.734;991.036;673.940;448.832;497.130;293.668;170.723;59.930;67.031;28.024;5.209.514;2.248;26.969;134.327;44.433;19.859;5.557;2.353;2.656;1.551;797;229;129;7.290;248.398;124.783;1.009.670;7.377.094;3.802.296;2.977.320;1.488.873;900.555;972.723;619.227;398.961;142.788;131.682;316.641;20.262.613
Total;868;3.786;20.517;25.916;45.343;31.600;17.916;16.583;13.396;13.435;10.424;16.686;4.861;221.331;1.232;17.419;116.712;88.253;82.449;29.645;13.149;12.055;6.585;3.691;1.163;1.316;11.085;384.754;2.307;11.663;96.046;138.481;163.729;79.880;43.092;39.941;21.273;11.432;3.503;3.551;16.671;631.569;1.894;7.490;59.286;98.699;136.320;74.529;40.538;38.088;23.906;16.501;5.253;5.599;11.329;519.432;1.207;3.118;38.537;59.856;55.787;22.999;12.486;13.504;9.294;7.974;2.933;2.513;4.743;234.951;1.445;4.707;27.739;57.228;106.829;66.781;42.960;53.681;37.482;26.183;9.777;6.833;12.240;453.885;1.316;12.448;134.385;120.198;83.065;23.634;9.377;7.026;2.993;1.399;413;518;11.801;408.573;1.402;9.947;73.027;72.924;74.885;36.497;22.466;24.022;15.393;9.729;3.175;3.412;7.589;354.468;1.471;7.355;73.408;73.954;63.923;28.100;16.384;15.950;8.295;4.586;1.705;1.746;7.726;304.603;2.336;12.779;141.099;188.688;186.036;91.630;50.103;52.206;42.514;34.693;18.783;26.495;17.691;865.053;3.025;36.209;435.657;169.754;108.896;33.351;14.662;12.315;4.979;2.469;800;920;23.529;846.566;2.253;11.050;177.278;51.094;21.358;6.323;3.101;2.570;1.246;598;206;202;7.716;284.995;9.897;53.505;598.900;482.392;356.038;137.073;60.833;49.558;25.805;14.369;4.943;6.329;59.522;1.859.164;1.383;5.500;50.632;61.379;86.206;51.305;31.559;41.782;38.717;28.513;11.161;12.441;8.857;429.435;10.707;53.027;469.889;552.385;467.746;165.253;68.483;58.758;35.012;18.686;6.273;5.745;73.440;1.985.404;34.074;330.915;3.516.596;1.948.038;1.078.114;327.039;138.626;104.469;44.863;23.432;7.853;8.392;103.759;7.666.170;8.834;38.640;473.825;370.059;320.153;128.107;64.948;64.523;43.395;30.992;13.181;17.963;24.114;1.598.734;1.604;10.150;63.270;54.657;93.302;118.443;98.730;133.273;103.099;87.306;38.225;39.117;12.399;853.575;19.521;212.565;1.653.405;1.058.992;1.059.904;346.429;170.193;181.035;131.153;92.518;37.414;46.445;94.093;5.103.667;13.016;60.545;507.300;531.325;710.549;323.312;121.294;105.779;63.070;40.154;15.999;18.090;76.522;2.586.955;44.413;277.154;2.000.319;844.253;489.380;163.540;76.932;77.913;56.324;40.313;12.213;9.594;91.436;4.183.784;6.868;46.860;519.477;477.288;404.056;199.662;101.568;98.194;63.462;40.806;15.271;13.336;35.133;2.021.981;36.302;151.270;482.614;246.522;286.029;162.286;113.521;137.349;119.161;111.895;47.599;30.432;33.910;1.958.890;22.284;404.436;1.538.850;1.143.529;1.550.769;1.092.544;781.609;934.412;599.722;377.707;149.396;183.781;47.001;8.826.040;4.396;117.040;596.786;324.424;256.615;77.571;27.366;20.263;9.337;4.858;1.540;1.506;34.517;1.476.219;234.055;1.899.578;13.865.554;9.240.288;8.287.481;3.817.533;2.141.896;2.295.249;1.520.476;1.044.239;419.203;462.962;831.684;46.060.198

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2016
Vínculo Ativo 31/12;igual a;Sim
