;IBGE Subsetor;Faixa Remun Média (SM)
Sexo Trabalhador; 01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;03:Indústria Metalúrgica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;04:Indústria Mecânica;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;05:Elétrico e Comunic;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;06:Material de Transporte;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;07:Madeira e Mobiliário;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;08:Papel e Gráf;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;09:Borracha, Fumo, Couros;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;10:Indústria Química;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;11:Indústria Têxtil;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;12:Indústria Calçados;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;14:Serviço Utilidade Pública;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;15:Construção Civil;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;16:Comércio Varejista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;17:Comércio Atacadista;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;18:Instituição Financeira;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;19:Adm Técnica Profissional;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;20:Transporte e Comunicações;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;21:Aloj Comunic;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;22:Médicos Odontológicos Vet;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;23:Ensino;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;24:Administração Pública;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;25:Agricultura;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total;00:Até 0,50;01:0,51 a 1,00;02:1,01 a 1,50;03:1,51 a 2,00;04:2,01 a 3,00;05:3,01 a 4,00;06:4,01 a 5,00;07:5,01 a 7,00;08:7,01 a 10,00;09:10,01 a 15,00;10:15,01 a 20,00;11:Mais de 20,00;{ñ class};Total
01:Masculino;656;2.656;14.889;24.205;44.364;28.095;15.824;13.601;10.062;10.773;8.443;13.310;8.703;195.581;893;12.640;84.862;72.241;66.764;23.462;10.192;9.180;4.883;2.523;851;985;14.330;303.806;1.826;8.837;72.785;118.853;145.558;69.500;36.700;33.307;16.372;8.520;2.571;2.502;27.278;544.609;1.479;6.272;42.739;81.081;116.566;63.768;33.884;30.813;18.926;12.621;4.324;4.183;22.585;439.241;657;1.892;18.722;36.708;40.487;17.946;9.720;10.305;6.651;5.286;1.840;1.633;4.661;156.508;1.024;3.910;21.888;52.051;99.737;56.691;35.547;44.740;29.890;19.626;6.212;4.616;16.778;392.710;856;8.610;91.583;95.572;66.636;18.542;7.060;5.010;2.141;945;316;390;12.987;310.648;621;5.679;39.137;45.376;53.207;27.023;15.797;16.424;10.354;5.928;1.951;1.997;8.174;231.668;803;4.084;36.407;47.349;46.725;22.353;12.511;11.615;5.978;3.195;1.144;1.219;7.599;200.982;1.636;8.170;83.256;127.584;147.648;71.643;37.973;37.855;28.241;23.450;12.088;18.943;21.936;620.423;1.753;12.603;120.143;66.318;58.601;20.739;8.723;7.011;2.828;1.466;473;578;10.996;312.232;1.031;10.115;69.624;27.512;13.214;4.336;1.950;1.689;836;399;126;137;3.615;134.584;6.589;32.575;335.043;329.440;276.606;104.666;44.456;37.593;19.522;10.513;3.908;4.861;64.000;1.269.772;1.512;3.523;42.427;53.273;77.167;42.835;25.596;31.743;27.398;20.260;7.796;7.601;21.309;362.440;6.929;40.254;367.224;456.379;400.521;133.773;50.463;38.117;19.538;8.962;2.612;2.603;142.508;1.669.883;20.402;176.347;1.618.677;1.071.266;629.023;188.543;78.079;60.917;28.464;15.072;5.202;5.554;133.898;4.031.444;6.076;25.494;307.689;267.674;236.233;92.053;45.262;45.059;29.953;21.939;9.651;12.605;45.774;1.145.462;644;4.106;19.574;19.077;37.517;47.552;41.587;63.167;62.309;53.541;24.489;30.375;14.181;418.119;12.957;102.085;857.112;776.121;732.225;228.661;109.346;119.724;92.447;66.733;27.600;35.229;198.264;3.358.504;8.689;40.080;358.878;439.976;614.371;272.831;100.134;72.309;41.532;27.189;11.815;14.283;141.317;2.143.404;25.954;119.972;667.607;412.186;260.732;89.174;38.945;38.532;29.298;16.128;5.233;6.173;79.507;1.789.441;2.875;12.778;106.163;104.229;104.743;57.784;27.557;29.325;19.242;14.078;6.340;6.464;24.695;516.273;15.079;55.168;124.914;87.963;108.179;63.259;48.495;57.693;52.006;53.224;26.950;17.855;24.484;735.269;7.984;141.788;519.520;436.000;569.016;418.536;326.020;436.741;296.606;196.942;95.652;119.959;20.189;3.584.953;2.794;89.000;451.603;281.234;237.584;70.016;23.553;16.041;6.720;3.612;1.238;1.269;45.880;1.230.544;131.719;928.638;6.472.466;5.529.668;5.183.424;2.233.781;1.185.374;1.268.511;862.197;602.925;268.825;315.324;1.115.648;26.098.500
02:Feminino;460;1.327;2.956;2.805;4.237;2.547;1.611;2.402;2.399;2.184;1.391;1.593;767;26.679;468;2.801;13.783;10.590;8.118;3.240;1.529;1.493;955;615;184;129;1.724;45.629;905;3.694;19.207;24.101;18.778;7.197;3.689;3.560;2.411;1.451;386;275;3.493;89.147;607;3.231;16.762;25.044;23.226;7.957;4.231;4.453;2.978;1.821;522;376;7.182;98.390;522;1.502;17.561;27.432;17.111;4.798;2.312;2.364;1.523;998;286;215;2.487;79.111;410;2.002;8.378;14.743;17.274;7.332;4.228;5.112;4.001;2.805;798;473;2.689;70.245;581;3.505;30.478;25.432;12.158;2.932;1.212;966;439;162;51;33;4.199;82.148;500;4.252;26.041;22.604;16.405;7.033;4.015;4.784;3.115;1.949;724;611;3.548;95.581;587;3.316;30.290;24.759;14.607;5.045;2.536;2.481;1.514;878;298;293;3.483;90.087;1.156;6.200;55.156;67.335;44.017;17.514;10.990;13.583;12.488;8.664;4.038;4.850;9.137;255.128;2.219;21.669;271.468;101.440;43.421;10.945;4.655;3.659;1.510;656;188;159;19.864;481.853;1.050;12.499;87.043;17.748;5.258;1.551;618;491;215;108;37;13;4.896;131.527;6.542;31.625;298.587;190.538;78.339;24.294;10.651;9.901;5.717;3.303;1.228;1.133;37.176;699.034;1.495;2.485;14.238;9.173;15.211;7.325;5.271;6.979;6.574;5.188;1.734;1.368;4.682;81.723;3.974;12.575;60.586;34.983;28.682;12.090;6.087;5.550;4.038;1.818;432;336;9.715;180.866;23.874;191.249;1.701.874;879.972;383.445;117.986;53.938;37.831;14.943;6.673;2.047;1.828;106.703;3.522.363;5.542;20.775;173.645;118.235;80.085;35.365;18.892;19.895;13.871;9.376;3.905;4.124;18.336;522.046;1.141;8.372;50.528;44.634;71.704;71.694;54.352;72.427;54.944;36.494;12.640;11.117;16.681;506.728;16.417;178.523;916.024;388.624;300.464;119.488;64.376;68.286;47.353;30.211;12.419;13.148;120.064;2.275.397;7.290;27.568;155.001;98.667;85.858;37.276;18.921;23.627;15.632;8.695;2.793;2.079;25.085;508.492;29.905;184.469;1.128.388;442.773;219.916;73.477;33.772;33.085;25.046;13.023;3.262;2.777;90.427;2.280.320;6.325;46.553;438.640;406.537;335.157;158.426;80.173;70.123;39.326;18.725;6.826;5.552;76.866;1.689.229;19.802;98.812;362.673;180.435;200.339;100.733;66.357;75.397;60.392;53.110;23.755;11.400;34.531;1.287.736;15.406;226.617;974.478;743.659;1.046.410;675.604;455.900;514.535;295.471;166.952;61.206;70.566;33.092;5.279.896;2.415;26.098;124.101;42.956;19.645;5.485;2.353;2.491;1.235;692;263;149;10.754;238.637;149.593;1.121.719;6.977.886;3.945.219;3.089.865;1.517.334;912.669;985.475;618.090;376.551;141.413;134.597;647.581;20.617.992
Total;1.116;3.983;17.845;27.010;48.601;30.642;17.435;16.003;12.461;12.957;9.834;14.903;9.470;222.260;1.361;15.441;98.645;82.831;74.882;26.702;11.721;10.673;5.838;3.138;1.035;1.114;16.054;349.435;2.731;12.531;91.992;142.954;164.336;76.697;40.389;36.867;18.783;9.971;2.957;2.777;30.771;633.756;2.086;9.503;59.501;106.125;139.792;71.725;38.115;35.266;21.904;14.442;4.846;4.559;29.767;537.631;1.179;3.394;36.283;64.140;57.598;22.744;12.032;12.669;8.174;6.284;2.126;1.848;7.148;235.619;1.434;5.912;30.266;66.794;117.011;64.023;39.775;49.852;33.891;22.431;7.010;5.089;19.467;462.955;1.437;12.115;122.061;121.004;78.794;21.474;8.272;5.976;2.580;1.107;367;423;17.186;392.796;1.121;9.931;65.178;67.980;69.612;34.056;19.812;21.208;13.469;7.877;2.675;2.608;11.722;327.249;1.390;7.400;66.697;72.108;61.332;27.398;15.047;14.096;7.492;4.073;1.442;1.512;11.082;291.069;2.792;14.370;138.412;194.919;191.665;89.157;48.963;51.438;40.729;32.114;16.126;23.793;31.073;875.551;3.972;34.272;391.611;167.758;102.022;31.684;13.378;10.670;4.338;2.122;661;737;30.860;794.085;2.081;22.614;156.667;45.260;18.472;5.887;2.568;2.180;1.051;507;163;150;8.511;266.111;13.131;64.200;633.630;519.978;354.945;128.960;55.107;47.494;25.239;13.816;5.136;5.994;101.176;1.968.806;3.007;6.008;56.665;62.446;92.378;50.160;30.867;38.722;33.972;25.448;9.530;8.969;25.991;444.163;10.903;52.829;427.810;491.362;429.203;145.863;56.550;43.667;23.576;10.780;3.044;2.939;152.223;1.850.749;44.276;367.596;3.320.551;1.951.238;1.012.468;306.529;132.017;98.748;43.407;21.745;7.249;7.382;240.601;7.553.807;11.618;46.269;481.334;385.909;316.318;127.418;64.154;64.954;43.824;31.315;13.556;16.729;64.110;1.667.508;1.785;12.478;70.102;63.711;109.221;119.246;95.939;135.594;117.253;90.035;37.129;41.492;30.862;924.847;29.374;280.608;1.773.136;1.164.745;1.032.689;348.149;173.722;188.010;139.800;96.944;40.019;48.377;318.328;5.633.901;15.979;67.648;513.879;538.643;700.229;310.107;119.055;95.936;57.164;35.884;14.608;16.362;166.402;2.651.896;55.859;304.441;1.795.995;854.959;480.648;162.651;72.717;71.617;54.344;29.151;8.495;8.950;169.934;4.069.761;9.200;59.331;544.803;510.766;439.900;216.210;107.730;99.448;58.568;32.803;13.166;12.016;101.561;2.205.502;34.881;153.980;487.587;268.398;308.518;163.992;114.852;133.090;112.398;106.334;50.705;29.255;59.015;2.023.005;23.390;368.405;1.493.998;1.179.659;1.615.426;1.094.140;781.920;951.276;592.077;363.894;156.858;190.525;53.281;8.864.849;5.209;115.098;575.704;324.190;257.229;75.501;25.906;18.532;7.955;4.304;1.501;1.418;56.634;1.469.181;281.312;2.050.357;13.450.352;9.474.887;8.273.289;3.751.115;2.098.043;2.253.986;1.480.287;979.476;410.238;449.921;1.763.229;46.716.492

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2019
Vínculo Ativo 31/12;igual a;Sim
