;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;08:7,01 a 10,00;0;0;53;191;771;1.693;1.082;33;0;3.823;0;0;30;149;493;1.287;623;17;0;2.599;0;0;83;340;1.264;2.980;1.705;50;0;6.422
;09:10,01 a 15,00;0;0;28;141;519;1.021;561;26;0;2.296;0;0;26;91;287;588;260;6;0;1.258;0;0;54;232;806;1.609;821;32;0;3.554
;10:15,01 a 20,00;0;0;39;164;481;496;250;18;0;1.448;0;0;13;48;186;260;117;4;0;628;0;0;52;212;667;756;367;22;0;2.076
;11:Mais de 20,00;0;0;8;83;377;934;579;24;0;2.005;0;0;4;45;182;425;217;5;0;878;0;0;12;128;559;1.359;796;29;0;2.883
;{ñ class};0;1;14;30;79;78;62;1;0;265;0;1;10;12;29;31;24;1;0;108;0;2;24;42;108;109;86;2;0;373
120040:Rio Branco - AC;Total;3;147;5.821;6.841;11.153;8.118;4.947;503;0;37.533;1;110;3.209;4.273;9.538;9.172;5.562;393;0;32.258;4;257;9.030;11.114;20.691;17.290;10.509;896;0;69.791
;00:Até 0,50;2;37;21;3;6;2;1;0;0;72;0;34;15;2;2;4;1;0;0;58;2;71;36;5;8;6;2;0;0;130
;01:0,51 a 1,00;1;55;239;174;205;132;82;6;0;894;1;42;122;114;154;89;20;1;0;543;2;97;361;288;359;221;102;7;0;1.437
;02:1,01 a 1,50;0;52;3.502;2.776;2.873;1.268;708;72;0;11.251;0;30;1.897;1.760;2.272;1.266;747;67;0;8.039;0;82;5.399;4.536;5.145;2.534;1.455;139;0;19.290
;03:1,51 a 2,00;0;1;1.086;1.478;1.980;941;590;110;0;6.186;0;3;504;679;1.267;1.004;872;107;0;4.436;0;4;1.590;2.157;3.247;1.945;1.462;217;0;10.622
;04:2,01 a 3,00;0;0;532;975;1.817;1.266;796;109;0;5.495;0;1;344;581;1.668;1.962;1.420;106;0;6.082;0;1;876;1.556;3.485;3.228;2.216;215;0;11.577
;05:3,01 a 4,00;0;0;206;502;1.033;863;497;33;0;3.134;0;0;123;345;1.085;1.184;684;29;0;3.450;0;0;329;847;2.118;2.047;1.181;62;0;6.584
;06:4,01 a 5,00;0;0;75;358;1.237;973;398;27;0;3.068;0;0;70;240;917;1.010;486;17;0;2.740;0;0;145;598;2.154;1.983;884;44;0;5.808
;07:5,01 a 7,00;0;1;113;295;833;1.013;650;59;0;2.964;0;0;92;347;1.070;1.184;522;25;0;3.240;0;1;205;642;1.903;2.197;1.172;84;0;6.204
;08:7,01 a 10,00;0;0;14;88;390;615;454;48;0;1.609;0;0;30;113;536;658;329;15;0;1.681;0;0;44;201;926;1.273;783;63;0;3.290
;09:10,01 a 15,00;0;0;11;69;304;474;281;13;0;1.152;0;0;9;51;367;522;289;11;0;1.249;0;0;20;120;671;996;570;24;0;2.401
;10:15,01 a 20,00;0;0;2;43;183;205;126;7;0;566;0;0;0;21;71;134;74;3;0;303;0;0;2;64;254;339;200;10;0;869
;11:Mais de 20,00;0;0;3;53;208;277;306;17;0;864;0;0;1;16;106;133;97;12;0;365;0;0;4;69;314;410;403;29;0;1.229
;{ñ class};0;1;17;27;84;89;58;2;0;278;0;0;2;4;23;22;21;0;0;72;0;1;19;31;107;111;79;2;0;350
130260:Manaus - AM;Total;17;1.307;40.470;45.126;68.826;42.579;21.655;1.867;2;221.849;6;961;25.917;28.746;48.073;34.033;20.639;1.356;0;159.731;23;2.268;66.387;73.872;116.899;76.612;42.294;3.223;2;381.580
;00:Até 0,50;10;224;111;17;22;25;9;1;0;419;4;232;84;8;30;24;13;1;0;396;14;456;195;25;52;49;22;2;0;815
;01:0,51 a 1,00;4;609;1.146;794;920;341;152;13;0;3.979;2;421;965;610;908;407;135;4;0;3.452;6;1.030;2.111;1.404;1.828;748;287;17;0;7.431
;02:1,01 a 1,50;1;419;17.052;11.940;11.761;4.534;1.954;156;0;47.817;0;277;13.294;9.206;11.274;5.742;2.165;71;0;42.029;1;696;30.346;21.146;23.035;10.276;4.119;227;0;89.846
;03:1,51 a 2,00;1;36;9.779;9.830;11.879;5.420;2.443;303;0;39.691;0;19;5.114;5.802;7.684;3.932;2.737;284;0;25.572;1;55;14.893;15.632;19.563;9.352;5.180;587;0;65.263
;04:2,01 a 3,00;0;7;7.722;10.655;16.467;9.063;4.070;367;0;48.351;0;6;3.609;5.622;10.286;7.385;5.316;508;0;32.732;0;13;11.331;16.277;26.753;16.448;9.386;875;0;81.083
;05:3,01 a 4,00;0;4;2.431;4.548;8.801;5.860;3.040;241;1;24.926;0;3;1.473;2.912;6.330;4.804;3.301;225;0;19.048;0;7;3.904;7.460;15.131;10.664;6.341;466;1;43.974
;06:4,01 a 5,00;0;3;872;2.351;5.098;3.675;1.902;163;1;14.065;0;1;550;1.313;2.713;2.173;1.260;62;0;8.072;0;4;1.422;3.664;7.811;5.848;3.162;225;1;22.137
;07:5,01 a 7,00;1;1;739;2.090;4.874;4.182;2.277;162;0;14.326;0;0;485;1.326;3.414;4.066;2.286;59;0;11.636;1;1;1.224;3.416;8.288;8.248;4.563;221;0;25.962
;08:7,01 a 10,00;0;1;375;1.372;3.849;3.659;2.279;160;0;11.695;0;0;199;1.118;2.885;2.693;1.772;68;0;8.735;0;1;574;2.490;6.734;6.352;4.051;228;0;20.430
;09:10,01 a 15,00;0;1;134;779;2.382;2.525;1.201;98;0;7.120;0;0;84;505;1.315;1.303;703;36;0;3.946;0;1;218;1.284;3.697;3.828;1.904;134;0;11.066
;10:15,01 a 20,00;0;0;42;399;1.197;1.089;742;47;0;3.516;0;0;17;120;576;570;350;15;0;1.648;0;0;59;519;1.773;1.659;1.092;62;0;5.164
;11:Mais de 20,00;0;0;11;247;1.252;1.852;1.346;138;0;4.846;0;0;8;127;456;786;505;21;0;1.903;0;0;19;374;1.708;2.638;1.851;159;0;6.749
;{ñ class};0;2;56;104;324;354;240;18;0;1.098;0;2;35;77;202;148;96;2;0;562;0;4;91;181;526;502;336;20;0;1.660
140010:Boa Vista - RR;Total;0;90;3.569;3.472;5.137;4.327;2.412;242;0;19.249;2;84;2.691;2.345;3.684;4.004;2.289;142;0;15.241;2;174;6.260;5.817;8.821;8.331;4.701;384;0;34.490
;00:Até 0,50;0;13;2;0;0;1;0;0;0;16;2;17;3;2;0;1;0;0;0;25;2;30;5;2;0;2;0;0;0;41
;01:0,51 a 1,00;0;21;263;161;154;83;58;7;0;747;0;21;224;169;276;140;45;1;0;876;0;42;487;330;430;223;103;8;0;1.623
;02:1,01 a 1,50;0;53;2.115;1.651;1.571;622;294;37;0;6.343;0;45;1.753;1.273;1.492;830;300;7;0;5.700;0;98;3.868;2.924;3.063;1.452;594;44;0;12.043
;03:1,51 a 2,00;0;3;479;583;739;292;144;12;0;2.252;0;1;321;249;295;161;45;2;0;1.074;0;4;800;832;1.034;453;189;14;0;3.326
;04:2,01 a 3,00;0;0;429;485;776;430;169;18;0;2.307;0;0;209;248;349;141;51;3;0;1.001;0;0;638;733;1.125;571;220;21;0;3.308
;05:3,01 a 4,00;0;0;148;184;385;359;232;40;0;1.348;0;0;60;106;236;293;325;29;0;1.049;0;0;208;290;621;652;557;69;0;2.397
;06:4,01 a 5,00;0;0;54;122;374;701;409;60;0;1.720;0;0;44;95;340;774;568;55;0;1.876;0;0;98;217;714;1.475;977;115;0;3.596
;07:5,01 a 7,00;0;0;46;109;346;715;519;44;0;1.779;0;0;49;76;273;871;578;39;0;1.886;0;0;95;185;619;1.586;1.097;83;0;3.665
;08:7,01 a 10,00;0;0;11;72;279;468;303;14;0;1.147;0;0;21;54;184;502;277;5;0;1.043;0;0;32;126;463;970;580;19;0;2.190
;09:10,01 a 15,00;0;0;6;44;245;255;108;4;0;662;0;0;2;38;113;110;45;1;0;309;0;0;8;82;358;365;153;5;0;971
;10:15,01 a 20,00;0;0;10;38;113;122;47;0;0;330;0;0;1;24;52;59;15;0;0;151;0;0;11;62;165;181;62;0;0;481
;11:Mais de 20,00;0;0;0;16;138;260;119;5;0;538;0;0;2;7;66;115;39;0;0;229;0;0;2;23;204;375;158;5;0;767
;{ñ class};0;0;6;7;17;19;10;1;0;60;0;0;2;4;8;7;1;0;0;22;0;0;8;11;25;26;11;1;0;82
150140:Belém - PA;Total;10;557;21.883;31.900;61.939;43.153;25.029;1.697;7;186.175;5;444;12.351;18.870;38.322;36.714;21.956;763;1;129.426;15;1.001;34.234;50.770;100.261;79.867;46.985;2.460;8;315.601
;00:Até 0,50;4;241;273;110;162;110;48;1;0;949;2;217;160;48;95;45;11;2;0;580;6;458;433;158;257;155;59;3;0;1.529
;01:0,51 a 1,00;5;246;2.620;1.829;2.026;974;459;39;0;8.198;3;181;1.329;980;1.849;1.773;1.186;44;1;7.346;8;427;3.949;2.809;3.875;2.747;1.645;83;1;15.544
;02:1,01 a 1,50;0;55;11.490;12.570;15.522;7.652;3.703;346;1;51.339;0;35;7.005;8.352;11.710;8.680;5.645;140;0;41.567;0;90;18.495;20.922;27.232;16.332;9.348;486;1;92.906
;03:1,51 a 2,00;1;11;3.254;6.323;10.767;6.452;3.614;234;3;30.659;0;6;1.873;3.305;5.404;3.711;1.953;97;0;16.349;1;17;5.127;9.628;16.171;10.163;5.567;331;3;47.008
;04:2,01 a 3,00;0;1;2.872;6.117;11.550;6.795;3.507;241;2;31.085;0;2;1.139;2.642;6.467;5.169;2.553;88;0;18.060;0;3;4.011;8.759;18.017;11.964;6.060;329;2;49.145
;05:3,01 a 4,00;0;1;616;1.606;9.995;5.263;1.907;126;1;19.515;0;0;349;1.002;3.843;4.534;2.323;69;0;12.120;0;1;965;2.608;13.838;9.797;4.230;195;1;31.635
;06:4,01 a 5,00;0;0;354;1.336;3.828;3.945;1.885;128;0;11.476;0;0;244;1.091;3.085;3.044;1.539;70;0;9.073;0;0;598;2.427;6.913;6.989;3.424;198;0;20.549
;07:5,01 a 7,00;0;1;169;829;3.024;4.291;3.423;214;0;11.951;0;1;117;729;2.816;4.086;2.442;98;0;10.289;0;2;286;1.558;5.840;8.377;5.865;312;0;22.240
;08:7,01 a 10,00;0;0;89;516;2.013;2.817;2.438;150;0;8.023;0;1;62;349;1.337;2.559;2.005;64;0;6.377;0;1;151;865;3.350;5.376;4.443;214;0;14.400
;09:10,01 a 15,00;0;0;37;266;1.245;2.096;1.731;86;0;5.461;0;0;29;186;777;1.425;1.037;35;0;3.489;0;0;66;452;2.022;3.521;2.768;121;0;8.950
;10:15,01 a 20,00;0;0;15;186;765;1.003;759;46;0;2.774;0;0;11;73;395;680;442;17;0;1.618;0;0;26;259;1.160;1.683;1.201;63;0;4.392
;11:Mais de 20,00;0;0;6;67;621;1.299;1.234;72;0;3.299;0;0;0;63;380;809;696;33;0;1.981;0;0;6;130;1.001;2.108;1.930;105;0;5.280
;{ñ class};0;1;88;145;421;456;321;14;0;1.446;0;1;33;50;164;199;124;6;0;577;0;2;121;195;585;655;445;20;0;2.023
160030:Macapá - AP;Total;2;116;5.216;6.318;12.080;8.040;4.273;374;1;36.420;1;97;3.638;4.493;9.950;7.545;3.907;249;0;29.880;3;213;8.854;10.811;22.030;15.585;8.180;623;1;66.300
;00:Até 0,50;1;38;51;6;11;0;0;0;0;107;1;40;36;1;5;0;0;0;0;83;2;78;87;7;16;0;0;0;0;190
;01:0,51 a 1,00;1;45;839;433;438;157;78;11;0;2.002;0;36;596;344;367;155;44;2;0;1.544;1;81;1.435;777;805;312;122;13;0;3.546
;02:1,01 a 1,50;0;29;2.648;2.297;2.403;984;437;42;0;8.840;0;15;1.768;1.586;2.261;1.369;567;15;0;7.581;0;44;4.416;3.883;4.664;2.353;1.004;57;0;16.421
;03:1,51 a 2,00;0;3;821;1.158;1.693;732;332;26;0;4.765;0;4;538;688;929;413;189;10;0;2.771;0;7;1.359;1.846;2.622;1.145;521;36;0;7.536
;04:2,01 a 3,00;0;1;450;1.081;1.936;1.033;472;46;0;5.019;0;2;320;570;890;396;210;17;0;2.405;0;3;770;1.651;2.826;1.429;682;63;0;7.424
;05:3,01 a 4,00;0;0;135;384;1.040;744;404;43;1;2.751;0;0;104;316;665;558;445;50;0;2.138;0;0;239;700;1.705;1.302;849;93;1;4.889
;06:4,01 a 5,00;0;0;84;210;630;857;444;53;0;2.278;0;0;81;245;724;1.057;603;40;0;2.750;0;0;165;455;1.354;1.914;1.047;93;0;5.028
;07:5,01 a 7,00;0;0;112;420;1.848;1.220;837;84;0;4.521;0;0;112;357;2.087;1.513;791;60;0;4.920;0;0;224;777;3.935;2.733;1.628;144;0;9.441
;08:7,01 a 10,00;0;0;43;179;1.015;949;563;37;0;2.786;0;0;38;223;1.256;962;512;38;0;3.029;0;0;81;402;2.271;1.911;1.075;75;0;5.815
;09:10,01 a 15,00;0;0;24;81;616;599;313;13;0;1.646;0;0;34;106;527;777;349;11;0;1.804;0;0;58;187;1.143;1.376;662;24;0;3.450
;10:15,01 a 20,00;0;0;3;33;176;259;155;3;0;629;0;0;10;32;99;133;96;2;0;372;0;0;13;65;275;392;251;5;0;1.001
;11:Mais de 20,00;0;0;1;23;231;469;207;14;0;945;0;0;0;17;107;194;89;2;0;409;0;0;1;40;338;663;296;16;0;1.354
;{ñ class};0;0;5;13;43;37;31;2;0;131;0;0;1;8;33;18;12;2;0;74;0;0;6;21;76;55;43;4;0;205
172100:Palmas - TO;Total;3;167;7.321;8.462;14.408;8.899;5.325;441;0;45.026;1;91;5.172;7.220;14.903;11.895;5.374;137;0;44.793;4;258;12.493;15.682;29.311;20.794;10.699;578;0;89.819
;00:Até 0,50;1;6;7;4;2;3;2;0;0;25;0;3;9;7;7;7;1;0;0;34;1;9;16;11;9;10;3;0;0;59
;01:0,51 a 1,00;2;64;563;193;199;62;45;2;0;1.130;1;34;402;249;297;129;44;2;0;1.158;3;98;965;442;496;191;89;4;0;2.288
;02:1,01 a 1,50;0;91;3.180;2.256;2.550;1.392;1.110;143;0;10.722;0;51;2.103;1.967;3.089;2.834;1.900;42;0;11.986;0;142;5.283;4.223;5.639;4.226;3.010;185;0;22.708
;03:1,51 a 2,00;0;4;1.106;1.382;1.869;941;539;56;0;5.897;0;2;837;1.009;1.538;910;291;11;0;4.598;0;6;1.943;2.391;3.407;1.851;830;67;0;10.495
;04:2,01 a 3,00;0;2;1.356;1.754;2.523;1.376;824;61;0;7.896;0;0;914;1.261;2.640;1.928;862;30;0;7.635;0;2;2.270;3.015;5.163;3.304;1.686;91;0;15.531
;05:3,01 a 4,00;0;0;414;892;1.406;856;513;32;0;4.113;0;0;340;831;1.805;1.163;447;11;0;4.597;0;0;754;1.723;3.211;2.019;960;43;0;8.710
;06:4,01 a 5,00;0;0;456;837;1.685;878;511;32;0;4.399;0;0;282;625;1.082;900;329;9;0;3.227;0;0;738;1.462;2.767;1.778;840;41;0;7.626
;07:5,01 a 7,00;0;0;133;633;2.181;1.310;569;32;0;4.858;0;0;178;798;2.847;2.717;1.044;11;0;7.595;0;0;311;1.431;5.028;4.027;1.613;43;0;12.453
;08:7,01 a 10,00;0;0;61;243;929;825;408;24;0;2.490;0;0;72;285;893;688;238;7;0;2.183;0;0;133;528;1.822;1.513;646;31;0;4.673
;09:10,01 a 15,00;0;0;21;123;564;560;335;27;0;1.630;0;0;29;126;448;366;112;8;0;1.089;0;0;50;249;1.012;926;447;35;0;2.719
;10:15,01 a 20,00;0;0;14;89;272;301;178;14;0;868;0;0;2;46;144;106;48;2;0;348;0;0;16;135;416;407;226;16;0;1.216
;11:Mais de 20,00;0;0;3;50;206;359;262;18;0;898;0;0;1;14;104;136;54;4;0;313;0;0;4;64;310;495;316;22;0;1.211
;{ñ class};0;0;7;6;22;36;29;0;0;100;0;1;3;2;9;11;4;0;0;30;0;1;10;8;31;47;33;0;0;130
211130:São Luiz - MA;Total;0;201;15.471;19.953;37.362;30.346;18.902;1.496;0;123.731;2;183;8.924;11.574;24.255;27.765;20.396;902;1;94.002;2;384;24.395;31.527;61.617;58.111;39.298;2.398;1;217.733
;00:Até 0,50;0;33;66;58;120;125;68;5;0;475;0;22;31;23;28;18;7;0;0;129;0;55;97;81;148;143;75;5;0;604
;01:0,51 a 1,00;0;77;858;639;801;468;241;20;0;3.104;2;82;645;500;685;388;147;5;0;2.454;2;159;1.503;1.139;1.486;856;388;25;0;5.558
;02:1,01 a 1,50;0;84;9.799;9.318;12.039;6.414;3.701;323;0;41.678;0;73;5.954;6.004;9.694;8.019;5.640;215;1;35.600;0;157;15.753;15.322;21.733;14.433;9.341;538;1;77.278
;03:1,51 a 2,00;0;3;2.350;3.869;7.019;4.832;2.697;173;0;20.943;0;4;970;1.531;3.382;3.138;1.781;88;0;10.894;0;7;3.320;5.400;10.401;7.970;4.478;261;0;31.837
;04:2,01 a 3,00;0;3;1.111;2.185;5.690;5.125;3.176;358;0;17.648;0;1;574;1.353;3.676;6.225;4.870;206;0;16.905;0;4;1.685;3.538;9.366;11.350;8.046;564;0;34.553
;05:3,01 a 4,00;0;1;480;1.358;3.484;2.658;1.509;87;0;9.577;0;0;297;853;2.297;2.260;1.517;68;0;7.292;0;1;777;2.211;5.781;4.918;3.026;155;0;16.869
;06:4,01 a 5,00;0;0;316;859;2.970;3.391;1.800;113;0;9.449;0;0;143;449;1.750;2.903;2.279;114;0;7.638;0;0;459;1.308;4.720;6.294;4.079;227;0;17.087
;07:5,01 a 7,00;0;0;223;688;1.849;2.913;2.416;211;0;8.300;0;0;174;368;1.037;2.359;2.399;109;0;6.446;0;0;397;1.056;2.886;5.272;4.815;320;0;14.746
;08:7,01 a 10,00;0;0;100;406;1.190;1.346;1.012;48;0;4.102;0;0;41;193;644;994;792;32;0;2.696;0;0;141;599;1.834;2.340;1.804;80;0;6.798
;09:10,01 a 15,00;0;0;50;279;890;1.335;912;61;0;3.527;0;0;27;132;395;761;528;22;0;1.865;0;0;77;411;1.285;2.096;1.440;83;0;5.392
;10:15,01 a 20,00;0;0;47;115;560;653;457;32;0;1.864;0;1;53;93;286;265;161;25;0;884;0;1;100;208;846;918;618;57;0;2.748
;11:Mais de 20,00;0;0;8;84;513;824;717;55;0;2.201;0;0;4;60;302;329;209;16;0;920;0;0;12;144;815;1.153;926;71;0;3.121
;{ñ class};0;0;63;95;237;262;196;10;0;863;0;0;11;15;79;106;66;2;0;279;0;0;74;110;316;368;262;12;0;1.142
221100:Terezina - PI;Total;12;344;13.510;16.947;29.823;25.103;17.876;1.888;2;105.505;2;220;7.772;10.683;20.263;24.403;22.129;3.883;4;89.359;14;564;21.282;27.630;50.086;49.506;40.005;5.771;6;194.864
;00:Até 0,50;2;76;76;68;132;95;76;0;0;525;0;61;37;56;91;73;31;1;0;350;2;137;113;124;223;168;107;1;0;875
;01:0,51 a 1,00;9;127;1.540;1.231;1.522;893;381;56;0;5.759;2;103;789;725;1.076;624;296;90;0;3.705;11;230;2.329;1.956;2.598;1.517;677;146;0;9.464
;02:1,01 a 1,50;0;132;9.170;9.558;12.503;6.913;3.988;731;0;42.995;0;51;5.316;5.976;9.138;5.831;4.061;1.722;1;32.096;0;183;14.486;15.534;21.641;12.744;8.049;2.453;1;75.091
;03:1,51 a 2,00;1;3;1.427;2.662;4.461;3.223;1.941;191;0;13.909;0;2;711;1.317;2.349;2.561;1.914;342;0;9.196;1;5;2.138;3.979;6.810;5.784;3.855;533;0;23.105
;04:2,01 a 3,00;0;3;813;1.878;5.396;4.364;2.581;222;0;15.257;0;0;574;1.405;3.504;4.314;2.973;396;1;13.167;0;3;1.387;3.283;8.900;8.678;5.554;618;1;28.424
;05:3,01 a 4,00;0;0;207;585;2.430;3.070;2.161;225;0;8.678;0;1;146;469;1.740;6.279;9.367;1.171;1;19.174;0;1;353;1.054;4.170;9.349;11.528;1.396;1;27.852
;06:4,01 a 5,00;0;0;88;267;827;1.485;1.268;91;1;4.027;0;0;64;210;663;1.472;1.113;81;0;3.603;0;0;152;477;1.490;2.957;2.381;172;1;7.630
;07:5,01 a 7,00;0;0;76;229;864;1.943;1.835;158;1;5.106;0;0;53;195;690;1.380;882;38;0;3.238;0;0;129;424;1.554;3.323;2.717;196;1;8.344
;08:7,01 a 10,00;0;0;23;155;554;1.289;1.498;98;0;3.617;0;0;23;105;345;814;685;22;0;1.994;0;0;46;260;899;2.103;2.183;120;0;5.611
;09:10,01 a 15,00;0;1;30;142;469;766;924;38;0;2.370;0;0;25;142;282;532;399;11;1;1.392;0;1;55;284;751;1.298;1.323;49;1;3.762
;10:15,01 a 20,00;0;0;10;58;302;420;489;26;0;1.305;0;0;3;32;177;244;194;3;0;653;0;0;13;90;479;664;683;29;0;1.958
;11:Mais de 20,00;0;0;1;41;268;513;615;40;0;1.478;0;0;0;27;167;238;193;4;0;629;0;0;1;68;435;751;808;44;0;2.107
;{ñ class};0;2;49;73;95;129;119;12;0;479;0;2;31;24;41;41;21;2;0;162;0;4;80;97;136;170;140;14;0;641
230440:Fortaleza - CE;Total;3;975;46.291;52.614;90.196;67.243;39.093;3.683;5;300.103;1;876;31.841;34.191;56.516;54.897;40.170;4.196;3;222.691;4;1.851;78.132;86.805;146.712;122.140;79.263;7.879;8;522.794
;00:Até 0,50;0;127;362;188;248;133;79;5;0;1.142;0;105;220;148;269;186;55;4;0;987;0;232;582;336;517;319;134;9;0;2.129
;01:0,51 a 1,00;2;568;5.930;3.601;4.485;2.187;917;49;0;17.739;0;570;4.267;2.485;3.262;1.850;605;33;0;13.072;2;1.138;10.197;6.086;7.747;4.037;1.522;82;0;30.811
;02:1,01 a 1,50;1;261;31.205;28.704;38.744;20.696;9.692;1.128;0;130.431;1;186;21.779;19.831;28.103;19.486;11.997;1.831;1;103.215;2;447;52.984;48.535;66.847;40.182;21.689;2.959;1;233.646
;03:1,51 a 2,00;0;8;4.987;8.309;15.647;11.118;5.415;447;1;45.932;0;8;2.981;4.153;7.058;6.278;4.194;510;0;25.182;0;16;7.968;12.462;22.705;17.396;9.609;957;1;71.114
;04:2,01 a 3,00;0;8;2.016;4.379;8.941;7.407;4.592;504;1;27.848;0;4;1.411;3.100;5.690;6.232;6.253;687;0;23.377;0;12;3.427;7.479;14.631;13.639;10.845;1.191;1;51.225
;05:3,01 a 4,00;0;1;792;3.604;9.836;6.435;2.958;279;1;23.906;0;2;566;1.809;3.749;4.393;3.768;314;0;14.601;0;3;1.358;5.413;13.585;10.828;6.726;593;1;38.507
;06:4,01 a 5,00;0;0;348;1.078;3.301;4.012;2.485;192;0;11.416;0;0;251;893;2.088;2.906;2.231;162;0;8.531;0;0;599;1.971;5.389;6.918;4.716;354;0;19.947
;07:5,01 a 7,00;0;0;292;1.017;2.802;5.258;3.938;300;1;13.608;0;0;164;719;2.464;5.976;5.139;334;0;14.796;0;0;456;1.736;5.266;11.234;9.077;634;1;28.404
;08:7,01 a 10,00;0;1;164;832;2.304;3.318;2.990;245;0;9.854;0;0;99;534;1.691;3.513;2.780;156;1;8.774;0;1;263;1.366;3.995;6.831;5.770;401;1;18.628
;09:10,01 a 15,00;0;0;65;419;1.622;2.530;2.153;173;1;6.963;0;0;40;290;878;1.661;1.291;81;1;4.242;0;0;105;709;2.500;4.191;3.444;254;2;11.205
;10:15,01 a 20,00;0;0;26;242;886;1.333;1.193;81;0;3.761;0;0;12;113;489;816;595;12;0;2.037;0;0;38;355;1.375;2.149;1.788;93;0;5.798
;11:Mais de 20,00;0;0;4;87;982;2.338;2.211;230;0;5.852;0;0;6;47;578;1.324;1.081;66;0;3.102;0;0;10;134;1.560;3.662;3.292;296;0;8.954
;{ñ class};0;1;100;154;398;478;470;50;0;1.651;0;1;45;69;197;276;181;6;0;775;0;2;145;223;595;754;651;56;0;2.426
240810:Natal - RN;Total;4;648;21.228;22.814;39.761;33.706;18.781;1.258;0;138.200;0;600;14.516;14.801;26.231;34.429;20.735;1.069;1;112.382;4;1.248;35.744;37.615;65.992;68.135;39.516;2.327;1;250.582
;00:Até 0,50;1;119;202;37;49;38;18;0;0;464;0;104;156;29;52;52;20;4;0;417;1;223;358;66;101;90;38;4;0;881
;01:0,51 a 1,00;2;317;2.173;1.083;1.069;657;304;21;0;5.626;0;367;1.734;739;1.175;1.014;500;26;0;5.555;2;684;3.907;1.822;2.244;1.671;804;47;0;11.181
;02:1,01 a 1,50;1;205;14.135;11.795;15.619;9.148;3.803;265;0;54.971;0;122;10.254;8.732;11.936;10.300;5.018;231;1;46.594;1;327;24.389;20.527;27.555;19.448;8.821;496;1;101.565
;03:1,51 a 2,00;0;4;2.432;3.631;6.134;4.650;2.645;235;0;19.731;0;3;1.265;1.888;3.090;3.504;2.179;130;0;12.059;0;7;3.697;5.519;9.224;8.154;4.824;365;0;31.790
;04:2,01 a 3,00;0;1;1.524;3.501;7.537;5.416;2.803;213;0;20.995;0;0;626;1.571;4.648;7.392;3.555;215;0;18.007;0;1;2.150;5.072;12.185;12.808;6.358;428;0;39.002
