;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;08:7,01 a 10,00;0;0;25;221;1.008;852;1.135;165;0;3.406;0;0;23;171;796;566;726;79;0;2.361;0;0;48;392;1.804;1.418;1.861;244;0;5.767
;09:10,01 a 15,00;0;0;11;174;913;641;897;139;0;2.775;0;0;3;84;569;422;647;69;0;1.794;0;0;14;258;1.482;1.063;1.544;208;0;4.569
;10:15,01 a 20,00;0;0;11;35;286;313;520;65;0;1.230;0;0;3;27;107;121;191;13;0;462;0;0;14;62;393;434;711;78;0;1.692
;11:Mais de 20,00;0;0;4;24;302;347;672;82;0;1.431;0;0;0;12;109;167;160;21;0;469;0;0;4;36;411;514;832;103;0;1.900
;{ñ class};0;2;39;97;279;355;431;83;0;1.286;0;1;48;48;194;238;254;27;0;810;0;3;87;145;473;593;685;110;0;2.096
120040:Rio Branco - AC;Total;8;254;5.897;7.147;16.719;11.341;8.270;1.003;0;50.639;5;181;4.366;5.475;13.540;11.152;8.570;657;0;43.946;13;435;10.263;12.622;30.259;22.493;16.840;1.660;0;94.585
;00:Até 0,50;4;136;95;10;18;6;3;2;0;274;4;106;78;3;11;9;5;1;0;217;8;242;173;13;29;15;8;3;0;491
;01:0,51 a 1,00;3;105;630;263;360;214;115;6;0;1.696;1;66;722;275;416;237;80;3;0;1.800;4;171;1.352;538;776;451;195;9;0;3.496
;02:1,01 a 1,50;1;10;3.619;3.021;4.487;2.380;1.367;118;0;15.003;0;8;2.530;2.550;4.579;2.736;1.043;40;0;13.486;1;18;6.149;5.571;9.066;5.116;2.410;158;0;28.489
;03:1,51 a 2,00;0;1;939;1.503;3.163;1.845;1.000;116;0;8.567;0;0;616;893;1.709;1.175;1.013;98;0;5.504;0;1;1.555;2.396;4.872;3.020;2.013;214;0;14.071
;04:2,01 a 3,00;0;0;347;962;2.553;1.741;1.403;199;0;7.205;0;1;260;703;2.160;1.822;1.992;181;0;7.119;0;1;607;1.665;4.713;3.563;3.395;380;0;14.324
;05:3,01 a 4,00;0;1;108;394;1.174;904;779;82;0;3.442;0;0;80;352;1.397;1.365;1.169;86;0;4.449;0;1;188;746;2.571;2.269;1.948;168;0;7.891
;06:4,01 a 5,00;0;0;54;266;1.172;902;656;48;0;3.098;0;0;37;267;928;1.338;977;77;0;3.624;0;0;91;533;2.100;2.240;1.633;125;0;6.722
;07:5,01 a 7,00;0;0;72;521;2.033;1.170;1.110;126;0;5.032;0;0;35;237;967;1.144;1.038;70;0;3.491;0;0;107;758;3.000;2.314;2.148;196;0;8.523
;08:7,01 a 10,00;0;0;7;100;837;978;681;68;0;2.671;0;0;3;134;795;693;518;39;0;2.182;0;0;10;234;1.632;1.671;1.199;107;0;4.853
;09:10,01 a 15,00;0;0;3;60;463;535;485;100;0;1.646;0;0;0;33;356;322;405;30;0;1.146;0;0;3;93;819;857;890;130;0;2.792
;10:15,01 a 20,00;0;0;1;9;124;206;235;47;0;622;0;0;0;6;84;110;132;16;0;348;0;0;1;15;208;316;367;63;0;970
;11:Mais de 20,00;0;0;1;10;184;243;255;52;0;745;0;0;0;3;60;105;107;13;0;288;0;0;1;13;244;348;362;65;0;1.033
;{ñ class};0;1;21;28;151;217;181;39;0;638;0;0;5;19;78;96;91;3;0;292;0;1;26;47;229;313;272;42;0;930
130260:Manaus - AM;Total;28;1.668;35.503;40.962;92.268;63.605;42.013;4.510;0;280.557;22;1.220;22.646;27.335;65.257;52.970;35.189;3.267;0;207.906;50;2.888;58.149;68.297;157.525;116.575;77.202;7.777;0;488.463
;00:Até 0,50;15;1.052;1.201;29;58;48;34;4;0;2.441;15;753;1.109;20;62;55;36;3;0;2.053;30;1.805;2.310;49;120;103;70;7;0;4.494
;01:0,51 a 1,00;13;530;2.197;685;1.145;723;501;71;0;5.865;7;397;1.856;608;1.267;974;559;47;0;5.715;20;927;4.053;1.293;2.412;1.697;1.060;118;0;11.580
;02:1,01 a 1,50;0;76;18.733;15.871;23.521;13.264;7.123;537;0;79.125;0;66;13.244;12.502;22.016;15.738;8.016;399;0;71.981;0;142;31.977;28.373;45.537;29.002;15.139;936;0;151.106
;03:1,51 a 2,00;0;8;8.249;10.633;21.348;13.348;7.441;715;0;61.742;0;3;4.145;6.094;13.239;10.021;6.446;742;0;40.690;0;11;12.394;16.727;34.587;23.369;13.887;1.457;0;102.432
;04:2,01 a 3,00;0;0;3.657;6.700;18.496;13.432;8.985;811;0;52.081;0;1;1.416;3.782;10.749;9.895;7.279;669;0;33.791;0;1;5.073;10.482;29.245;23.327;16.264;1.480;0;85.872
;05:3,01 a 4,00;0;0;672;2.466;7.649;5.566;3.757;397;0;20.507;0;0;434;1.720;5.234;4.423;3.073;270;0;15.154;0;0;1.106;4.186;12.883;9.989;6.830;667;0;35.661
;06:4,01 a 5,00;0;0;376;1.653;5.390;2.998;2.178;243;0;12.838;0;0;163;928;3.781;3.215;2.175;205;0;10.467;0;0;539;2.581;9.171;6.213;4.353;448;0;23.305
;07:5,01 a 7,00;0;0;222;1.565;6.350;4.698;3.336;396;0;16.567;0;0;183;983;4.002;3.357;2.491;299;0;11.315;0;0;405;2.548;10.352;8.055;5.827;695;0;27.882
;08:7,01 a 10,00;0;0;54;586;3.448;3.858;2.522;396;0;10.864;0;0;36;371;2.257;2.227;1.890;243;0;7.024;0;0;90;957;5.705;6.085;4.412;639;0;17.888
;09:10,01 a 15,00;0;0;35;470;2.639;2.426;2.091;312;0;7.973;0;0;7;178;1.518;1.308;1.363;164;0;4.538;0;0;42;648;4.157;3.734;3.454;476;0;12.511
;10:15,01 a 20,00;0;0;4;64;788;1.054;1.079;151;0;3.140;0;0;2;30;389;574;558;58;0;1.611;0;0;6;94;1.177;1.628;1.637;209;0;4.751
;11:Mais de 20,00;0;0;1;30;682;1.134;1.601;221;0;3.669;0;0;0;18;263;442;689;117;0;1.529;0;0;1;48;945;1.576;2.290;338;0;5.198
;{ñ class};0;2;102;210;754;1.056;1.365;256;0;3.745;0;0;51;101;480;741;614;51;0;2.038;0;2;153;311;1.234;1.797;1.979;307;0;5.783
140010:Boa Vista - RR;Total;15;284;5.657;6.369;13.870;9.526;6.655;894;0;43.270;11;198;4.710;5.485;14.153;10.880;7.443;696;0;43.576;26;482;10.367;11.854;28.023;20.406;14.098;1.590;0;86.846
;00:Até 0,50;6;92;75;5;5;16;9;0;0;208;6;77;85;9;6;10;2;1;0;196;12;169;160;14;11;26;11;1;0;404
;01:0,51 a 1,00;9;173;396;211;313;177;84;9;0;1.372;5;115;435;192;364;214;101;16;0;1.442;14;288;831;403;677;391;185;25;0;2.814
;02:1,01 a 1,50;0;19;3.599;3.004;4.474;2.175;1.034;104;0;14.409;0;6;3.173;2.725;4.825;3.109;1.453;52;0;15.343;0;25;6.772;5.729;9.299;5.284;2.487;156;0;29.752
;03:1,51 a 2,00;0;0;882;1.198;2.482;1.359;660;56;0;6.637;0;0;507;690;1.458;859;383;15;0;3.912;0;0;1.389;1.888;3.940;2.218;1.043;71;0;10.549
;04:2,01 a 3,00;0;0;470;905;2.213;1.511;734;88;0;5.921;0;0;289;833;2.611;1.810;786;50;0;6.379;0;0;759;1.738;4.824;3.321;1.520;138;0;12.300
;05:3,01 a 4,00;0;0;131;461;1.323;996;693;91;0;3.695;0;0;134;401;1.565;1.188;891;116;0;4.295;0;0;265;862;2.888;2.184;1.584;207;0;7.990
;06:4,01 a 5,00;0;0;42;170;663;513;306;49;0;1.743;0;0;30;213;926;795;468;45;0;2.477;0;0;72;383;1.589;1.308;774;94;0;4.220
;07:5,01 a 7,00;0;0;38;233;895;799;1.339;253;0;3.557;0;0;30;264;1.077;1.215;1.884;276;0;4.746;0;0;68;497;1.972;2.014;3.223;529;0;8.303
;08:7,01 a 10,00;0;0;7;82;686;889;615;77;0;2.356;0;0;14;86;729;940;692;42;0;2.503;0;0;21;168;1.415;1.829;1.307;119;0;4.859
;09:10,01 a 15,00;0;0;8;70;455;493;540;60;0;1.626;0;0;2;46;368;437;476;51;0;1.380;0;0;10;116;823;930;1.016;111;0;3.006
;10:15,01 a 20,00;0;0;1;4;161;256;243;38;0;703;0;0;1;10;103;121;118;16;0;369;0;0;2;14;264;377;361;54;0;1.072
;11:Mais de 20,00;0;0;0;7;115;270;312;39;0;743;0;0;0;3;54;130;149;9;0;345;0;0;0;10;169;400;461;48;0;1.088
;{ñ class};0;0;8;19;85;72;86;30;0;300;0;0;10;13;67;52;40;7;0;189;0;0;18;32;152;124;126;37;0;489
150140:Belém - PA;Total;12;862;19.849;28.450;74.057;58.630;46.044;6.687;1;234.592;8;660;11.652;18.678;53.723;44.343;40.087;5.534;0;174.685;20;1.522;31.501;47.128;127.780;102.973;86.131;12.221;1;409.277
;00:Até 0,50;8;518;1.056;139;212;123;65;4;0;2.125;7;390;884;145;347;209;96;4;0;2.082;15;908;1.940;284;559;332;161;8;0;4.207
;01:0,51 a 1,00;4;320;2.279;1.125;1.804;1.042;596;60;0;7.230;1;249;1.541;900;1.626;1.041;549;38;0;5.945;5;569;3.820;2.025;3.430;2.083;1.145;98;0;13.175
;02:1,01 a 1,50;0;22;10.487;12.090;21.648;13.255;7.168;620;1;65.291;0;19;6.435;8.928;19.437;13.065;7.465;972;0;56.321;0;41;16.922;21.018;41.085;26.320;14.633;1.592;1;121.612
;03:1,51 a 2,00;0;2;3.081;5.901;13.874;10.185;7.815;1.048;0;41.906;0;1;1.606;3.252;8.032;5.720;5.388;899;0;24.898;0;3;4.687;9.153;21.906;15.905;13.203;1.947;0;66.804
;04:2,01 a 3,00;0;0;1.978;4.510;14.161;10.674;7.280;829;0;39.432;0;0;653;2.195;6.671;5.371;4.366;624;0;19.880;0;0;2.631;6.705;20.832;16.045;11.646;1.453;0;59.312
;05:3,01 a 4,00;0;0;379;2.018;8.536;6.558;3.878;502;0;21.871;0;0;236;1.244;5.096;4.537;3.390;371;0;14.874;0;0;615;3.262;13.632;11.095;7.268;873;0;36.745
;06:4,01 a 5,00;0;0;107;672;3.005;4.401;3.463;370;0;12.018;0;0;101;653;3.055;3.360;3.677;490;0;11.336;0;0;208;1.325;6.060;7.761;7.140;860;0;23.354
;07:5,01 a 7,00;0;0;97;791;3.962;4.208;5.002;1.072;0;15.132;0;0;119;659;4.220;4.797;5.376;795;0;15.966;0;0;216;1.450;8.182;9.005;10.378;1.867;0;31.098
;08:7,01 a 10,00;0;0;29;440;2.633;3.146;3.726;713;0;10.687;0;0;31;384;2.423;2.978;4.784;553;0;11.153;0;0;60;824;5.056;6.124;8.510;1.266;0;21.840
;09:10,01 a 15,00;0;0;20;352;2.287;2.263;2.966;597;0;8.485;0;0;5;184;1.661;1.594;2.374;385;0;6.203;0;0;25;536;3.948;3.857;5.340;982;0;14.688
;10:15,01 a 20,00;0;0;3;83;701;1.078;1.296;224;0;3.385;0;0;1;45;488;594;951;133;0;2.212;0;0;4;128;1.189;1.672;2.247;357;0;5.597
;11:Mais de 20,00;0;0;1;43;653;1.046;1.819;444;0;4.006;0;0;0;17;378;702;1.251;228;0;2.576;0;0;1;60;1.031;1.748;3.070;672;0;6.582
;{ñ class};0;0;332;286;581;651;970;204;0;3.024;0;1;40;72;289;375;420;42;0;1.239;0;1;372;358;870;1.026;1.390;246;0;4.263
160030:Macapá - AP;Total;4;154;5.569;7.480;17.515;13.659;10.460;1.524;0;56.365;9;140;3.777;5.514;15.800;14.323;11.522;1.508;0;52.593;13;294;9.346;12.994;33.315;27.982;21.982;3.032;0;108.958
;00:Até 0,50;4;113;197;11;31;81;105;13;0;555;8;108;161;18;26;27;41;11;0;400;12;221;358;29;57;108;146;24;0;955
;01:0,51 a 1,00;0;34;579;471;694;388;437;60;0;2.663;1;27;429;359;626;491;659;104;0;2.696;1;61;1.008;830;1.320;879;1.096;164;0;5.359
;02:1,01 a 1,50;0;5;3.475;3.537;5.120;2.563;1.269;89;0;16.058;0;5;2.118;2.350;4.377;2.905;1.856;104;0;13.715;0;10;5.593;5.887;9.497;5.468;3.125;193;0;29.773
;03:1,51 a 2,00;0;1;627;1.041;2.529;1.724;1.000;80;0;7.002;0;0;479;713;1.942;1.283;704;59;0;5.180;0;1;1.106;1.754;4.471;3.007;1.704;139;0;12.182
;04:2,01 a 3,00;0;1;445;1.063;2.918;1.963;1.123;124;0;7.637;0;0;399;823;2.391;1.698;797;85;0;6.193;0;1;844;1.886;5.309;3.661;1.920;209;0;13.830
;05:3,01 a 4,00;0;0;143;459;1.102;820;727;149;0;3.400;0;0;94;360;1.037;737;725;220;0;3.173;0;0;237;819;2.139;1.557;1.452;369;0;6.573
;06:4,01 a 5,00;0;0;35;145;606;704;533;71;0;2.094;0;0;29;160;927;892;558;61;0;2.627;0;0;64;305;1.533;1.596;1.091;132;0;4.721
;07:5,01 a 7,00;0;0;34;516;2.299;1.824;2.196;448;0;7.317;0;0;35;546;2.681;2.349;2.712;475;0;8.798;0;0;69;1.062;4.980;4.173;4.908;923;0;16.115
;08:7,01 a 10,00;0;0;21;129;1.138;1.991;1.202;158;0;4.639;0;0;22;115;1.180;2.863;1.976;178;0;6.334;0;0;43;244;2.318;4.854;3.178;336;0;10.973
;09:10,01 a 15,00;0;0;3;66;652;923;809;171;0;2.624;0;0;3;40;387;744;924;149;0;2.247;0;0;6;106;1.039;1.667;1.733;320;0;4.871
;10:15,01 a 20,00;0;0;0;7;147;229;408;61;0;852;0;0;1;4;84;129;254;23;0;495;0;0;1;11;231;358;662;84;0;1.347
;11:Mais de 20,00;0;0;0;18;214;331;526;88;0;1.177;0;0;1;12;100;165;269;30;0;577;0;0;1;30;314;496;795;118;0;1.754
;{ñ class};0;0;10;17;65;118;125;12;0;347;0;0;6;14;42;40;47;9;0;158;0;0;16;31;107;158;172;21;0;505
172100:Palmas - TO;Total;5;417;8.353;9.033;20.888;15.481;9.789;1.108;0;65.074;8;352;6.916;8.166;21.683;18.774;10.891;458;0;67.248;13;769;15.269;17.199;42.571;34.255;20.680;1.566;0;132.322
;00:Até 0,50;2;183;203;6;27;24;11;1;0;457;4;180;261;8;27;19;11;1;0;511;6;363;464;14;54;43;22;2;0;968
;01:0,51 a 1,00;3;166;875;372;615;491;460;102;0;3.084;4;141;930;422;875;597;371;39;0;3.379;7;307;1.805;794;1.490;1.088;831;141;0;6.463
;02:1,01 a 1,50;0;65;4.784;3.176;4.228;2.421;1.594;188;0;16.456;0;30;4.036;3.429;6.479;4.448;2.287;68;0;20.777;0;95;8.820;6.605;10.707;6.869;3.881;256;0;37.233
;03:1,51 a 2,00;0;3;1.407;1.804;3.094;1.647;827;87;0;8.869;0;1;933;1.223;2.176;1.318;682;29;0;6.362;0;4;2.340;3.027;5.270;2.965;1.509;116;0;15.231
;04:2,01 a 3,00;0;0;645;1.619;3.976;2.565;1.292;140;0;10.237;0;0;407;988;2.845;2.415;1.466;65;0;8.186;0;0;1.052;2.607;6.821;4.980;2.758;205;0;18.423
;05:3,01 a 4,00;0;0;268;958;2.580;1.517;799;98;0;6.220;0;0;263;1.236;3.411;2.540;1.048;42;0;8.540;0;0;531;2.194;5.991;4.057;1.847;140;0;14.760
;06:4,01 a 5,00;0;0;51;368;1.434;1.059;680;57;0;3.649;0;0;31;340;1.984;2.084;1.497;60;0;5.996;0;0;82;708;3.418;3.143;2.177;117;0;9.645
;07:5,01 a 7,00;0;0;70;406;1.566;1.300;1.166;134;0;4.642;0;0;24;253;1.837;2.748;1.841;74;0;6.777;0;0;94;659;3.403;4.048;3.007;208;0;11.419
;08:7,01 a 10,00;0;0;16;180;1.769;1.683;580;55;0;4.283;0;0;15;184;1.072;1.080;505;17;0;2.873;0;0;31;364;2.841;2.763;1.085;72;0;7.156
;09:10,01 a 15,00;0;0;3;75;885;1.412;922;72;0;3.369;0;0;0;40;557;831;546;25;0;1.999;0;0;3;115;1.442;2.243;1.468;97;0;5.368
;10:15,01 a 20,00;0;0;1;34;388;608;438;42;0;1.511;0;0;0;18;246;319;224;11;0;818;0;0;1;52;634;927;662;53;0;2.329
;11:Mais de 20,00;0;0;0;4;220;620;880;109;0;1.833;0;0;0;5;107;298;358;24;0;792;0;0;0;9;327;918;1.238;133;0;2.625
;{ñ class};0;0;30;31;106;134;140;23;0;464;0;0;16;20;67;77;55;3;0;238;0;0;46;51;173;211;195;26;0;702
211130:São Luiz - MA;Total;1;147;17.602;25.235;62.578;42.386;33.846;5.461;1;187.257;2;158;12.437;18.830;47.322;35.419;33.992;4.918;0;153.078;3;305;30.039;44.065;109.900;77.805;67.838;10.379;1;340.335
;00:Até 0,50;0;32;239;162;564;388;172;13;0;1.570;0;40;261;224;860;672;362;12;0;2.431;0;72;500;386;1.424;1.060;534;25;0;4.001
;01:0,51 a 1,00;0;102;1.443;672;1.606;1.332;1.051;234;0;6.440;2;105;1.767;892;2.013;1.904;1.605;242;0;8.530;2;207;3.210;1.564;3.619;3.236;2.656;476;0;14.970
;02:1,01 a 1,50;0;11;10.856;10.417;17.755;10.166;5.938;561;0;55.704;0;12;7.962;9.588;19.049;11.976;6.218;440;0;55.245;0;23;18.818;20.005;36.804;22.142;12.156;1.001;0;110.949
;03:1,51 a 2,00;1;1;2.534;5.194;12.592;7.860;5.012;554;0;33.748;0;0;1.343;2.909;6.676;4.176;3.439;463;0;19.006;1;1;3.877;8.103;19.268;12.036;8.451;1.017;0;52.754
;04:2,01 a 3,00;0;1;1.389;3.851;10.128;5.797;4.771;705;0;26.642;0;1;643;2.387;5.842;3.640;4.844;800;0;18.157;0;2;2.032;6.238;15.970;9.437;9.615;1.505;0;44.799
;05:3,01 a 4,00;0;0;298;1.397;5.579;4.820;3.713;690;0;16.497;0;0;158;1.063;4.303;3.904;3.562;536;0;13.526;0;0;456;2.460;9.882;8.724;7.275;1.226;0;30.023
;06:4,01 a 5,00;0;0;499;1.674;3.496;2.046;2.365;382;0;10.462;0;0;115;641;2.274;3.275;6.378;1.120;0;13.803;0;0;614;2.315;5.770;5.321;8.743;1.502;0;24.265
;07:5,01 a 7,00;0;0;161;1.027;5.060;3.616;3.450;812;0;14.126;0;0;86;634;2.991;2.484;3.230;519;0;9.944;0;0;247;1.661;8.051;6.100;6.680;1.331;0;24.070
;08:7,01 a 10,00;0;0;46;377;2.388;2.795;2.847;575;0;9.028;0;0;39;252;1.654;1.574;1.977;337;0;5.833;0;0;85;629;4.042;4.369;4.824;912;0;14.861
;09:10,01 a 15,00;0;0;23;188;1.545;1.141;1.421;298;1;4.617;0;0;13;104;749;611;995;241;0;2.713;0;0;36;292;2.294;1.752;2.416;539;1;7.330
;10:15,01 a 20,00;0;0;20;56;608;769;900;208;0;2.561;0;0;13;38;359;437;595;116;0;1.558;0;0;33;94;967;1.206;1.495;324;0;4.119
;11:Mais de 20,00;0;0;1;42;442;723;969;245;0;2.422;0;0;1;15;181;337;402;61;0;997;0;0;2;57;623;1.060;1.371;306;0;3.419
;{ñ class};0;0;93;178;815;933;1.237;184;0;3.440;0;0;36;83;371;429;385;31;0;1.335;0;0;129;261;1.186;1.362;1.622;215;0;4.775
221100:Terezina - PI;Total;5;490;16.371;19.790;48.852;32.917;28.911;4.459;1;151.796;6;468;13.144;16.254;38.949;27.949;24.719;2.853;0;124.342;11;958;29.515;36.044;87.801;60.866;53.630;7.312;1;276.138
;00:Até 0,50;5;201;365;56;136;117;79;9;0;968;5;189;330;47;139;76;79;6;0;871;10;390;695;103;275;193;158;15;0;1.839
;01:0,51 a 1,00;0;251;1.316;850;1.697;1.027;657;73;0;5.871;0;247;1.284;1.068;2.032;1.198;624;49;0;6.502;0;498;2.600;1.918;3.729;2.225;1.281;122;0;12.373
;02:1,01 a 1,50;0;29;11.842;10.849;20.895;12.261;7.804;870;0;64.550;0;22;9.692;9.504;18.169;11.736;6.973;603;0;56.699;0;51;21.534;20.353;39.064;23.997;14.777;1.473;0;121.249
;03:1,51 a 2,00;0;1;1.676;3.452;9.004;5.633;4.320;482;1;24.569;0;1;996;2.109;5.486;3.633;3.319;390;0;15.934;0;2;2.672;5.561;14.490;9.266;7.639;872;1;40.503
;04:2,01 a 3,00;0;0;622;2.000;5.993;4.062;3.909;635;0;17.221;0;0;469;1.603;4.164;2.699;3.086;473;0;12.494;0;0;1.091;3.603;10.157;6.761;6.995;1.108;0;29.715
;05:3,01 a 4,00;0;0;315;1.152;3.490;2.968;1.947;302;0;10.174;0;0;180;810;2.298;1.845;2.425;381;0;7.939;0;0;495;1.962;5.788;4.813;4.372;683;0;18.113
;06:4,01 a 5,00;0;0;66;486;2.034;2.078;1.932;224;0;6.820;0;0;69;520;2.403;3.207;3.053;222;0;9.474;0;0;135;1.006;4.437;5.285;4.985;446;0;16.294
;07:5,01 a 7,00;0;0;34;351;1.337;1.002;1.882;382;0;4.988;0;0;50;291;1.612;1.202;1.694;199;0;5.048;0;0;84;642;2.949;2.204;3.576;581;0;10.036
;08:7,01 a 10,00;0;0;9;269;1.603;1.112;1.983;371;0;5.347;0;0;8;152;1.215;852;1.150;171;0;3.548;0;0;17;421;2.818;1.964;3.133;542;0;8.895
;09:10,01 a 15,00;0;0;5;138;1.447;1.131;2.181;559;0;5.461;0;0;3;77;885;748;1.252;197;0;3.162;0;0;8;215;2.332;1.879;3.433;756;0;8.623
;10:15,01 a 20,00;0;0;0;18;415;584;800;244;0;2.061;0;0;0;11;200;275;444;73;0;1.003;0;0;0;29;615;859;1.244;317;0;3.064
;11:Mais de 20,00;0;0;0;20;325;442;761;198;0;1.746;0;0;0;7;144;279;383;70;0;883;0;0;0;27;469;721;1.144;268;0;2.629
;{ñ class};0;8;121;149;476;500;656;110;0;2.020;1;9;63;55;202;199;237;19;0;785;1;17;184;204;678;699;893;129;0;2.805
230440:Fortaleza - CE;Total;8;599;52.842;64.206;140.809;93.679;73.976;8.211;0;434.330;5;518;40.695;49.140;105.226;70.288;59.377;8.832;1;334.082;13;1.117;93.537;113.346;246.035;163.967;133.353;17.043;1;768.412
;00:Até 0,50;8;231;1.342;333;644;359;258;19;0;3.194;2;208;1.527;287;578;331;197;14;0;3.144;10;439;2.869;620;1.222;690;455;33;0;6.338
;01:0,51 a 1,00;0;275;6.572;2.589;4.467;2.667;1.597;102;0;18.269;3;250;6.336;2.597;4.685;2.961;1.594;78;0;18.504;3;525;12.908;5.186;9.152;5.628;3.191;180;0;36.773
;02:1,01 a 1,50;0;81;33.406;32.415;54.674;33.993;23.110;1.918;0;179.597;0;49;26.439;28.003;50.300;33.143;21.513;2.117;0;161.564;0;130;59.845;60.418;104.974;67.136;44.623;4.035;0;341.161
;03:1,51 a 2,00;0;2;6.078;10.485;24.855;17.244;12.516;1.019;0;72.199;0;2;3.704;6.875;13.740;8.268;5.923;939;0;39.451;0;4;9.782;17.360;38.595;25.512;18.439;1.958;0;111.650
;04:2,01 a 3,00;0;1;2.692;7.923;20.920;13.213;9.663;963;0;55.375;0;1;1.595;5.426;12.132;6.856;6.563;1.758;0;34.331;0;2;4.287;13.349;33.052;20.069;16.226;2.721;0;89.706
;05:3,01 a 4,00;0;0;1.730;5.882;13.157;5.034;3.942;447;0;30.192;0;0;524;2.789;7.133;4.132;4.496;763;0;19.837;0;0;2.254;8.671;20.290;9.166;8.438;1.210;0;50.029
;06:4,01 a 5,00;0;0;439;2.062;7.839;5.089;2.798;354;0;18.581;0;0;187;1.505;5.253;2.793;2.398;446;0;12.582;0;0;626;3.567;13.092;7.882;5.196;800;0;31.163
;07:5,01 a 7,00;0;0;111;1.090;4.896;6.788;7.410;1.115;0;21.410;0;0;73;848;4.675;4.177;6.512;1.323;1;17.609;0;0;184;1.938;9.571;10.965;13.922;2.438;1;39.019
;08:7,01 a 10,00;0;0;52;609;3.426;2.697;3.390;653;0;10.827;0;0;24;349;2.732;3.023;4.081;516;0;10.725;0;0;76;958;6.158;5.720;7.471;1.169;0;21.552
;09:10,01 a 15,00;0;0;18;293;2.888;2.413;2.653;537;0;8.802;0;0;4;159;1.977;1.931;2.316;396;0;6.783;0;0;22;452;4.865;4.344;4.969;933;0;15.585
;10:15,01 a 20,00;0;0;7;75;1.155;1.582;1.963;300;0;5.082;0;0;4;25;692;949;1.247;176;0;3.093;0;0;11;100;1.847;2.531;3.210;476;0;8.175
;11:Mais de 20,00;0;0;11;23;738;1.421;2.989;473;0;5.655;0;0;0;14;411;837;1.555;220;0;3.037;0;0;11;37;1.149;2.258;4.544;693;0;8.692
;{ñ class};0;9;384;427;1.150;1.179;1.687;311;0;5.147;0;8;278;263;918;887;982;86;0;3.422;0;17;662;690;2.068;2.066;2.669;397;0;8.569
240810:Natal - RN;Total;3;360;17.614;21.637;53.647;38.306;31.351;2.944;0;165.862;1;295;12.533;16.691;41.648;29.858;27.271;2.057;0;130.354;4;655;30.147;38.328;95.295;68.164;58.622;5.001;0;296.216
