;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;08:7,01 a 10,00;0;0;166;617;1.392;1.745;1.806;104;0;5.830;0;0;69;294;691;911;879;28;0;2.872;0;0;235;911;2.083;2.656;2.685;132;0;8.702
;09:10,01 a 15,00;0;0;55;440;1.123;1.078;1.079;63;0;3.838;0;0;29;129;444;553;626;23;0;1.804;0;0;84;569;1.567;1.631;1.705;86;0;5.642
;10:15,01 a 20,00;0;0;10;153;564;608;681;39;0;2.055;0;0;7;48;177;223;238;3;0;696;0;0;17;201;741;831;919;42;0;2.751
;11:Mais de 20,00;0;0;5;113;539;818;1.084;46;0;2.605;0;0;4;47;218;322;302;16;0;909;0;0;9;160;757;1.140;1.386;62;0;3.514
;{ñ class};0;0;51;77;176;221;270;25;0;820;0;1;22;41;62;65;71;7;0;269;0;1;73;118;238;286;341;32;0;1.089
120040:Rio Branco - AC;Total;10;280;8.227;9.306;15.982;10.708;7.459;700;0;52.672;6;217;5.199;6.160;12.441;11.521;8.145;598;0;44.287;16;497;13.426;15.466;28.423;22.229;15.604;1.298;0;96.959
;00:Até 0,50;5;107;40;8;11;3;1;0;0;175;1;100;50;2;4;1;3;0;0;161;6;207;90;10;15;4;4;0;0;336
;01:0,51 a 1,00;2;98;403;275;389;202;137;3;0;1.509;5;85;249;204;376;194;61;2;0;1.176;7;183;652;479;765;396;198;5;0;2.685
;02:1,01 a 1,50;1;65;4.619;3.237;4.100;1.891;1.054;89;0;15.056;0;28;3.059;2.403;3.725;1.847;812;53;0;11.927;1;93;7.678;5.640;7.825;3.738;1.866;142;0;26.983
;03:1,51 a 2,00;2;5;1.617;2.074;3.233;1.439;780;108;0;9.258;0;2;1.006;1.144;1.808;1.090;951;137;0;6.138;2;7;2.623;3.218;5.041;2.529;1.731;245;0;15.396
;04:2,01 a 3,00;0;2;1.020;1.831;2.844;1.664;1.216;144;0;8.721;0;0;425;765;1.518;1.860;1.964;180;0;6.712;0;2;1.445;2.596;4.362;3.524;3.180;324;0;15.433
;05:3,01 a 4,00;0;0;307;871;2.049;1.496;882;70;0;5.675;0;0;207;623;1.489;1.607;1.062;80;0;5.068;0;0;514;1.494;3.538;3.103;1.944;150;0;10.743
;06:4,01 a 5,00;0;0;90;325;1.059;1.171;691;52;0;3.388;0;0;91;434;1.421;1.959;1.196;48;0;5.149;0;0;181;759;2.480;3.130;1.887;100;0;8.537
;07:5,01 a 7,00;0;0;68;274;782;1.079;913;84;0;3.200;0;0;67;340;1.059;1.554;987;53;0;4.060;0;0;135;614;1.841;2.633;1.900;137;0;7.260
;08:7,01 a 10,00;0;0;33;199;561;648;629;56;0;2.126;0;1;24;139;466;640;458;23;0;1.751;0;1;57;338;1.027;1.288;1.087;79;0;3.877
;09:10,01 a 15,00;0;0;9;104;372;424;479;35;0;1.423;0;0;11;60;255;386;307;5;0;1.024;0;0;20;164;627;810;786;40;0;2.447
;10:15,01 a 20,00;0;0;3;45;181;206;196;18;0;649;0;0;2;33;105;152;154;9;0;455;0;0;5;78;286;358;350;27;0;1.104
;11:Mais de 20,00;0;0;1;30;286;355;360;34;0;1.066;0;0;0;8;152;173;146;8;0;487;0;0;1;38;438;528;506;42;0;1.553
;{ñ class};0;3;17;33;115;130;121;7;0;426;0;1;8;5;63;58;44;0;0;179;0;4;25;38;178;188;165;7;0;605
130260:Manaus - AM;Total;44;2.652;49.955;56.627;95.741;57.761;35.439;2.781;3;301.003;22;1.930;31.140;35.732;67.203;46.511;28.673;1.723;1;212.935;66;4.582;81.095;92.359;162.944;104.272;64.112;4.504;4;513.938
;00:Até 0,50;19;1.057;515;17;32;27;18;2;0;1.687;8;803;401;11;32;25;21;1;0;1.302;27;1.860;916;28;64;52;39;3;0;2.989
;01:0,51 a 1,00;17;1.010;1.818;728;983;544;348;39;0;5.487;9;749;1.615;822;1.550;818;468;12;0;6.043;26;1.759;3.433;1.550;2.533;1.362;816;51;0;11.530
;02:1,01 a 1,50;5;538;22.431;15.522;19.170;8.725;4.532;426;3;71.352;3;348;16.866;13.894;21.878;11.969;6.129;310;1;71.398;8;886;39.297;29.416;41.048;20.694;10.661;736;4;142.750
;03:1,51 a 2,00;1;32;13.136;14.895;20.040;9.224;4.516;239;0;62.083;1;20;6.781;7.835;11.021;4.976;1.840;76;0;32.550;2;52;19.917;22.730;31.061;14.200;6.356;315;0;94.633
;04:2,01 a 3,00;1;12;7.911;13.196;24.159;14.880;8.655;589;0;69.403;1;8;3.269;6.343;15.192;14.283;9.716;679;0;49.491;2;20;11.180;19.539;39.351;29.163;18.371;1.268;0;118.894
;05:3,01 a 4,00;1;3;2.100;4.891;10.592;6.402;3.841;257;0;28.087;0;2;1.032;2.336;4.933;3.421;2.019;123;0;13.866;1;5;3.132;7.227;15.525;9.823;5.860;380;0;41.953
;06:4,01 a 5,00;0;0;816;2.394;5.249;3.623;2.201;184;0;14.467;0;0;456;1.413;2.945;2.188;1.436;83;0;8.521;0;0;1.272;3.807;8.194;5.811;3.637;267;0;22.988
;07:5,01 a 7,00;0;0;718;2.265;5.451;4.229;2.834;209;0;15.706;0;0;476;1.585;3.325;2.628;1.936;114;0;10.064;0;0;1.194;3.850;8.776;6.857;4.770;323;0;25.770
;08:7,01 a 10,00;0;0;278;1.256;4.426;3.812;2.957;330;0;13.059;0;0;129;774;3.308;2.894;2.241;150;0;9.496;0;0;407;2.030;7.734;6.706;5.198;480;0;22.555
;09:10,01 a 15,00;0;0;110;889;2.762;2.642;1.980;218;0;8.601;0;0;53;447;1.572;1.414;1.300;88;0;4.874;0;0;163;1.336;4.334;4.056;3.280;306;0;13.475
;10:15,01 a 20,00;0;0;15;178;1.093;1.207;1.037;75;0;3.605;0;0;6;79;486;655;543;36;0;1.805;0;0;21;257;1.579;1.862;1.580;111;0;5.410
;11:Mais de 20,00;0;0;11;156;1.098;1.634;1.874;160;0;4.933;0;0;7;82;482;769;765;40;0;2.145;0;0;18;238;1.580;2.403;2.639;200;0;7.078
;{ñ class};0;0;96;240;686;812;646;53;0;2.533;0;0;49;111;479;471;259;11;0;1.380;0;0;145;351;1.165;1.283;905;64;0;3.913
140010:Boa Vista - RR;Total;7;178;6.183;7.225;12.836;8.438;5.494;583;0;40.944;1;165;5.352;6.979;13.732;9.720;5.751;377;2;42.079;8;343;11.535;14.204;26.568;18.158;11.245;960;2;83.023
;00:Até 0,50;1;56;16;3;10;2;2;0;0;90;1;36;20;2;7;5;2;0;0;73;2;92;36;5;17;7;4;0;0;163
;01:0,51 a 1,00;6;78;518;340;469;241;120;22;0;1.794;0;90;570;573;1.110;559;245;10;0;3.157;6;168;1.088;913;1.579;800;365;32;0;4.951
;02:1,01 a 1,50;0;38;3.568;3.075;3.950;1.767;998;105;0;13.501;0;36;3.183;3.010;4.702;2.635;1.102;67;0;14.735;0;74;6.751;6.085;8.652;4.402;2.100;172;0;28.236
;03:1,51 a 2,00;0;3;895;1.317;2.154;996;503;50;0;5.918;0;2;661;742;1.278;640;280;24;2;3.629;0;5;1.556;2.059;3.432;1.636;783;74;2;9.547
;04:2,01 a 3,00;0;2;673;1.062;2.081;1.045;543;46;0;5.452;0;0;472;1.015;1.792;1.006;473;10;0;4.768;0;2;1.145;2.077;3.873;2.051;1.016;56;0;10.220
;05:3,01 a 4,00;0;0;276;470;888;532;331;38;0;2.535;0;1;200;536;1.071;674;312;23;0;2.817;0;1;476;1.006;1.959;1.206;643;61;0;5.352
;06:4,01 a 5,00;0;0;80;265;825;647;361;38;0;2.216;0;0;86;361;1.080;780;492;44;0;2.843;0;0;166;626;1.905;1.427;853;82;0;5.059
;07:5,01 a 7,00;0;0;72;321;1.108;1.404;1.264;146;0;4.315;0;0;62;402;1.421;1.964;1.709;152;0;5.710;0;0;134;723;2.529;3.368;2.973;298;0;10.025
;08:7,01 a 10,00;0;0;31;153;541;682;485;32;0;1.924;0;0;35;147;618;809;531;24;0;2.164;0;0;66;300;1.159;1.491;1.016;56;0;4.088
;09:10,01 a 15,00;0;0;15;116;322;519;368;45;0;1.385;0;0;5;79;293;294;330;12;0;1.013;0;0;20;195;615;813;698;57;0;2.398
;10:15,01 a 20,00;0;0;1;19;129;173;164;22;0;508;0;0;1;19;98;83;76;0;0;277;0;0;2;38;227;256;240;22;0;785
;11:Mais de 20,00;0;0;0;17;216;330;274;18;0;855;0;0;1;17;108;181;117;2;0;426;0;0;1;34;324;511;391;20;0;1.281
;{ñ class};0;1;38;67;143;100;81;21;0;451;0;0;56;76;154;90;82;9;0;467;0;1;94;143;297;190;163;30;0;918
150140:Belém - PA;Total;7;595;30.127;41.602;79.340;55.287;37.372;3.143;0;247.473;7;498;17.611;26.632;53.223;40.542;32.092;1.944;1;172.550;14;1.093;47.738;68.234;132.563;95.829;69.464;5.087;1;420.023
;00:Até 0,50;5;316;434;101;234;131;103;15;0;1.339;4;285;461;136;241;164;65;2;0;1.358;9;601;895;237;475;295;168;17;0;2.697
;01:0,51 a 1,00;1;233;2.804;2.193;2.788;1.244;590;35;0;9.888;3;182;2.548;2.401;3.581;1.880;717;14;0;11.326;4;415;5.352;4.594;6.369;3.124;1.307;49;0;21.214
;02:1,01 a 1,50;1;42;16.513;16.695;23.131;11.044;5.315;507;0;73.248;0;28;9.755;11.550;17.948;10.023;7.111;489;0;56.904;1;70;26.268;28.245;41.079;21.067;12.426;996;0;130.152
;03:1,51 a 2,00;0;2;4.668;7.875;15.336;9.314;5.725;456;0;43.376;0;1;2.379;4.076;7.502;4.481;2.771;193;1;21.404;0;3;7.047;11.951;22.838;13.795;8.496;649;1;64.780
;04:2,01 a 3,00;0;1;4.091;8.088;15.766;9.268;5.388;369;0;42.971;0;0;1.365;3.442;7.929;5.640;3.526;292;0;22.194;0;1;5.456;11.530;23.695;14.908;8.914;661;0;65.165
;05:3,01 a 4,00;0;0;717;2.096;7.194;7.911;3.184;253;0;21.355;0;0;481;1.468;4.122;4.519;3.080;196;0;13.866;0;0;1.198;3.564;11.316;12.430;6.264;449;0;35.221
;06:4,01 a 5,00;0;0;294;1.252;3.179;3.129;2.284;181;0;10.319;0;0;250;1.092;2.769;2.915;2.958;117;0;10.101;0;0;544;2.344;5.948;6.044;5.242;298;0;20.420
;07:5,01 a 7,00;0;0;259;1.456;4.698;4.565;4.168;333;0;15.479;0;0;211;1.288;4.318;4.532;4.253;217;0;14.819;0;0;470;2.744;9.016;9.097;8.421;550;0;30.298
;08:7,01 a 10,00;0;0;100;697;2.814;3.586;4.139;433;0;11.769;0;0;76;553;2.268;3.137;3.299;176;0;9.509;0;0;176;1.250;5.082;6.723;7.438;609;0;21.278
;09:10,01 a 15,00;0;0;85;660;1.857;1.966;2.606;245;0;7.419;0;0;29;347;1.208;1.425;2.046;93;0;5.148;0;0;114;1.007;3.065;3.391;4.652;338;0;12.567
;10:15,01 a 20,00;0;0;7;92;616;896;1.098;69;0;2.778;0;0;5;68;452;614;784;40;0;1.963;0;0;12;160;1.068;1.510;1.882;109;0;4.741
;11:Mais de 20,00;0;0;2;165;1.060;1.478;2.026;190;0;4.921;0;0;4;133;604;887;1.229;104;0;2.961;0;0;6;298;1.664;2.365;3.255;294;0;7.882
;{ñ class};0;1;153;232;667;755;746;57;0;2.611;0;2;47;78;281;325;253;11;0;997;0;3;200;310;948;1.080;999;68;0;3.608
160030:Macapá - AP;Total;4;276;7.664;9.345;16.908;11.232;6.839;613;1;52.882;1;213;4.896;6.599;14.314;10.622;6.575;494;0;43.714;5;489;12.560;15.944;31.222;21.854;13.414;1.107;1;96.596
;00:Até 0,50;3;161;142;9;15;15;6;0;0;351;0;129;149;12;12;3;5;0;0;310;3;290;291;21;27;18;11;0;0;661
;01:0,51 a 1,00;1;82;917;564;684;319;170;10;0;2.747;1;62;698;446;562;270;129;5;0;2.173;2;144;1.615;1.010;1.246;589;299;15;0;4.920
;02:1,01 a 1,50;0;27;4.305;3.607;4.179;1.536;718;40;0;14.412;0;17;2.459;2.406;3.406;1.596;651;28;0;10.563;0;44;6.764;6.013;7.585;3.132;1.369;68;0;24.975
;03:1,51 a 2,00;0;5;1.042;1.802;3.072;1.502;736;60;0;8.219;0;3;709;1.135;2.187;1.323;743;30;0;6.130;0;8;1.751;2.937;5.259;2.825;1.479;90;0;14.349
;04:2,01 a 3,00;0;1;597;1.237;2.519;1.548;766;79;1;6.748;0;0;364;694;1.345;686;369;37;0;3.495;0;1;961;1.931;3.864;2.234;1.135;116;1;10.243
;05:3,01 a 4,00;0;0;234;547;1.291;748;419;52;0;3.291;0;1;199;507;1.284;675;338;31;0;3.035;0;1;433;1.054;2.575;1.423;757;83;0;6.326
;06:4,01 a 5,00;0;0;227;660;1.557;909;417;46;0;3.816;0;0;174;696;1.832;885;579;77;0;4.243;0;0;401;1.356;3.389;1.794;996;123;0;8.059
;07:5,01 a 7,00;0;0;104;457;1.720;1.911;1.367;159;0;5.718;0;0;77;425;2.004;2.198;1.767;171;0;6.642;0;0;181;882;3.724;4.109;3.134;330;0;12.360
;08:7,01 a 10,00;0;0;73;257;945;1.346;927;72;0;3.620;0;0;39;164;1.168;2.086;1.014;68;0;4.539;0;0;112;421;2.113;3.432;1.941;140;0;8.159
;09:10,01 a 15,00;0;0;11;105;421;661;633;44;0;1.875;0;0;13;56;290;510;615;35;0;1.519;0;0;24;161;711;1.171;1.248;79;0;3.394
;10:15,01 a 20,00;0;0;1;22;144;230;227;17;0;641;0;0;1;22;79;136;146;5;0;389;0;0;2;44;223;366;373;22;0;1.030
;11:Mais de 20,00;0;0;2;50;278;445;412;31;0;1.218;0;0;4;26;108;231;195;7;0;571;0;0;6;76;386;676;607;38;0;1.789
;{ñ class};0;0;9;28;83;62;41;3;0;226;0;1;10;10;37;23;24;0;0;105;0;1;19;38;120;85;65;3;0;331
172100:Palmas - TO;Total;10;593;8.809;10.094;18.406;11.841;7.132;578;1;57.464;9;356;6.480;7.857;16.486;12.981;7.367;193;0;51.729;19;949;15.289;17.951;34.892;24.822;14.499;771;1;109.193
;00:Até 0,50;2;56;25;5;20;5;5;2;0;120;0;40;23;8;23;18;9;0;0;121;2;96;48;13;43;23;14;2;0;241
;01:0,51 a 1,00;6;268;604;311;393;203;169;24;0;1.978;7;201;413;213;356;165;75;3;0;1.433;13;469;1.017;524;749;368;244;27;0;3.411
;02:1,01 a 1,50;1;260;4.543;2.814;3.402;1.777;1.189;127;0;14.113;2;97;3.369;2.229;3.314;1.685;778;25;0;11.499;3;357;7.912;5.043;6.716;3.462;1.967;152;0;25.612
;03:1,51 a 2,00;1;7;1.913;2.147;3.322;1.658;993;57;1;10.099;0;15;1.258;1.212;1.946;1.248;878;21;0;6.578;1;22;3.171;3.359;5.268;2.906;1.871;78;1;16.677
;04:2,01 a 3,00;0;1;904;1.676;3.036;1.407;794;60;0;7.878;0;1;706;1.210;2.311;1.380;865;28;0;6.501;0;2;1.610;2.886;5.347;2.787;1.659;88;0;14.379
;05:3,01 a 4,00;0;1;306;671;1.422;784;502;30;0;3.716;0;1;209;579;1.471;1.145;592;26;0;4.023;0;2;515;1.250;2.893;1.929;1.094;56;0;7.739
;06:4,01 a 5,00;0;0;185;618;1.093;652;457;21;0;3.026;0;1;235;945;1.844;1.261;639;8;0;4.933;0;1;420;1.563;2.937;1.913;1.096;29;0;7.959
;07:5,01 a 7,00;0;0;255;1.185;2.792;1.809;782;53;0;6.876;0;0;209;970;3.033;3.900;2.443;47;0;10.602;0;0;464;2.155;5.825;5.709;3.225;100;0;17.478
;08:7,01 a 10,00;0;0;44;373;1.407;1.524;652;63;0;4.063;0;0;39;313;1.203;801;348;7;0;2.711;0;0;83;686;2.610;2.325;1.000;70;0;6.774
;09:10,01 a 15,00;0;0;21;187;760;862;553;32;0;2.415;0;0;6;98;513;710;375;5;0;1.707;0;0;27;285;1.273;1.572;928;37;0;4.122
;10:15,01 a 20,00;0;0;1;65;367;432;291;10;0;1.166;0;0;4;41;259;314;140;7;0;765;0;0;5;106;626;746;431;17;0;1.931
;11:Mais de 20,00;0;0;0;22;338;681;676;82;0;1.799;0;0;0;26;187;330;213;15;0;771;0;0;0;48;525;1.011;889;97;0;2.570
;{ñ class};0;0;8;20;54;47;69;17;0;215;0;0;9;13;26;24;12;1;0;85;0;0;17;33;80;71;81;18;0;300
211130:São Luiz - MA;Total;5;304;28.732;34.712;59.366;41.723;30.195;2.782;1;197.820;7;278;15.530;20.693;38.669;32.517;29.392;2.233;1;139.320;12;582;44.262;55.405;98.035;74.240;59.587;5.015;2;337.140
;00:Até 0,50;0;51;169;58;88;53;37;1;0;457;1;54;89;30;45;26;18;1;0;264;1;105;258;88;133;79;55;2;0;721
;01:0,51 a 1,00;0;157;2.285;1.498;2.186;1.344;709;124;0;8.303;1;158;1.282;1.106;2.268;1.755;988;118;0;7.676;1;315;3.567;2.604;4.454;3.099;1.697;242;0;15.979
;02:1,01 a 1,50;2;86;16.187;13.867;18.713;10.342;5.879;440;0;65.516;5;58;10.170;10.335;16.335;10.308;6.076;349;1;53.637;7;144;26.357;24.202;35.048;20.650;11.955;789;1;119.153
;03:1,51 a 2,00;2;7;4.723;6.710;11.416;6.813;4.443;319;0;34.433;0;5;1.861;2.723;4.650;3.617;3.353;318;0;16.527;2;12;6.584;9.433;16.066;10.430;7.796;637;0;50.960
;04:2,01 a 3,00;1;2;3.104;5.525;9.342;6.700;5.055;555;1;30.285;0;2;1.154;2.490;4.415;3.609;4.267;430;0;16.367;1;4;4.258;8.015;13.757;10.309;9.322;985;1;46.652
;05:3,01 a 4,00;0;0;1.137;2.711;6.316;4.157;2.610;204;0;17.135;0;0;481;1.682;5.056;6.095;5.574;345;0;19.233;0;0;1.618;4.393;11.372;10.252;8.184;549;0;36.368
;06:4,01 a 5,00;0;0;448;1.441;3.500;3.487;1.711;117;0;10.704;0;0;193;705;1.518;2.082;2.157;151;0;6.806;0;0;641;2.146;5.018;5.569;3.868;268;0;17.510
;07:5,01 a 7,00;0;0;314;1.257;2.821;2.995;3.129;294;0;10.810;0;0;148;795;1.728;1.916;2.798;255;0;7.640;0;0;462;2.052;4.549;4.911;5.927;549;0;18.450
;08:7,01 a 10,00;0;0;145;808;1.830;2.059;2.577;303;0;7.722;0;1;46;369;1.081;1.336;2.007;124;0;4.964;0;1;191;1.177;2.911;3.395;4.584;427;0;12.686
;09:10,01 a 15,00;0;0;49;435;1.414;1.493;1.693;138;0;5.222;0;0;18;186;678;804;1.260;80;0;3.026;0;0;67;621;2.092;2.297;2.953;218;0;8.248
;10:15,01 a 20,00;0;0;18;127;596;742;720;101;0;2.304;0;0;14;77;314;271;315;19;0;1.010;0;0;32;204;910;1.013;1.035;120;0;3.314
;11:Mais de 20,00;0;0;18;91;613;908;1.044;134;0;2.808;0;0;14;45;305;457;411;34;0;1.266;0;0;32;136;918;1.365;1.455;168;0;4.074
;{ñ class};0;1;135;184;531;630;588;52;0;2.121;0;0;60;150;276;241;168;9;0;904;0;1;195;334;807;871;756;61;0;3.025
221100:Terezina - PI;Total;7;585;19.944;25.501;43.977;31.612;25.797;2.266;3;149.692;5;458;10.569;15.703;29.406;26.092;21.136;1.277;6;104.652;12;1.043;30.513;41.204;73.383;57.704;46.933;3.543;9;254.344
;00:Até 0,50;3;98;98;41;113;89;77;4;0;523;2;86;115;55;73;55;30;1;0;417;5;184;213;96;186;144;107;5;0;940
;01:0,51 a 1,00;1;329;1.568;1.234;1.713;925;419;29;0;6.218;3;281;551;580;960;684;414;25;1;3.499;4;610;2.119;1.814;2.673;1.609;833;54;1;9.717
;02:1,01 a 1,50;2;149;14.111;14.502;20.410;10.834;6.177;437;1;66.623;0;77;7.892;9.155;14.217;8.923;4.760;305;1;45.330;2;226;22.003;23.657;34.627;19.757;10.937;742;2;111.953
;03:1,51 a 2,00;0;5;2.355;4.182;7.674;5.006;3.443;307;0;22.972;0;6;1.035;1.987;3.795;3.306;2.690;176;1;12.996;0;11;3.390;6.169;11.469;8.312;6.133;483;1;35.968
;04:2,01 a 3,00;0;2;1.124;2.836;5.360;4.942;3.816;337;0;18.417;0;1;614;1.832;3.354;3.424;3.646;259;0;13.130;0;3;1.738;4.668;8.714;8.366;7.462;596;0;31.547
;05:3,01 a 4,00;0;1;343;1.027;3.643;3.530;2.442;165;0;11.151;0;4;163;877;3.467;4.973;4.047;193;0;13.724;0;5;506;1.904;7.110;8.503;6.489;358;0;24.875
;06:4,01 a 5,00;0;0;114;386;964;1.093;1.033;79;0;3.669;0;1;61;344;801;1.327;1.380;46;0;3.960;0;1;175;730;1.765;2.420;2.413;125;0;7.629
;07:5,01 a 7,00;0;1;113;589;1.461;1.599;1.906;189;2;5.860;0;2;89;468;1.053;1.178;1.264;78;3;4.135;0;3;202;1.057;2.514;2.777;3.170;267;5;9.995
;08:7,01 a 10,00;1;0;62;372;1.047;1.390;2.449;236;0;5.557;0;0;29;245;759;939;1.080;58;0;3.110;1;0;91;617;1.806;2.329;3.529;294;0;8.667
;09:10,01 a 15,00;0;0;7;175;768;959;2.079;252;0;4.240;0;0;10;102;483;692;1.061;67;0;2.415;0;0;17;277;1.251;1.651;3.140;319;0;6.655
;10:15,01 a 20,00;0;0;1;49;290;431;753;87;0;1.611;0;0;1;17;168;208;380;33;0;807;0;0;2;66;458;639;1.133;120;0;2.418
;11:Mais de 20,00;0;0;2;55;336;538;876;106;0;1.913;0;0;0;18;189;300;312;29;0;848;0;0;2;73;525;838;1.188;135;0;2.761
;{ñ class};0;0;46;53;198;276;327;38;0;938;0;0;9;23;87;83;72;7;0;281;0;0;55;76;285;359;399;45;0;1.219
230440:Fortaleza - CE;Total;12;1.522;73.451;77.281;130.314;91.605;61.302;5.999;1;441.487;6;1.118;51.763;53.644;86.401;66.398;58.394;7.803;3;325.530;18;2.640;125.214;130.925;216.715;158.003;119.696;13.802;4;767.017
;00:Até 0,50;6;222;733;201;275;196;97;5;0;1.735;2;181;750;161;299;233;109;2;0;1.737;8;403;1.483;362;574;429;206;7;0;3.472
;01:0,51 a 1,00;4;856;8.737;4.175;5.814;3.358;1.694;121;0;24.759;1;645;7.780;3.607;5.057;3.388;1.443;195;0;22.116;5;1.501;16.517;7.782;10.871;6.746;3.137;316;0;46.875
;02:1,01 a 1,50;2;413;47.315;40.995;58.183;34.636;17.385;1.664;1;200.594;2;262;34.790;31.543;46.146;30.879;18.778;3.144;1;165.545;4;675;82.105;72.538;104.329;65.515;36.163;4.808;2;366.139
;03:1,51 a 2,00;0;9;8.971;12.742;23.561;16.724;9.464;651;0;72.122;0;8;4.179;5.839;8.850;6.216;5.277;734;0;31.103;0;17;13.150;18.581;32.411;22.940;14.741;1.385;0;103.225
;04:2,01 a 3,00;0;4;4.263;8.183;15.161;10.880;7.446;831;0;46.768;0;4;2.545;5.751;8.948;7.052;8.069;1.281;0;33.650;0;8;6.808;13.934;24.109;17.932;15.515;2.112;0;80.418
;05:3,01 a 4,00;0;0;1.807;4.450;8.401;5.370;3.782;451;0;24.261;0;2;897;2.787;4.688;3.567;4.515;684;1;17.141;0;2;2.704;7.237;13.089;8.937;8.297;1.135;1;41.402
;06:4,01 a 5,00;0;0;828;2.565;6.401;5.285;2.761;263;0;18.103;0;0;354;1.511;3.116;2.481;2.693;344;0;10.499;0;0;1.182;4.076;9.517;7.766;5.454;607;0;28.602
;07:5,01 a 7,00;0;0;316;1.612;4.104;4.874;5.137;478;0;16.521;0;0;168;1.161;3.537;5.192;7.832;658;1;18.549;0;0;484;2.773;7.641;10.066;12.969;1.136;1;35.070
;08:7,01 a 10,00;0;0;136;1.117;3.248;3.376;4.468;459;0;12.804;0;0;56;611;2.416;2.905;3.463;286;0;9.737;0;0;192;1.728;5.664;6.281;7.931;745;0;22.541
;09:10,01 a 15,00;0;0;64;688;2.553;2.484;3.414;382;0;9.585;0;0;19;309;1.723;1.869;2.784;202;0;6.906;0;0;83;997;4.276;4.353;6.198;584;0;16.491
;10:15,01 a 20,00;0;0;16;124;950;1.323;1.843;168;0;4.424;0;0;9;80;641;890;1.367;97;0;3.084;0;0;25;204;1.591;2.213;3.210;265;0;7.508
;11:Mais de 20,00;0;0;27;140;987;2.256;2.993;411;0;6.814;0;0;0;55;492;1.230;1.696;149;0;3.622;0;0;27;195;1.479;3.486;4.689;560;0;10.436
;{ñ class};0;18;238;289;676;843;818;115;0;2.997;1;16;216;229;488;496;368;27;0;1.841;1;34;454;518;1.164;1.339;1.186;142;0;4.838
240810:Natal - RN;Total;6;585;24.354;29.932;51.118;38.780;27.431;2.075;1;174.282;3;648;17.629;19.820;33.320;33.143;28.093;1.863;2;134.521;9;1.233;41.983;49.752;84.438;71.923;55.524;3.938;3;308.803
;00:Até 0,50;3;108;324;55;79;47;40;3;0;659;0;144;337;50;87;60;47;9;0;734;3;252;661;105;166;107;87;12;0;1.393
