;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;02:1,01 a 1,50;1;65;4.926;3.347;4.507;2.039;1.128;99;0;16.112;0;38;3.146;2.632;4.218;2.182;945;50;0;13.211;1;103;8.072;5.979;8.725;4.221;2.073;149;0;29.323
;03:1,51 a 2,00;0;4;1.560;2.169;3.634;1.778;1.004;121;0;10.270;0;7;883;1.135;2.002;1.180;1.015;149;0;6.371;0;11;2.443;3.304;5.636;2.958;2.019;270;0;16.641
;04:2,01 a 3,00;0;1;966;1.885;3.514;1.962;1.432;165;0;9.925;0;2;413;901;1.975;1.927;2.094;236;0;7.548;0;3;1.379;2.786;5.489;3.889;3.526;401;0;17.473
;05:3,01 a 4,00;0;1;294;1.004;2.382;1.325;949;88;0;6.043;0;0;196;590;1.624;1.489;1.110;88;0;5.097;0;1;490;1.594;4.006;2.814;2.059;176;0;11.140
;06:4,01 a 5,00;0;0;55;230;902;1.329;666;55;0;3.237;0;0;66;308;1.029;1.888;1.295;75;0;4.661;0;0;121;538;1.931;3.217;1.961;130;0;7.898
;07:5,01 a 7,00;0;0;52;244;691;1.077;803;63;0;2.930;0;0;45;297;891;1.513;1.147;63;0;3.956;0;0;97;541;1.582;2.590;1.950;126;0;6.886
;08:7,01 a 10,00;0;0;24;157;577;612;571;53;0;1.994;0;0;24;159;537;652;508;22;0;1.902;0;0;48;316;1.114;1.264;1.079;75;0;3.896
;09:10,01 a 15,00;0;0;14;84;355;341;450;51;0;1.295;0;0;7;55;223;276;297;12;0;870;0;0;21;139;578;617;747;63;0;2.165
;10:15,01 a 20,00;0;0;2;22;162;169;171;23;0;549;0;0;2;18;115;118;127;5;0;385;0;0;4;40;277;287;298;28;0;934
;11:Mais de 20,00;0;0;2;25;260;271;286;29;0;873;0;0;1;13;150;141;107;4;0;416;0;0;3;38;410;412;393;33;0;1.289
;{ñ class};0;1;29;46;162;157;150;20;0;565;0;1;10;15;61;92;56;0;0;235;0;2;39;61;223;249;206;20;0;800
130260:Manaus - AM;Total;53;2.818;52.499;57.558;105.332;63.931;40.798;3.279;2;326.270;35;2.046;33.742;36.534;74.376;50.464;32.300;2.182;1;231.680;88;4.864;86.241;94.092;179.708;114.395;73.098;5.461;3;557.950
;00:Até 0,50;38;1.420;780;44;120;86;43;8;0;2.539;21;1.107;619;31;78;52;36;1;0;1.945;59;2.527;1.399;75;198;138;79;9;0;4.484
;01:0,51 a 1,00;12;938;2.590;871;1.170;552;414;44;0;6.591;13;691;1.782;771;1.478;817;415;20;0;5.987;25;1.629;4.372;1.642;2.648;1.369;829;64;0;12.578
;02:1,01 a 1,50;3;407;25.958;17.654;23.260;11.130;6.129;529;0;85.070;1;218;19.690;15.546;25.306;13.569;6.535;374;1;81.240;4;625;45.648;33.200;48.566;24.699;12.664;903;1;166.310
;03:1,51 a 2,00;0;33;12.877;14.167;21.464;10.220;5.635;354;2;64.752;0;21;6.822;7.850;13.290;6.829;3.449;246;0;38.507;0;54;19.699;22.017;34.754;17.049;9.084;600;2;103.259
;04:2,01 a 3,00;0;9;6.659;12.198;26.039;16.186;9.940;670;0;71.701;0;4;2.860;5.380;14.826;13.750;9.978;701;0;47.499;0;13;9.519;17.578;40.865;29.936;19.918;1.371;0;119.200
;05:3,01 a 4,00;0;3;1.642;4.664;10.723;6.580;4.228;313;0;28.153;0;1;913;2.404;5.329;3.784;2.563;199;0;15.193;0;4;2.555;7.068;16.052;10.364;6.791;512;0;43.346
;06:4,01 a 5,00;0;2;954;3.316;7.382;4.527;2.340;190;0;18.711;0;1;494;1.918;4.538;3.200;1.900;101;0;12.152;0;3;1.448;5.234;11.920;7.727;4.240;291;0;30.863
;07:5,01 a 7,00;0;0;596;2.219;5.707;4.788;3.180;257;0;16.747;0;1;363;1.364;3.563;2.847;2.231;154;0;10.523;0;1;959;3.583;9.270;7.635;5.411;411;0;27.270
;08:7,01 a 10,00;0;0;206;1.225;4.201;4.195;2.929;349;0;13.105;0;0;106;711;3.019;2.604;2.141;162;0;8.743;0;0;312;1.936;7.220;6.799;5.070;511;0;21.848
;09:10,01 a 15,00;0;1;84;688;2.578;2.335;2.157;210;0;8.053;0;0;32;327;1.522;1.342;1.438;112;0;4.773;0;1;116;1.015;4.100;3.677;3.595;322;0;12.826
;10:15,01 a 20,00;0;0;11;150;951;1.044;1.026;88;0;3.270;0;0;4;65;457;527;506;30;0;1.589;0;0;15;215;1.408;1.571;1.532;118;0;4.859
;11:Mais de 20,00;0;0;17;118;909;1.365;1.832;166;0;4.407;0;0;3;53;365;564;749;59;0;1.793;0;0;20;171;1.274;1.929;2.581;225;0;6.200
;{ñ class};0;5;125;244;828;923;945;101;0;3.171;0;2;54;114;605;579;359;23;0;1.736;0;7;179;358;1.433;1.502;1.304;124;0;4.907
140010:Boa Vista - RR;Total;16;265;6.242;6.738;13.111;8.339;5.685;578;2;40.976;9;240;5.189;6.215;13.641;9.153;5.823;422;1;40.693;25;505;11.431;12.953;26.752;17.492;11.508;1.000;3;81.669
;00:Até 0,50;8;100;47;4;11;4;2;1;0;177;4;111;52;2;6;5;1;0;0;181;12;211;99;6;17;9;3;1;0;358
;01:0,51 a 1,00;8;112;532;322;442;230;122;7;0;1.775;5;93;499;362;792;393;160;6;0;2.310;13;205;1.031;684;1.234;623;282;13;0;4.085
;02:1,01 a 1,50;0;50;3.753;2.987;4.323;1.834;895;79;0;13.921;0;32;3.258;2.786;4.908;2.534;1.060;45;0;14.623;0;82;7.011;5.773;9.231;4.368;1.955;124;0;28.544
;03:1,51 a 2,00;0;3;794;1.195;2.262;1.080;570;55;1;5.960;0;3;615;755;1.235;636;321;23;1;3.589;0;6;1.409;1.950;3.497;1.716;891;78;2;9.549
;04:2,01 a 3,00;0;0;686;973;2.083;1.084;582;42;0;5.450;0;0;381;1.003;2.290;1.165;495;15;0;5.349;0;0;1.067;1.976;4.373;2.249;1.077;57;0;10.799
;05:3,01 a 4,00;0;0;186;423;1.058;727;473;66;0;2.933;0;0;155;485;1.143;734;547;77;0;3.141;0;0;341;908;2.201;1.461;1.020;143;0;6.074
;06:4,01 a 5,00;0;0;126;333;906;662;329;33;1;2.390;0;0;119;350;1.154;802;368;25;0;2.818;0;0;245;683;2.060;1.464;697;58;1;5.208
;07:5,01 a 7,00;0;0;64;250;953;1.256;1.384;154;0;4.061;0;0;72;264;1.217;1.762;1.813;180;0;5.308;0;0;136;514;2.170;3.018;3.197;334;0;9.369
;08:7,01 a 10,00;0;0;22;112;449;557;468;33;0;1.641;0;1;20;108;440;581;479;23;0;1.652;0;1;42;220;889;1.138;947;56;0;3.293
;09:10,01 a 15,00;0;0;9;87;276;434;382;48;0;1.236;0;0;10;64;253;288;353;19;0;987;0;0;19;151;529;722;735;67;0;2.223
;10:15,01 a 20,00;0;0;0;17;124;150;182;18;0;491;0;0;2;17;86;111;94;2;0;312;0;0;2;34;210;261;276;20;0;803
;11:Mais de 20,00;0;0;0;13;166;269;234;18;0;700;0;0;1;9;85;119;102;3;0;319;0;0;1;22;251;388;336;21;0;1.019
;{ñ class};0;0;23;22;58;52;62;24;0;241;0;0;5;10;32;23;30;4;0;104;0;0;28;32;90;75;92;28;0;345
150140:Belém - PA;Total;15;782;29.856;40.912;83.148;59.749;40.731;3.828;1;259.022;7;668;16.448;26.202;57.151;42.534;34.863;2.606;0;180.479;22;1.450;46.304;67.114;140.299;102.283;75.594;6.434;1;439.501
;00:Até 0,50;7;408;363;105;176;76;49;5;0;1.189;5;339;302;77;133;88;36;1;0;981;12;747;665;182;309;164;85;6;0;2.170
;01:0,51 a 1,00;7;310;3.135;2.209;1.963;981;512;43;0;9.160;1;287;1.680;1.252;2.051;1.224;502;12;0;7.009;8;597;4.815;3.461;4.014;2.205;1.014;55;0;16.169
;02:1,01 a 1,50;1;53;17.335;17.356;25.825;12.928;6.417;540;1;80.456;1;36;10.135;12.753;21.812;12.037;6.942;592;0;64.308;2;89;27.470;30.109;47.637;24.965;13.359;1.132;1;144.764
;03:1,51 a 2,00;0;7;4.251;6.815;14.169;9.046;6.393;556;0;41.237;0;3;2.212;3.765;7.382;4.590;3.985;331;0;22.268;0;10;6.463;10.580;21.551;13.636;10.378;887;0;63.505
;04:2,01 a 3,00;0;2;3.357;6.690;16.525;10.132;6.179;440;0;43.325;0;2;1.180;3.058;6.935;4.866;3.356;341;0;19.738;0;4;4.537;9.748;23.460;14.998;9.535;781;0;63.063
;05:3,01 a 4,00;0;1;746;3.777;9.311;8.343;3.135;288;0;25.601;0;0;445;1.837;5.177;4.529;2.424;145;0;14.557;0;1;1.191;5.614;14.488;12.872;5.559;433;0;40.158
;06:4,01 a 5,00;0;0;268;1.112;3.383;4.523;2.510;223;0;12.019;0;1;217;1.056;3.203;3.200;2.853;232;0;10.762;0;1;485;2.168;6.586;7.723;5.363;455;0;22.781
;07:5,01 a 7,00;0;0;166;1.203;4.352;4.974;4.580;468;0;15.743;0;0;153;1.189;4.588;4.629;5.267;350;0;16.176;0;0;319;2.392;8.940;9.603;9.847;818;0;31.919
;08:7,01 a 10,00;0;0;84;832;3.575;3.825;4.203;507;0;13.026;0;0;63;717;3.208;3.947;4.355;267;0;12.557;0;0;147;1.549;6.783;7.772;8.558;774;0;25.583
;09:10,01 a 15,00;0;0;32;516;2.074;2.116;3.037;327;0;8.102;0;0;19;304;1.516;1.776;2.847;156;0;6.618;0;0;51;820;3.590;3.892;5.884;483;0;14.720
;10:15,01 a 20,00;0;0;4;53;564;1.027;1.190;114;0;2.952;0;0;4;77;406;588;837;52;0;1.964;0;0;8;130;970;1.615;2.027;166;0;4.916
;11:Mais de 20,00;0;0;4;65;653;1.101;1.725;233;0;3.781;0;0;5;44;477;745;1.170;115;0;2.556;0;0;9;109;1.130;1.846;2.895;348;0;6.337
;{ñ class};0;1;111;179;578;677;801;84;0;2.431;0;0;33;73;263;315;289;12;0;985;0;1;144;252;841;992;1.090;96;0;3.416
160030:Macapá - AP;Total;9;302;7.763;9.298;17.978;12.471;7.714;697;0;56.232;6;274;4.717;6.251;14.665;11.673;7.441;599;1;45.627;15;576;12.480;15.549;32.643;24.144;15.155;1.296;1;101.859
;00:Até 0,50;6;181;135;16;26;12;7;1;0;384;5;183;144;5;17;8;2;0;0;364;11;364;279;21;43;20;9;1;0;748
;01:0,51 a 1,00;3;75;830;567;705;346;158;8;0;2.692;1;70;510;379;565;256;102;3;0;1.886;4;145;1.340;946;1.270;602;260;11;0;4.578
;02:1,01 a 1,50;0;34;4.740;3.912;4.982;2.126;973;51;0;16.818;0;17;2.762;2.685;4.191;2.418;1.214;55;1;13.343;0;51;7.502;6.597;9.173;4.544;2.187;106;1;30.161
;03:1,51 a 2,00;0;5;1.024;1.778;3.342;1.742;832;54;0;8.777;0;3;691;1.197;2.450;1.207;427;31;0;6.006;0;8;1.715;2.975;5.792;2.949;1.259;85;0;14.783
;04:2,01 a 3,00;0;1;535;1.221;2.707;1.541;818;80;0;6.903;0;0;272;574;1.385;734;412;40;0;3.417;0;1;807;1.795;4.092;2.275;1.230;120;0;10.320
;05:3,01 a 4,00;0;2;128;391;1.015;690;471;58;0;2.755;0;1;91;334;954;541;521;102;0;2.544;0;3;219;725;1.969;1.231;992;160;0;5.299
;06:4,01 a 5,00;0;1;197;577;1.519;875;376;29;0;3.574;0;0;137;461;1.568;801;385;32;0;3.384;0;1;334;1.038;3.087;1.676;761;61;0;6.958
;07:5,01 a 7,00;0;0;115;410;1.724;2.211;1.876;203;0;6.539;0;0;68;349;2.055;2.414;2.355;223;0;7.464;0;0;183;759;3.779;4.625;4.231;426;0;14.003
;08:7,01 a 10,00;0;1;33;240;1.022;1.553;900;73;0;3.822;0;0;21;143;1.001;2.349;989;59;0;4.562;0;1;54;383;2.023;3.902;1.889;132;0;8.384
;09:10,01 a 15,00;0;1;17;110;509;715;594;59;0;2.005;0;0;9;88;304;542;637;39;0;1.619;0;1;26;198;813;1.257;1.231;98;0;3.624
;10:15,01 a 20,00;0;0;1;23;131;278;322;29;0;784;0;0;2;15;73;171;194;7;0;462;0;0;3;38;204;449;516;36;0;1.246
;11:Mais de 20,00;0;0;0;31;229;319;337;42;0;958;0;0;2;13;82;200;169;7;0;473;0;0;2;44;311;519;506;49;0;1.431
;{ñ class};0;1;8;22;67;63;50;10;0;221;0;0;8;8;20;32;34;1;0;103;0;1;16;30;87;95;84;11;0;324
172100:Palmas - TO;Total;10;621;9.375;9.902;18.275;11.542;7.395;669;0;57.789;9;465;6.765;8.416;18.587;14.651;8.920;286;0;58.099;19;1.086;16.140;18.318;36.862;26.193;16.315;955;0;115.888
;00:Até 0,50;6;168;61;12;15;10;2;0;0;274;3;157;44;9;13;13;8;0;0;247;9;325;105;21;28;23;10;0;0;521
;01:0,51 a 1,00;3;249;823;528;960;774;781;106;0;4.224;6;193;578;446;1.288;1.188;869;26;0;4.594;9;442;1.401;974;2.248;1.962;1.650;132;0;8.818
;02:1,01 a 1,50;0;194;5.066;2.860;3.469;1.607;1.037;89;0;14.322;0;102;3.890;2.805;4.053;1.926;952;30;0;13.758;0;296;8.956;5.665;7.522;3.533;1.989;119;0;28.080
;03:1,51 a 2,00;0;8;1.862;2.079;3.156;1.424;854;88;0;9.471;0;11;1.135;1.126;2.023;1.282;884;29;0;6.490;0;19;2.997;3.205;5.179;2.706;1.738;117;0;15.961
;04:2,01 a 3,00;0;2;990;1.974;3.730;1.828;985;75;0;9.584;0;1;615;1.139;2.436;1.521;970;49;0;6.731;0;3;1.605;3.113;6.166;3.349;1.955;124;0;16.315
;05:3,01 a 4,00;0;0;253;715;1.477;820;543;39;0;3.847;0;0;207;704;1.767;1.181;565;23;0;4.447;0;0;460;1.419;3.244;2.001;1.108;62;0;8.294
;06:4,01 a 5,00;0;0;169;725;1.663;808;471;27;0;3.863;0;0;173;1.278;3.015;2.973;2.049;51;0;9.539;0;0;342;2.003;4.678;3.781;2.520;78;0;13.402
;07:5,01 a 7,00;1;0;99;517;1.440;1.554;801;51;0;4.463;0;0;73;537;2.047;2.498;1.487;31;0;6.673;1;0;172;1.054;3.487;4.052;2.288;82;0;11.136
;08:7,01 a 10,00;0;0;29;282;1.158;961;577;53;0;3.060;0;0;30;245;1.026;745;349;12;0;2.407;0;0;59;527;2.184;1.706;926;65;0;5.467
;09:10,01 a 15,00;0;0;4;141;653;838;483;40;0;2.159;0;0;8;79;565;750;409;11;0;1.822;0;0;12;220;1.218;1.588;892;51;0;3.981
;10:15,01 a 20,00;0;0;4;27;225;327;226;12;0;821;0;0;0;25;179;224;139;8;0;575;0;0;4;52;404;551;365;20;0;1.396
;11:Mais de 20,00;0;0;0;25;268;544;540;71;0;1.448;0;0;1;16;157;316;204;11;0;705;0;0;1;41;425;860;744;82;0;2.153
;{ñ class};0;0;15;17;61;47;95;18;0;253;0;1;11;7;18;34;35;5;0;111;0;1;26;24;79;81;130;23;0;364
211130:São Luiz - MA;Total;3;209;26.111;34.128;62.887;42.318;32.499;3.393;1;201.549;2;252;16.839;22.247;42.314;33.143;31.116;2.790;0;148.703;5;461;42.950;56.375;105.201;75.461;63.615;6.183;1;350.252
;00:Até 0,50;1;42;106;27;65;41;28;5;0;315;0;52;120;36;42;24;16;4;0;294;1;94;226;63;107;65;44;9;0;609
;01:0,51 a 1,00;1;92;2.307;1.247;1.970;1.260;778;125;0;7.780;1;144;1.616;906;1.717;1.422;923;115;0;6.844;2;236;3.923;2.153;3.687;2.682;1.701;240;0;14.624
;02:1,01 a 1,50;1;64;15.919;13.988;20.054;11.280;5.875;398;1;67.580;1;52;11.614;11.982;18.872;11.621;4.972;261;0;59.375;2;116;27.533;25.970;38.926;22.901;10.847;659;1;126.955
;03:1,51 a 2,00;0;4;4.037;7.363;12.919;7.368;5.511;494;0;37.696;0;1;1.760;2.954;5.018;3.599;4.767;480;0;18.579;0;5;5.797;10.317;17.937;10.967;10.278;974;0;56.275
;04:2,01 a 3,00;0;6;2.307;5.300;9.899;6.079;4.788;482;0;28.861;0;1;1.012;2.598;4.911;3.567;4.485;504;0;17.078;0;7;3.319;7.898;14.810;9.646;9.273;986;0;45.939
;05:3,01 a 4,00;0;0;740;2.494;6.835;5.020;3.141;369;0;18.599;0;2;367;1.576;4.899;5.293;5.822;400;0;18.359;0;2;1.107;4.070;11.734;10.313;8.963;769;0;36.958
;06:4,01 a 5,00;0;0;273;1.254;3.083;3.463;2.069;182;0;10.324;0;0;173;854;1.995;2.428;2.564;318;0;8.332;0;0;446;2.108;5.078;5.891;4.633;500;0;18.656
;07:5,01 a 7,00;0;1;204;1.121;3.001;2.761;3.359;324;0;10.771;0;0;74;737;2.180;2.121;2.977;335;0;8.424;0;1;278;1.858;5.181;4.882;6.336;659;0;19.195
;08:7,01 a 10,00;0;0;78;648;1.937;1.655;2.705;478;0;7.501;0;0;30;347;1.150;1.405;2.394;184;0;5.510;0;0;108;995;3.087;3.060;5.099;662;0;13.011
;09:10,01 a 15,00;0;0;28;367;1.475;1.314;1.724;208;0;5.116;0;0;19;143;738;728;1.232;113;0;2.973;0;0;47;510;2.213;2.042;2.956;321;0;8.089
;10:15,01 a 20,00;0;0;6;68;522;605;715;89;0;2.005;0;0;3;29;308;302;355;22;0;1.019;0;0;9;97;830;907;1.070;111;0;3.024
;11:Mais de 20,00;0;0;12;76;582;801;1.003;154;0;2.628;0;0;11;39;281;380;405;41;0;1.157;0;0;23;115;863;1.181;1.408;195;0;3.785
;{ñ class};0;0;94;175;545;671;803;85;0;2.373;0;0;40;46;203;253;204;13;0;759;0;0;134;221;748;924;1.007;98;0;3.132
221100:Terezina - PI;Total;15;614;21.453;27.402;50.019;33.290;27.938;2.869;0;163.600;9;537;12.370;18.093;33.600;25.975;22.834;1.664;0;115.082;24;1.151;33.823;45.495;83.619;59.265;50.772;4.533;0;278.682
;00:Até 0,50;7;143;109;77;103;88;91;8;0;626;3;131;121;66;80;57;35;0;0;493;10;274;230;143;183;145;126;8;0;1.119
;01:0,51 a 1,00;8;336;1.763;1.216;1.785;871;433;27;0;6.439;6;332;712;512;871;508;262;15;0;3.218;14;668;2.475;1.728;2.656;1.379;695;42;0;9.657
;02:1,01 a 1,50;0;130;15.503;15.514;23.727;12.368;7.403;607;0;75.252;0;71;9.503;11.050;17.057;10.100;5.692;426;0;53.899;0;201;25.006;26.564;40.784;22.468;13.095;1.033;0;129.151
;03:1,51 a 2,00;0;2;2.340;4.583;8.944;5.433;3.848;352;0;25.502;0;2;1.102;2.329;4.466;3.280;2.605;212;0;13.996;0;4;3.442;6.912;13.410;8.713;6.453;564;0;39.498
;04:2,01 a 3,00;0;2;1.015;2.702;5.863;4.130;3.930;404;0;18.046;0;0;582;1.910;3.416;2.942;3.416;313;0;12.579;0;2;1.597;4.612;9.279;7.072;7.346;717;0;30.625
;05:3,01 a 4,00;0;0;403;1.587;3.867;4.396;2.518;211;0;12.982;0;0;167;913;3.438;4.092;4.091;261;0;12.962;0;0;570;2.500;7.305;8.488;6.609;472;0;25.944
;06:4,01 a 5,00;0;0;90;452;1.225;1.300;1.364;146;0;4.577;0;0;68;389;1.247;1.789;2.085;87;0;5.665;0;0;158;841;2.472;3.089;3.449;233;0;10.242
;07:5,01 a 7,00;0;0;107;531;1.487;1.451;2.217;242;0;6.035;0;0;65;485;1.150;1.207;1.645;109;0;4.661;0;0;172;1.016;2.637;2.658;3.862;351;0;10.696
;08:7,01 a 10,00;0;0;48;407;1.251;1.195;2.408;333;0;5.642;0;0;24;279;930;795;1.128;67;0;3.223;0;0;72;686;2.181;1.990;3.536;400;0;8.865
;09:10,01 a 15,00;0;0;18;156;878;885;1.903;268;0;4.108;0;0;8;111;537;632;1.161;102;0;2.551;0;0;26;267;1.415;1.517;3.064;370;0;6.659
;10:15,01 a 20,00;0;0;2;41;289;467;697;96;0;1.592;0;0;0;18;159;204;340;33;0;754;0;0;2;59;448;671;1.037;129;0;2.346
;11:Mais de 20,00;0;0;2;37;297;394;703;119;0;1.552;0;0;1;12;154;251;284;30;0;732;0;0;3;49;451;645;987;149;0;2.284
;{ñ class};0;1;53;99;303;312;423;56;0;1.247;0;1;17;19;95;118;90;9;0;349;0;2;70;118;398;430;513;65;0;1.596
230440:Fortaleza - CE;Total;13;1.527;73.542;81.300;140.825;95.799;67.840;6.497;0;467.343;7;1.193;54.108;57.984;95.796;66.489;56.220;7.001;2;338.800;20;2.720;127.650;139.284;236.621;162.288;124.060;13.498;2;806.143
;00:Até 0,50;2;325;1.041;291;479;265;151;11;0;2.565;3;291;1.264;305;518;301;176;23;0;2.881;5;616;2.305;596;997;566;327;34;0;5.446
;01:0,51 a 1,00;8;769;8.509;4.216;5.921;3.419;1.863;103;0;24.808;4;659;8.079;3.554;5.007;3.123;1.558;95;0;22.079;12;1.428;16.588;7.770;10.928;6.542;3.421;198;0;46.887
;02:1,01 a 1,50;2;394;47.682;41.129;60.916;37.016;21.011;1.745;0;209.895;0;219;36.132;34.332;51.795;34.593;20.127;2.604;1;179.803;2;613;83.814;75.461;112.711;71.609;41.138;4.349;1;389.698
;03:1,51 a 2,00;0;15;8.483;14.227;26.271;18.336;10.717;743;0;78.792;0;4;4.243;6.642;9.991;6.088;4.332;568;0;31.868;0;19;12.726;20.869;36.262;24.424;15.049;1.311;0;110.660
;04:2,01 a 3,00;0;9;4.359;8.903;16.649;11.050;7.962;760;0;49.692;0;2;2.671;6.206;10.240;6.554;7.045;1.135;0;33.853;0;11;7.030;15.109;26.889;17.604;15.007;1.895;0;83.545
;05:3,01 a 4,00;0;2;1.152;3.557;7.077;4.561;3.781;424;0;20.554;0;0;833;2.858;5.092;3.360;3.969;584;0;16.696;0;2;1.985;6.415;12.169;7.921;7.750;1.008;0;37.250
;06:4,01 a 5,00;0;1;1.368;4.848;9.065;5.713;2.490;275;0;23.760;0;0;361;1.700;3.333;1.967;2.255;307;0;9.923;0;1;1.729;6.548;12.398;7.680;4.745;582;0;33.683
;07:5,01 a 7,00;0;0;330;1.857;5.135;5.725;5.816;624;0;19.487;0;0;160;1.098;3.542;3.763;6.845;755;1;16.164;0;0;490;2.955;8.677;9.488;12.661;1.379;1;35.651
;08:7,01 a 10,00;0;0;199;1.095;3.499;3.145;4.561;533;0;13.032;0;1;122;602;2.548;2.462;3.497;284;0;9.516;0;1;321;1.697;6.047;5.607;8.058;817;0;22.548
;09:10,01 a 15,00;0;0;103;635;3.022;2.451;3.398;473;0;10.082;0;0;19;300;2.042;1.818;2.777;248;0;7.204;0;0;122;935;5.064;4.269;6.175;721;0;17.286
;10:15,01 a 20,00;0;0;29;138;1.018;1.434;2.001;208;0;4.828;0;0;6;74;693;874;1.332;124;0;3.103;0;0;35;212;1.711;2.308;3.333;332;0;7.931
;11:Mais de 20,00;0;0;22;86;959;1.806;2.964;388;0;6.225;0;0;2;42;425;1.003;1.612;165;0;3.249;0;0;24;128;1.384;2.809;4.576;553;0;9.474
;{ñ class};1;12;265;318;814;878;1.125;210;0;3.623;0;17;216;271;570;583;695;109;0;2.461;1;29;481;589;1.384;1.461;1.820;319;0;6.084
240810:Natal - RN;Total;6;442;23.113;29.032;54.488;39.053;29.749;2.207;0;178.090;4;487;16.781;20.689;36.850;30.957;28.547;1.968;0;136.283;10;929;39.894;49.721;91.338;70.010;58.296;4.175;0;314.373
;00:Até 0,50;1;91;339;48;83;70;95;6;0;733;1;128;663;58;121;109;140;14;0;1.234;2;219;1.002;106;204;179;235;20;0;1.967
