;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;06:4,01 a 5,00;0;0;25;148;734;1.167;648;44;0;2.766;0;0;27;159;699;1.114;900;79;0;2.978;0;0;52;307;1.433;2.281;1.548;123;0;5.744
;07:5,01 a 7,00;0;0;23;184;663;865;1.187;107;0;3.029;0;0;21;252;821;1.151;1.038;70;0;3.353;0;0;44;436;1.484;2.016;2.225;177;0;6.382
;08:7,01 a 10,00;0;0;16;113;562;494;407;53;0;1.645;0;0;13;110;486;469;388;19;0;1.485;0;0;29;223;1.048;963;795;72;0;3.130
;09:10,01 a 15,00;0;0;5;62;437;393;456;57;0;1.410;0;0;5;44;309;314;380;18;0;1.070;0;0;10;106;746;707;836;75;0;2.480
;10:15,01 a 20,00;0;0;1;20;150;167;283;63;0;684;0;0;0;10;81;103;139;15;0;348;0;0;1;30;231;270;422;78;0;1.032
;11:Mais de 20,00;0;0;0;41;226;235;277;39;0;818;0;0;0;7;109;112;101;10;0;339;0;0;0;48;335;347;378;49;0;1.157
;{ñ class};0;3;24;49;203;223;205;40;0;747;0;0;7;29;79;135;110;2;0;362;0;3;31;78;282;358;315;42;0;1.109
130260:Manaus - AM;Total;31;2.062;35.932;41.870;92.006;59.835;40.299;3.952;0;275.987;29;1.567;24.551;28.118;67.123;51.143;35.358;3.053;0;210.942;60;3.629;60.483;69.988;159.129;110.978;75.657;7.005;0;486.929
;00:Até 0,50;17;1.197;910;30;70;44;32;7;0;2.307;13;945;766;22;66;58;46;6;0;1.922;30;2.142;1.676;52;136;102;78;13;0;4.229
;01:0,51 a 1,00;12;694;2.162;845;1.285;741;548;37;0;6.324;15;531;1.856;848;1.631;1.104;618;32;0;6.635;27;1.225;4.018;1.693;2.916;1.845;1.166;69;0;12.959
;02:1,01 a 1,50;1;158;20.166;15.340;23.159;12.132;6.690;524;0;78.170;1;86;15.476;13.154;24.036;15.494;7.741;354;0;76.342;2;244;35.642;28.494;47.195;27.626;14.431;878;0;154.512
;03:1,51 a 2,00;0;8;7.371;9.824;19.464;11.190;6.642;659;0;55.158;0;4;3.857;5.338;12.504;8.742;6.297;768;0;37.510;0;12;11.228;15.162;31.968;19.932;12.939;1.427;0;92.668
;04:2,01 a 3,00;1;0;3.633;7.473;19.903;13.450;8.957;696;0;54.113;0;1;1.601;3.836;11.100;10.389;8.080;704;0;35.711;1;1;5.234;11.309;31.003;23.839;17.037;1.400;0;89.824
;05:3,01 a 4,00;0;0;799;2.808;7.788;5.336;3.526;334;0;20.591;0;0;458;1.923;5.626;4.568;3.020;202;0;15.797;0;0;1.257;4.731;13.414;9.904;6.546;536;0;36.388
;06:4,01 a 5,00;0;0;353;2.253;6.456;3.200;2.206;226;0;14.694;0;0;215;1.090;3.626;2.514;1.886;169;0;9.500;0;0;568;3.343;10.082;5.714;4.092;395;0;24.194
;07:5,01 a 7,00;0;0;304;1.653;5.776;4.559;3.105;331;0;15.728;0;0;231;1.090;3.569;3.165;2.553;267;0;10.875;0;0;535;2.743;9.345;7.724;5.658;598;0;26.603
;08:7,01 a 10,00;0;1;78;734;3.437;3.867;2.662;411;0;11.190;0;0;32;464;2.521;2.283;2.028;249;0;7.577;0;1;110;1.198;5.958;6.150;4.690;660;0;18.767
;09:10,01 a 15,00;0;1;42;588;2.287;2.124;2.050;264;0;7.356;0;0;13;182;1.195;1.148;1.351;138;0;4.027;0;1;55;770;3.482;3.272;3.401;402;0;11.383
;10:15,01 a 20,00;0;0;1;70;776;945;946;108;0;2.846;0;0;1;38;381;527;526;44;0;1.517;0;0;2;108;1.157;1.472;1.472;152;0;4.363
;11:Mais de 20,00;0;0;4;38;658;1.068;1.585;175;0;3.528;0;0;0;14;246;353;641;86;0;1.340;0;0;4;52;904;1.421;2.226;261;0;4.868
;{ñ class};0;3;109;214;947;1.179;1.350;180;0;3.982;0;0;45;119;622;798;571;34;0;2.189;0;3;154;333;1.569;1.977;1.921;214;0;6.171
140010:Boa Vista - RR;Total;12;246;5.826;6.443;13.585;9.064;6.538;738;0;42.452;12;243;4.931;5.768;14.134;9.745;6.823;536;0;42.192;24;489;10.757;12.211;27.719;18.809;13.361;1.274;0;84.644
;00:Até 0,50;6;117;66;5;10;14;8;3;0;229;6;119;62;6;14;11;2;0;0;220;12;236;128;11;24;25;10;3;0;449
;01:0,51 a 1,00;6;113;504;272;337;183;89;9;0;1.513;6;99;462;280;487;241;118;3;0;1.696;12;212;966;552;824;424;207;12;0;3.209
;02:1,01 a 1,50;0;16;3.616;2.710;4.124;1.909;1.009;81;0;13.465;0;19;3.284;2.602;4.752;2.715;1.189;40;0;14.601;0;35;6.900;5.312;8.876;4.624;2.198;121;0;28.066
;03:1,51 a 2,00;0;0;785;1.282;2.486;1.287;657;56;0;6.553;0;0;470;717;1.458;769;355;11;0;3.780;0;0;1.255;1.999;3.944;2.056;1.012;67;0;10.333
;04:2,01 a 3,00;0;0;543;999;2.497;1.554;746;60;0;6.399;0;4;374;997;2.898;1.613;742;42;0;6.670;0;4;917;1.996;5.395;3.167;1.488;102;0;13.069
;05:3,01 a 4,00;0;0;127;406;1.172;945;656;90;0;3.396;0;0;124;423;1.326;1.012;737;98;0;3.720;0;0;251;829;2.498;1.957;1.393;188;0;7.116
;06:4,01 a 5,00;0;0;72;255;737;682;461;52;0;2.259;0;0;62;250;1.026;847;579;50;0;2.814;0;0;134;505;1.763;1.529;1.040;102;0;5.073
;07:5,01 a 7,00;0;0;73;256;944;1.048;1.522;219;0;4.062;0;0;69;331;1.157;1.485;1.939;206;0;5.187;0;0;142;587;2.101;2.533;3.461;425;0;9.249
;08:7,01 a 10,00;0;0;13;110;594;605;450;43;0;1.815;0;1;12;92;515;544;542;36;0;1.742;0;1;25;202;1.109;1.149;992;79;0;3.557
;09:10,01 a 15,00;0;0;12;102;339;341;368;43;0;1.205;0;0;4;43;312;240;342;34;0;975;0;0;16;145;651;581;710;77;0;2.180
;10:15,01 a 20,00;0;0;1;14;159;194;215;27;0;610;0;0;1;14;80;117;127;5;0;344;0;0;2;28;239;311;342;32;0;954
;11:Mais de 20,00;0;0;1;9;125;242;276;30;0;683;0;0;1;3;60;109;116;6;0;295;0;0;2;12;185;351;392;36;0;978
;{ñ class};0;0;13;23;61;60;81;25;0;263;0;1;6;10;49;42;35;5;0;148;0;1;19;33;110;102;116;30;0;411
150140:Belém - PA;Total;15;953;19.977;30.385;73.898;56.483;43.365;5.238;0;230.314;22;860;12.312;21.415;56.782;43.931;38.446;3.970;1;177.739;37;1.813;32.289;51.800;130.680;100.414;81.811;9.208;1;408.053
;00:Até 0,50;10;521;705;83;163;84;51;6;0;1.623;14;550;647;138;295;171;76;2;0;1.893;24;1.071;1.352;221;458;255;127;8;0;3.516
;01:0,51 a 1,00;5;395;2.175;1.323;1.954;1.000;662;39;0;7.553;7;276;1.363;1.065;2.056;1.312;693;30;0;6.802;12;671;3.538;2.388;4.010;2.312;1.355;69;0;14.355
;02:1,01 a 1,50;0;34;11.495;12.703;22.180;12.641;7.119;655;0;66.827;1;33;7.407;10.526;21.448;13.160;7.794;781;0;61.150;1;67;18.902;23.229;43.628;25.801;14.913;1.436;0;127.977
;03:1,51 a 2,00;0;1;3.170;5.290;12.362;8.827;6.643;742;0;37.035;0;0;1.466;3.053;7.453;5.109;4.519;563;0;22.163;0;1;4.636;8.343;19.815;13.936;11.162;1.305;0;59.198
;04:2,01 a 3,00;0;1;1.645;5.241;14.318;9.870;6.597;601;0;38.273;0;0;839;2.492;6.736;5.112;3.922;452;1;19.554;0;1;2.484;7.733;21.054;14.982;10.519;1.053;1;57.827
;05:3,01 a 4,00;0;0;389;2.845;8.449;6.381;3.402;412;0;21.878;0;0;245;1.453;5.003;4.183;2.901;262;0;14.047;0;0;634;4.298;13.452;10.564;6.303;674;0;35.925
;06:4,01 a 5,00;0;0;148;917;3.445;5.038;3.061;301;0;12.910;0;0;149;986;3.594;3.493;3.208;308;0;11.738;0;0;297;1.903;7.039;8.531;6.269;609;0;24.648
;07:5,01 a 7,00;0;0;92;813;4.320;4.227;5.110;822;0;15.384;0;0;94;910;4.913;4.700;5.218;560;0;16.395;0;0;186;1.723;9.233;8.927;10.328;1.382;0;31.779
;08:7,01 a 10,00;0;0;31;529;2.846;3.718;3.870;571;0;11.565;0;0;35;441;2.677;3.563;4.797;461;0;11.974;0;0;66;970;5.523;7.281;8.667;1.032;0;23.539
;09:10,01 a 15,00;0;0;30;368;1.983;2.154;2.871;430;0;7.836;0;0;11;193;1.466;1.560;2.731;276;0;6.237;0;0;41;561;3.449;3.714;5.602;706;0;14.073
;10:15,01 a 20,00;0;0;3;69;632;945;1.228;175;0;3.052;0;0;3;45;418;589;958;95;0;2.108;0;0;6;114;1.050;1.534;2.186;270;0;5.160
;11:Mais de 20,00;0;0;2;52;611;884;1.773;322;0;3.644;0;0;0;31;385;601;1.214;155;0;2.386;0;0;2;83;996;1.485;2.987;477;0;6.030
;{ñ class};0;1;92;152;635;714;978;162;0;2.734;0;1;53;82;338;378;415;25;0;1.292;0;2;145;234;973;1.092;1.393;187;0;4.026
160030:Macapá - AP;Total;14;219;5.602;7.933;17.651;13.154;9.633;1.102;0;55.308;17;177;3.899;6.356;16.268;13.985;10.318;990;0;52.010;31;396;9.501;14.289;33.919;27.139;19.951;2.092;0;107.318
;00:Até 0,50;6;147;117;9;25;79;100;10;0;493;16;129;138;18;21;21;28;4;0;375;22;276;255;27;46;100;128;14;0;868
;01:0,51 a 1,00;8;59;684;552;875;500;405;41;0;3.124;1;39;469;462;852;591;475;26;0;2.915;9;98;1.153;1.014;1.727;1.091;880;67;0;6.039
;02:1,01 a 1,50;0;12;3.489;3.416;4.926;2.286;1.202;67;0;15.398;0;8;2.316;2.578;4.479;2.858;1.669;80;0;13.988;0;20;5.805;5.994;9.405;5.144;2.871;147;0;29.386
;03:1,51 a 2,00;0;1;709;1.304;3.002;1.643;809;60;0;7.528;0;1;541;1.077;2.872;1.748;723;40;0;7.002;0;2;1.250;2.381;5.874;3.391;1.532;100;0;14.530
;04:2,01 a 3,00;0;0;418;1.516;4.065;3.059;1.545;141;0;10.744;0;0;288;1.136;3.609;3.278;1.501;151;0;9.963;0;0;706;2.652;7.674;6.337;3.046;292;0;20.707
;05:3,01 a 4,00;0;0;93;630;2.049;1.811;1.031;128;0;5.742;0;0;82;664;2.119;2.137;1.384;187;0;6.573;0;0;175;1.294;4.168;3.948;2.415;315;0;12.315
;06:4,01 a 5,00;0;0;29;136;825;1.029;515;60;0;2.594;0;0;23;129;876;1.104;635;61;0;2.828;0;0;52;265;1.701;2.133;1.150;121;0;5.422
;07:5,01 a 7,00;0;0;31;155;680;1.115;2.027;295;0;4.303;0;0;17;147;586;1.115;2.261;300;0;4.426;0;0;48;302;1.266;2.230;4.288;595;0;8.729
;08:7,01 a 10,00;0;0;17;110;567;705;665;103;0;2.167;0;0;15;70;479;591;707;74;0;1.936;0;0;32;180;1.046;1.296;1.372;177;0;4.103
;09:10,01 a 15,00;0;0;6;43;289;375;510;102;0;1.325;0;0;6;35;201;249;474;45;0;1.010;0;0;12;78;490;624;984;147;0;2.335
;10:15,01 a 20,00;0;0;2;8;100;183;351;30;0;674;0;0;0;7;57;108;207;11;0;390;0;0;2;15;157;291;558;41;0;1.064
;11:Mais de 20,00;0;0;0;20;169;211;376;55;0;831;0;0;1;12;72;138;203;9;0;435;0;0;1;32;241;349;579;64;0;1.266
;{ñ class};0;0;7;34;79;158;97;10;0;385;0;0;3;21;45;47;51;2;0;169;0;0;10;55;124;205;148;12;0;554
172100:Palmas - TO;Total;5;647;8.779;9.372;20.536;14.200;9.002;921;0;63.462;6;492;6.989;8.329;21.037;17.269;9.947;370;0;64.439;11;1.139;15.768;17.701;41.573;31.469;18.949;1.291;0;127.901
;00:Até 0,50;2;355;149;7;13;10;6;0;0;542;3;301;167;5;14;13;6;0;0;509;5;656;316;12;27;23;12;0;0;1.051
;01:0,51 a 1,00;2;197;739;328;543;404;369;51;0;2.633;3;149;715;369;762;479;293;21;0;2.791;5;346;1.454;697;1.305;883;662;72;0;5.424
;02:1,01 a 1,50;1;91;5.123;3.058;4.164;2.205;1.464;174;0;16.280;0;34;4.266;3.380;6.010;3.690;1.852;49;0;19.281;1;125;9.389;6.438;10.174;5.895;3.316;223;0;35.561
;03:1,51 a 2,00;0;3;1.552;1.859;2.877;1.413;795;82;0;8.581;0;5;980;1.167;2.018;1.093;562;22;0;5.847;0;8;2.532;3.026;4.895;2.506;1.357;104;0;14.428
;04:2,01 a 3,00;0;0;766;1.807;4.111;2.242;1.183;103;0;10.212;0;2;472;1.083;2.991;2.357;1.427;60;0;8.392;0;2;1.238;2.890;7.102;4.599;2.610;163;0;18.604
;05:3,01 a 4,00;0;0;192;933;2.371;1.273;725;71;0;5.565;0;0;241;1.174;3.017;2.109;880;28;0;7.449;0;0;433;2.107;5.388;3.382;1.605;99;0;13.014
;06:4,01 a 5,00;0;0;121;567;1.499;952;638;57;0;3.834;0;0;88;543;2.078;2.371;1.654;57;0;6.791;0;0;209;1.110;3.577;3.323;2.292;114;0;10.625
;07:5,01 a 7,00;0;0;83;481;2.234;1.852;1.160;90;0;5.900;0;0;30;340;2.141;2.761;1.719;61;0;7.052;0;0;113;821;4.375;4.613;2.879;151;0;12.952
;08:7,01 a 10,00;0;0;20;191;1.381;1.587;614;62;0;3.855;0;0;19;200;1.120;993;480;19;0;2.831;0;0;39;391;2.501;2.580;1.094;81;0;6.686
;09:10,01 a 15,00;0;1;3;72;701;1.222;826;79;0;2.904;0;0;2;26;512;818;567;21;0;1.946;0;1;5;98;1.213;2.040;1.393;100;0;4.850
;10:15,01 a 20,00;0;0;2;30;387;439;311;35;0;1.204;0;0;0;16;223;272;150;9;0;670;0;0;2;46;610;711;461;44;0;1.874
;11:Mais de 20,00;0;0;0;8;169;508;778;95;0;1.558;0;0;0;6;99;278;302;20;0;705;0;0;0;14;268;786;1.080;115;0;2.263
;{ñ class};0;0;29;31;86;93;133;22;0;394;0;1;9;20;52;35;55;3;0;175;0;1;38;51;138;128;188;25;0;569
211130:São Luiz - MA;Total;23;201;19.598;26.804;59.389;39.554;32.099;4.376;0;182.044;14;209;14.449;19.887;44.610;33.379;32.707;3.933;1;149.189;37;410;34.047;46.691;103.999;72.933;64.806;8.309;1;331.233
;00:Até 0,50;13;37;194;31;62;56;55;3;0;451;9;27;190;52;89;44;36;0;0;447;22;64;384;83;151;100;91;3;0;898
;01:0,51 a 1,00;9;136;1.754;750;1.555;1.249;946;188;0;6.587;5;156;1.844;982;2.002;1.836;1.398;208;0;8.431;14;292;3.598;1.732;3.557;3.085;2.344;396;0;15.018
;02:1,01 a 1,50;0;19;11.866;10.832;17.336;9.498;5.464;504;0;55.519;0;22;9.636;10.609;19.076;11.386;5.155;321;0;56.205;0;41;21.502;21.441;36.412;20.884;10.619;825;0;111.724
;03:1,51 a 2,00;1;4;3.154;5.430;10.595;6.197;4.051;456;0;29.888;0;2;1.465;2.812;5.528;3.634;3.344;435;0;17.220;1;6;4.619;8.242;16.123;9.831;7.395;891;0;47.108
;04:2,01 a 3,00;0;1;1.667;4.824;10.975;6.227;5.157;594;0;29.445;0;1;777;2.512;5.678;3.793;5.232;660;1;18.654;0;2;2.444;7.336;16.653;10.020;10.389;1.254;1;48.099
;05:3,01 a 4,00;0;1;353;1.484;4.967;4.483;3.497;554;0;15.339;0;0;233;1.032;3.843;3.936;3.657;450;0;13.151;0;1;586;2.516;8.810;8.419;7.154;1.004;0;28.490
;06:4,01 a 5,00;0;0;199;1.032;3.785;2.905;2.060;284;0;10.265;0;0;105;607;2.476;3.087;5.595;842;0;12.712;0;0;304;1.639;6.261;5.992;7.655;1.126;0;22.977
;07:5,01 a 7,00;0;0;125;940;3.630;3.384;3.905;594;0;12.578;0;0;67;602;2.580;2.353;3.199;374;0;9.175;0;0;192;1.542;6.210;5.737;7.104;968;0;21.753
;08:7,01 a 10,00;0;1;52;544;2.155;1.663;2.373;403;0;7.191;0;0;29;302;1.276;1.363;2.411;320;0;5.701;0;1;81;846;3.431;3.026;4.784;723;0;12.892
;09:10,01 a 15,00;0;0;27;212;1.543;1.288;1.767;370;0;5.207;0;0;19;122;831;709;1.495;204;0;3.380;0;0;46;334;2.374;1.997;3.262;574;0;8.587
;10:15,01 a 20,00;0;0;12;55;446;515;622;85;0;1.735;0;0;12;43;260;341;409;52;0;1.117;0;0;24;98;706;856;1.031;137;0;2.852
;11:Mais de 20,00;0;0;4;71;501;692;936;201;0;2.405;0;0;2;25;241;317;372;41;0;998;0;0;6;96;742;1.009;1.308;242;0;3.403
;{ñ class};0;2;191;599;1.839;1.397;1.266;140;0;5.434;0;1;70;187;730;580;404;26;0;1.998;0;3;261;786;2.569;1.977;1.670;166;0;7.432
221100:Terezina - PI;Total;3;436;17.125;22.185;48.758;32.032;28.880;3.824;1;153.244;10;381;13.275;17.520;38.132;27.183;24.863;2.314;0;123.678;13;817;30.400;39.705;86.890;59.215;53.743;6.138;1;276.922
;00:Até 0,50;2;125;162;41;120;96;68;6;0;620;9;107;153;50;105;71;38;2;0;535;11;232;315;91;225;167;106;8;0;1.155
;01:0,51 a 1,00;1;245;1.328;824;1.358;779;450;57;0;5.042;1;238;1.163;825;1.376;719;484;38;0;4.844;2;483;2.491;1.649;2.734;1.498;934;95;0;9.886
;02:1,01 a 1,50;0;64;12.541;12.120;21.440;11.927;7.659;827;1;66.579;0;35;10.108;10.375;18.670;11.469;7.010;571;0;58.238;0;99;22.649;22.495;40.110;23.396;14.669;1.398;1;124.817
;03:1,51 a 2,00;0;2;1.813;3.616;8.413;5.122;3.955;432;0;23.353;0;0;1.000;2.271;5.117;3.565;3.127;324;0;15.404;0;2;2.813;5.887;13.530;8.687;7.082;756;0;38.757
;04:2,01 a 3,00;0;0;681;2.512;6.564;4.151;3.993;516;0;18.417;0;0;507;1.739;3.983;2.577;3.047;382;0;12.235;0;0;1.188;4.251;10.547;6.728;7.040;898;0;30.652
;05:3,01 a 4,00;0;0;341;1.241;3.324;2.267;2.267;273;0;9.713;0;0;169;941;3.158;3.779;3.893;284;0;12.224;0;0;510;2.182;6.482;6.046;6.160;557;0;21.937
;06:4,01 a 5,00;0;0;80;633;2.184;2.944;1.762;167;0;7.770;0;0;75;528;1.804;1.560;1.985;143;0;6.095;0;0;155;1.161;3.988;4.504;3.747;310;0;13.865
;07:5,01 a 7,00;0;0;68;425;1.271;1.042;2.170;342;0;5.318;0;1;58;392;1.504;1.249;1.689;150;0;5.043;0;1;126;817;2.775;2.291;3.859;492;0;10.361
;08:7,01 a 10,00;0;0;21;394;1.697;1.245;2.553;402;0;6.312;0;0;13;220;1.135;841;1.493;173;0;3.875;0;0;34;614;2.832;2.086;4.046;575;0;10.187
;09:10,01 a 15,00;0;0;10;173;1.230;1.140;1.830;363;0;4.746;0;0;3;122;771;718;1.163;128;0;2.905;0;0;13;295;2.001;1.858;2.993;491;0;7.651
;10:15,01 a 20,00;0;0;1;20;342;451;774;182;0;1.770;0;0;1;6;176;237;445;70;0;935;0;0;2;26;518;688;1.219;252;0;2.705
;11:Mais de 20,00;0;0;5;31;333;398;760;160;0;1.687;0;0;0;9;151;224;326;37;0;747;0;0;5;40;484;622;1.086;197;0;2.434
;{ñ class};0;0;74;155;482;470;639;97;0;1.917;0;0;25;42;182;174;163;12;0;598;0;0;99;197;664;644;802;109;0;2.515
230440:Fortaleza - CE;Total;17;892;56.686;67.293;137.358;91.387;72.195;7.617;1;433.446;15;781;45.784;52.467;102.763;69.091;60.556;8.130;0;339.587;32;1.673;102.470;119.760;240.121;160.478;132.751;15.747;1;773.033
;00:Até 0,50;11;272;1.031;300;583;298;199;14;0;2.708;13;235;1.140;301;551;287;238;30;0;2.795;24;507;2.171;601;1.134;585;437;44;0;5.503
;01:0,51 a 1,00;3;498;6.938;2.789;4.413;2.688;1.718;149;0;19.196;2;485;7.454;2.869;4.614;2.849;1.665;98;0;20.036;5;983;14.392;5.658;9.027;5.537;3.383;247;0;39.232
;02:1,01 a 1,50;0;109;37.223;33.814;55.991;34.301;22.894;1.954;1;186.287;0;53;30.546;30.345;52.164;34.936;21.953;2.172;0;172.169;0;162;67.769;64.159;108.155;69.237;44.847;4.126;1;358.456
;03:1,51 a 2,00;1;3;6.522;11.184;23.414;16.227;11.202;880;0;69.433;0;1;3.825;6.781;11.904;6.564;5.209;976;0;35.260;1;4;10.347;17.965;35.318;22.791;16.411;1.856;0;104.693
;04:2,01 a 3,00;1;3;3.111;8.725;19.814;12.671;9.373;913;0;54.611;0;2;1.771;5.695;11.125;6.813;7.356;1.607;0;34.369;1;5;4.882;14.420;30.939;19.484;16.729;2.520;0;88.980
;05:3,01 a 4,00;0;1;1.103;6.148;14.243;5.481;3.825;407;0;31.208;0;0;584;3.298;7.190;3.996;4.214;618;0;19.900;0;1;1.687;9.446;21.433;9.477;8.039;1.025;0;51.108
;06:4,01 a 5,00;0;1;240;1.402;5.180;7.295;3.935;325;0;18.378;0;0;148;1.308;4.346;2.637;2.726;445;0;11.610;0;1;388;2.710;9.526;9.932;6.661;770;0;29.988
;07:5,01 a 7,00;0;0;152;1.346;4.426;3.516;6.429;891;0;16.760;0;0;80;968;4.294;4.271;7.429;1.019;0;18.061;0;0;232;2.314;8.720;7.787;13.858;1.910;0;34.821
;08:7,01 a 10,00;0;0;53;727;3.452;2.565;3.321;605;0;10.723;0;0;20;369;2.653;2.480;3.607;362;0;9.491;0;0;73;1.096;6.105;5.045;6.928;967;0;20.214
;09:10,01 a 15,00;0;0;15;362;2.934;2.409;2.876;503;0;9.099;0;0;8;186;2.000;1.760;2.455;323;0;6.732;0;0;23;548;4.934;4.169;5.331;826;0;15.831
;10:15,01 a 20,00;0;0;7;81;911;1.328;1.884;261;0;4.472;0;0;8;47;572;871;1.239;141;0;2.878;0;0;15;128;1.483;2.199;3.123;402;0;7.350
;11:Mais de 20,00;0;0;3;38;794;1.381;2.777;387;0;5.380;0;0;1;28;423;770;1.387;172;0;2.781;0;0;4;66;1.217;2.151;4.164;559;0;8.161
;{ñ class};1;5;288;377;1.203;1.227;1.762;328;0;5.191;0;5;199;272;927;857;1.078;167;0;3.505;1;10;487;649;2.130;2.084;2.840;495;0;8.696
240810:Natal - RN;Total;3;367;17.455;23.842;53.081;37.154;31.230;2.573;0;165.705;4;328;13.682;18.286;40.560;29.867;29.141;2.027;0;133.895;7;695;31.137;42.128;93.641;67.021;60.371;4.600;0;299.600
;00:Até 0,50;2;196;599;91;157;84;132;15;0;1.276;4;197;808;62;133;117;156;27;0;1.504;6;393;1.407;153;290;201;288;42;0;2.780
