;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:10 A 14;02:15 A 17;03:18 A 24;04:25 A 29;05:30 A 39;06:40 A 49;07:50 A 64;08:65 OU MAIS;{ñ class};Total;01:10 A 14;02:15 A 17;03:18 A 24;04:25 A 29;05:30 A 39;06:40 A 49;07:50 A 64;08:65 OU MAIS;{ñ class};Total;01:10 A 14;02:15 A 17;03:18 A 24;04:25 A 29;05:30 A 39;06:40 A 49;07:50 A 64;08:65 OU MAIS;{ñ class};Total
;04:2,01 a 3,00;0;5;2.909;6.171;11.666;9.356;5.779;670;0;36.556;1;8;1.942;4.704;7.499;6.831;7.129;1.038;0;29.152;1;13;4.851;10.875;19.165;16.187;12.908;1.708;0;65.708
;05:3,01 a 4,00;0;0;1.154;3.162;8.006;5.385;3.075;340;0;21.122;0;1;681;2.216;4.275;4.105;4.531;472;0;16.281;0;1;1.835;5.378;12.281;9.490;7.606;812;0;37.403
;06:4,01 a 5,00;0;1;1.001;2.127;4.865;4.377;2.472;211;0;15.054;0;0;349;1.232;2.675;2.705;2.530;253;1;9.745;0;1;1.350;3.359;7.540;7.082;5.002;464;1;24.799
;07:5,01 a 7,00;0;1;430;1.445;3.321;5.163;4.634;377;0;15.371;0;1;198;978;2.851;5.350;6.850;438;1;16.667;0;2;628;2.423;6.172;10.513;11.484;815;1;32.038
;08:7,01 a 10,00;0;4;143;916;2.541;3.228;3.833;381;0;11.046;0;1;61;538;1.970;3.020;3.274;205;0;9.069;0;5;204;1.454;4.511;6.248;7.107;586;0;20.115
;09:10,01 a 15,00;0;0;68;549;1.871;2.447;3.109;300;0;8.344;0;0;21;244;1.150;1.845;2.363;150;0;5.773;0;0;89;793;3.021;4.292;5.472;450;0;14.117
;10:15,01 a 20,00;0;0;10;164;857;1.250;1.545;108;0;3.934;0;0;4;82;499;807;936;59;0;2.387;0;0;14;246;1.356;2.057;2.481;167;0;6.321
;11:Mais de 20,00;0;0;3;122;796;2.209;2.440;322;1;5.893;0;0;3;67;432;1.197;1.266;84;0;3.049;0;0;6;189;1.228;3.406;3.706;406;1;8.942
;{ñ class};0;11;156;202;542;621;634;87;0;2.253;0;5;123;119;328;374;290;20;0;1.259;0;16;279;321;870;995;924;107;0;3.512
240810:Natal - RN;Total;7;559;23.435;27.463;45.512;37.646;23.582;1.619;0;159.823;4;587;17.534;18.929;30.520;35.530;25.050;1.357;3;129.514;11;1.146;40.969;46.392;76.032;73.176;48.632;2.976;3;289.337
;00:Até 0,50;2;99;241;39;76;49;34;3;0;543;3;142;380;44;60;57;28;4;0;718;5;241;621;83;136;106;62;7;0;1.261
;01:0,51 a 1,00;4;266;1.470;873;1.121;735;470;37;0;4.976;1;234;1.329;905;1.198;1.015;575;32;1;5.290;5;500;2.799;1.778;2.319;1.750;1.045;69;1;10.266
;02:1,01 a 1,50;1;187;16.669;14.855;19.085;11.818;5.306;439;0;68.360;0;204;13.141;11.311;15.199;11.978;6.303;289;2;58.427;1;391;29.810;26.166;34.284;23.796;11.609;728;2;126.787
;03:1,51 a 2,00;0;3;2.891;4.527;7.334;5.576;3.044;270;0;23.645;0;3;1.479;2.308;3.778;3.613;2.656;200;0;14.037;0;6;4.370;6.835;11.112;9.189;5.700;470;0;37.682
;04:2,01 a 3,00;0;3;1.131;2.870;6.245;6.335;3.684;227;0;20.495;0;1;681;2.002;4.631;8.896;5.655;299;0;22.165;0;4;1.812;4.872;10.876;15.231;9.339;526;0;42.660
;05:3,01 a 4,00;0;0;565;2.264;5.415;4.273;2.268;155;0;14.940;0;0;229;782;1.603;3.397;2.869;173;0;9.053;0;0;794;3.046;7.018;7.670;5.137;328;0;23.993
;06:4,01 a 5,00;0;0;173;579;1.381;1.960;1.269;69;0;5.431;0;1;120;496;937;1.574;1.575;88;0;4.791;0;1;293;1.075;2.318;3.534;2.844;157;0;10.222
;07:5,01 a 7,00;0;0;143;583;1.447;1.905;2.038;113;0;6.229;0;0;81;489;935;1.457;1.760;115;0;4.837;0;0;224;1.072;2.382;3.362;3.798;228;0;11.066
;08:7,01 a 10,00;0;0;62;370;1.242;1.521;1.764;114;0;5.073;0;0;43;288;888;1.242;1.329;57;0;3.847;0;0;105;658;2.130;2.763;3.093;171;0;8.920
;09:10,01 a 15,00;0;0;35;251;889;1.301;1.465;67;0;4.008;0;0;18;169;575;1.087;1.201;42;0;3.092;0;0;53;420;1.464;2.388;2.666;109;0;7.100
;10:15,01 a 20,00;0;0;11;105;499;667;709;41;0;2.032;0;0;7;47;264;435;428;20;0;1.201;0;0;18;152;763;1.102;1.137;61;0;3.233
;11:Mais de 20,00;0;0;1;55;533;1.214;1.262;65;0;3.130;0;0;1;29;281;551;512;23;0;1.397;0;0;2;84;814;1.765;1.774;88;0;4.527
;{ñ class};0;1;43;92;245;292;269;19;0;961;0;2;25;59;171;228;159;15;0;659;0;3;68;151;416;520;428;34;0;1.620
250750:João Pessoa - PB;Total;4;187;18.082;23.482;39.868;35.023;23.570;1.853;0;142.069;2;134;10.647;14.884;26.128;30.760;27.187;1.753;0;111.495;6;321;28.729;38.366;65.996;65.783;50.757;3.606;0;253.564
;00:Até 0,50;0;0;44;80;172;79;67;8;0;450;0;1;45;51;112;98;96;11;0;414;0;1;89;131;284;177;163;19;0;864
;01:0,51 a 1,00;1;52;2.606;2.444;3.382;2.739;1.621;143;0;12.988;2;63;2.033;2.298;4.609;4.496;2.659;166;0;16.326;3;115;4.639;4.742;7.991;7.235;4.280;309;0;29.314
;02:1,01 a 1,50;2;133;11.909;12.248;18.380;11.653;6.027;391;0;60.743;0;68;6.749;7.481;11.805;9.686;6.231;324;0;42.344;2;201;18.658;19.729;30.185;21.339;12.258;715;0;103.087
;03:1,51 a 2,00;0;1;2.159;4.093;6.908;5.743;2.572;208;0;21.684;0;0;951;1.798;3.012;3.264;2.584;175;0;11.784;0;1;3.110;5.891;9.920;9.007;5.156;383;0;33.468
;04:2,01 a 3,00;1;0;841;2.488;5.331;6.095;3.260;232;0;18.248;0;1;492;1.678;2.805;5.376;5.529;413;0;16.294;1;1;1.333;4.166;8.136;11.471;8.789;645;0;34.542
;05:3,01 a 4,00;0;0;222;741;1.674;2.403;2.008;168;0;7.216;0;0;162;586;958;3.024;3.965;259;0;8.954;0;0;384;1.327;2.632;5.427;5.973;427;0;16.170
;06:4,01 a 5,00;0;0;118;323;724;1.044;1.167;134;0;3.510;0;0;76;280;507;1.047;1.336;109;0;3.355;0;0;194;603;1.231;2.091;2.503;243;0;6.865
;07:5,01 a 7,00;0;0;75;421;977;1.479;1.872;155;0;4.979;0;0;80;350;819;1.230;1.662;110;0;4.251;0;0;155;771;1.796;2.709;3.534;265;0;9.230
;08:7,01 a 10,00;0;0;31;283;893;1.237;1.652;162;0;4.258;0;0;25;187;702;966;1.194;72;0;3.146;0;0;56;470;1.595;2.203;2.846;234;0;7.404
;09:10,01 a 15,00;0;0;16;157;567;718;1.343;94;0;2.895;0;0;9;100;357;662;1.101;64;0;2.293;0;0;25;257;924;1.380;2.444;158;0;5.188
;10:15,01 a 20,00;0;0;4;58;281;532;608;46;0;1.529;0;0;4;21;155;264;285;17;0;746;0;0;8;79;436;796;893;63;0;2.275
;11:Mais de 20,00;0;0;0;53;334;1.037;1.131;94;0;2.649;0;0;0;21;194;529;449;24;0;1.217;0;0;0;74;528;1.566;1.580;118;0;3.866
;{ñ class};0;1;57;93;245;264;242;18;0;920;0;1;21;33;93;118;96;9;0;371;0;2;78;126;338;382;338;27;0;1.291
261160:Recife - PE;Total;8;499;44.578;58.288;108.246;87.103;54.966;3.533;0;357.221;8;530;32.847;42.370;73.450;64.906;44.835;2.497;2;261.445;16;1.029;77.425;100.658;181.696;152.009;99.801;6.030;2;618.666
;00:Até 0,50;1;47;177;123;221;246;215;17;0;1.047;0;53;195;167;247;328;278;17;0;1.285;1;100;372;290;468;574;493;34;0;2.332
;01:0,51 a 1,00;1;280;3.053;1.822;2.316;1.561;1.041;89;0;10.163;4;305;4.342;2.335;3.020;1.992;1.253;60;0;13.311;5;585;7.395;4.157;5.336;3.553;2.294;149;0;23.474
;02:1,01 a 1,50;4;157;28.177;27.709;42.077;23.352;10.663;627;0;132.766;2;162;21.053;20.131;28.089;17.094;7.923;379;0;94.833;6;319;49.230;47.840;70.166;40.446;18.586;1.006;0;227.599
;03:1,51 a 2,00;0;10;6.418;10.544;21.039;14.690;8.008;480;0;61.189;2;5;3.796;7.380;13.563;10.479;6.518;370;0;42.113;2;15;10.214;17.924;34.602;25.169;14.526;850;0;103.302
;04:2,01 a 3,00;1;1;4.437;9.048;16.432;11.911;7.936;476;0;50.242;0;1;2.020;5.896;11.173;10.307;6.947;480;2;36.826;1;2;6.457;14.944;27.605;22.218;14.883;956;2;87.068
;05:3,01 a 4,00;0;0;1.110;3.415;8.891;12.728;5.251;276;0;31.671;0;1;718;2.420;5.158;8.433;5.925;303;0;22.958;0;1;1.828;5.835;14.049;21.161;11.176;579;0;54.629
;06:4,01 a 5,00;1;0;468;1.547;3.722;3.971;2.816;200;0;12.725;0;2;293;1.491;3.217;4.262;3.480;185;0;12.930;1;2;761;3.038;6.939;8.233;6.296;385;0;25.655
;07:5,01 a 7,00;0;0;351;1.627;3.803;6.824;5.487;319;0;18.411;0;0;224;1.124;3.090;4.764;4.652;251;0;14.105;0;0;575;2.751;6.893;11.588;10.139;570;0;32.516
;08:7,01 a 10,00;0;0;134;1.194;3.748;3.758;4.649;314;0;13.797;0;0;100;790;2.844;3.066;3.239;158;0;10.197;0;0;234;1.984;6.592;6.824;7.888;472;0;23.994
;09:10,01 a 15,00;0;0;66;646;2.632;2.779;3.423;264;0;9.810;0;0;43;389;1.413;1.672;2.211;117;0;5.845;0;0;109;1.035;4.045;4.451;5.634;381;0;15.655
;10:15,01 a 20,00;0;0;15;188;1.096;1.364;1.398;111;0;4.172;0;0;3;97;574;748;719;34;0;2.175;0;0;18;285;1.670;2.112;2.117;145;0;6.347
;11:Mais de 20,00;0;0;4;113;1.199;2.467;2.716;215;0;6.714;0;0;2;61;719;1.276;1.204;89;0;3.351;0;0;6;174;1.918;3.743;3.920;304;0;10.065
;{ñ class};0;4;168;312;1.070;1.452;1.363;145;0;4.514;0;1;58;89;343;485;486;54;0;1.516;0;5;226;401;1.413;1.937;1.849;199;0;6.030
270430:Maceió - AL;Total;22;499;16.645;21.354;41.035;32.249;18.115;1.099;1;131.019;12;383;9.281;12.769;25.323;21.855;14.760;710;0;85.093;34;882;25.926;34.123;66.358;54.104;32.875;1.809;1;216.112
;00:Até 0,50;5;71;51;62;127;74;67;9;0;466;3;56;53;40;40;23;19;0;0;234;8;127;104;102;167;97;86;9;0;700
;01:0,51 a 1,00;16;333;1.251;939;1.374;735;407;23;0;5.078;6;267;792;681;1.047;718;420;10;0;3.941;22;600;2.043;1.620;2.421;1.453;827;33;0;9.019
;02:1,01 a 1,50;1;92;11.744;11.959;17.849;8.812;3.570;180;0;54.207;2;58;6.636;7.069;11.198;6.580;3.207;136;0;34.886;3;150;18.380;19.028;29.047;15.392;6.777;316;0;89.093
;03:1,51 a 2,00;0;2;2.053;3.473;7.136;4.914;2.454;130;0;20.162;0;0;966;1.885;3.377;2.634;1.747;92;0;10.701;0;2;3.019;5.358;10.513;7.548;4.201;222;0;30.863
;04:2,01 a 3,00;0;1;922;2.332;5.679;4.242;2.530;141;1;15.848;0;1;505;1.498;3.978;3.817;2.474;162;0;12.435;0;2;1.427;3.830;9.657;8.059;5.004;303;1;28.283
;05:3,01 a 4,00;0;0;301;896;2.238;1.811;1.426;77;0;6.749;1;0;143;568;1.430;1.451;1.218;50;0;4.861;1;0;444;1.464;3.668;3.262;2.644;127;0;11.610
;06:4,01 a 5,00;0;0;135;562;2.019;3.090;1.117;73;0;6.996;0;0;91;431;1.449;1.411;804;38;0;4.224;0;0;226;993;3.468;4.501;1.921;111;0;11.220
;07:5,01 a 7,00;0;0;82;489;1.824;3.599;1.877;114;0;7.985;0;1;52;309;1.238;2.331;1.877;87;0;5.895;0;1;134;798;3.062;5.930;3.754;201;0;13.880
;08:7,01 a 10,00;0;0;38;275;883;2.185;1.787;117;0;5.285;0;0;12;155;775;1.548;1.605;81;0;4.176;0;0;50;430;1.658;3.733;3.392;198;0;9.461
;09:10,01 a 15,00;0;0;10;137;660;896;932;69;0;2.704;0;0;4;34;294;527;589;20;0;1.468;0;0;14;171;954;1.423;1.521;89;0;4.172
;10:15,01 a 20,00;0;0;0;39;364;500;467;28;0;1.398;0;0;6;16;121;205;209;16;0;573;0;0;6;55;485;705;676;44;0;1.971
;11:Mais de 20,00;0;0;0;21;338;710;872;58;0;1.999;0;0;0;9;144;264;316;10;0;743;0;0;0;30;482;974;1.188;68;0;2.742
;{ñ class};0;0;58;170;544;681;609;80;0;2.142;0;0;21;74;232;346;275;8;0;956;0;0;79;244;776;1.027;884;88;0;3.098
280030:Aracaju - SE;Total;5;359;16.411;19.705;33.322;26.303;15.798;1.037;0;112.940;9;273;10.182;13.592;22.768;21.305;13.513;579;1;82.222;14;632;26.593;33.297;56.090;47.608;29.311;1.616;1;195.162
;00:Até 0,50;3;136;198;124;179;122;67;14;0;843;6;135;210;125;208;114;61;5;0;864;9;271;408;249;387;236;128;19;0;1.707
;01:0,51 a 1,00;2;121;2.442;1.788;2.178;1.092;384;38;0;8.045;2;105;1.407;1.197;1.716;1.035;377;38;0;5.877;4;226;3.849;2.985;3.894;2.127;761;76;0;13.922
;02:1,01 a 1,50;0;100;10.381;9.909;13.496;7.463;2.968;161;0;44.478;0;31;6.408;6.951;9.418;5.506;2.143;55;0;30.512;0;131;16.789;16.860;22.914;12.969;5.111;216;0;74.990
;03:1,51 a 2,00;0;2;1.636;2.804;4.969;3.752;2.211;151;0;15.525;1;1;833;1.502;2.483;2.393;1.837;96;0;9.146;1;3;2.469;4.306;7.452;6.145;4.048;247;0;24.671
;04:2,01 a 3,00;0;0;805;1.848;3.623;3.293;2.351;206;0;12.126;0;1;558;1.356;2.472;2.718;2.055;112;0;9.272;0;1;1.363;3.204;6.095;6.011;4.406;318;0;21.398
;05:3,01 a 4,00;0;0;359;933;1.862;1.712;1.132;75;0;6.073;0;0;298;866;2.252;2.127;1.212;54;0;6.809;0;0;657;1.799;4.114;3.839;2.344;129;0;12.882
;06:4,01 a 5,00;0;0;304;988;2.047;1.063;790;49;0;5.241;0;0;224;652;1.324;2.045;1.095;44;0;5.384;0;0;528;1.640;3.371;3.108;1.885;93;0;10.625
;07:5,01 a 7,00;0;0;141;600;2.284;3.385;1.588;91;0;8.089;0;0;127;490;1.261;2.429;2.047;69;1;6.424;0;0;268;1.090;3.545;5.814;3.635;160;1;14.513
;08:7,01 a 10,00;0;0;57;313;1.077;1.793;1.540;85;0;4.865;0;0;79;231;675;1.512;1.485;42;0;4.024;0;0;136;544;1.752;3.305;3.025;127;0;8.889
;09:10,01 a 15,00;0;0;19;170;672;916;920;50;0;2.747;0;0;11;103;445;642;608;31;0;1.840;0;0;30;273;1.117;1.558;1.528;81;0;4.587
;10:15,01 a 20,00;0;0;9;80;320;417;506;25;0;1.357;0;0;6;31;132;219;169;11;0;568;0;0;15;111;452;636;675;36;0;1.925
;11:Mais de 20,00;0;0;2;54;348;963;1.120;60;0;2.547;0;0;1;36;234;429;345;19;0;1.064;0;0;3;90;582;1.392;1.465;79;0;3.611
;{ñ class};0;0;58;94;267;332;221;32;0;1.004;0;0;20;52;148;136;79;3;0;438;0;0;78;146;415;468;300;35;0;1.442
292740:Salvador - BA;Total;20;1.203;55.915;74.018;132.084;97.580;62.267;4.851;2;427.940;11;1.014;37.642;54.206;95.926;78.711;58.751;4.398;0;330.659;31;2.217;93.557;128.224;228.010;176.291;121.018;9.249;2;758.599
;00:Até 0,50;7;475;741;95;127;155;303;42;0;1.945;8;425;513;85;120;106;176;16;0;1.449;15;900;1.254;180;247;261;479;58;0;3.394
;01:0,51 a 1,00;3;407;4.364;2.516;2.836;1.420;758;44;0;12.348;2;418;4.215;2.699;3.177;1.644;800;51;0;13.006;5;825;8.579;5.215;6.013;3.064;1.558;95;0;25.354
;02:1,01 a 1,50;5;285;33.597;33.606;43.407;22.105;8.657;508;1;142.171;1;162;22.790;25.055;34.507;19.937;10.405;1.012;0;113.869;6;447;56.387;58.661;77.914;42.042;19.062;1.520;1;256.040
;03:1,51 a 2,00;2;16;8.176;13.200;23.926;16.124;8.670;550;0;70.664;0;4;5.213;8.115;11.879;7.324;4.081;376;0;36.992;2;20;13.389;21.315;35.805;23.448;12.751;926;0;107.656
;04:2,01 a 3,00;2;12;5.013;9.919;19.776;15.289;10.403;787;1;61.202;0;5;2.697;6.597;12.207;11.602;9.441;768;0;43.317;2;17;7.710;16.516;31.983;26.891;19.844;1.555;1;104.519
;05:3,01 a 4,00;0;6;2.148;6.534;12.459;8.087;5.475;451;0;35.160;0;0;998;3.988;9.040;7.279;5.625;443;0;27.373;0;6;3.146;10.522;21.499;15.366;11.100;894;0;62.533
;06:4,01 a 5,00;1;2;701;2.646;11.969;12.230;4.525;304;0;32.378;0;0;488;2.366;7.694;7.266;5.399;278;0;23.491;1;2;1.189;5.012;19.663;19.496;9.924;582;0;55.869
;07:5,01 a 7,00;0;0;520;2.241;6.773;7.710;7.127;565;0;24.936;0;0;450;3.030;8.579;11.100;10.128;603;0;33.890;0;0;970;5.271;15.352;18.810;17.255;1.168;0;58.826
;08:7,01 a 10,00;0;0;273;1.461;3.803;4.582;5.788;618;0;16.525;0;0;136;1.299;3.908;5.838;5.713;335;0;17.229;0;0;409;2.760;7.711;10.420;11.501;953;0;33.754
;09:10,01 a 15,00;0;0;137;981;3.033;3.193;3.368;309;0;11.021;0;0;54;561;2.224;2.569;2.817;223;0;8.448;0;0;191;1.542;5.257;5.762;6.185;532;0;19.469
;10:15,01 a 20,00;0;0;108;396;1.559;2.197;2.091;171;0;6.522;0;0;23;164;1.017;1.396;1.286;80;0;3.966;0;0;131;560;2.576;3.593;3.377;251;0;10.488
;11:Mais de 20,00;0;0;10;140;1.240;2.724;3.403;314;0;7.831;0;0;3;106;955;1.564;1.708;113;0;4.449;0;0;13;246;2.195;4.288;5.111;427;0;12.280
;{ñ class};0;0;127;283;1.176;1.764;1.699;188;0;5.237;0;0;62;141;619;1.086;1.172;100;0;3.180;0;0;189;424;1.795;2.850;2.871;288;0;8.417
310620:Belo Horizonte - MG;Total;22;6.525;109.693;115.959;199.581;152.190;97.112;6.376;1;687.459;11;4.480;86.043;91.403;156.690;151.814;103.130;4.578;0;598.149;33;11.005;195.736;207.362;356.271;304.004;200.242;10.954;1;1.285.608
;00:Até 0,50;19;1.074;762;218;293;221;145;23;0;2.755;8;850;636;383;861;885;591;45;0;4.259;27;1.924;1.398;601;1.154;1.106;736;68;0;7.014
;01:0,51 a 1,00;2;3.513;6.049;2.684;3.231;1.966;1.216;127;0;18.788;2;2.369;9.861;4.669;6.850;5.192;3.106;179;0;32.228;4;5.882;15.910;7.353;10.081;7.158;4.322;306;0;51.016
;02:1,01 a 1,50;1;1.834;57.478;34.225;43.404;27.486;17.189;1.218;0;182.835;0;1.182;51.659;35.660;51.304;41.437;33.156;1.645;0;216.043;1;3.016;109.137;69.885;94.708;68.923;50.345;2.863;0;398.878
;03:1,51 a 2,00;0;69;19.134;21.419;35.397;23.867;15.756;946;0;116.588;0;45;11.436;14.668;21.883;15.234;9.719;452;0;73.437;0;114;30.570;36.087;57.280;39.101;25.475;1.398;0;190.025
;04:2,01 a 3,00;0;16;13.010;21.411;38.885;26.797;15.715;878;0;116.712;1;7;7.088;15.228;29.693;28.636;18.210;719;0;99.582;1;23;20.098;36.639;68.578;55.433;33.925;1.597;0;216.294
;05:3,01 a 4,00;0;2;9.331;19.226;24.572;13.065;7.805;467;0;74.468;0;1;3.118;8.222;14.235;15.666;8.602;295;0;50.139;0;3;12.449;27.448;38.807;28.731;16.407;762;0;124.607
;06:4,01 a 5,00;0;2;1.701;5.556;12.668;8.020;5.112;282;1;33.342;0;0;1.076;4.946;9.653;10.362;5.578;220;0;31.835;0;2;2.777;10.502;22.321;18.382;10.690;502;1;65.177
;07:5,01 a 7,00;0;0;1.155;4.533;17.989;18.020;7.770;414;0;49.881;0;0;600;3.760;8.556;13.352;7.822;339;0;34.429;0;0;1.755;8.293;26.545;31.372;15.592;753;0;84.310
;08:7,01 a 10,00;0;0;484;3.441;9.127;11.822;7.434;431;0;32.739;0;0;221;2.137;5.630;7.426;5.160;169;0;20.743;0;0;705;5.578;14.757;19.248;12.594;600;0;53.482
;09:10,01 a 15,00;0;1;125;1.890;7.016;8.010;5.917;369;0;23.328;0;0;50;879;3.751;5.579;4.047;126;0;14.432;0;1;175;2.769;10.767;13.589;9.964;495;0;37.760
;10:15,01 a 20,00;0;0;24;485;2.594;3.972;2.812;188;0;10.075;0;1;20;323;1.627;2.760;1.835;64;0;6.630;0;1;44;808;4.221;6.732;4.647;252;0;16.705
;11:Mais de 20,00;0;0;31;270;2.540;6.217;7.230;505;0;16.793;0;0;6;165;1.548;3.707;3.445;137;0;9.008;0;0;37;435;4.088;9.924;10.675;642;0;25.801
;{ñ class};0;14;409;601;1.865;2.727;3.011;528;0;9.155;0;25;272;363;1.099;1.578;1.859;188;0;5.384;0;39;681;964;2.964;4.305;4.870;716;0;14.539
320530:Vitória - ES;Total;37;1.321;16.687;19.332;32.847;27.525;18.911;1.209;0;117.869;37;1.181;14.704;17.962;29.319;27.836;16.279;559;0;107.877;74;2.502;31.391;37.294;62.166;55.361;35.190;1.768;0;225.746
;00:Até 0,50;27;553;113;58;73;53;29;3;0;909;26;555;63;40;75;46;32;1;0;838;53;1.108;176;98;148;99;61;4;0;1.747
;01:0,51 a 1,00;10;562;720;388;532;348;187;5;0;2.752;9;476;630;407;632;477;198;13;0;2.842;19;1.038;1.350;795;1.164;825;385;18;0;5.594
;02:1,01 a 1,50;0;185;7.838;4.655;6.015;4.085;2.559;192;0;25.529;2;135;8.320;6.441;9.580;7.213;3.807;122;0;35.620;2;320;16.158;11.096;15.595;11.298;6.366;314;0;61.149
;03:1,51 a 2,00;0;15;3.110;3.373;5.055;3.718;2.494;136;0;17.901;0;12;2.658;2.802;3.696;2.604;1.612;68;0;13.452;0;27;5.768;6.175;8.751;6.322;4.106;204;0;31.353
;04:2,01 a 3,00;0;4;2.069;3.194;5.069;3.542;2.384;148;0;16.410;0;0;1.476;2.719;3.878;3.142;1.942;88;0;13.245;0;4;3.545;5.913;8.947;6.684;4.326;236;0;29.655
;05:3,01 a 4,00;0;1;1.284;2.491;3.497;2.152;1.201;76;0;10.702;0;0;738;2.084;3.866;3.797;1.693;51;0;12.229;0;1;2.022;4.575;7.363;5.949;2.894;127;0;22.931
;06:4,01 a 5,00;0;0;718;1.927;3.312;1.775;919;55;0;8.706;0;1;415;1.306;2.043;2.792;1.310;45;0;7.912;0;1;1.133;3.233;5.355;4.567;2.229;100;0;16.618
;07:5,01 a 7,00;0;0;320;1.408;3.664;3.742;1.853;103;0;11.090;0;0;187;988;2.069;2.756;1.714;53;0;7.767;0;0;507;2.396;5.733;6.498;3.567;156;0;18.857
;08:7,01 a 10,00;0;0;112;888;2.106;2.951;2.146;140;0;8.343;0;0;68;607;1.461;1.887;1.352;48;0;5.423;0;0;180;1.495;3.567;4.838;3.498;188;0;13.766
;09:10,01 a 15,00;0;0;42;449;1.729;2.171;2.082;103;0;6.576;0;0;20;318;1.112;1.600;1.221;24;0;4.295;0;0;62;767;2.841;3.771;3.303;127;0;10.871
;10:15,01 a 20,00;0;0;10;196;834;1.025;940;59;0;3.064;0;0;5;86;319;565;486;13;0;1.474;0;0;15;282;1.153;1.590;1.426;72;0;4.538
;11:Mais de 20,00;0;0;4;96;597;1.499;1.569;113;0;3.878;0;0;2;50;362;667;598;19;0;1.698;0;0;6;146;959;2.166;2.167;132;0;5.576
;{ñ class};0;1;347;209;364;464;548;76;0;2.009;0;2;122;114;226;290;314;14;0;1.082;0;3;469;323;590;754;862;90;0;3.091
330455:Rio de Janeiro - RJ;Total;75;4.394;167.182;211.238;384.227;312.797;225.370;19.527;15;1.324.825;28;3.505;121.738;148.845;251.371;213.165;156.814;11.028;14;906.508;103;7.899;288.920;360.083;635.598;525.962;382.184;30.555;29;2.231.333
;00:Até 0,50;5;276;573;557;688;405;256;33;2;2.795;5;179;503;428;596;407;284;73;3;2.478;10;455;1.076;985;1.284;812;540;106;5;5.273
;01:0,51 a 1,00;55;2.630;6.699;2.858;3.422;2.146;1.564;219;1;19.594;18;2.121;9.090;4.051;5.119;3.304;2.101;259;1;26.064;73;4.751;15.789;6.909;8.541;5.450;3.665;478;2;45.658
;02:1,01 a 1,50;8;1.339;83.447;66.558;84.649;53.591;33.623;3.039;0;326.254;5;1.048;70.640;59.316;83.123;60.932;40.492;2.593;1;318.150;13;2.387;154.087;125.874;167.772;114.523;74.115;5.632;1;644.404
;03:1,51 a 2,00;4;75;36.201;47.214;73.800;49.066;27.969;2.263;0;236.592;0;70;19.308;25.021;36.732;24.676;14.770;918;0;121.495;4;145;55.509;72.235;110.532;73.742;42.739;3.181;0;358.087
;04:2,01 a 3,00;1;17;24.397;39.332;82.839;56.596;36.405;3.033;0;242.620;0;39;11.549;20.465;34.315;24.908;13.635;919;2;105.832;1;56;35.946;59.797;117.154;81.504;50.040;3.952;2;348.452
;05:3,01 a 4,00;0;10;7.072;17.844;41.926;30.570;22.427;2.000;1;121.850;0;12;4.488;11.698;24.140;25.018;18.275;1.346;0;84.977;0;22;11.560;29.542;66.066;55.588;40.702;3.346;1;206.827
;06:4,01 a 5,00;1;2;3.307;9.719;19.179;23.280;12.694;1.180;0;69.362;0;6;2.631;8.262;15.044;14.534;12.354;1.058;1;53.890;1;8;5.938;17.981;34.223;37.814;25.048;2.238;1;123.252
;07:5,01 a 7,00;0;14;2.648;9.787;23.768;31.143;23.682;1.568;0;92.610;0;9;1.968;8.521;17.891;20.145;17.650;1.350;0;67.534;0;23;4.616;18.308;41.659;51.288;41.332;2.918;0;160.144
;08:7,01 a 10,00;0;8;1.221;6.880;18.190;19.510;18.691;1.546;0;66.046;0;2;726;5.208;12.280;12.801;12.214;730;0;43.961;0;10;1.947;12.088;30.470;32.311;30.905;2.276;0;110.007
;09:10,01 a 15,00;0;3;677;5.596;13.390;16.330;15.457;1.245;0;52.698;0;0;299;3.403;9.782;10.739;10.411;653;0;35.287;0;3;976;8.999;23.172;27.069;25.868;1.898;0;87.985
;10:15,01 a 20,00;0;0;253;2.327;8.237;7.897;7.575;682;0;26.971;0;0;103;1.070;4.845;4.965;3.972;268;0;15.223;0;0;356;3.397;13.082;12.862;11.547;950;0;42.194
;11:Mais de 20,00;0;2;116;1.286;9.648;15.341;17.796;1.603;0;45.792;0;0;33;561;4.759;6.975;7.026;433;0;19.787;0;2;149;1.847;14.407;22.316;24.822;2.036;0;65.579
;{ñ class};1;18;571;1.280;4.491;6.922;7.231;1.116;11;21.641;0;19;400;841;2.745;3.761;3.630;428;6;11.830;1;37;971;2.121;7.236;10.683;10.861;1.544;17;33.471
355030:São Paulo - SP;Total;77;17.444;417.185;439.381;757.986;551.803;327.212;22.231;4;2.533.323;40;14.288;351.932;366.710;584.598;463.538;291.609;15.045;2;2.087.762;117;31.732;769.117;806.091;1.342.584;1.015.341;618.821;37.276;6;4.621.085
