Sexo Trabalhador = 01:Masculino
;Faixa Etária;IBGE Subsetor
Capital; 01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;03:Indústria Metalúrgica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total
110020:Porto Velho - RO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;2;1;0;0;6;5;0;0;1;0;9;4;10;115;26;1;10;11;62;11;9;0;3;289;6;137;55;10;1;12;194;52;74;10;32;0;474;121;612;2.723;708;102;802;432;642;127;185;1.657;165;9.333;11;99;59;9;7;8;162;39;63;8;15;0;439;153;565;1.961;613;116;1.510;547;565;146;312;3.579;173;11.159;12;145;67;20;5;16;248;84;70;12;10;0;427;296;822;2.259;783;155;2.122;1.068;959;212;539;7.109;277;17.717;10;60;29;3;3;9;106;46;41;10;3;0;150;686;621;926;335;124;1.028;803;564;787;479;9.046;128;15.997;9;33;16;2;2;1;36;24;14;1;1;0;40;328;410;376;141;27;404;319;321;613;267;5.859;67;9.311;0;2;0;0;0;0;4;1;0;1;0;0;7;6;11;19;7;1;22;18;16;33;16;519;3;686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;479;228;45;18;46;756;251;262;42;62;0;1.546;1.594;3.051;8.379;2.614;526;5.898;3.198;3.129;1.929;1.807;27.769;816;64.493
120040:Rio Branco - AC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;3;0;0;0;0;1;0;0;0;3;0;6;1;12;57;7;3;3;10;5;1;4;0;6;122;27;110;41;4;11;10;180;23;39;35;51;0;348;43;865;1.996;270;48;309;229;360;41;147;899;210;6.296;19;103;49;4;8;7;158;29;34;20;25;0;326;95;849;1.758;277;78;557;366;412;55;236;1.869;227;7.561;23;143;40;4;8;11;238;46;56;22;21;0;372;142;1.182;1.732;332;109;778;657;602;131;478;4.763;343;12.233;24;74;17;0;8;1;106;30;20;10;7;0;151;256;757;574;116;86;263;393;314;63;370;4.687;283;8.610;15;37;4;1;2;1;43;8;3;3;1;0;66;225;444;242;47;29;146;199;194;25;351;3.112;241;5.439;1;0;0;0;0;1;2;3;0;1;0;0;5;5;21;16;2;0;11;13;25;4;46;310;25;491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;470;151;13;37;31;728;139;152;91;108;0;1.274;767;4.131;6.375;1.051;353;2.067;1.868;1.912;320;1.632;15.640;1.335;40.754
130260:Manaus - AM;0;0;0;0;8;0;1;0;2;2;0;0;1;0;1;9;0;0;0;1;3;0;0;0;0;28;0;4;21;69;201;107;8;19;39;72;4;0;41;4;20;244;51;2;26;46;360;1;18;2;16;1.375;3;197;1.263;2.046;4.655;3.867;160;738;691;1.756;118;0;1.770;465;2.471;7.345;1.976;320;4.613;3.134;2.856;284;468;1.917;206;43.319;7;217;1.360;1.794;4.068;4.917;196;749;799;2.003;108;2;1.801;650;3.132;6.035;2.002;375;5.445;4.249;2.624;483;716;4.805;208;48.745;14;366;1.524;2.015;4.821;5.970;247;906;989;2.860;117;2;2.353;1.000;5.899;7.057;2.786;489;8.246;7.530;4.270;808;1.727;14.404;263;76.663;19;186;687;850;2.145;2.040;143;450;447;1.324;76;3;960;778;4.276;2.996;1.318;449;4.145;5.112;2.474;458;1.489;14.072;152;47.049;14;81;232;195;440;568;93;164;115;402;61;2;374;447;2.599;1.223;568;182;1.857;2.562;1.399;267;1.134;9.748;70;24.797;0;5;9;13;4;10;7;5;1;12;6;0;20;11;104;63;26;6;79;101;92;43;100;1.265;5;1.987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;57;1.056;5.096;6.982;16.342;17.479;855;3.031;3.083;8.431;490;9;7.320;3.355;18.503;24.972;8.727;1.823;24.411;22.735;14.078;2.344;5.652;46.213;920;243.964
140010:Boa Vista - RR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;8;2;43;4;0;2;4;9;0;2;0;1;84;1;42;6;2;0;0;27;32;7;7;0;0;225;137;357;1.421;221;48;220;186;311;55;133;361;116;3.915;6;52;6;1;0;0;43;25;13;6;1;1;192;161;440;1.136;234;59;368;206;331;73;188;547;118;4.207;4;63;5;1;0;1;63;38;16;2;2;0;187;301;798;1.063;253;71;520;340;478;79;448;1.484;164;6.381;2;26;0;3;0;0;20;6;5;3;2;0;65;268;451;417;125;44;216;189;240;23;328;2.393;125;4.951;1;13;1;1;0;1;20;5;2;3;0;0;27;157;273;148;66;15;108;84;117;8;162;1.631;61;2.904;1;0;0;0;0;0;2;0;1;0;0;0;3;14;14;14;8;1;6;3;10;0;10;169;6;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;197;18;8;0;2;175;106;44;21;5;1;707;1.046;2.335;4.242;911;238;1.440;1.012;1.496;238;1.271;6.585;591;22.704
150140:Belém - PA;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;7;0;0;1;0;1;0;0;0;0;12;0;1;3;1;0;0;9;14;2;4;0;0;25;3;5;242;20;8;17;23;156;16;19;0;0;568;8;76;140;20;10;38;561;178;83;113;76;0;758;195;1.558;6.817;1.073;292;2.513;1.067;2.886;405;428;2.689;288;22.272;13;108;182;26;24;50;781;257;108;163;92;0;1.118;436;2.052;7.526;1.373;563;5.062;1.771;3.365;739;1.038;6.038;394;33.279;33;146;274;56;33;73;1.181;492;170;294;139;0;1.473;817;3.548;8.931;2.060;901;8.926;4.176;5.208;1.202;2.307;20.882;587;63.909;37;75;173;36;15;69;683;304;85;146;77;0;739;600;2.486;3.758;980;996;4.802;3.285;3.060;564;2.030;19.973;490;45.463;23;19;107;14;15;47;266;158;50;84;51;0;370;412;1.668;1.662;436;677;2.139;1.939;1.470;287;1.646;13.594;348;27.482;1;0;12;2;0;2;10;11;3;8;4;0;20;6;77;93;18;13;123;94;119;29;133;1.182;32;1.992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;115;425;891;155;97;279;3.491;1.414;501;813;439;0;4.504;2.469;11.395;29.036;5.960;3.450;23.585;12.355;16.266;3.242;7.601;64.358;2.139;194.980
160030:Macapá - AP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;5;0;2;72;6;0;10;18;28;0;7;0;0;150;3;65;21;7;0;4;19;23;15;19;6;0;141;148;391;2.165;353;58;526;278;611;93;119;479;43;5.587;3;73;23;3;0;5;28;43;12;13;5;0;121;193;452;1.855;377;80;950;345;578;129;195;1.451;52;6.986;7;117;41;4;0;9;44;41;10;16;5;0;137;370;776;1.894;405;97;1.548;617;824;159;451;5.016;64;12.652;6;50;22;2;0;5;25;16;4;5;3;0;53;282;498;649;151;69;733;375;366;243;278;4.432;43;8.310;2;18;11;5;0;0;15;8;3;6;1;0;23;126;320;257;58;18;281;150;222;176;119;2.618;16;4.453;0;1;1;0;0;0;0;0;0;0;1;0;0;10;19;9;4;1;20;2;21;13;10;273;0;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;21;324;119;21;0;23;131;132;45;59;21;0;480;1.129;2.458;6.903;1.354;323;4.068;1.785;2.650;813;1.179;14.270;218;38.526
172100:Palmas - TO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;2;0;0;0;6;76;13;2;5;5;28;2;6;1;0;152;10;79;30;8;0;9;14;80;20;73;19;0;81;226;477;1.788;506;59;429;204;493;77;238;2.680;27;7.627;11;48;35;6;1;12;18;70;19;71;11;0;58;411;667;1.095;369;79;565;296;334;61;308;4.547;41;9.133;22;75;53;4;2;22;25;72;28;67;13;0;68;570;1.147;1.067;390;93;774;473;383;85;475;9.402;60;15.370;29;34;17;1;0;0;4;19;4;23;3;0;32;286;787;375;122;108;321;217;161;21;298;6.603;34;9.499;12;24;0;0;0;0;2;13;4;7;0;0;19;145;725;127;32;29;156;81;90;10;116;4.047;17;5.656;2;0;0;0;0;0;0;0;0;1;0;0;1;6;38;3;0;0;10;3;9;0;14;422;2;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;262;137;19;3;43;63;255;76;242;48;0;259;1.644;3.847;4.531;1.432;370;2.260;1.279;1.498;256;1.455;27.702;181;47.948
211130:São Luiz - MA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;2;0;0;0;0;0;0;12;5;46;5;1;2;16;77;0;2;1;0;176;18;88;443;467;16;36;98;105;16;85;67;0;451;308;3.704;4.849;940;229;1.770;1.257;2.166;321;268;610;93;18.405;12;85;526;386;13;25;103;145;25;118;62;0;548;406;3.951;4.706;1.124;269;3.241;1.890;2.637;442;494;1.658;109;22.975;33;153;1.037;497;32;34;135;297;44;220;72;0;726;557;5.971;5.674;1.464;279;5.156;3.474;4.130;812;1.056;8.434;199;40.486;38;136;879;277;15;15;61;150;26;135;35;0;337;660;4.196;2.494;748;473;2.554;3.079;2.554;473;733;11.821;102;31.991;15;51;235;125;7;5;21;73;13;54;17;0;138;527;2.245;958;275;159;1.150;1.349;1.644;196;357;11.192;34;20.840;0;0;4;3;1;0;2;9;1;3;0;0;6;21;94;34;13;4;58;73;123;20;23;1.200;2;1.694;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;116;513;3.130;1.756;84;115;422;779;125;615;253;0;2.206;2.491;20.167;18.761;4.569;1.414;13.931;11.138;13.331;2.264;2.934;34.916;539;136.569
221100:Terezina - PI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;1;0;3;0;1;0;0;0;13;0;3;1;3;0;11;8;4;0;4;5;2;12;10;8;140;30;8;7;9;59;9;28;1;2;364;13;325;152;89;11;247;163;124;96;217;235;23;690;167;1.427;4.295;1.197;284;962;629;1.389;248;502;689;139;14.313;19;307;181;56;27;204;168;101;106;252;233;20;829;248;1.686;4.167;1.234;271;1.499;1.093;1.556;442;1.141;2.005;157;18.002;24;456;254;63;24;180;329;181;153;299;399;19;1.068;413;3.052;4.903;1.622;271;2.709;2.152;2.701;795;2.420;7.388;266;32.141;11;313;119;13;6;44;235;100;101;134;135;7;480;718;2.393;2.105;657;494;1.862;1.748;1.676;384;1.591;10.241;127;25.694;3;154;49;8;2;14;111;47;53;54;41;5;221;915;1.532;804;209;286;1.339;901;1.073;171;1.373;9.134;74;18.573;0;4;1;0;0;0;4;1;3;1;1;0;4;39;47;36;8;3;49;35;71;17;79;1.070;2;1.475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;70;1.562;757;232;70;700;1.018;558;512;961;1.049;76;3.304;2.510;10.146;16.457;4.957;1.618;8.427;6.570;8.525;2.067;7.134;30.530;767;110.577
