;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
230440:Fortaleza - CE;Total;3.262;18.045;11.830;33.945;61.531;31.551;184.104;15.739;50.249;5.018;346;415.620;329;3.827;3.517;12.682;25.841;17.634;149.065;17.063;66.815;12.740;392;309.905;3.591;21.872;15.347;46.627;87.372;49.185;333.169;32.802;117.064;17.758;738;725.525
;00:Até 0,50;58;24;23;69;237;383;578;83;344;4;4;1.807;12;32;90;123;184;355;701;81;355;8;1;1.942;70;56;113;192;421;738;1.279;164;699;12;5;3.749
;01:0,51 a 1,00;519;1.215;897;2.561;5.392;3.843;11.938;579;1.481;26;3;28.454;51;303;246;1.015;2.582;2.758;12.424;903;2.246;29;5;22.562;570;1.518;1.143;3.576;7.974;6.601;24.362;1.482;3.727;55;8;51.016
;02:1,01 a 1,50;1.893;8.838;6.847;19.491;36.883;19.022;95.732;3.289;3.938;90;12;196.035;241;2.382;2.889;9.328;19.940;12.134;98.110;5.739;8.396;86;9;159.254;2.134;11.220;9.736;28.819;56.823;31.156;193.842;9.028;12.334;176;21;355.289
;03:1,51 a 2,00;503;4.399;2.536;6.409;9.099;3.992;28.117;2.210;3.250;313;8;60.836;12;607;152;1.032;1.334;1.112;15.251;2.939;5.844;811;5;29.099;515;5.006;2.688;7.441;10.433;5.104;43.368;5.149;9.094;1.124;13;89.935
;04:2,01 a 3,00;145;2.092;987;2.715;4.351;2.121;17.865;2.995;7.234;745;27;41.277;2;229;55;546;625;672;10.679;3.322;13.234;2.577;19;31.960;147;2.321;1.042;3.261;4.976;2.793;28.544;6.317;20.468;3.322;46;73.237
;05:3,01 a 4,00;17;603;181;810;2.126;977;11.969;2.354;4.538;482;33;24.090;0;87;18;181;271;226;4.077;1.553;6.834;2.066;63;15.376;17;690;199;991;2.397;1.203;16.046;3.907;11.372;2.548;96;39.466
;06:4,01 a 5,00;13;262;94;463;1.438;547;6.568;1.375;4.083;493;33;15.369;1;55;9;102;130;91;1.852;664;5.189;2.148;53;10.294;14;317;103;565;1.568;638;8.420;2.039;9.272;2.641;86;25.663
;07:5,01 a 7,00;2;227;76;554;805;307;4.633;1.086;5.937;603;41;14.271;0;68;6;149;291;125;3.255;992;9.720;2.402;51;17.059;2;295;82;703;1.096;432;7.888;2.078;15.657;3.005;92;31.330
;08:7,01 a 10,00;0;149;19;292;529;99;3.433;717;6.022;573;27;11.860;0;21;2;21;130;30;1.423;362;5.744;1.109;42;8.884;0;170;21;313;659;129;4.856;1.079;11.766;1.682;69;20.744
;09:10,01 a 15,00;0;26;11;171;106;33;1.445;499;5.320;990;36;8.637;0;5;1;20;50;10;511;235;4.078;890;59;5.859;0;31;12;191;156;43;1.956;734;9.398;1.880;95;14.496
;10:15,01 a 20,00;1;7;1;79;34;23;475;226;2.769;411;64;4.090;0;0;2;7;32;7;124;104;1.992;378;52;2.698;1;7;3;86;66;30;599;330;4.761;789;116;6.788
;11:Mais de 20,00;0;9;4;17;56;18;559;221;4.973;257;58;6.172;0;0;0;0;34;5;137;71;2.782;210;30;3.269;0;9;4;17;90;23;696;292;7.755;467;88;9.441
;{ñ class};111;194;154;314;475;186;792;105;360;31;0;2.722;10;38;47;158;238;109;521;98;401;26;3;1.649;121;232;201;472;713;295;1.313;203;761;57;3;4.371
240810:Natal - RN;Total;982;8.130;7.468;16.588;16.821;14.670;76.522;4.423;24.719;277;83;170.683;161;1.240;3.008;10.967;7.211;7.368;67.116;4.608;33.322;290;90;135.381;1.143;9.370;10.476;27.555;24.032;22.038;143.638;9.031;58.041;567;173;306.064
;00:Até 0,50;0;10;12;30;29;147;193;21;108;4;0;554;4;36;18;57;31;197;283;22;94;4;0;746;4;46;30;87;60;344;476;43;202;8;0;1.300
;01:0,51 a 1,00;61;262;246;604;815;945;2.667;130;478;14;1;6.223;24;177;113;458;752;875;3.438;216;574;12;1;6.640;85;439;359;1.062;1.567;1.820;6.105;346;1.052;26;2;12.863
;02:1,01 a 1,50;741;5.059;3.804;7.864;9.590;7.556;35.922;1.059;1.356;14;5;72.970;127;880;1.742;6.307;5.528;5.379;36.067;1.695;2.433;20;6;60.184;868;5.939;5.546;14.171;15.118;12.935;71.989;2.754;3.789;34;11;133.154
;03:1,51 a 2,00;95;1.313;1.197;2.549;2.606;2.094;12.835;630;1.124;15;1;24.459;4;63;629;1.673;445;451;8.191;735;1.901;12;3;14.107;99;1.376;1.826;4.222;3.051;2.545;21.026;1.365;3.025;27;4;38.566
;04:2,01 a 3,00;61;998;1.141;1.806;2.007;1.519;9.724;793;4.806;27;7;22.889;1;27;296;1.407;194;245;11.840;862;9.130;30;13;24.045;62;1.025;1.437;3.213;2.201;1.764;21.564;1.655;13.936;57;20;46.934
;05:3,01 a 4,00;9;226;696;2.252;531;1.705;7.469;583;2.825;25;3;16.324;0;15;135;704;45;93;3.464;328;5.034;21;6;9.845;9;241;831;2.956;576;1.798;10.933;911;7.859;46;9;26.169
;06:4,01 a 5,00;0;62;145;806;218;220;2.195;253;1.757;21;1;5.678;0;12;25;146;28;28;1.097;186;2.841;21;2;4.386;0;74;170;952;246;248;3.292;439;4.598;42;3;10.064
;07:5,01 a 7,00;0;67;102;352;308;175;2.167;302;2.332;36;10;5.851;0;7;17;84;74;23;1.125;223;3.032;43;6;4.634;0;74;119;436;382;198;3.292;525;5.364;79;16;10.485
;08:7,01 a 10,00;1;45;37;131;363;120;1.428;211;2.327;38;11;4.712;1;1;6;18;18;13;684;109;2.936;45;12;3.843;2;46;43;149;381;133;2.112;320;5.263;83;23;8.555
;09:10,01 a 15,00;0;15;7;70;131;53;931;242;2.876;52;20;4.397;0;2;2;8;10;7;419;140;2.619;60;19;3.286;0;17;9;78;141;60;1.350;382;5.495;112;39;7.683
;10:15,01 a 20,00;0;0;2;7;25;15;313;98;1.773;10;15;2.258;0;0;2;0;3;2;127;45;1.297;10;18;1.504;0;0;4;7;28;17;440;143;3.070;20;33;3.762
;11:Mais de 20,00;0;4;5;2;9;7;281;81;2.850;15;7;3.261;0;0;2;0;1;0;83;27;1.352;5;3;1.473;0;4;7;2;10;7;364;108;4.202;20;10;4.734
;{ñ class};14;69;74;115;189;114;397;20;107;6;2;1.107;0;20;21;105;82;55;298;20;79;7;1;688;14;89;95;220;271;169;695;40;186;13;3;1.795
250750:João Pessoa - PB;Total;1.564;8.890;12.490;9.705;18.445;9.961;56.587;3.814;32.033;335;80;153.904;240;1.738;10.127;2.325;5.703;3.436;41.493;3.589;49.582;446;85;118.764;1.804;10.628;22.617;12.030;24.148;13.397;98.080;7.403;81.615;781;165;272.668
;00:Até 0,50;6;15;16;24;27;23;106;20;270;8;1;516;1;14;17;15;21;16;156;11;235;10;0;496;7;29;33;39;48;39;262;31;505;18;1;1.012
;01:0,51 a 1,00;139;510;1.402;543;1.302;699;4.083;171;6.170;14;1;15.034;47;131;2.761;324;1.001;458;4.037;217;10.506;18;3;19.503;186;641;4.163;867;2.303;1.157;8.120;388;16.676;32;4;34.537
;02:1,01 a 1,50;1.134;5.976;6.246;6.200;9.722;5.896;26.117;1.019;3.913;29;3;66.255;134;1.185;3.778;1.600;3.065;2.382;22.590;1.578;8.704;24;0;45.040;1.268;7.161;10.024;7.800;12.787;8.278;48.707;2.597;12.617;53;3;111.295
;03:1,51 a 2,00;236;1.153;1.822;1.496;2.458;1.223;8.326;669;1.767;14;2;19.166;52;253;1.593;189;565;314;4.652;601;3.136;22;0;11.377;288;1.406;3.415;1.685;3.023;1.537;12.978;1.270;4.903;36;2;30.543
;04:2,01 a 3,00;28;548;1.265;685;1.476;805;7.347;681;3.600;87;6;16.528;4;108;1.214;40;266;137;5.815;573;8.163;139;18;16.477;32;656;2.479;725;1.742;942;13.162;1.254;11.763;226;24;33.005
;05:3,01 a 4,00;4;228;903;157;1.377;812;4.599;367;2.941;44;13;11.445;0;19;350;19;84;59;1.676;226;6.345;56;20;8.854;4;247;1.253;176;1.461;871;6.275;593;9.286;100;33;20.299
;06:4,01 a 5,00;2;168;406;141;385;234;1.728;238;1.736;29;6;5.073;0;7;218;33;43;18;632;126;2.715;53;6;3.851;2;175;624;174;428;252;2.360;364;4.451;82;12;8.924
;07:5,01 a 7,00;2;64;192;196;826;156;1.960;288;2.653;26;15;6.378;0;5;121;75;369;24;974;122;3.182;64;13;4.949;2;69;313;271;1.195;180;2.934;410;5.835;90;28;11.327
;08:7,01 a 10,00;0;21;93;137;515;30;1.372;173;2.496;29;17;4.883;0;1;47;5;114;5;612;73;2.360;29;7;3.253;0;22;140;142;629;35;1.984;246;4.856;58;24;8.136
;09:10,01 a 15,00;0;101;57;15;97;9;337;129;2.483;28;10;3.266;0;0;18;0;70;2;85;37;1.998;22;14;2.246;0;101;75;15;167;11;422;166;4.481;50;24;5.512
;10:15,01 a 20,00;0;6;10;4;30;2;153;27;1.259;11;2;1.504;0;0;3;2;39;0;48;7;852;2;4;957;0;6;13;6;69;2;201;34;2.111;13;6;2.461
;11:Mais de 20,00;0;2;10;1;21;1;177;18;2.612;7;4;2.853;0;0;1;0;13;0;59;4;1.276;5;0;1.358;0;2;11;1;34;1;236;22;3.888;12;4;4.211
;{ñ class};13;98;68;106;209;71;282;14;133;9;0;1.003;2;15;6;23;53;21;157;14;110;2;0;403;15;113;74;129;262;92;439;28;243;11;0;1.406
261160:Recife - PE;Total;3.841;15.295;17.933;30.954;66.049;27.362;163.525;15.394;46.936;1.326;330;388.945;227;1.486;2.995;5.159;67.069;9.943;119.027;13.999;60.121;1.369;255;281.650;4.068;16.781;20.928;36.113;133.118;37.305;282.552;29.393;107.057;2.695;585;670.595
;00:Até 0,50;82;19;20;80;88;93;268;24;196;7;2;879;2;21;19;49;74;134;414;39;224;8;0;984;84;40;39;129;162;227;682;63;420;15;2;1.863
;01:0,51 a 1,00;190;545;660;1.145;2.352;1.537;6.161;259;842;41;6;13.738;30;192;512;612;1.754;1.469;10.555;515;1.328;56;4;17.027;220;737;1.172;1.757;4.106;3.006;16.716;774;2.170;97;10;30.765
;02:1,01 a 1,50;1.243;7.719;8.234;16.198;24.488;13.400;67.506;2.459;2.249;111;14;143.621;147;948;1.757;3.525;15.593;5.861;66.713;4.022;4.159;106;13;102.844;1.390;8.667;9.991;19.723;40.081;19.261;134.219;6.481;6.408;217;27;246.465
;03:1,51 a 2,00;397;3.912;4.201;6.529;14.996;4.514;29.852;2.069;2.261;66;12;68.809;25;171;343;536;19.156;1.031;18.671;2.481;4.177;91;17;46.699;422;4.083;4.544;7.065;34.152;5.545;48.523;4.550;6.438;157;29;115.508
;04:2,01 a 3,00;146;1.923;2.349;3.958;11.321;3.135;20.907;2.714;4.370;143;23;50.989;14;76;207;185;13.198;636;10.899;2.836;10.603;152;18;38.824;160;1.999;2.556;4.143;24.519;3.771;31.806;5.550;14.973;295;41;89.813
;05:3,01 a 4,00;59;497;1.541;1.320;5.447;2.764;18.444;2.206;3.885;110;11;36.284;3;21;59;49;8.714;228;4.633;1.275;7.893;125;7;23.007;62;518;1.600;1.369;14.161;2.992;23.077;3.481;11.778;235;18;59.291
;06:4,01 a 5,00;18;169;235;450;2.209;504;5.166;1.496;3.757;81;16;14.101;0;8;9;30;4.521;89;2.018;851;5.797;118;15;13.456;18;177;244;480;6.730;593;7.184;2.347;9.554;199;31;27.557
;07:5,01 a 7,00;8;159;221;424;2.434;639;7.138;1.779;6.611;175;36;19.624;0;8;16;37;2.540;132;2.416;847;8.152;180;43;14.371;8;167;237;461;4.974;771;9.554;2.626;14.763;355;79;33.995
;08:7,01 a 10,00;2;37;64;135;1.031;265;3.794;971;7.170;189;34;13.692;0;4;7;20;850;104;1.198;485;7.278;234;22;10.202;2;41;71;155;1.881;369;4.992;1.456;14.448;423;56;23.894
;09:10,01 a 15,00;2;26;37;106;329;188;2.209;723;7.046;181;74;10.921;0;1;5;16;102;106;647;281;5.563;159;56;6.936;2;27;42;122;431;294;2.856;1.004;12.609;340;130;17.857
;10:15,01 a 20,00;2;10;16;36;75;40;580;329;3.317;88;50;4.543;0;1;7;2;10;19;116;128;2.129;56;29;2.497;2;11;23;38;85;59;696;457;5.446;144;79;7.040
;11:Mais de 20,00;0;2;6;8;804;43;494;293;5.001;107;47;6.805;0;0;1;0;365;29;100;156;2.587;57;28;3.323;0;2;7;8;1.169;72;594;449;7.588;164;75;10.128
;{ñ class};1.692;277;349;565;475;240;1.006;72;231;27;5;4.939;6;35;53;98;192;105;647;83;231;27;3;1.480;1.698;312;402;663;667;345;1.653;155;462;54;8;6.419
270430:Maceió - AL;Total;2.024;13.944;6.684;11.401;18.288;12.116;54.158;5.458;17.292;231;54;141.650;157;1.542;1.577;3.125;6.780;6.348;39.069;5.930;25.019;217;39;89.803;2.181;15.486;8.261;14.526;25.068;18.464;93.227;11.388;42.311;448;93;231.453
;00:Até 0,50;4;131;13;58;79;112;98;21;77;6;1;600;1;9;2;24;24;52;117;24;69;4;0;326;5;140;15;82;103;164;215;45;146;10;1;926
;01:0,51 a 1,00;212;831;298;566;849;708;1.669;110;358;6;2;5.609;17;79;106;256;557;626;1.905;171;458;13;0;4.188;229;910;404;822;1.406;1.334;3.574;281;816;19;2;9.797
;02:1,01 a 1,50;1.299;7.557;3.626;6.105;9.716;6.347;24.851;1.177;1.115;17;3;61.813;117;959;1.094;2.110;4.421;3.536;22.323;1.813;1.985;18;4;38.380;1.416;8.516;4.720;8.215;14.137;9.883;47.174;2.990;3.100;35;7;100.193
;03:1,51 a 2,00;375;2.841;1.348;2.132;3.215;1.866;9.142;688;793;19;2;22.421;7;206;190;358;706;565;6.035;862;1.778;20;4;10.731;382;3.047;1.538;2.490;3.921;2.431;15.177;1.550;2.571;39;6;33.152
;04:2,01 a 3,00;96;1.271;748;1.328;1.833;1.329;5.909;1.012;2.477;28;4;16.035;1;109;71;192;484;873;4.171;1.351;5.649;29;5;12.935;97;1.380;819;1.520;2.317;2.202;10.080;2.363;8.126;57;9;28.970
;05:3,01 a 4,00;6;522;249;374;657;395;3.071;742;1.632;32;3;7.683;0;80;43;52;130;154;1.215;469;2.650;19;3;4.815;6;602;292;426;787;549;4.286;1.211;4.282;51;6;12.498
;06:4,01 a 5,00;0;194;116;225;639;560;2.505;426;1.645;13;6;6.329;0;26;12;17;73;234;709;279;2.929;15;6;4.300;0;220;128;242;712;794;3.214;705;4.574;28;12;10.629
;07:5,01 a 7,00;2;85;106;140;444;366;3.363;596;2.586;33;7;7.728;0;24;6;36;190;143;1.264;556;4.461;25;1;6.706;2;109;112;176;634;509;4.627;1.152;7.047;58;8;14.434
;08:7,01 a 10,00;1;37;39;137;335;129;1.566;337;2.051;23;10;4.665;0;9;5;6;52;53;562;250;2.345;37;6;3.325;1;46;44;143;387;182;2.128;587;4.396;60;16;7.990
;09:10,01 a 15,00;0;10;8;16;71;40;618;155;1.649;27;11;2.605;0;0;0;1;17;11;160;66;1.231;25;9;1.520;0;10;8;17;88;51;778;221;2.880;52;20;4.125
;10:15,01 a 20,00;0;3;0;0;13;6;234;66;1.003;8;3;1.336;0;0;0;0;2;1;39;14;503;7;0;566;0;3;0;0;15;7;273;80;1.506;15;3;1.902
;11:Mais de 20,00;0;2;0;1;3;15;182;61;1.782;17;2;2.065;0;2;0;2;0;0;40;16;778;5;0;843;0;4;0;3;3;15;222;77;2.560;22;2;2.908
;{ñ class};29;460;133;319;434;243;950;67;124;2;0;2.761;14;39;48;71;124;100;529;59;183;0;1;1.168;43;499;181;390;558;343;1.479;126;307;2;1;3.929
280030:Aracaju - SE;Total;649;5.402;4.289;12.151;15.868;11.014;49.283;4.831;16.817;450;118;120.872;117;681;688;4.280;6.257;5.055;39.472;4.451;26.065;626;103;87.795;766;6.083;4.977;16.431;22.125;16.069;88.755;9.282;42.882;1.076;221;208.667
;00:Até 0,50;0;14;12;84;84;213;362;27;119;3;0;918;0;10;11;45;47;143;445;35;140;2;0;878;0;24;23;129;131;356;807;62;259;5;0;1.796
;01:0,51 a 1,00;152;743;452;1.333;1.635;933;2.681;179;376;13;1;8.498;13;127;103;279;557;640;3.058;247;656;10;2;5.692;165;870;555;1.612;2.192;1.573;5.739;426;1.032;23;3;14.190
;02:1,01 a 1,50;382;2.761;2.294;5.166;7.671;5.985;22.331;979;878;21;1;48.469;98;437;468;1.972;3.389;3.101;21.293;1.347;1.905;18;5;34.033;480;3.198;2.762;7.138;11.060;9.086;43.624;2.326;2.783;39;6;82.502
;03:1,51 a 2,00;69;1.111;810;2.400;2.658;1.550;7.600;557;687;11;1;17.454;1;41;38;1.126;817;482;5.443;765;1.319;13;3;10.048;70;1.152;848;3.526;3.475;2.032;13.043;1.322;2.006;24;4;27.502
;04:2,01 a 3,00;21;344;387;1.545;1.830;895;5.798;700;1.364;27;8;12.919;2;19;15;482;1.028;365;4.176;848;2.736;29;7;9.707;23;363;402;2.027;2.858;1.260;9.974;1.548;4.100;56;15;22.626
;05:3,01 a 4,00;5;97;113;333;508;246;2.470;438;1.664;41;4;5.919;0;10;18;111;212;130;1.629;388;2.915;46;3;5.462;5;107;131;444;720;376;4.099;826;4.579;87;7;11.381
;06:4,01 a 5,00;3;38;46;128;172;118;1.104;323;1.870;74;13;3.889;1;6;12;77;63;61;977;227;3.396;142;13;4.975;4;44;58;205;235;179;2.081;550;5.266;216;26;8.864
;07:5,01 a 7,00;2;61;43;489;614;609;3.115;714;2.749;101;7;8.504;0;9;2;78;47;51;1.112;260;5.530;167;7;7.263;2;70;45;567;661;660;4.227;974;8.279;268;14;15.767
;08:7,01 a 10,00;1;35;31;363;342;271;1.625;319;2.037;69;15;5.108;0;1;1;43;20;21;536;170;4.036;96;10;4.934;1;36;32;406;362;292;2.161;489;6.073;165;25;10.042
;09:10,01 a 15,00;0;17;6;112;128;77;1.070;364;1.785;56;13;3.628;0;4;3;14;15;5;449;100;1.685;81;23;2.379;0;21;9;126;143;82;1.519;464;3.470;137;36;6.007
;10:15,01 a 20,00;0;5;2;15;17;21;503;118;1.001;16;14;1.712;0;0;1;0;3;3;120;24;598;14;17;780;0;5;3;15;20;24;623;142;1.599;30;31;2.492
;11:Mais de 20,00;0;0;0;3;11;5;343;88;2.198;18;41;2.707;0;0;0;1;0;1;45;9;1.070;6;13;1.145;0;0;0;4;11;6;388;97;3.268;24;54;3.852
;{ñ class};14;176;93;180;198;91;281;25;89;0;0;1.147;2;17;16;52;59;52;189;31;79;2;0;499;16;193;109;232;257;143;470;56;168;2;0;1.646
292740:Salvador - BA;Total;1.710;14.450;16.526;36.789;43.470;35.300;228.985;16.841;58.705;1.541;444;454.761;262;1.994;2.645;8.384;12.103;12.778;190.666;18.478;92.180;1.879;426;341.795;1.972;16.444;19.171;45.173;55.573;48.078;419.651;35.319;150.885;3.420;870;796.556
;00:Até 0,50;3;16;67;213;161;856;515;13;133;3;1;1.981;0;14;23;126;72;702;621;27;146;2;1;1.734;3;30;90;339;233;1.558;1.136;40;279;5;2;3.715
;01:0,51 a 1,00;124;543;589;1.456;1.633;1.921;6.593;220;694;40;2;13.815;27;147;163;446;893;1.548;9.546;450;931;24;4;14.179;151;690;752;1.902;2.526;3.469;16.139;670;1.625;64;6;27.994
;02:1,01 a 1,50;959;5.892;6.658;15.601;19.005;14.165;83.972;2.535;1.875;52;7;150.721;199;1.159;1.595;5.903;7.477;6.758;90.973;4.411;3.980;47;6;122.508;1.158;7.051;8.253;21.504;26.482;20.923;174.945;6.946;5.855;99;13;273.229
;03:1,51 a 2,00;399;3.477;4.075;8.701;9.022;6.339;41.564;2.060;3.908;73;10;79.628;16;310;316;668;1.141;1.130;25.737;3.294;7.175;57;9;39.853;415;3.787;4.391;9.369;10.163;7.469;67.301;5.354;11.083;130;19;119.481
;04:2,01 a 3,00;153;2.628;3.278;5.951;6.995;4.496;34.026;3.730;5.315;160;25;66.757;4;147;333;658;1.294;1.217;24.039;3.587;11.004;165;19;42.467;157;2.775;3.611;6.609;8.289;5.713;58.065;7.317;16.319;325;44;109.224
;05:3,01 a 4,00;17;773;802;1.555;2.211;1.789;18.841;2.623;5.791;144;22;34.568;2;40;59;118;369;542;13.245;2.031;10.486;236;27;27.155;19;813;861;1.673;2.580;2.331;32.086;4.654;16.277;380;49;61.723
;06:4,01 a 5,00;9;238;300;669;920;3.568;19.312;2.501;5.876;118;34;33.545;0;25;36;69;172;217;9.410;1.771;11.605;150;45;23.500;9;263;336;738;1.092;3.785;28.722;4.272;17.481;268;79;57.045
;07:5,01 a 7,00;7;235;204;781;1.079;1.149;11.536;1.444;8.393;192;50;25.070;1;50;30;162;305;373;10.111;1.857;20.475;327;39;33.730;8;285;234;943;1.384;1.522;21.647;3.301;28.868;519;89;58.800
;08:7,01 a 10,00;3;202;100;1.027;1.096;349;5.976;779;7.743;239;88;17.602;0;21;14;55;86;67;3.535;579;12.163;381;87;16.988;3;223;114;1.082;1.182;416;9.511;1.358;19.906;620;175;34.590
;09:10,01 a 15,00;0;36;22;79;296;114;2.593;448;7.276;226;93;11.183;0;9;3;17;29;26;1.370;232;6.456;293;84;8.519;0;45;25;96;325;140;3.963;680;13.732;519;177;19.702
;10:15,01 a 20,00;0;11;5;14;72;35;1.049;219;4.562;113;60;6.140;0;4;2;3;6;14;399;83;3.195;91;67;3.864;0;15;7;17;78;49;1.448;302;7.757;204;127;10.004
;11:Mais de 20,00;0;5;7;15;58;24;1.115;191;6.796;131;35;8.377;0;3;0;1;13;10;272;47;4.173;55;31;4.605;0;8;7;16;71;34;1.387;238;10.969;186;66;12.982
;{ñ class};36;394;419;727;922;495;1.893;78;343;50;17;5.374;13;65;71;158;246;174;1.408;109;391;51;7;2.693;49;459;490;885;1.168;669;3.301;187;734;101;24;8.067
310620:Belo Horizonte - MG;Total;3.534;26.740;47.898;67.742;98.936;53.218;287.000;22.603;109.752;2.782;741;720.946;1.217;8.220;22.688;32.406;55.040;33.531;254.099;27.253;195.445;5.411;513;635.823;4.751;34.960;70.586;100.148;153.976;86.749;541.099;49.856;305.197;8.193;1.254;1.356.769
;00:Até 0,50;15;59;53;256;245;1.254;540;59;269;3;4;2.757;35;233;371;565;723;1.390;922;74;520;2;1;4.836;50;292;424;821;968;2.644;1.462;133;789;5;5;7.593
;01:0,51 a 1,00;130;869;1.068;3.147;2.739;4.096;6.503;483;1.234;25;7;20.301;147;996;2.009;3.928;4.337;4.909;15.378;999;2.409;24;5;35.141;277;1.865;3.077;7.075;7.076;9.005;21.881;1.482;3.643;49;12;55.442
;02:1,01 a 1,50;1.616;10.066;14.221;25.357;38.835;22.049;70.994;2.697;2.997;59;19;188.910;855;5.717;16.805;22.992;38.066;20.793;115.018;5.203;7.546;61;9;233.065;2.471;15.783;31.026;48.349;76.901;42.842;186.012;7.900;10.543;120;28;421.975
;03:1,51 a 2,00;1.177;6.970;10.867;16.326;24.083;10.612;48.732;3.299;5.204;69;24;127.363;78;519;1.465;2.397;5.580;3.211;47.440;6.116;19.812;65;18;86.701;1.255;7.489;12.332;18.723;29.663;13.823;96.172;9.415;25.016;134;42;214.064
;04:2,01 a 3,00;369;4.435;8.286;13.092;18.349;8.190;50.584;5.444;11.538;114;18;120.419;37;306;809;1.097;3.139;1.744;38.793;7.612;45.068;139;20;98.764;406;4.741;9.095;14.189;21.488;9.934;89.377;13.056;56.606;253;38;219.183
;05:3,01 a 4,00;68;1.194;2.934;3.716;5.558;2.566;43.010;3.566;11.298;130;21;74.061;2;45;161;217;1.025;553;14.923;3.285;31.988;319;26;52.544;70;1.239;3.095;3.933;6.583;3.119;57.933;6.851;43.286;449;47;126.605
;06:4,01 a 5,00;20;477;1.239;1.432;2.495;1.164;20.513;1.998;9.671;175;24;39.208;2;9;55;124;424;186;7.282;1.464;21.847;514;18;31.925;22;486;1.294;1.556;2.919;1.350;27.795;3.462;31.518;689;42;71.133
;07:5,01 a 7,00;19;1.311;5.603;1.326;2.454;1.485;21.370;2.089;13.026;422;55;49.160;1;14;276;185;500;216;6.646;1.226;23.713;1.572;39;34.388;20;1.325;5.879;1.511;2.954;1.701;28.016;3.315;36.739;1.994;94;83.548
;08:7,01 a 10,00;3;375;1.549;927;1.481;776;13.870;1.447;14.818;397;52;35.695;0;7;51;26;126;80;3.483;652;15.781;784;56;21.046;3;382;1.600;953;1.607;856;17.353;2.099;30.599;1.181;108;56.741
;09:10,01 a 15,00;1;37;197;240;546;261;7.030;911;15.325;586;95;25.229;0;2;3;20;81;42;1.799;326;11.756;1.153;77;15.259;1;39;200;260;627;303;8.829;1.237;27.081;1.739;172;40.488
;10:15,01 a 20,00;0;4;29;41;103;44;1.114;272;8.828;370;93;10.898;0;5;2;0;13;5;322;78;6.213;490;55;7.183;0;9;31;41;116;49;1.436;350;15.041;860;148;18.081
;11:Mais de 20,00;0;18;18;26;98;53;808;227;14.983;390;314;16.935;0;5;1;1;11;2;275;72;8.279;249;180;9.075;0;23;19;27;109;55;1.083;299;23.262;639;494;26.010
;{ñ class};116;925;1.834;1.856;1.950;668;1.932;111;561;42;15;10.010;60;362;680;854;1.015;400;1.818;146;513;39;9;5.896;176;1.287;2.514;2.710;2.965;1.068;3.750;257;1.074;81;24;15.906
320530:Vitória - ES;Total;489;5.727;3.770;7.893;13.866;8.502;49.798;6.089;26.527;555;82;123.298;126;1.607;2.005;3.677;8.766;5.817;43.622;6.278;36.741;742;44;109.425;615;7.334;5.775;11.570;22.632;14.319;93.420;12.367;63.268;1.297;126;232.723
;00:Até 0,50;0;11;2;182;237;572;54;8;53;0;1;1.120;0;5;12;115;201;633;72;10;47;2;0;1.097;0;16;14;297;438;1.205;126;18;100;2;1;2.217
;01:0,51 a 1,00;23;118;67;329;754;525;614;46;220;6;1;2.703;9;53;68;284;796;562;913;60;224;3;0;2.972;32;171;135;613;1.550;1.087;1.527;106;444;9;1;5.675
;02:1,01 a 1,50;226;1.097;1.051;2.895;4.982;3.010;10.608;562;566;11;0;25.008;81;787;989;2.686;5.656;3.216;19.704;1.212;1.339;17;0;35.687;307;1.884;2.040;5.581;10.638;6.226;30.312;1.774;1.905;28;0;60.695
;03:1,51 a 2,00;133;783;906;2.058;3.196;1.651;8.279;696;797;15;5;18.519;19;313;510;239;846;666;8.642;1.264;1.647;16;2;14.164;152;1.096;1.416;2.297;4.042;2.317;16.921;1.960;2.444;31;7;32.683
;04:2,01 a 3,00;66;574;739;1.472;2.107;1.220;9.534;1.198;1.701;33;1;18.645;11;193;317;79;384;447;7.611;1.545;3.704;34;0;14.325;77;767;1.056;1.551;2.491;1.667;17.145;2.743;5.405;67;1;32.970
;05:3,01 a 4,00;9;168;201;281;577;441;6.674;962;2.961;43;7;12.324;0;31;43;41;99;102;2.378;811;6.970;75;3;10.553;9;199;244;322;676;543;9.052;1.773;9.931;118;10;22.877
;06:4,01 a 5,00;2;419;88;121;268;270;4.155;1.051;2.211;57;4;8.646;0;31;6;37;54;43;1.307;572;5.807;88;5;7.950;2;450;94;158;322;313;5.462;1.623;8.018;145;9;16.596
;07:5,01 a 7,00;1;1.916;189;157;320;334;4.750;762;3.539;62;7;12.037;0;106;9;54;104;39;1.374;403;5.789;116;9;8.003;1;2.022;198;211;424;373;6.124;1.165;9.328;178;16;20.040
;08:7,01 a 10,00;2;473;157;89;225;192;2.625;392;4.117;77;13;8.362;0;34;8;19;25;29;698;189;4.453;110;9;5.574;2;507;165;108;250;221;3.323;581;8.570;187;22;13.936
