;;Sexo Trabalhador;Escolaridade Agreg após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;Total
;11:Mais de 20,00;2;134;105;195;397;687;3.561;2.897;37.524;45.502;0;14;21;22;72;418;1.017;1.362;16.470;19.396;2;148;126;217;469;1.105;4.578;4.259;53.994;64.898
;{ñ class};106;780;1.832;1.619;2.801;845;2.484;240;1.146;11.853;61;233;981;703;1.198;444;2.307;316;1.197;7.440;167;1.013;2.813;2.322;3.999;1.289;4.791;556;2.343;19.293
355030:São Paulo - SP;Total;7.545;76.137;136.995;193.490;346.925;178.570;735.690;108.168;373.166;2.156.686;2.536;18.819;49.218;68.567;183.237;100.222;682.323;109.482;534.011;1.748.415;10.081;94.956;186.213;262.057;530.162;278.792;1.418.013;217.650;907.177;3.905.101
;00:Até 0,50;3;42;78;210;2.367;636;1.086;262;1.661;6.345;1;26;57;83;4.668;880;2.629;550;2.921;11.815;4;68;135;293;7.035;1.516;3.715;812;4.582;18.160
;01:0,51 a 1,00;63;439;848;1.833;4.183;7.485;9.897;1.393;4.994;31.135;109;587;1.234;1.998;10.852;8.449;27.471;3.203;13.920;67.823;172;1.026;2.082;3.831;15.035;15.934;37.368;4.596;18.914;98.958
;02:1,01 a 1,50;757;5.643;9.892;16.387;29.175;20.545;57.689;4.663;6.655;151.406;879;6.539;10.883;18.525;31.681;18.386;94.434;8.810;15.340;205.477;1.636;12.182;20.775;34.912;60.856;38.931;152.123;13.473;21.995;356.883
;03:1,51 a 2,00;2.039;16.428;32.553;46.644;87.462;45.919;141.052;9.205;9.637;390.939;822;5.332;17.781;25.162;56.887;34.582;175.676;15.363;20.095;351.700;2.861;21.760;50.334;71.806;144.349;80.501;316.728;24.568;29.732;742.639
;04:2,01 a 3,00;2.595;26.827;45.873;64.259;116.253;46.053;179.620;16.732;22.995;521.207;476;3.812;12.079;15.024;51.531;21.481;160.017;23.519;44.702;332.641;3.071;30.639;57.952;79.283;167.784;67.534;339.637;40.251;67.697;853.848
;05:3,01 a 4,00;994;11.425;20.755;27.229;47.747;22.846;108.113;16.017;25.721;280.847;78;936;3.968;3.244;13.804;7.176;72.754;16.286;60.097;178.343;1.072;12.361;24.723;30.473;61.551;30.022;180.867;32.303;85.818;459.190
;06:4,01 a 5,00;426;5.752;10.774;14.940;24.947;14.365;65.812;12.297;28.239;177.552;19;319;944;1.304;5.681;3.220;45.707;11.755;71.926;140.875;445;6.071;11.718;16.244;30.628;17.585;111.519;24.052;100.165;318.427
;07:5,01 a 7,00;318;4.276;7.801;10.694;17.062;9.480;78.218;15.504;52.180;195.533;8;232;562;1.086;3.723;2.763;44.814;12.864;112.104;178.156;326;4.508;8.363;11.780;20.785;12.243;123.032;28.368;164.284;373.689
;08:7,01 a 10,00;118;2.000;3.544;5.118;8.596;5.364;49.077;13.121;50.868;137.806;4;112;199;361;1.441;1.310;30.327;8.493;75.139;117.386;122;2.112;3.743;5.479;10.037;6.674;79.404;21.614;126.007;255.192
;09:10,01 a 15,00;33;668;1.324;1.926;3.421;2.785;25.479;9.507;52.505;97.648;0;96;61;128;389;560;15.518;4.708;55.487;76.947;33;764;1.385;2.054;3.810;3.345;40.997;14.215;107.992;174.595
;10:15,01 a 20,00;7;164;258;364;757;747;8.556;4.249;35.822;50.924;0;81;27;22;112;160;5.061;1.543;25.750;32.756;7;245;285;386;869;907;13.617;5.792;61.572;83.680
;11:Mais de 20,00;3;114;150;212;623;640;7.228;4.565;78.977;92.512;0;44;28;16;108;192;2.950;1.325;32.854;37.517;3;158;178;228;731;832;10.178;5.890;111.831;130.029
;{ñ class};189;2.359;3.145;3.674;4.332;1.705;3.863;653;2.912;22.832;140;703;1.395;1.614;2.360;1.063;4.965;1.063;3.676;16.979;329;3.062;4.540;5.288;6.692;2.768;8.828;1.716;6.588;39.811
410690:Curitiba - PR;Total;687;7.568;14.508;25.449;53.064;33.746;155.487;16.788;69.567;376.864;452;3.692;9.166;15.181;33.851;21.221;125.619;13.083;117.390;339.655;1.139;11.260;23.674;40.630;86.915;54.967;281.106;29.871;186.957;716.519
;00:Até 0,50;0;77;15;105;66;129;94;14;190;690;0;28;142;89;127;57;172;21;165;801;0;105;157;194;193;186;266;35;355;1.491
;01:0,51 a 1,00;11;306;140;602;733;1.636;1.341;136;776;5.681;25;221;911;1.246;1.874;1.781;2.453;176;803;9.490;36;527;1.051;1.848;2.607;3.417;3.794;312;1.579;15.171
;02:1,01 a 1,50;179;1.436;2.410;5.089;11.574;8.827;21.137;1.157;1.637;53.446;242;1.430;3.710;7.036;17.100;10.204;38.544;1.965;4.359;84.590;421;2.866;6.120;12.125;28.674;19.031;59.681;3.122;5.996;138.036
;03:1,51 a 2,00;236;1.685;3.224;5.816;11.942;7.493;23.646;1.340;3.001;58.383;98;1.250;2.874;4.354;8.412;4.814;25.455;2.041;11.108;60.406;334;2.935;6.098;10.170;20.354;12.307;49.101;3.381;14.109;118.789
;04:2,01 a 3,00;156;2.073;4.598;7.372;14.743;8.230;34.596;2.805;6.528;81.101;48;436;878;1.437;3.590;2.512;28.720;3.231;22.512;63.364;204;2.509;5.476;8.809;18.333;10.742;63.316;6.036;29.040;144.465
;05:3,01 a 4,00;56;849;1.950;2.982;6.469;3.048;20.309;2.032;7.473;45.168;4;96;185;282;977;744;11.763;1.913;23.237;39.201;60;945;2.135;3.264;7.446;3.792;32.072;3.945;30.710;84.369
;06:4,01 a 5,00;15;427;933;1.398;3.202;1.496;19.056;1.892;5.781;34.200;3;43;69;129;476;370;6.952;1.123;14.359;23.524;18;470;1.002;1.527;3.678;1.866;26.008;3.015;20.140;57.724
;07:5,01 a 7,00;7;214;496;948;2.156;1.283;18.525;3.693;7.568;34.890;3;33;59;142;352;252;6.405;1.240;14.328;22.814;10;247;555;1.090;2.508;1.535;24.930;4.933;21.896;57.704
;08:7,01 a 10,00;1;59;212;361;770;672;8.845;1.641;8.810;21.371;1;9;22;37;144;132;2.614;721;11.489;15.169;2;68;234;398;914;804;11.459;2.362;20.299;36.540
;09:10,01 a 15,00;1;23;75;209;451;433;4.853;1.228;9.688;16.961;0;7;7;20;62;58;956;399;7.189;8.698;1;30;82;229;513;491;5.809;1.627;16.877;25.659
;10:15,01 a 20,00;0;4;12;56;99;111;1.510;444;6.852;9.088;0;0;1;2;21;10;356;118;3.543;4.051;0;4;13;58;120;121;1.866;562;10.395;13.139
;11:Mais de 20,00;0;1;9;17;56;65;766;350;10.888;12.152;0;1;3;0;3;6;177;52;3.984;4.226;0;2;12;17;59;71;943;402;14.872;16.378
;{ñ class};25;414;434;494;803;323;809;56;375;3.733;28;138;305;407;713;281;1.052;83;314;3.321;53;552;739;901;1.516;604;1.861;139;689;7.054
420540:Florianópolis - SC;Total;153;1.293;3.127;8.210;15.327;7.681;43.267;5.845;31.895;116.798;129;621;2.535;4.479;9.067;4.787;35.203;5.355;47.623;109.799;282;1.914;5.662;12.689;24.394;12.468;78.470;11.200;79.518;226.597
;00:Até 0,50;0;3;2;71;20;113;42;7;39;297;1;3;15;65;44;136;71;12;49;396;1;6;17;136;64;249;113;19;88;693
;01:0,51 a 1,00;3;25;48;100;252;287;577;111;455;1.858;12;67;143;314;597;363;1.046;146;964;3.652;15;92;191;414;849;650;1.623;257;1.419;5.510
;02:1,01 a 1,50;36;149;353;1.072;2.546;1.380;4.575;460;766;11.337;58;235;571;1.630;3.288;1.433;6.399;724;1.789;16.127;94;384;924;2.702;5.834;2.813;10.974;1.184;2.555;27.464
;03:1,51 a 2,00;39;181;474;1.292;3.177;2.043;7.752;734;1.082;16.774;21;107;409;853;2.054;1.411;9.233;1.170;3.669;18.927;60;288;883;2.145;5.231;3.454;16.985;1.904;4.751;35.701
;04:2,01 a 3,00;30;297;863;2.018;3.704;1.602;7.526;1.099;2.446;19.585;13;36;784;787;1.171;728;6.929;1.297;6.375;18.120;43;333;1.647;2.805;4.875;2.330;14.455;2.396;8.821;37.705
;05:3,01 a 4,00;20;140;372;1.073;1.388;482;3.282;707;2.586;10.050;4;40;147;225;480;163;2.993;620;6.580;11.252;24;180;519;1.298;1.868;645;6.275;1.327;9.166;21.302
;06:4,01 a 5,00;13;129;239;724;839;299;7.230;726;2.833;13.032;9;32;144;153;470;158;2.664;371;6.209;10.210;22;161;383;877;1.309;457;9.894;1.097;9.042;23.242
;07:5,01 a 7,00;6;173;448;1.208;2.114;858;5.986;860;4.367;16.020;2;25;205;180;435;185;2.933;503;9.560;14.028;8;198;653;1.388;2.549;1.043;8.919;1.363;13.927;30.048
;08:7,01 a 10,00;1;77;156;286;543;304;2.874;509;4.228;8.978;0;24;24;88;162;84;1.582;245;4.408;6.617;1;101;180;374;705;388;4.456;754;8.636;15.595
;09:10,01 a 15,00;0;36;73;117;285;136;1.529;334;4.016;6.526;0;5;15;19;45;30;567;142;3.295;4.118;0;41;88;136;330;166;2.096;476;7.311;10.644
;10:15,01 a 20,00;0;6;12;35;75;50;876;132;3.589;4.775;0;1;7;7;21;17;172;52;1.820;2.097;0;7;19;42;96;67;1.048;184;5.409;6.872
;11:Mais de 20,00;0;3;0;18;36;33;635;126;5.010;5.861;0;1;4;4;5;3;195;21;1.775;2.008;0;4;4;22;41;36;830;147;6.785;7.869
;{ñ class};5;74;87;196;348;94;383;40;478;1.705;9;45;67;154;295;76;419;52;1.130;2.247;14;119;154;350;643;170;802;92;1.608;3.952
431490:Porto Alegre - RS;Total;792;6.821;8.571;32.514;54.607;32.045;103.157;23.475;57.703;319.685;482;2.723;5.649;15.730;29.214;17.287;108.105;27.860;109.211;316.261;1.274;9.544;14.220;48.244;83.821;49.332;211.262;51.335;166.914;635.946
;00:Até 0,50;3;29;22;152;315;416;189;30;66;1.222;12;39;62;178;385;312;287;63;49;1.387;15;68;84;330;700;728;476;93;115;2.609
;01:0,51 a 1,00;23;107;145;971;1.011;1.554;996;176;285;5.268;81;297;372;1.127;2.162;1.540;2.088;290;398;8.355;104;404;517;2.098;3.173;3.094;3.084;466;683;13.623
;02:1,01 a 1,50;194;1.401;1.497;5.542;9.340;6.111;14.019;1.180;811;40.095;183;1.060;1.744;5.265;11.120;6.032;23.632;2.306;2.688;54.030;377;2.461;3.241;10.807;20.460;12.143;37.651;3.486;3.499;94.125
;03:1,51 a 2,00;194;1.846;1.839;7.006;11.437;6.356;17.622;1.890;2.876;51.066;89;510;1.543;4.369;7.539;3.970;25.683;3.695;13.130;60.528;283;2.356;3.382;11.375;18.976;10.326;43.305;5.585;16.006;111.594
;04:2,01 a 3,00;190;1.631;2.274;7.998;13.089;6.623;25.832;3.887;5.351;66.875;73;369;1.248;3.052;4.365;2.620;24.593;6.922;26.519;69.761;263;2.000;3.522;11.050;17.454;9.243;50.425;10.809;31.870;136.636
;05:3,01 a 4,00;99;720;1.088;3.791;7.899;4.236;12.686;3.204;3.813;37.536;19;156;265;711;1.252;921;10.700;4.432;12.700;31.156;118;876;1.353;4.502;9.151;5.157;23.386;7.636;16.513;68.692
;06:4,01 a 5,00;26;393;550;2.499;4.403;2.073;7.988;2.336;3.238;23.506;3;71;109;300;716;557;6.572;2.756;8.170;19.254;29;464;659;2.799;5.119;2.630;14.560;5.092;11.408;42.760
;07:5,01 a 7,00;22;293;562;2.302;3.652;1.984;9.011;3.291;5.377;26.494;7;76;108;271;618;543;6.528;2.880;12.025;23.056;29;369;670;2.573;4.270;2.527;15.539;6.171;17.402;49.550
;08:7,01 a 10,00;12;164;251;937;1.471;1.309;6.752;2.957;7.996;21.849;1;36;42;113;386;325;4.234;2.169;11.159;18.465;13;200;293;1.050;1.857;1.634;10.986;5.126;19.155;40.314
;09:10,01 a 15,00;2;52;104;348;833;750;4.315;2.485;8.887;17.776;1;12;35;30;158;188;2.078;1.432;9.637;13.571;3;64;139;378;991;938;6.393;3.917;18.524;31.347
;10:15,01 a 20,00;1;7;18;61;189;174;1.766;1.029;6.632;9.877;0;1;3;2;25;34;578;432;5.394;6.469;1;8;21;63;214;208;2.344;1.461;12.026;16.346
;11:Mais de 20,00;0;4;16;101;194;129;1.239;908;12.197;14.788;0;3;2;7;19;25;377;316;7.145;7.894;0;7;18;108;213;154;1.616;1.224;19.342;22.682
;{ñ class};26;174;205;806;774;330;742;102;174;3.333;13;93;116;305;469;220;755;167;197;2.335;39;267;321;1.111;1.243;550;1.497;269;371;5.668
500270:Campo Grande - MS;Total;334;3.927;5.981;12.661;18.087;12.337;35.764;5.305;19.495;113.891;95;1.421;2.108;5.094;9.190;6.623;30.426;5.159;31.053;91.169;429;5.348;8.089;17.755;27.277;18.960;66.190;10.464;50.548;205.060
;00:Até 0,50;0;18;10;14;10;43;38;8;57;198;2;5;2;15;31;47;86;10;79;277;2;23;12;29;41;90;124;18;136;475
;01:0,51 a 1,00;8;203;75;274;494;938;526;77;218;2.813;6;46;75;315;422;877;730;101;338;2.910;14;249;150;589;916;1.815;1.256;178;556;5.723
;02:1,01 a 1,50;201;1.568;1.992;4.382;5.821;4.399;9.131;725;499;28.718;70;756;1.030;2.988;4.852;3.264;11.049;1.184;1.390;26.583;271;2.324;3.022;7.370;10.673;7.663;20.180;1.909;1.889;55.301
;03:1,51 a 2,00;62;970;1.627;3.122;4.617;2.794;7.041;662;594;21.489;11;467;649;1.189;2.061;1.219;6.948;1.032;1.519;15.095;73;1.437;2.276;4.311;6.678;4.013;13.989;1.694;2.113;36.584
;04:2,01 a 3,00;46;668;1.501;2.548;3.551;2.026;6.216;900;2.395;19.851;1;94;251;361;895;671;5.657;1.151;6.220;15.301;47;762;1.752;2.909;4.446;2.697;11.873;2.051;8.615;35.152
;05:3,01 a 4,00;6;197;371;985;1.295;738;3.129;711;1.729;9.161;0;22;52;79;315;229;2.166;619;4.371;7.853;6;219;423;1.064;1.610;967;5.295;1.330;6.100;17.014
;06:4,01 a 5,00;1;88;153;518;669;416;3.048;742;1.783;7.418;0;4;13;39;203;117;1.431;437;3.898;6.142;1;92;166;557;872;533;4.479;1.179;5.681;13.560
;07:5,01 a 7,00;2;76;94;443;831;516;2.824;627;2.733;8.146;0;7;6;39;155;84;1.102;298;4.517;6.208;2;83;100;482;986;600;3.926;925;7.250;14.354
;08:7,01 a 10,00;0;23;32;148;380;279;2.001;416;2.870;6.149;0;1;5;17;113;50;738;200;4.398;5.522;0;24;37;165;493;329;2.739;616;7.268;11.671
;09:10,01 a 15,00;0;12;12;64;177;102;1.028;241;2.186;3.822;0;0;0;6;22;17;219;67;2.150;2.481;0;12;12;70;199;119;1.247;308;4.336;6.303
;10:15,01 a 20,00;0;5;0;4;20;22;455;66;1.479;2.051;0;0;0;1;3;4;82;14;932;1.036;0;5;0;5;23;26;537;80;2.411;3.087
;11:Mais de 20,00;0;8;7;11;62;15;208;115;2.886;3.312;0;3;1;0;3;1;41;18;1.101;1.168;0;11;8;11;65;16;249;133;3.987;4.480
;{ñ class};8;91;107;148;160;49;119;15;66;763;5;16;24;45;115;43;177;28;140;593;13;107;131;193;275;92;296;43;206;1.356
510340:Cuiabá - MT;Total;391;3.258;3.669;8.161;24.389;15.133;28.979;3.474;12.988;100.442;69;2.558;1.477;3.381;24.036;11.199;23.964;3.859;15.534;86.077;460;5.816;5.146;11.542;48.425;26.332;52.943;7.333;28.522;186.519
;00:Até 0,50;3;116;0;14;275;55;19;3;6;491;2;42;5;11;708;61;25;4;12;870;5;158;5;25;983;116;44;7;18;1.361
;01:0,51 a 1,00;23;63;114;219;929;556;451;21;76;2.452;8;36;60;103;1.732;385;474;19;108;2.925;31;99;174;322;2.661;941;925;40;184;5.377
;02:1,01 a 1,50;186;1.181;1.203;3.169;4.996;4.701;9.273;462;331;25.502;53;1.049;1.000;2.267;4.533;4.114;10.958;776;519;25.269;239;2.230;2.203;5.436;9.529;8.815;20.231;1.238;850;50.771
;03:1,51 a 2,00;81;640;1.104;2.085;3.749;2.565;6.284;405;351;17.264;2;207;284;595;1.882;1.098;5.119;627;730;10.544;83;847;1.388;2.680;5.631;3.663;11.403;1.032;1.081;27.808
;04:2,01 a 3,00;54;500;789;1.481;3.171;2.944;5.443;835;1.137;16.354;2;442;75;224;3.316;1.839;3.897;950;1.884;12.629;56;942;864;1.705;6.487;4.783;9.340;1.785;3.021;28.983
;05:3,01 a 4,00;12;253;225;600;2.514;1.363;2.424;480;1.152;9.023;1;545;15;39;2.016;1.410;1.161;480;1.935;7.602;13;798;240;639;4.530;2.773;3.585;960;3.087;16.625
;06:4,01 a 5,00;2;93;62;189;3.058;912;1.349;326;1.052;7.043;0;95;7;40;3.287;991;560;291;1.534;6.805;2;188;69;229;6.345;1.903;1.909;617;2.586;13.848
;07:5,01 a 7,00;3;97;46;142;3.338;994;1.426;337;1.657;8.040;0;50;2;35;5.128;880;813;321;2.444;9.673;3;147;48;177;8.466;1.874;2.239;658;4.101;17.713
;08:7,01 a 10,00;5;179;21;103;1.237;519;924;264;2.084;5.336;0;47;4;20;773;277;393;170;2.519;4.203;5;226;25;123;2.010;796;1.317;434;4.603;9.539
;09:10,01 a 15,00;0;18;13;43;292;272;728;197;2.297;3.860;0;7;2;3;139;75;279;122;2.043;2.670;0;25;15;46;431;347;1.007;319;4.340;6.530
;10:15,01 a 20,00;0;12;9;4;107;56;334;72;1.305;1.899;0;2;0;2;48;9;91;47;910;1.109;0;14;9;6;155;65;425;119;2.215;3.008
;11:Mais de 20,00;3;4;5;5;453;138;151;63;1.512;2.334;0;0;0;1;95;36;85;31;858;1.106;3;4;5;6;548;174;236;94;2.370;3.440
;{ñ class};19;102;78;107;270;58;173;9;28;844;1;36;23;41;379;24;109;21;38;672;20;138;101;148;649;82;282;30;66;1.516
520870:Goiânia - GO;Total;902;12.469;22.056;28.911;36.045;40.138;62.829;9.556;28.194;241.100;232;4.919;10.777;14.916;19.213;36.554;54.641;11.140;48.840;201.232;1.134;17.388;32.833;43.827;55.258;76.692;117.470;20.696;77.034;442.332
;00:Até 0,50;1;34;50;551;48;1.009;37;19;80;1.829;0;5;9;254;17;1.046;48;18;80;1.477;1;39;59;805;65;2.055;85;37;160;3.306
;01:0,51 a 1,00;56;370;558;1.646;1.566;2.554;2.954;289;410;10.403;18;261;432;1.518;1.075;2.070;2.926;358;435;9.093;74;631;990;3.164;2.641;4.624;5.880;647;845;19.496
;02:1,01 a 1,50;450;3.087;5.343;8.137;13.430;13.078;19.168;1.586;1.214;65.493;182;1.699;4.779;5.966;11.922;10.830;24.911;2.673;2.169;65.131;632;4.786;10.122;14.103;25.352;23.908;44.079;4.259;3.383;130.624
;03:1,51 a 2,00;233;2.722;4.431;5.380;8.022;6.993;12.917;1.248;1.202;43.148;20;1.150;3.158;2.059;3.063;4.596;10.942;1.761;2.244;28.993;253;3.872;7.589;7.439;11.085;11.589;23.859;3.009;3.446;72.141
;04:2,01 a 3,00;105;2.121;3.666;4.464;6.396;5.966;11.273;1.699;2.293;37.983;9;682;1.423;2.122;1.798;6.515;7.160;2.202;5.390;27.301;114;2.803;5.089;6.586;8.194;12.481;18.433;3.901;7.683;65.284
;05:3,01 a 4,00;23;1.090;1.261;2.224;2.381;2.786;5.207;1.265;2.574;18.811;0;360;248;1.044;463;4.413;2.634;1.453;7.015;17.630;23;1.450;1.509;3.268;2.844;7.199;7.841;2.718;9.589;36.441
;06:4,01 a 5,00;6;1.052;3.158;2.602;1.669;2.182;3.426;739;2.430;17.264;0;240;278;645;330;3.078;2.038;914;7.957;15.480;6;1.292;3.436;3.247;1.999;5.260;5.464;1.653;10.387;32.744
;07:5,01 a 7,00;5;1.231;2.790;2.803;1.511;3.370;3.237;984;4.076;20.007;0;333;250;825;259;2.885;1.966;936;10.935;18.389;5;1.564;3.040;3.628;1.770;6.255;5.203;1.920;15.011;38.396
;08:7,01 a 10,00;1;317;340;554;529;1.197;2.129;697;4.348;10.112;0;89;120;297;122;789;1.067;402;6.111;8.997;1;406;460;851;651;1.986;3.196;1.099;10.459;19.109
;09:10,01 a 15,00;0;123;90;180;189;475;1.238;499;3.468;6.262;0;36;19;63;39;176;517;233;3.171;4.254;0;159;109;243;228;651;1.755;732;6.639;10.516
;10:15,01 a 20,00;0;26;18;98;77;181;663;239;2.198;3.500;0;9;5;38;33;29;117;70;1.511;1.812;0;35;23;136;110;210;780;309;3.709;5.312
;11:Mais de 20,00;1;80;19;47;37;209;340;249;3.831;4.813;0;35;5;18;2;45;72;61;1.719;1.957;1;115;24;65;39;254;412;310;5.550;6.770
;{ñ class};21;216;332;225;190;138;240;43;70;1.475;3;20;51;67;90;82;243;59;103;718;24;236;383;292;280;220;483;102;173;2.193
530010:Brasília - DF;Total;1.988;17.355;18.785;40.914;118.050;36.266;219.123;19.129;117.640;589.250;553;4.842;5.778;12.952;30.775;18.256;128.597;21.918;104.008;327.679;2.541;22.197;24.563;53.866;148.825;54.522;347.720;41.047;221.648;916.929
;00:Até 0,50;0;10;12;46;102;104;219;25;146;664;1;9;6;29;72;94;280;43;200;734;1;19;18;75;174;198;499;68;346;1.398
;01:0,51 a 1,00;47;217;241;1.219;4.466;1.615;2.032;146;616;10.599;21;72;109;468;613;1.483;2.061;134;731;5.692;68;289;350;1.687;5.079;3.098;4.093;280;1.347;16.291
;02:1,01 a 1,50;936;5.230;6.403;13.751;25.038;14.506;35.673;1.372;1.496;104.405;318;2.079;3.143;6.792;14.592;9.068;35.542;1.972;2.070;75.576;1.254;7.309;9.546;20.543;39.630;23.574;71.215;3.344;3.566;179.981
;03:1,51 a 2,00;545;3.598;4.259;8.057;15.353;7.484;23.068;1.596;1.522;65.482;150;574;1.012;1.848;5.351;3.240;23.536;2.439;2.113;40.263;695;4.172;5.271;9.905;20.704;10.724;46.604;4.035;3.635;105.745
;04:2,01 a 3,00;272;2.549;3.287;6.360;43.227;5.593;23.489;2.868;3.505;91.150;28;379;332;750;2.478;1.762;18.017;3.577;4.447;31.770;300;2.928;3.619;7.110;45.705;7.355;41.506;6.445;7.952;122.920
;05:3,01 a 4,00;79;1.068;1.738;3.388;7.180;2.653;26.315;2.157;3.708;48.286;6;223;100;434;1.149;600;8.033;2.199;5.099;17.843;85;1.291;1.838;3.822;8.329;3.253;34.348;4.356;8.807;66.129
;06:4,01 a 5,00;16;630;528;1.752;3.735;1.003;19.518;1.815;3.882;32.879;4;162;110;621;1.249;250;8.320;1.789;5.906;18.411;20;792;638;2.373;4.984;1.253;27.838;3.604;9.788;51.290
;07:5,01 a 7,00;15;853;553;2.063;6.765;910;36.341;2.349;6.670;56.519;8;348;392;932;2.098;590;11.501;2.368;9.173;27.410;23;1.201;945;2.995;8.863;1.500;47.842;4.717;15.843;83.929
;08:7,01 a 10,00;11;1.536;856;2.172;7.306;1.067;31.088;2.638;12.547;59.221;1;402;320;631;1.655;610;9.902;3.495;15.986;33.002;12;1.938;1.176;2.803;8.961;1.677;40.990;6.133;28.533;92.223
;09:10,01 a 15,00;3;595;386;1.110;2.886;629;11.773;2.274;26.487;46.143;0;169;57;125;770;230;6.841;2.934;26.757;37.883;3;764;443;1.235;3.656;859;18.614;5.208;53.244;84.026
;10:15,01 a 20,00;0;149;74;214;535;194;3.618;856;16.630;22.270;0;78;14;21;162;57;1.636;452;9.406;11.826;0;227;88;235;697;251;5.254;1.308;26.036;34.096
;11:Mais de 20,00;0;594;121;239;733;213;5.258;932;39.525;47.615;0;263;39;65;235;88;2.223;418;21.512;24.843;0;857;160;304;968;301;7.481;1.350;61.037;72.458
;{ñ class};64;326;327;543;724;295;731;101;906;4.017;16;84;144;236;351;184;705;98;608;2.426;80;410;471;779;1.075;479;1.436;199;1.514;6.443
{ñ class};Total;164.933;907.427;1.195.950;1.761.386;2.334.741;1.275.645;3.836.639;350.815;889.536;12.717.072;36.960;264.562;425.293;657.296;1.051.972;655.162;3.273.594;372.484;1.226.535;7.963.858;201.893;1.171.989;1.621.243;2.418.682;3.386.713;1.930.807;7.110.233;723.299;2.116.071;20.680.930
;00:Até 0,50;1.121;3.790;2.296;4.936;4.801;8.434;5.092;756;3.424;34.650;677;4.553;4.859;6.176;6.967;6.280;9.399;1.212;5.001;45.124;1.798;8.343;7.155;11.112;11.768;14.714;14.491;1.968;8.425;79.774
;01:0,51 a 1,00;27.137;91.975;70.762;88.741;99.450;85.186;138.403;8.911;18.644;629.209;7.589;43.955;50.322;67.633;98.217;72.311;238.113;17.097;34.857;630.094;34.726;135.930;121.084;156.374;197.667;157.497;376.516;26.008;53.501;1.259.303
;02:1,01 a 1,50;77.736;344.442;369.281;530.131;640.806;409.356;866.733;44.264;46.784;3.329.533;20.585;142.337;221.743;354.799;530.459;329.800;1.299.320;87.683;118.162;3.104.888;98.321;486.779;591.024;884.930;1.171.265;739.156;2.166.053;131.947;164.946;6.434.421
;03:1,51 a 2,00;31.498;198.042;272.079;411.704;540.091;293.748;778.975;44.421;50.950;2.621.508;4.954;42.203;85.631;136.714;233.139;139.831;747.503;70.905;128.821;1.589.701;36.452;240.245;357.710;548.418;773.230;433.579;1.526.478;115.326;179.771;4.211.209
;04:2,01 a 3,00;17.274;159.312;260.831;394.571;547.761;256.052;861.795;63.659;90.515;2.651.770;1.749;18.600;39.157;58.867;115.777;68.616;562.801;82.875;220.219;1.168.661;19.023;177.912;299.988;453.438;663.538;324.668;1.424.596;146.534;310.734;3.820.431
;05:3,01 a 4,00;3.746;50.712;104.285;156.336;218.554;96.859;416.471;43.953;83.569;1.174.485;273;3.951;8.151;11.255;28.164;17.135;196.214;42.709;176.461;484.313;4.019;54.663;112.436;167.591;246.718;113.994;612.685;86.662;260.030;1.658.798
;06:4,01 a 5,00;1.339;19.284;43.506;66.561;101.612;44.737;233.943;32.369;71.924;615.275;56;1.316;2.371;4.158;11.527;6.873;87.299;25.681;130.341;269.622;1.395;20.600;45.877;70.719;113.139;51.610;321.242;58.050;202.265;884.897
;07:5,01 a 7,00;850;12.857;29.633;47.228;82.478;37.526;235.147;39.893;113.296;598.908;27;892;1.519;2.808;8.061;5.221;69.239;22.861;161.907;272.535;877;13.749;31.152;50.036;90.539;42.747;304.386;62.754;275.203;871.443
;08:7,01 a 10,00;295;5.596;13.121;20.872;44.371;20.622;151.567;32.320;121.919;410.683;12;410;634;1.089;3.175;2.381;31.468;12.260;118.811;170.240;307;6.006;13.755;21.961;47.546;23.003;183.035;44.580;240.730;580.923
;09:10,01 a 15,00;100;1.806;4.455;7.098;16.767;9.116;80.770;22.734;116.083;258.929;5;106;156;253;886;813;11.621;5.524;73.488;92.852;105;1.912;4.611;7.351;17.653;9.929;92.391;28.258;189.571;351.781
;10:15,01 a 20,00;16;364;807;1.425;3.688;2.235;24.954;8.949;71.232;113.670;0;23;21;41;146;133;2.414;1.421;30.757;34.956;16;387;828;1.466;3.834;2.368;27.368;10.370;101.989;148.626
