;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;296;764;615;1.842;4.609;2.614;5.917;418;658;6;0;17.739;33;227;263;808;2.161;1.895;6.107;607;967;4;0;13.072;329;991;878;2.650;6.770;4.509;12.024;1.025;1.625;10;0;30.811
;02:1,01 a 1,50;1.505;8.076;6.575;15.043;31.239;14.082;49.876;2.189;1.826;15;5;130.431;249;3.289;4.123;8.012;18.668;10.325;50.720;3.572;4.241;16;0;103.215;1.754;11.365;10.698;23.055;49.907;24.407;100.596;5.761;6.067;31;5;233.646
;03:1,51 a 2,00;642;4.586;2.692;4.764;8.479;3.627;17.921;1.324;1.878;18;1;45.932;16;460;292;1.697;2.135;1.884;13.247;1.900;3.535;13;3;25.182;658;5.046;2.984;6.461;10.614;5.511;31.168;3.224;5.413;31;4;71.114
;04:2,01 a 3,00;248;1.467;1.114;2.332;3.836;2.092;11.520;1.572;3.623;36;8;27.848;1;140;134;302;913;1.110;8.799;2.343;9.597;29;9;23.377;249;1.607;1.248;2.634;4.749;3.202;20.319;3.915;13.220;65;17;51.225
;05:3,01 a 4,00;60;524;546;1.058;6.780;1.879;7.889;1.125;4.000;36;9;23.906;0;76;38;91;410;388;4.126;1.365;8.073;29;5;14.601;60;600;584;1.149;7.190;2.267;12.015;2.490;12.073;65;14;38.507
;06:4,01 a 5,00;15;269;155;422;1.967;729;4.340;864;2.618;30;7;11.416;0;71;15;81;217;149;2.244;791;4.918;41;4;8.531;15;340;170;503;2.184;878;6.584;1.655;7.536;71;11;19.947
;07:5,01 a 7,00;8;338;100;493;1.492;699;4.371;1.059;4.975;64;9;13.608;1;117;6;127;405;212;3.742;1.212;8.925;43;6;14.796;9;455;106;620;1.897;911;8.113;2.271;13.900;107;15;28.404
;08:7,01 a 10,00;4;93;41;124;407;241;2.640;777;5.449;67;11;9.854;0;31;10;42;154;69;1.653;457;6.291;53;14;8.774;4;124;51;166;561;310;4.293;1.234;11.740;120;25;18.628
;09:10,01 a 15,00;2;52;11;28;177;68;1.484;691;4.363;79;8;6.963;0;11;1;2;89;26;411;258;3.403;39;2;4.242;2;63;12;30;266;94;1.895;949;7.766;118;10;11.205
;10:15,01 a 20,00;0;9;4;5;39;22;607;374;2.643;44;14;3.761;0;0;1;0;43;5;104;135;1.716;24;9;2.037;0;9;5;5;82;27;711;509;4.359;68;23;5.798
;11:Mais de 20,00;1;23;9;14;59;156;586;658;4.255;61;30;5.852;0;11;3;5;58;69;187;354;2.394;14;7;3.102;1;34;12;19;117;225;773;1.012;6.649;75;37;8.954
;{ñ class};121;176;129;216;332;119;400;34;117;7;0;1.651;12;33;33;79;135;67;268;47;91;9;1;775;133;209;162;295;467;186;668;81;208;16;1;2.426
240810:Natal - RN;Total;1.131;6.529;9.224;16.919;15.807;13.758;52.309;3.248;19.159;95;21;138.200;117;949;4.317;11.144;5.238;6.376;53.766;3.148;27.152;158;17;112.382;1.248;7.478;13.541;28.063;21.045;20.134;106.075;6.396;46.311;253;38;250.582
;00:Até 0,50;2;5;5;29;15;190;119;21;78;0;0;464;1;5;9;11;18;159;148;16;50;0;0;417;3;10;14;40;33;349;267;37;128;0;0;881
;01:0,51 a 1,00;74;300;342;489;598;1.670;1.643;138;369;2;1;5.626;18;81;235;414;496;1.031;2.650;218;410;2;0;5.555;92;381;577;903;1.094;2.701;4.293;356;779;4;1;11.181
;02:1,01 a 1,50;812;4.226;4.246;7.404;8.481;6.600;21.749;613;829;10;1;54.971;87;654;2.534;7.165;3.794;4.101;25.667;1.029;1.547;16;0;46.594;899;4.880;6.780;14.569;12.275;10.701;47.416;1.642;2.376;26;1;101.565
;03:1,51 a 2,00;138;935;1.751;2.861;2.530;1.915;8.192;382;1.016;10;1;19.731;7;81;717;1.271;446;500;6.739;524;1.765;9;0;12.059;145;1.016;2.468;4.132;2.976;2.415;14.931;906;2.781;19;1;31.790
;04:2,01 a 3,00;68;582;1.478;2.259;1.598;1.988;9.075;547;3.393;7;0;20.995;1;48;430;1.266;175;255;9.993;484;5.338;17;0;18.007;69;630;1.908;3.525;1.773;2.243;19.068;1.031;8.731;24;0;39.002
;05:3,01 a 4,00;14;177;782;2.489;869;579;4.637;410;2.319;11;3;12.290;0;22;155;415;60;101;4.590;276;5.491;24;1;11.135;14;199;937;2.904;929;680;9.227;686;7.810;35;4;23.425
;06:4,01 a 5,00;2;74;208;699;597;212;2.168;230;1.594;6;2;5.792;0;18;104;436;57;49;1.725;147;3.757;22;6;6.321;2;92;312;1.135;654;261;3.893;377;5.351;28;8;12.113
;07:5,01 a 7,00;2;94;161;351;395;250;1.881;283;1.608;19;1;5.045;1;11;47;98;104;69;957;147;2.687;16;4;4.141;3;105;208;449;499;319;2.838;430;4.295;35;5;9.186
;08:7,01 a 10,00;0;57;68;177;428;170;1.296;210;1.701;13;2;4.122;1;12;23;26;38;29;681;110;2.097;28;1;3.046;1;69;91;203;466;199;1.977;320;3.798;41;3;7.168
;09:10,01 a 15,00;4;29;27;66;151;91;785;213;2.313;8;1;3.688;0;3;16;9;10;40;251;108;1.943;14;1;2.395;4;32;43;75;161;131;1.036;321;4.256;22;2;6.083
;10:15,01 a 20,00;0;2;6;2;35;20;305;92;1.334;3;8;1.807;0;0;3;1;2;18;84;52;853;3;4;1.020;0;2;9;3;37;38;389;144;2.187;6;12;2.827
;11:Mais de 20,00;0;1;5;1;9;14;302;99;2.538;5;1;2.975;0;1;2;2;2;5;101;31;1.129;6;0;1.279;0;2;7;3;11;19;403;130;3.667;11;1;4.254
;{ñ class};15;47;145;92;101;59;157;10;67;1;0;694;1;13;42;30;36;19;180;6;85;1;0;413;16;60;187;122;137;78;337;16;152;2;0;1.107
250750:João Pessoa - PB;Total;1.178;8.418;5.594;9.204;26.028;6.746;29.970;6.289;22.171;132;30;115.760;295;1.996;1.135;2.024;23.787;2.713;25.362;11.135;25.557;208;20;94.232;1.473;10.414;6.729;11.228;49.815;9.459;55.332;17.424;47.728;340;50;209.992
;00:Até 0,50;1;16;3;18;15;15;33;22;135;0;0;258;0;7;2;14;10;7;37;22;113;1;0;213;1;23;5;32;25;22;70;44;248;1;0;471
;01:0,51 a 1,00;216;1.133;453;554;4.479;404;1.263;87;351;5;0;8.945;16;83;64;129;7.759;266;1.555;94;399;12;1;10.378;232;1.216;517;683;12.238;670;2.818;181;750;17;1;19.323
;02:1,01 a 1,50;701;4.025;2.849;5.323;9.558;3.830;13.236;1.526;2.118;8;1;43.175;168;1.083;760;1.398;8.376;1.946;14.907;2.893;4.379;24;0;35.934;869;5.108;3.609;6.721;17.934;5.776;28.143;4.419;6.497;32;1;79.109
;03:1,51 a 2,00;129;1.667;1.080;1.679;4.070;1.333;6.270;751;1.416;15;0;18.410;84;475;171;212;2.475;316;3.857;1.308;3.713;11;0;12.622;213;2.142;1.251;1.891;6.545;1.649;10.127;2.059;5.129;26;0;31.032
;04:2,01 a 3,00;112;799;832;892;3.021;750;4.001;1.827;7.255;11;2;19.502;26;200;108;77;1.742;107;2.294;4.238;7.463;26;0;16.281;138;999;940;969;4.763;857;6.295;6.065;14.718;37;2;35.783
;05:3,01 a 4,00;6;261;147;223;1.153;194;1.601;934;2.627;15;5;7.166;0;68;21;28;858;33;850;1.903;2.899;22;1;6.683;6;329;168;251;2.011;227;2.451;2.837;5.526;37;6;13.849
;06:4,01 a 5,00;0;131;80;176;759;86;873;314;1.176;15;3;3.613;0;25;5;53;564;10;480;318;1.287;17;5;2.764;0;156;85;229;1.323;96;1.353;632;2.463;32;8;6.377
;07:5,01 a 7,00;1;106;61;227;1.460;63;1.170;302;1.298;26;2;4.716;0;29;2;93;999;9;703;198;1.379;51;3;3.466;1;135;63;320;2.459;72;1.873;500;2.677;77;5;8.182
;08:7,01 a 10,00;1;90;35;61;548;32;780;295;1.541;20;10;3.413;0;7;0;8;419;4;412;105;1.437;26;3;2.421;1;97;35;69;967;36;1.192;400;2.978;46;13;5.834
;09:10,01 a 15,00;0;88;12;4;287;15;229;136;1.334;5;2;2.112;0;3;0;1;291;4;80;35;1.005;10;7;1.436;0;91;12;5;578;19;309;171;2.339;15;9;3.548
;10:15,01 a 20,00;0;14;3;3;193;2;216;34;1.064;6;2;1.537;0;1;0;0;120;0;35;9;582;3;0;750;0;15;3;3;313;2;251;43;1.646;9;2;2.287
;11:Mais de 20,00;0;8;4;1;440;2;198;46;1.768;3;3;2.473;0;0;0;2;160;0;97;2;841;1;0;1.103;0;8;4;3;600;2;295;48;2.609;4;3;3.576
;{ñ class};11;80;35;43;45;20;100;15;88;3;0;440;1;15;2;9;14;11;55;10;60;4;0;181;12;95;37;52;59;31;155;25;148;7;0;621
261160:Recife - PE;Total;2.420;13.815;17.009;25.101;55.102;24.091;103.241;12.141;37.283;756;142;291.101;277;1.463;2.311;5.421;57.388;9.603;80.000;11.244;46.518;630;115;214.970;2.697;15.278;19.320;30.522;112.490;33.694;183.241;23.385;83.801;1.386;257;506.071
;00:Até 0,50;7;78;75;56;43;75;132;24;141;2;0;633;3;20;22;56;60;83;368;47;222;2;1;884;10;98;97;112;103;158;500;71;363;4;1;1.517
;01:0,51 a 1,00;158;441;369;950;2.350;1.157;2.352;195;498;20;0;8.490;13;89;138;440;3.978;1.080;3.566;284;784;13;1;10.386;171;530;507;1.390;6.328;2.237;5.918;479;1.282;33;1;18.876
;02:1,01 a 1,50;1.052;6.226;7.217;12.325;21.863;10.572;39.134;1.826;1.529;45;6;101.795;158;943;1.554;3.760;18.138;5.726;42.151;3.018;3.456;39;3;78.946;1.210;7.169;8.771;16.085;40.001;16.298;81.285;4.844;4.985;84;9;180.741
;03:1,51 a 2,00;466;3.298;3.839;5.606;9.759;3.645;16.291;1.185;1.315;45;10;45.459;47;240;344;579;8.168;1.211;13.821;1.897;3.200;50;4;29.561;513;3.538;4.183;6.185;17.927;4.856;30.112;3.082;4.515;95;14;75.020
;04:2,01 a 3,00;522;1.302;2.180;2.989;9.652;2.913;15.668;1.931;3.014;67;6;40.244;49;88;138;252;10.872;665;10.267;2.170;6.586;76;11;31.174;571;1.390;2.318;3.241;20.524;3.578;25.935;4.101;9.600;143;17;71.418
;05:3,01 a 4,00;154;422;2.262;1.576;5.458;3.627;12.046;1.756;2.871;56;9;30.237;3;21;38;55;9.043;293;3.166;1.239;5.474;37;9;19.378;157;443;2.300;1.631;14.501;3.920;15.212;2.995;8.345;93;18;49.615
;06:4,01 a 5,00;14;113;356;567;2.501;689;5.287;1.369;3.483;56;7;14.442;0;11;9;47;4.518;120;1.864;769;4.886;54;10;12.288;14;124;365;614;7.019;809;7.151;2.138;8.369;110;17;26.730
;07:5,01 a 7,00;6;131;288;375;1.985;710;5.331;1.439;5.668;92;15;16.040;0;8;11;50;1.846;194;2.202;775;7.123;77;14;12.300;6;139;299;425;3.831;904;7.533;2.214;12.791;169;29;28.340
;08:7,01 a 10,00;0;46;75;319;683;359;3.674;959;5.236;97;14;11.462;0;5;4;80;388;93;1.732;500;6.083;99;12;8.996;0;51;79;399;1.071;452;5.406;1.459;11.319;196;26;20.458
;09:10,01 a 15,00;1;26;32;69;349;133;1.938;690;5.093;106;14;8.451;0;2;1;9;245;48;371;265;3.935;65;17;4.958;1;28;33;78;594;181;2.309;955;9.028;171;31;13.409
;10:15,01 a 20,00;0;1;10;20;64;45;663;334;3.198;53;17;4.405;0;0;8;2;23;14;109;120;2.076;50;12;2.414;0;1;18;22;87;59;772;454;5.274;103;29;6.819
;11:Mais de 20,00;0;3;6;14;100;23;414;402;5.100;105;43;6.210;0;0;3;0;13;10;73;125;2.564;57;20;2.865;0;3;9;14;113;33;487;527;7.664;162;63;9.075
;{ñ class};40;1.728;300;235;295;143;311;31;137;12;1;3.233;4;36;41;91;96;66;310;35;129;11;1;820;44;1.764;341;326;391;209;621;66;266;23;2;4.053
270430:Maceió - AL;Total;2.070;11.394;6.774;10.585;15.721;13.220;28.409;10.132;14.027;107;15;112.454;225;2.544;2.142;3.371;6.268;8.321;23.106;8.890;19.827;82;23;74.799;2.295;13.938;8.916;13.956;21.989;21.541;51.515;19.022;33.854;189;38;187.253
;00:Até 0,50;20;163;8;14;70;33;37;16;68;0;0;429;0;3;1;13;14;26;36;10;46;0;0;149;20;166;9;27;84;59;73;26;114;0;0;578
;01:0,51 a 1,00;246;849;262;426;830;470;901;90;236;2;0;4.312;64;101;143;296;628;377;1.124;108;298;4;0;3.143;310;950;405;722;1.458;847;2.025;198;534;6;0;7.455
;02:1,01 a 1,50;1.219;5.126;3.349;5.289;7.561;5.414;12.380;1.359;656;9;1;42.363;131;1.561;1.384;2.021;3.592;4.158;12.768;1.950;1.180;6;2;28.753;1.350;6.687;4.733;7.310;11.153;9.572;25.148;3.309;1.836;15;3;71.116
;03:1,51 a 2,00;382;2.403;1.423;2.001;2.753;2.457;5.440;912;1.188;15;0;18.974;19;402;286;323;760;1.431;4.099;1.035;2.042;7;1;10.405;401;2.805;1.709;2.324;3.513;3.888;9.539;1.947;3.230;22;1;29.379
;04:2,01 a 3,00;135;1.759;965;1.320;1.986;1.495;4.526;1.151;1.427;15;2;14.781;5;299;198;247;602;947;2.307;2.544;3.050;9;0;10.208;140;2.058;1.163;1.567;2.588;2.442;6.833;3.695;4.477;24;2;24.989
;05:3,01 a 4,00;12;427;355;573;1.237;1.712;1.499;2.936;1.322;12;1;10.086;1;125;71;117;297;757;949;1.608;1.948;7;4;5.884;13;552;426;690;1.534;2.469;2.448;4.544;3.270;19;5;15.970
;06:4,01 a 5,00;4;154;144;221;479;586;850;1.131;1.214;7;2;4.792;0;19;19;56;157;274;611;830;3.325;9;1;5.301;4;173;163;277;636;860;1.461;1.961;4.539;16;3;10.093
;07:5,01 a 7,00;2;85;130;317;397;519;959;1.545;1.797;11;3;5.765;0;19;16;182;111;161;457;528;3.161;13;3;4.651;2;104;146;499;508;680;1.416;2.073;4.958;24;6;10.416
;08:7,01 a 10,00;0;40;52;285;201;274;779;410;1.730;10;0;3.781;0;3;4;78;43;72;393;141;2.125;11;6;2.876;0;43;56;363;244;346;1.172;551;3.855;21;6;6.657
;09:10,01 a 15,00;0;10;14;34;50;161;437;282;1.597;12;4;2.601;0;2;1;11;12;79;121;70;1.494;12;5;1.807;0;12;15;45;62;240;558;352;3.091;24;9;4.408
;10:15,01 a 20,00;0;1;5;1;18;33;256;127;1.040;4;0;1.485;0;0;0;1;5;12;44;28;495;0;1;586;0;1;5;2;23;45;300;155;1.535;4;1;2.071
;11:Mais de 20,00;0;1;10;15;11;21;209;163;1.719;9;2;2.160;0;0;1;1;6;3;67;30;623;4;0;735;0;1;11;16;17;24;276;193;2.342;13;2;2.895
;{ñ class};50;376;57;89;128;45;136;10;33;1;0;925;5;10;18;25;41;24;130;8;40;0;0;301;55;386;75;114;169;69;266;18;73;1;0;1.226
280030:Aracaju - SE;Total;661;5.269;4.597;12.061;14.623;8.417;37.455;4.209;14.694;249;84;102.319;118;743;780;5.573;6.582;4.718;32.032;4.359;21.598;202;78;76.783;779;6.012;5.377;17.634;21.205;13.135;69.487;8.568;36.292;451;162;179.102
;00:Até 0,50;6;8;10;62;46;86;117;32;72;0;0;439;2;9;9;36;37;94;152;33;88;0;0;460;8;17;19;98;83;180;269;65;160;0;0;899
;01:0,51 a 1,00;165;879;784;1.280;1.202;692;1.537;147;379;3;5;7.073;28;157;142;658;739;621;1.940;242;591;1;3;5.122;193;1.036;926;1.938;1.941;1.313;3.477;389;970;4;8;12.195
;02:1,01 a 1,50;383;2.665;2.334;5.252;6.601;4.304;12.875;560;535;8;6;35.523;74;456;489;2.711;3.103;2.620;14.244;906;1.094;8;6;25.711;457;3.121;2.823;7.963;9.704;6.924;27.119;1.466;1.629;16;12;61.234
;03:1,51 a 2,00;62;885;696;2.687;3.038;1.431;5.397;337;537;8;2;15.080;8;44;62;1.244;1.394;522;4.293;448;1.010;11;4;9.040;70;929;758;3.931;4.432;1.953;9.690;785;1.547;19;6;24.120
;04:2,01 a 3,00;24;348;412;1.618;2.222;958;4.893;607;1.193;10;3;12.288;1;11;17;572;871;400;4.749;728;2.538;9;5;9.901;25;359;429;2.190;3.093;1.358;9.642;1.335;3.731;19;8;22.189
;05:3,01 a 4,00;2;101;135;442;553;330;4.972;839;2.127;13;5;9.519;2;20;16;119;158;147;2.244;704;3.602;15;12;7.039;4;121;151;561;711;477;7.216;1.543;5.729;28;17;16.558
;06:4,01 a 5,00;4;107;65;283;381;170;2.693;486;1.411;20;3;5.623;1;19;18;83;86;89;1.466;470;2.845;17;3;5.097;5;126;83;366;467;259;4.159;956;4.256;37;6;10.720
;07:5,01 a 7,00;8;109;67;179;238;169;2.023;416;1.835;29;4;5.077;0;12;1;64;75;90;1.319;425;3.845;24;8;5.863;8;121;68;243;313;259;3.342;841;5.680;53;12;10.940
;08:7,01 a 10,00;1;41;37;95;148;109;1.254;366;1.882;38;7;3.978;0;2;1;23;44;60;864;240;2.563;26;7;3.830;1;43;38;118;192;169;2.118;606;4.445;64;14;7.808
;09:10,01 a 15,00;0;16;14;23;49;93;711;198;1.536;64;6;2.710;0;0;3;3;9;31;400;88;1.675;62;8;2.279;0;16;17;26;58;124;1.111;286;3.211;126;14;4.989
;10:15,01 a 20,00;0;9;0;13;29;29;450;109;982;30;18;1.669;0;0;1;8;12;11;165;32;607;21;16;873;0;9;1;21;41;40;615;141;1.589;51;34;2.542
;11:Mais de 20,00;0;0;3;10;25;15;436;95;2.155;22;23;2.784;0;0;1;24;27;8;105;21;1.093;4;5;1.288;0;0;4;34;52;23;541;116;3.248;26;28;4.072
;{ñ class};6;101;40;117;91;31;97;17;50;4;2;556;2;13;20;28;27;25;91;22;47;4;1;280;8;114;60;145;118;56;188;39;97;8;3;836
292740:Salvador - BA;Total;1.740;13.810;15.349;30.195;40.831;35.748;164.365;13.991;46.109;930;246;363.314;415;2.178;3.533;10.321;14.331;17.242;154.276;16.867;74.276;1.183;209;294.831;2.155;15.988;18.882;40.516;55.162;52.990;318.641;30.858;120.385;2.113;455;658.145
;00:Até 0,50;8;19;21;254;96;383;234;19;70;1;0;1.105;1;5;4;129;51;398;191;14;66;0;0;859;9;24;25;383;147;781;425;33;136;1;0;1.964
;01:0,51 a 1,00;101;490;446;1.172;1.443;1.823;4.558;276;457;7;1;10.774;25;134;192;552;865;1.622;6.055;471;603;1;2;10.522;126;624;638;1.724;2.308;3.445;10.613;747;1.060;8;3;21.296
;02:1,01 a 1,50;928;5.235;6.068;11.648;16.598;13.681;50.407;1.946;1.152;18;3;107.684;346;1.150;1.933;6.003;8.169;9.331;56.455;3.584;2.197;12;2;89.182;1.274;6.385;8.001;17.651;24.767;23.012;106.862;5.530;3.349;30;5;196.866
;03:1,51 a 2,00;385;3.047;3.423;6.195;8.396;5.595;26.842;1.603;1.717;49;13;57.265;22;478;587;1.614;1.932;1.626;24.062;2.592;3.310;68;7;36.298;407;3.525;4.010;7.809;10.328;7.221;50.904;4.195;5.027;117;20;93.563
;04:2,01 a 3,00;225;2.961;3.145;4.841;6.227;4.563;26.346;2.693;4.354;81;3;55.439;5;206;531;1.229;1.926;2.209;24.986;3.640;9.349;93;7;44.181;230;3.167;3.676;6.070;8.153;6.772;51.332;6.333;13.703;174;10;99.620
;05:3,01 a 4,00;29;745;1.032;1.932;2.755;2.068;15.496;1.919;4.288;88;6;30.358;1;57;101;190;435;735;14.222;2.182;8.908;107;8;26.946;30;802;1.133;2.122;3.190;2.803;29.718;4.101;13.196;195;14;57.304
;06:4,01 a 5,00;8;409;381;1.828;2.051;5.246;19.406;2.053;4.702;48;16;36.148;0;25;18;141;261;297;12.045;1.799;8.766;81;16;23.449;8;434;399;1.969;2.312;5.543;31.451;3.852;13.468;129;32;59.597
;07:5,01 a 7,00;2;367;287;1.211;1.328;1.326;10.035;1.414;6.684;145;31;22.830;1;25;31;177;340;641;8.783;1.351;16.359;227;16;27.951;3;392;318;1.388;1.668;1.967;18.818;2.765;23.043;372;47;50.781
;08:7,01 a 10,00;5;78;85;256;692;426;4.785;915;6.620;165;38;14.065;0;19;19;63;73;145;3.837;604;11.119;262;31;16.172;5;97;104;319;765;571;8.622;1.519;17.739;427;69;30.237
;09:10,01 a 15,00;1;39;44;157;306;172;2.708;634;6.529;190;73;10.853;0;8;10;35;35;55;1.575;359;6.831;212;57;9.177;1;47;54;192;341;227;4.283;993;13.360;402;130;20.030
;10:15,01 a 20,00;1;12;6;23;56;39;1.254;237;3.953;73;30;5.684;0;5;0;16;10;24;503;103;3.012;79;34;3.786;1;17;6;39;66;63;1.757;340;6.965;152;64;9.470
;11:Mais de 20,00;0;8;15;32;125;21;1.147;227;5.424;62;32;7.093;0;1;9;13;33;26;541;58;3.558;37;29;4.305;0;9;24;45;158;47;1.688;285;8.982;99;61;11.398
;{ñ class};47;400;396;646;758;405;1.147;55;159;3;0;4.016;14;65;98;159;201;133;1.021;110;198;4;0;2.003;61;465;494;805;959;538;2.168;165;357;7;0;6.019
310620:Belo Horizonte - MG;Total;2.531;24.312;56.938;71.103;93.500;45.351;200.263;16.923;88.227;1.377;378;600.903;946;5.474;14.947;26.298;43.948;23.057;152.005;17.151;190.066;4.196;253;478.341;3.477;29.786;71.885;97.401;137.448;68.408;352.268;34.074;278.293;5.573;631;1.079.244
;00:Até 0,50;7;38;72;212;176;515;257;36;358;1;1;1.673;35;184;331;484;380;359;432;39;633;1;0;2.878;42;222;403;696;556;874;689;75;991;2;1;4.551
;01:0,51 a 1,00;120;620;1.422;3.407;2.363;2.812;2.993;242;764;5;4;14.752;164;734;1.873;3.328;3.370;2.401;4.961;357;1.459;1;2;18.650;284;1.354;3.295;6.735;5.733;5.213;7.954;599;2.223;6;6;33.402
;02:1,01 a 1,50;1.151;6.278;13.852;24.364;31.888;17.259;44.710;2.058;2.320;12;2;143.894;559;2.879;8.286;16.162;26.169;13.141;62.324;3.401;11.121;22;0;144.064;1.710;9.157;22.138;40.526;58.057;30.400;107.034;5.459;13.441;34;2;287.958
;03:1,51 a 2,00;634;7.099;12.175;18.081;23.297;9.686;30.994;1.926;4.004;18;6;107.920;79;710;1.858;3.009;6.346;3.165;26.739;2.931;19.617;15;6;64.475;713;7.809;14.033;21.090;29.643;12.851;57.733;4.857;23.621;33;12;172.395
;04:2,01 a 3,00;368;3.809;9.366;12.078;17.401;6.884;32.999;3.264;9.292;26;7;95.494;43;440;1.060;1.530;3.682;2.139;25.494;3.982;45.664;22;8;84.064;411;4.249;10.426;13.608;21.083;9.023;58.493;7.246;54.956;48;15;179.558
;05:3,01 a 4,00;78;1.222;4.545;5.952;7.347;2.837;26.376;2.241;8.852;35;8;59.493;3;70;227;375;1.356;732;11.420;2.238;29.167;117;8;45.713;81;1.292;4.772;6.327;8.703;3.569;37.796;4.479;38.019;152;16;105.206
;06:4,01 a 5,00;20;514;2.534;2.046;3.341;1.310;16.654;1.757;6.952;83;12;35.223;2;35;163;300;926;339;6.384;1.292;19.719;332;4;29.496;22;549;2.697;2.346;4.267;1.649;23.038;3.049;26.671;415;16;64.719
;07:5,01 a 7,00;17;2.336;8.208;2.378;3.751;2.012;20.881;1.989;9.934;279;15;51.800;0;23;355;185;588;290;6.469;1.362;22.236;1.501;15;33.024;17;2.359;8.563;2.563;4.339;2.302;27.350;3.351;32.170;1.780;30;84.824
;08:7,01 a 10,00;2;1.514;2.472;612;1.277;848;12.155;1.417;11.786;242;29;32.354;0;4;52;49;181;117;3.722;760;16.573;699;19;22.176;2;1.518;2.524;661;1.458;965;15.877;2.177;28.359;941;48;54.530
;09:10,01 a 15,00;2;47;483;234;836;588;8.027;1.163;12.018;286;39;23.723;0;3;6;7;63;38;1.960;471;11.077;913;26;14.564;2;50;489;241;899;626;9.987;1.634;23.095;1.199;65;38.287
;10:15,01 a 20,00;1;3;39;33;113;63;1.971;388;8.257;193;30;11.091;0;2;8;2;17;8;447;108;5.486;409;31;6.518;1;5;47;35;130;71;2.418;496;13.743;602;61;17.609
;11:Mais de 20,00;0;5;32;56;164;61;1.104;376;13.321;194;224;15.537;0;10;26;10;16;9;470;112;6.942;162;134;7.891;0;15;58;66;180;70;1.574;488;20.263;356;358;23.428
;{ñ class};131;827;1.738;1.650;1.546;476;1.142;66;369;3;1;7.949;61;380;702;857;854;319;1.183;98;372;2;0;4.828;192;1.207;2.440;2.507;2.400;795;2.325;164;741;5;1;12.777
320530:Vitória - ES;Total;569;9.840;4.627;7.994;15.369;8.503;36.417;4.392;20.552;157;33;108.453;177;2.614;2.311;4.249;7.169;5.059;36.164;5.863;29.671;223;31;93.531;746;12.454;6.938;12.243;22.538;13.562;72.581;10.255;50.223;380;64;201.984
;00:Até 0,50;8;32;49;66;274;258;45;23;118;0;0;873;3;6;12;46;191;161;42;15;129;0;0;605;11;38;61;112;465;419;87;38;247;0;0;1.478
;01:0,51 a 1,00;44;181;131;201;928;868;382;73;295;0;0;3.103;11;61;72;421;495;543;902;238;341;0;1;3.085;55;242;203;622;1.423;1.411;1.284;311;636;0;1;6.188
;02:1,01 a 1,50;222;1.143;1.232;3.076;5.523;3.252;8.989;555;567;7;2;24.568;87;961;927;2.997;4.389;2.675;14.099;1.174;1.137;3;2;28.451;309;2.104;2.159;6.073;9.912;5.927;23.088;1.729;1.704;10;4;53.019
;03:1,51 a 2,00;131;883;1.187;2.165;3.432;1.704;5.885;538;682;4;1;16.612;43;395;646;410;933;828;6.981;971;1.344;8;1;12.560;174;1.278;1.833;2.575;4.365;2.532;12.866;1.509;2.026;12;2;29.172
;04:2,01 a 3,00;110;907;949;1.415;2.249;1.134;7.031;914;1.336;11;3;16.059;25;431;544;187;547;533;8.198;1.678;4.025;20;0;16.188;135;1.338;1.493;1.602;2.796;1.667;15.229;2.592;5.361;31;3;32.247
;05:3,01 a 4,00;9;3.705;288;381;744;387;3.314;531;1.501;15;2;10.877;0;212;50;33;115;131;2.287;628;4.913;15;0;8.384;9;3.917;338;414;859;518;5.601;1.159;6.414;30;2;19.261
;06:4,01 a 5,00;1;230;78;199;490;199;2.699;408;1.185;17;1;5.507;0;81;14;23;88;44;1.102;361;3.044;13;2;4.772;1;311;92;222;578;243;3.801;769;4.229;30;3;10.279
;07:5,01 a 7,00;3;1.451;136;184;395;234;3.078;546;2.653;16;3;8.699;0;143;4;23;56;36;1.184;372;5.131;29;4;6.982;3;1.594;140;207;451;270;4.262;918;7.784;45;7;15.681
;08:7,01 a 10,00;5;721;111;88;298;170;2.433;370;2.916;28;4;7.144;0;228;2;19;28;41;651;184;3.621;39;5;4.818;5;949;113;107;326;211;3.084;554;6.537;67;9;11.962
;09:10,01 a 15,00;5;367;131;30;168;125;1.299;243;4.039;32;6;6.445;0;63;12;10;18;16;368;131;3.122;41;9;3.790;5;430;143;40;186;141;1.667;374;7.161;73;15;10.235
;10:15,01 a 20,00;0;43;62;5;76;45;552;81;2.085;10;3;2.962;0;3;1;1;1;4;112;50;1.285;35;3;1.495;0;46;63;6;77;49;664;131;3.370;45;6;4.457
;11:Mais de 20,00;0;34;79;9;85;55;524;87;3.102;17;8;4.000;0;0;0;2;1;1;96;38;1.495;19;4;1.656;0;34;79;11;86;56;620;125;4.597;36;12;5.656
;{ñ class};31;143;194;175;707;72;186;23;73;0;0;1.604;8;30;27;77;307;46;142;23;84;1;0;745;39;173;221;252;1.014;118;328;46;157;1;0;2.349
