;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
172100:Palmas - TO;Total;30.703;393;70;133;15.305;85;2.653;0;3;562;537;17;2;3;17;56;85;6.479;686;57.789;17.566;424;12;23;25.712;99;2.848;0;21;507;315;18;0;0;2;28;78;9.621;825;58.099;48.269;817;82;156;41.017;184;5.501;0;24;1.069;852;35;2;3;19;84;163;16.100;1.511;115.888
;00:Até 0,50;47;0;0;1;4;0;0;0;0;220;2;0;0;0;0;0;0;0;0;274;44;2;0;0;3;5;0;0;7;185;1;0;0;0;0;0;0;0;0;247;91;2;0;1;7;5;0;0;7;405;3;0;0;0;0;0;0;0;0;521
;01:0,51 a 1,00;1.088;81;6;33;57;1;298;0;1;301;21;3;1;0;2;0;0;2.169;162;4.224;701;37;2;11;66;0;325;0;0;297;41;0;0;0;0;0;0;2.997;117;4.594;1.789;118;8;44;123;1;623;0;1;598;62;3;1;0;2;0;0;5.166;279;8.818
;02:1,01 a 1,50;10.592;110;12;56;1.295;6;301;0;0;40;128;5;0;1;2;2;0;1.428;344;14.322;9.490;252;1;10;1.873;5;327;0;2;24;103;14;0;0;0;3;0;1.405;249;13.758;20.082;362;13;66;3.168;11;628;0;2;64;231;19;0;1;2;5;0;2.833;593;28.080
;03:1,51 a 2,00;6.796;107;16;26;846;9;355;0;1;0;119;8;1;1;2;0;0;1.141;43;9.471;2.770;63;6;1;1.919;6;339;0;0;1;40;4;0;0;0;0;0;1.276;65;6.490;9.566;170;22;27;2.765;15;694;0;1;1;159;12;1;1;2;0;0;2.417;108;15.961
;04:2,01 a 3,00;6.936;61;27;14;1.568;31;400;0;0;0;131;1;0;0;1;26;7;364;17;9.584;2.028;50;1;1;3.530;29;460;0;0;0;81;0;0;0;0;9;7;426;109;6.731;8.964;111;28;15;5.098;60;860;0;0;0;212;1;0;0;1;35;14;790;126;16.315
;05:3,01 a 4,00;2.031;16;5;3;855;19;351;0;0;0;67;0;0;1;0;7;33;442;17;3.847;935;10;1;0;1.923;30;404;0;3;0;21;0;0;0;0;7;21;1.019;73;4.447;2.966;26;6;3;2.778;49;755;0;3;0;88;0;0;1;0;14;54;1.461;90;8.294
;06:4,01 a 5,00;932;6;3;0;1.955;4;229;0;1;0;21;0;0;0;0;5;24;653;30;3.863;540;7;0;0;6.647;6;269;0;8;0;15;0;0;0;0;5;31;1.918;93;9.539;1.472;13;3;0;8.602;10;498;0;9;0;36;0;0;0;0;10;55;2.571;123;13.402
;07:5,01 a 7,00;864;2;0;0;2.944;9;417;0;0;0;28;0;0;0;0;5;17;162;15;4.463;425;1;0;0;5.258;9;466;0;1;0;8;0;0;0;0;2;16;451;36;6.673;1.289;3;0;0;8.202;18;883;0;1;0;36;0;0;0;0;7;33;613;51;11.136
;08:7,01 a 10,00;568;3;0;0;2.241;5;163;0;0;0;13;0;0;0;1;11;4;31;20;3.060;284;0;1;0;1.834;5;187;0;0;0;4;0;0;0;0;2;0;58;32;2.407;852;3;1;0;4.075;10;350;0;0;0;17;0;0;0;1;13;4;89;52;5.467
;09:10,01 a 15,00;361;0;0;0;1.694;0;77;0;0;0;1;0;0;0;1;0;0;16;9;2.159;172;0;0;0;1.553;3;36;0;0;0;0;0;0;0;0;0;3;31;24;1.822;533;0;0;0;3.247;3;113;0;0;0;1;0;0;0;1;0;3;47;33;3.981
;10:15,01 a 20,00;141;1;0;0;633;0;36;0;0;0;0;0;0;0;0;0;0;0;10;821;56;0;0;0;482;0;18;0;0;0;1;0;0;0;0;0;0;5;13;575;197;1;0;0;1.115;0;54;0;0;0;1;0;0;0;0;0;0;5;23;1.396
;11:Mais de 20,00;121;2;0;0;1.209;0;25;0;0;0;1;0;0;0;7;0;0;69;14;1.448;41;2;0;0;614;1;16;0;0;0;0;0;0;0;2;0;0;18;11;705;162;4;0;0;1.823;1;41;0;0;0;1;0;0;0;9;0;0;87;25;2.153
;{ñ class};226;4;1;0;4;1;1;0;0;1;5;0;0;0;1;0;0;4;5;253;80;0;0;0;10;0;1;0;0;0;0;0;0;0;0;0;0;17;3;111;306;4;1;0;14;1;2;0;0;1;5;0;0;0;1;0;0;21;8;364
211130:São Luiz - MA;Total;152.480;103;138;64;36.077;8;8.431;689;444;856;1.534;0;2;1;37;605;55;21;4;201.549;87.983;288;31;17;46.124;9;11.555;5;820;942;670;2;2;0;39;138;54;21;3;148.703;240.463;391;169;81;82.201;17;19.986;694;1.264;1.798;2.204;2;4;1;76;743;109;42;7;350.252
;00:Até 0,50;145;0;0;0;6;0;1;41;2;117;3;0;0;0;0;0;0;0;0;315;155;0;0;0;5;0;2;0;0;130;1;0;0;0;1;0;0;0;0;294;300;0;0;0;11;0;3;41;2;247;4;0;0;0;1;0;0;0;0;609
;01:0,51 a 1,00;5.360;10;2;21;40;0;1.470;78;27;672;82;0;1;1;4;8;0;4;0;7.780;3.963;47;1;2;51;1;2.036;0;13;687;23;0;1;0;5;13;0;1;0;6.844;9.323;57;3;23;91;1;3.506;78;40;1.359;105;0;2;1;9;21;0;5;0;14.624
;02:1,01 a 1,50;62.431;55;100;25;1.493;0;2.324;32;201;63;695;0;0;0;6;154;0;1;0;67.580;52.604;202;21;7;2.199;0;3.475;2;418;118;216;2;1;0;8;93;1;7;1;59.375;115.035;257;121;32;3.692;0;5.799;34;619;181;911;2;1;0;14;247;1;8;1;126.955
;03:1,51 a 2,00;32.758;23;19;1;2.894;0;1.450;19;43;1;334;0;0;0;4;146;0;1;3;37.696;10.739;17;4;1;5.521;1;2.024;0;124;3;125;0;0;0;6;10;1;1;2;18.579;43.497;40;23;2;8.415;1;3.474;19;167;4;459;0;0;0;10;156;1;2;5;56.275
;04:2,01 a 3,00;23.169;10;10;4;4.267;1;844;14;67;0;206;0;0;0;8;258;2;1;0;28.861;8.180;16;3;3;7.034;1;1.562;1;143;0;118;0;0;0;6;7;4;0;0;17.078;31.349;26;13;7;11.301;2;2.406;15;210;0;324;0;0;0;14;265;6;1;0;45.939
;05:3,01 a 4,00;8.986;2;3;2;8.677;5;719;48;21;0;74;0;0;0;1;25;24;11;1;18.599;4.447;6;2;1;12.974;3;766;0;47;0;80;0;0;0;4;7;13;9;0;18.359;13.433;8;5;3;21.651;8;1.485;48;68;0;154;0;0;0;5;32;37;20;1;36.958
;06:4,01 a 5,00;4.649;2;0;1;4.986;0;549;52;11;0;48;0;0;0;1;6;19;0;0;10.324;2.058;0;0;1;5.410;1;768;0;22;0;54;0;0;0;1;1;15;1;0;8.332;6.707;2;0;2;10.396;1;1.317;52;33;0;102;0;0;0;2;7;34;1;0;18.656
;07:5,01 a 7,00;4.972;0;2;2;5.289;0;318;113;20;0;44;0;1;0;0;2;7;1;0;10.771;2.357;0;0;1;5.645;0;334;1;27;0;33;0;0;0;2;5;17;2;0;8.424;7.329;0;2;3;10.934;0;652;114;47;0;77;0;1;0;2;7;24;3;0;19.195
;08:7,01 a 10,00;3.586;0;0;4;3.505;0;267;81;24;0;25;0;0;0;7;1;1;0;0;7.501;1.369;0;0;1;3.871;0;236;0;15;0;15;0;0;0;3;0;0;0;0;5.510;4.955;0;0;5;7.376;0;503;81;39;0;40;0;0;0;10;1;1;0;0;13.011
;09:10,01 a 15,00;2.405;0;0;3;2.365;1;275;40;15;0;6;0;0;0;2;0;2;2;0;5.116;847;0;0;0;1.924;1;188;0;7;0;2;0;0;0;1;0;3;0;0;2.973;3.252;0;0;3;4.289;2;463;40;22;0;8;0;0;0;3;0;5;2;0;8.089
;10:15,01 a 20,00;943;0;0;0;978;0;57;12;10;0;4;0;0;0;1;0;0;0;0;2.005;389;0;0;0;584;0;42;0;2;0;1;0;0;0;1;0;0;0;0;1.019;1.332;0;0;0;1.562;0;99;12;12;0;5;0;0;0;2;0;0;0;0;3.024
;11:Mais de 20,00;896;0;0;0;1.575;1;151;0;2;0;0;0;0;0;3;0;0;0;0;2.628;144;0;0;0;901;1;109;0;1;0;1;0;0;0;0;0;0;0;0;1.157;1.040;0;0;0;2.476;2;260;0;3;0;1;0;0;0;3;0;0;0;0;3.785
;{ñ class};2.180;1;2;1;2;0;6;159;1;3;13;0;0;0;0;5;0;0;0;2.373;731;0;0;0;5;0;13;1;1;4;1;0;0;0;1;2;0;0;0;759;2.911;1;2;1;7;0;19;160;2;7;14;0;0;0;1;7;0;0;0;3.132
221100:Terezina - PI;Total;116.805;296;83;304;33.548;31;7.116;325;13;788;2.689;55;3;2;54;1.361;124;3;0;163.600;62.761;368;10;11;40.299;24;9.734;4;10;728;743;3;0;0;20;166;195;6;0;115.082;179.566;664;93;315;73.847;55;16.850;329;23;1.516;3.432;58;3;2;74;1.527;319;9;0;278.682
;00:Até 0,50;300;0;0;0;64;0;9;35;0;216;2;0;0;0;0;0;0;0;0;626;250;1;0;0;17;0;14;0;0;210;1;0;0;0;0;0;0;0;0;493;550;1;0;0;81;0;23;35;0;426;3;0;0;0;0;0;0;0;0;1.119
;01:0,51 a 1,00;4.946;40;3;94;66;1;145;142;0;517;291;19;3;1;2;169;0;0;0;6.439;2.334;61;1;5;55;1;252;2;2;456;37;3;0;0;1;8;0;0;0;3.218;7.280;101;4;99;121;2;397;144;2;973;328;22;3;1;3;177;0;0;0;9.657
;02:1,01 a 1,50;65.000;209;62;169;3.532;7;3.412;81;12;54;1.775;31;0;1;2;901;1;3;0;75.252;42.778;295;7;4;4.497;4;5.573;1;8;62;584;0;0;0;1;79;0;6;0;53.899;107.778;504;69;173;8.029;11;8.985;82;20;116;2.359;31;0;1;3;980;1;9;0;129.151
;03:1,51 a 2,00;20.321;23;7;30;3.362;2;1.204;52;0;0;334;2;0;0;3;161;1;0;0;25.502;6.757;8;0;0;5.678;12;1.492;1;0;0;42;0;0;0;1;5;0;0;0;13.996;27.078;31;7;30;9.040;14;2.696;53;0;0;376;2;0;0;4;166;1;0;0;39.498
;04:2,01 a 3,00;13.120;19;4;5;3.779;11;882;4;1;0;157;3;0;0;8;51;2;0;0;18.046;4.628;3;1;1;6.600;6;1.289;0;0;0;35;0;0;0;1;13;2;0;0;12.579;17.748;22;5;6;10.379;17;2.171;4;1;0;192;3;0;0;9;64;4;0;0;30.625
;05:3,01 a 4,00;4.039;2;2;4;8.208;1;606;2;0;0;35;0;0;0;4;55;24;0;0;12.982;1.918;0;1;0;10.521;0;415;0;0;0;22;0;0;0;3;49;33;0;0;12.962;5.957;2;3;4;18.729;1;1.021;2;0;0;57;0;0;0;7;104;57;0;0;25.944
;06:4,01 a 5,00;2.000;1;0;0;2.280;1;185;1;0;0;31;0;0;0;7;12;59;0;0;4.577;1.058;0;0;0;4.296;0;193;0;0;0;8;0;0;0;1;6;103;0;0;5.665;3.058;1;0;0;6.576;1;378;1;0;0;39;0;0;0;8;18;162;0;0;10.242
;07:5,01 a 7,00;2.234;0;1;0;3.425;2;329;0;0;0;12;0;0;0;3;6;23;0;0;6.035;1.161;0;0;1;3.148;0;287;0;0;0;5;0;0;0;3;6;50;0;0;4.661;3.395;0;1;1;6.573;2;616;0;0;0;17;0;0;0;6;12;73;0;0;10.696
;08:7,01 a 10,00;1.678;0;0;0;3.744;1;174;0;0;0;17;0;0;0;10;4;14;0;0;5.642;783;0;0;0;2.275;0;151;0;0;0;6;0;0;0;2;0;6;0;0;3.223;2.461;0;0;0;6.019;1;325;0;0;0;23;0;0;0;12;4;20;0;0;8.865
;09:10,01 a 15,00;1.183;0;0;0;2.794;2;116;1;0;0;2;0;0;0;9;1;0;0;0;4.108;547;0;0;0;1.958;1;39;0;0;0;2;0;0;0;3;0;1;0;0;2.551;1.730;0;0;0;4.752;3;155;1;0;0;4;0;0;0;12;1;1;0;0;6.659
;10:15,01 a 20,00;505;0;0;0;1.044;3;38;0;0;0;1;0;0;0;1;0;0;0;0;1.592;165;0;0;0;578;0;11;0;0;0;0;0;0;0;0;0;0;0;0;754;670;0;0;0;1.622;3;49;0;0;0;1;0;0;0;1;0;0;0;0;2.346
;11:Mais de 20,00;327;0;0;0;1.209;0;10;0;0;0;2;0;0;0;4;0;0;0;0;1.552;57;0;0;0;662;0;12;0;0;0;1;0;0;0;0;0;0;0;0;732;384;0;0;0;1.871;0;22;0;0;0;3;0;0;0;4;0;0;0;0;2.284
;{ñ class};1.152;2;4;2;41;0;6;7;0;1;30;0;0;0;1;1;0;0;0;1.247;325;0;0;0;14;0;6;0;0;0;0;0;0;0;4;0;0;0;0;349;1.477;2;4;2;55;0;12;7;0;1;30;0;0;0;5;1;0;0;0;1.596
230440:Fortaleza - CE;Total;382.395;611;135;46;60.668;94;4.143;957;9.653;4.060;3.497;17;1;6;115;502;441;1;1;467.343;246.278;2.121;53;9;64.304;67;4.801;35;11.939;4.654;3.469;15;0;0;39;716;298;1;1;338.800;628.673;2.732;188;55;124.972;161;8.944;992;21.592;8.714;6.966;32;1;6;154;1.218;739;2;2;806.143
;00:Até 0,50;946;2;0;0;30;0;0;39;535;1.006;7;0;0;0;0;0;0;0;0;2.565;1.050;2;0;0;61;0;9;3;514;1.240;1;0;0;0;0;1;0;0;0;2.881;1.996;4;0;0;91;0;9;42;1.049;2.246;8;0;0;0;0;1;0;0;0;5.446
;01:0,51 a 1,00;19.576;83;9;13;164;2;238;161;1.526;2.801;183;6;0;4;10;30;2;0;0;24.808;16.550;129;3;2;303;1;135;19;1.596;3.143;114;2;0;0;1;77;3;0;1;22.079;36.126;212;12;15;467;3;373;180;3.122;5.944;297;8;0;4;11;107;5;0;1;46.887
;02:1,01 a 1,50;199.629;394;63;24;4.495;1;382;163;2.501;181;1.637;5;0;2;2;153;262;1;0;209.895;156.758;1.734;28;3;16.372;1;589;6;2.892;192;775;13;0;0;1;265;174;0;0;179.803;356.387;2.128;91;27;20.867;2;971;169;5.393;373;2.412;18;0;2;3;418;436;1;0;389.698
;03:1,51 a 2,00;72.387;73;16;2;3.152;8;468;145;1.625;13;824;6;0;0;5;67;1;0;0;78.792;23.987;126;3;0;4.205;8;407;3;2.261;6;802;0;0;0;0;58;2;0;0;31.868;96.374;199;19;2;7.357;16;875;148;3.886;19;1.626;6;0;0;5;125;3;0;0;110.660
;04:2,01 a 3,00;42.082;31;12;3;3.168;34;965;129;2.553;2;472;0;1;0;28;207;4;0;1;49.692;19.789;80;5;3;7.840;25;1.061;1;3.340;3;1.431;0;0;0;5;265;5;0;0;33.853;61.871;111;17;6;11.008;59;2.026;130;5.893;5;1.903;0;1;0;33;472;9;0;1;83.545
;05:3,01 a 4,00;15.550;14;8;1;3.600;26;540;103;513;1;125;0;0;0;6;15;52;0;0;20.554;9.111;18;2;0;5.692;15;711;1;856;0;227;0;0;0;1;28;34;0;0;16.696;24.661;32;10;1;9.292;41;1.251;104;1.369;1;352;0;0;0;7;43;86;0;0;37.250
;06:4,01 a 5,00;7.063;7;2;2;15.947;6;440;89;70;0;63;0;0;0;7;11;53;0;0;23.760;4.985;8;3;1;4.081;4;642;0;90;0;54;0;0;0;2;11;42;0;0;9.923;12.048;15;5;3;20.028;10;1.082;89;160;0;117;0;0;0;9;22;95;0;0;33.683
;07:5,01 a 7,00;7.817;3;3;0;11.119;3;343;41;29;0;75;0;0;0;9;14;31;0;0;19.487;5.138;13;4;0;10.458;1;418;0;51;0;45;0;0;0;9;5;22;0;0;16.164;12.955;16;7;0;21.577;4;761;41;80;0;120;0;0;0;18;19;53;0;0;35.651
;08:7,01 a 10,00;5.874;2;15;0;6.625;5;412;14;3;0;58;0;0;0;10;0;14;0;0;13.032;3.262;2;1;0;5.652;2;550;1;14;2;10;0;0;0;7;1;11;1;0;9.516;9.136;4;16;0;12.277;7;962;15;17;2;68;0;0;0;17;1;25;1;0;22.548
;09:10,01 a 15,00;4.496;0;4;0;5.357;7;173;2;0;0;18;0;0;0;13;2;10;0;0;10.082;2.453;4;3;0;4.565;4;157;0;2;0;3;0;0;0;11;0;2;0;0;7.204;6.949;4;7;0;9.922;11;330;2;2;0;21;0;0;0;24;2;12;0;0;17.286
;10:15,01 a 20,00;2.066;1;1;0;2.653;1;85;0;0;0;5;0;0;0;8;0;8;0;0;4.828;1.010;0;0;0;2.016;2;69;0;1;0;1;0;0;0;1;0;3;0;0;3.103;3.076;1;1;0;4.669;3;154;0;1;0;6;0;0;0;9;0;11;0;0;7.931
;11:Mais de 20,00;1.867;0;1;0;4.252;0;77;6;1;0;4;0;0;0;13;0;4;0;0;6.225;439;3;0;0;2.773;0;33;0;0;0;0;0;0;0;1;0;0;0;0;3.249;2.306;3;1;0;7.025;0;110;6;1;0;4;0;0;0;14;0;4;0;0;9.474
;{ñ class};3.042;1;1;1;106;1;20;65;297;56;26;0;0;0;4;3;0;0;0;3.623;1.746;2;1;0;286;4;20;1;322;68;6;0;0;0;0;5;0;0;0;2.461;4.788;3;2;1;392;5;40;66;619;124;32;0;0;0;4;8;0;0;0;6.084
240810:Natal - RN;Total;128.939;409;123;97;42.812;250;2.159;244;241;872;1.391;20;5;0;57;168;303;0;0;178.090;83.238;688;20;9;46.538;313;2.197;48;725;1.414;575;3;0;1;39;121;354;0;0;136.283;212.177;1.097;143;106;89.350;563;4.356;292;966;2.286;1.966;23;5;1;96;289;657;0;0;314.373
;00:Até 0,50;250;1;0;0;83;6;1;25;2;349;16;0;0;0;0;0;0;0;0;733;326;2;0;0;140;3;1;10;1;719;29;0;0;0;0;3;0;0;0;1.234;576;3;0;0;223;9;2;35;3;1.068;45;0;0;0;0;3;0;0;0;1.967
;01:0,51 a 1,00;3.787;46;7;44;1.297;17;142;53;15;483;42;0;3;0;12;2;0;0;0;5.950;4.017;78;0;5;626;17;125;31;36;653;39;0;0;0;10;6;0;0;0;5.643;7.804;124;7;49;1.923;34;267;84;51;1.136;81;0;3;0;22;8;0;0;0;11.593
;02:1,01 a 1,50;66.658;266;87;53;2.241;14;174;43;54;36;938;19;2;0;6;129;1;0;0;70.721;52.426;510;10;4;4.869;7;163;0;60;38;323;3;0;0;6;82;0;0;0;58.501;119.084;776;97;57;7.110;21;337;43;114;74;1.261;22;2;0;12;211;1;0;0;129.222
;03:1,51 a 2,00;24.644;47;14;0;3.355;18;353;26;148;0;176;0;0;0;6;17;0;0;0;28.804;9.862;28;0;0;5.048;24;421;1;503;1;80;0;0;1;2;6;0;0;0;15.977;34.506;75;14;0;8.403;42;774;27;651;1;256;0;0;1;8;23;0;0;0;44.781
;04:2,01 a 3,00;17.025;26;9;0;6.296;27;212;15;2;0;105;1;0;0;12;7;11;0;0;23.748;6.839;39;2;0;11.072;42;192;0;76;0;31;0;0;0;9;10;17;0;0;18.329;23.864;65;11;0;17.368;69;404;15;78;0;136;1;0;0;21;17;28;0;0;42.077
;05:3,01 a 4,00;5.404;6;1;0;11.079;26;276;13;1;0;23;0;0;0;2;2;73;0;0;16.906;3.103;8;1;0;9.907;29;258;0;1;0;10;0;0;0;2;6;95;0;0;13.420;8.507;14;2;0;20.986;55;534;13;2;0;33;0;0;0;4;8;168;0;0;30.326
;06:4,01 a 5,00;2.528;2;2;0;3.600;18;205;13;12;0;20;0;0;0;2;2;91;0;0;6.495;1.625;2;1;0;4.091;39;245;0;45;0;13;0;0;0;3;2;110;0;0;6.176;4.153;4;3;0;7.691;57;450;13;57;0;33;0;0;0;5;4;201;0;0;12.671
;07:5,01 a 7,00;2.630;3;1;0;4.236;14;289;18;5;0;32;0;0;0;3;4;110;0;0;7.345;1.668;7;1;0;3.145;20;299;0;3;0;27;0;0;0;5;1;110;0;0;5.286;4.298;10;2;0;7.381;34;588;18;8;0;59;0;0;0;8;5;220;0;0;12.631
;08:7,01 a 10,00;1.853;3;1;0;3.336;36;274;11;0;0;20;0;0;0;2;4;7;0;0;5.547;1.169;3;5;0;2.501;28;291;0;0;0;19;0;0;0;2;4;18;0;0;4.040;3.022;6;6;0;5.837;64;565;11;0;0;39;0;0;0;4;8;25;0;0;9.587
;09:10,01 a 15,00;1.327;0;1;0;3.157;28;154;7;0;0;3;0;0;0;3;0;10;0;0;4.690;722;3;0;0;2.305;30;147;0;0;0;3;0;0;0;0;1;4;0;0;3.215;2.049;3;1;0;5.462;58;301;7;0;0;6;0;0;0;3;1;14;0;0;7.905
;10:15,01 a 20,00;629;5;0;0;1.488;13;49;1;0;0;0;0;0;0;0;1;0;0;0;2.186;251;4;0;0;1.106;42;34;0;0;0;1;0;0;0;0;0;0;0;0;1.438;880;9;0;0;2.594;55;83;1;0;0;1;0;0;0;0;1;0;0;0;3.624
;11:Mais de 20,00;820;2;0;0;2.406;28;22;0;0;0;0;0;0;0;9;0;0;0;0;3.287;115;2;0;0;1.423;18;14;0;0;0;0;0;0;0;0;0;0;0;0;1.572;935;4;0;0;3.829;46;36;0;0;0;0;0;0;0;9;0;0;0;0;4.859
;{ñ class};1.384;2;0;0;238;5;8;19;2;4;16;0;0;0;0;0;0;0;0;1.678;1.115;2;0;0;305;14;7;6;0;3;0;0;0;0;0;0;0;0;0;1.452;2.499;4;0;0;543;19;15;25;2;7;16;0;0;0;0;0;0;0;0;3.130
250750:João Pessoa - PB;Total;110.867;850;31;140;38.853;38;19.264;51;84;549;513;17;5;5;48;81;106;1;0;171.503;54.361;846;6;9;35.506;35;32.601;0;16;546;508;10;2;0;21;24;130;0;0;124.621;165.228;1.696;37;149;74.359;73;51.865;51;100;1.095;1.021;27;7;5;69;105;236;1;0;296.124
;00:Até 0,50;396;1;1;1;31;0;38;0;0;79;4;0;0;0;1;0;0;0;0;552;249;2;0;0;65;0;40;0;0;123;13;0;0;0;0;0;0;0;0;492;645;3;1;1;96;0;78;0;0;202;17;0;0;0;1;0;0;0;0;1.044
;01:0,51 a 1,00;3.562;43;3;15;137;0;7.109;1;30;413;32;0;0;1;5;3;1;0;0;11.355;2.826;60;0;2;140;0;12.113;0;0;379;43;0;0;0;2;1;1;0;0;15.567;6.388;103;3;17;277;0;19.222;1;30;792;75;0;0;1;7;4;2;0;0;26.922
;02:1,01 a 1,50;59.231;675;17;112;4.876;2;5.737;1;32;42;293;15;5;4;10;56;4;1;0;71.113;33.383;705;4;4;6.229;6;10.463;0;9;43;265;7;1;0;5;15;2;0;0;51.141;92.614;1.380;21;116;11.105;8;16.200;1;41;85;558;22;6;4;15;71;6;1;0;122.254
;03:1,51 a 2,00;21.923;96;4;5;3.030;4;2.471;0;2;3;70;2;0;0;7;10;0;0;0;27.627;6.620;52;0;1;4.033;1;4.877;0;2;0;56;3;1;0;4;4;0;0;0;15.654;28.543;148;4;6;7.063;5;7.348;0;4;3;126;5;1;0;11;14;0;0;0;43.281
;04:2,01 a 3,00;13.200;19;1;1;10.559;19;1.979;0;10;0;58;0;0;0;1;4;3;0;0;25.854;5.259;19;2;2;8.702;19;3.075;0;4;0;82;0;0;0;4;1;2;0;0;17.171;18.459;38;3;3;19.261;38;5.054;0;14;0;140;0;0;0;5;5;5;0;0;43.025
;05:3,01 a 4,00;4.074;4;2;0;5.863;7;551;0;10;0;23;0;0;0;0;5;13;0;0;10.552;1.933;5;0;0;4.629;8;684;0;1;0;17;0;0;0;0;0;17;0;0;7.294;6.007;9;2;0;10.492;15;1.235;0;11;0;40;0;0;0;0;5;30;0;0;17.846
;06:4,01 a 5,00;1.896;3;0;0;2.024;2;356;0;0;0;14;0;0;0;0;2;39;0;0;4.336;1.022;0;0;0;2.127;1;304;0;0;0;13;0;0;0;1;0;33;0;0;3.501;2.918;3;0;0;4.151;3;660;0;0;0;27;0;0;0;1;2;72;0;0;7.837
;07:5,01 a 7,00;2.125;0;1;0;3.402;0;335;0;0;0;8;0;0;0;2;1;34;0;0;5.908;1.155;0;0;0;3.156;0;457;0;0;1;13;0;0;0;0;0;57;0;0;4.839;3.280;0;1;0;6.558;0;792;0;0;1;21;0;0;0;2;1;91;0;0;10.747
;08:7,01 a 10,00;1.487;0;0;0;3.499;0;286;1;0;0;6;0;0;0;5;0;11;0;0;5.295;739;0;0;0;2.310;0;219;0;0;0;3;0;0;0;0;3;15;0;0;3.289;2.226;0;0;0;5.809;0;505;1;0;0;9;0;0;0;5;3;26;0;0;8.584
;09:10,01 a 15,00;952;0;0;0;2.396;4;275;0;0;1;3;0;0;0;3;0;1;0;0;3.635;413;0;0;0;2.218;0;278;0;0;0;2;0;0;0;1;0;3;0;0;2.915;1.365;0;0;0;4.614;4;553;0;0;1;5;0;0;0;4;0;4;0;0;6.550
;10:15,01 a 20,00;359;0;0;0;1.327;0;64;0;0;0;1;0;0;0;2;0;0;0;0;1.753;139;0;0;0;955;0;28;0;0;0;0;0;0;0;1;0;0;0;0;1.123;498;0;0;0;2.282;0;92;0;0;0;1;0;0;0;3;0;0;0;0;2.876
;11:Mais de 20,00;253;0;0;0;1.682;0;48;0;0;0;1;0;0;0;11;0;0;0;0;1.995;63;0;0;0;837;0;20;0;0;0;0;0;0;0;2;0;0;0;0;922;316;0;0;0;2.519;0;68;0;0;0;1;0;0;0;13;0;0;0;0;2.917
;{ñ class};1.409;9;2;6;27;0;15;48;0;11;0;0;0;0;1;0;0;0;0;1.528;560;3;0;0;105;0;43;0;0;0;1;0;0;0;1;0;0;0;0;713;1.969;12;2;6;132;0;58;48;0;11;1;0;0;0;2;0;0;0;0;2.241
261160:Recife - PE;Total;336.068;664;466;77;71.860;195;11.371;2.821;4.040;2.119;2.318;8;6;1;117;816;538;0;1;433.486;209.855;1.465;290;9;80.040;244;20.228;22;5.128;2.792;1.596;17;6;2;57;260;453;2;0;322.466;545.923;2.129;756;86;151.900;439;31.599;2.843;9.168;4.911;3.914;25;12;3;174;1.076;991;2;1;755.952
;00:Até 0,50;551;4;1;0;108;2;70;258;6;1.251;7;0;0;0;1;1;0;0;0;2.260;576;3;2;0;350;5;99;1;7;1.797;15;0;0;0;0;1;0;0;0;2.856;1.127;7;3;0;458;7;169;259;13;3.048;22;0;0;0;1;2;0;0;0;5.116
;01:0,51 a 1,00;7.704;60;37;26;285;5;774;316;88;724;46;1;1;0;8;14;0;0;1;10.090;12.309;87;30;1;398;9;510;6;76;875;55;6;0;2;9;21;1;0;0;14.395;20.013;147;67;27;683;14;1.284;322;164;1.599;101;7;1;2;17;35;1;0;1;24.485
;02:1,01 a 1,50;136.844;378;287;38;2.204;6;1.169;282;940;129;879;5;4;0;8;283;349;0;0;143.805;109.532;1.131;188;6;3.836;10;2.382;4;867;103;685;9;4;0;12;118;221;1;0;119.109;246.376;1.509;475;44;6.040;16;3.551;286;1.807;232;1.564;14;8;0;20;401;570;1;0;262.914
;03:1,51 a 2,00;70.642;100;67;7;4.728;13;4.421;153;1.395;11;454;2;0;1;12;404;7;0;0;82.417;29.790;117;7;1;13.270;13;9.133;5;2.383;12;274;1;1;0;15;84;16;0;0;55.122;100.432;217;74;8;17.998;26;13.554;158;3.778;23;728;3;1;1;27;488;23;0;0;137.539
;04:2,01 a 3,00;55.017;72;30;2;6.149;77;2.203;90;581;2;392;0;1;0;11;72;21;0;0;64.720;22.819;48;10;1;11.286;82;4.798;2;1.116;0;215;1;1;0;8;21;12;0;0;40.420;77.836;120;40;3;17.435;159;7.001;92;1.697;2;607;1;2;0;19;93;33;0;0;105.140
