;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
172100:Palmas - TO;Total;30.236;198;31;115;21.195;122;2.291;0;0;634;684;2;0;1;20;20;107;4.693;622;60.971;22.660;303;4;6;25.402;191;2.436;0;3;580;392;1;0;0;10;23;102;7.547;396;60.056;52.896;501;35;121;46.597;313;4.727;0;3;1.214;1.076;3;0;1;30;43;209;12.240;1.018;121.027
;00:Até 0,50;140;1;0;0;8;5;0;0;0;300;0;0;0;0;0;0;0;0;0;454;188;0;0;0;13;1;0;0;0;290;0;0;0;0;0;0;0;0;0;492;328;1;0;0;21;6;0;0;0;590;0;0;0;0;0;0;0;0;0;946
;01:0,51 a 1,00;1.125;44;2;32;45;1;327;0;0;319;21;0;0;0;3;1;0;1.956;61;3.937;1.703;19;0;2;75;5;308;0;0;265;20;0;0;0;2;3;0;3.399;25;5.826;2.828;63;2;34;120;6;635;0;0;584;41;0;0;0;5;4;0;5.355;86;9.763
;02:1,01 a 1,50;10.805;51;14;45;1.109;2;327;0;0;5;325;1;0;0;0;6;0;1.439;488;14.617;11.258;150;2;3;1.863;7;326;0;2;19;214;1;0;0;1;8;1;1.801;210;15.866;22.063;201;16;48;2.972;9;653;0;2;24;539;2;0;0;1;14;1;3.240;698;30.483
;03:1,51 a 2,00;6.306;34;9;10;903;6;318;0;0;0;117;1;0;0;2;5;0;211;7;7.929;3.487;47;1;1;1.278;8;368;0;0;1;52;0;0;0;1;1;0;444;28;5.717;9.793;81;10;11;2.181;14;686;0;0;1;169;1;0;0;3;6;0;655;35;13.646
;04:2,01 a 3,00;6.116;37;2;22;2.235;36;395;0;0;0;90;0;0;1;2;5;8;276;0;9.225;2.333;48;1;0;4.143;80;463;0;0;0;27;0;0;0;1;4;10;467;25;7.602;8.449;85;3;22;6.378;116;858;0;0;0;117;0;0;1;3;9;18;743;25;16.827
;05:3,01 a 4,00;1.854;10;2;2;2.341;38;283;0;0;1;17;0;0;0;2;3;48;343;6;4.950;1.048;28;0;0;2.597;48;352;0;1;0;12;0;0;0;1;4;41;944;22;5.098;2.902;38;2;2;4.938;86;635;0;1;1;29;0;0;0;3;7;89;1.287;28;10.048
;06:4,01 a 5,00;807;8;0;1;1.937;0;171;0;0;0;10;0;0;0;1;0;38;43;5;3.021;533;2;0;0;4.268;0;179;0;0;0;6;0;0;0;0;2;38;146;23;5.197;1.340;10;0;1;6.205;0;350;0;0;0;16;0;0;0;1;2;76;189;28;8.218
;07:5,01 a 7,00;695;1;0;2;3.393;13;220;0;0;0;4;0;0;0;0;0;11;131;22;4.492;432;3;0;0;5.513;17;180;0;0;0;6;0;0;0;1;1;8;130;33;6.324;1.127;4;0;2;8.906;30;400;0;0;0;10;0;0;0;1;1;19;261;55;10.816
;08:7,01 a 10,00;453;3;0;0;3.190;3;133;0;0;0;3;0;0;0;0;0;2;32;7;3.826;279;0;0;0;2.124;3;191;0;0;0;0;0;0;0;0;0;4;35;12;2.648;732;3;0;0;5.314;6;324;0;0;0;3;0;0;0;0;0;6;67;19;6.474
;09:10,01 a 15,00;278;3;0;0;2.794;0;55;0;0;0;2;0;0;0;1;0;0;137;13;3.283;192;3;0;0;1.833;2;24;0;0;0;0;0;0;0;1;0;0;91;17;2.163;470;6;0;0;4.627;2;79;0;0;0;2;0;0;0;2;0;0;228;30;5.446
;10:15,01 a 20,00;106;0;0;0;1.381;0;61;0;0;0;0;0;0;0;0;0;0;84;2;1.634;55;0;0;0;796;0;44;0;0;0;0;0;0;0;0;0;0;72;0;967;161;0;0;0;2.177;0;105;0;0;0;0;0;0;0;0;0;0;156;2;2.601
;11:Mais de 20,00;105;3;2;0;1.822;0;1;0;0;0;0;0;0;0;8;0;0;41;0;1.982;39;2;0;0;868;0;1;0;0;0;0;0;0;0;2;0;0;18;0;930;144;5;2;0;2.690;0;2;0;0;0;0;0;0;0;10;0;0;59;0;2.912
;{ñ class};1.446;3;0;1;37;18;0;0;0;9;95;0;0;0;1;0;0;0;11;1.621;1.113;1;0;0;31;20;0;0;0;5;55;0;0;0;0;0;0;0;1;1.226;2.559;4;0;1;68;38;0;0;0;14;150;0;0;0;1;0;0;0;12;2.847
211130:São Luiz - MA;Total;127.921;145;156;16;39.037;2.510;6.670;281;4.930;1.401;2.468;0;2;0;28;319;79;4;47;186.014;93.852;262;75;1;44.214;2.517;9.609;1;4.715;1.430;1.545;3;2;0;21;125;76;5;68;158.521;221.773;407;231;17;83.251;5.027;16.279;282;9.645;2.831;4.013;3;4;0;49;444;155;9;115;344.535
;00:Até 0,50;334;0;0;0;4;0;3;17;0;200;30;0;0;0;0;1;0;0;2;591;532;0;0;0;1;0;4;1;0;251;72;0;0;0;0;1;0;0;3;865;866;0;0;0;5;0;7;18;0;451;102;0;0;0;0;2;0;0;5;1.456
;01:0,51 a 1,00;3.653;16;24;6;10;369;1.724;81;3;1.020;83;0;0;0;5;6;0;0;4;7.004;4.821;24;6;0;21;283;2.721;0;2;980;106;0;0;0;3;5;1;0;8;8.981;8.474;40;30;6;31;652;4.445;81;5;2.000;189;0;0;0;8;11;1;0;12;15.985
;02:1,01 a 1,50;49.365;54;49;6;604;322;1.764;93;2.461;90;1.053;0;1;0;2;95;1;0;14;55.974;47.094;160;32;1;710;304;2.504;0;3.014;104;714;3;1;0;3;62;1;2;20;54.729;96.459;214;81;7;1.314;626;4.268;93;5.475;194;1.767;3;2;0;5;157;2;2;34;110.703
;03:1,51 a 2,00;26.654;19;22;3;1.921;122;683;56;597;2;550;0;1;0;3;99;1;1;5;30.739;14.326;25;10;0;2.833;116;950;0;279;3;233;0;0;0;4;31;2;0;11;18.823;40.980;44;32;3;4.754;238;1.633;56;876;5;783;0;1;0;7;130;3;1;16;49.562
;04:2,01 a 3,00;19.913;19;32;1;3.100;285;748;13;693;1;322;0;0;0;3;52;1;1;9;25.193;9.835;26;14;0;5.655;257;1.561;0;941;0;197;0;1;0;1;15;2;2;9;18.516;29.748;45;46;1;8.755;542;2.309;13;1.634;1;519;0;1;0;4;67;3;3;18;43.709
;05:3,01 a 4,00;6.839;11;17;0;6.876;185;675;4;1.031;0;110;0;0;0;3;11;37;0;5;15.804;4.302;10;8;0;9.101;151;892;0;399;0;106;0;0;0;2;5;31;0;2;15.009;11.141;21;25;0;15.977;336;1.567;4;1.430;0;216;0;0;0;5;16;68;0;7;30.813
;06:4,01 a 5,00;3.307;4;2;0;6.056;59;268;0;97;0;27;0;0;0;2;3;32;0;1;9.858;1.871;6;0;0;11.763;67;293;0;69;0;19;0;0;0;3;1;22;1;1;14.116;5.178;10;2;0;17.819;126;561;0;166;0;46;0;0;0;5;4;54;1;2;23.974
;07:5,01 a 7,00;3.601;5;1;0;9.060;337;422;0;31;0;49;0;0;0;4;3;5;0;3;13.521;1.995;5;1;0;6.460;354;419;0;8;0;28;0;0;0;2;0;13;0;1;9.286;5.596;10;2;0;15.520;691;841;0;39;0;77;0;0;0;6;3;18;0;4;22.807
;08:7,01 a 10,00;2.508;6;0;0;5.089;337;268;0;12;0;18;0;0;0;1;0;0;1;0;8.240;1.214;0;1;0;4.156;437;216;0;1;0;9;0;0;0;1;2;4;0;0;6.041;3.722;6;1;0;9.245;774;484;0;13;0;27;0;0;0;2;2;4;1;0;14.281
;09:10,01 a 15,00;1.367;4;1;0;2.942;217;105;0;4;0;8;0;0;0;0;0;1;1;0;4.650;530;4;1;0;1.812;264;41;0;0;0;4;0;0;0;0;1;0;0;0;2.657;1.897;8;2;0;4.754;481;146;0;4;0;12;0;0;0;0;1;1;1;0;7.307
;10:15,01 a 20,00;539;4;1;0;1.625;214;8;0;0;0;4;0;0;0;0;0;0;0;0;2.395;265;1;0;0;907;212;4;0;0;0;1;0;0;0;0;0;0;0;0;1.390;804;5;1;0;2.532;426;12;0;0;0;5;0;0;0;0;0;0;0;0;3.785
;11:Mais de 20,00;378;1;0;0;1.743;63;0;0;0;0;1;0;0;0;0;0;0;0;0;2.186;128;1;0;0;791;72;0;0;0;0;1;0;0;0;0;0;0;0;0;993;506;2;0;0;2.534;135;0;0;0;0;2;0;0;0;0;0;0;0;0;3.179
;{ñ class};9.463;2;7;0;7;0;2;17;1;88;213;0;0;0;5;49;1;0;4;9.859;6.939;0;2;0;4;0;4;0;2;92;55;0;0;0;2;2;0;0;13;7.115;16.402;2;9;0;11;0;6;17;3;180;268;0;0;0;7;51;1;0;17;16.974
221100:Terezina - PI;Total;106.145;234;199;107;33.220;17;8.464;226;7;1.462;1.806;21;1;6;67;178;286;53;0;152.499;71.852;352;31;7;36.863;22;12.357;0;0;1.370;991;4;0;0;29;88;695;94;0;124.755;177.997;586;230;114;70.083;39;20.821;226;7;2.832;2.797;25;1;6;96;266;981;147;0;277.254
;00:Até 0,50;465;0;1;0;10;0;2;7;0;772;6;0;0;0;0;0;0;0;0;1.263;334;0;0;0;7;0;2;0;0;653;6;0;0;0;0;0;0;0;0;1.002;799;0;1;0;17;0;4;7;0;1.425;12;0;0;0;0;0;0;0;0;2.265
;01:0,51 a 1,00;5.202;18;8;22;114;1;643;22;0;590;109;0;0;0;6;7;0;0;0;6.742;6.637;23;2;0;209;0;1.073;0;0;622;92;1;0;0;7;1;0;0;0;8.667;11.839;41;10;22;323;1;1.716;22;0;1.212;201;1;0;0;13;8;0;0;0;15.409
;02:1,01 a 1,50;53.691;129;126;67;3.166;4;4.148;61;2;41;1.006;20;1;4;9;89;1;3;0;62.568;41.635;201;20;6;3.097;8;6.634;0;0;54;647;3;0;0;2;55;1;5;0;52.368;95.326;330;146;73;6.263;12;10.782;61;2;95;1.653;23;1;4;11;144;2;8;0;114.936
;03:1,51 a 2,00;18.304;35;23;9;4.015;2;1.070;99;2;0;279;0;0;2;5;42;24;0;0;23.911;7.762;34;4;1;6.033;5;1.487;0;0;0;77;0;0;0;2;8;13;0;0;15.426;26.066;69;27;10;10.048;7;2.557;99;2;0;356;0;0;2;7;50;37;0;0;39.337
;04:2,01 a 3,00;11.068;23;26;5;3.266;2;1.115;6;0;1;142;1;0;0;8;11;94;10;0;15.778;5.258;31;1;0;5.459;3;1.419;0;0;1;40;0;0;0;8;5;439;15;0;12.679;16.326;54;27;5;8.725;5;2.534;6;0;2;182;1;0;0;16;16;533;25;0;28.457
;05:3,01 a 4,00;3.638;23;3;1;6.482;1;468;0;0;0;48;0;0;0;7;2;53;40;0;10.766;2.539;49;1;0;5.610;2;608;0;0;0;35;0;0;0;1;5;89;74;0;9.013;6.177;72;4;1;12.092;3;1.076;0;0;0;83;0;0;0;8;7;142;114;0;19.779
;06:4,01 a 5,00;2.129;0;1;0;3.141;2;398;2;0;0;12;0;0;0;0;3;78;0;0;5.766;1.282;6;1;0;6.007;0;483;0;0;0;8;0;0;0;2;0;106;0;0;7.895;3.411;6;2;0;9.148;2;881;2;0;0;20;0;0;0;2;3;184;0;0;13.661
;07:5,01 a 7,00;1.851;6;2;0;2.204;0;294;1;0;0;21;0;0;0;10;1;27;0;0;4.417;1.191;7;0;0;3.403;0;347;0;0;0;9;0;0;0;3;2;36;0;0;4.998;3.042;13;2;0;5.607;0;641;1;0;0;30;0;0;0;13;3;63;0;0;9.415
;08:7,01 a 10,00;1.284;0;0;0;3.749;0;226;0;0;0;9;0;0;0;2;2;4;0;0;5.276;742;0;0;0;2.835;0;254;0;0;0;0;0;0;0;0;1;7;0;0;3.839;2.026;0;0;0;6.584;0;480;0;0;0;9;0;0;0;2;3;11;0;0;9.115
;09:10,01 a 15,00;983;0;0;0;3.988;3;95;0;0;0;3;0;0;0;4;0;3;0;0;5.079;487;0;0;0;2.480;4;45;0;0;0;1;0;0;0;0;0;2;0;0;3.019;1.470;0;0;0;6.468;7;140;0;0;0;4;0;0;0;4;0;5;0;0;8.098
;10:15,01 a 20,00;344;0;0;0;1.670;1;4;0;0;0;0;0;0;0;1;0;0;0;0;2.020;135;0;0;0;927;0;3;0;0;0;0;0;0;0;0;0;1;0;0;1.066;479;0;0;0;2.597;1;7;0;0;0;0;0;0;0;1;0;1;0;0;3.086
;11:Mais de 20,00;258;0;0;0;1.407;0;1;0;0;0;0;0;0;0;10;0;2;0;0;1.678;87;0;0;0;785;0;0;0;0;0;0;0;0;0;1;0;1;0;0;874;345;0;0;0;2.192;0;1;0;0;0;0;0;0;0;11;0;3;0;0;2.552
;{ñ class};6.928;0;9;3;8;1;0;28;3;58;171;0;0;0;5;21;0;0;0;7.235;3.763;1;2;0;11;0;2;0;0;40;76;0;0;0;3;11;0;0;0;3.909;10.691;1;11;3;19;1;2;28;3;98;247;0;0;0;8;32;0;0;0;11.144
230440:Fortaleza - CE;Total;341.509;536;510;17;65.294;101;3.893;610;213;4.401;5.367;1;13;0;103;383;559;8.025;969;432.504;237.761;1.752;70;4;59.188;104;4.556;15;122;4.477;2.780;9;2;1;38;417;377;9.888;5.229;326.790;579.270;2.288;580;21;124.482;205;8.449;625;335;8.878;8.147;10;15;1;141;800;936;17.913;6.198;759.294
;00:Até 0,50;1.246;0;1;0;117;1;10;9;0;1.252;11;0;0;0;0;3;2;612;0;3.264;1.258;4;0;0;59;0;17;0;0;1.410;25;0;0;0;0;4;1;653;2;3.433;2.504;4;1;0;176;1;27;9;0;2.662;36;0;0;0;0;7;3;1.265;2;6.697
;01:0,51 a 1,00;12.175;13;18;3;547;3;105;85;1;2.922;239;1;2;0;12;20;0;1.450;20;17.616;12.446;66;2;2;1.536;2;140;3;3;2.783;133;0;0;0;4;29;0;1.574;54;18.777;24.621;79;20;5;2.083;5;245;88;4;5.705;372;1;2;0;16;49;0;3.024;74;36.393
;02:1,01 a 1,50;166.121;311;275;11;1.939;8;382;100;136;132;2.558;0;7;0;3;261;369;1.341;139;174.093;135.903;1.299;43;2;3.327;9;431;5;52;149;1.635;9;1;1;8;257;249;1.551;1.358;146.289;302.024;1.610;318;13;5.266;17;813;105;188;281;4.193;9;8;1;11;518;618;2.892;1.497;320.382
;03:1,51 a 2,00;61.617;95;121;2;2.704;15;667;74;34;12;1.130;0;1;0;8;47;5;1.097;192;67.821;29.487;159;5;0;9.211;14;527;1;23;8;285;0;0;0;6;35;4;1.535;671;41.971;91.104;254;126;2;11.915;29;1.194;75;57;20;1.415;0;1;0;14;82;9;2.632;863;109.792
;04:2,01 a 3,00;46.223;58;43;1;4.136;35;774;153;9;2;534;0;1;0;5;29;14;2.005;196;54.218;21.463;121;2;0;7.204;31;1.080;1;12;1;213;0;0;0;5;37;7;2.652;803;33.632;67.686;179;45;1;11.340;66;1.854;154;21;3;747;0;1;0;10;66;21;4.657;999;87.850
;05:3,01 a 4,00;13.418;24;10;0;13.245;11;726;85;10;0;225;0;0;0;6;5;57;906;329;29.057;9.559;41;5;0;6.171;14;938;1;20;0;111;0;1;0;2;23;31;1.309;2.082;20.308;22.977;65;15;0;19.416;25;1.664;86;30;0;336;0;1;0;8;28;88;2.215;2.411;49.365
;06:4,01 a 5,00;6.921;6;6;0;10.336;5;317;28;3;0;100;0;1;0;2;1;59;111;31;17.927;6.044;14;3;0;5.602;9;429;0;5;0;88;0;0;0;1;8;45;96;193;12.537;12.965;20;9;0;15.938;14;746;28;8;0;188;0;1;0;3;9;104;207;224;30.464
;07:5,01 a 7,00;6.939;9;3;0;14.716;7;415;10;1;0;117;0;0;0;9;4;27;37;26;22.320;5.739;22;1;0;10.261;12;546;0;0;0;98;0;0;0;5;5;23;48;26;16.786;12.678;31;4;0;24.977;19;961;10;1;0;215;0;0;0;14;9;50;85;52;39.106
;08:7,01 a 10,00;5.013;6;6;0;5.699;10;210;6;0;0;36;0;0;0;0;2;4;0;30;11.022;3.405;5;0;0;7.406;10;228;0;2;0;21;0;0;0;0;4;3;0;24;11.108;8.418;11;6;0;13.105;20;438;6;2;0;57;0;0;0;0;6;7;0;54;22.130
;09:10,01 a 15,00;3.629;4;0;0;4.515;3;189;0;1;0;10;0;0;0;15;0;6;0;5;8.377;2.311;5;0;0;3.804;1;165;0;1;0;5;0;0;0;2;0;3;0;14;6.311;5.940;9;0;0;8.319;4;354;0;2;0;15;0;0;0;17;0;9;0;19;14.688
;10:15,01 a 20,00;1.724;1;0;0;3.288;1;43;0;0;0;4;0;0;0;3;0;8;0;0;5.072;987;5;0;0;2.031;0;29;0;0;0;1;0;0;0;0;0;10;0;0;3.063;2.711;6;0;0;5.319;1;72;0;0;0;5;0;0;0;3;0;18;0;0;8.135
;11:Mais de 20,00;1.528;6;0;0;4.001;0;48;0;0;0;10;0;0;0;19;0;8;0;0;5.620;479;2;0;0;2.445;0;8;0;0;0;0;0;0;0;2;0;1;0;0;2.937;2.007;8;0;0;6.446;0;56;0;0;0;10;0;0;0;21;0;9;0;0;8.557
;{ñ class};14.955;3;27;0;51;2;7;60;18;81;393;0;1;0;21;11;0;466;1;16.097;8.680;9;9;0;131;2;18;4;4;126;165;0;0;0;3;15;0;470;2;9.638;23.635;12;36;0;182;4;25;64;22;207;558;0;1;0;24;26;0;936;3;25.735
240810:Natal - RN;Total;112.711;251;46;60;43.322;1.042;2.172;213;290;1.576;1.622;8;2;0;48;118;223;0;6;163.710;82.837;585;13;5;39.563;946;1.356;131;1.154;1.962;1.016;2;0;0;18;94;216;0;9;129.907;195.548;836;59;65;82.885;1.988;3.528;344;1.444;3.538;2.638;10;2;0;66;212;439;0;15;293.617
;00:Até 0,50;479;1;0;0;147;1;7;5;0;904;21;0;0;0;0;0;0;0;0;1.565;535;3;0;0;142;3;2;12;0;1.284;27;0;0;0;0;0;0;0;0;2.008;1.014;4;0;0;289;4;9;17;0;2.188;48;0;0;0;0;0;0;0;0;3.573
;01:0,51 a 1,00;4.542;26;8;17;508;15;76;30;28;621;70;0;1;0;8;5;0;0;0;5.955;5.153;54;1;2;470;13;7;27;47;613;50;2;0;0;2;12;0;0;0;6.453;9.695;80;9;19;978;28;83;57;75;1.234;120;2;1;0;10;17;0;0;0;12.408
;02:1,01 a 1,50;54.005;130;25;36;2.511;15;394;27;183;19;848;6;0;0;4;52;0;0;4;58.259;48.540;355;7;2;3.404;17;156;31;434;23;537;0;0;0;1;48;1;0;7;53.563;102.545;485;32;38;5.915;32;550;58;617;42;1.385;6;0;0;5;100;1;0;11;111.822
;03:1,51 a 2,00;20.896;32;2;2;2.781;21;583;32;13;0;277;1;0;0;5;24;0;0;1;24.670;10.251;46;2;0;3.606;18;113;14;17;0;114;0;0;0;3;9;0;0;0;14.193;31.147;78;4;2;6.387;39;696;46;30;0;391;1;0;0;8;33;0;0;1;38.863
;04:2,01 a 3,00;14.860;33;4;4;6.528;20;278;38;53;0;120;1;1;0;6;14;36;0;1;21.997;6.718;48;0;1;9.496;21;144;8;560;0;85;0;0;0;3;5;35;0;0;17.124;21.578;81;4;5;16.024;41;422;46;613;0;205;1;1;0;9;19;71;0;1;39.121
;05:3,01 a 4,00;4.576;7;2;0;7.192;205;334;24;12;0;45;0;0;0;2;7;73;0;0;12.479;2.930;9;0;0;7.086;156;268;1;95;0;42;0;0;0;3;11;64;0;2;10.667;7.506;16;2;0;14.278;361;602;25;107;0;87;0;0;0;5;18;137;0;2;23.146
;06:4,01 a 5,00;2.125;6;1;0;6.502;134;35;20;0;0;18;0;0;0;0;10;70;0;0;8.921;1.466;19;1;0;4.651;117;55;0;0;0;11;0;0;0;1;4;68;0;0;6.393;3.591;25;2;0;11.153;251;90;20;0;0;29;0;0;0;1;14;138;0;0;15.314
;07:5,01 a 7,00;1.920;4;4;0;5.692;192;279;16;1;0;27;0;0;0;3;2;21;0;0;8.161;1.438;21;0;0;3.948;184;408;0;0;0;16;0;0;0;1;1;29;0;0;6.046;3.358;25;4;0;9.640;376;687;16;1;0;43;0;0;0;4;3;50;0;0;14.207
;08:7,01 a 10,00;1.281;2;0;0;3.308;151;110;5;0;0;11;0;0;0;1;2;5;0;0;4.876;882;17;2;0;2.075;185;90;0;1;0;19;0;0;0;0;1;2;0;0;3.274;2.163;19;2;0;5.383;336;200;5;1;0;30;0;0;0;1;3;7;0;0;8.150
;09:10,01 a 15,00;907;3;0;0;3.874;159;71;2;0;0;9;0;0;0;2;0;8;0;0;5.035;486;4;0;0;2.380;151;112;0;0;0;5;0;0;0;0;3;16;0;0;3.157;1.393;7;0;0;6.254;310;183;2;0;0;14;0;0;0;2;3;24;0;0;8.192
;10:15,01 a 20,00;426;4;0;0;2.347;101;2;0;0;0;2;0;0;0;3;1;6;0;0;2.892;178;4;0;0;1.276;70;0;0;0;0;0;0;0;0;0;0;1;0;0;1.529;604;8;0;0;3.623;171;2;0;0;0;2;0;0;0;3;1;7;0;0;4.421
;11:Mais de 20,00;540;2;0;0;1.879;28;1;0;0;0;1;0;0;0;10;0;4;0;0;2.465;106;4;0;0;944;10;1;1;0;0;0;0;0;0;2;0;0;0;0;1.068;646;6;0;0;2.823;38;2;1;0;0;1;0;0;0;12;0;4;0;0;3.533
;{ñ class};6.154;1;0;1;53;0;2;14;0;32;173;0;0;0;4;1;0;0;0;6.435;4.154;1;0;0;85;1;0;37;0;42;110;0;0;0;2;0;0;0;0;4.432;10.308;2;0;1;138;1;2;51;0;74;283;0;0;0;6;1;0;0;0;10.867
250750:João Pessoa - PB;Total;96.319;357;109;74;36.165;27;15.202;13;47;1.073;1.874;1;3;2;50;281;178;0;1;151.776;63.353;604;43;4;27.902;26;23.347;1;13;1.020;913;3;1;0;19;132;234;1;0;117.616;159.672;961;152;78;64.067;53;38.549;14;60;2.093;2.787;4;4;2;69;413;412;1;1;269.392
;00:Até 0,50;628;2;0;0;30;0;24;0;1;276;3;0;0;0;0;0;0;0;0;964;481;1;0;0;46;0;9;1;0;252;5;0;0;0;0;0;0;0;0;795;1.109;3;0;0;76;0;33;1;1;528;8;0;0;0;0;0;0;0;0;1.759
;01:0,51 a 1,00;5.337;24;9;14;921;0;4.149;0;8;752;141;1;0;1;2;4;0;0;0;11.363;7.606;23;4;1;844;2;6.426;0;4;718;192;0;1;0;1;10;0;0;0;15.832;12.943;47;13;15;1.765;2;10.575;0;12;1.470;333;1;1;1;3;14;0;0;0;27.195
;02:1,01 a 1,50;48.501;205;64;47;3.534;7;4.810;1;22;14;1.037;0;3;0;1;150;0;0;1;58.397;33.759;499;32;1;2.445;5;8.594;0;4;31;387;3;0;0;1;64;0;0;0;45.825;82.260;704;96;48;5.979;12;13.404;1;26;45;1.424;3;3;0;2;214;0;0;1;104.222
;03:1,51 a 2,00;17.179;45;18;6;2.046;7;1.632;0;0;1;315;0;0;1;0;44;0;0;0;21.294;7.484;44;3;2;3.792;4;2.315;0;1;1;104;0;0;0;0;18;0;1;0;13.769;24.663;89;21;8;5.838;11;3.947;0;1;2;419;0;0;1;0;62;0;1;0;35.063
;04:2,01 a 3,00;10.210;21;7;4;11.367;8;2.394;0;8;0;114;0;0;0;2;24;36;0;0;24.195;5.552;24;2;0;5.763;10;3.822;0;0;0;81;0;0;0;0;15;56;0;0;15.325;15.762;45;9;4;17.130;18;6.216;0;8;0;195;0;0;0;2;39;92;0;0;39.520
;05:3,01 a 4,00;3.085;10;1;1;3.851;1;649;0;6;1;51;0;0;0;4;9;39;0;0;7.708;2.266;3;0;0;3.218;4;859;0;0;0;42;0;0;0;0;5;61;0;0;6.458;5.351;13;1;1;7.069;5;1.508;0;6;1;93;0;0;0;4;14;100;0;0;14.166
;06:4,01 a 5,00;1.639;12;3;0;2.076;0;322;0;0;0;17;0;0;0;1;7;51;0;0;4.128;1.231;1;0;0;2.681;1;290;0;1;0;17;0;0;0;0;3;61;0;0;4.286;2.870;13;3;0;4.757;1;612;0;1;0;34;0;0;0;1;10;112;0;0;8.414
;07:5,01 a 7,00;1.767;15;1;2;3.765;0;482;0;0;0;19;0;0;0;1;3;16;0;0;6.071;1.218;0;0;0;2.913;0;433;0;0;0;7;0;0;0;2;5;25;0;0;4.603;2.985;15;1;2;6.678;0;915;0;0;0;26;0;0;0;3;8;41;0;0;10.674
;08:7,01 a 10,00;1.186;10;2;0;2.588;2;443;0;0;0;7;0;0;0;1;6;4;0;0;4.249;698;3;0;0;2.095;0;401;0;0;0;3;0;0;0;1;7;6;0;0;3.214;1.884;13;2;0;4.683;2;844;0;0;0;10;0;0;0;2;13;10;0;0;7.463
;09:10,01 a 15,00;724;4;0;0;2.271;1;187;0;0;0;3;0;0;0;6;5;14;0;0;3.215;342;2;0;0;1.894;0;151;0;0;0;2;0;0;0;1;0;6;0;0;2.398;1.066;6;0;0;4.165;1;338;0;0;0;5;0;0;0;7;5;20;0;0;5.613
;10:15,01 a 20,00;255;2;0;0;2.023;0;73;0;0;0;3;0;0;0;1;0;10;0;0;2.367;123;0;0;0;1.236;0;20;0;0;0;0;0;0;0;0;0;5;0;0;1.384;378;2;0;0;3.259;0;93;0;0;0;3;0;0;0;1;0;15;0;0;3.751
;11:Mais de 20,00;230;1;0;0;1.582;1;29;0;0;0;1;0;0;0;17;3;8;0;0;1.872;60;1;0;0;856;0;9;0;0;0;0;0;0;0;2;0;14;0;0;942;290;2;0;0;2.438;1;38;0;0;0;1;0;0;0;19;3;22;0;0;2.814
;{ñ class};5.578;6;4;0;111;0;8;12;2;29;163;0;0;0;14;26;0;0;0;5.953;2.533;3;2;0;119;0;18;0;3;18;73;0;0;0;11;5;0;0;0;2.785;8.111;9;6;0;230;0;26;12;5;47;236;0;0;0;25;31;0;0;0;8.738
261160:Recife - PE;Total;261.256;528;495;112;66.034;1.263;9.787;2.016;2.276;2.510;4.817;8;75;3;125;841;570;3.041;0;355.757;179.705;1.192;339;5;70.876;1.320;15.000;21;1.609;3.226;3.304;17;134;0;65;505;345;6.547;0;284.210;440.961;1.720;834;117;136.910;2.583;24.787;2.037;3.885;5.736;8.121;25;209;3;190;1.346;915;9.588;0;639.967
;00:Até 0,50;740;1;1;0;110;12;238;114;0;1.744;25;0;0;0;1;0;0;2;0;2.988;614;2;0;0;91;11;317;1;1;2.318;19;0;0;0;0;4;0;1;0;3.379;1.354;3;1;0;201;23;555;115;1;4.062;44;0;0;0;1;4;0;3;0;6.367
;01:0,51 a 1,00;6.407;34;17;11;397;23;761;149;39;662;238;2;7;2;11;29;1;42;0;8.832;7.950;60;28;0;498;19;852;2;36;838;382;2;18;0;15;29;0;82;0;10.811;14.357;94;45;11;895;42;1.613;151;75;1.500;620;4;25;2;26;58;1;124;0;19.643
;02:1,01 a 1,50;101.607;287;276;69;3.255;80;1.606;196;393;54;2.119;6;65;1;7;435;474;1.067;0;111.997;83.189;822;232;2;9.200;89;3.383;1;292;19;1.519;12;110;0;6;280;259;2.585;0;102.000;184.796;1.109;508;71;12.455;169;4.989;197;685;73;3.638;18;175;1;13;715;733;3.652;0;213.997
;03:1,51 a 2,00;55.264;70;74;18;3.393;98;2.715;145;1.012;2;958;0;2;0;6;167;3;1.447;0;65.374;28.380;156;18;1;6.580;169;4.562;7;789;5;424;2;3;0;7;54;3;2.939;0;44.099;83.644;226;92;19;9.973;267;7.277;152;1.801;7;1.382;2;5;0;13;221;6;4.386;0;109.473
