;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
172100:Palmas - TO;Total;31.453;240;58;110;21.859;78;2.255;0;6;564;240;1;1;5;5;23;80;6.407;77;63.462;20.849;422;4;14;28.688;125;2.477;0;9;528;147;1;0;0;1;23;56;10.966;129;64.439;52.302;662;62;124;50.547;203;4.732;0;15;1.092;387;2;1;5;6;46;136;17.373;206;127.901
;00:Até 0,50;243;0;0;0;3;0;0;0;0;293;2;0;0;0;0;0;0;1;0;542;225;0;0;0;3;0;0;0;0;280;0;0;0;0;0;0;0;1;0;509;468;0;0;0;6;0;0;0;0;573;2;0;0;0;0;0;0;2;0;1.051
;01:0,51 a 1,00;1.029;46;1;24;27;2;380;0;0;257;10;0;0;3;0;0;0;839;15;2.633;1.046;35;0;7;47;6;385;0;0;242;10;0;0;0;0;3;0;994;16;2.791;2.075;81;1;31;74;8;765;0;0;499;20;0;0;3;0;3;0;1.833;31;5.424
;02:1,01 a 1,50;11.118;85;25;49;1.445;2;236;0;2;13;108;1;0;1;0;5;0;3.141;49;16.280;11.071;234;1;4;2.314;5;294;0;4;6;100;1;0;0;0;5;0;5.144;98;19.281;22.189;319;26;53;3.759;7;530;0;6;19;208;2;0;1;0;10;0;8.285;147;35.561
;03:1,51 a 2,00;6.806;40;6;11;1.120;8;175;0;2;0;47;0;0;1;2;3;0;357;3;8.581;3.449;72;0;3;1.531;10;216;0;3;0;11;0;0;0;0;0;0;550;2;5.847;10.255;112;6;14;2.651;18;391;0;5;0;58;0;0;1;2;3;0;907;5;14.428
;04:2,01 a 3,00;7.170;36;18;15;2.120;31;441;0;1;0;63;0;0;0;1;7;10;298;1;10.212;2.381;48;2;0;4.700;47;494;0;2;0;13;0;0;0;1;8;8;683;5;8.392;9.551;84;20;15;6.820;78;935;0;3;0;76;0;0;0;2;15;18;981;6;18.604
;05:3,01 a 4,00;1.997;15;3;8;1.949;24;211;0;0;0;6;0;1;0;0;3;37;1.311;0;5.565;988;17;1;0;2.940;38;282;0;0;0;5;0;0;0;0;1;24;3.150;3;7.449;2.985;32;4;8;4.889;62;493;0;0;0;11;0;1;0;0;4;61;4.461;3;13.014
;06:4,01 a 5,00;910;8;0;1;2.366;0;355;0;1;0;0;0;0;0;0;3;27;163;0;3.834;580;6;0;0;5.514;1;393;0;0;0;4;0;0;0;0;4;18;270;1;6.791;1.490;14;0;1;7.880;1;748;0;1;0;4;0;0;0;0;7;45;433;1;10.625
;07:5,01 a 7,00;797;3;0;1;4.949;9;106;0;0;0;1;0;0;0;2;0;5;26;1;5.900;415;3;0;0;6.471;6;115;0;0;0;2;0;0;0;0;2;5;32;1;7.052;1.212;6;0;1;11.420;15;221;0;0;0;3;0;0;0;2;2;10;58;2;12.952
;08:7,01 a 10,00;446;2;1;0;3.037;2;179;0;0;0;1;0;0;0;0;2;1;184;0;3.855;284;1;0;0;2.210;10;227;0;0;0;1;0;0;0;0;0;1;97;0;2.831;730;3;1;0;5.247;12;406;0;0;0;2;0;0;0;0;2;2;281;0;6.686
;09:10,01 a 15,00;343;0;0;0;2.435;0;107;0;0;0;0;0;0;0;0;0;0;17;2;2.904;178;1;0;0;1.727;2;34;0;0;0;0;0;0;0;0;0;0;2;2;1.946;521;1;0;0;4.162;2;141;0;0;0;0;0;0;0;0;0;0;19;4;4.850
;10:15,01 a 20,00;124;0;1;0;1.005;0;64;0;0;0;0;0;0;0;0;0;0;10;0;1.204;55;0;0;0;556;0;36;0;0;0;0;0;0;0;0;0;0;23;0;670;179;0;1;0;1.561;0;100;0;0;0;0;0;0;0;0;0;0;33;0;1.874
;11:Mais de 20,00;122;2;2;0;1.378;0;0;0;0;0;0;0;0;0;0;0;0;54;0;1.558;32;2;0;0;652;0;1;0;0;0;0;0;0;0;0;0;0;18;0;705;154;4;2;0;2.030;0;1;0;0;0;0;0;0;0;0;0;0;72;0;2.263
;{ñ class};348;3;1;1;25;0;1;0;0;1;2;0;0;0;0;0;0;6;6;394;145;3;0;0;23;0;0;0;0;0;1;0;0;0;0;0;0;2;1;175;493;6;1;1;48;0;1;0;0;1;3;0;0;0;0;0;0;8;7;569
211130:São Luiz - MA;Total;129.992;140;42;56;36.229;195;10.144;772;1.189;1.110;1.056;0;2;1;34;921;75;58;28;182.044;90.495;303;56;13;43.153;142;12.258;12;870;1.110;494;2;2;0;18;112;73;21;55;149.189;220.487;443;98;69;79.382;337;22.402;784;2.059;2.220;1.550;2;4;1;52;1.033;148;79;83;331.233
;00:Até 0,50;191;0;2;0;3;0;5;33;0;214;0;0;0;0;0;0;0;1;2;451;259;0;3;0;3;0;5;0;0;174;0;0;0;0;0;0;0;1;2;447;450;0;5;0;6;0;10;33;0;388;0;0;0;0;0;0;0;2;4;898
;01:0,51 a 1,00;3.883;17;3;11;54;1;1.705;11;22;818;17;0;1;1;5;30;0;0;8;6.587;4.787;37;4;1;58;1;2.625;0;19;865;9;0;0;0;0;8;0;1;16;8.431;8.670;54;7;12;112;2;4.330;11;41;1.683;26;0;1;1;5;38;0;1;24;15.018
;02:1,01 a 1,50;51.357;46;23;21;795;13;2.530;17;112;77;329;0;0;0;3;191;1;1;3;55.519;50.897;175;29;8;982;16;3.537;2;211;71;170;2;2;0;5;77;0;2;19;56.205;102.254;221;52;29;1.777;29;6.067;19;323;148;499;2;2;0;8;268;1;3;22;111.724
;03:1,51 a 2,00;26.803;15;4;10;1.803;11;762;43;72;0;178;0;0;0;3;176;0;1;7;29.888;12.759;28;7;0;3.061;9;1.211;3;56;0;54;0;0;0;5;14;0;1;12;17.220;39.562;43;11;10;4.864;20;1.973;46;128;0;232;0;0;0;8;190;0;2;19;47.108
;04:2,01 a 3,00;23.253;17;5;7;4.291;45;952;34;107;0;266;0;0;0;6;446;10;2;4;29.445;9.273;18;8;1;7.332;30;1.762;4;102;0;94;0;0;0;2;6;20;1;1;18.654;32.526;35;13;8;11.623;75;2.714;38;209;0;360;0;0;0;8;452;30;3;5;48.099
;05:3,01 a 4,00;7.694;17;2;5;6.445;24;849;59;50;0;107;0;0;0;0;49;37;0;1;15.339;4.452;23;4;1;7.398;25;1.109;0;67;0;39;0;0;0;2;2;28;0;1;13.151;12.146;40;6;6;13.843;49;1.958;59;117;0;146;0;0;0;2;51;65;0;2;28.490
;06:4,01 a 5,00;3.626;11;1;0;5.776;34;484;200;31;0;45;0;0;0;1;7;19;29;1;10.265;2.036;5;0;2;10.070;19;487;0;29;0;29;0;0;0;0;2;19;11;3;12.712;5.662;16;1;2;15.846;53;971;200;60;0;74;0;0;0;1;9;38;40;4;22.977
;07:5,01 a 7,00;3.981;6;2;0;7.558;32;647;113;158;0;34;0;1;0;11;5;5;24;1;12.578;2.252;8;1;0;6.231;22;549;1;74;0;20;0;0;0;3;3;6;4;1;9.175;6.233;14;3;0;13.789;54;1.196;114;232;0;54;0;1;0;14;8;11;28;2;21.753
;08:7,01 a 10,00;2.767;4;0;1;3.834;18;352;157;23;0;26;0;0;0;2;4;3;0;0;7.191;1.208;2;0;0;4.176;10;279;0;15;0;11;0;0;0;0;0;0;0;0;5.701;3.975;6;0;1;8.010;28;631;157;38;0;37;0;0;0;2;4;3;0;0;12.892
;09:10,01 a 15,00;1.805;4;0;1;3.038;15;250;53;17;0;24;0;0;0;0;0;0;0;0;5.207;705;3;0;0;2.410;7;174;1;18;0;62;0;0;0;0;0;0;0;0;3.380;2.510;7;0;1;5.448;22;424;54;35;0;86;0;0;0;0;0;0;0;0;8.587
;10:15,01 a 20,00;620;1;0;0;928;0;179;1;3;0;1;0;0;0;2;0;0;0;0;1.735;327;3;0;0;591;2;192;0;0;0;1;0;0;0;1;0;0;0;0;1.117;947;4;0;0;1.519;2;371;1;3;0;2;0;0;0;3;0;0;0;0;2.852
;11:Mais de 20,00;654;2;0;0;1.697;1;29;1;6;0;14;0;0;0;1;0;0;0;0;2.405;142;1;0;0;837;1;12;0;3;0;2;0;0;0;0;0;0;0;0;998;796;3;0;0;2.534;2;41;1;9;0;16;0;0;0;1;0;0;0;0;3.403
;{ñ class};3.358;0;0;0;7;1;1.400;50;588;1;15;0;0;0;0;13;0;0;1;5.434;1.398;0;0;0;4;0;316;1;276;0;3;0;0;0;0;0;0;0;0;1.998;4.756;0;0;0;11;1;1.716;51;864;1;18;0;0;0;0;13;0;0;1;7.432
221100:Terezina - PI;Total;107.340;199;157;254;35.209;58;6.999;248;15;711;1.345;0;1;2;42;372;221;71;0;153.244;70.530;296;16;10;40.324;135;10.381;0;10;635;570;3;0;0;25;74;604;65;0;123.678;177.870;495;173;264;75.533;193;17.380;248;25;1.346;1.915;3;1;2;67;446;825;136;0;276.922
;00:Até 0,50;320;0;0;0;22;0;12;12;0;252;2;0;0;0;0;0;0;0;0;620;284;2;0;0;25;0;10;0;0;213;1;0;0;0;0;0;0;0;0;535;604;2;0;0;47;0;22;12;0;465;3;0;0;0;0;0;0;0;0;1.155
;01:0,51 a 1,00;3.725;14;14;68;268;9;424;20;0;423;68;0;0;1;4;3;0;1;0;5.042;3.325;35;1;2;297;11;732;0;1;389;47;0;0;0;2;1;0;1;0;4.844;7.050;49;15;70;565;20;1.156;20;1;812;115;0;0;1;6;4;0;2;0;9.886
;02:1,01 a 1,50;57.533;151;116;159;3.833;19;3.491;59;14;35;937;0;1;1;6;221;0;3;0;66.579;46.941;244;12;5;4.607;72;5.846;0;7;33;404;3;0;0;5;52;1;6;0;58.238;104.474;395;128;164;8.440;91;9.337;59;21;68;1.341;3;1;1;11;273;1;9;0;124.817
;03:1,51 a 2,00;18.001;23;15;17;3.858;8;995;134;0;1;172;0;0;0;5;123;0;1;0;23.353;7.674;14;2;1;6.258;10;1.366;0;1;0;54;0;0;0;5;12;7;0;0;15.404;25.675;37;17;18;10.116;18;2.361;134;1;1;226;0;0;0;10;135;7;1;0;38.757
;04:2,01 a 3,00;13.684;9;9;7;3.544;8;986;18;1;0;77;0;0;0;2;14;45;13;0;18.417;5.257;1;0;1;5.338;12;1.232;0;0;0;33;0;0;0;3;2;346;10;0;12.235;18.941;10;9;8;8.882;20;2.218;18;1;0;110;0;0;0;5;16;391;23;0;30.652
;05:3,01 a 4,00;4.270;1;1;2;4.907;4;363;1;0;0;20;0;0;0;5;2;84;53;0;9.713;2.361;0;0;0;9.233;30;423;0;0;0;9;0;0;0;2;4;115;47;0;12.224;6.631;1;1;2;14.140;34;786;1;0;0;29;0;0;0;7;6;199;100;0;21.937
;06:4,01 a 5,00;2.162;0;0;1;5.378;2;150;2;0;0;14;0;0;0;0;0;61;0;0;7.770;1.300;0;0;0;4.498;0;186;0;1;0;6;0;0;0;1;1;102;0;0;6.095;3.462;0;0;1;9.876;2;336;2;1;0;20;0;0;0;1;1;163;0;0;13.865
;07:5,01 a 7,00;2.104;0;0;0;2.866;0;300;2;0;0;13;0;0;0;7;3;23;0;0;5.318;1.269;0;1;1;3.379;0;360;0;0;0;4;0;0;0;1;1;26;1;0;5.043;3.373;0;1;1;6.245;0;660;2;0;0;17;0;0;0;8;4;49;1;0;10.361
;08:7,01 a 10,00;1.708;0;0;0;4.433;2;141;0;0;0;13;0;0;0;8;1;6;0;0;6.312;799;0;0;0;2.926;0;138;0;0;0;3;0;0;0;2;0;7;0;0;3.875;2.507;0;0;0;7.359;2;279;0;0;0;16;0;0;0;10;1;13;0;0;10.187
;09:10,01 a 15,00;1.211;0;0;0;3.446;6;78;0;0;0;3;0;0;0;2;0;0;0;0;4.746;529;0;0;0;2.327;0;44;0;0;0;1;0;0;0;4;0;0;0;0;2.905;1.740;0;0;0;5.773;6;122;0;0;0;4;0;0;0;6;0;0;0;0;7.651
;10:15,01 a 20,00;493;0;0;0;1.260;0;16;0;0;0;0;0;0;0;0;0;1;0;0;1.770;160;0;0;0;760;0;15;0;0;0;0;0;0;0;0;0;0;0;0;935;653;0;0;0;2.020;0;31;0;0;0;0;0;0;0;0;0;1;0;0;2.705
;11:Mais de 20,00;351;0;0;0;1.310;0;23;0;0;0;1;0;0;0;1;0;1;0;0;1.687;77;0;0;0;652;0;18;0;0;0;0;0;0;0;0;0;0;0;0;747;428;0;0;0;1.962;0;41;0;0;0;1;0;0;0;1;0;1;0;0;2.434
;{ñ class};1.778;1;2;0;84;0;20;0;0;0;25;0;0;0;2;5;0;0;0;1.917;554;0;0;0;24;0;11;0;0;0;8;0;0;0;0;1;0;0;0;598;2.332;1;2;0;108;0;31;0;0;0;33;0;0;0;2;6;0;0;0;2.515
230440:Fortaleza - CE;Total;348.521;573;150;10;63.742;120;3.509;625;133;4.328;2.284;2;2;4;139;293;435;7.827;749;433.446;245.466;1.955;40;7;67.645;143;4.051;21;121;4.396;944;8;1;0;51;262;259;10.122;4.095;339.587;593.987;2.528;190;17;131.387;263;7.560;646;254;8.724;3.228;10;3;4;190;555;694;17.949;4.844;773.033
;00:Até 0,50;1.027;0;0;0;71;1;25;14;0;1.023;1;0;0;0;1;1;0;543;1;2.708;895;3;0;0;84;4;39;2;0;1.118;1;0;0;0;0;2;0;644;3;2.795;1.922;3;0;0;155;5;64;16;0;2.141;2;0;0;0;1;3;0;1.187;4;5.503
;01:0,51 a 1,00;13.600;29;38;2;261;2;197;101;1;3.194;147;0;0;0;5;25;0;1.586;8;19.196;14.185;60;3;2;277;7;193;7;4;3.215;115;1;0;0;5;52;0;1.876;34;20.036;27.785;89;41;4;538;9;390;108;5;6.409;262;1;0;0;10;77;0;3.462;42;39.232
;02:1,01 a 1,50;177.394;334;67;4;4.231;4;325;129;93;60;1.273;2;1;4;3;148;285;1.765;165;186.287;151.595;1.541;18;1;14.298;15;491;7;78;26;583;6;1;0;2;114;136;2.502;755;172.169;328.989;1.875;85;5;18.529;19;816;136;171;86;1.856;8;2;4;5;262;421;4.267;920;358.456
;03:1,51 a 2,00;63.647;81;7;2;3.027;18;599;111;23;3;531;0;0;0;5;56;6;1.135;182;69.433;27.454;144;4;1;4.773;26;531;3;17;1;95;1;0;0;3;61;6;1.499;641;35.260;91.101;225;11;3;7.800;44;1.130;114;40;4;626;1;0;0;8;117;12;2.634;823;104.693
;04:2,01 a 3,00;46.961;68;10;0;4.001;65;869;192;11;0;197;0;1;0;17;36;24;2.035;124;54.611;21.183;114;2;0;8.570;64;816;1;6;0;69;0;0;0;6;14;15;2.585;924;34.369;68.144;182;12;0;12.571;129;1.685;193;17;0;266;0;1;0;23;50;39;4.620;1.048;88.980
;05:3,01 a 4,00;14.300;14;5;2;15.679;6;532;43;3;0;47;0;0;0;21;3;52;342;159;31.208;9.241;29;3;2;7.845;12;847;0;5;0;27;0;0;0;3;5;36;479;1.366;19.900;23.541;43;8;4;23.524;18;1.379;43;8;0;74;0;0;0;24;8;88;821;1.525;51.108
;06:4,01 a 5,00;6.837;13;3;0;11.098;4;266;10;0;0;27;0;0;0;19;1;26;56;18;18.378;5.720;21;1;0;5.146;1;387;0;9;0;14;0;0;0;9;3;40;79;180;11.610;12.557;34;4;0;16.244;5;653;10;9;0;41;0;0;0;28;4;66;135;198;29.988
;07:5,01 a 7,00;7.424;13;6;0;8.863;2;297;11;0;0;22;0;0;0;15;4;20;45;38;16.760;5.582;23;4;1;11.877;2;387;0;2;0;19;0;0;0;13;0;19;54;78;18.061;13.006;36;10;1;20.740;4;684;11;2;0;41;0;0;0;28;4;39;99;116;34.821
;08:7,01 a 10,00;5.493;4;8;0;5.053;9;110;2;0;0;12;0;0;0;8;0;2;5;17;10.723;3.363;5;0;0;5.918;5;130;1;0;0;6;0;0;0;3;0;4;8;48;9.491;8.856;9;8;0;10.971;14;240;3;0;0;18;0;0;0;11;0;6;13;65;20.214
;09:10,01 a 15,00;4.055;6;3;0;4.815;6;168;1;0;0;7;0;0;0;26;0;4;0;8;9.099;2.356;6;3;0;4.172;3;166;0;0;0;4;0;0;0;7;1;2;0;12;6.732;6.411;12;6;0;8.987;9;334;1;0;0;11;0;0;0;33;1;6;0;20;15.831
;10:15,01 a 20,00;1.812;3;1;0;2.582;1;59;0;0;0;0;0;0;0;5;0;9;0;0;4.472;1.001;1;0;0;1.845;2;27;0;0;0;0;0;0;0;0;0;1;0;1;2.878;2.813;4;1;0;4.427;3;86;0;0;0;0;0;0;0;5;0;10;0;1;7.350
;11:Mais de 20,00;1.616;2;1;0;3.691;0;45;1;0;0;3;0;0;0;13;0;7;1;0;5.380;479;3;0;0;2.285;0;11;0;0;0;1;0;0;0;0;0;0;0;2;2.781;2.095;5;1;0;5.976;0;56;1;0;0;4;0;0;0;13;0;7;1;2;8.161
;{ñ class};4.355;6;1;0;370;2;17;10;2;48;17;0;0;0;1;19;0;314;29;5.191;2.412;5;2;0;555;2;26;0;0;36;10;0;0;0;0;10;0;396;51;3.505;6.767;11;3;0;925;4;43;10;2;84;27;0;0;0;1;29;0;710;80;8.696
240810:Natal - RN;Total;117.829;327;68;88;41.614;319;2.004;241;567;1.261;919;15;19;0;29;58;329;3;15;165.705;83.968;633;5;6;42.301;364;2.113;67;1.821;1.451;751;2;3;0;17;48;319;0;26;133.895;201.797;960;73;94;83.915;683;4.117;308;2.388;2.712;1.670;17;22;0;46;106;648;3;41;299.600
;00:Até 0,50;437;0;0;0;112;1;1;12;0;699;14;0;0;0;0;0;0;0;0;1.276;425;2;0;0;156;9;1;7;0;891;9;0;0;0;0;4;0;0;0;1.504;862;2;0;0;268;10;2;19;0;1.590;23;0;0;0;0;4;0;0;0;2.780
;01:0,51 a 1,00;3.545;39;17;21;865;27;41;39;29;513;71;0;13;0;4;3;2;0;1;5.230;4.467;33;2;0;448;26;36;28;39;498;55;1;3;0;4;4;1;0;0;5.645;8.012;72;19;21;1.313;53;77;67;68;1.011;126;1;16;0;8;7;3;0;1;10.875
;02:1,01 a 1,50;59.007;194;40;63;2.167;69;362;60;173;46;519;8;6;0;5;32;3;2;2;62.758;52.041;449;1;6;3.835;40;348;20;298;51;483;1;0;0;1;13;3;0;3;57.593;111.048;643;41;69;6.002;109;710;80;471;97;1.002;9;6;0;6;45;6;2;5;120.351
;03:1,51 a 2,00;22.321;38;4;2;2.852;26;75;28;245;1;152;0;0;0;5;7;10;1;12;25.779;10.148;39;0;0;4.132;42;92;7;637;0;102;0;0;0;1;4;6;0;14;15.224;32.469;77;4;2;6.984;68;167;35;882;1;254;0;0;0;6;11;16;1;26;41.003
;04:2,01 a 3,00;17.130;26;5;1;6.488;47;341;22;43;0;78;6;0;0;4;7;63;0;0;24.261;7.193;33;0;0;10.507;57;329;1;489;0;35;0;0;0;5;4;60;0;1;18.714;24.323;59;5;1;16.995;104;670;23;532;0;113;6;0;0;9;11;123;0;1;42.975
;05:3,01 a 4,00;4.738;9;1;0;9.021;17;356;28;76;0;27;1;0;0;0;1;109;0;0;14.384;2.953;15;0;0;7.906;22;404;1;352;0;18;0;0;0;1;9;92;0;8;11.781;7.691;24;1;0;16.927;39;760;29;428;0;45;1;0;0;1;10;201;0;8;26.165
;06:4,01 a 5,00;2.297;8;1;0;5.149;10;253;7;0;0;14;0;0;0;0;2;80;0;0;7.821;1.546;11;1;0;4.822;22;251;0;5;1;9;0;0;0;1;3;91;0;0;6.763;3.843;19;2;0;9.971;32;504;7;5;1;23;0;0;0;1;5;171;0;0;14.584
;07:5,01 a 7,00;2.350;4;0;0;4.513;25;321;17;0;0;14;0;0;0;3;3;43;0;0;7.293;1.656;20;0;0;3.473;40;449;0;1;0;17;0;0;0;0;1;56;0;0;5.713;4.006;24;0;0;7.986;65;770;17;1;0;31;0;0;0;3;4;99;0;0;13.006
;08:7,01 a 10,00;1.569;2;0;0;2.894;23;132;4;0;0;5;0;0;0;0;2;10;0;0;4.641;1.006;17;1;0;2.389;20;119;0;0;0;18;0;0;0;1;2;5;0;0;3.578;2.575;19;1;0;5.283;43;251;4;0;0;23;0;0;0;1;4;15;0;0;8.219
;09:10,01 a 15,00;1.166;0;0;0;3.895;39;88;11;0;0;7;0;0;0;0;0;4;0;0;5.210;594;4;0;0;2.507;47;66;0;0;0;1;0;0;0;0;3;3;0;0;3.225;1.760;4;0;0;6.402;86;154;11;0;0;8;0;0;0;0;3;7;0;0;8.435
;10:15,01 a 20,00;570;2;0;0;1.891;11;30;0;0;0;1;0;0;0;0;1;3;0;0;2.509;223;3;0;0;1.227;24;17;0;0;0;1;0;0;0;0;0;1;0;0;1.496;793;5;0;0;3.118;35;47;0;0;0;2;0;0;0;0;1;4;0;0;4.005
;11:Mais de 20,00;690;2;0;0;1.722;24;4;0;0;0;0;0;0;0;8;0;0;0;0;2.450;121;4;0;0;850;12;1;0;0;0;0;0;0;0;1;0;0;0;0;989;811;6;0;0;2.572;36;5;0;0;0;0;0;0;0;9;0;0;0;0;3.439
;{ñ class};2.009;3;0;1;45;0;0;13;1;2;17;0;0;0;0;0;2;0;0;2.093;1.595;3;0;0;49;3;0;3;0;10;3;0;0;0;2;1;1;0;0;1.670;3.604;6;0;1;94;3;0;16;1;12;20;0;0;0;2;1;3;0;0;3.763
250750:João Pessoa - PB;Total;96.960;590;56;129;38.132;52;17.435;29;47;799;476;15;7;1;43;59;122;0;0;154.952;58.303;754;20;11;32.271;52;28.603;1;19;687;375;5;1;0;15;48;108;0;1;121.274;155.263;1.344;76;140;70.403;104;46.038;30;66;1.486;851;20;8;1;58;107;230;0;1;276.226
;00:Até 0,50;429;3;0;0;63;0;54;2;0;165;1;0;0;0;0;1;0;0;0;718;304;3;0;0;83;0;17;0;0;163;0;0;0;0;0;0;0;0;0;570;733;6;0;0;146;0;71;2;0;328;1;0;0;0;0;1;0;0;0;1.288
;01:0,51 a 1,00;3.190;32;6;20;1.414;2;7.424;2;1;589;33;1;2;0;5;4;1;0;0;12.726;2.783;31;2;0;1.458;7;12.012;0;1;483;45;2;0;0;2;10;1;0;0;16.837;5.973;63;8;20;2.872;9;19.436;2;2;1.072;78;3;2;0;7;14;2;0;0;29.563
;02:1,01 a 1,50;51.017;464;38;94;3.995;8;5.461;2;36;38;271;11;5;1;2;38;17;0;0;61.498;35.051;644;15;8;4.584;7;10.551;0;15;40;195;2;0;0;4;26;10;0;1;51.153;86.068;1.108;53;102;8.579;15;16.012;2;51;78;466;13;5;1;6;64;27;0;1;112.651
;03:1,51 a 2,00;18.896;56;4;5;2.719;11;1.412;0;7;0;76;2;0;0;5;3;0;0;0;23.196;7.698;50;1;1;4.059;10;2.303;0;1;0;57;1;1;0;2;4;0;0;0;14.188;26.594;106;5;6;6.778;21;3.715;0;8;0;133;3;1;0;7;7;0;0;0;37.384
;04:2,01 a 3,00;11.844;15;2;2;12.546;19;1.259;0;1;2;49;1;0;0;3;6;6;0;0;25.755;5.774;20;2;2;7.610;23;1.933;0;1;0;27;0;0;0;2;0;4;0;0;15.398;17.618;35;4;4;20.156;42;3.192;0;2;2;76;1;0;0;5;6;10;0;0;41.153
;05:3,01 a 4,00;3.538;9;2;0;3.588;2;520;0;1;0;12;0;0;0;0;1;46;0;0;7.719;2.159;4;0;0;3.404;3;495;0;0;0;18;0;0;0;0;1;39;0;0;6.123;5.697;13;2;0;6.992;5;1.015;0;1;0;30;0;0;0;0;2;85;0;0;13.842
;06:4,01 a 5,00;1.794;1;2;0;1.642;1;293;0;0;0;15;0;0;0;0;2;43;0;0;3.793;1.243;0;0;0;1.709;0;450;0;1;0;14;0;0;0;1;2;42;0;0;3.462;3.037;1;2;0;3.351;1;743;0;1;0;29;0;0;0;1;4;85;0;0;7.255
;07:5,01 a 7,00;1.936;0;0;0;3.936;2;330;0;1;0;6;0;0;0;3;0;5;0;0;6.219;1.267;0;0;0;2.966;0;298;1;0;0;8;0;0;0;0;0;8;0;0;4.548;3.203;0;0;0;6.902;2;628;1;1;0;14;0;0;0;3;0;13;0;0;10.767
;08:7,01 a 10,00;1.349;0;0;0;2.574;7;227;0;0;0;5;0;0;0;2;0;4;0;0;4.168;667;0;0;0;2.057;1;217;0;0;0;3;0;0;0;2;2;3;0;0;2.952;2.016;0;0;0;4.631;8;444;0;0;0;8;0;0;0;4;2;7;0;0;7.120
;09:10,01 a 15,00;827;0;0;0;2.607;0;341;0;0;0;1;0;0;0;4;4;0;0;0;3.784;412;0;0;0;2.354;0;272;0;0;0;6;0;0;0;0;2;0;0;0;3.046;1.239;0;0;0;4.961;0;613;0;0;0;7;0;0;0;4;6;0;0;0;6.830
;10:15,01 a 20,00;320;0;0;0;1.432;0;74;0;0;0;3;0;0;0;7;0;0;0;0;1.836;120;0;0;0;1.064;1;27;0;0;0;0;0;0;0;1;0;0;0;0;1.213;440;0;0;0;2.496;1;101;0;0;0;3;0;0;0;8;0;0;0;0;3.049
;11:Mais de 20,00;239;0;0;0;1.558;0;23;0;0;0;1;0;0;0;11;0;0;0;0;1.832;59;0;0;0;790;0;11;0;0;0;0;0;0;0;1;0;0;0;0;861;298;0;0;0;2.348;0;34;0;0;0;1;0;0;0;12;0;0;0;0;2.693
;{ñ class};1.581;10;2;8;58;0;17;23;0;5;3;0;0;0;1;0;0;0;0;1.708;766;2;0;0;133;0;17;0;0;1;2;0;0;0;0;1;1;0;0;923;2.347;12;2;8;191;0;34;23;0;6;5;0;0;0;1;1;1;0;0;2.631
261160:Recife - PE;Total;282.834;582;568;97;67.650;991;9.675;2.124;2.897;2.594;1.947;5;12;1;101;899;483;1.217;3;374.680;197.345;1.381;262;6;75.365;1.603;16.119;18;3.913;2.761;1.460;22;8;1;49;349;394;2.844;0;303.900;480.179;1.963;830;103;143.015;2.594;25.794;2.142;6.810;5.355;3.407;27;20;2;150;1.248;877;4.061;3;678.580
;00:Até 0,50;800;3;1;0;111;18;163;65;9;1.801;8;0;0;0;1;2;0;0;0;2.982;693;4;0;0;184;8;121;0;5;1.969;12;0;0;0;2;1;0;0;0;2.999;1.493;7;1;0;295;26;284;65;14;3.770;20;0;0;0;3;3;0;0;0;5.981
;01:0,51 a 1,00;7.062;47;28;52;523;73;618;150;143;689;79;0;0;1;12;33;0;15;0;9.525;9.315;61;15;1;735;30;681;3;149;714;86;1;0;0;8;54;0;34;0;11.887;16.377;108;43;53;1.258;103;1.299;153;292;1.403;165;1;0;1;20;87;0;49;0;21.412
;02:1,01 a 1,50;116.565;311;350;35;2.946;90;2.384;180;1.600;88;894;5;10;0;15;233;299;512;1;126.518;102.105;1.069;190;5;6.916;103;6.037;4;1.781;56;860;19;5;1;5;148;189;1.374;0;120.867;218.670;1.380;540;40;9.862;193;8.421;184;3.381;144;1.754;24;15;1;20;381;488;1.886;1;247.385
;03:1,51 a 2,00;62.730;81;118;4;3.734;178;2.937;123;194;1;346;0;1;0;4;555;12;450;0;71.468;29.189;113;17;0;10.009;330;5.044;1;297;0;166;0;2;0;6;97;13;832;0;46.116;91.919;194;135;4;13.743;508;7.981;124;491;1;512;0;3;0;10;652;25;1.282;0;117.584
;04:2,01 a 3,00;44.242;87;43;2;5.217;308;1.275;164;199;0;228;0;1;0;14;44;20;76;1;51.921;21.733;51;12;0;10.402;367;1.329;2;1.044;0;108;2;1;0;12;24;19;345;0;35.451;65.975;138;55;2;15.619;675;2.604;166;1.243;0;336;2;2;0;26;68;39;421;1;87.372
