;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;{ñ class};564;5;0;3;124;0;20;17;0;0;5;0;0;0;4;0;1;0;0;743;170;0;0;0;38;0;28;3;0;0;0;0;0;0;4;0;0;0;0;243;734;5;0;3;162;0;48;20;0;0;5;0;0;0;8;0;1;0;0;986
120040:Rio Branco - AC;Total;31.552;787;24;266;12.558;298;6.219;2;2;197;296;5;2;1;4;14;10;0;325;52.562;18.739;187;7;29;15.637;45;8.673;0;1;197;391;0;0;0;4;9;0;0;297;44.216;50.291;974;31;295;28.195;343;14.892;2;3;394;687;5;2;1;8;23;10;0;622;96.778
;00:Até 0,50;27;0;0;1;0;0;6;0;0;73;2;0;0;0;0;0;0;0;0;109;19;0;0;0;1;0;1;0;0;81;1;0;0;0;0;0;0;0;0;103;46;0;0;1;1;0;7;0;0;154;3;0;0;0;0;0;0;0;0;212
;01:0,51 a 1,00;1.105;241;5;90;9;0;65;0;2;112;8;0;0;0;0;0;0;0;1;1.638;1.076;49;1;16;16;0;35;0;0;101;6;0;0;0;2;1;0;0;0;1.303;2.181;290;6;106;25;0;100;0;2;213;14;0;0;0;2;1;0;0;1;2.941
;02:1,01 a 1,50;13.071;317;15;111;309;1;1.067;0;0;11;208;4;2;1;2;3;1;0;47;15.170;9.215;116;3;12;811;0;952;0;1;12;329;0;0;0;0;6;0;0;220;11.677;22.286;433;18;123;1.120;1;2.019;0;1;23;537;4;2;1;2;9;1;0;267;26.847
;03:1,51 a 2,00;7.482;140;2;39;604;0;1.029;0;0;0;18;1;0;0;0;3;1;0;152;9.471;3.154;13;0;0;1.485;0;1.542;0;0;0;9;0;0;0;0;2;0;0;37;6.242;10.636;153;2;39;2.089;0;2.571;0;0;0;27;1;0;0;0;5;1;0;189;15.713
;04:2,01 a 3,00;4.707;68;2;17;2.723;0;1.401;0;0;0;19;0;0;0;1;3;1;0;92;9.034;1.852;7;1;0;3.679;0;1.962;0;0;0;16;0;0;0;0;0;0;0;34;7.551;6.559;75;3;17;6.402;0;3.363;0;0;0;35;0;0;0;1;3;1;0;126;16.585
;05:3,01 a 4,00;1.683;8;0;2;2.661;1;863;0;0;0;10;0;0;0;0;1;0;0;33;5.262;1.078;1;0;1;2.786;0;1.424;0;0;0;8;0;0;0;0;0;0;0;2;5.300;2.761;9;0;3;5.447;1;2.287;0;0;0;18;0;0;0;0;1;0;0;35;10.562
;06:4,01 a 5,00;952;1;0;1;1.924;1;648;0;0;0;17;0;0;0;0;4;6;0;0;3.554;871;0;0;0;2.471;1;1.322;0;0;0;5;0;0;0;1;0;0;0;1;4.672;1.823;1;0;1;4.395;2;1.970;0;0;0;22;0;0;0;1;4;6;0;1;8.226
;07:5,01 a 7,00;801;4;0;1;1.829;6;449;0;0;0;8;0;0;0;0;0;0;0;0;3.098;680;0;2;0;2.431;6;647;0;0;0;10;0;0;0;0;0;0;0;2;3.778;1.481;4;2;1;4.260;12;1.096;0;0;0;18;0;0;0;0;0;0;0;2;6.876
;08:7,01 a 10,00;571;1;0;0;722;243;300;0;0;0;2;0;0;0;0;0;0;0;0;1.839;328;0;0;0;904;6;373;0;0;0;0;0;0;0;0;0;0;0;0;1.611;899;1;0;0;1.626;249;673;0;0;0;2;0;0;0;0;0;0;0;0;3.450
;09:10,01 a 15,00;391;0;0;0;677;6;256;0;0;0;2;0;0;0;0;0;1;0;0;1.333;181;0;0;0;516;5;293;0;0;0;0;0;0;0;0;0;0;0;0;995;572;0;0;0;1.193;11;549;0;0;0;2;0;0;0;0;0;1;0;0;2.328
;10:15,01 a 20,00;209;0;0;0;425;2;48;0;0;0;0;0;0;0;0;0;0;0;0;684;106;0;0;0;225;0;76;0;0;0;2;0;0;0;0;0;0;0;0;409;315;0;0;0;650;2;124;0;0;0;2;0;0;0;0;0;0;0;0;1.093
;11:Mais de 20,00;227;0;0;0;672;38;83;0;0;0;2;0;0;0;0;0;0;0;0;1.022;60;0;0;0;310;27;41;0;0;0;2;0;0;0;0;0;0;0;0;440;287;0;0;0;982;65;124;0;0;0;4;0;0;0;0;0;0;0;0;1.462
;{ñ class};326;7;0;4;3;0;4;2;0;1;0;0;0;0;1;0;0;0;0;348;119;1;0;0;2;0;5;0;0;3;3;0;0;0;1;0;0;0;1;135;445;8;0;4;5;0;9;2;0;4;3;0;0;0;2;0;0;0;1;483
130260:Manaus - AM;Total;217.730;235;187;743;44.800;639;14.020;409;4.214;2.306;895;11;17;2;225;517;19;2;0;286.971;121.936;658;82;197;54.532;363;22.515;11;2.452;1.869;541;6;17;1;104;159;15;0;0;205.458;339.666;893;269;940;99.332;1.002;36.535;420;6.666;4.175;1.436;17;34;3;329;676;34;2;0;492.429
;00:Até 0,50;317;0;0;0;17;0;4;1;0;887;1;0;0;0;0;0;0;0;0;1.227;232;0;0;0;12;0;17;0;0;754;2;0;0;0;0;0;0;0;0;1.017;549;0;0;0;29;0;21;1;0;1.641;3;0;0;0;0;0;0;0;0;2.244
;01:0,51 a 1,00;3.790;11;13;60;298;0;452;1;22;904;9;0;0;1;37;2;0;0;0;5.600;4.280;108;13;20;835;1;392;1;7;733;14;1;0;1;26;1;0;0;0;6.433;8.070;119;26;80;1.133;1;844;2;29;1.637;23;1;0;2;63;3;0;0;0;12.033
;02:1,01 a 1,50;62.883;102;99;386;2.945;0;1.254;9;1.498;510;273;2;7;1;31;104;3;1;0;70.108;58.533;409;29;139;5.893;2;1.347;5;1.080;373;201;4;2;0;17;25;0;0;0;68.059;121.416;511;128;525;8.838;2;2.601;14;2.578;883;474;6;9;1;48;129;3;1;0;138.167
;03:1,51 a 2,00;51.581;63;33;197;1.392;1;989;21;1.883;0;270;7;1;0;21;123;1;0;0;56.583;23.753;77;18;23;2.257;1;1.479;2;1.092;3;152;1;0;0;14;37;2;0;0;28.911;75.334;140;51;220;3.649;2;2.468;23;2.975;3;422;8;1;0;35;160;3;0;0;85.494
;04:2,01 a 3,00;45.690;31;25;66;13.394;11;5.383;12;601;3;154;0;3;0;23;95;1;0;0;65.492;15.356;41;10;7;25.262;6;11.858;1;200;3;71;0;8;0;14;23;3;0;0;52.863;61.046;72;35;73;38.656;17;17.241;13;801;6;225;0;11;0;37;118;4;0;0;118.355
;05:3,01 a 4,00;20.201;4;5;18;6.319;7;1.226;11;95;2;65;0;2;0;15;22;5;1;0;27.998;6.244;8;4;4;5.596;16;1.981;0;31;2;24;0;2;0;10;14;1;0;0;13.937;26.445;12;9;22;11.915;23;3.207;11;126;4;89;0;4;0;25;36;6;1;0;41.935
;06:4,01 a 5,00;9.158;8;5;2;5.360;14;754;13;39;0;29;0;0;0;15;113;2;0;0;15.512;3.678;4;3;4;2.788;9;882;0;21;1;16;0;0;0;3;28;1;0;0;7.438;12.836;12;8;6;8.148;23;1.636;13;60;1;45;0;0;0;18;141;3;0;0;22.950
;07:5,01 a 7,00;8.859;7;2;4;4.178;166;1.139;63;53;0;51;0;0;0;20;42;1;0;0;14.585;3.907;5;0;0;3.241;210;1.461;0;12;0;23;0;0;0;4;30;2;0;0;8.895;12.766;12;2;4;7.419;376;2.600;63;65;0;74;0;0;0;24;72;3;0;0;23.480
;08:7,01 a 10,00;5.815;7;2;3;4.543;409;1.292;114;12;0;19;1;4;0;9;4;2;0;0;12.236;2.667;2;4;0;4.365;105;1.809;1;6;0;20;0;5;0;2;0;1;0;0;8.987;8.482;9;6;3;8.908;514;3.101;115;18;0;39;1;9;0;11;4;3;0;0;21.223
;09:10,01 a 15,00;3.992;0;2;2;3.062;23;953;68;3;0;10;0;0;0;4;2;3;0;0;8.124;1.516;1;0;0;2.182;11;909;0;0;0;12;0;0;0;0;1;3;0;0;4.635;5.508;1;2;2;5.244;34;1.862;68;3;0;22;0;0;0;4;3;6;0;0;12.759
;10:15,01 a 20,00;1.647;0;0;0;1.278;8;209;45;1;0;1;0;0;0;6;0;0;0;0;3.195;423;0;0;0;828;1;174;1;0;0;2;0;0;0;0;0;0;0;0;1.429;2.070;0;0;0;2.106;9;383;46;1;0;3;0;0;0;6;0;0;0;0;4.624
;11:Mais de 20,00;1.757;1;0;0;1.998;0;351;51;1;0;5;0;0;0;36;0;0;0;0;4.200;287;0;0;0;1.248;0;167;0;0;0;0;0;0;0;5;0;2;0;0;1.709;2.044;1;0;0;3.246;0;518;51;1;0;5;0;0;0;41;0;2;0;0;5.909
;{ñ class};2.040;1;1;5;16;0;14;0;6;0;8;1;0;0;8;10;1;0;0;2.111;1.060;3;1;0;25;1;39;0;3;0;4;0;0;0;9;0;0;0;0;1.145;3.100;4;2;5;41;1;53;0;9;0;12;1;0;0;17;10;1;0;0;3.256
140010:Boa Vista - RR;Total;20.529;150;25;81;11.798;763;2.569;0;4;111;46;0;0;0;40;9;5;519;0;36.649;14.452;129;18;16;14.255;245;3.696;0;2;96;58;2;0;0;16;9;0;391;0;33.385;34.981;279;43;97;26.053;1.008;6.265;0;6;207;104;2;0;0;56;18;5;910;0;70.034
;00:Até 0,50;23;0;0;0;6;0;1;0;0;27;1;0;0;0;0;0;0;0;0;58;15;0;0;0;6;0;2;0;0;18;0;0;0;0;0;0;0;0;0;41;38;0;0;0;12;0;3;0;0;45;1;0;0;0;0;0;0;0;0;99
;01:0,51 a 1,00;1.125;30;1;9;175;3;114;0;1;78;0;0;0;0;9;0;0;3;0;1.548;1.320;41;0;4;309;1;133;0;2;72;1;0;0;0;2;0;0;3;0;1.888;2.445;71;1;13;484;4;247;0;3;150;1;0;0;0;11;0;0;6;0;3.436
;02:1,01 a 1,50;9.727;76;11;34;1.194;2;823;0;0;6;4;0;0;0;1;2;3;20;0;11.903;9.051;76;16;12;1.322;7;1.401;0;0;6;11;2;0;0;6;0;0;27;0;11.937;18.778;152;27;46;2.516;9;2.224;0;0;12;15;2;0;0;7;2;3;47;0;23.840
;03:1,51 a 2,00;3.972;14;4;24;807;8;274;0;3;0;18;0;0;0;3;2;2;38;0;5.169;1.553;9;0;0;509;14;324;0;0;0;9;0;0;0;3;0;0;20;0;2.441;5.525;23;4;24;1.316;22;598;0;3;0;27;0;0;0;6;2;2;58;0;7.610
;04:2,01 a 3,00;2.812;26;3;12;1.297;290;397;0;0;0;13;0;0;0;4;0;0;364;0;5.218;1.024;2;0;0;1.547;74;639;0;0;0;24;0;0;0;0;0;0;254;0;3.564;3.836;28;3;12;2.844;364;1.036;0;0;0;37;0;0;0;4;0;0;618;0;8.782
;05:3,01 a 4,00;964;0;4;1;808;116;175;0;0;0;3;0;0;0;0;5;0;85;0;2.161;484;0;1;0;1.251;19;230;0;0;0;2;0;0;0;2;9;0;79;0;2.077;1.448;0;5;1;2.059;135;405;0;0;0;5;0;0;0;2;14;0;164;0;4.238
;06:4,01 a 5,00;523;1;0;0;1.194;71;244;0;0;0;2;0;0;0;0;0;0;1;0;2.036;278;0;0;0;2.056;31;293;0;0;0;4;0;0;0;0;0;0;2;0;2.664;801;1;0;0;3.250;102;537;0;0;0;6;0;0;0;0;0;0;3;0;4.700
;07:5,01 a 7,00;486;2;1;0;3.388;96;226;0;0;0;2;0;0;0;4;0;0;5;0;4.210;298;0;1;0;4.705;64;326;0;0;0;5;0;0;0;0;0;0;5;0;5.404;784;2;2;0;8.093;160;552;0;0;0;7;0;0;0;4;0;0;10;0;9.614
;08:7,01 a 10,00;332;0;0;0;1.134;149;148;0;0;0;2;0;0;0;5;0;0;1;0;1.771;174;0;0;0;1.427;25;160;0;0;0;1;0;0;0;2;0;0;1;0;1.790;506;0;0;0;2.561;174;308;0;0;0;3;0;0;0;7;0;0;2;0;3.561
;09:10,01 a 15,00;194;0;0;0;869;14;67;0;0;0;1;0;0;0;0;0;0;0;0;1.145;79;0;0;0;614;7;108;0;0;0;1;0;0;0;0;0;0;0;0;809;273;0;0;0;1.483;21;175;0;0;0;2;0;0;0;0;0;0;0;0;1.954
;10:15,01 a 20,00;79;0;0;0;341;11;37;0;0;0;0;0;0;0;2;0;0;0;0;470;33;0;0;0;171;3;47;0;0;0;0;0;0;0;0;0;0;0;0;254;112;0;0;0;512;14;84;0;0;0;0;0;0;0;2;0;0;0;0;724
;11:Mais de 20,00;144;0;0;0;559;3;57;0;0;0;0;0;0;0;11;0;0;0;0;774;37;0;0;0;309;0;27;0;0;0;0;0;0;0;1;0;0;0;0;374;181;0;0;0;868;3;84;0;0;0;0;0;0;0;12;0;0;0;0;1.148
;{ñ class};148;1;1;1;26;0;6;0;0;0;0;0;0;0;1;0;0;2;0;186;106;1;0;0;29;0;6;0;0;0;0;0;0;0;0;0;0;0;0;142;254;2;1;1;55;0;12;0;0;0;0;0;0;0;1;0;0;2;0;328
150140:Belém - PA;Total;151.271;720;489;379;63.446;2.099;9.620;1.395;773;1.034;491;10;1;16;115;163;80;6;1;232.109;83.565;1.020;97;21;60.164;994;11.512;3;250;1.038;181;9;0;2;66;61;70;6;0;159.059;234.836;1.740;586;400;123.610;3.093;21.132;1.398;1.023;2.072;672;19;1;18;181;224;150;12;1;391.168
;00:Até 0,50;412;0;1;12;9;0;1;149;0;649;0;0;1;10;0;0;0;0;0;1.244;420;7;3;0;7;0;3;0;1;629;0;0;0;1;0;0;0;0;0;1.071;832;7;4;12;16;0;4;149;1;1.278;0;0;1;11;0;0;0;0;0;2.315
;01:0,51 a 1,00;6.479;88;65;97;2.202;0;837;185;6;339;10;3;0;5;5;6;3;0;1;10.331;5.035;127;7;7;2.885;0;1.779;0;8;360;7;0;0;1;6;5;0;0;0;10.227;11.514;215;72;104;5.087;0;2.616;185;14;699;17;3;0;6;11;11;3;0;1;20.558
;02:1,01 a 1,50;63.422;408;206;227;4.407;3;1.907;93;234;37;140;4;0;0;6;80;62;0;0;71.236;43.690;752;52;13;8.049;3;2.065;1;98;41;60;8;0;0;10;30;47;0;0;54.919;107.112;1.160;258;240;12.456;6;3.972;94;332;78;200;12;0;0;16;110;109;0;0;126.155
;03:1,51 a 2,00;32.851;156;108;22;5.481;0;819;49;206;1;141;2;0;0;8;45;3;0;0;39.892;12.915;88;10;0;4.709;0;1.105;2;72;1;22;1;0;0;7;12;2;0;0;18.946;45.766;244;118;22;10.190;0;1.924;51;278;2;163;3;0;0;15;57;5;0;0;58.838
;04:2,01 a 3,00;23.698;45;63;13;9.702;51;3.119;88;212;2;88;1;0;1;15;22;3;0;0;37.123;9.110;31;16;0;8.481;15;2.435;0;41;2;34;0;0;0;6;6;7;0;0;20.184;32.808;76;79;13;18.183;66;5.554;88;253;4;122;1;0;1;21;28;10;0;0;57.307
;05:3,01 a 4,00;7.995;10;31;6;12.543;15;744;77;75;3;31;0;0;0;8;6;1;0;0;21.545;3.739;7;4;0;7.997;15;975;0;14;1;9;0;0;0;4;3;2;0;0;12.770;11.734;17;35;6;20.540;30;1.719;77;89;4;40;0;0;0;12;9;3;0;0;34.315
;06:4,01 a 5,00;3.817;2;3;1;5.591;37;689;80;26;1;16;0;0;0;2;3;0;0;0;10.268;2.095;0;2;0;6.108;32;1.431;0;8;0;9;0;0;0;2;0;1;0;0;9.688;5.912;2;5;1;11.699;69;2.120;80;34;1;25;0;0;0;4;3;1;0;0;19.956
;07:5,01 a 7,00;4.112;3;7;1;9.114;454;761;180;7;0;22;0;0;0;6;1;2;1;0;14.671;2.347;3;2;1;9.941;516;925;0;6;0;6;0;0;0;9;1;6;0;0;13.763;6.459;6;9;2;19.055;970;1.686;180;13;0;28;0;0;0;15;2;8;1;0;28.434
;08:7,01 a 10,00;2.977;2;1;0;5.659;1.374;299;145;6;0;26;0;0;0;21;0;6;1;0;10.517;1.715;4;1;0;5.709;249;352;0;1;0;12;0;0;0;3;0;5;2;0;8.053;4.692;6;2;0;11.368;1.623;651;145;7;0;38;0;0;0;24;0;11;3;0;18.570
;09:10,01 a 15,00;1.997;1;1;0;3.864;109;160;65;1;0;10;0;0;0;12;0;0;2;0;6.222;1.177;0;0;0;2.762;116;150;0;1;1;7;0;0;0;8;0;0;0;0;4.222;3.174;1;1;0;6.626;225;310;65;2;1;17;0;0;0;20;0;0;2;0;10.444
;10:15,01 a 20,00;718;0;0;0;1.654;50;88;9;0;0;1;0;0;0;8;0;0;0;0;2.528;320;0;0;0;1.201;41;78;0;0;0;0;0;0;0;5;0;0;0;0;1.645;1.038;0;0;0;2.855;91;166;9;0;0;1;0;0;0;13;0;0;0;0;4.173
;11:Mais de 20,00;837;0;1;0;3.195;6;156;2;0;0;0;0;0;0;22;0;0;2;0;4.221;192;0;0;0;2.293;7;166;0;0;0;1;0;0;0;5;0;0;4;0;2.668;1.029;0;1;0;5.488;13;322;2;0;0;1;0;0;0;27;0;0;6;0;6.889
;{ñ class};1.956;5;2;0;25;0;40;273;0;2;6;0;0;0;2;0;0;0;0;2.311;810;1;0;0;22;0;48;0;0;3;14;0;0;0;1;4;0;0;0;903;2.766;6;2;0;47;0;88;273;0;5;20;0;0;0;3;4;0;0;0;3.214
160030:Macapá - AP;Total;28.266;116;336;168;15.667;311;2.017;13;10;260;209;1;1;1;28;11;16;7;8;47.446;18.238;142;165;4;19.115;131;2.264;21;5;263;166;0;1;0;23;23;29;2;15;40.607;46.504;258;501;172;34.782;442;4.281;34;15;523;375;1;2;1;51;34;45;9;23;88.053
;00:Até 0,50;71;0;6;0;0;0;0;0;4;190;5;0;1;0;0;0;0;0;0;277;59;1;7;0;1;0;0;0;5;189;8;0;1;0;0;0;0;0;0;271;130;1;13;0;1;0;0;0;9;379;13;0;2;0;0;0;0;0;0;548
;01:0,51 a 1,00;1.799;19;4;93;0;0;220;1;0;65;9;0;0;1;2;7;1;0;0;2.221;1.368;36;0;2;3;1;353;2;0;68;5;0;0;0;6;5;1;0;0;1.850;3.167;55;4;95;3;1;573;3;0;133;14;0;0;1;8;12;2;0;0;4.071
;02:1,01 a 1,50;11.305;62;261;62;270;12;369;6;0;5;61;1;0;0;2;2;3;0;5;12.426;8.585;93;101;1;673;7;373;14;0;6;50;0;0;0;3;10;12;0;9;9.937;19.890;155;362;63;943;19;742;20;0;11;111;1;0;0;5;12;15;0;14;22.363
;03:1,51 a 2,00;6.437;23;48;9;315;27;212;4;6;0;37;0;0;0;5;1;0;3;2;7.129;4.481;7;45;0;407;23;264;2;0;0;40;0;0;0;4;6;2;1;6;5.288;10.918;30;93;9;722;50;476;6;6;0;77;0;0;0;9;7;2;4;8;12.417
;04:2,01 a 3,00;4.988;12;12;4;902;6;354;1;0;0;26;0;0;0;4;1;0;4;1;6.315;1.792;5;8;0;1.052;7;475;0;0;0;13;0;0;0;4;1;0;1;0;3.358;6.780;17;20;4;1.954;13;829;1;0;0;39;0;0;0;8;2;0;5;1;9.673
;05:3,01 a 4,00;1.323;0;1;0;1.244;3;278;0;0;0;16;0;0;0;2;0;0;0;0;2.867;675;0;2;0;1.437;2;284;2;0;0;17;0;0;0;1;0;1;0;0;2.421;1.998;0;3;0;2.681;5;562;2;0;0;33;0;0;0;3;0;1;0;0;5.288
;06:4,01 a 5,00;776;0;2;0;2.049;3;162;0;0;0;14;0;0;0;5;0;7;0;0;3.018;440;0;0;0;2.837;3;162;0;0;0;3;0;0;0;2;1;7;0;0;3.455;1.216;0;2;0;4.886;6;324;0;0;0;17;0;0;0;7;1;14;0;0;6.473
;07:5,01 a 7,00;602;0;2;0;5.190;104;106;0;0;0;27;0;0;0;4;0;2;0;0;6.037;378;0;0;0;6.103;71;101;0;0;0;11;0;0;0;0;0;5;0;0;6.669;980;0;2;0;11.293;175;207;0;0;0;38;0;0;0;4;0;7;0;0;12.706
;08:7,01 a 10,00;328;0;0;0;2.741;153;192;1;0;0;6;0;0;0;2;0;3;0;0;3.426;216;0;1;0;4.462;11;188;1;0;0;9;0;0;0;1;0;1;0;0;4.890;544;0;1;0;7.203;164;380;2;0;0;15;0;0;0;3;0;4;0;0;8.316
;09:10,01 a 15,00;261;0;0;0;1.401;1;52;0;0;0;5;0;0;0;0;0;0;0;0;1.720;99;0;0;0;1.276;3;36;0;0;0;10;0;0;0;0;0;0;0;0;1.424;360;0;0;0;2.677;4;88;0;0;0;15;0;0;0;0;0;0;0;0;3.144
;10:15,01 a 20,00;95;0;0;0;594;2;38;0;0;0;1;0;0;0;1;0;0;0;0;731;44;0;0;0;366;3;15;0;0;0;0;0;0;0;0;0;0;0;0;428;139;0;0;0;960;5;53;0;0;0;1;0;0;0;1;0;0;0;0;1.159
;11:Mais de 20,00;124;0;0;0;955;0;33;0;0;0;0;0;0;0;1;0;0;0;0;1.113;27;0;0;0;493;0;13;0;0;0;0;0;0;0;1;0;0;0;0;534;151;0;0;0;1.448;0;46;0;0;0;0;0;0;0;2;0;0;0;0;1.647
;{ñ class};157;0;0;0;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;166;74;0;1;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;82;231;0;1;1;11;0;1;0;0;0;2;0;0;0;1;0;0;0;0;248
