;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;44;0;0;0;4;1;30;0;0;27;1;0;0;0;2;0;0;0;0;109;74;1;0;0;3;0;42;0;0;15;0;0;0;0;0;0;0;0;0;135;118;1;0;0;7;1;72;0;0;42;1;0;0;0;2;0;0;0;0;244
;01:0,51 a 1,00;935;82;11;54;15;1;1.193;0;0;78;7;0;0;0;13;0;8;0;0;2.397;750;78;1;9;38;6;1.542;0;0;49;43;1;0;0;11;0;0;0;0;2.528;1.685;160;12;63;53;7;2.735;0;0;127;50;1;0;0;24;0;8;0;0;4.925
;02:1,01 a 1,50;7.820;162;17;62;947;1;4.257;1;1;27;50;0;0;0;1;3;9;0;0;13.358;6.062;210;3;8;1.478;2;5.980;0;0;11;53;0;0;0;0;3;3;0;0;13.813;13.882;372;20;70;2.425;3;10.237;1;1;38;103;0;0;0;1;6;12;0;0;27.171
;03:1,51 a 2,00;5.429;104;8;17;1.177;1;2.152;0;2;0;16;0;1;0;4;10;0;0;0;8.921;1.835;29;0;1;2.453;1;3.039;0;0;0;32;0;0;0;2;12;0;0;0;7.404;7.264;133;8;18;3.630;2;5.191;0;2;0;48;0;1;0;6;22;0;0;0;16.325
;04:2,01 a 3,00;4.164;34;3;9;2.025;0;1.705;0;1;0;14;0;2;0;0;1;0;0;0;7.958;1.247;11;1;0;3.719;2;3.261;0;0;0;22;0;0;0;0;0;0;0;0;8.263;5.411;45;4;9;5.744;2;4.966;0;1;0;36;0;2;0;0;1;0;0;0;16.221
;05:3,01 a 4,00;1.680;12;1;0;3.564;0;1.357;0;0;0;56;0;1;0;0;3;0;0;0;6.674;625;4;0;0;2.852;0;2.389;0;0;0;95;0;0;0;0;4;0;0;0;5.969;2.305;16;1;0;6.416;0;3.746;0;0;0;151;0;1;0;0;7;0;0;0;12.643
;06:4,01 a 5,00;790;2;0;0;2.274;1;745;0;0;0;6;0;0;0;0;0;0;0;0;3.818;413;0;0;0;4.569;0;975;0;0;0;10;0;0;0;0;0;0;0;0;5.967;1.203;2;0;0;6.843;1;1.720;0;0;0;16;0;0;0;0;0;0;0;0;9.785
;07:5,01 a 7,00;644;3;0;0;3.716;1;570;0;0;0;4;0;0;0;0;1;0;0;0;4.939;348;2;0;0;5.179;0;730;1;0;0;6;0;0;0;2;2;0;0;0;6.270;992;5;0;0;8.895;1;1.300;1;0;0;10;0;0;0;2;3;0;0;0;11.209
;08:7,01 a 10,00;488;1;0;0;2.133;0;389;0;0;0;3;0;0;0;0;0;0;0;0;3.014;285;0;0;0;1.855;0;293;0;0;0;15;0;0;0;0;1;0;0;0;2.449;773;1;0;0;3.988;0;682;0;0;0;18;0;0;0;0;1;0;0;0;5.463
;09:10,01 a 15,00;340;0;0;0;949;0;224;0;0;0;3;0;0;0;2;1;0;0;0;1.519;175;0;0;0;801;1;156;0;0;0;0;0;0;0;0;0;0;0;0;1.133;515;0;0;0;1.750;1;380;0;0;0;3;0;0;0;2;1;0;0;0;2.652
;10:15,01 a 20,00;136;0;0;0;1.035;0;60;0;0;0;0;0;0;0;0;1;0;0;0;1.232;62;0;0;0;473;0;50;0;0;0;0;0;0;0;0;0;0;0;0;585;198;0;0;0;1.508;0;110;0;0;0;0;0;0;0;0;1;0;0;0;1.817
;11:Mais de 20,00;72;0;0;0;917;0;32;0;0;0;0;0;0;0;4;0;0;0;0;1.025;23;0;0;0;378;0;14;0;0;0;0;0;0;0;3;0;0;0;0;418;95;0;0;0;1.295;0;46;0;0;0;0;0;0;0;7;0;0;0;0;1.443
;{ñ class};145;2;0;2;4;0;16;0;0;1;0;0;0;0;2;0;0;0;0;172;42;0;0;0;6;0;30;0;0;0;0;0;0;0;0;0;0;0;0;78;187;2;0;2;10;0;46;0;0;1;0;0;0;0;2;0;0;0;0;250
211130:São Luiz - MA;Total;112.974;125;66;42;33.933;4;9.469;770;326;261;496;2;2;2;46;434;0;2;6;158.960;60.665;308;30;3;45.052;1;11.100;10;252;245;526;1;1;1;35;43;0;5;10;118.288;173.639;433;96;45;78.985;5;20.569;780;578;506;1.022;3;3;3;81;477;0;7;16;277.248
;00:Até 0,50;169;0;0;0;2;0;5;253;1;25;0;0;0;0;0;0;0;0;1;456;128;0;0;0;1;0;2;1;0;26;1;0;0;0;0;0;0;0;1;160;297;0;0;0;3;0;7;254;1;51;1;0;0;0;0;0;0;0;2;616
;01:0,51 a 1,00;5.524;39;11;19;61;0;1.717;158;24;186;17;0;0;2;6;14;0;0;0;7.778;3.928;78;0;2;103;0;2.562;0;35;158;5;0;0;1;3;5;0;1;1;6.882;9.452;117;11;21;164;0;4.279;158;59;344;22;0;0;3;9;19;0;1;1;14.660
;02:1,01 a 1,50;55.384;68;30;17;3.386;0;1.696;50;76;49;209;2;2;0;12;116;0;0;3;61.100;35.293;192;16;1;6.590;0;1.366;3;33;61;179;1;1;0;10;24;0;0;1;43.771;90.677;260;46;18;9.976;0;3.062;53;109;110;388;3;3;0;22;140;0;0;4;104.871
;03:1,51 a 2,00;17.176;11;10;0;2.442;1;1.528;29;12;0;107;0;0;0;2;122;0;1;0;21.441;6.454;17;2;0;4.967;0;1.607;0;7;0;173;0;0;0;6;3;0;0;1;13.237;23.630;28;12;0;7.409;1;3.135;29;19;0;280;0;0;0;8;125;0;1;1;34.678
;04:2,01 a 3,00;13.617;7;7;2;4.867;1;2.041;25;21;1;39;0;0;0;7;114;0;1;2;20.752;4.630;18;5;0;7.338;0;2.775;2;21;0;27;0;0;0;6;2;0;1;5;14.830;18.247;25;12;2;12.205;1;4.816;27;42;1;66;0;0;0;13;116;0;2;7;35.582
;05:3,01 a 4,00;6.903;0;2;0;3.945;2;1.332;60;67;0;67;0;0;0;3;24;0;0;0;12.405;4.321;3;2;0;9.953;1;1.632;3;49;0;62;0;0;0;3;3;0;1;1;16.034;11.224;3;4;0;13.898;3;2.964;63;116;0;129;0;0;0;6;27;0;1;1;28.439
;06:4,01 a 5,00;3.264;0;1;0;5.782;0;412;27;10;0;40;0;0;0;2;19;0;0;0;9.557;1.672;0;4;0;4.922;0;500;0;18;0;49;0;0;0;1;5;0;1;0;7.172;4.936;0;5;0;10.704;0;912;27;28;0;89;0;0;0;3;24;0;1;0;16.729
;07:5,01 a 7,00;3.588;0;4;3;5.852;0;253;36;17;0;9;0;0;0;3;20;0;0;0;9.785;1.630;0;1;0;5.239;0;310;1;18;0;19;0;0;0;1;1;0;0;0;7.220;5.218;0;5;3;11.091;0;563;37;35;0;28;0;0;0;4;21;0;0;0;17.005
;08:7,01 a 10,00;2.960;0;0;0;2.845;0;229;33;22;0;4;0;0;0;3;2;0;0;0;6.098;1.102;0;0;0;2.770;0;196;0;28;0;5;0;0;0;1;0;0;0;0;4.102;4.062;0;0;0;5.615;0;425;33;50;0;9;0;0;0;4;2;0;0;0;10.200
;09:10,01 a 15,00;1.751;0;0;1;1.554;0;112;15;53;0;3;0;0;0;1;2;0;0;0;3.492;684;0;0;0;1.359;0;84;0;29;0;4;0;0;0;2;0;0;0;0;2.162;2.435;0;0;1;2.913;0;196;15;82;0;7;0;0;0;3;2;0;0;0;5.654
;10:15,01 a 20,00;677;0;0;0;1.308;0;56;10;2;0;0;0;0;0;0;0;0;0;0;2.053;298;0;0;0;728;0;29;0;3;0;0;0;0;0;0;0;0;1;0;1.059;975;0;0;0;2.036;0;85;10;5;0;0;0;0;0;0;0;0;1;0;3.112
;11:Mais de 20,00;581;0;0;0;1.850;0;78;1;18;0;1;0;0;0;5;0;0;0;0;2.534;92;0;0;0;1.053;0;31;0;11;0;1;0;0;0;1;0;0;0;0;1.189;673;0;0;0;2.903;0;109;1;29;0;2;0;0;0;6;0;0;0;0;3.723
;{ñ class};1.380;0;1;0;39;0;10;73;3;0;0;0;0;0;2;1;0;0;0;1.509;433;0;0;0;29;0;6;0;0;0;1;0;0;0;1;0;0;0;0;470;1.813;0;1;0;68;0;16;73;3;0;1;0;0;0;3;1;0;0;0;1.979
221100:Terezina - PI;Total;92.002;612;192;288;32.631;35;6.143;395;5;543;2.210;29;0;3;40;408;93;0;0;135.629;46.509;405;13;8;39.126;11;8.806;1;1;503;488;9;0;0;21;40;1;0;0;95.942;138.511;1.017;205;296;71.757;46;14.949;396;6;1.046;2.698;38;0;3;61;448;94;0;0;231.571
;00:Até 0,50;265;3;0;0;23;13;62;144;0;165;0;0;0;0;1;0;0;0;0;676;249;3;0;0;5;3;129;1;0;139;4;0;0;0;0;0;0;0;0;533;514;6;0;0;28;16;191;145;0;304;4;0;0;0;1;0;0;0;0;1.209
;01:0,51 a 1,00;6.724;186;8;70;188;3;191;198;3;299;367;5;0;3;7;13;0;0;0;8.265;2.751;84;1;1;33;4;320;0;0;287;33;1;0;0;6;2;0;0;0;3.523;9.475;270;9;71;221;7;511;198;3;586;400;6;0;3;13;15;0;0;0;11.788
;02:1,01 a 1,50;51.645;368;142;180;3.868;4;2.200;12;2;76;1.407;19;0;0;5;316;0;0;0;60.244;31.043;301;9;5;4.454;0;4.113;0;0;76;374;8;0;0;6;30;0;0;0;40.419;82.688;669;151;185;8.322;4;6.313;12;2;152;1.781;27;0;0;11;346;0;0;0;100.663
;03:1,51 a 2,00;14.308;37;22;27;2.700;2;787;6;0;1;235;4;0;0;1;61;0;0;0;18.191;4.469;13;2;1;4.814;0;1.072;0;0;0;20;0;0;0;1;4;0;0;0;10.396;18.777;50;24;28;7.514;2;1.859;6;0;1;255;4;0;0;2;65;0;0;0;28.587
;04:2,01 a 3,00;8.769;12;13;3;6.371;0;1.160;9;0;0;120;1;0;0;0;9;0;0;0;16.467;3.119;3;0;0;8.770;0;1.441;0;0;1;26;0;0;0;3;3;0;0;0;13.366;11.888;15;13;3;15.141;0;2.601;9;0;1;146;1;0;0;3;12;0;0;0;29.833
;05:3,01 a 4,00;3.014;4;1;2;6.685;5;553;10;0;1;31;0;0;0;1;4;0;0;0;10.311;1.397;1;0;1;10.632;0;727;0;1;0;7;0;0;0;0;0;0;0;0;12.766;4.411;5;1;3;17.317;5;1.280;10;1;1;38;0;0;0;1;4;0;0;0;23.077
;06:4,01 a 5,00;1.424;0;1;1;2.108;0;292;3;0;0;18;0;0;0;1;2;18;0;0;3.868;824;0;0;0;3.269;0;291;0;0;0;9;0;0;0;1;0;0;0;0;4.394;2.248;0;1;1;5.377;0;583;3;0;0;27;0;0;0;2;2;18;0;0;8.262
;07:5,01 a 7,00;1.861;0;4;0;3.375;2;374;0;0;0;13;0;0;0;1;0;74;0;0;5.704;992;0;0;0;2.835;0;338;0;0;0;7;0;0;0;0;0;1;0;0;4.173;2.853;0;4;0;6.210;2;712;0;0;0;20;0;0;0;1;0;75;0;0;9.877
;08:7,01 a 10,00;1.428;0;0;0;2.933;1;293;0;0;0;10;0;0;0;12;2;0;0;0;4.679;675;0;1;0;1.824;0;203;0;0;0;4;0;0;0;2;0;0;0;0;2.709;2.103;0;1;0;4.757;1;496;0;0;0;14;0;0;0;14;2;0;0;0;7.388
;09:10,01 a 15,00;1.101;0;1;0;2.117;0;142;1;0;0;3;0;0;0;2;0;1;0;0;3.368;529;0;0;0;1.300;0;88;0;0;0;0;0;0;0;0;0;0;0;0;1.917;1.630;0;1;0;3.417;0;230;1;0;0;3;0;0;0;2;0;1;0;0;5.285
;10:15,01 a 20,00;406;0;0;0;778;1;45;0;0;0;1;0;0;0;6;0;0;0;0;1.237;165;0;0;0;464;2;25;0;0;0;0;0;0;0;1;0;0;0;0;657;571;0;0;0;1.242;3;70;0;0;0;1;0;0;0;7;0;0;0;0;1.894
;11:Mais de 20,00;332;0;0;0;1.468;4;35;0;0;0;1;0;0;0;3;0;0;0;0;1.843;62;0;0;0;725;2;36;0;0;0;0;0;0;0;1;0;0;0;0;826;394;0;0;0;2.193;6;71;0;0;0;1;0;0;0;4;0;0;0;0;2.669
;{ñ class};725;2;0;5;17;0;9;12;0;1;4;0;0;0;0;1;0;0;0;776;234;0;0;0;1;0;23;0;0;0;4;0;0;0;0;1;0;0;0;263;959;2;0;5;18;0;32;12;0;1;8;0;0;0;0;2;0;0;0;1.039
230440:Fortaleza - CE;Total;320.450;691;181;29;43.191;67;3.895;711;775;2.608;1.852;12;1;1;103;322;63;0;11;374.963;216.924;2.046;90;13;56.638;56;4.049;9;403;2.747;2.385;25;1;2;52;317;19;0;6;285.782;537.374;2.737;271;42;99.829;123;7.944;720;1.178;5.355;4.237;37;2;3;155;639;82;0;17;660.745
;00:Até 0,50;964;0;0;1;9;0;7;39;3;374;35;0;0;0;0;1;0;0;0;1.433;887;6;0;0;17;0;12;0;3;481;13;0;0;0;0;0;0;0;0;1.419;1.851;6;0;1;26;0;19;39;6;855;48;0;0;0;0;1;0;0;0;2.852
;01:0,51 a 1,00;22.843;106;16;7;81;0;599;143;154;1.995;141;1;0;0;11;20;1;0;7;26.125;18.014;199;7;3;121;3;479;0;66;2.040;139;3;0;1;7;55;0;0;2;21.139;40.857;305;23;10;202;3;1.078;143;220;4.035;280;4;0;1;18;75;1;0;9;47.264
;02:1,01 a 1,50;169.498;433;73;16;3.069;5;505;182;394;202;666;7;1;1;8;98;50;0;4;175.212;129.307;1.689;43;7;11.022;10;484;3;255;178;313;20;1;1;7;69;13;0;4;143.426;298.805;2.122;116;23;14.091;15;989;185;649;380;979;27;2;2;15;167;63;0;8;318.638
;03:1,51 a 2,00;49.233;124;12;4;1.971;2;314;132;130;6;602;2;0;0;4;80;4;0;0;52.620;20.245;89;3;3;5.088;3;311;0;36;20;577;1;0;0;1;38;1;0;0;26.416;69.478;213;15;7;7.059;5;625;132;166;26;1.179;3;0;0;5;118;5;0;0;79.036
;04:2,01 a 3,00;30.988;19;12;0;4.205;9;873;98;52;1;190;1;0;0;6;102;0;0;0;36.556;18.858;46;3;0;8.750;9;1.009;3;14;2;318;0;0;0;9;131;0;0;0;29.152;49.846;65;15;0;12.955;18;1.882;101;66;3;508;1;0;0;15;233;0;0;0;65.708
;05:3,01 a 4,00;13.670;6;5;0;6.754;4;500;26;7;0;135;0;0;0;4;11;0;0;0;21.122;8.566;13;3;0;6.115;5;571;2;15;0;976;0;0;0;3;12;0;0;0;16.281;22.236;19;8;0;12.869;9;1.071;28;22;0;1.111;0;0;0;7;23;0;0;0;37.403
;06:4,01 a 5,00;8.874;0;3;1;5.739;21;366;13;2;0;20;1;0;0;8;6;0;0;0;15.054;5.077;1;8;0;4.218;12;388;1;2;1;27;0;0;0;2;8;0;0;0;9.745;13.951;1;11;1;9.957;33;754;14;4;1;47;1;0;0;10;14;0;0;0;24.799
;07:5,01 a 7,00;8.397;2;6;0;6.607;12;293;8;1;0;33;0;0;0;9;3;0;0;0;15.371;6.847;2;8;0;9.427;7;353;0;2;0;13;1;0;0;4;3;0;0;0;16.667;15.244;4;14;0;16.034;19;646;8;3;0;46;1;0;0;13;6;0;0;0;32.038
;08:7,01 a 10,00;5.653;0;19;0;5.191;9;140;2;0;0;13;0;0;0;10;1;8;0;0;11.046;3.834;0;6;0;5.003;5;203;0;0;0;5;0;0;0;7;1;5;0;0;9.069;9.487;0;25;0;10.194;14;343;2;0;0;18;0;0;0;17;2;13;0;0;20.115
;09:10,01 a 15,00;4.194;0;16;0;3.983;2;130;2;1;0;6;0;0;0;10;0;0;0;0;8.344;2.466;0;2;0;3.173;0;125;0;0;0;1;0;0;0;6;0;0;0;0;5.773;6.660;0;18;0;7.156;2;255;2;1;0;7;0;0;0;16;0;0;0;0;14.117
;10:15,01 a 20,00;1.968;0;6;0;1.849;1;94;1;0;0;3;0;0;0;12;0;0;0;0;3.934;949;0;3;0;1.351;0;81;0;0;0;1;0;0;0;2;0;0;0;0;2.387;2.917;0;9;0;3.200;1;175;1;0;0;4;0;0;0;14;0;0;0;0;6.321
;11:Mais de 20,00;2.060;0;12;0;3.729;2;66;2;0;0;2;0;0;0;20;0;0;0;0;5.893;668;0;3;0;2.349;1;26;0;0;0;0;0;0;0;2;0;0;0;0;3.049;2.728;0;15;0;6.078;3;92;2;0;0;2;0;0;0;22;0;0;0;0;8.942
;{ñ class};2.108;1;1;0;4;0;8;63;31;30;6;0;0;0;1;0;0;0;0;2.253;1.206;1;1;0;4;1;7;0;10;25;2;0;0;0;2;0;0;0;0;1.259;3.314;2;2;0;8;1;15;63;41;55;8;0;0;0;3;0;0;0;0;3.512
240810:Natal - RN;Total;111.648;620;59;104;40.944;43;3.730;268;228;792;1.204;23;1;11;84;64;0;0;0;159.823;74.327;743;24;10;48.647;47;4.022;112;175;965;339;4;0;2;60;35;1;0;1;129.514;185.975;1.363;83;114;89.591;90;7.752;380;403;1.757;1.543;27;1;13;144;99;1;0;1;289.337
;00:Até 0,50;209;0;0;0;31;2;13;14;0;273;0;0;0;0;0;1;0;0;0;543;233;2;0;0;16;2;12;15;0;438;0;0;0;0;0;0;0;0;0;718;442;2;0;0;47;4;25;29;0;711;0;0;0;0;0;1;0;0;0;1.261
;01:0,51 a 1,00;3.584;59;3;42;538;0;190;37;10;457;28;1;0;9;18;0;0;0;0;4.976;4.101;81;2;4;281;7;291;39;10;434;12;1;0;1;22;2;1;0;1;5.290;7.685;140;5;46;819;7;481;76;20;891;40;2;0;10;40;2;1;0;1;10.266
;02:1,01 a 1,50;61.832;451;29;59;4.670;3;391;52;203;58;534;22;1;2;15;38;0;0;0;68.360;49.018;585;5;4;7.851;5;489;38;156;89;145;2;0;1;19;20;0;0;0;58.427;110.850;1.036;34;63;12.521;8;880;90;359;147;679;24;1;3;34;58;0;0;0;126.787
;03:1,51 a 2,00;19.052;78;6;2;3.293;3;844;62;11;0;272;0;0;0;10;12;0;0;0;23.645;8.122;48;4;1;4.697;3;1.099;0;6;0;53;0;0;0;3;1;0;0;0;14.037;27.174;126;10;3;7.990;6;1.943;62;17;0;325;0;0;0;13;13;0;0;0;37.682
;04:2,01 a 3,00;13.099;19;6;1;6.297;6;821;36;1;1;199;0;0;0;6;3;0;0;0;20.495;5.186;20;4;1;16.115;2;774;0;1;1;50;1;0;0;5;5;0;0;0;22.165;18.285;39;10;2;22.412;8;1.595;36;2;2;249;1;0;0;11;8;0;0;0;42.660
;05:3,01 a 4,00;4.330;10;2;0;10.293;10;222;26;0;0;43;0;0;0;4;0;0;0;0;14.940;2.363;3;2;0;6.441;7;204;0;0;0;28;0;0;0;3;2;0;0;0;9.053;6.693;13;4;0;16.734;17;426;26;0;0;71;0;0;0;7;2;0;0;0;23.993
;06:4,01 a 5,00;2.152;1;2;0;3.016;6;215;7;0;0;23;0;0;0;5;4;0;0;0;5.431;1.288;1;2;0;3.287;12;179;0;1;0;19;0;0;0;1;1;0;0;0;4.791;3.440;2;4;0;6.303;18;394;7;1;0;42;0;0;0;6;5;0;0;0;10.222
;07:5,01 a 7,00;2.253;1;1;0;3.569;3;345;13;0;0;38;0;0;0;2;4;0;0;0;6.229;1.390;0;1;0;3.117;4;307;0;1;0;15;0;0;0;2;0;0;0;0;4.837;3.643;1;2;0;6.686;7;652;13;1;0;53;0;0;0;4;4;0;0;0;11.066
;08:7,01 a 10,00;1.625;0;5;0;3.073;2;329;4;0;0;29;0;0;0;4;2;0;0;0;5.073;990;2;0;0;2.498;5;338;0;0;0;9;0;0;0;1;4;0;0;0;3.847;2.615;2;5;0;5.571;7;667;4;0;0;38;0;0;0;5;6;0;0;0;8.920
;09:10,01 a 15,00;1.232;0;4;0;2.542;5;201;0;0;0;21;0;0;0;3;0;0;0;0;4.008;689;0;3;0;2.213;0;181;0;0;0;5;0;0;0;1;0;0;0;0;3.092;1.921;0;7;0;4.755;5;382;0;0;0;26;0;0;0;4;0;0;0;0;7.100
;10:15,01 a 20,00;635;0;1;0;1.310;1;76;0;0;0;1;0;0;0;8;0;0;0;0;2.032;272;0;0;0;853;0;74;0;0;0;0;0;0;0;2;0;0;0;0;1.201;907;0;1;0;2.163;1;150;0;0;0;1;0;0;0;10;0;0;0;0;3.233
;11:Mais de 20,00;792;0;0;0;2.282;0;50;0;0;0;0;0;0;0;6;0;0;0;0;3.130;124;0;1;0;1.233;0;39;0;0;0;0;0;0;0;0;0;0;0;0;1.397;916;0;1;0;3.515;0;89;0;0;0;0;0;0;0;6;0;0;0;0;4.527
;{ñ class};853;1;0;0;30;2;33;17;3;3;16;0;0;0;3;0;0;0;0;961;551;1;0;0;45;0;35;20;0;3;3;0;0;0;1;0;0;0;0;659;1.404;2;0;0;75;2;68;37;3;6;19;0;0;0;4;0;0;0;0;1.620
250750:João Pessoa - PB;Total;85.837;845;78;172;35.521;35;18.381;117;80;213;398;4;8;3;54;43;0;16;264;142.069;40.907;793;14;10;39.612;38;29.471;13;9;143;340;16;3;0;27;27;0;2;70;111.495;126.744;1.638;92;182;75.133;73;47.852;130;89;356;738;20;11;3;81;70;0;18;334;253.564
;00:Até 0,50;372;3;0;0;18;1;53;0;0;2;0;0;0;0;1;0;0;0;0;450;255;6;0;0;103;0;46;0;0;0;0;0;0;0;4;0;0;0;0;414;627;9;0;0;121;1;99;0;0;2;0;0;0;0;5;0;0;0;0;864
;01:0,51 a 1,00;4.172;76;35;21;930;0;7.541;106;3;71;19;1;0;0;3;4;0;0;6;12.988;2.750;97;0;1;199;2;13.155;10;2;79;9;1;1;0;9;6;0;0;5;16.326;6.922;173;35;22;1.129;2;20.696;116;5;150;28;2;1;0;12;10;0;0;11;29.314
;02:1,01 a 1,50;49.712;711;32;140;4.253;1;5.198;9;53;134;207;3;8;3;11;29;0;12;227;60.743;24.876;650;11;6;6.870;3;9.643;2;6;61;137;14;1;0;2;12;0;2;48;42.344;74.588;1.361;43;146;11.123;4;14.841;11;59;195;344;17;9;3;13;41;0;14;275;103.087
;03:1,51 a 2,00;13.710;32;6;6;5.736;0;2.098;2;15;5;46;0;0;0;2;6;0;4;16;21.684;4.676;33;0;0;4.078;1;2.950;0;0;1;30;1;1;0;1;1;0;0;11;11.784;18.386;65;6;6;9.814;1;5.048;2;15;6;76;1;1;0;3;7;0;4;27;33.468
;04:2,01 a 3,00;8.596;15;4;3;8.108;1;1.409;0;8;0;83;0;0;0;5;1;0;0;15;18.248;3.641;7;0;3;10.818;2;1.672;0;0;0;142;0;0;0;4;1;0;0;4;16.294;12.237;22;4;6;18.926;3;3.081;0;8;0;225;0;0;0;9;2;0;0;19;34.542
;05:3,01 a 4,00;2.702;5;0;0;3.823;7;662;0;1;0;13;0;0;0;1;2;0;0;0;7.216;1.473;0;3;0;6.747;4;714;0;0;0;10;0;0;0;0;1;0;0;2;8.954;4.175;5;3;0;10.570;11;1.376;0;1;0;23;0;0;0;1;3;0;0;2;16.170
;06:4,01 a 5,00;1.350;0;0;0;1.736;8;408;0;0;0;6;0;0;0;2;0;0;0;0;3.510;785;0;0;0;2.207;5;353;0;0;0;4;0;0;0;0;1;0;0;0;3.355;2.135;0;0;0;3.943;13;761;0;0;0;10;0;0;0;2;1;0;0;0;6.865
;07:5,01 a 7,00;1.716;0;0;0;2.761;8;486;0;0;0;7;0;0;0;1;0;0;0;0;4.979;921;0;0;0;2.745;13;565;0;1;0;3;0;0;0;0;3;0;0;0;4.251;2.637;0;0;0;5.506;21;1.051;0;1;0;10;0;0;0;1;3;0;0;0;9.230
;08:7,01 a 10,00;1.216;0;1;0;2.772;4;255;0;0;0;7;0;0;0;3;0;0;0;0;4.258;634;0;0;0;2.285;5;217;0;0;0;3;0;0;0;1;1;0;0;0;3.146;1.850;0;1;0;5.057;9;472;0;0;0;10;0;0;0;4;1;0;0;0;7.404
;09:10,01 a 15,00;799;0;0;0;1.953;1;133;0;0;0;6;0;0;0;2;1;0;0;0;2.895;419;0;0;0;1.788;0;85;0;0;0;1;0;0;0;0;0;0;0;0;2.293;1.218;0;0;0;3.741;1;218;0;0;0;7;0;0;0;2;1;0;0;0;5.188
;10:15,01 a 20,00;337;0;0;0;1.136;3;49;0;0;0;0;0;0;0;4;0;0;0;0;1.529;114;0;0;0;611;1;20;0;0;0;0;0;0;0;0;0;0;0;0;746;451;0;0;0;1.747;4;69;0;0;0;0;0;0;0;4;0;0;0;0;2.275
;11:Mais de 20,00;296;0;0;0;2.287;0;45;0;0;0;2;0;0;0;19;0;0;0;0;2.649;52;0;0;0;1.144;1;19;0;0;0;0;0;0;0;1;0;0;0;0;1.217;348;0;0;0;3.431;1;64;0;0;0;2;0;0;0;20;0;0;0;0;3.866
;{ñ class};859;3;0;2;8;1;44;0;0;1;2;0;0;0;0;0;0;0;0;920;311;0;0;0;17;1;32;1;0;2;1;0;0;0;5;1;0;0;0;371;1.170;3;0;2;25;2;76;1;0;3;3;0;0;0;5;1;0;0;0;1.291
261160:Recife - PE;Total;263.222;638;2.281;117;69.234;146;7.348;2.679;8.263;570;1.842;12;15;2;158;336;348;6;4;357.221;153.705;1.313;271;16;77.666;163;7.718;25;18.340;683;1.114;15;5;0;77;154;175;5;0;261.445;416.927;1.951;2.552;133;146.900;309;15.066;2.704;26.603;1.253;2.956;27;20;2;235;490;523;11;4;618.666
;00:Até 0,50;405;3;22;0;73;0;124;173;164;82;0;0;0;0;1;0;0;0;0;1.047;353;4;2;0;329;0;118;1;386;92;0;0;0;0;0;0;0;0;0;1.285;758;7;24;0;402;0;242;174;550;174;0;0;0;0;1;0;0;0;0;2.332
;01:0,51 a 1,00;7.816;70;314;37;281;1;484;146;501;448;37;0;0;2;13;13;0;0;0;10.163;10.135;121;48;5;439;0;465;4;1.470;548;48;2;0;0;13;13;0;0;0;13.311;17.951;191;362;42;720;1;949;150;1.971;996;85;2;0;2;26;26;0;0;0;23.474
;02:1,01 a 1,50;122.136;409;1.108;61;3.738;0;1.248;157;2.499;37;815;9;11;0;23;193;317;1;4;132.766;78.766;1.041;170;10;6.000;0;1.700;6;6.520;39;287;12;4;0;19;106;153;0;0;94.833;200.902;1.450;1.278;71;9.738;0;2.948;163;9.019;76;1.102;21;15;0;42;299;470;1;4;227.599
;03:1,51 a 2,00;50.627;96;606;6;4.661;0;1.012;151;3.646;1;287;3;4;0;4;66;19;0;0;61.189;20.971;88;16;0;10.804;0;1.095;5;8.926;0;185;1;1;0;9;8;4;0;0;42.113;71.598;184;622;6;15.465;0;2.107;156;12.572;1;472;4;5;0;13;74;23;0;0;103.302
;04:2,01 a 3,00;35.047;39;151;8;12.684;3;1.366;139;513;1;230;0;0;0;21;36;4;0;0;50.242;16.681;37;2;0;18.446;2;938;2;424;0;267;0;0;0;6;15;6;0;0;36.826;51.728;76;153;8;31.130;5;2.304;141;937;1;497;0;0;0;27;51;10;0;0;87.068
;05:3,01 a 4,00;14.116;8;20;1;16.239;11;592;58;478;0;123;0;0;0;9;13;1;2;0;31.671;8.039;6;13;0;13.587;12;998;1;185;0;102;0;0;0;9;6;0;0;0;22.958;22.155;14;33;1;29.826;23;1.590;59;663;0;225;0;0;0;18;19;1;2;0;54.629
;06:4,01 a 5,00;6.860;2;6;1;5.035;51;520;46;111;0;79;0;0;0;7;7;0;0;0;12.725;4.712;3;4;0;7.257;50;671;3;163;0;59;0;0;0;4;4;0;0;0;12.930;11.572;5;10;1;12.292;101;1.191;49;274;0;138;0;0;0;11;11;0;0;0;25.655
