;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;7;19;5;42;3;84;116;157;37;80;0;0;408;561;983;1.485;394;318;1.484;1.427;955;669;755;10.522;72;20.583;3;15;1;1;1;11;25;48;11;10;5;0;69;93;127;896;143;368;507;195;796;1.335;838;7.516;10;13.024;10;34;6;43;4;95;141;205;48;90;5;0;477;654;1.110;2.381;537;686;1.991;1.622;1.751;2.004;1.593;18.038;82;33.607
;06:4,01 a 5,00;1;20;4;16;2;25;41;77;21;40;0;0;153;346;350;581;186;354;550;532;380;275;849;9.969;51;14.823;1;5;0;3;0;3;6;13;8;7;1;0;34;80;68;555;66;299;308;164;387;698;839;7.346;6;10.897;2;25;4;19;2;28;47;90;29;47;1;0;187;426;418;1.136;252;653;858;696;767;973;1.688;17.315;57;25.720
;07:5,01 a 7,00;3;16;1;21;0;18;36;68;15;45;1;0;127;266;296;474;144;731;546;698;468;188;1.173;9.939;28;15.302;5;3;1;1;0;4;8;19;2;9;0;0;20;72;58;471;67;630;375;185;421;502;1.229;12.535;8;16.625;8;19;2;22;0;22;44;87;17;54;1;0;147;338;354;945;211;1.361;921;883;889;690;2.402;22.474;36;31.927
;08:7,01 a 10,00;8;6;0;5;0;6;10;26;5;13;0;0;82;197;161;243;103;767;500;314;337;186;1.378;9.073;10;13.430;9;8;0;2;0;2;0;14;1;4;1;0;20;44;45;193;50;613;282;117;216;569;1.379;9.798;8;13.375;17;14;0;7;0;8;10;40;6;17;1;0;102;241;206;436;153;1.380;782;431;553;755;2.757;18.871;18;26.805
;09:10,01 a 15,00;14;5;1;9;0;8;2;15;2;15;0;0;49;185;80;103;75;601;366;236;393;226;1.021;4.788;2;8.196;5;4;0;0;0;3;1;5;0;3;0;0;15;57;17;80;21;518;205;51;344;420;982;4.361;2;7.094;19;9;1;9;0;11;3;20;2;18;0;0;64;242;97;183;96;1.119;571;287;737;646;2.003;9.149;4;15.290
;10:15,01 a 20,00;6;4;0;3;0;1;1;8;1;6;0;0;17;59;17;30;31;231;150;81;87;51;438;2.000;0;3.222;9;1;0;0;0;0;0;1;0;3;2;0;2;23;4;8;14;180;85;10;115;95;408;1.239;0;2.199;15;5;0;3;0;1;1;9;1;9;2;0;19;82;21;38;45;411;235;91;202;146;846;3.239;0;5.421
;11:Mais de 20,00;26;7;1;3;0;0;5;5;0;9;0;0;22;156;11;45;37;206;334;54;67;37;388;2.775;1;4.189;0;0;0;0;0;0;0;1;0;1;0;0;2;20;0;8;5;90;214;8;54;81;292;1.955;0;2.731;26;7;1;3;0;0;5;6;0;10;0;0;24;176;11;53;42;296;548;62;121;118;680;4.730;1;6.920
;{ñ class};2;5;11;5;2;25;48;35;8;23;3;0;119;76;461;363;79;50;426;348;294;50;93;146;53;2.725;1;0;0;0;1;0;5;22;2;7;6;0;46;12;27;329;21;48;94;40;248;113;104;100;22;1.248;3;5;11;5;3;25;53;57;10;30;9;0;165;88;488;692;100;98;520;388;542;163;197;246;75;3.973
160030:Macapá - AP;Total;55;245;69;25;4;19;98;139;63;35;33;0;760;745;3.046;10.414;2.955;564;5.794;2.329;3.106;622;1.968;19.057;376;52.521;3;34;10;9;1;5;19;60;34;12;70;0;363;202;534;7.614;885;620;3.301;636;4.432;1.339;2.464;23.058;35;45.740;58;279;79;34;5;24;117;199;97;47;103;0;1.123;947;3.580;18.028;3.840;1.184;9.095;2.965;7.538;1.961;4.432;42.115;411;98.261
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;10;2;14;156;32;1;8;38;19;1;53;18;0;352;0;0;0;0;0;0;0;0;0;0;0;0;6;0;22;171;36;4;21;22;19;7;57;5;0;370;0;0;0;0;0;0;0;0;0;0;0;0;16;2;36;327;68;5;29;60;38;8;110;23;0;722
;01:0,51 a 1,00;0;15;9;0;0;0;10;8;7;0;1;0;58;16;113;703;92;18;98;32;306;32;154;388;137;2.197;0;4;0;2;0;1;11;11;10;3;9;0;31;11;41;521;49;20;111;27;264;67;227;486;14;1.920;0;19;9;2;0;1;21;19;17;3;10;0;89;27;154;1.224;141;38;209;59;570;99;381;874;151;4.117
;02:1,01 a 1,50;20;159;32;18;2;7;55;67;37;31;23;0;356;19;1.409;5.984;1.455;63;1.076;691;1.689;270;423;616;187;14.689;0;15;7;5;1;1;3;36;18;8;54;0;224;6;327;4.404;417;89;1.496;287;3.026;611;840;814;17;12.706;20;174;39;23;3;8;58;103;55;39;77;0;580;25;1.736;10.388;1.872;152;2.572;978;4.715;881;1.263;1.430;204;27.395
;03:1,51 a 2,00;6;48;25;2;1;5;28;38;7;1;6;0;172;25;851;1.825;658;32;661;280;591;148;210;917;37;6.574;1;4;3;1;0;1;3;6;4;1;6;0;60;4;70;1.417;177;65;392;104;556;431;225;1.520;2;5.053;7;52;28;3;1;6;31;44;11;2;12;0;232;29;921;3.242;835;97;1.053;384;1.147;579;435;2.437;39;11.627
;04:2,01 a 3,00;20;15;3;2;1;7;5;19;8;3;2;0;87;12;427;1.073;474;70;2.753;751;253;56;265;1.164;10;7.480;2;8;0;0;0;2;2;6;2;0;0;0;19;4;38;677;123;104;988;91;239;79;231;1.622;2;4.239;22;23;3;2;1;9;7;25;10;3;2;0;106;16;465;1.750;597;174;3.741;842;492;135;496;2.786;12;11.719
;05:3,01 a 4,00;6;3;0;3;0;0;0;6;2;0;0;0;41;8;95;326;105;58;921;190;104;54;183;1.218;2;3.325;0;3;0;1;0;0;0;0;0;0;0;0;7;15;18;231;40;84;125;38;118;69;191;1.845;0;2.785;6;6;0;4;0;0;0;6;2;0;0;0;48;23;113;557;145;142;1.046;228;222;123;374;3.063;2;6.110
;06:4,01 a 5,00;3;0;0;0;0;0;0;0;1;0;0;0;8;36;32;129;60;57;76;145;29;20;108;2.071;0;2.775;0;0;0;0;0;0;0;1;0;0;0;0;10;26;7;78;13;55;29;14;39;36;133;2.634;0;3.075;3;0;0;0;0;0;0;1;1;0;0;0;18;62;39;207;73;112;105;159;68;56;241;4.705;0;5.850
;07:5,01 a 7,00;0;1;0;0;0;0;0;0;0;0;0;0;6;230;34;109;28;104;43;73;38;13;196;5.427;1;6.303;0;0;0;0;0;0;0;0;0;0;0;0;2;68;4;67;19;78;41;14;51;12;192;6.812;0;7.360;0;1;0;0;0;0;0;0;0;0;0;0;8;298;38;176;47;182;84;87;89;25;388;12.239;1;13.663
;08:7,01 a 10,00;0;0;0;0;0;0;0;0;0;0;0;0;5;215;17;36;24;65;33;40;24;3;210;3.862;1;4.535;0;0;0;0;0;0;0;0;0;0;1;0;3;22;3;20;5;65;33;15;13;4;233;4.984;0;5.401;0;0;0;0;0;0;0;0;0;0;1;0;8;237;20;56;29;130;66;55;37;7;443;8.846;1;9.936
;09:10,01 a 15,00;0;0;0;0;0;0;0;0;0;0;0;0;0;68;5;16;8;44;34;33;30;19;103;1.811;0;2.171;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;8;3;33;18;11;76;13;84;1.431;0;1.695;0;0;0;0;0;0;0;0;0;0;0;0;0;84;7;24;11;77;52;44;106;32;187;3.242;0;3.866
;10:15,01 a 20,00;0;0;0;0;0;0;0;0;0;0;0;0;1;29;5;3;0;31;11;10;9;1;20;693;0;813;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;11;13;5;8;3;20;433;0;504;0;0;0;0;0;0;0;0;0;0;0;0;1;39;5;4;0;42;24;15;17;4;40;1.126;0;1.317
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;73;1;1;1;20;33;1;2;3;13;834;0;982;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;5;15;0;2;0;7;461;0;506;0;0;0;0;0;0;0;0;0;0;0;0;0;89;1;1;1;25;48;1;4;3;20;1.295;0;1.488
;{ñ class};0;4;0;0;0;0;0;1;1;0;1;0;16;12;43;53;18;1;47;45;12;2;30;38;1;325;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;19;3;7;19;8;21;7;24;11;0;126;0;4;0;0;0;0;0;1;1;0;1;0;17;16;45;72;21;8;66;53;33;9;54;49;1;451
172100:Palmas - TO;Total;112;663;205;59;2;71;91;161;446;130;52;2;449;1.600;5.316;7.544;2.435;580;5.925;2.400;3.564;510;3.310;28.227;668;64.522;16;67;34;12;0;7;9;73;337;23;64;2;308;307;475;6.090;864;628;3.850;573;4.480;2.182;3.904;40.013;79;64.397;128;730;239;71;2;78;100;234;783;153;116;4;757;1.907;5.791;13.634;3.299;1.208;9.775;2.973;8.044;2.692;7.214;68.240;747;128.919
;00:Até 0,50;0;1;0;0;0;0;0;1;4;0;0;0;0;11;21;21;13;4;9;9;382;0;14;3;0;493;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;17;8;1;5;16;359;2;29;7;0;458;0;1;0;0;0;0;0;1;4;0;0;0;0;14;32;38;21;5;14;25;741;2;43;10;0;951
;01:0,51 a 1,00;0;36;2;3;0;0;4;7;10;5;4;0;21;6;123;265;68;11;298;39;226;16;118;1.677;60;2.999;1;0;2;0;0;0;1;4;7;2;1;0;14;3;30;187;36;13;513;33;317;40;188;2.905;22;4.319;1;36;4;3;0;0;5;11;17;7;5;0;35;9;153;452;104;24;811;72;543;56;306;4.582;82;7.318
;02:1,01 a 1,50;13;275;66;20;1;16;60;40;183;32;32;2;195;122;1.540;3.451;858;51;1.467;447;1.415;171;375;3.234;366;14.432;3;32;14;6;0;2;8;26;276;7;49;2;205;35;181;3.620;435;109;2.090;196;2.526;990;742;4.798;22;16.374;16;307;80;26;1;18;68;66;459;39;81;4;400;157;1.721;7.071;1.293;160;3.557;643;3.941;1.161;1.117;8.032;388;30.806
;03:1,51 a 2,00;24;175;74;18;1;12;18;37;58;28;10;0;90;290;1.474;1.742;592;25;1.229;309;621;108;233;1.866;165;9.199;2;16;6;1;0;3;0;9;19;5;7;0;51;59;82;1.271;149;47;509;99;462;580;272;2.726;16;6.391;26;191;80;19;1;15;18;46;77;33;17;0;141;349;1.556;3.013;741;72;1.738;408;1.083;688;505;4.592;181;15.590
;04:2,01 a 3,00;50;127;51;11;0;22;9;41;125;34;4;0;94;501;1.357;1.129;525;30;2.168;1.102;413;77;403;2.913;41;11.227;9;12;7;4;0;1;0;16;16;5;6;0;25;60;88;604;137;65;376;104;330;224;510;5.818;9;8.426;59;139;58;15;0;23;9;57;141;39;10;0;119;561;1.445;1.733;662;95;2.544;1.206;743;301;913;8.731;50;19.653
;05:3,01 a 4,00;13;26;7;3;0;12;0;13;36;16;0;0;18;307;331;457;181;68;317;195;130;85;354;1.879;18;4.466;0;2;4;0;0;0;0;8;6;2;0;0;9;45;35;184;41;60;139;40;157;210;448;3.432;4;4.826;13;28;11;3;0;12;0;21;42;18;0;0;27;352;366;641;222;128;456;235;287;295;802;5.311;22;9.292
;06:4,01 a 5,00;8;8;2;2;0;6;0;8;11;8;1;0;12;97;150;196;77;62;150;77;101;24;314;2.931;3;4.248;1;3;1;0;0;0;0;5;6;2;1;0;1;33;12;89;26;53;79;22;110;83;350;6.546;1;7.424;9;11;3;2;0;6;0;13;17;10;2;0;13;130;162;285;103;115;229;99;211;107;664;9.477;4;11.672
;07:5,01 a 7,00;2;8;0;1;0;2;0;7;8;2;1;0;16;87;102;148;59;91;95;86;102;12;390;5.124;1;6.344;0;1;0;0;0;1;0;4;4;0;0;0;0;21;18;71;12;88;50;29;76;24;376;8.316;3;9.094;2;9;0;1;0;3;0;11;12;2;1;0;16;108;120;219;71;179;145;115;178;36;766;13.440;4;15.438
;08:7,01 a 10,00;0;1;1;0;0;0;0;1;5;2;0;0;0;58;72;56;29;97;52;54;55;8;520;3.386;2;4.399;0;1;0;0;0;0;0;0;1;0;0;0;0;22;9;20;7;87;24;13;29;14;519;2.010;0;2.756;0;2;1;0;0;0;0;1;6;2;0;0;0;80;81;76;36;184;76;67;84;22;1.039;5.396;2;7.155
;09:10,01 a 15,00;0;3;0;0;0;0;0;3;1;0;0;0;1;53;27;33;14;73;40;42;75;3;394;2.364;8;3.134;0;0;0;0;0;0;0;1;1;0;0;0;0;17;1;7;4;62;15;12;73;8;352;1.670;2;2.225;0;3;0;0;0;0;0;4;2;0;0;0;1;70;28;40;18;135;55;54;148;11;746;4.034;10;5.359
;10:15,01 a 20,00;0;0;0;0;0;0;0;1;0;0;0;0;0;23;4;5;5;33;28;8;13;3;120;922;0;1.165;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;23;18;1;10;1;83;777;0;918;0;0;0;0;0;0;0;1;0;0;0;0;0;27;5;5;5;56;46;9;23;4;203;1.699;0;2.083
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;3;2;34;29;2;6;2;61;1.889;2;2.055;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;15;16;0;3;0;16;963;0;1.015;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1;3;2;49;45;2;9;2;77;2.852;2;3.070
;{ñ class};2;3;2;1;0;1;0;2;5;3;0;0;2;21;114;38;12;1;43;30;25;1;14;39;2;361;0;0;0;1;0;0;0;0;1;0;0;0;3;3;7;20;9;5;16;8;28;6;19;45;0;171;2;3;2;2;0;1;0;2;6;3;0;0;5;24;121;58;21;6;59;38;53;7;33;84;2;532
211130:São Luiz - MA;Total;440;612;1.758;440;227;125;303;634;374;663;132;0;3.584;2.088;27.470;25.683;8.118;1.607;25.389;16.623;13.687;3.969;6.140;46.149;255;186.470;98;116;239;61;28;24;85;327;105;112;405;1;2.071;721;2.951;23.577;2.663;1.669;13.363;4.670;15.018;11.022;8.936;58.126;116;146.504;538;728;1.997;501;255;149;388;961;479;775;537;1;5.655;2.809;30.421;49.260;10.781;3.276;38.752;21.293;28.705;14.991;15.076;104.275;371;332.974
;00:Até 0,50;0;4;1;0;0;0;0;1;1;1;0;0;1;13;75;54;15;2;18;43;104;7;80;16;0;436;0;0;0;0;0;0;0;0;3;0;0;0;1;9;42;80;9;2;27;53;79;11;83;18;0;417;0;4;1;0;0;0;0;1;4;1;0;0;2;22;117;134;24;4;45;96;183;18;163;34;0;853
;01:0,51 a 1,00;1;15;53;1;1;7;16;12;24;6;15;0;124;33;914;878;189;8;879;292;793;104;372;1.578;55;6.370;0;4;31;5;0;4;2;20;7;2;23;1;104;15;186;676;101;26;1.498;227;1.006;349;530;2.380;14;7.211;1;19;84;6;1;11;18;32;31;8;38;1;228;48;1.100;1.554;290;34;2.377;519;1.799;453;902;3.958;69;13.581
;02:1,01 a 1,50;23;227;299;114;40;64;172;214;148;158;98;0;1.444;52;10.469;15.201;2.928;74;8.749;3.045;7.127;1.813;1.591;4.096;127;58.273;6;48;53;24;14;12;47;170;53;46;348;0;1.357;30;1.297;16.073;1.320;182;7.645;2.431;9.924;6.516;3.238;6.101;92;57.027;29;275;352;138;54;76;219;384;201;204;446;0;2.801;82;11.766;31.274;4.248;256;16.394;5.476;17.051;8.329;4.829;10.197;219;115.300
;03:1,51 a 2,00;42;145;203;135;79;26;77;134;92;147;10;0;666;122;5.703;4.705;1.217;94;8.149;2.334;2.179;689;576;3.130;44;30.698;1;11;22;6;5;4;24;42;16;12;15;0;199;22;471;3.337;389;138;1.833;362;1.644;1.740;1.042;5.216;7;16.558;43;156;225;141;84;30;101;176;108;159;25;0;865;144;6.174;8.042;1.606;232;9.982;2.696;3.823;2.429;1.618;8.346;51;47.256
;04:2,01 a 3,00;34;97;265;118;70;17;20;154;79;147;6;0;730;266;5.957;2.771;1.530;90;4.766;4.831;1.574;563;728;6.007;15;30.835;3;15;34;16;7;3;6;38;18;20;10;0;172;114;436;2.052;416;132;1.165;508;1.386;1.073;1.040;9.633;0;18.297;37;112;299;134;77;20;26;192;97;167;16;0;902;380;6.393;4.823;1.946;222;5.931;5.339;2.960;1.636;1.768;15.640;15;49.132
;05:3,01 a 4,00;29;40;166;20;16;2;4;44;14;73;1;0;239;272;1.514;911;807;187;1.059;1.745;525;265;588;7.542;5;16.068;1;16;23;4;2;1;1;16;7;15;3;0;91;115;177;621;189;184;429;222;343;462;667;9.434;1;13.024;30;56;189;24;18;3;5;60;21;88;4;0;330;387;1.691;1.532;996;371;1.488;1.967;868;727;1.255;16.976;6;29.092
;06:4,01 a 5,00;13;19;99;17;7;3;3;40;3;31;0;0;112;183;661;338;383;119;381;967;211;157;504;7.476;0;11.727;3;9;12;1;0;0;0;17;0;5;0;0;39;57;102;237;82;150;195;172;188;231;556;8.992;1;11.049;16;28;111;18;7;3;3;57;3;36;0;0;151;240;763;575;465;269;576;1.139;399;388;1.060;16.468;1;22.776
;07:5,01 a 7,00;7;31;193;9;8;2;1;20;4;24;1;0;111;375;637;333;403;266;380;989;234;149;631;6.522;3;11.333;10;8;17;1;0;0;2;13;1;6;1;0;21;129;108;215;76;269;195;210;158;192;695;8.210;1;10.538;17;39;210;10;8;2;3;33;5;30;2;0;132;504;745;548;479;535;575;1.199;392;341;1.326;14.732;4;21.871
;08:7,01 a 10,00;28;8;151;3;3;1;0;5;3;19;0;0;38;267;419;137;251;250;255;796;197;90;428;4.045;1;7.395;16;1;15;2;0;0;2;6;0;4;0;0;10;102;69;68;42;237;136;169;68;115;519;3.947;0;5.528;44;9;166;5;3;1;2;11;3;23;0;0;48;369;488;205;293;487;391;965;265;205;947;7.992;1;12.923
;09:10,01 a 15,00;91;4;58;6;1;0;2;1;2;7;0;0;22;145;219;55;200;264;139;657;337;41;318;2.640;1;5.210;30;3;12;2;0;0;1;0;0;1;0;0;8;64;19;21;19;217;74;121;19;42;290;2.499;0;3.442;121;7;70;8;1;0;3;1;2;8;0;0;30;209;238;76;219;481;213;778;356;83;608;5.139;1;8.652
;10:15,01 a 20,00;59;2;27;3;1;0;0;1;0;13;0;0;2;91;59;18;48;130;61;206;149;27;130;1.312;0;2.339;15;0;7;0;0;0;0;1;0;0;0;0;0;34;9;4;0;82;24;23;6;67;121;722;0;1.115;74;2;34;3;1;0;0;2;0;13;0;0;2;125;68;22;48;212;85;229;155;94;251;2.034;0;3.454
;11:Mais de 20,00;107;4;30;7;0;1;0;1;0;17;0;0;5;218;74;9;27;100;40;108;26;33;80;1.763;0;2.650;12;0;7;0;0;0;0;0;0;1;0;0;0;17;7;1;2;33;14;23;1;61;34;947;0;1.160;119;4;37;7;0;1;0;1;0;18;0;0;5;235;81;10;29;133;54;131;27;94;114;2.710;0;3.810
;{ñ class};6;16;213;7;1;2;8;7;4;20;1;0;90;51;769;273;120;23;513;610;231;31;114;22;4;3.136;1;1;6;0;0;0;0;4;0;0;5;0;69;13;28;192;18;17;128;149;196;163;121;27;0;1.138;7;17;219;7;1;2;8;11;4;20;6;0;159;64;797;465;138;40;641;759;427;194;235;49;4;4.274
221100:Terezina - PI;Total;157;1.901;1.376;224;149;596;1.322;741;493;749;753;60;4.399;3.262;20.917;23.584;7.526;1.717;22.025;8.420;12.884;6.018;7.998;35.144;825;163.240;33;147;147;41;20;128;157;223;175;223;2.012;34;2.214;634;1.387;17.423;2.996;1.840;15.061;1.415;14.330;14.042;10.030;41.376;112;126.200;190;2.048;1.523;265;169;724;1.479;964;668;972;2.765;94;6.613;3.896;22.304;41.007;10.522;3.557;37.086;9.835;27.214;20.060;18.028;76.520;937;289.440
;00:Até 0,50;0;2;0;0;1;21;16;6;1;8;3;0;5;5;71;87;35;13;21;38;79;21;227;42;2;704;0;1;0;0;0;4;5;0;0;6;7;0;2;3;27;81;41;11;13;38;106;39;164;26;0;574;0;3;0;0;1;25;21;6;1;14;10;0;7;8;98;168;76;24;34;76;185;60;391;68;2;1.278
;01:0,51 a 1,00;26;94;98;8;0;10;82;28;17;49;23;0;161;37;1.072;689;212;23;1.073;212;600;78;623;416;129;5.760;5;15;19;3;1;4;6;23;12;5;97;0;109;21;55;473;138;21;1.538;65;771;225;629;349;11;4.595;31;109;117;11;1;14;88;51;29;54;120;0;270;58;1.127;1.162;350;44;2.611;277;1.371;303;1.252;765;140;10.355
;02:1,01 a 1,50;67;1.183;775;129;99;348;629;373;267;474;558;55;2.519;1.027;10.295;15.041;3.876;243;10.324;3.578;9.109;2.157;2.049;6.476;480;72.131;11;71;86;26;8;99;80;137;106;156;1.756;33;1.779;145;630;12.448;1.819;529;10.629;635;10.837;5.796;3.472;9.181;58;60.527;78;1.254;861;155;107;447;709;510;373;630;2.314;88;4.298;1.172;10.925;27.489;5.695;772;20.953;4.213;19.946;7.953;5.521;15.657;538;132.658
;03:1,51 a 2,00;31;385;247;48;27;94;378;198;88;109;81;1;748;257;4.561;3.435;1.497;139;4.128;1.225;1.284;1.154;823;3.602;122;24.662;2;30;15;4;4;12;45;24;23;19;74;1;154;8;209;2.093;449;251;1.041;170;932;3.100;925;5.040;10;14.635;33;415;262;52;31;106;423;222;111;128;155;2;902;265;4.770;5.528;1.946;390;5.169;1.395;2.216;4.254;1.748;8.642;132;39.297
;04:2,01 a 3,00;19;167;126;17;12;71;137;74;53;56;60;1;488;194;2.887;2.243;1.063;142;4.175;1.962;814;976;791;3.309;66;19.903;8;17;12;4;4;6;15;23;14;21;46;0;78;16;211;1.269;315;209;900;189;740;2.160;1.114;4.825;15;12.211;27;184;138;21;16;77;152;97;67;77;106;1;566;210;3.098;3.512;1.378;351;5.075;2.151;1.554;3.136;1.905;8.134;81;32.114
;05:3,01 a 4,00;2;27;48;9;1;13;29;29;31;24;11;2;181;66;714;865;300;150;864;422;224;353;572;7.349;8;12.294;4;8;7;3;2;2;2;9;6;5;8;0;29;12;85;447;95;134;292;90;236;699;734;9.188;8;12.105;6;35;55;12;3;15;31;38;37;29;19;2;210;78;799;1.312;395;284;1.156;512;460;1.052;1.306;16.537;16;24.399
;06:4,01 a 5,00;0;5;28;3;4;9;21;16;16;4;4;0;97;112;216;411;149;100;320;189;105;155;419;2.945;4;5.332;1;1;3;0;0;0;1;1;3;1;0;0;23;52;36;213;45;110;159;72;96;392;535;5.226;3;6.973;1;6;31;3;4;9;22;17;19;5;4;0;120;164;252;624;194;210;479;261;201;547;954;8.171;7;12.305
;07:5,01 a 7,00;3;10;14;5;1;19;9;7;10;5;3;0;83;253;256;359;136;209;382;301;145;231;646;2.769;4;5.860;1;2;0;0;1;1;2;5;1;2;1;0;13;70;54;199;41;188;184;76;113;655;694;2.746;7;5.056;4;12;14;5;2;20;11;12;11;7;4;0;96;323;310;558;177;397;566;377;258;886;1.340;5.515;11;10.916
;08:7,01 a 10,00;1;1;13;1;1;6;10;5;4;9;2;0;34;525;206;158;136;223;237;116;130;231;800;3.741;1;6.591;0;1;1;0;0;0;0;1;1;0;1;0;5;117;47;68;23;161;113;32;95;429;838;2.287;0;4.220;1;2;14;1;1;6;10;6;5;9;3;0;39;642;253;226;159;384;350;148;225;660;1.638;6.028;1;10.811
;09:10,01 a 15,00;2;1;10;1;0;0;1;0;1;1;0;0;16;381;93;56;51;250;167;88;225;433;612;2.186;1;4.576;1;0;2;0;0;0;0;0;0;3;2;0;3;101;19;15;2;158;82;26;206;372;575;1.365;0;2.932;3;1;12;1;0;0;1;0;1;4;2;0;19;482;112;71;53;408;249;114;431;805;1.187;3.551;1;7.508
;10:15,01 a 20,00;1;0;4;0;0;1;2;0;0;0;0;0;2;175;33;17;10;132;80;24;35;137;191;1.039;0;1.883;0;0;0;0;0;0;0;0;0;0;0;0;1;52;3;4;0;45;24;6;39;91;170;481;0;916;1;0;4;0;0;1;2;0;0;0;0;0;3;227;36;21;10;177;104;30;74;228;361;1.520;0;2.799
;11:Mais de 20,00;0;0;0;1;0;0;0;0;0;0;0;0;2;175;15;10;7;84;74;10;6;69;109;1.184;0;1.746;0;0;0;0;0;0;0;0;0;0;0;0;1;32;1;0;0;14;24;1;1;24;91;639;0;828;0;0;0;1;0;0;0;0;0;0;0;0;3;207;16;10;7;98;98;11;7;93;200;1.823;0;2.574
;{ñ class};5;26;13;2;3;4;8;5;5;10;8;1;63;55;498;213;54;9;180;255;128;23;136;86;8;1.798;0;1;2;1;0;0;1;0;9;5;20;0;17;5;10;113;28;9;62;15;158;60;89;23;0;628;5;27;15;3;3;4;9;5;14;15;28;1;80;60;508;326;82;18;242;270;286;83;225;109;8;2.426
230440:Fortaleza - CE;Total;171;1.431;2.954;2.401;645;1.165;1.908;3.590;1.577;2.030;11.286;1.518;12.079;4.401;49.317;71.950;15.246;7.599;94.581;32.147;41.352;7.184;20.658;76.158;2.055;465.403;44;187;459;364;139;169;287;1.503;594;715;22.684;1.544;7.987;1.044;4.326;56.692;8.427;7.683;57.702;7.411;38.623;22.294;27.460;89.414;519;358.271;215;1.618;3.413;2.765;784;1.334;2.195;5.093;2.171;2.745;33.970;3.062;20.066;5.445;53.643;128.642;23.673;15.282;152.283;39.558;79.975;29.478;48.118;165.572;2.574;823.674
;00:Até 0,50;0;0;40;6;1;0;0;15;3;11;41;0;63;13;105;361;103;11;224;134;380;15;466;1.147;3;3.142;0;1;22;1;1;0;0;12;2;9;120;0;115;17;70;344;71;14;322;106;274;63;443;1.435;1;3.443;0;1;62;7;2;0;0;27;5;20;161;0;178;30;175;705;174;25;546;240;654;78;909;2.582;4;6.585
;01:0,51 a 1,00;2;76;201;62;11;53;122;421;94;99;650;94;506;42;2.839;3.758;452;178;3.566;1.065;2.631;227;1.944;3.133;103;22.329;1;9;24;22;7;14;21;144;54;41;1.171;81;695;46;402;3.098;388;168;4.645;371;2.980;461;3.674;4.035;43;22.595;3;85;225;84;18;67;143;565;148;140;1.821;175;1.201;88;3.241;6.856;840;346;8.211;1.436;5.611;688;5.618;7.168;146;44.924
;02:1,01 a 1,50;33;702;1.839;825;291;634;1.489;1.746;948;1.130;7.545;1.175;7.053;550;19.118;48.264;8.503;657;43.500;10.355;23.945;2.920;4.756;6.280;952;195.210;7;92;237;201;65;92;197;720;385;429;18.658;1.369;5.482;50;1.564;40.139;4.874;1.288;36.013;3.547;24.487;10.492;8.999;18.215;275;177.877;40;794;2.076;1.026;356;726;1.686;2.466;1.333;1.559;26.203;2.544;12.535;600;20.682;88.403;13.377;1.945;79.513;13.902;48.432;13.412;13.755;24.495;1.227;373.087
;03:1,51 a 2,00;28;247;424;591;89;200;172;646;215;275;1.542;69;2.042;837;13.287;8.963;2.414;338;20.715;7.013;5.939;1.413;2.319;6.234;486;76.498;7;28;68;49;22;28;40;212;67;89;1.284;49;660;55;718;5.862;1.087;579;5.718;1.180;4.278;4.577;2.495;8.976;43;38.171;35;275;492;640;111;228;212;858;282;364;2.826;118;2.702;892;14.005;14.825;3.501;917;26.433;8.193;10.217;5.990;4.814;15.210;529;114.669
