;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;2;16;8;34;68;89;67;138;25;32;1;0;286;434;981;1.087;365;378;1.412;1.343;714;856;912;12.070;54;21.372;3;6;0;2;3;12;16;37;4;11;1;0;64;88;106;774;171;446;656;195;715;1.737;1.075;8.165;15;14.302;5;22;8;36;71;101;83;175;29;43;2;0;350;522;1.087;1.861;536;824;2.068;1.538;1.429;2.593;1.987;20.235;69;35.674
;06:4,01 a 5,00;3;22;5;18;45;33;31;67;4;17;0;0;130;269;320;428;166;352;528;489;264;337;875;6.249;38;10.690;1;6;1;2;0;2;5;14;3;4;0;0;24;74;39;487;64;343;292;110;379;918;953;7.471;1;11.193;4;28;6;20;45;35;36;81;7;21;0;0;154;343;359;915;230;695;820;599;643;1.255;1.828;13.720;39;21.883
;07:5,01 a 7,00;3;16;1;13;12;17;14;69;5;23;1;0;107;226;222;361;146;696;737;552;279;357;1.199;9.897;19;14.972;4;4;0;1;0;3;4;17;2;10;1;1;18;75;40;388;64;613;369;164;362;925;1.180;11.305;6;15.556;7;20;1;14;12;20;18;86;7;33;2;1;125;301;262;749;210;1.309;1.106;716;641;1.282;2.379;21.202;25;30.528
;08:7,01 a 10,00;3;12;0;11;4;7;11;21;4;13;0;0;70;189;148;163;102;756;560;328;188;309;1.360;6.203;8;10.470;5;13;2;1;1;2;3;10;0;3;0;0;12;51;26;157;25;574;305;113;205;858;1.376;6.423;4;10.169;8;25;2;12;5;9;14;31;4;16;0;0;82;240;174;320;127;1.330;865;441;393;1.167;2.736;12.626;12;20.639
;09:10,01 a 15,00;10;1;1;4;4;7;2;15;0;12;0;0;30;127;62;65;45;641;374;252;327;315;1.257;3.360;1;6.912;4;2;0;0;1;3;0;1;0;3;0;0;10;44;6;57;19;446;167;70;298;543;1.149;2.347;2;5.172;14;3;1;4;5;10;2;16;0;15;0;0;40;171;68;122;64;1.087;541;322;625;858;2.406;5.707;3;12.084
;10:15,01 a 20,00;4;8;0;2;0;0;3;6;0;3;0;0;14;56;12;25;18;200;139;89;80;69;542;1.530;0;2.800;5;0;0;0;0;0;0;3;0;0;0;0;1;16;0;6;6;124;84;12;109;179;497;877;0;1.919;9;8;0;2;0;0;3;9;0;3;0;0;15;72;12;31;24;324;223;101;189;248;1.039;2.407;0;4.719
;11:Mais de 20,00;17;3;1;3;3;0;5;3;0;9;0;0;18;127;3;20;33;211;334;54;45;54;354;2.115;0;3.412;0;0;0;0;0;0;0;0;0;1;0;0;1;15;0;4;6;71;212;6;43;115;245;1.405;0;2.124;17;3;1;3;3;0;5;3;0;10;0;0;19;142;3;24;39;282;546;60;88;169;599;3.520;0;5.536
;{ñ class};2;5;8;3;18;15;40;37;10;17;0;0;86;86;473;377;95;52;403;375;378;51;131;2.380;47;5.089;2;0;0;1;2;0;3;15;1;8;7;0;30;14;18;293;28;68;190;46;270;142;130;2.223;9;3.500;4;5;8;4;20;15;43;52;11;25;7;0;116;100;491;670;123;120;593;421;648;193;261;4.603;56;8.589
160030:Macapá - AP;Total;32;188;68;27;9;12;227;97;54;10;35;0;531;784;2.814;9.344;3.182;485;3.663;2.252;3.137;746;2.032;24.215;415;54.359;8;29;6;10;1;8;26;40;29;5;69;0;365;208;726;6.574;1.010;528;2.833;660;3.984;1.580;2.590;29.943;62;51.294;40;217;74;37;10;20;253;137;83;15;104;0;896;992;3.540;15.918;4.192;1.013;6.496;2.912;7.121;2.326;4.622;54.158;477;105.653
;00:Até 0,50;1;0;0;0;0;0;3;0;0;0;0;0;0;17;22;149;54;2;13;19;17;2;50;244;0;593;1;0;0;0;0;0;1;0;0;0;0;0;2;24;18;148;42;5;14;21;37;7;33;138;0;491;2;0;0;0;0;0;4;0;0;0;0;0;2;41;40;297;96;7;27;40;54;9;83;382;0;1.084
;01:0,51 a 1,00;1;21;12;3;0;0;8;8;8;1;1;0;52;7;138;697;86;7;104;56;360;37;180;2.267;130;4.184;0;2;1;2;0;1;13;3;4;1;12;0;48;3;88;466;43;20;121;43;301;87;267;3.318;8;4.852;1;23;13;5;0;1;21;11;12;2;13;0;100;10;226;1.163;129;27;225;99;661;124;447;5.585;138;9.036
;02:1,01 a 1,50;13;108;46;17;7;4;56;44;29;8;24;0;329;19;1.210;5.713;1.669;51;1.359;853;1.833;293;430;4.612;192;18.919;4;15;4;5;1;3;5;29;19;3;50;0;235;3;503;4.020;515;70;1.713;325;2.795;691;827;6.627;20;18.482;17;123;50;22;8;7;61;73;48;11;74;0;564;22;1.713;9.733;2.184;121;3.072;1.178;4.628;984;1.257;11.239;212;37.401
;03:1,51 a 2,00;4;47;10;3;2;3;35;29;7;1;6;0;119;7;894;1.472;613;29;479;307;475;161;175;4.296;33;9.207;0;7;0;1;0;1;3;6;5;0;5;0;51;0;73;1.035;193;54;330;95;364;426;219;6.545;6;9.419;4;54;10;4;2;4;38;35;12;1;11;0;170;7;967;2.507;806;83;809;402;839;587;394;10.841;39;18.626
;04:2,01 a 3,00;9;5;0;3;0;5;33;13;9;0;2;0;21;64;355;823;495;40;1.236;621;254;92;252;4.077;40;8.449;2;5;1;1;0;3;1;0;1;0;0;0;12;5;26;555;133;79;461;91;201;147;253;4.602;19;6.598;11;10;1;4;0;8;34;13;10;0;2;0;33;69;381;1.378;628;119;1.697;712;455;239;505;8.679;59;15.047
;05:3,01 a 4,00;2;2;0;1;0;0;83;2;1;0;0;0;6;45;74;252;119;54;279;170;101;42;224;1.273;12;2.742;0;0;0;1;0;0;3;1;0;0;1;0;12;13;7;179;46;63;55;29;112;47;232;1.531;9;2.341;2;2;0;2;0;0;86;3;1;0;1;0;18;58;81;431;165;117;334;199;213;89;456;2.804;21;5.083
;06:4,01 a 5,00;1;0;0;0;0;0;2;0;0;0;0;0;0;42;32;90;52;66;37;77;29;37;107;776;2;1.350;0;0;0;0;0;0;0;0;0;0;0;0;0;36;2;81;16;47;29;10;44;56;119;688;0;1.128;1;0;0;0;0;0;2;0;0;0;0;0;0;78;34;171;68;113;66;87;73;93;226;1.464;2;2.478
;07:5,01 a 7,00;0;1;0;0;0;0;2;0;0;0;0;0;0;198;28;57;40;71;32;69;26;46;190;2.944;1;3.705;1;0;0;0;0;0;0;0;0;0;1;0;2;58;3;41;15;78;31;12;53;82;192;3.096;0;3.665;1;1;0;0;0;0;2;0;0;0;1;0;2;256;31;98;55;149;63;81;79;128;382;6.040;1;7.370
;08:7,01 a 10,00;1;0;0;0;0;0;0;0;0;0;1;0;1;235;13;24;22;74;26;32;12;10;239;1.291;1;1.982;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;12;4;53;22;12;6;7;274;1.841;0;2.259;1;0;0;0;0;0;0;0;0;0;1;0;1;263;13;36;26;127;48;44;18;17;513;3.132;1;4.241
;09:10,01 a 15,00;0;0;0;0;0;0;0;0;0;0;0;0;0;52;6;13;8;47;22;27;6;19;114;1.078;0;1.392;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;6;2;36;13;12;8;19;118;857;0;1.084;0;0;0;0;0;0;0;0;0;0;0;0;0;64;7;19;10;83;35;39;14;38;232;1.935;0;2.476
;10:15,01 a 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;29;2;2;2;24;11;8;3;4;32;580;0;697;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;13;14;3;1;6;21;322;0;389;0;0;0;0;0;0;0;0;0;0;0;0;0;38;2;2;2;37;25;11;4;10;53;902;0;1.086
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;64;2;0;1;15;32;0;2;2;7;603;0;728;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2;14;0;0;0;6;318;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;78;2;0;1;17;46;0;2;2;13;921;0;1.082
;{ñ class};0;4;0;0;0;0;5;1;0;0;1;0;3;5;38;52;21;5;33;13;19;1;32;174;4;411;0;0;0;0;0;0;0;1;0;1;0;0;3;3;5;31;1;8;16;7;62;5;29;60;0;232;0;4;0;0;0;0;5;2;0;1;1;0;6;8;43;83;22;13;49;20;81;6;61;234;4;643
172100:Palmas - TO;Total;94;467;220;84;3;46;106;174;373;141;40;0;482;1.674;4.751;7.787;2.429;558;5.613;2.255;3.777;529;3.347;30.621;362;65.933;14;54;33;9;3;5;13;72;152;21;48;0;255;293;411;6.062;900;575;3.953;553;4.750;2.250;3.889;42.481;54;66.850;108;521;253;93;6;51;119;246;525;162;88;0;737;1.967;5.162;13.849;3.329;1.133;9.566;2.808;8.527;2.779;7.236;73.102;416;132.783
;00:Até 0,50;0;1;0;0;0;0;0;2;1;0;0;0;2;0;20;13;9;2;16;19;387;5;33;23;0;533;0;0;0;0;0;0;0;2;1;0;0;0;0;0;8;30;8;5;16;12;389;6;36;26;0;539;0;1;0;0;0;0;0;4;2;0;0;0;2;0;28;43;17;7;32;31;776;11;69;49;0;1.072
;01:0,51 a 1,00;0;29;9;1;1;0;3;18;5;5;2;0;9;4;149;190;59;9;208;48;249;17;126;2.120;81;3.342;0;3;2;0;0;0;1;6;4;0;0;0;11;7;28;158;39;13;394;27;319;43;165;3.511;14;4.745;0;32;11;1;1;0;4;24;9;5;2;0;20;11;177;348;98;22;602;75;568;60;291;5.631;95;8.087
;02:1,01 a 1,50;8;191;85;44;2;12;56;57;148;55;26;0;227;351;1.497;3.923;905;60;1.517;378;1.622;158;412;4.096;138;15.968;4;23;14;6;3;3;6;27;114;10;39;0;158;44;185;3.693;438;105;2.305;183;2.752;999;688;6.309;21;18.129;12;214;99;50;5;15;62;84;262;65;65;0;385;395;1.682;7.616;1.343;165;3.822;561;4.374;1.157;1.100;10.405;159;34.097
;03:1,51 a 2,00;40;133;75;24;0;5;29;30;43;28;12;0;94;242;1.376;1.782;550;16;1.138;328;684;125;208;2.130;58;9.150;5;14;7;1;0;2;3;11;8;3;4;0;37;44;59;1.202;176;30;483;102;500;640;282;3.105;5;6.723;45;147;82;25;0;7;32;41;51;31;16;0;131;286;1.435;2.984;726;46;1.621;430;1.184;765;490;5.235;63;15.873
;04:2,01 a 3,00;31;83;43;10;0;12;15;35;135;27;0;0;62;472;1.134;1.085;527;46;2.097;983;370;82;299;3.730;46;11.324;4;9;6;2;0;0;1;12;14;3;2;0;21;59;60;604;151;74;413;113;353;240;439;6.112;7;8.699;35;92;49;12;0;12;16;47;149;30;2;0;83;531;1.194;1.689;678;120;2.510;1.096;723;322;738;9.842;53;20.023
;05:3,01 a 4,00;8;18;2;1;0;12;1;12;16;10;0;0;11;249;205;357;158;74;219;246;145;93;391;3.626;19;5.873;0;2;2;0;0;0;0;8;3;4;0;0;6;50;29;168;38;62;126;34;149;187;508;6.980;2;8.358;8;20;4;1;0;12;1;20;19;14;0;0;17;299;234;525;196;136;345;280;294;280;899;10.606;21;14.231
;06:4,01 a 5,00;3;4;3;3;0;2;0;7;9;5;0;0;3;99;93;186;84;67;135;58;93;20;277;2.900;7;4.058;1;0;2;0;0;0;0;3;3;1;0;0;2;27;13;92;25;58;79;29;83;76;317;5.786;0;6.597;4;4;5;3;0;2;0;10;12;6;0;0;5;126;106;278;109;125;214;87;176;96;594;8.686;7;10.655
;07:5,01 a 7,00;0;5;0;1;0;1;0;5;5;5;0;0;2;54;56;137;72;74;106;80;76;10;378;3.400;1;4.468;0;2;0;0;0;0;2;3;3;0;1;0;1;26;12;60;8;69;44;22;60;34;369;5.968;4;6.688;0;7;0;1;0;1;2;8;8;5;1;0;3;80;68;197;80;143;150;102;136;44;747;9.368;5;11.156
;08:7,01 a 10,00;0;2;0;0;0;0;0;1;3;1;0;0;0;59;54;47;25;85;42;52;54;9;510;3.277;2;4.223;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;20;6;77;25;16;37;8;525;2.022;1;2.759;0;2;0;0;0;0;0;1;3;1;0;0;0;70;65;67;31;162;67;68;91;17;1.035;5.299;3;6.982
;09:10,01 a 15,00;0;0;0;0;0;0;0;2;1;0;0;0;0;54;30;14;13;61;38;29;62;3;500;2.698;1;3.506;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;6;3;48;20;8;58;6;407;1.371;0;1.943;0;0;0;0;0;0;0;2;1;0;0;0;0;68;32;20;16;109;58;37;120;9;907;4.069;1;5.449
;10:15,01 a 20,00;0;0;0;0;0;0;0;2;0;0;0;0;0;18;11;3;6;26;23;3;10;2;152;1.009;2;1.267;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;17;10;1;11;1;119;519;0;685;0;0;0;0;0;0;0;2;0;0;0;0;0;22;14;3;6;43;33;4;21;3;271;1.528;2;1.952
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;1;0;0;0;25;4;4;3;34;28;2;4;2;48;1.504;6;1.665;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;9;18;0;2;1;8;687;0;727;0;0;0;0;0;0;0;0;0;1;0;0;0;27;4;4;3;43;46;2;6;3;56;2.191;6;2.392
;{ñ class};4;1;3;0;0;2;2;3;7;4;0;0;72;47;122;46;18;4;46;29;21;3;13;108;1;556;0;1;0;0;0;0;0;0;2;0;2;0;19;5;1;29;8;8;20;6;37;9;26;85;0;258;4;2;3;0;0;2;2;3;9;4;2;0;91;52;123;75;26;12;66;35;58;12;39;193;1;814
211130:São Luiz - MA;Total;298;432;1.615;775;142;115;182;570;283;635;166;3;3.492;2.183;20.768;24.132;8.102;1.522;25.599;16.715;12.494;5.206;6.408;49.117;398;181.352;70;90;218;80;19;25;56;267;109;153;329;3;2.426;708;1.795;21.933;2.674;1.603;14.172;5.181;15.547;14.039;9.371;57.341;192;148.401;368;522;1.833;855;161;140;238;837;392;788;495;6;5.918;2.891;22.563;46.065;10.776;3.125;39.771;21.896;28.041;19.245;15.779;106.458;590;329.753
;00:Até 0,50;0;0;115;0;0;0;1;4;0;0;0;0;9;16;39;37;19;6;26;30;92;11;105;12;2;524;0;0;3;0;0;0;0;6;0;0;1;0;12;7;7;53;18;8;28;39;219;19;114;21;4;559;0;0;118;0;0;0;1;10;0;0;1;0;21;23;46;90;37;14;54;69;311;30;219;33;6;1.083
;01:0,51 a 1,00;0;8;56;21;4;8;6;19;7;9;8;0;113;24;442;729;113;23;1.075;393;825;100;458;1.893;52;6.386;0;0;18;11;0;4;2;15;4;7;20;0;395;5;150;764;120;27;1.984;488;1.124;272;703;3.008;38;9.159;0;8;74;32;4;12;8;34;11;16;28;0;508;29;592;1.493;233;50;3.059;881;1.949;372;1.161;4.901;90;15.545
;02:1,01 a 1,50;21;174;344;178;45;56;91;222;157;206;124;2;1.574;58;7.090;14.891;2.605;134;9.974;3.309;6.351;2.142;1.510;4.569;242;56.069;7;35;57;32;13;15;40;131;69;59;286;3;1.346;22;743;14.795;1.228;256;7.978;2.778;9.172;6.743;3.237;7.050;133;56.228;28;209;401;210;58;71;131;353;226;265;410;5;2.920;80;7.833;29.686;3.833;390;17.952;6.087;15.523;8.885;4.747;11.619;375;112.297
;03:1,51 a 2,00;21;85;193;247;42;29;49;114;59;110;22;0;637;100;5.832;4.283;1.476;96;7.128;2.780;2.117;974;540;4.230;54;31.218;1;12;12;13;3;2;7;44;15;20;12;0;268;24;317;3.134;442;151;1.911;384;2.099;2.854;995;5.196;8;17.924;22;97;205;260;45;31;56;158;74;130;34;0;905;124;6.149;7.417;1.918;247;9.039;3.164;4.216;3.828;1.535;9.426;62;49.142
;04:2,01 a 3,00;21;77;147;228;33;16;24;119;49;144;9;1;599;272;4.310;2.423;1.707;98;5.001;4.651;1.485;883;716;5.099;37;28.149;1;21;26;8;1;3;2;28;15;31;1;0;170;123;278;1.925;407;115;1.118;530;1.747;2.168;1.044;8.901;3;18.666;22;98;173;236;34;19;26;147;64;175;10;1;769;395;4.588;4.348;2.114;213;6.119;5.181;3.232;3.051;1.760;14.000;40;46.815
;05:3,01 a 4,00;4;23;133;35;5;1;4;37;5;64;3;0;161;276;1.029;749;716;180;872;1.540;679;402;621;8.443;6;15.988;0;10;22;6;2;1;2;17;5;15;3;0;67;92;111;528;184;228;388;229;534;783;695;9.415;3;13.340;4;33;155;41;7;2;6;54;10;79;6;0;228;368;1.140;1.277;900;408;1.260;1.769;1.213;1.185;1.316;17.858;9;29.328
;06:4,01 a 5,00;4;22;86;20;6;1;1;22;2;22;0;0;131;223;452;248;405;150;340;872;158;196;463;6.680;0;10.504;4;4;9;4;0;0;0;8;1;4;0;0;48;69;61;227;74;155;208;143;197;329;539;9.132;2;11.218;8;26;95;24;6;1;1;30;3;26;0;0;179;292;513;475;479;305;548;1.015;355;525;1.002;15.812;2;21.722
;07:5,01 a 7,00;6;16;174;22;1;1;1;16;2;15;0;0;86;411;353;248;395;226;247;968;216;206;645;9.186;1;13.442;9;4;23;4;0;0;1;8;0;10;0;0;25;136;43;153;97;225;179;170;157;337;698;6.983;0;9.262;15;20;197;26;1;1;2;24;2;25;0;0;111;547;396;401;492;451;426;1.138;373;543;1.343;16.169;1;22.704
;08:7,01 a 10,00;25;6;152;12;1;1;1;1;1;12;0;0;31;315;228;98;276;234;192;768;246;135;504;3.450;1;6.690;13;1;16;0;0;0;2;2;0;4;0;0;13;97;48;76;49;182;120;149;55;140;595;3.777;0;5.339;38;7;168;12;1;1;3;3;1;16;0;0;44;412;276;174;325;416;312;917;301;275;1.099;7.227;1;12.029
;09:10,01 a 15,00;74;3;62;3;1;1;0;1;0;13;0;0;17;193;95;45;182;200;119;553;62;61;454;2.894;1;5.034;14;1;16;1;0;0;0;0;0;2;0;0;3;79;4;26;21;153;64;85;15;94;436;2.298;0;3.312;88;4;78;4;1;1;0;1;0;15;0;0;20;272;99;71;203;353;183;638;77;155;890;5.192;1;8.346
;10:15,01 a 20,00;36;0;20;0;0;0;0;1;0;8;0;0;3;83;36;15;39;80;45;163;7;21;174;1.187;0;1.918;16;0;2;1;0;0;0;0;0;0;0;0;0;40;3;3;2;54;16;19;3;73;150;725;0;1.107;52;0;22;1;0;0;0;1;0;8;0;0;3;123;39;18;41;134;61;182;10;94;324;1.912;0;3.025
;11:Mais de 20,00;80;3;34;2;0;0;0;0;0;17;0;0;4;192;17;2;25;74;33;94;5;37;96;1.447;0;2.162;4;0;10;0;0;0;0;0;0;1;0;0;0;12;0;0;2;19;18;21;3;47;40;782;0;959;84;3;44;2;0;0;0;0;0;18;0;0;4;204;17;2;27;93;51;115;8;84;136;2.229;0;3.121
;{ñ class};6;15;99;7;4;1;4;14;1;15;0;0;127;20;845;364;144;21;547;594;251;38;122;27;2;3.268;1;2;4;0;0;0;0;8;0;0;6;0;79;2;30;249;30;30;160;146;222;180;125;53;1;1.328;7;17;103;7;4;1;4;22;1;15;6;0;206;22;875;613;174;51;707;740;473;218;247;80;3;4.596
221100:Terezina - PI;Total;185;1.520;1.175;203;135;565;1.271;838;259;628;701;57;4.301;2.859;13.339;22.586;7.493;1.615;21.893;8.164;13.541;6.261;7.652;34.719;760;152.720;19;134;133;37;24;127;158;277;104;197;1.734;34;2.284;674;1.163;17.349;2.667;1.739;14.982;1.402;14.479;14.686;9.919;41.412;89;125.823;204;1.654;1.308;240;159;692;1.429;1.115;363;825;2.435;91;6.585;3.533;14.502;39.935;10.160;3.354;36.875;9.566;28.020;20.947;17.571;76.131;849;278.543
;00:Até 0,50;0;7;8;4;1;18;17;5;0;4;10;0;17;10;39;97;43;13;14;39;124;26;193;68;2;759;0;6;2;0;0;4;9;8;0;3;10;0;6;7;20;110;49;11;13;33;144;41;139;66;0;681;0;13;10;4;1;22;26;13;0;7;20;0;23;17;59;207;92;24;27;72;268;67;332;134;2;1.440
;01:0,51 a 1,00;16;55;70;14;3;32;35;31;16;44;30;1;108;78;608;795;126;13;1.058;164;734;89;634;986;63;5.803;0;7;15;5;1;7;5;25;7;4;71;1;82;49;46;591;79;14;1.479;93;1.023;230;662;1.202;4;5.702;16;62;85;19;4;39;40;56;23;48;101;2;190;127;654;1.386;205;27;2.537;257;1.757;319;1.296;2.188;67;11.505
;02:1,01 a 1,50;91;927;680;110;78;347;630;431;135;407;499;51;2.558;168;7.235;14.868;3.871;273;10.662;3.651;9.129;1.727;1.961;6.160;475;67.124;12;67;76;20;9;101;64;156;62;127;1.483;30;1.883;82;540;12.547;1.653;524;10.607;704;10.620;5.252;3.300;9.237;47;59.203;103;994;756;130;87;448;694;587;197;534;1.982;81;4.441;250;7.775;27.415;5.524;797;21.269;4.355;19.749;6.979;5.261;15.397;522;126.327
;03:1,51 a 2,00;46;350;213;41;31;69;382;196;48;93;76;1;698;175;2.477;3.183;1.567;140;4.288;1.195;1.590;1.614;777;3.565;122;22.937;1;24;16;3;7;7;50;34;18;26;68;2;142;39;142;1.886;339;210;1.045;171;1.043;3.944;999;5.400;8;15.624;47;374;229;44;38;76;432;230;66;119;144;3;840;214;2.619;5.069;1.906;350;5.333;1.366;2.633;5.558;1.776;8.965;130;38.561
;04:2,01 a 3,00;19;120;86;19;12;38;129;102;45;47;61;2;422;339;1.417;1.813;1.070;143;3.644;1.849;898;1.205;689;3.296;64;17.529;4;17;14;3;3;5;18;31;10;17;41;1;80;47;184;1.177;310;219;867;142;672;2.317;1.110;5.236;13;12.538;23;137;100;22;15;43;147;133;55;64;102;3;502;386;1.601;2.990;1.380;362;4.511;1.991;1.570;3.522;1.799;8.532;77;30.067
;05:3,01 a 4,00;2;22;27;4;2;18;31;39;7;11;10;2;197;157;486;770;314;141;758;431;247;340;592;6.881;12;11.501;1;6;3;3;3;0;5;13;5;8;9;0;32;26;77;424;105;151;283;76;242;858;768;7.470;5;10.573;3;28;30;7;5;18;36;52;12;19;19;2;229;183;563;1.194;419;292;1.041;507;489;1.198;1.360;14.351;17;22.074
;06:4,01 a 5,00;1;4;40;2;2;7;16;14;5;0;3;0;106;335;193;346;171;106;289;198;143;166;396;3.119;4;5.666;1;2;4;0;0;0;1;2;0;2;1;0;23;49;45;223;43;121;188;52;133;408;486;5.573;5;7.362;2;6;44;2;2;7;17;16;5;2;4;0;129;384;238;569;214;227;477;250;276;574;882;8.692;9;13.028
;07:5,01 a 7,00;2;3;19;4;2;15;8;7;2;8;2;0;86;331;173;284;115;191;382;232;130;238;572;1.985;7;4.798;0;4;1;0;1;1;2;3;1;2;1;0;11;69;34;198;52;157;177;56;119;698;705;2.577;7;4.876;2;7;20;4;3;16;10;10;3;10;3;0;97;400;207;482;167;348;559;288;249;936;1.277;4.562;14;9.674
;08:7,01 a 10,00;0;2;15;1;1;6;7;3;0;2;3;0;24;504;89;128;83;226;234;92;156;183;769;3.668;0;6.196;0;1;0;0;0;0;0;2;1;0;0;0;6;100;29;60;15;158;107;34;110;365;791;2.041;0;3.820;0;3;15;1;1;6;7;5;1;2;3;0;30;604;118;188;98;384;341;126;266;548;1.560;5.709;0;10.016
;09:10,01 a 15,00;2;0;5;0;0;1;4;0;0;1;0;0;13;381;103;58;47;199;173;56;200;374;626;2.487;1;4.731;0;0;1;0;0;0;0;0;0;3;2;0;1;117;32;12;2;107;65;23;191;383;609;1.398;0;2.946;2;0;6;0;0;1;4;0;0;4;2;0;14;498;135;70;49;306;238;79;391;757;1.235;3.885;1;7.677
;10:15,01 a 20,00;0;0;1;0;0;0;2;0;0;1;0;0;1;175;37;5;12;92;83;18;35;172;217;1.192;0;2.043;0;0;0;0;0;0;0;0;0;0;0;0;0;47;6;3;2;42;31;2;34;102;188;585;0;1.042;0;0;1;0;0;0;2;0;0;1;0;0;1;222;43;8;14;134;114;20;69;274;405;1.777;0;3.085
;11:Mais de 20,00;0;0;1;1;0;0;0;0;0;0;0;0;1;146;9;9;5;64;77;5;7;111;98;1.166;0;1.700;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1;2;0;12;21;0;0;31;83;607;0;793;0;0;1;1;0;0;0;0;0;0;0;0;1;182;10;11;5;76;98;5;7;142;181;1.773;0;2.493
;{ñ class};6;30;10;3;3;14;10;10;1;10;7;0;70;60;473;230;69;14;231;234;148;16;128;146;10;1.933;0;0;1;3;0;2;4;3;0;5;48;0;18;6;7;116;18;13;99;16;148;57;79;20;0;663;6;30;11;6;3;16;14;13;1;15;55;0;88;66;480;346;87;27;330;250;296;73;207;166;10;2.596
230440:Fortaleza - CE;Total;101;1.188;2.211;4.138;580;1.055;1.447;3.065;1.338;1.836;10.186;1.300;11.286;4.088;33.207;65.937;15.571;7.375;90.413;31.627;37.693;7.895;20.915;77.182;2.347;433.981;31;186;329;887;100;156;222;1.326;525;624;19.399;1.105;7.109;1.057;3.531;51.913;7.940;7.591;57.435;6.933;32.490;23.864;27.846;85.986;559;339.144;132;1.374;2.540;5.025;680;1.211;1.669;4.391;1.863;2.460;29.585;2.405;18.395;5.145;36.738;117.850;23.511;14.966;147.848;38.560;70.183;31.759;48.761;163.168;2.906;773.125
;00:Até 0,50;0;1;9;0;0;1;0;20;2;13;88;0;60;31;104;341;140;19;232;142;449;19;574;1.749;2;3.996;0;0;3;0;0;0;0;21;0;8;203;1;100;31;122;365;80;25;253;76;379;58;510;1.988;1;4.224;0;1;12;0;0;1;0;41;2;21;291;1;160;62;226;706;220;44;485;218;828;77;1.084;3.737;3;8.220
;01:0,51 a 1,00;10;107;190;113;20;55;107;244;83;78;639;108;476;54;1.779;3.128;399;146;2.415;1.112;2.220;219;1.986;3.855;78;19.621;0;16;21;75;4;20;16;94;31;21;1.030;82;512;52;253;2.644;311;247;2.916;378;2.524;440;3.403;4.421;29;19.540;10;123;211;188;24;75;123;338;114;99;1.669;190;988;106;2.032;5.772;710;393;5.331;1.490;4.744;659;5.389;8.276;107;39.161
;02:1,01 a 1,50;20;600;1.459;2.081;295;536;1.154;1.512;839;1.083;6.985;990;7.117;769;12.257;44.271;8.336;754;44.035;11.390;21.548;3.410;4.768;6.560;851;183.620;5;107;204;532;50;74;162;614;340;370;15.844;941;5.096;65;1.491;36.116;4.500;1.345;38.142;3.355;20.137;11.400;9.210;17.087;222;167.409;25;707;1.663;2.613;345;610;1.316;2.126;1.179;1.453;22.829;1.931;12.213;834;13.748;80.387;12.836;2.099;82.177;14.745;41.685;14.810;13.978;23.647;1.073;351.029
;03:1,51 a 2,00;12;181;288;788;106;227;98;599;189;259;1.298;45;1.635;802;9.265;8.573;2.646;352;20.846;6.413;5.755;1.676;2.267;5.690;568;70.578;5;18;50;106;16;24;29;225;67;76;1.050;41;526;44;507;5.683;1.122;629;5.955;1.125;3.729;4.992;2.623;8.809;67;37.518;17;199;338;894;122;251;127;824;256;335;2.348;86;2.161;846;9.772;14.256;3.768;981;26.801;7.538;9.484;6.668;4.890;14.499;635;108.096
