;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;2;28;7;39;5;107;65;144;29;37;0;0;306;511;888;1.262;443;390;1.432;1.267;794;703;850;12.514;55;21.878;4;11;1;1;2;9;17;45;6;6;2;0;74;82;99;792;162;455;555;189;763;1.428;984;8.349;11;14.047;6;39;8;40;7;116;82;189;35;43;2;0;380;593;987;2.054;605;845;1.987;1.456;1.557;2.131;1.834;20.863;66;35.925
;06:4,01 a 5,00;3;12;3;9;1;30;29;77;21;24;0;0;128;350;294;489;235;378;515;497;364;248;872;8.300;31;12.910;1;4;0;4;0;2;7;9;5;7;0;0;21;71;55;571;73;358;288;138;395;677;876;8.172;4;11.738;4;16;3;13;1;32;36;86;26;31;0;0;149;421;349;1.060;308;736;803;635;759;925;1.748;16.472;35;24.648
;07:5,01 a 7,00;2;14;0;11;1;18;16;66;8;34;1;0;115;260;238;419;194;708;567;537;449;251;1.269;10.186;20;15.384;3;6;0;3;0;4;4;17;1;10;1;0;18;67;52;417;79;647;374;154;401;641;1.221;12.271;4;16.395;5;20;0;14;1;22;20;83;9;44;2;0;133;327;290;836;273;1.355;941;691;850;892;2.490;22.457;24;31.779
;08:7,01 a 10,00;5;10;0;12;0;4;11;22;3;9;0;0;79;195;120;190;103;633;424;283;324;200;1.265;7.665;8;11.565;5;11;1;0;0;2;2;9;0;4;0;0;13;55;30;172;42;506;280;101;242;638;1.302;8.555;4;11.974;10;21;1;12;0;6;13;31;3;13;0;0;92;250;150;362;145;1.139;704;384;566;838;2.567;16.220;12;23.539
;09:10,01 a 15,00;13;2;1;6;0;7;1;12;1;10;0;0;31;152;58;93;75;606;342;192;291;238;1.105;4.598;2;7.836;6;1;0;0;0;3;0;5;0;3;0;0;14;45;6;70;30;457;184;42;261;447;1.052;3.609;2;6.237;19;3;1;6;0;10;1;17;1;13;0;0;45;197;64;163;105;1.063;526;234;552;685;2.157;8.207;4;14.073
;10:15,01 a 20,00;7;6;0;2;0;0;2;6;0;6;0;0;12;55;14;33;20;208;157;59;81;52;537;1.795;0;3.052;5;0;0;0;0;0;0;2;0;1;0;0;1;19;0;3;11;150;95;6;106;132;475;1.102;0;2.108;12;6;0;2;0;0;2;8;0;7;0;0;13;74;14;36;31;358;252;65;187;184;1.012;2.897;0;5.160
;11:Mais de 20,00;19;6;1;3;0;0;5;4;0;9;0;0;21;152;4;36;30;190;317;39;47;35;266;2.460;0;3.644;0;0;0;0;0;0;0;0;0;2;0;0;2;19;1;8;4;66;204;8;44;102;186;1.740;0;2.386;19;6;1;3;0;0;5;4;0;11;0;0;23;171;5;44;34;256;521;47;91;137;452;4.200;0;6.030
;{ñ class};2;5;11;4;2;14;47;26;10;17;1;0;96;91;544;402;87;56;446;294;351;44;112;31;41;2.734;2;0;0;1;2;0;4;17;1;6;4;0;42;13;26;314;11;57;163;43;298;131;122;27;8;1.292;4;5;11;5;4;14;51;43;11;23;5;0;138;104;570;716;98;113;609;337;649;175;234;58;49;4.026
160030:Macapá - AP;Total;29;175;39;32;3;12;126;116;58;12;34;0;550;824;2.909;9.672;3.047;516;4.340;2.228;3.113;616;2.073;24.402;382;55.308;5;32;5;10;1;6;17;50;30;9;77;0;392;202;1.430;6.871;947;597;2.633;628;4.196;1.398;2.679;29.769;26;52.010;34;207;44;42;4;18;143;166;88;21;111;0;942;1.026;4.339;16.543;3.994;1.113;6.973;2.856;7.309;2.014;4.752;54.171;408;107.318
;00:Até 0,50;0;0;0;0;0;0;0;0;1;0;0;0;0;14;10;147;34;5;12;22;16;2;42;188;0;493;0;0;0;0;0;0;0;0;0;0;0;0;0;15;20;127;48;7;10;24;23;10;33;58;0;375;0;0;0;0;0;0;0;0;1;0;0;0;0;29;30;274;82;12;22;46;39;12;75;246;0;868
;01:0,51 a 1,00;0;7;7;2;0;0;13;12;5;0;1;0;52;1;219;910;110;8;182;50;423;34;185;774;129;3.124;0;1;0;0;0;1;10;7;7;3;11;0;35;1;214;585;51;16;218;29;527;77;291;824;7;2.915;0;8;7;2;0;1;23;19;12;3;12;0;87;2;433;1.495;161;24;400;79;950;111;476;1.598;136;6.039
;02:1,01 a 1,50;15;117;25;20;3;4;76;55;34;12;25;0;357;22;1.459;5.726;1.624;50;1.013;708;1.707;272;463;1.415;196;15.398;1;18;4;8;1;1;3;32;19;5;60;0;280;5;1.050;4.104;443;90;1.311;292;2.725;622;914;1.984;16;13.988;16;135;29;28;4;5;79;87;53;17;85;0;637;27;2.509;9.830;2.067;140;2.324;1.000;4.432;894;1.377;3.399;212;29.386
;03:1,51 a 2,00;2;35;7;4;0;4;26;28;11;0;4;0;100;17;760;1.525;609;29;551;295;463;138;198;2.684;38;7.528;0;6;1;1;0;1;2;7;4;0;4;0;46;3;89;1.136;194;49;314;102;351;435;217;4.038;2;7.002;2;41;8;5;0;5;28;35;15;0;8;0;146;20;849;2.661;803;78;865;397;814;573;415;6.722;40;14.530
;04:2,01 a 3,00;8;5;0;4;0;4;9;15;4;0;3;0;30;88;276;873;445;65;2.073;694;253;66;288;5.525;16;10.744;3;7;0;0;0;3;1;2;0;0;1;0;13;5;38;584;120;124;577;94;221;110;253;7.806;1;9.963;11;12;0;4;0;7;10;17;4;0;4;0;43;93;314;1.457;565;189;2.650;788;474;176;541;13.331;17;20.707
;05:3,01 a 4,00;2;4;0;2;0;0;1;5;1;0;0;0;6;15;78;264;72;69;267;212;116;37;204;4.387;0;5.742;0;0;0;1;0;0;0;0;0;0;0;0;13;12;9;187;49;72;43;26;122;60;221;5.758;0;6.573;2;4;0;3;0;0;1;5;1;0;0;0;19;27;87;451;121;141;310;238;238;97;425;10.145;0;12.315
;06:4,01 a 5,00;1;0;0;0;0;0;1;0;1;0;0;0;1;39;38;90;63;50;34;95;26;28;106;2.021;0;2.594;0;0;0;0;0;0;0;1;0;0;0;0;1;30;2;60;19;53;31;12;42;41;130;2.406;0;2.828;1;0;0;0;0;0;1;1;1;0;0;0;2;69;40;150;82;103;65;107;68;69;236;4.427;0;5.422
;07:5,01 a 7,00;0;1;0;0;0;0;0;0;0;0;0;0;0;209;20;64;42;105;40;56;31;13;201;3.520;1;4.303;1;0;0;0;0;0;0;0;0;0;1;0;0;55;4;53;13;83;46;14;47;15;227;3.867;0;4.426;1;1;0;0;0;0;0;0;0;0;1;0;0;264;24;117;55;188;86;70;78;28;428;7.387;1;8.729
;08:7,01 a 10,00;1;0;0;0;0;0;0;0;0;0;0;0;1;228;10;18;26;54;26;34;24;5;214;1.525;1;2.167;0;0;0;0;0;0;0;0;0;0;0;0;2;31;2;8;6;46;27;12;23;4;251;1.524;0;1.936;1;0;0;0;0;0;0;0;0;0;0;0;3;259;12;26;32;100;53;46;47;9;465;3.049;1;4.103
;09:10,01 a 15,00;0;0;0;0;0;0;0;0;0;0;0;0;0;73;1;12;2;37;28;27;31;18;110;986;0;1.325;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;4;3;37;10;12;67;13;104;745;0;1.010;0;0;0;0;0;0;0;0;0;0;0;0;0;88;1;16;5;74;38;39;98;31;214;1.731;0;2.335
;10:15,01 a 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;35;3;2;2;24;12;12;7;1;24;552;0;674;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;11;11;4;3;2;12;334;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;48;3;2;2;35;23;16;10;3;36;886;0;1.064
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;1;17;33;0;3;2;7;691;0;831;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;3;15;0;1;0;5;395;0;435;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;1;20;48;0;4;2;12;1.086;0;1.266
;{ñ class};0;6;0;0;0;0;0;1;1;0;1;0;3;6;35;41;17;3;69;23;13;0;31;134;1;385;0;0;0;0;0;0;1;1;0;1;0;0;2;1;2;23;1;6;20;7;44;9;21;30;0;169;0;6;0;0;0;0;1;2;1;1;1;0;5;7;37;64;18;9;89;30;57;9;52;164;1;554
172100:Palmas - TO;Total;89;480;174;65;2;62;110;170;351;175;56;2;427;1.623;4.764;7.487;2.326;546;5.755;2.144;3.729;521;3.319;28.351;734;63.462;11;65;26;10;2;7;8;74;187;54;58;2;261;278;457;5.896;912;592;3.874;551;4.645;2.177;3.832;40.383;77;64.439;100;545;200;75;4;69;118;244;538;229;114;4;688;1.901;5.221;13.383;3.238;1.138;9.629;2.695;8.374;2.698;7.151;68.734;811;127.901
;00:Até 0,50;0;2;0;0;0;0;1;1;1;0;0;0;0;7;16;15;16;2;23;15;420;2;17;4;0;542;0;0;0;0;0;0;0;2;3;0;0;0;0;3;10;13;8;1;11;8;417;7;22;4;0;509;0;2;0;0;0;0;1;3;4;0;0;0;0;10;26;28;24;3;34;23;837;9;39;8;0;1.051
;01:0,51 a 1,00;2;31;4;5;0;0;0;18;2;3;2;0;15;6;217;216;52;15;301;39;282;14;111;1.232;66;2.633;0;1;2;0;0;0;2;8;4;3;0;0;11;3;51;165;40;15;451;43;352;39;162;1.420;19;2.791;2;32;6;5;0;0;2;26;6;6;2;0;26;9;268;381;92;30;752;82;634;53;273;2.652;85;5.424
;02:1,01 a 1,50;9;201;70;35;1;17;63;55;132;45;43;2;206;317;1.575;3.494;853;52;1.491;448;1.562;171;415;4.623;400;16.280;3;24;10;7;2;3;5;29;144;10;45;2;183;38;198;3.514;453;105;2.174;187;2.604;1.009;702;7.808;22;19.281;12;225;80;42;3;20;68;84;276;55;88;4;389;355;1.773;7.008;1.306;157;3.665;635;4.166;1.180;1.117;12.431;422;35.561
;03:1,51 a 2,00;31;139;50;13;1;8;30;32;43;35;8;0;111;195;1.437;1.768;495;22;1.119;322;648;112;197;1.613;152;8.581;1;18;6;0;0;2;1;9;8;5;7;0;36;51;61;1.258;152;39;464;110;451;582;289;2.282;15;5.847;32;157;56;13;1;10;31;41;51;40;15;0;147;246;1.498;3.026;647;61;1.583;432;1.099;694;486;3.895;167;14.428
;04:2,01 a 3,00;27;81;41;8;0;18;15;35;136;42;1;0;70;489;997;1.152;530;38;2.147;801;336;81;364;2.736;67;10.212;6;16;4;2;0;1;0;15;15;16;4;0;20;54;69;589;161;68;427;89;359;229;490;5.746;12;8.392;33;97;45;10;0;19;15;50;151;58;5;0;90;543;1.066;1.741;691;106;2.574;890;695;310;854;8.482;79;18.604
;05:3,01 a 4,00;11;12;3;1;0;13;0;13;13;14;0;0;10;279;179;388;164;64;269;239;156;88;406;3.219;24;5.565;0;4;2;0;0;0;0;0;3;8;0;0;7;39;29;170;46;61;108;33;157;185;502;6.093;2;7.449;11;16;5;1;0;13;0;13;16;22;0;0;17;318;208;558;210;125;377;272;313;273;908;9.312;26;13.014
;06:4,01 a 5,00;4;3;3;2;0;3;0;7;12;4;1;0;7;73;93;194;68;70;137;70;89;22;337;2.630;5;3.834;1;1;2;0;0;1;0;5;2;2;0;0;3;33;16;76;22;60;91;25;108;68;322;5.950;3;6.791;5;4;5;2;0;4;0;12;14;6;1;0;10;106;109;270;90;130;228;95;197;90;659;8.580;8;10.625
;07:5,01 a 7,00;1;5;0;1;0;2;0;4;4;10;1;0;3;70;57;133;82;95;99;88;84;14;353;4.793;1;5.900;0;0;0;0;0;0;0;5;4;5;0;0;0;14;11;60;11;80;49;23;58;29;335;6.366;2;7.052;1;5;0;1;0;2;0;9;8;15;1;0;3;84;68;193;93;175;148;111;142;43;688;11.159;3;12.952
;08:7,01 a 10,00;0;1;1;0;0;0;0;1;3;3;0;0;2;61;52;52;26;64;36;46;59;7;497;2.941;3;3.855;0;1;0;0;0;0;0;0;1;3;0;0;0;19;9;24;9;67;20;16;55;11;512;2.082;2;2.831;0;2;1;0;0;0;0;1;4;6;0;0;2;80;61;76;35;131;56;62;114;18;1.009;5.023;5;6.686
;09:10,01 a 15,00;0;0;0;0;0;0;0;1;1;6;0;0;0;58;18;21;17;64;28;32;54;4;458;2.138;4;2.904;0;0;0;0;0;0;0;1;0;2;0;0;0;18;1;2;3;56;19;11;44;6;378;1.405;0;1.946;0;0;0;0;0;0;0;2;1;8;0;0;0;76;19;23;20;120;47;43;98;10;836;3.543;4;4.850
;10:15,01 a 20,00;0;1;0;0;0;0;0;1;0;1;0;0;0;19;3;2;4;23;28;10;10;3;124;972;3;1.204;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;16;15;0;7;3;95;532;0;670;0;1;0;0;0;0;0;1;0;1;0;0;0;21;3;2;4;39;43;10;17;6;219;1.504;3;1.874
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;9;0;0;0;28;0;4;3;33;28;0;4;1;33;1.409;6;1.558;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14;15;0;2;0;5;668;0;705;0;0;0;0;0;0;0;0;0;9;0;0;0;29;0;4;3;47;43;0;6;1;38;2.077;6;2.263
;{ñ class};4;4;2;0;0;1;1;2;4;3;0;0;3;21;120;48;16;4;49;34;25;2;7;41;3;394;0;0;0;1;0;0;0;0;3;0;2;0;1;3;2;25;7;10;30;6;31;9;18;27;0;175;4;4;2;1;0;1;1;2;7;3;2;0;4;24;122;73;23;14;79;40;56;11;25;68;3;569
211130:São Luiz - MA;Total;376;531;1.542;688;224;116;235;622;346;644;163;0;3.558;1.925;21.374;25.012;8.060;1.551;26.427;16.605;12.875;4.569;6.212;48.080;309;182.044;79;113;201;83;27;18;73;295;114;139;446;1;2.287;663;2.039;22.831;2.801;1.666;14.150;5.106;16.186;12.344;8.890;58.489;148;149.189;455;644;1.743;771;251;134;308;917;460;783;609;1;5.845;2.588;23.413;47.843;10.861;3.217;40.577;21.711;29.061;16.913;15.102;106.569;457;331.233
;00:Até 0,50;0;0;1;0;1;0;2;6;3;0;0;0;2;18;55;43;14;2;25;37;112;9;110;11;0;451;0;0;2;0;0;0;0;5;3;0;1;0;4;6;14;43;12;2;57;57;130;10;91;10;0;447;0;0;3;0;1;0;2;11;6;0;1;0;6;24;69;86;26;4;82;94;242;19;201;21;0;898
;01:0,51 a 1,00;0;7;40;5;3;7;12;23;6;8;14;0;112;13;577;934;124;21;1.250;374;679;95;455;1.786;42;6.587;0;7;9;3;0;2;5;11;10;5;39;1;292;9;137;803;126;30;2.001;282;1.026;251;617;2.747;18;8.431;0;14;49;8;3;9;17;34;16;13;53;1;404;22;714;1.737;250;51;3.251;656;1.705;346;1.072;4.533;60;15.018
;02:1,01 a 1,50;20;219;273;230;58;59;133;218;173;175;123;0;1.493;49;7.291;14.956;2.610;116;10.097;3.177;6.835;1.933;1.429;3.660;192;55.519;6;43;51;34;15;10;44;151;62;63;382;0;1.314;26;874;15.302;1.392;215;8.032;2.823;10.430;6.657;3.040;5.129;110;56.205;26;262;324;264;73;69;177;369;235;238;505;0;2.807;75;8.165;30.258;4.002;331;18.129;6.000;17.265;8.590;4.469;8.789;302;111.724
;03:1,51 a 2,00;22;117;212;241;61;27;61;131;71;148;16;0;680;88;5.385;4.626;1.507;90;7.613;2.503;1.957;766;496;3.030;40;29.888;2;11;19;18;5;3;12;41;17;12;12;0;262;19;347;3.289;443;157;1.853;369;1.738;2.206;958;5.421;6;17.220;24;128;231;259;66;30;73;172;88;160;28;0;942;107;5.732;7.915;1.950;247;9.466;2.872;3.695;2.972;1.454;8.451;46;47.108
;04:2,01 a 3,00;28;81;151;126;70;14;16;138;71;153;8;0;652;269;4.750;2.608;1.671;104;5.034;4.834;1.491;781;773;5.605;17;29.445;0;18;23;9;5;1;6;32;15;27;3;0;186;100;336;1.950;428;142;1.160;517;1.690;1.505;1.033;9.465;3;18.654;28;99;174;135;75;15;22;170;86;180;11;0;838;369;5.086;4.558;2.099;246;6.194;5.351;3.181;2.286;1.806;15.070;20;48.099
;05:3,01 a 4,00;31;38;135;28;10;2;3;45;10;64;1;0;200;278;1.068;771;753;175;900;1.640;569;329;646;7.637;6;15.339;3;14;28;9;2;1;2;27;6;14;3;0;76;97;126;544;173;219;362;232;479;620;701;9.412;1;13.151;34;52;163;37;12;3;5;72;16;78;4;0;276;375;1.194;1.315;926;394;1.262;1.872;1.048;949;1.347;17.049;7;28.490
;06:4,01 a 5,00;8;16;90;19;6;3;1;28;4;17;0;0;142;160;458;255;395;148;391;870;355;176;462;6.261;0;10.265;4;9;7;5;0;1;1;10;1;6;0;0;39;61;59;252;67;160;178;162;226;288;510;10.664;2;12.712;12;25;97;24;6;4;2;38;5;23;0;0;181;221;517;507;462;308;569;1.032;581;464;972;16.925;2;22.977
;07:5,01 a 7,00;6;21;162;13;5;1;1;14;2;21;0;0;90;330;448;282;374;257;274;925;278;187;663;8.223;1;12.578;6;5;16;2;0;0;1;10;0;5;0;0;15;117;62;176;73;269;185;213;175;287;757;6.801;0;9.175;12;26;178;15;5;1;2;24;2;26;0;0;105;447;510;458;447;526;459;1.138;453;474;1.420;15.024;1;21.753
;08:7,01 a 10,00;43;5;142;10;3;1;1;3;2;12;0;0;42;268;241;121;241;213;188;822;239;113;479;4.001;1;7.191;18;2;16;2;0;0;2;2;0;5;0;0;12;100;36;67;36;179;101;145;70;108;542;4.258;0;5.701;61;7;158;12;3;1;3;5;2;17;0;0;54;368;277;188;277;392;289;967;309;221;1.021;8.259;1;12.892
;09:10,01 a 15,00;84;5;57;3;0;1;0;2;0;11;0;0;15;158;107;54;163;221;101;553;84;67;370;3.150;1;5.207;14;1;9;0;0;0;0;1;0;1;0;0;6;70;7;24;18;181;55;92;19;106;366;2.410;0;3.380;98;6;66;3;0;1;0;3;0;12;0;0;21;228;114;78;181;402;156;645;103;173;736;5.560;1;8.587
;10:15,01 a 20,00;58;1;23;3;0;0;0;0;1;12;0;0;1;78;30;12;31;97;43;149;9;22;147;1.018;0;1.735;19;0;5;1;0;0;0;0;0;0;0;0;0;42;4;3;3;61;25;25;3;79;117;730;0;1.117;77;1;28;4;0;0;0;0;1;12;0;0;1;120;34;15;34;158;68;174;12;101;264;1.748;0;2.852
;11:Mais de 20,00;70;2;26;4;0;0;0;1;0;14;0;0;6;201;22;8;26;81;34;90;10;52;61;1.697;0;2.405;5;0;10;0;0;0;0;0;0;1;0;0;0;15;0;0;1;21;16;14;2;50;24;839;0;998;75;2;36;4;0;0;0;1;0;15;0;0;6;216;22;8;27;102;50;104;12;102;85;2.536;0;3.403
;{ñ class};6;19;230;6;7;1;5;13;3;9;1;0;123;15;942;342;151;26;477;631;257;39;121;2.001;9;5.434;2;3;6;0;0;0;0;5;0;0;6;0;81;1;37;378;29;30;125;175;198;177;134;603;8;1.998;8;22;236;6;7;1;5;18;3;9;7;0;204;16;979;720;180;56;602;806;455;216;255;2.604;17;7.432
221100:Terezina - PI;Total;159;1.560;1.357;205;130;546;1.196;782;366;672;714;64;4.390;2.699;15.609;21.832;7.738;1.644;21.184;8.099;12.909;6.179;7.674;34.767;769;153.244;31;140;158;31;19;127;133;258;128;211;1.771;26;2.177;557;1.135;16.746;2.504;1.788;13.651;1.382;14.905;14.326;9.917;41.456;101;123.678;190;1.700;1.515;236;149;673;1.329;1.040;494;883;2.485;90;6.567;3.256;16.744;38.578;10.242;3.432;34.835;9.481;27.814;20.505;17.591;76.223;870;276.922
;00:Até 0,50;0;2;1;1;1;0;12;4;0;4;12;0;16;7;38;59;29;12;20;40;85;33;222;22;0;620;0;0;0;0;0;1;3;0;0;3;9;0;6;1;27;53;31;6;10;43;127;51;142;22;0;535;0;2;1;1;1;1;15;4;0;7;21;0;22;8;65;112;60;18;30;83;212;84;364;44;0;1.155
;01:0,51 a 1,00;28;64;88;8;1;34;25;48;13;34;24;4;142;44;749;678;114;24;762;178;519;124;608;615;114;5.042;5;4;22;1;1;4;2;20;10;15;79;2;115;27;45;513;65;25;1.216;102;829;202;537;996;7;4.844;33;68;110;9;2;38;27;68;23;49;103;6;257;71;794;1.191;179;49;1.978;280;1.348;326;1.145;1.611;121;9.886
;02:1,01 a 1,50;67;953;781;118;85;331;556;365;191;461;516;55;2.605;130;7.957;14.211;4.032;257;9.822;3.467;9.124;1.619;2.000;6.433;443;66.579;18;72;98;20;7;104;66;163;78;133;1.532;23;1.743;24;482;11.914;1.532;536;9.545;606;11.297;5.241;3.450;9.501;53;58.238;85;1.025;879;138;92;435;622;528;269;594;2.048;78;4.348;154;8.439;26.125;5.564;793;19.367;4.073;20.421;6.860;5.450;15.934;496;124.817
;03:1,51 a 2,00;37;312;267;44;22;67;382;189;67;91;84;0;708;248;3.354;3.234;1.510;140;4.092;1.167;1.356;1.732;717;3.407;126;23.353;0;33;12;2;5;9;42;29;24;24;74;1;135;26;183;1.993;355;236;1.030;175;953;3.856;961;5.240;6;15.404;37;345;279;46;27;76;424;218;91;115;158;1;843;274;3.537;5.227;1.865;376;5.122;1.342;2.309;5.588;1.678;8.647;132;38.757
;04:2,01 a 3,00;12;148;92;17;10;64;144;103;49;51;54;3;426;193;1.791;1.870;1.207;152;4.151;1.926;810;1.071;720;3.298;55;18.417;5;20;10;5;3;6;12;22;9;19;43;0;78;28;177;1.244;292;215;865;154;736;2.104;1.106;5.066;16;12.235;17;168;102;22;13;70;156;125;58;70;97;3;504;221;1.968;3.114;1.499;367;5.016;2.080;1.546;3.175;1.826;8.364;71;30.652
;05:3,01 a 4,00;2;22;25;6;2;14;32;38;19;7;8;2;185;323;509;778;343;152;837;425;242;342;537;4.851;12;9.713;1;7;9;1;2;2;5;15;5;8;6;0;39;24;69;430;106;163;272;90;258;846;758;9.102;6;12.224;3;29;34;7;4;16;37;53;24;15;14;2;224;347;578;1.208;449;315;1.109;515;500;1.188;1.295;13.953;18;21.937
;06:4,01 a 5,00;1;8;42;3;3;9;16;15;11;2;5;0;107;202;186;334;164;111;357;215;116;161;474;5.223;5;7.770;1;1;2;0;0;0;1;3;0;0;1;0;23;48;40;214;48;114;223;70;134;392;568;4.207;5;6.095;2;9;44;3;3;9;17;18;11;2;6;0;130;250;226;548;212;225;580;285;250;553;1.042;9.430;10;13.865
;07:5,01 a 7,00;1;9;23;3;2;18;7;7;8;3;1;0;83;265;200;261;132;207;365;230;192;222;611;2.461;7;5.318;0;2;2;0;1;1;1;4;2;2;0;0;9;75;43;193;37;175;184;67;138;675;693;2.732;7;5.043;1;11;25;3;3;19;8;11;10;5;1;0;92;340;243;454;169;382;549;297;330;897;1.304;5.193;14;10.361
;08:7,01 a 10,00;2;1;12;2;1;5;10;4;1;4;4;0;30;506;165;138;90;201;232;100;133;159;732;3.780;0;6.312;1;1;0;0;0;0;0;1;0;0;0;0;8;116;38;65;13;141;112;33;122;374;739;2.111;0;3.875;3;2;12;2;1;5;10;5;1;4;4;0;38;622;203;203;103;342;344;133;255;533;1.471;5.891;0;10.187
;09:10,01 a 15,00;3;0;10;1;0;1;1;0;0;1;0;0;15;383;78;54;36;211;177;72;169;424;599;2.510;1;4.746;0;0;1;0;0;0;0;0;0;3;2;0;2;101;13;14;2;119;76;22;152;397;610;1.391;0;2.905;3;0;11;1;0;1;1;0;0;4;2;0;17;484;91;68;38;330;253;94;321;821;1.209;3.901;1;7.651
;10:15,01 a 20,00;0;0;2;0;0;0;2;0;1;0;0;0;1;182;25;5;12;100;81;19;35;170;230;905;0;1.770;0;0;0;0;0;0;0;0;0;0;0;0;0;56;6;2;1;34;26;1;27;110;200;472;0;935;0;0;2;0;0;0;2;0;1;0;0;0;1;238;31;7;13;134;107;20;62;280;430;1.377;0;2.705
;11:Mais de 20,00;0;0;0;1;0;0;0;0;0;0;0;0;1;156;29;10;5;62;71;7;4;98;84;1.159;0;1.687;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;1;0;11;24;0;2;32;67;583;0;747;0;0;0;1;0;0;0;0;0;0;0;0;1;183;29;11;5;73;95;7;6;130;151;1.742;0;2.434
;{ñ class};6;41;14;1;3;3;9;9;6;14;6;0;71;60;528;200;64;15;217;253;124;24;140;103;6;1.917;0;0;2;2;0;0;1;1;0;4;25;0;19;4;12;110;22;13;68;19;130;46;86;33;1;598;6;41;16;3;3;3;10;10;6;18;31;0;90;64;540;310;86;28;285;272;254;70;226;136;7;2.515
230440:Fortaleza - CE;Total;117;1.624;2.362;4.271;621;1.071;1.697;3.309;1.499;2.025;10.111;1.188;11.379;4.121;35.949;67.199;14.797;7.341;91.056;31.545;39.113;7.380;20.659;71.149;1.863;433.446;38;193;370;921;133;162;253;1.411;566;723;20.048;1.241;7.546;1.019;3.729;53.256;8.016;7.511;56.532;6.947;36.366;22.827;27.861;81.451;467;339.587;155;1.817;2.732;5.192;754;1.233;1.950;4.720;2.065;2.748;30.159;2.429;18.925;5.140;39.678;120.455;22.813;14.852;147.588;38.492;75.479;30.207;48.520;152.600;2.330;773.033
;00:Até 0,50;0;0;4;0;1;0;2;22;2;12;50;0;56;29;171;282;126;10;222;115;411;11;524;641;17;2.708;0;1;3;0;0;0;1;19;0;11;126;1;102;19;121;259;86;24;297;55;366;55;473;771;5;2.795;0;1;7;0;1;0;3;41;2;23;176;1;158;48;292;541;212;34;519;170;777;66;997;1.412;22;5.503
;01:0,51 a 1,00;3;83;176;130;15;35;89;318;110;77;609;47;452;45;1.568;3.464;453;117;3.321;1.157;2.522;207;2.012;2.071;115;19.196;0;24;22;81;4;16;18;133;46;29;1.130;89;620;57;303;2.953;368;197;4.209;426;2.847;464;3.548;2.415;37;20.036;3;107;198;211;19;51;107;451;156;106;1.739;136;1.072;102;1.871;6.417;821;314;7.530;1.583;5.369;671;5.560;4.486;152;39.232
;02:1,01 a 1,50;15;674;1.526;1.999;270;542;1.345;1.591;891;1.173;6.949;921;6.976;655;13.899;45.666;8.188;739;42.389;10.879;23.348;3.204;4.858;6.806;784;186.287;7;98;227;552;60;73;179;648;371;417;16.478;1.066;5.295;54;1.493;37.615;4.596;1.276;36.118;3.225;23.204;11.238;9.402;18.249;228;172.169;22;772;1.753;2.551;330;615;1.524;2.239;1.262;1.590;23.427;1.987;12.271;709;15.392;83.281;12.784;2.015;78.507;14.104;46.552;14.442;14.260;25.055;1.012;358.456
;03:1,51 a 2,00;11;289;325;927;84;234;153;637;206;244;1.284;60;1.655;780;10.164;8.137;2.325;338;20.472;6.614;5.417;1.464;2.230;4.972;411;69.433;5;16;58;99;20;31;32;219;60;88;1.042;41;583;36;564;5.542;1.056;569;5.446;1.189;4.013;4.482;2.528;7.488;53;35.260;16;305;383;1.026;104;265;185;856;266;332;2.326;101;2.238;816;10.728;13.679;3.381;907;25.918;7.803;9.430;5.946;4.758;12.460;464;104.693
