;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;34;23;100;23;7;30;104;183;15;102;1;0;505;547;530;1.262;391;304;993;1.562;713;284;546;13.245;41;21.545;9;3;6;3;2;3;18;57;11;13;3;0;66;75;89;756;138;324;384;204;629;492;561;8.914;10;12.770;43;26;106;26;9;33;122;240;26;115;4;0;571;622;619;2.018;529;628;1.377;1.766;1.342;776;1.107;22.159;51;34.315
;06:4,01 a 5,00;22;18;19;10;1;13;43;103;19;53;0;0;223;350;203;505;155;322;495;606;342;144;497;6.112;13;10.268;6;1;0;2;0;1;10;29;1;8;1;0;32;52;42;329;66;293;279;107;274;289;472;7.390;4;9.688;28;19;19;12;1;14;53;132;20;61;1;0;255;402;245;834;221;615;774;713;616;433;969;13.502;17;19.956
;07:5,01 a 7,00;8;10;27;8;0;14;27;80;16;36;1;0;223;300;221;421;189;695;511;701;398;118;863;9.785;19;14.671;3;1;3;1;0;1;7;35;2;11;0;0;24;66;49;318;65;534;321;182;251;278;769;10.838;4;13.763;11;11;30;9;0;15;34;115;18;47;1;0;247;366;270;739;254;1.229;832;883;649;396;1.632;20.623;23;28.434
;08:7,01 a 10,00;10;7;10;11;1;2;15;62;1;33;0;0;103;249;164;206;115;574;394;446;445;169;1.058;6.435;7;10.517;7;0;0;1;0;3;6;23;0;6;0;0;20;41;37;134;34;475;222;133;266;272;987;5.383;3;8.053;17;7;10;12;1;5;21;85;1;39;0;0;123;290;201;340;149;1.049;616;579;711;441;2.045;11.818;10;18.570
;09:10,01 a 15,00;13;0;0;6;0;10;12;20;2;15;0;0;57;161;95;87;81;565;280;286;442;86;765;3.236;3;6.222;10;2;0;1;0;1;0;8;0;4;0;0;10;47;33;44;23;454;150;82;384;126;742;2.101;0;4.222;23;2;0;7;0;11;12;28;2;19;0;0;67;208;128;131;104;1.019;430;368;826;212;1.507;5.337;3;10.444
;10:15,01 a 20,00;7;3;4;4;0;2;2;9;0;5;0;0;24;45;45;24;38;164;147;113;79;39;340;1.432;2;2.528;4;0;0;0;0;1;0;2;0;0;0;0;0;7;15;13;9;99;76;22;105;77;332;883;0;1.645;11;3;4;4;0;3;2;11;0;5;0;0;24;52;60;37;47;263;223;135;184;116;672;2.315;2;4.173
;11:Mais de 20,00;29;3;2;2;0;0;8;5;2;7;0;0;31;62;203;28;39;189;150;66;80;21;282;3.008;4;4.221;0;0;0;0;0;0;0;3;0;2;0;0;5;5;16;6;2;68;67;10;80;42;153;2.207;2;2.668;29;3;2;2;0;0;8;8;2;9;0;0;36;67;219;34;41;257;217;76;160;63;435;5.215;6;6.889
;{ñ class};0;5;10;2;2;20;59;28;13;29;3;0;67;22;333;271;89;36;281;381;434;25;106;64;31;2.311;0;0;0;0;1;0;2;19;3;9;13;0;62;7;11;170;13;37;43;54;168;94;112;71;14;903;0;5;10;2;3;20;61;47;16;38;16;0;129;29;344;441;102;73;324;435;602;119;218;135;45;3.214
160030:Macapá - AP;Total;42;307;65;23;1;19;177;159;40;48;34;0;438;1.042;3.820;8.941;2.059;496;5.024;1.759;2.884;616;1.207;17.996;249;47.446;12;38;5;9;0;6;17;69;27;15;73;0;199;383;312;6.217;781;611;2.828;538;4.089;912;1.558;21.886;22;40.607;54;345;70;32;1;25;194;228;67;63;107;0;637;1.425;4.132;15.158;2.840;1.107;7.852;2.297;6.973;1.528;2.765;39.882;271;88.053
;00:Até 0,50;0;2;0;0;0;0;0;1;0;0;0;0;1;1;4;138;30;3;29;12;33;2;21;0;0;277;0;0;0;0;0;0;0;1;0;0;0;0;1;4;11;141;26;5;30;7;24;1;19;1;0;271;0;2;0;0;0;0;0;2;0;0;0;0;2;5;15;279;56;8;59;19;57;3;40;1;0;548
;01:0,51 a 1,00;4;21;11;3;0;2;8;22;6;3;4;0;57;21;222;797;125;6;177;40;220;17;124;216;115;2.221;1;4;2;2;0;0;7;5;6;1;16;0;43;19;36;532;51;23;150;20;285;58;227;355;7;1.850;5;25;13;5;0;2;15;27;12;4;20;0;100;40;258;1.329;176;29;327;60;505;75;351;571;122;4.071
;02:1,01 a 1,50;14;186;28;7;1;5;88;60;23;27;21;0;291;106;1.539;4.787;1.069;60;788;558;1.290;165;358;841;114;12.426;4;22;1;5;0;2;5;41;15;11;50;0;128;51;160;3.502;483;96;934;272;1.730;410;622;1.385;8;9.937;18;208;29;12;1;7;93;101;38;38;71;0;419;157;1.699;8.289;1.552;156;1.722;830;3.020;575;980;2.226;122;22.363
;03:1,51 a 2,00;7;60;16;6;0;6;46;40;6;7;7;0;53;281;995;1.535;341;48;1.788;232;819;110;169;543;14;7.129;0;6;0;1;0;1;3;11;4;2;4;0;11;131;42;1.040;92;67;1.206;66;1.502;217;175;704;3;5.288;7;66;16;7;0;7;49;51;10;9;11;0;64;412;1.037;2.575;433;115;2.994;298;2.321;327;344;1.247;17;12.417
;04:2,01 a 3,00;6;29;7;5;0;6;23;22;4;8;2;0;28;125;559;1.002;283;62;1.796;575;284;36;169;1.278;6;6.315;1;4;1;1;0;3;0;5;2;1;2;0;13;21;34;582;75;109;339;95;212;63;156;1.638;1;3.358;7;33;8;6;0;9;23;27;6;9;4;0;41;146;593;1.584;358;171;2.135;670;496;99;325;2.916;7;9.673
;05:3,01 a 4,00;2;6;2;1;0;0;7;8;0;1;0;0;7;134;154;331;92;73;197;113;68;48;97;1.526;0;2.867;2;1;0;0;0;0;1;2;0;0;0;0;1;19;8;222;27;74;46;22;107;40;108;1.740;1;2.421;4;7;2;1;0;0;8;10;0;1;0;0;8;153;162;553;119;147;243;135;175;88;205;3.266;1;5.288
;06:4,01 a 5,00;1;2;0;1;0;0;0;3;1;0;0;0;0;188;80;144;48;46;80;38;47;27;88;2.224;0;3.018;1;0;0;0;0;0;0;1;0;0;0;0;0;71;2;87;12;64;25;14;46;52;70;3.010;0;3.455;2;2;0;1;0;0;0;4;1;0;0;0;0;259;82;231;60;110;105;52;93;79;158;5.234;0;6.473
;07:5,01 a 7,00;0;1;0;0;0;0;3;1;0;0;0;0;0;79;69;102;44;70;60;56;36;34;95;5.387;0;6.037;2;1;1;0;0;0;1;1;0;0;0;0;2;26;2;49;5;91;32;10;60;34;76;6.275;1;6.669;2;2;1;0;0;0;4;2;0;0;0;0;2;105;71;151;49;161;92;66;96;68;171;11.662;1;12.706
;08:7,01 a 10,00;1;0;1;0;0;0;0;2;0;0;0;0;1;35;50;53;18;51;33;36;21;143;26;2.955;0;3.426;0;0;0;0;0;0;0;1;0;0;1;0;0;23;0;34;8;48;22;11;22;11;50;4.659;0;4.890;1;0;1;0;0;0;0;3;0;0;1;0;1;58;50;87;26;99;55;47;43;154;76;7.614;0;8.316
;09:10,01 a 15,00;4;0;0;0;0;0;0;0;0;1;0;0;0;52;47;15;3;46;23;35;37;16;26;1.415;0;1.720;1;0;0;0;0;0;0;0;0;0;0;0;0;13;4;10;1;20;16;9;70;13;23;1.244;0;1.424;5;0;0;0;0;0;0;0;0;1;0;0;0;65;51;25;4;66;39;44;107;29;49;2.659;0;3.144
;10:15,01 a 20,00;2;0;0;0;0;0;0;0;0;0;0;0;0;7;27;6;0;15;10;15;13;11;3;622;0;731;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;4;0;8;7;6;13;8;0;372;0;428;2;0;0;0;0;0;0;0;0;0;0;0;0;10;34;10;0;23;17;21;26;19;3;994;0;1.159
;11:Mais de 20,00;1;0;0;0;0;0;1;0;0;0;0;0;0;11;61;5;1;15;23;3;6;5;0;981;0;1.113;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;0;2;13;1;7;4;0;498;0;534;1;0;0;0;0;0;1;0;0;0;0;0;0;13;65;8;1;17;36;4;13;9;0;1.479;0;1.647
;{ñ class};0;0;0;0;0;0;1;0;0;1;0;0;0;2;13;26;5;1;20;46;10;2;31;8;0;166;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;11;1;4;8;5;11;1;32;5;1;82;0;0;0;0;0;0;1;1;0;1;0;0;0;2;15;37;6;5;28;51;21;3;63;13;1;248
172100:Palmas - TO;Total;107;523;285;26;7;96;78;205;92;292;47;3;263;1.852;5.695;6.159;2.088;441;3.791;1.648;2.108;696;2.258;28.357;217;57.334;12;50;39;10;0;10;5;99;23;32;106;2;159;392;389;4.559;779;435;1.660;375;2.721;1.335;2.603;39.758;28;55.581;119;573;324;36;7;106;83;304;115;324;153;5;422;2.244;6.084;10.718;2.867;876;5.451;2.023;4.829;2.031;4.861;68.115;245;112.915
;00:Até 0,50;0;0;0;0;0;0;1;1;0;0;0;0;0;2;14;19;8;1;9;3;14;2;5;11;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;8;3;51;6;1;6;2;12;5;17;9;0;121;0;0;0;0;0;0;1;1;0;0;0;0;1;10;17;70;14;2;15;5;26;7;22;20;0;211
;01:0,51 a 1,00;1;74;10;3;0;5;2;9;4;3;2;0;12;46;630;218;45;2;138;86;188;20;100;1.489;68;3.155;1;8;0;1;0;0;0;12;0;0;6;0;5;23;83;149;18;15;150;32;289;99;190;2.531;6;3.618;2;82;10;4;0;5;2;21;4;3;8;0;17;69;713;367;63;17;288;118;477;119;290;4.020;74;6.773
;02:1,01 a 1,50;14;267;128;11;1;59;46;63;37;35;32;3;183;195;1.729;3.135;1.068;28;1.000;360;948;152;282;4.953;105;14.834;2;21;19;8;0;7;2;34;12;15;84;2;135;70;145;2.857;463;73;829;103;1.540;719;450;6.990;18;14.598;16;288;147;19;1;66;48;97;49;50;116;5;318;265;1.874;5.992;1.531;101;1.829;463;2.488;871;732;11.943;123;29.432
;03:1,51 a 2,00;32;89;82;5;5;6;13;47;17;111;9;0;42;178;1.741;1.260;426;30;1.897;310;324;70;166;2.586;31;9.477;4;9;14;1;0;2;0;13;4;8;6;0;6;71;57;826;138;26;237;54;338;192;204;4.281;3;6.494;36;98;96;6;5;8;13;60;21;119;15;0;48;249;1.798;2.086;564;56;2.134;364;662;262;370;6.867;34;15.971
;04:2,01 a 3,00;43;52;54;6;1;11;15;43;21;67;2;0;17;705;964;801;291;23;411;535;250;49;145;3.251;11;7.768;3;9;4;0;0;0;2;16;4;4;7;0;6;60;52;396;92;39;205;93;221;88;259;5.631;1;7.192;46;61;58;6;1;11;17;59;25;71;9;0;23;765;1.016;1.197;383;62;616;628;471;137;404;8.882;12;14.960
;05:3,01 a 4,00;10;19;7;1;0;4;0;16;5;45;0;0;8;350;252;317;117;60;90;118;105;39;266;2.585;1;4.415;0;1;2;0;0;0;0;9;2;3;1;0;1;40;22;128;30;47;79;32;97;67;265;5.045;0;5.871;10;20;9;1;0;4;0;25;7;48;1;0;9;390;274;445;147;107;169;150;202;106;531;7.630;1;10.286
;06:4,01 a 5,00;4;11;2;0;0;7;1;6;4;17;1;0;0;125;107;146;55;49;76;60;47;18;294;3.004;1;4.035;0;1;0;0;0;0;0;6;1;0;1;0;3;36;8;66;13;39;59;12;59;36;262;4.998;0;5.600;4;12;2;0;0;7;1;12;5;17;2;0;3;161;115;212;68;88;135;72;106;54;556;8.002;1;9.635
;07:5,01 a 7,00;0;4;1;0;0;2;0;12;2;4;1;0;1;75;87;126;33;59;57;60;54;71;281;4.458;0;5.388;0;0;0;0;0;1;0;6;0;2;0;0;1;28;11;52;16;59;42;23;34;45;279;6.577;0;7.176;0;4;1;0;0;3;0;18;2;6;1;0;2;103;98;178;49;118;99;83;88;116;560;11.035;0;12.564
;08:7,01 a 10,00;0;2;0;0;0;1;0;1;2;4;0;0;0;70;61;79;22;59;45;47;57;265;332;2.816;0;3.863;2;1;0;0;0;0;0;2;0;0;0;0;0;31;2;14;1;66;25;13;33;60;366;1.948;0;2.564;2;3;0;0;0;1;0;3;2;4;0;0;0;101;63;93;23;125;70;60;90;325;698;4.764;0;6.427
;09:10,01 a 15,00;0;0;0;0;0;0;0;6;0;2;0;0;0;55;32;35;12;75;24;42;60;7;249;1.132;0;1.731;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;4;2;51;12;9;71;10;221;785;0;1.180;0;0;0;0;0;0;0;6;0;2;0;0;0;69;33;39;14;126;36;51;131;17;470;1.917;0;2.911
;10:15,01 a 20,00;1;0;0;0;0;0;0;0;0;1;0;0;0;19;18;6;1;30;21;10;10;1;115;644;0;877;0;0;0;0;0;0;0;1;0;0;0;0;0;4;2;2;0;12;5;1;10;2;72;378;0;489;1;0;0;0;0;0;0;1;0;1;0;0;0;23;20;8;1;42;26;11;20;3;187;1.022;0;1.366
;11:Mais de 20,00;0;0;0;0;0;0;0;1;0;0;0;0;0;17;10;5;1;21;13;1;17;2;19;1.348;0;1.455;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;5;11;1;8;7;11;551;0;601;0;0;0;0;0;0;0;1;0;0;0;0;0;22;12;5;1;26;24;2;25;9;30;1.899;0;2.056
;{ñ class};2;5;1;0;0;1;0;0;0;3;0;0;0;15;50;12;9;4;10;16;34;0;4;80;0;246;0;0;0;0;0;0;1;0;0;0;1;0;1;2;1;14;0;2;0;0;9;5;7;34;0;77;2;5;1;0;0;1;1;0;0;3;1;0;1;17;51;26;9;6;10;16;43;5;11;114;0;323
211130:São Luiz - MA;Total;205;628;2.735;934;102;184;446;927;224;740;202;13;2.860;3.097;42.066;23.530;6.203;1.569;22.273;13.810;13.299;2.827;4.468;48.452;269;192.063;32;57;298;65;27;25;115;393;70;134;349;0;1.429;819;2.888;19.105;1.911;1.753;7.329;3.384;14.496;7.517;5.735;64.194;111;132.236;237;685;3.033;999;129;209;561;1.320;294;874;551;13;4.289;3.916;44.954;42.635;8.114;3.322;29.602;17.194;27.795;10.344;10.203;112.646;380;324.299
;00:Até 0,50;0;0;1;1;0;0;0;0;0;0;0;0;3;10;33;16;1;1;8;14;240;3;80;10;0;421;0;0;0;0;0;0;0;0;0;0;0;0;0;11;17;19;1;0;12;19;64;0;66;9;0;218;0;0;1;1;0;0;0;0;0;0;0;0;3;21;50;35;2;1;20;33;304;3;146;19;0;639
;01:0,51 a 1,00;8;49;72;17;0;12;16;26;25;9;25;0;68;45;2.393;852;81;35;1.175;308;1.161;89;290;1.812;26;8.594;1;3;21;10;0;2;6;16;17;4;51;0;44;12;213;641;52;58;865;159;1.300;243;449;2.587;19;6.773;9;52;93;27;0;14;22;42;42;13;76;0;112;57;2.606;1.493;133;93;2.040;467;2.461;332;739;4.399;45;15.367
;02:1,01 a 1,50;61;420;446;158;30;119;326;358;108;237;142;7;1.098;833;20.577;15.027;2.830;155;13.362;3.061;7.142;1.370;1.128;7.968;151;77.114;14;36;83;30;15;17;80;196;31;68;285;0;1.039;216;1.245;13.958;1.140;449;3.993;1.786;8.902;4.945;1.897;13.193;62;53.680;75;456;529;188;45;136;406;554;139;305;427;7;2.137;1.049;21.822;28.985;3.970;604;17.355;4.847;16.044;6.315;3.025;21.161;213;130.794
;03:1,51 a 2,00;45;100;179;53;30;31;67;168;42;173;15;4;510;409;7.630;3.570;855;128;4.093;1.744;1.662;369;421;3.755;25;26.078;7;12;15;5;3;1;12;47;9;14;5;0;88;54;415;2.256;268;106;823;309;1.535;734;602;7.204;7;14.531;52;112;194;58;33;32;79;215;51;187;20;4;598;463;8.045;5.826;1.123;234;4.916;2.053;3.197;1.103;1.023;10.959;32;40.609
;04:2,01 a 3,00;44;36;337;246;30;13;19;176;16;115;6;2;610;601;5.833;2.132;713;123;1.821;3.651;1.421;345;479;7.491;40;26.300;3;6;36;6;2;5;5;65;6;13;4;0;102;142;375;1.199;171;141;790;329;1.110;534;593;8.867;11;14.515;47;42;373;252;32;18;24;241;22;128;10;2;712;743;6.208;3.331;884;264;2.611;3.980;2.531;879;1.072;16.358;51;40.815
;05:3,01 a 4,00;5;13;236;176;2;5;12;73;19;63;3;0;223;392;2.079;872;404;164;576;1.219;442;185;383;6.107;9;13.662;1;0;25;4;7;0;4;22;4;14;1;0;76;87;190;439;98;148;317;159;657;328;441;14.326;7;17.355;6;13;261;180;9;5;16;95;23;77;4;0;299;479;2.269;1.311;502;312;893;1.378;1.099;513;824;20.433;16;31.017
;06:4,01 a 5,00;3;3;132;87;4;1;4;59;0;42;0;0;108;236;878;349;343;140;296;820;178;139;367;6.342;4;10.535;0;0;17;4;0;0;2;11;1;8;0;0;21;55;109;204;60;150;153;140;230;213;348;5.571;4;7.301;3;3;149;91;4;1;6;70;1;50;0;0;129;291;987;553;403;290;449;960;408;352;715;11.913;8;17.836
;07:5,01 a 7,00;4;2;319;104;2;1;1;39;2;37;6;0;91;220;791;325;419;191;323;1.018;230;123;463;5.878;4;10.593;0;0;32;1;0;0;1;13;1;8;1;0;27;99;105;209;63;206;168;171;223;169;551;5.206;1;7.255;4;2;351;105;2;1;2;52;3;45;7;0;118;319;896;534;482;397;491;1.189;453;292;1.014;11.084;5;17.848
;08:7,01 a 10,00;2;2;605;49;1;0;1;13;7;21;0;0;46;119;640;145;247;210;224;800;218;79;351;3.899;5;7.684;1;0;30;2;0;0;3;15;0;3;0;0;9;61;96;82;28;218;97;126;120;93;366;3.858;0;5.208;3;2;635;51;1;0;4;28;7;24;0;0;55;180;736;227;275;428;321;926;338;172;717;7.757;5;12.892
;09:10,01 a 15,00;7;0;202;30;1;0;0;6;2;14;1;0;18;78;415;80;177;243;127;494;261;33;258;1.945;3;4.395;2;0;22;1;0;0;1;3;1;1;0;0;6;37;64;43;18;200;54;87;221;39;244;1.568;0;2.612;9;0;224;31;1;0;1;9;3;15;1;0;24;115;479;123;195;443;181;581;482;72;502;3.513;3;7.007
;10:15,01 a 20,00;6;0;55;7;0;0;0;1;0;4;0;0;10;57;211;28;62;94;47;179;73;38;97;1.245;0;2.214;2;0;6;1;0;0;0;2;0;0;0;0;1;17;32;5;3;55;12;29;42;100;70;651;0;1.028;8;0;61;8;0;0;0;3;0;4;0;0;11;74;243;33;65;149;59;208;115;138;167;1.896;0;3.242
;11:Mais de 20,00;20;0;66;6;0;1;0;1;2;4;0;0;7;62;294;19;33;71;29;126;34;31;57;1.996;0;2.859;1;0;7;0;0;0;0;0;0;0;0;0;3;5;20;3;2;9;8;17;10;40;25;1.151;0;1.301;21;0;73;6;0;1;0;1;2;4;0;0;10;67;314;22;35;80;37;143;44;71;82;3.147;0;4.160
;{ñ class};0;3;85;0;2;1;0;7;1;21;4;0;68;35;292;115;38;14;192;376;237;23;94;4;2;1.614;0;0;4;1;0;0;1;3;0;1;2;0;13;23;7;47;7;13;37;53;82;79;83;3;0;459;0;3;89;1;2;1;1;10;1;22;6;0;81;58;299;162;45;27;229;429;319;102;177;7;2;2.073
221100:Terezina - PI;Total;226;1.928;1.208;292;102;986;1.326;665;501;880;1.134;56;3.810;3.187;23.402;20.571;7.056;1.676;11.271;7.613;11.768;3.660;7.036;34.269;1.362;145.985;31;130;104;48;14;170;133;218;114;304;2.693;20;1.475;598;1.172;13.982;2.394;1.873;3.916;1.126;12.319;8.813;8.119;41.121;163;101.050;257;2.058;1.312;340;116;1.156;1.459;883;615;1.184;3.827;76;5.285;3.785;24.574;34.553;9.450;3.549;15.187;8.739;24.087;12.473;15.155;75.390;1.525;247.035
;00:Até 0,50;0;2;0;5;0;20;0;5;1;4;12;0;1;2;27;34;12;0;8;31;157;6;199;130;0;656;0;2;0;0;0;2;0;3;2;6;14;0;0;1;5;33;11;2;6;14;194;16;103;67;0;481;0;4;0;5;0;22;0;8;3;10;26;0;1;3;32;67;23;2;14;45;351;22;302;197;0;1.137
;01:0,51 a 1,00;19;172;92;17;4;26;80;49;33;98;52;4;155;395;2.827;619;150;28;356;324;1.466;82;580;848;146;8.622;3;12;10;4;2;2;15;17;14;41;135;0;85;18;220;393;101;39;246;84;1.514;271;658;1.074;15;4.973;22;184;102;21;6;28;95;66;47;139;187;4;240;413;3.047;1.012;251;67;602;408;2.980;353;1.238;1.922;161;13.595
;02:1,01 a 1,50;139;1.255;919;222;86;734;699;288;276;568;878;50;2.143;645;13.992;14.336;4.156;324;3.938;3.350;7.411;1.611;1.660;5.527;909;66.116;17;68;71;36;9;137;64;114;86;185;2.413;19;1.198;85;513;10.447;1.610;666;1.849;479;8.273;4.272;2.462;7.844;105;43.022;156;1.323;990;258;95;871;763;402;362;753;3.291;69;3.341;730;14.505;24.783;5.766;990;5.787;3.829;15.684;5.883;4.122;13.371;1.014;109.138
;03:1,51 a 2,00;16;328;122;22;6;96;404;138;74;101;108;0;628;152;3.333;2.506;1.416;162;3.524;1.008;1.554;411;721;3.601;186;20.617;2;16;16;6;1;20;28;25;6;32;76;0;91;4;185;1.547;390;241;546;134;982;1.047;749;5.452;14;11.610;18;344;138;28;7;116;432;163;80;133;184;0;719;156;3.518;4.053;1.806;403;4.070;1.142;2.536;1.458;1.470;9.053;200;32.227
;04:2,01 a 3,00;27;119;48;15;4;55;91;125;58;58;58;2;461;155;1.813;1.582;768;140;1.732;1.604;608;643;779;6.530;82;17.557;2;20;4;2;1;7;19;42;4;24;36;1;43;26;127;901;172;192;504;139;664;1.519;1.083;7.875;13;13.420;29;139;52;17;5;62;110;167;62;82;94;3;504;181;1.940;2.483;940;332;2.236;1.743;1.272;2.162;1.862;14.405;95;30.977
;05:3,01 a 4,00;11;10;9;2;0;27;8;35;13;24;12;0;216;92;536;633;213;123;523;410;230;165;576;5.632;11;9.511;4;5;1;0;0;0;2;8;0;4;7;0;18;30;34;278;63;144;251;84;223;551;631;10.926;2;13.266;15;15;10;2;0;27;10;43;13;28;19;0;234;122;570;911;276;267;774;494;453;716;1.207;16.558;13;22.777
;06:4,01 a 5,00;9;10;5;2;0;5;17;12;19;3;4;0;42;113;192;284;94;103;229;166;100;69;391;1.659;6;3.534;1;4;0;0;0;0;2;1;1;0;1;0;13;30;21;130;21;98;156;43;120;145;442;2.411;7;3.647;10;14;5;2;0;5;19;13;20;3;5;0;55;143;213;414;115;201;385;209;220;214;833;4.070;13;7.181
;07:5,01 a 7,00;3;10;6;5;0;16;13;7;21;5;5;0;81;350;242;240;112;177;318;280;94;161;579;3.142;9;5.876;1;1;1;0;1;1;1;5;0;4;1;0;16;83;22;124;13;149;151;74;186;430;570;2.174;5;4.013;4;11;7;5;1;17;14;12;21;9;6;0;97;433;264;364;125;326;469;354;280;591;1.149;5.316;14;9.889
;08:7,01 a 10,00;1;4;0;1;2;4;6;5;2;8;4;0;29;463;110;140;66;186;228;143;41;233;691;2.617;4;4.988;0;2;0;0;0;1;1;3;0;3;0;0;5;130;16;62;6;159;83;37;61;283;658;1.282;1;2.793;1;6;0;1;2;5;7;8;2;11;4;0;34;593;126;202;72;345;311;180;102;516;1.349;3.899;5;7.781
;09:10,01 a 15,00;1;4;3;0;0;0;3;0;0;1;0;0;8;418;68;71;36;268;180;86;40;180;472;1.883;1;3.723;1;0;0;0;0;0;0;0;0;3;1;0;0;95;18;19;0;125;81;21;32;205;454;915;1;1.971;2;4;3;0;0;0;3;0;0;4;1;0;8;513;86;90;36;393;261;107;72;385;926;2.798;2;5.694
;10:15,01 a 20,00;0;1;0;0;0;1;2;0;2;3;0;0;7;185;21;17;9;96;85;33;11;60;197;633;0;1.363;0;0;0;0;0;0;0;0;0;0;1;0;2;59;4;7;0;39;17;7;7;51;173;315;0;682;0;1;0;0;0;1;2;0;2;3;1;0;9;244;25;24;9;135;102;40;18;111;370;948;0;2.045
;11:Mais de 20,00;0;1;0;0;0;0;0;0;0;0;0;0;2;187;16;18;5;64;76;17;6;29;96;1.330;0;1.847;0;0;0;0;0;0;0;0;0;0;0;0;1;34;2;2;0;9;21;0;3;10;70;649;0;801;0;1;0;0;0;0;0;0;0;0;0;0;3;221;18;20;5;73;97;17;9;39;166;1.979;0;2.648
;{ñ class};0;12;4;1;0;2;3;1;2;7;1;0;37;30;225;91;19;5;74;161;50;10;95;737;8;1.575;0;0;1;0;0;0;1;0;1;2;8;0;3;3;5;39;7;10;5;10;60;13;66;137;0;371;0;12;5;1;0;2;4;1;3;9;9;0;40;33;230;130;26;15;79;171;110;23;161;874;8;1.946
230440:Fortaleza - CE;Total;169;1.169;3.034;1.376;1.082;1.734;2.405;3.719;1.826;3.090;13.504;1.814;11.289;4.021;54.884;65.278;13.974;6.256;67.146;25.868;41.667;5.130;15.718;68.028;1.439;415.620;97;150;393;212;341;210;352;1.563;645;1.055;29.014;1.772;6.834;765;3.310;45.511;6.870;6.268;35.959;4.725;39.609;15.447;19.083;89.340;380;309.905;266;1.319;3.427;1.588;1.423;1.944;2.757;5.282;2.471;4.145;42.518;3.586;18.123;4.786;58.194;110.789;20.844;12.524;103.105;30.593;81.276;20.577;34.801;157.368;1.819;725.525
;00:Até 0,50;0;1;1;1;4;0;31;31;2;8;54;0;47;13;107;269;66;2;133;41;467;10;338;179;2;1.807;0;0;4;1;7;0;13;7;1;1;113;0;31;6;85;262;50;4;446;28;286;35;252;308;2;1.942;0;1;5;2;11;0;44;38;3;9;167;0;78;19;192;531;116;6;579;69;753;45;590;487;4;3.749
;01:0,51 a 1,00;3;176;366;68;47;334;319;735;190;202;1.245;90;734;820;4.335;5.205;584;67;4.182;1.874;3.877;174;1.642;1.105;80;28.454;2;24;62;10;21;68;55;270;62;69;2.327;52;612;42;342;3.805;412;138;4.058;460;4.498;544;3.091;1.515;23;22.562;5;200;428;78;68;402;374;1.005;252;271;3.572;142;1.346;862;4.677;9.010;996;205;8.240;2.334;8.375;718;4.733;2.620;103;51.016
;02:1,01 a 1,50;69;738;1.895;490;495;988;1.847;1.657;1.093;1.478;9.438;1.521;6.733;872;25.347;44.480;8.638;553;39.755;9.257;24.885;2.349;3.879;6.939;639;196.035;61;83;243;92;186;104;238;622;452;573;23.618;1.630;4.900;42;1.237;32.751;4.331;1.142;22.470;1.888;23.977;8.427;6.004;23.954;229;159.254;130;821;2.138;582;681;1.092;2.085;2.279;1.545;2.051;33.056;3.151;11.633;914;26.584;77.231;12.969;1.695;62.225;11.145;48.862;10.776;9.883;30.893;868;355.289
;03:1,51 a 2,00;30;129;359;216;150;221;124;536;198;239;1.592;64;1.575;527;15.550;6.690;2.017;168;12.832;4.730;4.904;755;1.588;5.280;362;60.836;8;13;29;29;30;20;22;187;61;68;1.877;49;442;18;570;3.788;783;341;3.665;682;3.534;1.921;1.618;9.324;20;29.099;38;142;388;245;180;241;146;723;259;307;3.469;113;2.017;545;16.120;10.478;2.800;509;16.497;5.412;8.438;2.676;3.206;14.604;382;89.935
;04:2,01 a 3,00;23;64;180;214;128;95;37;340;173;300;628;39;984;267;5.286;4.445;1.236;300;5.386;5.636;3.988;643;1.369;9.313;203;41.277;3;15;19;32;28;7;14;149;41;85;509;21;269;37;460;2.803;595;440;2.430;691;3.725;1.519;1.853;16.183;32;31.960;26;79;199;246;156;102;51;489;214;385;1.137;60;1.253;304;5.746;7.248;1.831;740;7.816;6.327;7.713;2.162;3.222;25.496;235;73.237
