;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total
;10:15,01 a 20,00;3;4;39;71;307;293;0;21;18;125;0;0;26;203;118;47;62;120;177;108;66;45;245;1.350;0;3.448;1;0;0;12;66;31;0;8;5;18;0;0;7;30;13;16;12;66;73;34;32;35;162;923;0;1.544;4;4;39;83;373;324;0;29;23;143;0;0;33;233;131;63;74;186;250;142;98;80;407;2.273;0;4.992
;11:Mais de 20,00;4;8;44;82;334;495;1;21;32;153;0;0;27;267;98;53;66;119;293;80;138;31;96;2.249;1;4.692;1;1;1;13;46;27;0;9;3;28;0;0;8;13;4;15;9;39;91;14;31;21;33;1.475;0;1.882;5;9;45;95;380;522;1;30;35;181;0;0;35;280;102;68;75;158;384;94;169;52;129;3.724;1;6.574
;{ñ class};1;8;19;24;82;86;3;21;12;35;1;0;47;21;143;94;62;12;182;203;51;6;110;50;10;1.283;0;1;1;41;161;12;2;4;9;41;11;0;17;2;4;57;9;4;168;32;76;22;108;45;0;827;1;9;20;65;243;98;5;25;21;76;12;0;64;23;147;151;71;16;350;235;127;28;218;95;10;2.110
140010:Boa Vista - RR;Total;15;197;18;8;0;2;175;106;44;21;5;1;707;1.046;2.335;4.242;911;238;1.440;1.012;1.496;238;1.271;6.585;591;22.704;5;15;6;2;0;3;18;48;4;12;17;0;188;224;1.521;3.144;322;218;486;311;2.371;674;1.626;7.169;97;18.481;20;212;24;10;0;5;193;154;48;33;22;1;895;1.270;3.856;7.386;1.233;456;1.926;1.323;3.867;912;2.897;13.754;688;41.185
;00:Até 0,50;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5;9;0;1;1;2;5;0;3;2;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;2;6;0;2;0;0;15;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5;13;0;1;2;4;11;0;5;2;0;46
;01:0,51 a 1,00;1;26;1;0;0;2;30;2;0;0;0;0;36;219;59;91;48;5;52;56;75;11;46;65;191;1.016;0;1;0;0;0;3;3;1;0;0;2;0;12;26;242;109;29;4;51;15;273;46;114;86;5;1.022;1;27;1;0;0;5;33;3;0;0;2;0;48;245;301;200;77;9;103;71;348;57;160;151;196;2.038
;02:1,01 a 1,50;1;111;14;5;0;0;100;69;11;17;4;1;409;58;1.133;2.645;384;20;643;241;875;136;205;301;167;7.550;2;8;6;1;0;0;10;28;1;10;14;0;113;17;1.161;2.261;220;29;222;120;1.611;467;306;496;35;7.138;3;119;20;6;0;0;110;97;12;27;18;1;522;75;2.294;4.906;604;49;865;361;2.486;603;511;797;202;14.688
;03:1,51 a 2,00;0;35;3;2;0;0;21;19;22;2;1;0;118;89;260;721;227;5;352;200;170;41;138;280;40;2.746;1;5;0;1;0;0;1;6;2;0;1;0;28;11;74;432;27;2;59;57;160;89;133;255;6;1.350;1;40;3;3;0;0;22;25;24;2;2;0;146;100;334;1.153;254;7;411;257;330;130;271;535;46;4.096
;04:2,01 a 3,00;10;15;0;1;0;0;12;12;7;0;0;0;92;109;660;462;156;10;142;249;153;27;161;520;114;2.912;1;1;0;0;0;0;4;9;1;1;0;0;16;17;20;224;23;7;50;59;124;44;297;437;20;1.355;11;16;0;1;0;0;16;21;8;1;0;0;108;126;680;686;179;17;192;308;277;71;458;957;134;4.267
;05:3,01 a 4,00;1;4;0;0;0;0;11;2;1;1;0;0;35;106;112;146;56;23;43;112;84;9;138;433;29;1.346;1;0;0;0;0;0;0;1;0;0;0;0;10;26;11;52;13;42;15;13;46;5;124;514;8;881;2;4;0;0;0;0;11;3;1;1;0;0;45;132;123;198;69;65;58;125;130;14;262;947;37;2.227
;06:4,01 a 5,00;1;2;0;0;0;0;0;1;1;0;0;0;7;93;52;59;12;20;38;22;55;9;110;914;17;1.413;0;0;0;0;0;0;0;0;0;0;0;0;3;25;7;25;3;40;25;14;52;8;131;1.062;8;1.403;1;2;0;0;0;0;0;1;1;0;0;0;10;118;59;84;15;60;63;36;107;17;241;1.976;25;2.816
;07:5,01 a 7,00;0;1;0;0;0;0;0;0;0;0;0;0;3;133;26;49;13;44;49;32;40;3;125;2.042;8;2.568;0;0;0;0;0;0;0;0;0;0;0;0;2;34;1;17;6;30;19;13;48;7;170;2.681;8;3.036;0;1;0;0;0;0;0;0;0;0;0;0;5;167;27;66;19;74;68;45;88;10;295;4.723;16;5.604
;08:7,01 a 10,00;0;1;0;0;0;0;0;0;1;0;0;0;3;76;15;30;6;36;29;30;11;0;132;860;8;1.238;0;0;0;0;0;0;0;2;0;0;0;0;2;22;0;6;0;32;9;6;22;3;171;1.087;3;1.365;0;1;0;0;0;0;0;2;1;0;0;0;5;98;15;36;6;68;38;36;33;3;303;1.947;11;2.603
;09:10,01 a 15,00;0;1;0;0;0;0;0;0;0;0;0;0;1;46;4;7;2;38;30;18;16;1;125;380;2;671;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;4;0;19;15;4;20;3;116;265;1;466;0;1;0;0;0;0;0;0;0;0;0;0;1;64;5;11;2;57;45;22;36;4;241;645;3;1.137
;10:15,01 a 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;36;2;1;1;16;17;4;2;0;60;278;1;418;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;7;9;1;3;1;50;87;1;173;0;0;0;0;0;0;0;0;0;0;0;0;0;49;2;2;1;23;26;5;5;1;110;365;2;591
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;1;0;0;1;60;1;3;0;19;24;2;6;0;26;507;3;653;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;4;6;0;2;0;9;199;1;236;0;0;0;0;0;0;0;0;0;1;0;0;1;75;1;3;0;23;30;2;8;0;35;706;4;889
;{ñ class};1;1;0;0;0;0;1;1;0;0;0;0;1;20;6;19;6;1;20;44;4;1;2;3;11;142;0;0;0;0;0;0;0;1;0;1;0;0;2;0;4;9;1;2;5;7;4;1;3;0;1;41;1;1;0;0;0;0;1;2;0;1;0;0;3;20;10;28;7;3;25;51;8;2;5;3;12;183
150140:Belém - PA;Total;115;425;891;155;97;279;3.491;1.414;501;813;439;0;4.504;2.469;11.395;29.036;5.960;3.450;23.585;12.355;16.266;3.242;7.601;64.358;2.139;194.980;47;43;78;24;15;19;364;628;97;241;811;2;2.061;669;727;22.715;2.264;3.415;6.176;2.432;12.958;8.397;8.547;63.483;598;136.811;162;468;969;179;112;298;3.855;2.042;598;1.054;1.250;2;6.565;3.138;12.122;51.751;8.224;6.865;29.761;14.787;29.224;11.639;16.148;127.841;2.737;331.791
;00:Até 0,50;0;0;7;0;0;0;15;19;2;5;2;0;45;3;8;261;23;8;21;48;465;30;174;25;0;1.161;0;0;0;0;1;0;1;22;0;0;0;0;26;1;0;194;17;4;22;52;232;39;114;17;0;742;0;0;7;0;1;0;16;41;2;5;2;0;71;4;8;455;40;12;43;100;697;69;288;42;0;1.903
;01:0,51 a 1,00;0;25;15;9;5;14;123;28;27;15;35;0;172;12;418;2.494;466;37;699;179;1.263;78;546;1.386;286;8.332;0;5;5;3;5;1;9;18;11;7;50;0;183;3;23;1.548;175;59;306;104;884;229;496;3.344;34;7.502;0;30;20;12;10;15;132;46;38;22;85;0;355;15;441;4.042;641;96;1.005;283;2.147;307;1.042;4.730;320;15.834
;02:1,01 a 1,50;11;118;261;42;13;103;1.634;353;129;257;323;0;1.813;260;4.922;15.127;2.576;154;6.791;2.648;8.316;1.156;1.367;6.268;1.150;55.792;12;27;38;7;3;6;152;182;45;127;700;2;1.269;26;302;13.320;1.134;500;2.499;716;7.568;3.076;2.056;10.570;466;44.803;23;145;299;49;16;109;1.786;535;174;384;1.023;2;3.082;286;5.224;28.447;3.710;654;9.290;3.364;15.884;4.232;3.423;16.838;1.616;100.595
;03:1,51 a 2,00;11;103;183;22;19;73;698;184;141;125;41;0;673;493;3.612;5.333;1.013;119;9.202;1.810;2.414;698;647;4.995;331;32.940;1;5;7;2;3;5;90;112;17;29;26;0;307;104;143;3.921;301;230;1.113;331;1.697;1.862;810;5.408;29;16.553;12;108;190;24;22;78;788;296;158;154;67;0;980;597;3.755;9.254;1.314;349;10.315;2.141;4.111;2.560;1.457;10.403;360;49.493
;04:2,01 a 3,00;10;97;223;21;31;47;505;235;115;146;27;0;803;467;1.155;3.106;821;227;4.267;3.417;1.489;597;771;11.370;168;30.115;8;2;13;3;3;3;46;108;10;21;14;0;110;290;103;2.136;318;343;829;386;1.129;1.833;913;9.991;19;18.631;18;99;236;24;34;50;551;343;125;167;41;0;913;757;1.258;5.242;1.139;570;5.096;3.803;2.618;2.430;1.684;21.361;187;48.746
;05:3,01 a 4,00;23;37;97;15;12;14;165;246;27;100;8;0;356;253;359;1.105;421;293;746;1.437;631;251;563;12.444;84;19.687;1;0;5;1;0;4;24;51;8;22;8;0;56;47;44;681;103;299;391;224;531;501;618;8.724;9;12.352;24;37;102;16;12;18;189;297;35;122;16;0;412;300;403;1.786;524;592;1.137;1.661;1.162;752;1.181;21.168;93;32.039
;06:4,01 a 5,00;12;12;36;11;6;3;89;110;23;61;0;0;256;164;165;521;157;282;340;864;321;147;451;7.938;30;11.999;2;1;6;2;0;0;11;40;3;6;0;0;24;28;28;308;65;254;260;123;297;310;561;6.741;8;9.078;14;13;42;13;6;3;100;150;26;67;0;0;280;192;193;829;222;536;600;987;618;457;1.012;14.679;38;21.077
;07:5,01 a 7,00;6;12;25;11;5;9;73;114;25;34;2;0;167;216;157;400;159;672;510;595;311;92;881;8.406;21;12.903;6;3;0;2;0;0;11;31;0;12;0;0;33;49;30;241;70;482;293;169;219;227;984;8.877;2;11.741;12;15;25;13;5;9;84;145;25;46;2;0;200;265;187;641;229;1.154;803;764;530;319;1.865;17.283;23;24.644
;08:7,01 a 10,00;4;13;19;10;4;2;45;61;4;31;1;0;98;124;258;233;99;619;379;513;246;70;859;4.938;8;8.638;3;0;3;3;0;0;7;31;1;10;1;0;14;42;33;127;37;536;203;127;155;149;907;4.938;2;7.329;7;13;22;13;4;2;52;92;5;41;2;0;112;166;291;360;136;1.155;582;640;401;219;1.766;9.876;10;15.967
;09:10,01 a 15,00;10;2;3;3;0;1;24;21;1;15;0;0;49;171;71;128;59;597;222;278;203;61;678;2.657;4;5.258;10;0;1;0;0;0;5;12;0;2;0;0;3;32;17;32;23;465;135;76;66;55;622;1.998;4;3.558;20;2;4;3;0;1;29;33;1;17;0;0;52;203;88;160;82;1.062;357;354;269;116;1.300;4.655;8;8.816
;10:15,01 a 20,00;5;2;5;7;0;0;11;9;0;6;0;0;10;54;25;29;38;217;98;127;117;22;430;1.584;1;2.797;3;0;0;1;0;0;1;2;0;0;0;0;3;20;1;10;5;156;49;22;18;14;318;1.057;0;1.680;8;2;5;8;0;0;12;11;0;6;0;0;13;74;26;39;43;373;147;149;135;36;748;2.641;1;4.477
;11:Mais de 20,00;23;3;2;2;1;0;18;8;5;4;0;0;25;226;20;35;43;209;145;93;50;19;127;2.322;8;3.388;1;0;0;0;0;0;0;3;0;2;0;0;2;23;0;5;2;63;42;21;11;22;81;1.800;1;2.079;24;3;2;2;1;0;18;11;5;6;0;0;27;249;20;40;45;272;187;114;61;41;208;4.122;9;5.467
;{ñ class};0;1;15;2;1;13;91;26;2;14;0;0;37;26;225;264;85;16;165;346;440;21;107;25;48;1.970;0;0;0;0;0;0;7;16;2;3;12;0;31;4;3;192;14;24;34;81;151;80;67;18;24;763;0;1;15;2;1;13;98;42;4;17;12;0;68;30;228;456;99;40;199;427;591;101;174;43;72;2.733
160030:Macapá - AP;Total;21;324;119;21;0;23;131;132;45;59;21;0;480;1.129;2.458;6.903;1.354;323;4.068;1.785;2.650;813;1.179;14.270;218;38.526;7;35;10;1;0;3;16;67;9;19;43;0;242;266;259;5.148;408;320;1.982;458;3.384;1.090;1.467;16.978;50;32.262;28;359;129;22;0;26;147;199;54;78;64;0;722;1.395;2.717;12.051;1.762;643;6.050;2.243;6.034;1.903;2.646;31.248;268;70.788
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;63;4;0;10;20;17;4;10;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;4;0;6;6;16;5;18;1;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;118;8;0;16;26;33;9;28;1;0;240
;01:0,51 a 1,00;4;30;7;7;0;3;15;9;7;6;2;0;71;2;211;783;185;18;118;66;242;14;74;34;44;1.952;2;6;1;1;0;0;3;10;2;5;9;0;58;1;28;572;77;31;57;16;310;58;144;35;13;1.439;6;36;8;8;0;3;18;19;9;11;11;0;129;3;239;1.355;262;49;175;82;552;72;218;69;57;3.391
;02:1,01 a 1,50;8;172;34;3;0;4;53;45;27;41;13;0;299;68;853;3.532;648;20;909;329;1.439;130;251;326;106;9.310;0;17;2;0;0;1;9;29;6;12;28;0;161;29;158;2.870;189;44;1.088;101;2.204;334;425;719;23;8.449;8;189;36;3;0;5;62;74;33;53;41;0;460;97;1.011;6.402;837;64;1.997;430;3.643;464;676;1.045;129;17.759
;03:1,51 a 2,00;3;80;35;4;0;5;43;38;8;2;4;0;63;150;695;1.179;208;4;1.707;402;363;102;133;211;34;5.473;2;4;2;0;0;1;2;18;1;1;4;0;10;32;36;895;58;14;514;187;285;210;140;289;8;2.713;5;84;37;4;0;6;45;56;9;3;8;0;73;182;731;2.074;266;18;2.221;589;648;312;273;500;42;8.186
;04:2,01 a 3,00;2;20;18;5;0;8;15;27;2;7;2;0;30;216;432;734;175;31;1.070;430;310;90;152;873;25;4.674;1;6;0;0;0;1;2;6;0;0;2;0;10;58;15;456;44;28;198;74;285;139;159;835;4;2.323;3;26;18;5;0;9;17;33;2;7;4;0;40;274;447;1.190;219;59;1.268;504;595;229;311;1.708;29;6.997
;05:3,01 a 4,00;0;13;9;1;0;3;1;8;1;1;0;0;5;191;109;288;61;19;83;321;116;35;121;1.300;5;2.691;0;1;1;0;0;0;0;1;0;1;0;0;2;43;16;161;18;42;27;23;83;54;138;1.176;2;1.789;0;14;10;1;0;3;1;9;1;2;0;0;7;234;125;449;79;61;110;344;199;89;259;2.476;7;4.480
;06:4,01 a 5,00;0;1;4;1;0;0;0;1;0;0;0;0;3;68;61;110;30;36;34;49;52;320;84;1.017;1;1.872;0;1;1;0;0;0;0;2;0;0;0;0;0;20;2;66;7;33;8;10;68;148;66;1.872;0;2.304;0;2;5;1;0;0;0;3;0;0;0;0;3;88;63;176;37;69;42;59;120;468;150;2.889;1;4.176
;07:5,01 a 7,00;0;3;1;0;0;0;1;3;0;0;0;0;6;167;50;112;27;64;41;56;62;56;129;5.572;3;6.353;0;0;0;0;0;0;0;0;0;0;0;0;1;30;3;32;5;53;26;14;70;85;149;7.053;0;7.521;0;3;1;0;0;0;1;3;0;0;0;0;7;197;53;144;32;117;67;70;132;141;278;12.625;3;13.874
;08:7,01 a 10,00;1;0;1;0;0;0;0;1;0;0;0;0;2;105;25;49;8;49;23;44;27;34;92;2.501;0;2.962;1;0;2;0;0;0;0;1;0;0;0;0;0;26;0;22;3;39;34;12;40;31;103;3.042;0;3.356;2;0;3;0;0;0;0;2;0;0;0;0;2;131;25;71;11;88;57;56;67;65;195;5.543;0;6.318
;09:10,01 a 15,00;1;1;3;0;0;0;0;0;0;0;0;0;0;66;5;22;5;48;19;30;8;13;77;1.136;0;1.434;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;9;1;23;8;6;9;14;78;1.372;0;1.536;2;1;3;0;0;0;0;0;0;0;0;0;0;81;5;31;6;71;27;36;17;27;155;2.508;0;2.970
;10:15,01 a 20,00;0;0;3;0;0;0;0;0;0;0;0;0;0;35;1;1;1;17;11;12;2;8;31;486;0;608;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0;4;0;10;6;6;0;6;30;202;0;272;0;0;4;0;0;0;0;0;0;0;0;0;0;42;1;5;1;27;17;18;2;14;61;688;0;880
;11:Mais de 20,00;2;0;4;0;0;0;1;0;0;0;0;0;0;54;5;4;1;17;17;4;2;5;6;813;0;935;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;4;1;2;4;4;382;0;402;2;0;4;0;0;0;1;0;0;0;0;0;0;57;5;4;1;19;21;5;4;9;10;1.195;0;1.337
;{ñ class};0;4;0;0;0;0;2;0;0;2;0;0;1;7;10;26;1;0;26;22;10;2;19;1;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;2;1;6;2;12;2;13;0;0;47;0;4;0;0;0;0;2;0;0;2;0;0;1;9;11;32;3;1;32;24;22;4;32;1;0;180
172100:Palmas - TO;Total;86;262;137;19;3;43;63;255;76;242;48;0;259;1.644;3.847;4.531;1.432;370;2.260;1.279;1.498;256;1.455;27.702;181;47.948;11;24;28;3;0;4;7;110;20;43;96;0;115;361;332;3.296;426;357;749;276;1.545;917;1.675;37.908;21;48.324;97;286;165;22;3;47;70;365;96;285;144;0;374;2.005;4.179;7.827;1.858;727;3.009;1.555;3.043;1.173;3.130;65.610;202;96.272
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;2;0;2;1;6;11;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;0;2;3;1;6;5;1;39;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;0;2;2;5;2;12;16;1;70
;01:0,51 a 1,00;4;20;3;1;0;0;1;5;2;0;4;0;8;11;41;172;15;5;82;29;103;20;76;138;55;795;0;1;0;0;0;0;2;7;1;1;2;0;12;18;15;176;4;13;79;17;121;87;173;233;6;968;4;21;3;1;0;0;3;12;3;1;6;0;20;29;56;348;19;18;161;46;224;107;249;371;61;1.763
;02:1,01 a 1,50;10;134;61;13;0;20;48;69;22;93;28;0;150;149;1.138;2.411;683;11;496;238;790;89;203;5.355;83;12.294;6;15;19;2;0;3;3;36;11;24;81;0;89;78;132;2.096;248;31;338;70;966;438;298;8.780;9;13.773;16;149;80;15;0;23;51;105;33;117;109;0;239;227;1.270;4.507;931;42;834;308;1.756;527;501;14.135;92;26.067
;03:1,51 a 2,00;13;34;46;2;2;20;7;55;17;67;10;0;73;74;902;886;289;11;1.052;204;264;61;135;2.559;21;6.804;2;3;5;0;0;1;2;13;4;7;8;0;11;26;40;541;73;32;135;23;186;212;176;3.973;2;5.475;15;37;51;2;2;21;9;68;21;74;18;0;84;100;942;1.427;362;43;1.187;227;450;273;311;6.532;23;12.279
;04:2,01 a 3,00;43;46;22;1;1;3;6;65;24;50;4;0;22;470;1.082;566;242;22;425;471;177;46;163;3.669;15;7.635;1;3;4;0;0;0;0;24;3;10;5;0;2;77;78;300;65;35;91;75;136;109;198;6.746;2;7.964;44;49;26;1;1;3;6;89;27;60;9;0;24;547;1.160;866;307;57;516;546;313;155;361;10.415;17;15.599
;05:3,01 a 4,00;6;13;1;1;0;0;1;32;5;17;1;0;5;390;338;221;102;43;78;103;59;20;302;2.202;4;3.944;0;0;0;1;0;0;0;17;1;0;0;0;0;34;24;82;15;29;49;33;51;28;225;3.787;0;4.376;6;13;1;2;0;0;1;49;6;17;1;0;5;424;362;303;117;72;127;136;110;48;527;5.989;4;8.320
;06:4,01 a 5,00;5;6;1;1;0;0;0;8;5;5;1;0;0;217;97;106;34;31;24;45;36;5;75;4.749;0;5.451;0;2;0;0;0;0;0;8;0;1;0;0;0;28;9;33;7;41;15;10;29;19;104;3.407;1;3.714;5;8;1;1;0;0;0;16;5;6;1;0;0;245;106;139;41;72;39;55;65;24;179;8.156;1;9.165
;07:5,01 a 7,00;1;4;3;0;0;0;0;8;0;3;0;0;1;122;68;72;43;52;45;44;28;6;78;4.093;1;4.672;0;0;0;0;0;0;0;4;0;0;0;0;1;37;9;26;11;45;17;17;26;8;94;7.510;0;7.805;1;4;3;0;0;0;0;12;0;3;0;0;2;159;77;98;54;97;62;61;54;14;172;11.603;1;12.477
;08:7,01 a 10,00;1;3;0;0;0;0;0;9;1;4;0;0;0;80;96;47;13;63;20;62;18;5;142;2.118;1;2.683;0;0;0;0;0;0;0;0;0;0;0;0;0;26;22;8;2;51;14;23;19;6;158;2.098;0;2.427;1;3;0;0;0;0;0;9;1;4;0;0;0;106;118;55;15;114;34;85;37;11;300;4.216;1;5.110
;09:10,01 a 15,00;0;0;0;0;0;0;0;3;0;2;0;0;0;65;32;27;4;74;19;47;5;0;147;1.040;0;1.465;1;0;0;0;0;0;0;0;0;0;0;0;0;23;3;4;0;58;7;6;2;3;153;740;0;1.000;1;0;0;0;0;0;0;3;0;2;0;0;0;88;35;31;4;132;26;53;7;3;300;1.780;0;2.465
;10:15,01 a 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;32;5;6;3;27;6;14;6;1;92;968;0;1.160;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;14;2;0;0;3;64;315;0;408;0;0;0;0;0;0;0;0;0;0;0;0;0;40;5;8;3;41;8;14;6;4;156;1.283;0;1.568
;11:Mais de 20,00;1;0;0;0;0;0;0;0;0;0;0;0;0;29;1;2;0;30;4;10;2;2;23;789;0;893;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;7;2;0;1;1;14;307;0;338;1;0;0;0;0;0;0;1;0;0;0;0;0;34;1;2;0;37;6;10;3;3;37;1.096;0;1.231
;{ñ class};2;2;0;0;0;0;0;1;0;1;0;0;0;5;47;6;4;1;7;12;8;0;13;11;1;121;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;0;1;0;0;5;2;12;7;0;37;2;2;0;0;0;0;0;1;0;1;0;0;0;6;47;15;4;2;7;12;13;2;25;18;1;158
211130:São Luiz - MA;Total;116;513;3.130;1.756;84;115;422;779;125;615;253;0;2.206;2.491;20.167;18.761;4.569;1.414;13.931;11.138;13.331;2.264;2.934;34.916;539;136.569;15;50;302;81;12;9;92;328;39;119;317;0;1.208;690;1.065;14.150;1.290;1.568;3.322;2.655;12.658;6.101;4.036;48.487;166;98.760;131;563;3.432;1.837;96;124;514;1.107;164;734;570;0;3.414;3.181;21.232;32.911;5.859;2.982;17.253;13.793;25.989;8.365;6.970;83.403;705;235.329
;00:Até 0,50;0;0;14;0;0;0;0;0;0;0;0;0;0;27;5;35;0;2;0;27;269;1;56;5;0;441;0;0;7;0;0;0;0;3;0;1;0;0;0;13;0;26;1;0;3;10;36;0;74;1;0;175;0;0;21;0;0;0;0;3;0;1;0;0;0;40;5;61;1;2;3;37;305;1;130;6;0;616
;01:0,51 a 1,00;9;8;18;14;4;3;29;25;7;5;17;0;50;24;606;586;28;13;453;187;802;41;330;141;44;3.444;2;4;8;7;0;0;5;14;7;5;25;0;23;4;70;361;22;42;387;90;808;125;452;144;9;2.614;11;12;26;21;4;3;34;39;14;10;42;0;73;28;676;947;50;55;840;277;1.610;166;782;285;53;6.058
;02:1,01 a 1,50;34;318;352;311;26;49;254;259;77;173;176;0;1.022;593;8.230;12.270;1.973;134;6.138;2.379;7.081;1.043;715;4.700;381;48.688;4;30;63;17;5;3;61;148;21;52;278;0;940;170;396;10.549;798;367;1.664;1.346;7.762;3.279;1.085;8.802;127;37.967;38;348;415;328;31;52;315;407;98;225;454;0;1.962;763;8.626;22.819;2.771;501;7.802;3.725;14.843;4.322;1.800;13.502;508;86.655
;03:1,51 a 2,00;36;108;267;247;15;38;89;184;23;89;31;0;303;310;4.877;3.018;736;67;4.614;1.065;2.132;369;314;2.417;51;21.400;3;10;13;13;3;3;13;57;3;9;8;0;54;30;167;1.650;154;110;455;245;1.596;999;682;5.756;7;12.040;39;118;280;260;18;41;102;241;26;98;39;0;357;340;5.044;4.668;890;177;5.069;1.310;3.728;1.368;996;8.173;58;33.440
;04:2,01 a 3,00;4;54;476;544;24;12;36;186;13;117;9;0;358;399;3.385;1.492;489;111;1.316;3.279;1.299;225;326;5.563;35;19.752;2;4;60;18;4;3;5;45;4;8;2;0;71;97;177;842;129;110;340;301;811;505;457;12.910;12;16.917;6;58;536;562;28;15;41;231;17;125;11;0;429;496;3.562;2.334;618;221;1.656;3.580;2.110;730;783;18.473;47;36.669
;05:3,01 a 4,00;1;10;255;264;3;6;7;52;2;100;12;0;183;260;1.224;646;445;137;424;1.092;586;137;221;4.007;4;10.078;0;2;15;7;0;0;7;21;2;21;1;0;51;70;78;388;78;136;126;170;644;399;320;5.371;0;7.907;1;12;270;271;3;6;14;73;4;121;13;0;234;330;1.302;1.034;523;273;550;1.262;1.230;536;541;9.378;4;17.985
;06:4,01 a 5,00;0;3;146;181;1;2;4;25;0;46;1;0;123;175;518;244;313;114;283;662;309;113;197;7.842;7;11.309;0;0;13;3;0;0;0;11;1;7;0;0;30;47;43;130;39;119;89;105;298;200;239;6.086;2;7.462;0;3;159;184;1;2;4;36;1;53;1;0;153;222;561;374;352;233;372;767;607;313;436;13.928;9;18.771
