;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;1;13;3;20;3;29;65;30;16;33;0;0;249;507;959;870;251;343;1.155;1.152;771;856;823;12.282;58;20.489;3;2;0;0;1;6;15;6;5;7;0;0;72;102;77;680;135;459;562;188;674;1.902;1.057;8.528;17;14.498;4;15;3;20;4;35;80;36;21;40;0;0;321;609;1.036;1.550;386;802;1.717;1.340;1.445;2.758;1.880;20.810;75;34.987
;06:4,01 a 5,00;2;31;4;9;0;10;29;10;5;15;0;0;110;283;244;413;147;375;510;501;327;355;778;7.382;16;11.556;3;6;0;2;0;4;9;0;5;5;1;0;21;56;26;510;71;322;313;121;427;1.016;818;7.450;2;11.188;5;37;4;11;0;14;38;10;10;20;1;0;131;339;270;923;218;697;823;622;754;1.371;1.596;14.832;18;22.744
;07:5,01 a 7,00;0;16;0;8;0;8;15;11;0;16;0;0;119;244;174;363;139;743;527;472;386;307;919;8.774;8;13.249;5;5;0;0;0;1;4;4;2;9;0;0;28;67;21;315;48;687;301;131;314;919;1.060;11.020;6;14.947;5;21;0;8;0;9;19;15;2;25;0;0;147;311;195;678;187;1.430;828;603;700;1.226;1.979;19.794;14;28.196
;08:7,01 a 10,00;3;5;0;6;0;4;11;4;1;16;0;0;59;194;79;137;87;823;361;313;535;289;929;6.199;7;10.062;3;8;0;0;0;2;2;4;0;2;0;0;12;53;17;142;22;648;194;101;350;785;1.060;6.865;3;10.273;6;13;0;6;0;6;13;8;1;18;0;0;71;247;96;279;109;1.471;555;414;885;1.074;1.989;13.064;10;20.335
;09:10,01 a 15,00;5;3;0;2;0;7;3;1;0;8;0;0;32;114;27;70;38;684;218;255;248;249;1.015;5.088;8;8.075;4;1;0;0;0;3;0;1;0;3;0;0;7;31;1;37;14;492;107;59;150;578;1.007;3.098;3;5.596;9;4;0;2;0;10;3;2;0;11;0;0;39;145;28;107;52;1.176;325;314;398;827;2.022;8.186;11;13.671
;10:15,01 a 20,00;3;4;0;1;0;0;2;2;0;5;0;0;10;39;7;18;17;216;98;70;64;68;493;2.029;0;3.146;2;1;0;0;0;0;0;1;0;0;0;0;1;11;1;4;6;120;44;13;56;143;456;1.042;0;1.901;5;5;0;1;0;0;2;3;0;5;0;0;11;50;8;22;23;336;142;83;120;211;949;3.071;0;5.047
;11:Mais de 20,00;11;2;0;1;0;0;5;0;0;4;0;0;18;28;2;16;18;254;262;57;34;56;324;2.955;1;4.048;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;8;1;83;205;4;30;105;252;1.722;0;2.415;11;2;0;1;0;0;5;0;0;5;0;0;21;29;2;24;19;337;467;61;64;161;576;4.677;1;6.463
;{ñ class};2;7;12;19;17;21;25;18;16;7;1;0;118;308;1.850;1.039;275;123;2.588;1.022;864;127;505;54;30;9.048;1;4;1;4;1;2;2;5;2;1;17;0;54;62;189;906;175;107;1.200;253;623;342;573;42;0;4.566;3;11;13;23;18;23;27;23;18;8;18;0;172;370;2.039;1.945;450;230;3.788;1.275;1.487;469;1.078;96;30;13.614
160030:Macapá - AP;Total;32;180;44;26;18;11;48;74;41;1;28;0;530;1.010;2.872;9.533;3.046;395;4.287;2.382;3.097;1.026;1.957;24.611;315;55.564;7;21;5;9;4;4;17;26;18;2;56;0;304;520;672;6.597;877;455;3.339;690;3.617;1.927;2.445;30.007;21;51.640;39;201;49;35;22;15;65;100;59;3;84;0;834;1.530;3.544;16.130;3.923;850;7.626;3.072;6.714;2.953;4.402;54.618;336;107.204
;00:Até 0,50;2;1;0;0;0;0;0;0;0;0;0;0;7;7;33;178;59;2;17;11;46;11;38;151;4;567;0;0;0;0;0;0;0;0;0;0;0;0;2;12;16;149;34;0;21;16;34;17;33;79;0;413;2;1;0;0;0;0;0;0;0;0;0;0;9;19;49;327;93;2;38;27;80;28;71;230;4;980
;01:0,51 a 1,00;0;14;6;3;2;1;9;11;3;1;7;0;40;3;133;855;135;7;213;135;292;36;144;429;80;2.559;0;2;1;1;0;0;6;3;2;0;6;0;32;3;66;528;59;12;270;61;306;126;255;706;6;2.451;0;16;7;4;2;1;15;14;5;1;13;0;72;6;199;1.383;194;19;483;196;598;162;399;1.135;86;5.010
;02:1,01 a 1,50;16;121;27;19;6;6;26;45;18;0;12;0;340;100;1.234;5.672;1.407;7;1.580;1.058;1.732;342;434;798;165;15.165;4;9;3;6;4;2;4;17;12;1;42;0;202;179;420;3.930;438;31;2.042;368;2.493;721;711;1.377;10;13.026;20;130;30;25;10;8;30;62;30;1;54;0;542;279;1.654;9.602;1.845;38;3.622;1.426;4.225;1.063;1.145;2.175;175;28.191
;03:1,51 a 2,00;3;27;8;3;10;1;6;11;14;0;7;0;111;67;905;1.392;536;10;526;319;542;198;179;2.451;22;7.348;0;1;0;0;0;1;5;5;1;1;6;0;43;101;81;1.010;146;20;280;69;314;455;198;3.183;3;5.923;3;28;8;3;10;2;11;16;15;1;13;0;154;168;986;2.402;682;30;806;388;856;653;377;5.634;25;13.271
;04:2,01 a 3,00;8;6;3;1;0;2;6;3;5;0;0;0;24;49;314;752;504;22;1.373;439;202;135;212;2.409;29;6.498;2;6;1;1;0;1;0;0;3;0;0;0;13;22;21;488;96;33;441;58;131;274;225;3.077;2;4.895;10;12;4;2;0;3;6;3;8;0;0;0;37;71;335;1.240;600;55;1.814;497;333;409;437;5.486;31;11.393
;05:3,01 a 4,00;1;2;0;0;0;1;0;4;1;0;0;0;1;72;61;213;173;38;200;121;99;43;197;1.599;1;2.827;0;0;0;0;0;0;2;0;0;0;0;0;7;19;6;184;51;51;57;22;95;65;205;2.406;0;3.170;1;2;0;0;0;1;2;4;1;0;0;0;8;91;67;397;224;89;257;143;194;108;402;4.005;1;5.997
;06:4,01 a 5,00;1;0;0;0;0;0;0;0;0;0;0;0;1;27;28;89;58;34;28;40;27;31;146;2.173;2;2.685;0;0;0;0;0;0;0;0;0;0;0;0;1;13;1;95;12;47;32;12;36;62;154;3.099;0;3.564;1;0;0;0;0;0;0;0;0;0;0;0;2;40;29;184;70;81;60;52;63;93;300;5.272;2;6.249
;07:5,01 a 7,00;0;2;0;0;0;0;1;0;0;0;0;0;1;98;16;67;45;71;36;49;33;22;175;6.228;4;6.848;1;0;0;1;0;0;0;0;0;0;0;0;2;45;3;49;16;63;32;13;49;30;184;7.272;0;7.760;1;2;0;1;0;0;1;0;0;0;0;0;3;143;19;116;61;134;68;62;82;52;359;13.500;4;14.608
;08:7,01 a 10,00;1;0;0;0;0;0;0;0;0;0;0;0;1;175;7;36;29;64;22;34;41;11;189;4.146;0;4.756;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;19;6;56;28;12;63;10;233;5.970;0;6.416;1;0;0;0;0;0;0;0;0;0;0;0;1;193;8;55;35;120;50;46;104;21;422;10.116;0;11.172
;09:10,01 a 15,00;0;0;0;0;0;0;0;0;0;0;0;0;0;47;3;15;11;33;22;26;13;16;133;2.311;0;2.630;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;6;2;23;8;10;22;9;123;1.845;0;2.061;0;0;0;0;0;0;0;0;0;0;0;0;1;59;3;21;13;56;30;36;35;25;256;4.156;0;4.691
;10:15,01 a 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;4;0;25;8;8;0;3;34;853;0;953;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;15;10;2;1;2;25;416;0;477;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;4;0;40;18;10;1;5;59;1.269;0;1.430
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;2;1;22;32;1;1;2;14;953;0;1.050;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2;17;0;0;0;8;520;0;558;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;2;1;24;49;1;1;2;22;1.473;0;1.608
;{ñ class};0;7;0;0;0;0;0;0;0;0;2;0;4;328;135;258;88;60;230;141;69;176;62;110;8;1.678;0;3;0;0;0;0;0;1;0;0;2;0;1;79;57;139;17;102;101;47;73;156;91;57;0;926;0;10;0;0;0;0;0;1;0;0;4;0;5;407;192;397;105;162;331;188;142;332;153;167;8;2.604
172100:Palmas - TO;Total;87;405;173;126;2;44;102;123;136;130;57;0;525;1.638;2.872;8.095;2.385;586;6.035;2.337;4.060;670;3.191;26.946;246;60.971;16;56;34;10;4;5;9;57;88;17;61;2;311;313;281;6.361;987;655;4.316;578;5.236;2.632;3.709;34.286;32;60.056;103;461;207;136;6;49;111;180;224;147;118;2;836;1.951;3.153;14.456;3.372;1.241;10.351;2.915;9.296;3.302;6.900;61.232;278;121.027
;00:Até 0,50;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;30;9;12;11;19;319;3;27;13;1;454;0;1;0;0;0;0;0;1;2;0;0;0;1;0;5;19;13;19;13;12;353;7;32;14;0;492;0;1;0;0;0;0;0;2;3;0;0;0;2;0;12;49;22;31;24;31;672;10;59;27;1;946
;01:0,51 a 1,00;0;37;3;7;0;1;0;5;3;1;6;0;12;4;149;267;52;10;444;42;331;23;86;2.389;65;3.937;0;4;3;0;1;0;0;8;1;1;3;1;21;2;22;213;44;23;979;50;438;80;116;3.810;6;5.826;0;41;6;7;1;1;0;13;4;2;9;1;33;6;171;480;96;33;1.423;92;769;103;202;6.199;71;9.763
;02:1,01 a 1,50;9;176;86;67;2;11;56;49;24;40;33;0;271;230;811;4.006;911;49;1.680;437;1.742;229;388;3.214;96;14.617;7;28;17;6;3;3;4;22;28;4;47;1;215;58;124;3.736;463;90;1.948;185;2.750;1.237;674;4.196;20;15.866;16;204;103;73;5;14;60;71;52;44;80;1;486;288;935;7.742;1.374;139;3.628;622;4.492;1.466;1.062;7.410;116;30.483
;03:1,51 a 2,00;42;109;53;32;0;7;28;26;40;42;13;0;118;240;837;1.701;504;25;1.338;356;569;152;219;1.436;42;7.929;5;10;6;2;0;1;3;8;17;4;5;0;43;49;60;1.226;201;48;522;94;444;560;288;2.117;4;5.717;47;119;59;34;0;8;31;34;57;46;18;0;161;289;897;2.927;705;73;1.860;450;1.013;712;507;3.553;46;13.646
;04:2,01 a 3,00;22;51;24;11;0;12;13;19;30;20;0;0;88;538;599;1.020;459;42;1.786;871;358;88;271;2.870;33;9.225;3;6;5;2;0;1;1;10;11;4;3;0;16;56;30;612;138;74;408;91;332;299;396;5.102;2;7.602;25;57;29;13;0;13;14;29;41;24;3;0;104;594;629;1.632;597;116;2.194;962;690;387;667;7.972;35;16.827
;05:3,01 a 4,00;5;13;4;6;0;7;2;5;12;13;0;0;13;245;113;400;162;67;220;290;147;79;319;2.825;3;4.950;1;3;2;0;0;0;0;1;4;4;0;0;3;53;14;168;46;77;163;38;162;170;409;3.780;0;5.098;6;16;6;6;0;7;2;6;16;17;0;0;16;298;127;568;208;144;383;328;309;249;728;6.605;3;10.048
;06:4,01 a 5,00;3;8;2;1;0;2;1;6;8;0;3;0;5;74;48;173;80;51;129;72;71;34;298;1.951;1;3.021;0;2;1;0;0;0;0;4;3;0;0;0;2;23;3;90;28;57;54;22;83;75;339;4.411;0;5.197;3;10;3;1;0;2;1;10;11;0;3;0;7;97;51;263;108;108;183;94;154;109;637;6.362;1;8.218
;07:5,01 a 7,00;0;5;0;2;0;3;0;2;5;3;0;0;8;93;23;128;70;82;72;55;103;12;293;3.531;2;4.492;0;1;0;0;0;0;1;2;3;0;0;0;1;22;6;56;12;87;50;30;63;28;332;5.630;0;6.324;0;6;0;2;0;3;1;4;8;3;0;0;9;115;29;184;82;169;122;85;166;40;625;9.161;2;10.816
;08:7,01 a 10,00;0;0;0;0;0;0;0;2;2;1;0;0;0;53;19;36;36;95;39;57;80;8;442;2.956;0;3.826;0;0;0;0;0;0;0;0;0;0;0;0;0;17;5;17;8;93;24;12;70;6;440;1.956;0;2.648;0;0;0;0;0;0;0;2;2;1;0;0;0;70;24;53;44;188;63;69;150;14;882;4.912;0;6.474
;09:10,01 a 15,00;0;0;0;0;0;0;0;1;0;1;0;0;0;39;3;11;12;71;29;21;21;3;531;2.540;0;3.283;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;7;7;45;19;8;28;3;473;1.560;0;2.163;0;0;0;0;0;0;0;1;0;1;0;0;0;51;4;18;19;116;48;29;49;6;1.004;4.100;0;5.446
;10:15,01 a 20,00;0;0;0;0;0;0;0;0;1;0;0;0;0;17;0;6;5;26;20;6;9;4;194;1.346;0;1.634;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;19;6;1;3;2;140;793;0;967;0;0;0;0;0;0;0;0;1;0;0;0;0;20;0;6;5;45;26;7;12;6;334;2.139;0;2.601
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;2;7;45;29;2;2;1;65;1.809;0;1.982;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;12;23;0;0;1;27;864;0;930;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;2;7;57;52;2;2;2;92;2.673;0;2.912
;{ñ class};6;6;1;0;0;1;2;7;10;9;2;0;9;85;263;315;78;11;238;109;308;34;58;66;3;1.621;0;1;0;0;0;0;0;1;19;0;3;0;9;15;11;217;27;11;107;35;510;164;43;53;0;1.226;6;7;1;0;0;1;2;8;29;9;5;0;18;100;274;532;105;22;345;144;818;198;101;119;3;2.847
211130:São Luiz - MA;Total;421;518;1.958;285;192;137;237;566;263;651;181;0;3.456;1.034;20.492;22.568;9.366;1.989;25.165;17.098;13.781;6.917;6.934;51.627;178;186.014;83;108;273;55;44;22;72;261;141;189;328;5;2.381;416;1.857;21.122;3.130;1.786;13.607;4.738;17.082;19.691;9.716;61.381;33;158.521;504;626;2.231;340;236;159;309;827;404;840;509;5;5.837;1.450;22.349;43.690;12.496;3.775;38.772;21.836;30.863;26.608;16.650;113.008;211;344.535
;00:Até 0,50;1;0;1;0;0;0;2;2;0;1;1;0;15;0;40;171;15;1;39;70;99;7;118;8;0;591;0;0;1;0;0;0;0;6;0;0;0;0;15;0;28;296;18;3;48;74;241;15;112;8;0;865;1;0;2;0;0;0;2;8;0;1;1;0;30;0;68;467;33;4;87;144;340;22;230;16;0;1.456
;01:0,51 a 1,00;10;10;50;8;4;18;9;24;4;12;5;0;93;8;401;807;191;16;1.322;361;943;180;451;2.057;20;7.004;4;5;27;6;1;2;1;15;18;13;16;2;426;10;130;825;143;24;1.975;228;1.143;323;639;3.002;3;8.981;14;15;77;14;5;20;10;39;22;25;21;2;519;18;531;1.632;334;40;3.297;589;2.086;503;1.090;5.059;23;15.985
;02:1,01 a 1,50;20;181;494;116;54;58;133;296;116;233;147;0;1.611;53;5.328;13.345;3.338;252;9.761;3.485;7.425;2.520;1.699;5.190;119;55.974;7;43;45;36;20;10;41;152;81;85;285;3;1.245;19;730;13.024;1.464;244;7.105;2.331;10.102;7.563;3.346;6.722;26;54.729;27;224;539;152;74;68;174;448;197;318;432;3;2.856;72;6.058;26.369;4.802;496;16.866;5.816;17.527;10.083;5.045;11.912;145;110.703
;03:1,51 a 2,00;26;137;327;80;51;31;57;91;79;152;15;0;604;49;6.127;3.458;1.561;180;7.695;2.619;1.960;1.102;637;3.673;28;30.739;5;18;29;3;12;4;18;22;23;38;14;0;289;8;302;2.893;436;163;1.724;515;1.789;4.148;1.032;5.338;0;18.823;31;155;356;83;63;35;75;113;102;190;29;0;893;57;6.429;6.351;1.997;343;9.419;3.134;3.749;5.250;1.669;9.011;28;49.562
;04:2,01 a 3,00;51;94;223;28;47;21;24;50;48;110;11;0;469;119;4.572;2.153;1.646;140;2.695;4.757;1.535;716;837;4.842;5;25.193;6;18;41;6;5;1;6;11;13;21;5;0;156;88;283;1.805;445;127;1.040;499;2.053;2.095;1.170;8.620;2;18.516;57;112;264;34;52;22;30;61;61;131;16;0;625;207;4.855;3.958;2.091;267;3.735;5.256;3.588;2.811;2.007;13.462;7;43.709
;05:3,01 a 4,00;21;29;124;4;10;1;1;14;5;48;1;0;204;105;904;605;847;208;869;1.583;487;516;637;8.580;1;15.804;4;10;28;0;2;3;2;4;2;11;4;0;61;81;112;529;206;204;388;239;546;1.352;752;10.468;1;15.009;25;39;152;4;12;4;3;18;7;59;5;0;265;186;1.016;1.134;1.053;412;1.257;1.822;1.033;1.868;1.389;19.048;2;30.813
;06:4,01 a 5,00;17;25;112;2;9;3;1;7;2;19;0;0;107;90;301;202;450;124;330;941;150;182;464;6.320;0;9.858;1;2;11;0;0;0;1;1;1;6;0;0;60;31;39;173;93;167;144;160;187;359;495;12.185;0;14.116;18;27;123;2;9;3;2;8;3;25;0;0;167;121;340;375;543;291;474;1.101;337;541;959;18.505;0;23.974
;07:5,01 a 7,00;29;13;207;1;1;2;3;3;2;13;1;0;118;192;245;192;440;274;273;1.036;222;149;602;9.502;1;13.521;11;6;27;1;0;1;1;1;1;10;0;0;17;75;44;170;109;267;185;172;205;241;721;7.021;0;9.286;40;19;234;2;1;3;4;4;3;23;1;0;135;267;289;362;549;541;458;1.208;427;390;1.323;16.523;1;22.807
;08:7,01 a 10,00;47;2;135;0;0;1;1;0;1;17;0;0;43;91;160;74;281;338;180;753;278;130;494;5.214;0;8.240;11;1;28;0;0;0;0;2;0;0;0;0;14;33;42;73;51;208;84;144;269;135;530;4.416;0;6.041;58;3;163;0;0;1;1;2;1;17;0;0;57;124;202;147;332;546;264;897;547;265;1.024;9.630;0;14.281
;09:10,01 a 15,00;70;6;41;4;2;0;0;0;0;8;0;0;16;61;65;40;183;211;82;442;56;27;528;2.808;0;4.650;13;1;12;0;0;1;0;0;0;3;1;0;4;18;5;18;14;147;39;88;54;41;464;1.734;0;2.657;83;7;53;4;2;1;0;0;0;11;1;0;20;79;70;58;197;358;121;530;110;68;992;4.542;0;7.307
;10:15,01 a 20,00;52;0;32;1;0;0;0;1;0;5;0;0;5;36;37;11;48;101;31;121;6;26;197;1.685;0;2.395;12;0;10;0;0;0;0;0;0;0;0;0;3;5;3;3;1;56;20;30;1;60;188;998;0;1.390;64;0;42;1;0;0;0;1;0;5;0;0;8;41;40;14;49;157;51;151;7;86;385;2.683;0;3.785
;11:Mais de 20,00;54;3;25;2;0;0;0;0;0;14;0;0;4;9;15;1;20;85;31;67;5;29;93;1.729;0;2.186;2;0;4;1;0;0;0;0;0;0;0;0;0;0;3;0;5;24;16;11;3;48;36;840;0;993;56;3;29;3;0;0;0;0;0;14;0;0;4;9;18;1;25;109;47;78;8;77;129;2.569;0;3.179
;{ñ class};23;18;187;39;14;2;6;78;6;19;0;0;167;221;2.297;1.509;346;59;1.857;863;615;1.333;177;19;4;9.859;7;4;10;2;4;0;2;47;2;2;3;0;91;48;136;1.313;145;152;839;247;489;3.311;231;29;1;7.115;30;22;197;41;18;2;8;125;8;21;3;0;258;269;2.433;2.822;491;211;2.696;1.110;1.104;4.644;408;48;5;16.974
221100:Terezina - PI;Total;123;1.043;1.224;136;129;529;1.189;897;325;547;598;26;4.370;2.786;13.959;23.198;7.281;1.642;21.638;8.057;13.381;6.466;7.340;35.089;526;152.499;16;109;145;28;23;129;185;280;141;153;1.420;16;2.433;676;1.082;17.787;2.490;1.835;14.698;1.420;14.090;15.075;9.580;40.864;80;124.755;139;1.152;1.369;164;152;658;1.374;1.177;466;700;2.018;42;6.803;3.462;15.041;40.985;9.771;3.477;36.336;9.477;27.471;21.541;16.920;75.953;606;277.254
;00:Até 0,50;1;19;2;2;1;18;15;8;2;1;9;0;54;10;85;238;100;12;99;123;180;25;248;11;0;1.263;1;3;4;0;3;4;16;6;0;1;16;0;23;9;80;226;79;16;63;55;189;45;151;9;3;1.002;2;22;6;2;4;22;31;14;2;2;25;0;77;19;165;464;179;28;162;178;369;70;399;20;3;2.265
;01:0,51 a 1,00;9;57;64;7;3;21;64;58;5;37;22;2;139;95;417;804;126;23;2.273;205;922;108;512;718;51;6.742;2;4;21;4;0;7;13;27;6;8;71;3;83;75;72;636;87;31;4.149;78;1.142;310;570;1.261;7;8.667;11;61;85;11;3;28;77;85;11;45;93;5;222;170;489;1.440;213;54;6.422;283;2.064;418;1.082;1.979;58;15.409
;02:1,01 a 1,50;55;641;639;78;79;336;571;452;192;343;403;22;2.612;596;6.500;14.432;3.594;204;8.747;3.064;8.460;1.883;1.660;6.709;296;62.568;4;49;70;18;10;95;67;148;96;86;1.084;10;1.965;159;365;12.100;1.309;430;6.691;650;9.573;5.429;2.880;9.042;38;52.368;59;690;709;96;89;431;638;600;288;429;1.487;32;4.577;755;6.865;26.532;4.903;634;15.438;3.714;18.033;7.312;4.540;15.751;334;114.936
;03:1,51 a 2,00;32;170;198;22;25;64;340;173;67;79;52;1;663;318;2.981;3.471;1.384;134;4.986;1.165;1.401;1.561;677;3.862;85;23.911;2;24;10;2;6;12;48;42;15;18;55;2;143;38;136;2.060;361;255;1.028;181;916;3.736;961;5.365;10;15.426;34;194;208;24;31;76;388;215;82;97;107;3;806;356;3.117;5.531;1.745;389;6.014;1.346;2.317;5.297;1.638;9.227;95;39.337
;04:2,01 a 3,00;6;47;101;8;13;43;113;111;39;44;39;0;327;230;1.684;1.914;1.006;159;2.272;1.566;774;1.147;672;3.401;62;15.778;3;12;12;1;2;6;20;31;15;14;24;1;80;42;184;1.299;296;245;642;139;717;2.294;1.043;5.549;8;12.679;9;59;113;9;15;49;133;142;54;58;63;1;407;272;1.868;3.213;1.302;404;2.914;1.705;1.491;3.441;1.715;8.950;70;28.457
;05:3,01 a 4,00;1;13;25;5;3;15;23;34;4;8;6;0;176;147;410;703;306;179;423;524;287;362;518;6.583;11;10.766;2;6;8;1;1;1;3;5;4;4;9;0;29;45;46;469;130;201;246;77;252;894;784;5.791;5;9.013;3;19;33;6;4;16;26;39;8;12;15;0;205;192;456;1.172;436;380;669;601;539;1.256;1.302;12.374;16;19.779
;06:4,01 a 5,00;0;1;32;2;0;3;13;11;3;2;2;0;107;430;173;332;144;114;197;170;169;179;429;3.250;3;5.766;1;2;3;0;0;0;0;1;0;2;1;0;12;60;50;221;59;128;154;42;150;440;470;6.096;3;7.895;1;3;35;2;0;3;13;12;3;4;3;0;119;490;223;553;203;242;351;212;319;619;899;9.346;6;13.661
;07:5,01 a 7,00;1;4;26;2;1;14;9;9;0;3;2;0;81;253;126;244;151;160;275;204;157;213;588;1.889;5;4.417;0;2;0;0;1;1;1;4;0;3;0;0;16;48;27;185;45;148;146;52;132;666;665;2.851;5;4.998;1;6;26;2;2;15;10;13;0;6;2;0;97;301;153;429;196;308;421;256;289;879;1.253;4.740;10;9.415
;08:7,01 a 10,00;0;1;18;1;1;2;7;3;0;4;2;0;41;275;65;111;70;217;216;75;262;198;642;3.064;1;5.276;0;0;1;0;0;0;0;1;1;0;0;0;2;64;8;49;16;162;102;28;224;440;737;2.003;1;3.839;0;1;19;1;1;2;7;4;1;4;2;0;43;339;73;160;86;379;318;103;486;638;1.379;5.067;2;9.115
;09:10,01 a 15,00;0;0;2;0;0;1;3;0;0;0;0;0;10;207;71;64;38;212;147;54;78;437;646;3.109;0;5.079;0;0;1;0;0;0;0;0;0;2;1;0;4;67;16;13;8;107;57;19;91;418;627;1.588;0;3.019;0;0;3;0;0;1;3;0;0;2;1;0;14;274;87;77;46;319;204;73;169;855;1.273;4.697;0;8.098
;10:15,01 a 20,00;0;0;1;0;0;0;1;0;0;0;0;0;1;87;10;9;14;103;79;16;5;178;242;1.274;0;2.020;0;0;0;0;0;0;0;0;0;1;0;0;1;33;3;1;1;48;25;1;4;95;231;622;0;1.066;0;0;1;0;0;0;1;0;0;1;0;0;2;120;13;10;15;151;104;17;9;273;473;1.896;0;3.086
;11:Mais de 20,00;0;0;1;0;0;0;0;0;0;0;0;0;2;74;1;10;4;84;71;2;5;107;112;1.205;0;1.678;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;3;3;14;22;0;2;33;96;674;0;874;0;0;1;0;0;0;0;0;0;0;0;0;2;101;1;13;7;98;93;2;7;140;208;1.879;0;2.552
;{ñ class};18;90;115;9;3;12;30;38;13;26;61;1;157;64;1.436;866;344;41;1.853;889;681;68;394;14;12;7.235;1;7;15;2;0;3;17;15;4;14;159;0;75;9;95;525;96;50;1.373;98;698;275;365;13;0;3.909;19;97;130;11;3;15;47;53;17;40;220;1;232;73;1.531;1.391;440;91;3.226;987;1.379;343;759;27;12;11.144
230440:Fortaleza - CE;Total;107;820;2.082;1.951;543;716;1.180;2.655;1.243;1.525;10.144;1.203;11.762;3.953;33.953;63.652;15.280;7.785;101.931;29.300;35.310;10.043;20.343;73.143;1.880;432.504;42;156;381;359;91;88;198;1.135;468;537;17.785;1.102;7.242;984;3.398;50.627;7.629;8.070;58.995;7.386;30.334;28.652;27.449;73.250;432;326.790;149;976;2.463;2.310;634;804;1.378;3.790;1.711;2.062;27.929;2.305;19.004;4.937;37.351;114.279;22.909;15.855;160.926;36.686;65.644;38.695;47.792;146.393;2.312;759.294
;00:Até 0,50;0;1;6;3;0;0;1;17;5;9;120;0;60;17;119;457;151;17;346;171;405;57;565;735;2;3.264;0;2;6;0;0;0;0;15;2;6;161;0;99;22;78;477;138;24;501;106;427;150;504;710;5;3.433;0;3;12;3;0;0;1;32;7;15;281;0;159;39;197;934;289;41;847;277;832;207;1.069;1.445;7;6.697
;01:0,51 a 1,00;1;128;139;74;18;31;77;168;62;64;627;96;591;41;1.454;3.541;396;164;2.191;932;2.300;328;1.998;2.138;57;17.616;1;17;43;39;11;8;28;99;43;27;787;93;650;29;248;3.355;239;251;2.528;375;2.505;810;3.295;3.278;18;18.777;2;145;182;113;29;39;105;267;105;91;1.414;189;1.241;70;1.702;6.896;635;415;4.719;1.307;4.805;1.138;5.293;5.416;75;36.393
;02:1,01 a 1,50;36;454;1.212;819;233;319;927;1.359;754;860;6.468;910;7.202;781;11.337;41.162;7.949;895;48.546;9.542;19.120;3.522;4.716;4.168;802;174.093;6;76;191;189;50;44;131;513;280;307;14.042;924;5.006;82;1.369;32.857;3.861;1.679;36.216;3.397;18.053;11.066;8.947;6.846;157;146.289;42;530;1.403;1.008;283;363;1.058;1.872;1.034;1.167;20.510;1.834;12.208;863;12.706;74.019;11.810;2.574;84.762;12.939;37.173;14.588;13.663;11.014;959;320.382
;03:1,51 a 2,00;12;113;311;447;121;162;84;548;192;213;1.408;42;1.817;867;8.944;7.563;2.445;394;22.691;5.466;4.808;2.240;2.073;4.481;379;67.821;6;18;57;42;14;11;17;208;61;63;1.196;29;562;38;506;5.566;1.058;637;6.451;1.247;3.258;6.414;2.561;11.891;60;41.971;18;131;368;489;135;173;101;756;253;276;2.604;71;2.379;905;9.450;13.129;3.503;1.031;29.142;6.713;8.066;8.654;4.634;16.372;439;109.792
